,회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별),부채비율(개별),부채비율(연결)
2692,(주)서산,79650,Dec-14,10646174.0,77865511.0,4030001.0,34935814.0,11.535443256023747,13.672515422135994
2693,(주)서산,79650,Dec-15,15004345.0,95413027.0,4732549.0,36569739.0,12.941161543428024,15.72567758488576
2694,(주)서산,79650,Dec-16,11360508.0,111613419.0,3739635.0,38536147.0,9.704226527888219,10.178442791005264
2695,(주)서산,79650,Dec-17,9693773.0,116937829.0,3923615.0,40348132.0,9.724403102478202,8.289681006477382
2696,(주)서산,79650,Dec-18,8444065.0,115893308.0,3380681.0,39134068.0,8.638716015927606,7.286067802983068
2697,(주)서산,79650,Dec-19,7855666.0,111342347.0,3103679.0,37571893.0,8.260640473984102,7.055416211048613
2698,(주)서연,7860,Dec-11,777547476.0,440516867.0,297974072.0,288107816.0,103.42450133320924,176.50799191759438
2699,(주)서연,7860,Dec-12,893327064.0,484863000.0,310567205.0,367507126.0,84.50644437299972,184.24319116946438
2700,(주)서연,7860,Dec-13,1236325564.0,673283531.0,373382988.0,401289377.0,93.0458191520978,183.62628923415625
2701,(주)서연,7860,Dec-14,1380652868.0,885922527.0,1394154.0,308041755.0,0.4525860463299854,155.84352196972637
2702,(주)서연,7860,Dec-15,1614705534.0,980778595.0,2100741.0,307539970.0,0.6830790157129819,164.6350707725223
2703,(주)서연,7860,Dec-16,1861456610.0,1072030024.0,9588237.0,345233216.0,2.77732169317103,173.63847731190037
2704,(주)서연,7860,Dec-17,1767655486.0,1000000478.0,13199861.0,341919351.0,3.8605188508327513,176.76546410610817
2705,(주)서연,7860,Dec-18,1746036488.0,950270188.0,15669866.0,341047330.0,4.59463089771147,183.7410570224055
2706,(주)서연,7860,Dec-19,1410355863.0,805006136.0,9354111.0,298948920.0,3.1289997635716493,175.1981506635373
2707,(주)서연이화,200880,Dec-14,942729756.0,522654733.0,400819921.0,301693074.0,132.8568520601835,180.37333185309546
2708,(주)서연이화,200880,Dec-15,1092423532.0,611545552.0,431724246.0,345745523.0,124.86763161933987,178.6332233841511
2709,(주)서연이화,200880,Dec-16,1122180444.0,679619369.0,398543744.0,385529908.0,103.3755710594572,165.11896146385433
2710,(주)서연이화,200880,Dec-17,1092153941.0,672655932.0,416056511.0,431638386.0,96.39006272254943,162.3644257105875
2711,(주)서연이화,200880,Dec-18,1029612349.0,666618079.0,431362407.0,660584522.0,65.30010810637793,154.45310912427263
2712,(주)서연이화,200880,Dec-19,1198937516.0,621604482.0,517546054.0,608804158.0,85.010269262977,192.87787503436954
2713,(주)서연탑메탈,19770,Dec-11,24026236.0,57401123.0,16213969.0,57374393.0,28.25993993522511,41.85673510255191
2714,(주)서연탑메탈,19770,Dec-12,31112961.0,64092830.0,15976627.0,63417667.0,25.192706947103556,48.54359060131999
2715,(주)서연탑메탈,19770,Dec-13,41462204.0,71275600.0,17207362.0,68441936.0,25.14154772009956,58.171666039991244
2716,(주)서연탑메탈,19770,Dec-14,50149643.0,80951051.0,30036160.0,74309680.0,40.42025211251078,61.95057677509338
2717,(주)서연탑메탈,19770,Dec-15,95146104.0,83297292.0,51298838.0,74570616.0,68.7922948095266,114.2247265373285
2718,(주)서연탑메탈,19770,Dec-16,127036108.0,77847767.0,81573665.0,79239531.0,102.94566862088065,163.185294704728
2719,(주)서연탑메탈,19770,Dec-17,126814174.0,79450520.0,83325364.0,70312475.0,118.50722649145831,159.61402644060732
2720,(주)서연탑메탈,19770,Dec-18,94543138.0,70219580.0,57689390.0,66466278.0,86.79497594253735,134.63928152233322
2721,(주)서연탑메탈,19770,Dec-19,89267279.0,67008556.0,55860098.0,65742170.0,84.96844262974587,133.21773267282464
2722,(주)서울리거,43710,Dec-11,2735188.0,9410562.0,2454228.0,9685555.0,25.339053879720886,29.065086654760897
2723,(주)서울리거,43710,Dec-12,6956684.0,11089220.0,6606893.0,11475644.0,57.573178463884034,62.733754042213974
2724,(주)서울리거,43710,Dec-13,7772022.0,989806.0,7155799.0,1486777.0,481.29605179525913,785.2065960400321
2725,(주)서울리거,43710,Dec-14,3734109.0,16978402.0,3189856.0,17548978.0,18.176876169085173,21.993288885491108
2726,(주)서울리거,43710,Dec-15,3203430.0,14204889.0,3176840.0,14226923.0,22.32977573576521,22.55160177598009
2727,(주)서울리거,43710,Dec-16,3738408.0,39519283.0,3738133.0,39667083.0,9.42376579593715,9.45970603768292
2728,(주)서울리거,43710,Dec-17,1444260.0,36768555.0,1437001.0,37000902.0,3.8836918083780767,3.9279759566292447
2729,(주)서울리거,43710,Dec-18,14960746.0,47847106.0,14561794.0,49286761.0,29.545041517335658,31.267817953294813
2730,(주)서울리거,43710,Dec-19,53341261.0,65806542.0,14966021.0,52562036.0,28.47306181214137,81.0576872433139
2731,(주)서울옥션,63170,Dec-11,22308506.0,50117513.0,19426395.0,49921709.0,38.91372188400041,44.51239629548258
2732,(주)서울옥션,63170,Dec-12,16459463.0,52037883.0,15806881.0,51791217.0,30.52038920035418,31.629770565416738
2733,(주)서울옥션,63170,Dec-13,16840616.0,53357750.0,16223229.0,52807483.0,30.721458547834974,31.561705656629073
2734,(주)서울옥션,63170,Dec-14,25795519.0,55839476.0,21908150.0,54866054.0,39.93024539362718,46.19584718166052
2735,(주)서울옥션,63170,Dec-15,58352691.0,67295344.0,43751494.0,60555017.0,72.25081614624929,86.71133473959209
2736,(주)서울옥션,63170,Dec-16,58956591.0,72604075.0,43836556.0,61124269.0,71.7171047068064,81.20286774537104
2737,(주)서울옥션,63170,Dec-17,82050210.0,72288535.0,64750613.0,60385355.0,107.22900113777587,113.50376653780576
2738,(주)서울옥션,63170,Dec-18,127180384.0,78119326.0,78476718.0,61953084.0,126.67120493953135,162.80271542537375
2739,(주)서울옥션,63170,Dec-19,104221808.0,68553031.0,90935092.0,53689020.0,169.37372296979905,152.03092624744775
2740,(주)서울제약,18680,Dec-11,,,22304596.0,20382799.0,109.42852353104202,
2741,(주)서울제약,18680,Dec-12,,,35293332.0,25383598.0,139.03991073290715,
2742,(주)서울제약,18680,Dec-13,,,39170892.0,32252090.0,121.45225937295847,
2743,(주)서울제약,18680,Dec-14,,,47879340.0,31100098.0,153.95237661308977,
2744,(주)서울제약,18680,Dec-15,,,49146578.0,33528488.0,146.58155178366528,
2745,(주)서울제약,18680,Dec-16,,,50886530.0,36794334.0,138.29990780645738,
2746,(주)서울제약,18680,Dec-17,,,33149072.0,37121829.0,89.29805694649366,
2747,(주)서울제약,18680,Dec-18,,,39880081.0,30310098.0,131.57357986767315,
2748,(주)서울제약,18680,Dec-19,,,42439805.0,28450543.0,149.17045695753504,
2749,(주)서원,21050,Dec-11,247405500.0,141388560.0,149362562.0,101271286.0,147.48757313104525,174.98268601080596
2750,(주)서원,21050,Dec-12,310401978.0,146201561.0,150131862.0,106806647.0,140.56415608665253,212.31098756873052
2751,(주)서원,21050,Dec-13,187233665.0,110966490.0,168407978.0,96152692.0,175.14639943726172,168.72991567093814
2752,(주)서원,21050,Dec-14,188578529.0,98900981.0,169509916.0,87481946.0,193.7655982184027,190.67407329357027
2753,(주)서원,21050,Dec-15,178299104.0,66695242.0,160911527.0,57038836.0,282.10871449059727,267.33406859817677
2754,(주)서원,21050,Dec-16,131042762.0,92551885.0,116756460.0,81247606.0,143.7044926591437,141.5884311810613
2755,(주)서원,21050,Dec-17,119123467.0,93179605.0,99165408.0,77555244.0,127.8642202453776,127.84285466760672
2756,(주)서원,21050,Dec-18,114820929.0,105289150.0,94247110.0,80191714.0,117.52724227842293,109.05295464917326
2757,(주)서원,21050,Dec-19,114319100.0,107664343.0,92709127.0,80874831.0,114.63285407050805,106.18102225357934
2758,(주)서원인텍,93920,Dec-11,31056747.0,88943970.0,20466065.0,82185060.0,24.902415353836815,34.917203493390275
2759,(주)서원인텍,93920,Dec-12,38843249.0,95237689.0,28711737.0,94844800.0,30.272336490772293,40.78558542091461
2760,(주)서원인텍,93920,Dec-13,57750142.0,118684874.0,50272035.0,118832536.0,42.30494163652285,48.65838421836299
2761,(주)서원인텍,93920,Dec-14,59103109.0,141819853.0,56246223.0,148958503.0,37.75965914480223,41.674778072150445
2762,(주)서원인텍,93920,Dec-15,64588469.0,157595002.0,39019968.0,156492825.0,24.93403004259141,40.983830819710896
2763,(주)서원인텍,93920,Dec-16,62297481.0,164925977.0,45062012.0,162197536.0,27.7821803655513,37.77299497216257
2764,(주)서원인텍,93920,Dec-17,43247228.0,153695492.0,22053375.0,155697526.0,14.164242404211356,28.138254048466173
2765,(주)서원인텍,93920,Dec-18,39097578.0,153196547.0,24265336.0,145942328.0,16.626660909506665,25.521187497783487
2766,(주)서원인텍,93920,Dec-19,40547737.0,160839139.0,19630798.0,147460771.0,13.312556191639604,25.21011816657387
2767,(주)서전기전,189860,Dec-14,7919924.0,32418214.0,7722159.0,32198647.0,23.98286797578793,24.430476028074835
2768,(주)서전기전,189860,Dec-15,6162958.0,30368077.0,5941727.0,30672190.0,19.37170772611933,20.294199069634868
2769,(주)서전기전,189860,Dec-16,9343387.0,31392038.0,9173335.0,31795496.0,28.851051733868218,29.763556606296156
2770,(주)서전기전,189860,Dec-17,,,9932976.0,33650084.0,29.518428542407204,
2771,(주)서전기전,189860,Dec-18,,,15540460.0,36912428.0,42.10088808029642,
2772,(주)서전기전,189860,Dec-19,,,18940503.0,37763763.0,50.15523214675402,
2773,(주)서진시스템,178320,Dec-17,137935820.0,121296132.0,52745296.0,85669814.0,61.56812246609991,113.71823464246988
2774,(주)서진시스템,178320,Dec-18,216118602.0,221666209.0,95032881.0,161243281.0,58.93757582370207,97.49731498317816
2775,(주)서진시스템,178320,Dec-19,296147874.0,266892871.0,86186634.0,166930806.0,51.63015507155701,110.96132800040208
2776,(주)서진오토모티브,122690,Dec-11,,,,,,
2777,(주)서진오토모티브,122690,Dec-12,422958505.0,188985678.0,68775520.0,89502538.0,76.84197737498796,223.80452819287183
2778,(주)서진오토모티브,122690,Dec-13,456499078.0,199021189.0,66643900.0,94722732.0,70.35681783333698,229.37209866633847
2779,(주)서진오토모티브,122690,Dec-14,526346554.0,202724226.0,94624976.0,95325704.0,99.26491180175286,259.636731329782
2780,(주)서진오토모티브,122690,Dec-15,606372205.0,207056291.0,111841776.0,96735447.0,115.61612570002391,292.8537945268227
2781,(주)서진오토모티브,122690,Dec-16,608054285.0,212537970.0,105181766.0,97750661.0,107.60210204614371,286.09207333635493
2782,(주)서진오토모티브,122690,Dec-17,633184768.0,195443156.0,125406739.0,88650161.0,141.46250563493055,323.9738760665531
2783,(주)서진오토모티브,122690,Dec-18,698855883.0,167869979.0,150455018.0,83349806.0,180.51033976011894,416.3078396524968
2784,(주)서진오토모티브,122690,Dec-19,719897500.0,151307879.0,153407238.0,66606631.0,230.31826666026691,475.78322077993045
2785,(주)서플러스글로벌,140070,Dec-17,45228421.0,110054887.0,41365406.0,107809473.0,38.36899007937827,41.09624046045315
2786,(주)서플러스글로벌,140070,Dec-18,57420594.0,125377126.0,52614581.0,122660300.0,42.894547787670504,45.79830135841525
2787,(주)서플러스글로벌,140070,Dec-19,53799671.0,125022912.0,47469748.0,123635268.0,38.3949893650087,43.03184923416277
2788,(주)서한,11370,Dec-11,,,66015450.0,74582209.0,88.51366952673659,
2789,(주)서한,11370,Dec-12,,,74445444.0,77845752.0,95.63199286712523,
2790,(주)서한,11370,Dec-13,,,113170404.0,91742466.0,123.35661873313934,
2791,(주)서한,11370,Dec-14,,,206061290.0,116226377.0,177.2930511290049,
2792,(주)서한,11370,Dec-15,,,249903257.0,150109586.0,166.4805450865743,
2793,(주)서한,11370,Dec-16,,,200257066.0,212412199.0,94.27757301264981,
2794,(주)서한,11370,Dec-17,,,105443202.0,286447772.0,36.81062040168356,
2795,(주)서한,11370,Dec-18,,,174038849.0,298356975.0,58.33242175752721,
2796,(주)서한,11370,Dec-19,,,167286404.0,302099855.0,55.374539653453326,
2797,(주)서흥,8490,Dec-11,225365553.0,208861973.0,179960427.0,179653114.0,100.17105910003876,107.90166815095633
2798,(주)서흥,8490,Dec-12,266513547.0,199953359.0,211748685.0,163534095.0,129.48289774068215,133.2878568946671
2799,(주)서흥,8490,Dec-13,248316187.0,218228821.0,198904000.0,175546728.0,113.30544423476807,113.78707260669296
2800,(주)서흥,8490,Dec-14,253919692.0,237288184.0,172873326.0,191486879.0,90.27946295996605,107.00899122730864
2801,(주)서흥,8490,Dec-15,293712942.0,263041886.0,178587716.0,211461950.0,84.45383010986137,111.66014145747114
2802,(주)서흥,8490,Dec-16,297451688.0,288439040.0,180310575.0,224962743.0,80.15130532081038,103.12462834434616
2803,(주)서흥,8490,Dec-17,294448388.0,300840519.0,184454435.0,231343504.0,79.73184109807553,97.87524266304035
2804,(주)서흥,8490,Dec-18,330928258.0,308172372.0,195320612.0,229022194.0,85.28457814005573,107.38414214496814
2805,(주)서흥,8490,Dec-19,379866417.0,328994625.0,199415547.0,247486042.0,80.5764823698623,115.46280338166619
2806,(주)서희건설,35890,Dec-11,554375235.0,231751130.0,552268883.0,228324593.0,241.87884263523028,239.211448505127
2807,(주)서희건설,35890,Dec-12,544568551.0,245321234.0,461862050.0,249369831.0,185.21167863325053,221.9818244514456
2808,(주)서희건설,35890,Dec-13,567932269.0,179946552.0,430506617.0,191418704.0,224.90310925937519,315.6116428393693
2809,(주)서희건설,35890,Dec-14,548676341.0,185750072.0,418318439.0,196584146.0,212.79357848114566,295.3841875226837
2810,(주)서희건설,35890,Dec-15,520658037.0,201274840.0,383871439.0,201010338.0,190.97099324314354,258.680139554452
2811,(주)서희건설,35890,Dec-16,537441024.0,229393160.0,410320140.0,212926980.0,192.7046257829797,234.28816447709252
2812,(주)서희건설,35890,Dec-17,537379079.0,269627955.0,409770481.0,255874328.0,160.14521042533036,199.3039182454208
2813,(주)서희건설,35890,Dec-18,554734860.0,297368072.0,432256390.0,293791884.0,147.13013311150556,186.54822498899614
2814,(주)서희건설,35890,Dec-19,581719951.0,394423522.0,461418690.0,401421805.0,114.94609516789951,147.48612051590575
2815,(주)선광,3100,Dec-11,122534755.0,299624648.0,106188040.0,269960091.0,39.334717812048744,40.896086426107374
2816,(주)선광,3100,Dec-12,110046450.0,321681911.0,94496169.0,284425936.0,33.223471223805696,34.20971034955087
2817,(주)선광,3100,Dec-13,129832814.0,326865181.0,118038547.0,297215556.0,39.7147944032916,39.72060089202343
2818,(주)선광,3100,Dec-14,229578117.0,284310123.0,104519394.0,282915374.0,36.94369539634845,80.74918844869973
2819,(주)선광,3100,Dec-15,302533616.0,286753103.0,147131951.0,292860628.0,50.239580514728665,105.5031707887046
2820,(주)선광,3100,Dec-16,219815693.0,300495585.0,65543045.0,309880812.0,21.151049842995764,73.15105578007078
2821,(주)선광,3100,Dec-17,237320598.0,303956568.0,83279371.0,320291842.0,26.001090280657223,78.07714094205723
2822,(주)선광,3100,Dec-18,247551865.0,304854749.0,98822594.0,319837088.0,30.897790690240402,81.20321753623068
2823,(주)선광,3100,Dec-19,402950001.0,307007770.0,107409628.0,319502756.0,33.61774694675873,131.25075010316513
2824,(주)선앤엘,2820,Dec-11,222494622.0,272705081.0,160750985.0,273087394.0,58.86430078130959,81.58800018837933
2825,(주)선앤엘,2820,Dec-12,188394116.0,265683919.0,114209645.0,271377128.0,42.08521397573343,70.90911512789
2826,(주)선앤엘,2820,Dec-13,254663055.0,264553370.0,158872496.0,270030069.0,58.83511291477691,96.26150481469958
2827,(주)선앤엘,2820,Dec-14,255674068.0,268285548.0,150418949.0,277135036.0,54.276410219024065,95.29923244318773
2828,(주)선앤엘,2820,Dec-15,290639990.0,272941148.0,176951175.0,277220388.0,63.830505496587065,106.48449020226147
2829,(주)선앤엘,2820,Dec-16,295354758.0,282521532.0,179675205.0,279457420.0,64.29430465650188,104.54238864880571
2830,(주)선앤엘,2820,Dec-17,347243785.0,270101074.0,208043805.0,261451936.0,79.57248593485266,128.5606828057263
2831,(주)선앤엘,2820,Dec-18,370234851.0,255097224.0,243117462.0,255606197.0,95.1140719017857,145.13480201572088
2832,(주)선앤엘,2820,Dec-19,326752710.0,216801231.0,206197302.0,218945705.0,94.17736785473824,150.71533888107857
2833,(주)선익시스템,171090,Dec-17,26983251.0,90842880.0,26775668.0,90857449.0,29.469975543777373,29.703209541573315
2834,(주)선익시스템,171090,Dec-18,32073676.0,83933109.0,31257091.0,84241661.0,37.10407728071743,38.21337775060852
2835,(주)선익시스템,171090,Dec-19,29506189.0,90625603.0,28646209.0,90952729.0,31.49571136012862,32.55833674287387
2836,(주)선진,136490,Dec-11,,,154171501.0,85770578.0,179.74870240468707,
2837,(주)선진,136490,Dec-12,,,153464262.0,116212380.0,132.05500309003224,
2838,(주)선진,136490,Dec-13,138097325.0,145445452.0,137481780.0,145554460.0,94.45384222510255,94.9478468395148
2839,(주)선진,136490,Dec-14,215634639.0,167421676.0,215553648.0,168788246.0,127.70655131993018,128.79732430823353
2840,(주)선진,136490,Dec-15,247551966.0,189726285.0,246585608.0,192234914.0,128.27306074067272,130.47847640088457
2841,(주)선진,136490,Dec-16,348834727.0,194816158.0,273423578.0,215003864.0,127.17147167178354,179.05841619153583
2842,(주)선진,136490,Dec-17,352023112.0,334821012.0,239084637.0,338657529.0,70.59776220123545,105.13770025878782
2843,(주)선진,136490,Dec-18,586038000.0,331122520.0,430932847.0,349111677.0,123.43696169177407,176.98524401179358
2844,(주)선진,136490,Dec-19,652036556.0,331292625.0,385672579.0,375019061.0,102.84079373768151,196.81589833157318
2845,(주)성광벤드,14620,Dec-11,128138559.0,320438979.0,116375352.0,300711593.0,38.69998853020608,39.98844316627285
2846,(주)성광벤드,14620,Dec-12,138850975.0,371884041.0,129079046.0,349709877.0,36.91032323916891,37.337169572167795
2847,(주)성광벤드,14620,Dec-13,98178317.0,434702207.0,85857495.0,411777012.0,20.85048278508563,22.585189451315575
2848,(주)성광벤드,14620,Dec-14,101356150.0,452053997.0,85844114.0,443554395.0,19.35368355441501,22.42124849523231
2849,(주)성광벤드,14620,Dec-15,80234363.0,465517921.0,60314404.0,455890497.0,13.230020015091476,17.23550466706952
2850,(주)성광벤드,14620,Dec-16,63157221.0,469067084.0,41602446.0,457569150.0,9.092056577677932,13.464432520274647
2851,(주)성광벤드,14620,Dec-17,52116687.0,450362811.0,32279376.0,436935018.0,7.3876834472443225,11.572155987808683
2852,(주)성광벤드,14620,Dec-18,63721429.0,436026968.0,40574823.0,424707343.0,9.553595827515514,14.614102722196762
2853,(주)성광벤드,14620,Dec-19,62784988.0,439264457.0,38981788.0,430920177.0,9.046173765031197,14.29320925002589
2854,(주)성도이엔지,37350,Dec-11,261550945.0,90216669.0,59523327.0,100345189.0,59.318565835777136,289.9142119733993
2855,(주)성도이엔지,37350,Dec-12,236078975.0,125954143.0,73259241.0,104843749.0,69.87468656810432,187.43248088314172
2856,(주)성도이엔지,37350,Dec-13,218872271.0,149095120.0,85109320.0,114040468.0,74.63080561893169,146.80042579529095
2857,(주)성도이엔지,37350,Dec-14,127685543.0,161962707.0,66103471.0,131033361.0,50.44781763630408,78.8363848475316
2858,(주)성도이엔지,37350,Dec-15,134829243.0,170494435.0,66649102.0,134086338.0,49.70610950684625,79.08131605585837
2859,(주)성도이엔지,37350,Dec-16,162327766.0,187422029.0,105206744.0,146321728.0,71.90097153582002,86.61082524082589
2860,(주)성도이엔지,37350,Dec-17,141556623.0,186976948.0,118546446.0,164807682.0,71.93017009971659,75.70806161623732
2861,(주)성도이엔지,37350,Dec-18,254133134.0,194696642.0,155218818.0,162008381.0,95.80912854131911,130.52774377074257
2862,(주)성도이엔지,37350,Dec-19,380395494.0,139056397.0,251359344.0,106289007.0,236.48668013240544,273.55483257631073
2863,(주)성안,11300,Dec-11,207918994.0,99560905.0,62008425.0,73042021.0,84.89418029657202,208.83598235672926
2864,(주)성안,11300,Dec-12,193484069.0,104748390.0,52083259.0,74572576.0,69.84237610351559,184.71316742911276
2865,(주)성안,11300,Dec-13,179988082.0,108285779.0,46526335.0,78063644.0,59.60051647089393,166.2158075253815
2866,(주)성안,11300,Dec-14,159316585.0,103578375.0,44350228.0,74094932.0,59.8559534409182,153.8125936036359
2867,(주)성안,11300,Dec-15,162462017.0,97472317.0,48170876.0,72718525.0,66.24292228149568,166.6750334866873
2868,(주)성안,11300,Dec-16,169034693.0,87637149.0,46849075.0,80520105.0,58.183077381729696,192.88018258101937
2869,(주)성안,11300,Dec-17,185618344.0,107772107.0,62827666.0,94930583.0,66.18274534351065,172.23226785387058
2870,(주)성안,11300,Dec-18,211642712.0,94847407.0,72763992.0,89838162.0,80.99452435369281,223.14021932091407
2871,(주)성안,11300,Dec-19,230062718.0,34728445.0,74956605.0,46001567.0,162.94359059551167,662.4619040674006
2872,(주)성우하이텍,15750,Dec-11,1398587440.0,840037892.0,647107939.0,501017423.0,129.15876959432606,166.49099443242733
2873,(주)성우하이텍,15750,Dec-12,1307890875.0,951732231.0,558575443.0,563378110.0,99.14752332141552,137.42214799490174
2874,(주)성우하이텍,15750,Dec-13,1253121465.0,1010237125.0,496441665.0,629640100.0,78.8453062312899,124.04230986858656
2875,(주)성우하이텍,15750,Dec-14,1510677455.0,1101389375.0,655704912.0,723960266.0,90.57194749414604,137.16107030721992
2876,(주)성우하이텍,15750,Dec-15,2097932406.0,1131172007.0,892468544.0,805007392.0,110.8646396131478,185.46537511690738
2877,(주)성우하이텍,15750,Dec-16,2293127907.0,1152030897.0,930454090.0,870560071.0,106.87994097078224,199.0509033196529
2878,(주)성우하이텍,15750,Dec-17,2201614097.0,1183591985.0,967658577.0,932542102.0,103.76567180448868,186.0112373944472
2879,(주)성우하이텍,15750,Dec-18,2038189448.0,1279481799.0,876772210.0,1060587766.0,82.66852005155036,159.2980415659668
2880,(주)성우하이텍,15750,Dec-19,2130070846.0,1316206738.0,823724343.0,1020265073.0,80.73630714201661,161.8340633354211
2881,(주)성창오토텍,80470,Dec-11,19735042.0,32427089.0,19379308.0,31574909.0,61.375657488039,60.85973983048556
2882,(주)성창오토텍,80470,Dec-12,35063107.0,37842726.0,18667572.0,34252433.0,54.49998836578995,92.65481297515407
2883,(주)성창오토텍,80470,Dec-13,62114050.0,44581640.0,35204283.0,40813066.0,86.25738384859399,139.32652544859275
2884,(주)성창오토텍,80470,Dec-14,66416464.0,46175496.0,37514833.0,41900798.0,89.53250245973837,143.83486860650072
2885,(주)성창오토텍,80470,Dec-15,68625395.0,46844548.0,37523411.0,44009863.0,85.26136743484068,146.4960127270307
2886,(주)성창오토텍,80470,Dec-16,69131730.0,48530791.0,34438614.0,44173927.0,77.96140469920186,142.44921332520624
2887,(주)성창오토텍,80470,Dec-17,59722323.0,46306322.0,33763250.0,42663023.0,79.13937556651811,128.97228806036463
2888,(주)성창오토텍,80470,Dec-18,66673853.0,42622904.0,39134662.0,38827919.0,100.79000628388042,156.42728848320613
2889,(주)성창오토텍,80470,Dec-19,68317070.0,42558028.0,36432580.0,37967429.0,95.9574586943983,160.5268693370849
2890,(주)세경하이테크,148150,Dec-19,67602737.0,138823824.0,32049505.0,131299304.0,24.40950105874133,48.6967834858086
2891,(주)세동,53060,Dec-11,52561673.0,22722381.0,50277464.0,19175114.0,262.20164323403765,231.32114983900672
2892,(주)세동,53060,Dec-12,70982486.0,22173863.0,68466214.0,19441948.0,352.1571706703464,320.1178161874636
2893,(주)세동,53060,Dec-13,77864124.0,23569063.0,74007692.0,20777816.0,356.18609771113574,330.3658019837276
2894,(주)세동,53060,Dec-14,98327860.0,27315732.0,92070099.0,24461016.0,376.3952364039171,359.96787492277343
2895,(주)세동,53060,Dec-15,103743284.0,22382882.0,94931045.0,24967456.0,380.2191340599539,463.4938610675784
2896,(주)세동,53060,Dec-16,108095074.0,19272784.0,98377224.0,17910811.0,549.2616945151171,560.8690161213866
2897,(주)세동,53060,Dec-17,93663898.0,20828618.0,83983466.0,17237404.0,487.21643931998113,449.68849109432034
2898,(주)세동,53060,Dec-18,102729926.0,21731874.0,92871492.0,15299529.0,607.0219024389575,472.71545012639035
2899,(주)세동,53060,Dec-19,102665394.0,13637074.0,93170995.0,-1032832.0,-9020.924506599331,752.8403380373238
2900,(주)세림비앤지,340440,Dec-19,,,,,,
2901,(주)세보엠이씨,11560,Dec-11,53352986.0,76983355.0,53178028.0,76628382.0,69.39729981509984,69.30457369648283
2902,(주)세보엠이씨,11560,Dec-12,36294457.0,81212092.0,34178609.0,79982364.0,42.73268166967408,44.69095193361107
2903,(주)세보엠이씨,11560,Dec-13,44816093.0,85188128.0,39896145.0,82874150.0,48.14063854651903,52.60837871680899
2904,(주)세보엠이씨,11560,Dec-14,77450355.0,92217645.0,71237199.0,87578770.0,81.34071647729239,83.98648111215591
2905,(주)세보엠이씨,11560,Dec-15,56794722.0,104690623.0,53062789.0,96731722.0,54.85562326699819,54.25005637801964
2906,(주)세보엠이씨,11560,Dec-16,90765623.0,117331805.0,87365134.0,109196068.0,80.00758232430127,77.3580726896684
2907,(주)세보엠이씨,11560,Dec-17,120800191.0,136913803.0,116327302.0,129065015.0,90.13077788740814,88.23083454923825
2908,(주)세보엠이씨,11560,Dec-18,87506179.0,158899634.0,84995436.0,153814286.0,55.25847969674287,55.070094749242784
2909,(주)세보엠이씨,11560,Dec-19,140673493.0,148385973.0,137670434.0,146348405.0,94.07033441874546,94.8024197678038
2910,(주)세아베스틸지주,1430,Dec-11,,,711380114.0,1288022271.0,55.23042031312827,
2911,(주)세아베스틸지주,1430,Dec-12,,,809368105.0,1349718072.0,59.96571593656487,
2912,(주)세아베스틸지주,1430,Dec-13,,,785989793.0,1423122270.0,55.229955258868934,
2913,(주)세아베스틸지주,1430,Dec-14,,,925381905.0,1503917504.0,61.53142725839302,
2914,(주)세아베스틸지주,1430,Dec-15,1677317718.0,1916612077.0,900118716.0,1582470828.0,56.88058825941277,87.51472132146019
2915,(주)세아베스틸지주,1430,Dec-16,1542848235.0,1994239325.0,827761768.0,1625940693.0,50.909714700153586,77.3652497801386
2916,(주)세아베스틸지주,1430,Dec-17,1487814150.0,2103170498.0,788751158.0,1696637587.0,46.489077222123335,70.74149011764999
2917,(주)세아베스틸지주,1430,Dec-18,1723895063.0,1994998724.0,988535981.0,1679349827.0,58.864208344602396,86.4108353685343
2918,(주)세아베스틸지주,1430,Dec-19,1593798152.0,1983091009.0,943293763.0,1662814431.0,56.72874527753001,80.36939024819108
2919,(주)세아제강,306200,Dec-18,,,500666740.0,553451801.0,90.46257309044333,
2920,(주)세아제강,306200,Dec-19,,,457600804.0,571198013.0,80.11246425676904,
2921,(주)세아제강지주,3030,Dec-11,977435258.0,955183669.0,695629157.0,946010417.0,73.53292780918711,102.32956128985073
2922,(주)세아제강지주,3030,Dec-12,1026410572.0,1003939743.0,713226570.0,969299155.0,73.58167664966138,102.23826471226769
2923,(주)세아제강지주,3030,Dec-13,896115781.0,1099444762.0,654645452.0,1063316495.0,61.566377939053794,81.50621222387524
2924,(주)세아제강지주,3030,Dec-14,1110338535.0,1174691083.0,630087674.0,1105186608.0,57.011881019825026,94.52174712728282
2925,(주)세아제강지주,3030,Dec-15,846716710.0,1227134688.0,457967595.0,1133210992.0,40.41326798213761,68.9994927435382
2926,(주)세아제강지주,3030,Dec-16,877629914.0,1292067163.0,544677205.0,1146072085.0,47.52556249548648,67.92448095053089
2927,(주)세아제강지주,3030,Dec-17,1142580113.0,1269120124.0,588251967.0,1161273770.0,50.65575251906361,90.02931175646538
2928,(주)세아제강지주,3030,Dec-18,1092781938.0,1352599356.0,41509559.0,666646579.0,6.226621467444747,80.79125079814101
2929,(주)세아제강지주,3030,Dec-19,1096201014.0,1352347018.0,52985089.0,657701183.0,8.056103648516624,81.05915119487474
