,회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),유동비율(개별),유동비율(연결)
4804,(주)엘오티베큠,83310,Dec-17,88877071.0,29260784.0,87080099.0,28098280.0,309.9125604841293,303.741249721812
4805,(주)엘오티베큠,83310,Dec-18,84368015.0,44348309.0,78049878.0,41959388.0,186.0129084818873,190.23953089169646
4806,(주)엘오티베큠,83310,Dec-19,103433097.0,50156584.0,95247537.0,42651602.0,223.3152625779449,206.2203777673535
4807,(주)엘지,3550,Dec-11,3043089000.0,2621422000.0,73616046.0,203291488.0,36.21206511115704,116.08542996892525
4808,(주)엘지,3550,Dec-12,3407115000.0,2425871000.0,241573664.0,135180405.0,178.70464583975763,140.44914177217174
4809,(주)엘지,3550,Dec-13,3709672000.0,2659677000.0,340102091.0,125372969.0,271.2722636408172,139.47829003296266
4810,(주)엘지,3550,Dec-14,3851206000.0,2896801000.0,254800031.0,134994358.0,188.7486519992191,132.94686103739951
4811,(주)엘지,3550,Dec-15,4155560000.0,2712625000.0,333349000.0,134819000.0,247.2566923059806,153.19330906409843
4812,(주)엘지,3550,Dec-16,4663115000.0,3567302000.0,351135000.0,135045000.0,260.01332889036985,130.71825710298708
4813,(주)엘지,3550,Dec-17,5367809000.0,3943608000.0,720313000.0,280068000.0,257.1921818986818,136.11416246239486
4814,(주)엘지,3550,Dec-18,4613085000.0,3039531000.0,397618000.0,145653000.0,272.9899143855602,151.7696315648697
4815,(주)엘지,3550,Dec-19,3939057000.0,2244801000.0,826059000.0,156049000.0,529.3587270664983,175.47466345569163
4816,(주)엘지생활건강,51900,Dec-11,766503435.0,730773322.0,436836051.0,466848944.0,93.5711768473016,104.88935651101943
4817,(주)엘지생활건강,51900,Dec-12,791867399.0,939863395.0,436271790.0,698547234.0,62.45415753804273,84.25345674836076
4818,(주)엘지생활건강,51900,Dec-13,981074809.0,981691553.0,570079283.0,518878987.0,109.86748303222384,99.93717537875158
4819,(주)엘지생활건강,51900,Dec-14,1214261405.0,1035674374.0,813961393.0,601780594.0,135.25883039691374,117.24355023966248
4820,(주)엘지생활건강,51900,Dec-15,1331132647.0,1159458141.0,788198043.0,764403594.0,103.11281228748383,114.80644276230063
4821,(주)엘지생활건강,51900,Dec-16,1424609791.0,1146889563.0,773513697.0,674497929.0,114.67992172293238,124.21508024482736
4822,(주)엘지생활건강,51900,Dec-17,1513346104.0,1244057335.0,950324052.0,849774782.0,111.83246103907094,121.646009506467
4823,(주)엘지생활건강,51900,Dec-18,1691202854.0,1358883492.0,944326320.0,759176531.0,124.3882392881821,124.4553240919053
4824,(주)엘지생활건강,51900,Dec-19,2163074841.0,1771203780.0,1009793904.0,793017322.0,127.33566795909157,122.12456101465636
4825,(주)엘지유플러스,32640,Dec-11,2623232000.0,3960418000.0,2602720000.0,3951784000.0,65.86189933457901,66.2362407200452
4826,(주)엘지유플러스,32640,Dec-12,2572894000.0,3537463000.0,2553557000.0,3534108000.0,72.25463964315747,72.73274660399275
4827,(주)엘지유플러스,32640,Dec-13,2697110000.0,3738134000.0,2668348000.0,3725199000.0,71.62967669646642,72.15123909415767
4828,(주)엘지유플러스,32640,Dec-14,2489853000.0,3485661000.0,2418217000.0,3458045000.0,69.93017731116859,71.43130097849446
4829,(주)엘지유플러스,32640,Dec-15,2599157000.0,3354154000.0,2547236000.0,3327786000.0,76.54446529915084,77.49068766669627
4830,(주)엘지유플러스,32640,Dec-16,2619551000.0,3574394000.0,2579273000.0,3558835000.0,72.47520607164985,73.28657668964306
4831,(주)엘지유플러스,32640,Dec-17,3072986000.0,3664552000.0,3002606000.0,3646692000.0,82.3378009439788,83.85707175119906
4832,(주)엘지유플러스,32640,Dec-18,4247244000.0,3832967000.0,4172112000.0,3822069000.0,109.15846888164499,110.80825898057563
4833,(주)엘지유플러스,32640,Dec-19,4805494000.0,4648853000.0,4458406000.0,4047947000.0,110.13993019177374,103.36945478809506
4834,(주)엘지헬로비전,37560,Dec-12,365087252.0,494594194.0,290697062.0,334503939.0,86.90392790860379,73.81551510893797
4835,(주)엘지헬로비전,37560,Dec-13,399709923.0,419361268.0,342783606.0,306048087.0,112.00318530336051,95.31398188160762
4836,(주)엘지헬로비전,37560,Dec-14,413459124.0,510338904.0,430356280.0,411139987.0,104.67390514365123,81.01657952379033
4837,(주)엘지헬로비전,37560,Dec-15,,,373625770.0,527750453.0,70.79591649350986,
4838,(주)엘지헬로비전,37560,Dec-16,,,315292034.0,565112674.0,55.79277346025334,
4839,(주)엘지헬로비전,37560,Dec-17,,,316263336.0,361302909.0,87.53412389491722,
4840,(주)엘지헬로비전,37560,Dec-18,333907897.0,347995195.0,331950083.0,346848616.0,95.70460070683978,95.95186996762986
4841,(주)엘지헬로비전,37560,Dec-19,332331898.0,582920876.0,330887963.0,581808847.0,56.87228111194397,57.01149361478692
4842,(주)엘지화학,51910,Dec-11,7256212000.0,4723904000.0,6071787000.0,3833483000.0,158.38825944969628,153.60625448781346
4843,(주)엘지화학,51910,Dec-12,7452938000.0,4338012000.0,6289234000.0,3394450000.0,185.27991279883338,171.8053799758968
4844,(주)엘지화학,51910,Dec-13,8031617000.0,4597877000.0,6689921000.0,3286775000.0,203.54058309437062,174.68098863888704
4845,(주)엘지화학,51910,Dec-14,8146821000.0,4809049000.0,6756841000.0,3738040000.0,180.7589271382864,169.4060717617974
4846,(주)엘지화학,51910,Dec-15,8655605000.0,4798981000.0,7114410000.0,3412605000.0,208.47446452197076,180.3633938121447
4847,(주)엘지화학,51910,Dec-16,9226934000.0,5446851000.0,6784724000.0,3138763000.0,216.15916843673767,169.39941995843103
4848,(주)엘지화학,51910,Dec-17,11205581000.0,6644689000.0,8377679000.0,4458776000.0,187.89190127514817,168.63966093823203
4849,(주)엘지화학,51910,Dec-18,12088512000.0,7273534000.0,8602837000.0,4320708000.0,199.10711392669904,166.19860441980475
4850,(주)엘지화학,51910,Dec-19,11869724000.0,8941529000.0,8349633000.0,4976280000.0,167.7886493525284,132.74825815584782
4851,(주)엠게임,58630,Dec-11,34682775.0,36635406.0,52045834.0,31074956.0,167.48481960843324,94.67009864719392
4852,(주)엠게임,58630,Dec-12,27628638.0,38287044.0,45580286.0,34242047.0,133.1120362050785,72.16184670720466
4853,(주)엠게임,58630,Dec-13,18827586.0,46338313.0,23633409.0,43427992.0,54.419759955744674,40.63071091949333
4854,(주)엠게임,58630,Dec-14,12438247.0,20826751.0,15596354.0,19371408.0,80.51223741712528,59.72245502911135
4855,(주)엠게임,58630,Dec-15,,,8849853.0,12872689.0,68.7490624530741,
4856,(주)엠게임,58630,Dec-16,,,12275122.0,9220067.0,133.13484598322333,
4857,(주)엠게임,58630,Dec-17,,,13882372.0,6891781.0,201.43373679459634,
4858,(주)엠게임,58630,Dec-18,14434446.0,6727987.0,14666771.0,6710547.0,218.5629725862884,214.54330990829797
4859,(주)엠게임,58630,Dec-19,20152244.0,4965620.0,20917069.0,4929347.0,424.3375238140062,405.83540423955117
4860,(주)엠디에스테크,86960,Dec-11,56516635.0,14774458.0,51102546.0,12700985.0,402.3510460015503,382.5293286562526
4861,(주)엠디에스테크,86960,Dec-12,69026681.0,13640584.0,64153703.0,12294857.0,521.792998487091,506.0390449558465
4862,(주)엠디에스테크,86960,Dec-13,77292592.0,19422853.0,69636261.0,14556467.0,478.3871045082574,397.9466456343978
4863,(주)엠디에스테크,86960,Dec-14,91452366.0,25474118.0,80326277.0,18648422.0,430.74034360655287,359.0011084976524
4864,(주)엠디에스테크,86960,Dec-15,99405092.0,27122240.0,86137796.0,19442656.0,443.03512853387934,366.50767783191947
4865,(주)엠디에스테크,86960,Dec-16,115320756.0,38931949.0,87478150.0,29946717.0,292.1126546192025,296.2111041499618
4866,(주)엠디에스테크,86960,Dec-17,107736771.0,35907328.0,75497064.0,18453623.0,409.11784097897737,300.0411810090687
4867,(주)엠디에스테크,86960,Dec-18,121862010.0,38269532.0,86269852.0,22829441.0,377.88858693473924,318.4308864817056
4868,(주)엠디에스테크,86960,Dec-19,115528352.0,36493930.0,90894710.0,28968296.0,313.77306418023346,316.56867868163283
4869,(주)엠씨넥스,97520,Dec-12,105475330.0,89616512.0,81309756.0,68034128.0,119.51318902771857,117.69631248312811
4870,(주)엠씨넥스,97520,Dec-13,121323282.0,126094796.0,105658075.0,103373232.0,102.21028496042379,96.21593106824172
4871,(주)엠씨넥스,97520,Dec-14,174261024.0,181846831.0,171755444.0,157859002.0,108.80307225051378,95.8284634610982
4872,(주)엠씨넥스,97520,Dec-15,147615090.0,170062161.0,161336334.0,148458906.0,108.67406903833712,86.80066696318177
4873,(주)엠씨넥스,97520,Dec-16,157858741.0,223988776.0,198911383.0,210163813.0,94.64587654773851,70.47618359234214
4874,(주)엠씨넥스,97520,Dec-17,223687573.0,286236805.0,274190298.0,252673132.0,108.51581085400088,78.1477326090193
4875,(주)엠씨넥스,97520,Dec-18,218820927.0,257405577.0,277138129.0,218770465.0,126.67986467003212,85.01017326442776
4876,(주)엠씨넥스,97520,Dec-19,235252266.0,244810858.0,353381575.0,195397138.0,180.85299437702102,96.09551958679872
4877,(주)엠아이텍,179290,Dec-18,41684457.0,3749445.0,41664444.0,3749445.0,1111.216300012402,1111.7500590087334
4878,(주)엠아이텍,179290,Dec-19,36173329.0,7801352.0,36163329.0,7801078.0,463.56835555291207,463.6802569605884
4879,(주)엠에스씨,9780,Dec-11,58377708.0,71871115.0,57952031.0,71867768.0,80.63702632312165,81.22554937404269
4880,(주)엠에스씨,9780,Dec-12,49788523.0,57441961.0,49219652.0,57435587.0,85.69539299737635,86.67622437193604
4881,(주)엠에스씨,9780,Dec-13,49412567.0,56823025.0,48851841.0,56796030.0,86.0127741322765,86.95870555993807
4882,(주)엠에스씨,9780,Dec-14,56131255.0,61548266.0,55635635.0,61519484.0,90.43579591792414,91.19875936066177
4883,(주)엠에스씨,9780,Dec-15,55225361.0,58949532.0,54737396.0,58925818.0,92.89204266964948,93.68244178766338
4884,(주)엠에스씨,9780,Dec-16,57760413.0,58909717.0,57230598.0,58889689.0,97.18271393825836,98.0490417226075
4885,(주)엠에스씨,9780,Dec-17,56734677.0,57144382.0,56256079.0,57129893.0,98.47047849363206,99.28303538220082
4886,(주)엠에스씨,9780,Dec-18,62527762.0,49036617.0,62039953.0,49024851.0,126.5479684986702,127.51238936405423
4887,(주)엠에스씨,9780,Dec-19,65793512.0,49660156.0,65243664.0,49652603.0,131.40028932622124,132.48752581445777
4888,(주)엠에스오토텍,123040,Dec-11,258509594.0,280654076.0,110363731.0,114768883.0,96.16171920049096,92.10968808448733
4889,(주)엠에스오토텍,123040,Dec-12,253817116.0,260350183.0,170763074.0,129537090.0,131.82562152662223,97.4906616447433
4890,(주)엠에스오토텍,123040,Dec-13,226543293.0,282619387.0,148258475.0,139600065.0,106.20229653904532,80.15844043989806
4891,(주)엠에스오토텍,123040,Dec-14,228285061.0,362959606.0,124889691.0,175498101.0,71.16298711403151,62.89544545075355
4892,(주)엠에스오토텍,123040,Dec-15,203943110.0,393320409.0,106179041.0,189484806.0,56.035649106345765,51.85164698636322
4893,(주)엠에스오토텍,123040,Dec-16,211091103.0,407119345.0,100269983.0,185755816.0,53.9794581721199,51.8499318670303
4894,(주)엠에스오토텍,123040,Dec-17,213699877.0,347882630.0,85951932.0,157716919.0,54.4975976863966,61.428728706575555
4895,(주)엠에스오토텍,123040,Dec-18,306686556.0,422680864.0,91718021.0,187755061.0,48.84982621054353,72.55747352688292
4896,(주)엠에스오토텍,123040,Dec-19,352012610.0,619008162.0,90790300.0,225459587.0,40.268990646203925,56.8672000806348
4897,(주)엠투엔,33310,Dec-11,,,21803190.0,50674448.0,43.02600395370858,
4898,(주)엠투엔,33310,Dec-12,,,12941498.0,31688805.0,40.83933742531472,
4899,(주)엠투엔,33310,Dec-13,,,10015298.0,23782602.0,42.11186816312193,
4900,(주)엠투엔,33310,Dec-14,19936318.0,28680016.0,9782775.0,24790260.0,39.46217183684237,69.51292495792191
4901,(주)엠투엔,33310,Dec-15,21092936.0,26923031.0,7511393.0,21835959.0,34.39918988673683,78.34532449188207
4902,(주)엠투엔,33310,Dec-16,23350551.0,29134107.0,8390491.0,23334059.0,35.95812884505006,80.14850429429671
4903,(주)엠투엔,33310,Dec-17,23045873.0,27540278.0,8080897.0,22359607.0,36.14060390238522,83.68061135766312
4904,(주)엠투엔,33310,Dec-18,28125138.0,31643399.0,13514653.0,25697320.0,52.59168271243849,88.88153260653193
4905,(주)엠투엔,33310,Dec-19,22177467.0,28532327.0,10103801.0,24952369.0,40.49235164805394,77.72750887090282
4906,(주)엠플러스,259630,Dec-17,,,45266117.0,21175858.0,213.7628472952548,
4907,(주)엠플러스,259630,Dec-18,,,76520353.0,38494017.0,198.7850553502899,
4908,(주)엠플러스,259630,Dec-19,104637524.0,86993689.0,104605990.0,86984428.0,120.25829496746245,120.28174135712304
4909,(주)엠피대산,65150,Dec-11,36566006.0,61993268.0,36238837.0,59551925.0,60.85250308869109,58.98383353495738
4910,(주)엠피대산,65150,Dec-12,23861558.0,46584377.0,19968901.0,46541256.0,42.90580597996754,51.22223272407399
4911,(주)엠피대산,65150,Dec-13,14822789.0,37961687.0,14538046.0,37932309.0,38.326288020062265,39.04670780305417
4912,(주)엠피대산,65150,Dec-14,25606440.0,33068288.0,25246562.0,33044458.0,76.40180389704076,77.43503383059928
4913,(주)엠피대산,65150,Dec-15,26252076.0,48023772.0,12943143.0,45264445.0,28.594502815620515,54.66475228143261
4914,(주)엠피대산,65150,Dec-16,36527051.0,58587493.0,15049749.0,55190282.0,27.268838742298872,62.34615807848273
4915,(주)엠피대산,65150,Dec-17,49618166.0,51970023.0,9705616.0,46016249.0,21.09171479839654,95.47458926466128
4916,(주)엠피대산,65150,Dec-18,38990537.0,23794567.0,12069831.0,21378679.0,56.45732835036252,163.86319196310654
4917,(주)엠피대산,65150,Dec-19,54652673.0,48560472.0,13321119.0,28920943.0,46.0604586786814,112.54559675614355
4918,(주)연우,115960,Dec-15,,,86461525.0,33093927.0,261.2610011498484,
4919,(주)연우,115960,Dec-16,91432003.0,33663825.0,86886870.0,33661995.0,258.1156286191594,271.60313184850503
4920,(주)연우,115960,Dec-17,88536890.0,49830926.0,83949971.0,47577731.0,176.4480340603044,177.67458304908882
4921,(주)연우,115960,Dec-18,94773001.0,44356717.0,89845200.0,40119924.0,223.94160068698037,213.66099073563086
4922,(주)연우,115960,Dec-19,99808511.0,60957213.0,99957062.0,51186495.0,195.28014567123614,163.7353581109425
4923,(주)연이비앤티,90740,Dec-11,90762126.0,77044916.0,35773264.0,19070567.0,187.5836413253995,117.804172828224
4924,(주)연이비앤티,90740,Dec-12,87544327.0,85137592.0,36169975.0,29467300.0,122.74614572763707,102.82687699224569
4925,(주)연이비앤티,90740,Dec-13,67976984.0,65760827.0,40145744.0,28922549.0,138.80430801586678,103.37002604909455
4926,(주)연이비앤티,90740,Dec-14,126517238.0,122119689.0,47038637.0,32790720.0,143.45106481345942,103.60101555777791
4927,(주)연이비앤티,90740,Dec-15,95505496.0,96025582.0,39947732.0,34874819.0,114.54606259031767,99.45838807829355
4928,(주)연이비앤티,90740,Dec-16,78629310.0,74666386.0,31136504.0,23805132.0,130.79744317317795,105.30750745054141
4929,(주)연이비앤티,90740,Dec-17,62383162.0,63602146.0,19571443.0,16996736.0,115.14824375691897,98.08342315996697
4930,(주)연이비앤티,90740,Dec-18,68318319.0,67304828.0,32762400.0,29245788.0,112.02433663268023,101.50582213804928
4931,(주)연이비앤티,90740,Dec-19,115510537.0,107367327.0,33440747.0,31287181.0,106.88322159800848,107.58443953811015
4932,(주)영우디에스피,143540,Dec-14,,,29391619.0,21278533.0,138.12803260450332,
4933,(주)영우디에스피,143540,Dec-15,,,28049637.0,20275856.0,138.3400878364889,
4934,(주)영우디에스피,143540,Dec-16,114599631.0,82450322.0,114481217.0,82448147.0,138.8523831833358,138.99233892622033
4935,(주)영우디에스피,143540,Dec-17,133303964.0,111893531.0,132841860.0,111495057.0,119.14596357397261,119.13464773937645
4936,(주)영우디에스피,143540,Dec-18,82660242.0,95145119.0,82955822.0,94523527.0,87.76208911459683,86.87806885816181
4937,(주)영우디에스피,143540,Dec-19,79519335.0,85198181.0,80017957.0,84538875.0,94.65226145959478,93.33454548753805
4938,(주)영원무역,111770,Dec-11,511217602.0,186732170.0,293534038.0,192078684.0,152.81968404156706,273.77050349706747
4939,(주)영원무역,111770,Dec-12,508542728.0,155197172.0,275098045.0,181025003.0,151.9668777467166,327.67525428878304
4940,(주)영원무역,111770,Dec-13,609354740.0,142838233.0,350385286.0,205818057.0,170.24030403707485,426.60478724908336
4941,(주)영원무역,111770,Dec-14,686626934.0,189232869.0,343810958.0,255792384.0,134.4101621102214,362.847605507688
4942,(주)영원무역,111770,Dec-15,1260846359.0,439696487.0,453311848.0,301590238.0,150.30720191944675,286.753794100702
4943,(주)영원무역,111770,Dec-16,1413946625.0,620770036.0,426831887.0,391181873.0,109.11341155115335,227.77301464338078
4944,(주)영원무역,111770,Dec-17,1277431051.0,551720664.0,373424258.0,346526039.0,107.7622504437538,231.5358358591405
4945,(주)영원무역,111770,Dec-18,1337081673.0,469434351.0,361061004.0,334330078.0,107.99536977346082,284.82825557007436
4946,(주)영원무역,111770,Dec-19,1500905529.0,622883897.0,448333423.0,379588106.0,118.11050344132754,240.9607209672335
4947,(주)영원무역홀딩스,9970,Dec-11,797136396.0,299182493.0,6628802.0,11085716.0,59.795885083110555,266.43818226355916
4948,(주)영원무역홀딩스,9970,Dec-12,751782310.0,249929309.0,3554085.0,29580042.0,12.015145211761363,300.7979788396886
4949,(주)영원무역홀딩스,9970,Dec-13,863042774.0,221894597.0,5043660.0,22477463.0,22.438742308240037,388.9426717316601
4950,(주)영원무역홀딩스,9970,Dec-14,914777447.0,217634366.0,2670539.0,6028072.0,44.30171039761967,420.3276641520852
4951,(주)영원무역홀딩스,9970,Dec-15,1521832617.0,473706142.0,6093462.0,2323122.0,262.2962547812814,321.26090039170316
4952,(주)영원무역홀딩스,9970,Dec-16,1689843605.0,663872060.0,12766559.0,2659539.0,480.02902006701163,254.5435644633094
4953,(주)영원무역홀딩스,9970,Dec-17,1567045180.0,593115811.0,15155929.0,2008300.0,754.6645919434347,264.20559879493754
4954,(주)영원무역홀딩스,9970,Dec-18,1670410639.0,524348282.0,20373178.0,3711019.0,548.9914764650895,318.5689161846057
4955,(주)영원무역홀딩스,9970,Dec-19,1863424719.0,671234943.0,28242855.0,6003888.0,470.40942469279906,277.6113994709003
4956,(주)영풍,670,Dec-11,463764125.0,316641305.0,340232600.0,204163748.0,166.64692107827094,146.46355913673358
4957,(주)영풍,670,Dec-12,500189890.0,284018255.0,331762022.0,136536123.0,242.98479751032627,176.11188055500165
4958,(주)영풍,670,Dec-13,922817211.0,590723103.0,266782384.0,57980200.0,460.1267053235415,156.21823597442744
4959,(주)영풍,670,Dec-14,867411687.0,488364517.0,289687739.0,63844004.0,453.74306254350836,177.6156245602094
4960,(주)영풍,670,Dec-15,988793393.0,489923529.0,418661582.0,98779571.0,423.8341772105894,201.82606763513903
4961,(주)영풍,670,Dec-16,1097366088.0,508220295.0,520457932.0,106788494.0,487.37266769582874,215.92331097285285
4962,(주)영풍,670,Dec-17,1464265662.0,787959776.0,587666516.0,154476545.0,380.42443012950605,185.8300013019954
4963,(주)영풍,670,Dec-18,1375051138.0,709998045.0,682191017.0,226055546.0,301.7802611221934,193.66970763982877
4964,(주)영풍,670,Dec-19,1464762876.0,668480586.0,703273847.0,201359418.0,349.26295178306486,219.11823718991297
4965,(주)영흥,12160,Dec-11,102498078.0,50990319.0,73376720.0,39757104.0,184.56253755303706,201.01478086457942
4966,(주)영흥,12160,Dec-12,88066269.0,56972593.0,65216108.0,35318094.0,184.6535319827848,154.57655051789553
4967,(주)영흥,12160,Dec-13,134018377.0,89441396.0,112514120.0,70048585.0,160.6229733262992,149.83931713230416
4968,(주)영흥,12160,Dec-14,133754987.0,116156154.0,112931647.0,102421127.0,110.26206243561447,115.15101214525404
4969,(주)영흥,12160,Dec-15,96171371.0,84330490.0,75630831.0,71310107.0,106.05906256738614,114.04104375534874
4970,(주)영흥,12160,Dec-16,94197300.0,85196192.0,94162907.0,86158405.0,109.29044821570221,110.56515295894916
4971,(주)영흥,12160,Dec-17,99980608.0,88703878.0,100675052.0,91194447.0,110.39603321461009,112.7127812833617
4972,(주)영흥,12160,Dec-18,105019334.0,89954968.0,98781483.0,91583044.0,107.86001282071385,116.74656368061851
4973,(주)영흥,12160,Dec-19,144875944.0,97946723.0,139460183.0,96177779.0,145.00249896600337,147.9130077685192
4974,(주)예림당,36000,Dec-11,27111591.0,16219224.0,23873745.0,13015842.0,183.42067305365262,167.15714019363688
4975,(주)예림당,36000,Dec-12,33937639.0,16469589.0,30023280.0,12935293.0,232.10359440640426,206.06245243885564
4976,(주)예림당,36000,Dec-13,38199584.0,48393129.0,18852991.0,18802815.0,100.266853659944,78.9359663021583
4977,(주)예림당,36000,Dec-14,62335449.0,44859290.0,16933500.0,4479014.0,378.0631183559596,138.95772536747683
4978,(주)예림당,36000,Dec-15,78842130.0,85879532.0,19008374.0,7563617.0,251.31328040539333,91.80549563311547
4979,(주)예림당,36000,Dec-16,95686789.0,114056821.0,16131088.0,5377286.0,299.98568050871756,83.89396457051876
4980,(주)예림당,36000,Dec-17,205452307.0,188373158.0,19136334.0,6229722.0,307.1779768021751,109.0666574693195
4981,(주)예림당,36000,Dec-18,402103611.0,185715965.0,61112159.0,8734328.0,699.6778573005273,216.5153712013935
4982,(주)예림당,36000,Dec-19,322094486.0,265755615.0,55062517.0,3191204.0,1725.4464772543529,121.19950353635991
4983,(주)예선테크,250930,Dec-16,,,,,,
4984,(주)예선테크,250930,Dec-17,,,,,,
4985,(주)예선테크,250930,Dec-18,,,,,,
4986,(주)예선테크,250930,Dec-19,35101558.0,7526209.0,17701157.0,5638977.0,313.9072388484649,466.390954596132
4987,(주)예스코홀딩스,15360,Dec-11,633130653.0,528209759.0,426069381.0,357987482.0,119.01795521442284,119.8634902540678
4988,(주)예스코홀딩스,15360,Dec-12,701231207.0,556536497.0,502753426.0,389892354.0,128.9467261520086,125.99914125667844
4989,(주)예스코홀딩스,15360,Dec-13,678998715.0,514783588.0,493134318.0,358014116.0,137.7415850273345,131.89983729628923
4990,(주)예스코홀딩스,15360,Dec-14,722374131.0,562000917.0,531243063.0,412495856.0,128.78749089784796,128.53611251314027
4991,(주)예스코홀딩스,15360,Dec-15,570123974.0,423668457.0,386745258.0,263174573.0,146.95388448488146,134.56842598975925
4992,(주)예스코홀딩스,15360,Dec-16,494565370.0,359090539.0,379703670.0,266662366.0,142.39117266363712,137.7272070094835
4993,(주)예스코홀딩스,15360,Dec-17,560278869.0,466234412.0,437318205.0,350018060.0,124.94161158427082,120.17106729565042
4994,(주)예스코홀딩스,15360,Dec-18,506323253.0,432906963.0,65215292.0,86122498.0,75.72387414958632,116.95890717285597
4995,(주)예스코홀딩스,15360,Dec-19,692366598.0,449979904.0,54948117.0,45401490.0,121.02712267813236,153.86611531878543
4996,(주)예스티,122640,Dec-15,,,33024766.0,12610811.0,261.87662316087363,
4997,(주)예스티,122640,Dec-16,51321809.0,32397565.0,51140534.0,32397565.0,157.85301765734553,158.41255044939336
4998,(주)예스티,122640,Dec-17,77848325.0,29694599.0,77719726.0,29750642.0,261.23713901703366,262.1632472625746
4999,(주)예스티,122640,Dec-18,57191824.0,53329019.0,56988557.0,53361378.0,106.79738630437916,107.2433453163652
5000,(주)예스티,122640,Dec-19,49062695.0,42502264.0,46835070.0,37733071.0,124.12207318084447,115.43548597787638
5001,(주)오공,45060,Dec-11,43736728.0,34427842.0,25735458.0,21806594.0,118.01686223900899,127.03883095548075
5002,(주)오공,45060,Dec-12,47164548.0,34796329.0,26985148.0,20673547.0,130.52984086378598,135.54460874306596
5003,(주)오공,45060,Dec-13,50976123.0,42133008.0,24934407.0,24629041.0,101.23986151145714,120.98856791805608
5004,(주)오공,45060,Dec-14,53222289.0,48204873.0,21350608.0,24661788.0,86.57364178136639,110.40852446598086
5005,(주)오공,45060,Dec-15,58880656.0,48067346.0,24767402.0,21290375.0,116.33145024453538,122.4961661082765
5006,(주)오공,45060,Dec-16,61925242.0,48406897.0,27357504.0,21857012.0,125.16580033903995,127.92648535187041
5007,(주)오공,45060,Dec-17,63916790.0,47637698.0,25797995.0,22778015.0,113.25831070003247,134.172709185066
5008,(주)오공,45060,Dec-18,68343740.0,44378248.0,28629156.0,19592740.0,146.121246951677,154.0027898352364
5009,(주)오공,45060,Dec-19,66485634.0,38783252.0,25567584.0,16775194.0,152.41304511888208,171.42872392444036
5010,(주)오디텍,80520,Dec-11,54448793.0,12652499.0,52012458.0,11496818.0,452.407422645118,430.3402276498896
5011,(주)오디텍,80520,Dec-12,63573431.0,9508507.0,59482201.0,8537501.0,696.71676758808,668.5953010288576
5012,(주)오디텍,80520,Dec-13,74709843.0,7820762.0,67693485.0,6140544.0,1102.4020835938966,955.2757519024361
5013,(주)오디텍,80520,Dec-14,85215593.0,5888972.0,75865723.0,3881556.0,1954.5183168811682,1447.0368172917108
5014,(주)오디텍,80520,Dec-15,92459125.0,6372395.0,81863681.0,4730494.0,1730.5524750692002,1450.932106374448
5015,(주)오디텍,80520,Dec-16,89997793.0,7540774.0,79808374.0,5726334.0,1393.7079814066033,1193.482167745645
5016,(주)오디텍,80520,Dec-17,67689034.0,6067119.0,56157404.0,4041384.0,1389.558725426735,1115.6701228375446
5017,(주)오디텍,80520,Dec-18,52363732.0,4731663.0,42152900.0,4629360.0,910.5556707622652,1106.6665567687303
5018,(주)오디텍,80520,Dec-19,54287666.0,4597899.0,41810077.0,4278005.0,977.3265108385802,1180.705926772206
5019,(주)오뚜기,7310,Dec-11,415353337.0,257790680.0,380499716.0,251004759.0,151.59063816794009,161.12038534519556
5020,(주)오뚜기,7310,Dec-12,473188248.0,313771258.0,429636090.0,303158744.0,141.7198410084454,150.80675362559816
5021,(주)오뚜기,7310,Dec-13,500985629.0,292086527.0,462960561.0,278309918.0,166.34712996466047,171.51959528759778
5022,(주)오뚜기,7310,Dec-14,555830881.0,372217200.0,510969035.0,365482858.0,139.80656652301872,149.3297142098753
5023,(주)오뚜기,7310,Dec-15,578381530.0,337296145.0,535544951.0,333841083.0,160.41912702517803,171.47587915657917
5024,(주)오뚜기,7310,Dec-16,641009080.0,376081426.0,593485695.0,368915972.0,160.87286537976186,170.44422714989386
5025,(주)오뚜기,7310,Dec-17,676014403.0,433801754.0,595973315.0,397323635.0,149.9969451855035,155.83487082903773
5026,(주)오뚜기,7310,Dec-18,822591138.0,521664841.0,656668313.0,406246401.0,161.6428628988642,157.6857540222842
5027,(주)오뚜기,7310,Dec-19,669847030.0,524803433.0,513514945.0,410819862.0,124.99759444444778,127.63769973280642
5028,(주)오르비텍,46120,Dec-11,,,13365316.0,4503602.0,296.769474744882,
5029,(주)오르비텍,46120,Dec-12,14386537.0,6680270.0,14224366.0,6032672.0,235.78881795662022,215.35861574457317
5030,(주)오르비텍,46120,Dec-13,18507236.0,22917142.0,15699618.0,20271844.0,77.44543614285904,80.7571729494018
5031,(주)오르비텍,46120,Dec-14,,,14348162.0,8988857.0,159.6216515625958,
5032,(주)오르비텍,46120,Dec-15,,,23041071.0,14679975.0,156.95579181844656,
5033,(주)오르비텍,46120,Dec-16,,,24485092.0,7983476.0,306.6971329280629,
5034,(주)오르비텍,46120,Dec-17,53894025.0,25691757.0,48980257.0,25679274.0,190.73848037915712,209.7716594470359
5035,(주)오르비텍,46120,Dec-18,59650488.0,45416328.0,55325377.0,45370919.0,121.94017273487452,131.34150343462377
