,회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별),순운전자본대총자산(개별),순운전자본대총자산(연결)
4370,(주)에이치비테크놀러지,78150,Dec-19,166887334.0,75723850.0,286110809.0,122400211.0,66853251.0,228286149.0,24.332163928175948,31.862998926405467
4371,(주)에이치시티,72990,Dec-16,30976877.0,10948259.0,57151084.0,30748201.0,10825092.0,56947231.0,34.98521113344387,35.04503606615755
4372,(주)에이치시티,72990,Dec-17,20098874.0,14770854.0,62766100.0,19576458.0,14672656.0,62981411.0,7.786110095246992,8.488690551109595
4373,(주)에이치시티,72990,Dec-18,26468215.0,20360712.0,70953163.0,25960404.0,20115365.0,71259749.0,8.202441184573917,8.607795257837907
4374,(주)에이치시티,72990,Dec-19,26433130.0,20911370.0,75458915.0,26109846.0,21227216.0,76913972.0,6.348170394840615,7.317571422806703
4375,(주)에이치알에스,36640,Dec-11,35802085.0,6608867.0,72401533.0,34653185.0,6643330.0,72643837.0,38.55778570727204,40.32127054547312
4376,(주)에이치알에스,36640,Dec-12,35933732.0,6516483.0,73355657.0,35048370.0,6470053.0,73719705.0,38.766184699192706,40.102222791079356
4377,(주)에이치알에스,36640,Dec-13,35096673.0,7311650.0,81484925.0,34772709.0,7268810.0,82814407.0,33.2114906045273,34.09835991135784
4378,(주)에이치알에스,36640,Dec-14,37413375.0,8250429.0,85339541.0,36352134.0,7830084.0,85972921.0,33.17562049566747,34.172841403025586
4379,(주)에이치알에스,36640,Dec-15,36131059.0,14128007.0,88622369.0,34844713.0,13628270.0,89088705.0,23.81496397326687,24.82787613136363
4380,(주)에이치알에스,36640,Dec-16,53236456.0,6712125.0,97304795.0,51364245.0,6192963.0,97460081.0,46.34849626279297,47.81298907212126
4381,(주)에이치알에스,36640,Dec-17,59868630.0,8362480.0,103078258.0,57371851.0,7792371.0,102657299.0,48.29610800494566,49.96800586210915
4382,(주)에이치알에스,36640,Dec-18,60780826.0,25335505.0,103752584.0,57662201.0,24350189.0,102817483.0,32.39917086863525,34.163313946956734
4383,(주)에이치알에스,36640,Dec-19,49891211.0,15848768.0,90079783.0,47014092.0,15415590.0,89419508.0,35.33736955922414,37.791435398995134
4384,(주)에이치앤비디자인,227100,Dec-18,18360960.0,4177374.0,19908518.0,17963360.0,3951765.0,19682909.0,71.18660661389026,71.24380629437108
4385,(주)에이치앤비디자인,227100,Dec-19,19484991.0,5953447.0,24712438.0,19197497.0,5648246.0,24426676.0,55.4690740565765,54.75600586231112
4386,(주)에이치엘사이언스,239610,Dec-16,,,,42445205.0,4302795.0,54583662.0,69.8788036610662,
4387,(주)에이치엘사이언스,239610,Dec-17,,,,39905831.0,3803268.0,57736972.0,62.52936679810642,
4388,(주)에이치엘사이언스,239610,Dec-18,,,,54046861.0,7564188.0,71411652.0,65.09116047336366,
4389,(주)에이치엘사이언스,239610,Dec-19,,,,69810669.0,12286543.0,94422424.0,60.92210257173656,
4390,(주)에이치케이,44780,Dec-11,37131514.0,21067689.0,54990644.0,36888106.0,20779341.0,54589868.0,29.508708465827393,29.211923759248936
4391,(주)에이치케이,44780,Dec-12,41764985.0,20878608.0,59739593.0,41647532.0,20859778.0,59608570.0,34.873767312317675,34.96236909414498
4392,(주)에이치케이,44780,Dec-13,45191817.0,21451078.0,65517324.0,44555638.0,21441690.0,64872726.0,35.62968511605324,36.23581909419865
4393,(주)에이치케이,44780,Dec-14,48276544.0,18938429.0,79020648.0,47813191.0,18990681.0,78549146.0,36.69360071718666,37.12715061511518
4394,(주)에이치케이,44780,Dec-15,51887978.0,25443536.0,83693809.0,50515546.0,23635591.0,82085151.0,32.746428157268056,31.59665250747519
4395,(주)에이치케이,44780,Dec-16,49654517.0,25631715.0,80774905.0,49047709.0,24813961.0,79872592.0,30.34050528872282,29.74042742606754
4396,(주)에이치케이,44780,Dec-17,50622917.0,21875631.0,81164307.0,49874963.0,20557290.0,80182508.0,36.56367670614643,35.418630507126736
4397,(주)에이치케이,44780,Dec-18,53631201.0,26938412.0,84673207.0,50070439.0,24548633.0,82748039.0,30.842792540376696,31.524480937635918
4398,(주)에이치케이,44780,Dec-19,49531766.0,26993853.0,81423667.0,47375175.0,25956754.0,80737212.0,26.52856157579481,27.67980592178439
4399,(주)에이텍,45660,Dec-11,38865392.0,22539241.0,77003133.0,37750086.0,22711439.0,76755211.0,19.592998057161225,21.201930835723267
4400,(주)에이텍,45660,Dec-12,,,,30951811.0,17864241.0,76443164.0,17.120654503521074,
4401,(주)에이텍,45660,Dec-13,,,,39792119.0,23260801.0,87752617.0,18.838547003105333,
4402,(주)에이텍,45660,Dec-14,,,,52238559.0,30670894.0,99624280.0,21.64900464023429,
4403,(주)에이텍,45660,Dec-15,,,,23685576.0,11615906.0,62529104.0,19.302483528310272,
4404,(주)에이텍,45660,Dec-16,,,,36693862.0,15778916.0,72957535.0,28.66728707322691,
4405,(주)에이텍,45660,Dec-17,,,,26147054.0,16067563.0,86779328.0,11.615083029912379,
4406,(주)에이텍,45660,Dec-18,,,,22567659.0,11120681.0,86461421.0,13.23940535282204,
4407,(주)에이텍,45660,Dec-19,,,,25472012.0,10155468.0,91237050.0,16.787636163159593,
4408,(주)에이텍티앤,224110,Dec-15,,,,19121435.0,3590641.0,32828704.0,47.30858092966448,
4409,(주)에이텍티앤,224110,Dec-16,,,,20201905.0,4437268.0,34023750.0,46.33421360079356,
4410,(주)에이텍티앤,224110,Dec-17,63117415.0,35034739.0,107363600.0,15592396.0,12990019.0,46874490.0,5.551798003562279,26.15660801239899
4411,(주)에이텍티앤,224110,Dec-18,53012303.0,21164850.0,104147602.0,5766569.0,6243866.0,45025628.0,-1.060056286166625,30.57915150077099
4412,(주)에이텍티앤,224110,Dec-19,69797522.0,39699161.0,128021358.0,10230980.0,13680160.0,52392324.0,-6.583368968324443,23.510421596996338
4413,(주)에이트원,230980,Dec-16,,,,7620346.0,1102028.0,9600949.0,67.89243438330939,
4414,(주)에이트원,230980,Dec-17,17758244.0,25409526.0,41781273.0,4790062.0,12119188.0,21681461.0,-33.80365372979247,-18.312706747829345
4415,(주)에이트원,230980,Dec-18,33042614.0,31875509.0,58799883.0,20777703.0,20367814.0,40020094.0,1.0242079891166673,1.984876398478548
4416,(주)에이트원,230980,Dec-19,16743419.0,22203451.0,33494934.0,15586553.0,20702601.0,32473783.0,-15.754394860617255,-16.301068095849956
4417,(주)에이티세미콘,89530,Dec-11,,,,16958727.0,56048481.0,181486304.0,-21.53867985542314,
4418,(주)에이티세미콘,89530,Dec-12,,,,15522893.0,66881179.0,174936996.0,-29.358161609223014,
4419,(주)에이티세미콘,89530,Dec-13,34373433.0,99484814.0,239912342.0,25348424.0,67990652.0,171350170.0,-24.88601441130756,-27.139654616018046
4420,(주)에이티세미콘,89530,Dec-14,,,,41021507.0,105788285.0,194483999.0,-33.3018543083331,
4421,(주)에이티세미콘,89530,Dec-15,,,,22257304.0,85055197.0,140697492.0,-44.63327107493856,
4422,(주)에이티세미콘,89530,Dec-16,,,,19898141.0,73330839.0,106959703.0,-49.95591470555972,
4423,(주)에이티세미콘,89530,Dec-17,,,,17039550.0,56309853.0,95580943.0,-41.08591291048468,
4424,(주)에이티세미콘,89530,Dec-18,16774335.0,50206646.0,100545397.0,16655890.0,50201720.0,100791222.0,-33.28249160427879,-33.25096125484491
4425,(주)에이티세미콘,89530,Dec-19,25993792.0,89936683.0,152543768.0,21872462.0,89619388.0,148298586.0,-45.68278621348419,-41.91773406305265
4426,(주)에이팩트,200470,Dec-14,,,,18775706.0,9325754.0,63861549.0,14.797561518590788,
4427,(주)에이팩트,200470,Dec-15,,,,20241377.0,8771762.0,57150597.0,20.069107939502366,
4428,(주)에이팩트,200470,Dec-16,,,,20959713.0,8837656.0,49413798.0,24.53172492428127,
4429,(주)에이팩트,200470,Dec-17,,,,22854191.0,10199016.0,68891170.0,18.369807044937687,
4430,(주)에이팩트,200470,Dec-18,,,,35455984.0,31993065.0,123162049.0,2.81167699637735,
4431,(주)에이팩트,200470,Dec-19,,,,16848564.0,36228107.0,127408208.0,-15.21059224065062,
4432,(주)에이프로젠,7460,Dec-11,248874079.0,324090244.0,393647071.0,92540868.0,137698940.0,166986013.0,-27.043026651579495,-19.107512932567968
4433,(주)에이프로젠,7460,Dec-12,274668956.0,333300356.0,342377999.0,68555228.0,127546627.0,136564096.0,-43.19685827232364,-17.12475689771176
4434,(주)에이프로젠,7460,Dec-13,,,,51723361.0,90924760.0,114494675.0,-34.23862201451727,
4435,(주)에이프로젠,7460,Dec-14,,,,35894380.0,75485000.0,93036739.0,-42.55374857882755,
4436,(주)에이프로젠,7460,Dec-15,,,,30835253.0,54365429.0,86480981.0,-27.208498016459824,
4437,(주)에이프로젠,7460,Dec-16,,,,24231072.0,42726752.0,78576666.0,-23.53838733753351,
4438,(주)에이프로젠,7460,Dec-17,214884052.0,54942958.0,266985697.0,213788163.0,54918899.0,266961639.0,59.51014707397717,59.90624059535294
4439,(주)에이프로젠,7460,Dec-18,141336059.0,99827083.0,395155647.0,140046583.0,99746981.0,400893903.0,10.05243574382821,10.504462308746913
4440,(주)에이프로젠,7460,Dec-19,347111267.0,108663566.0,647173456.0,132146546.0,162564862.0,456570731.0,-6.66234472222443,36.84448099490656
4441,(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,,15745072.0,9983372.0,19487974.0,29.565413008042807,
4442,(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,,10513778.0,6422037.0,15197245.0,26.92422870066252,
4443,(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,8443411.0,7106576.0,12110160.0,8483507.0,7297327.0,12179122.0,9.739454124853992,11.038954068319494
4444,(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,,6567463.0,5006986.0,9552416.0,16.335940562052574,
4445,(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,,24675691.0,11877735.0,27111074.0,47.2056400273925,
4446,(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,11100797.0,6088746.0,15611982.0,10762478.0,6107856.0,14327377.0,32.48760746646089,32.103873806669775
4447,(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,79996825.0,25029325.0,141748553.0,79423915.0,24951341.0,141929747.0,38.37995568328604,38.778173629751265
4448,(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,69422406.0,19479782.0,237929701.0,69912033.0,19253420.0,238539524.0,21.236989221123793,20.9904958439804
4449,(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,83990580.0,6751696.0,218360723.0,85120250.0,6502494.0,219513249.0,35.814583565295415,35.37215069580073
4450,(주)에치에프알,230240,Dec-15,,,,,,,,
4451,(주)에치에프알,230240,Dec-16,,,,,,,,
4452,(주)에치에프알,230240,Dec-17,,,,,,,,
4453,(주)에치에프알,230240,Dec-18,101533497.0,40228386.0,128087701.0,87656037.0,32475865.0,113532287.0,48.60306566360281,47.861824766454355
4454,(주)에치에프알,230240,Dec-19,102825271.0,42125727.0,136530378.0,88357754.0,39310064.0,133298566.0,36.79536207463777,44.45863615788129
4455,(주)에코마케팅,230360,Dec-16,78909356.0,10351245.0,79886625.0,78782272.0,10294081.0,79849541.0,85.7715525252675,85.81926073357086
4456,(주)에코마케팅,230360,Dec-17,78744734.0,14315754.0,93125343.0,66706786.0,13051169.0,89841970.0,59.72221780087858,69.18522705468048
4457,(주)에코마케팅,230360,Dec-18,102931365.0,24259227.0,117361369.0,88534673.0,22370787.0,113079415.0,58.51099070507219,67.03410046281924
4458,(주)에코마케팅,230360,Dec-19,119412961.0,29291063.0,139596964.0,89734436.0,25640119.0,126022659.0,50.85935934743291,64.55863753598538
4459,(주)에코프로,86520,Dec-11,,,,68394786.0,54109391.0,170454318.0,8.380776249974495,
4460,(주)에코프로,86520,Dec-12,,,,58050554.0,88599667.0,171426314.0,-17.820550583616935,
4461,(주)에코프로,86520,Dec-13,,,,52048744.0,85329711.0,175365197.0,-18.978091188755087,
4462,(주)에코프로,86520,Dec-14,,,,57423646.0,97685276.0,185490076.0,-21.70554396667561,
4463,(주)에코프로,86520,Dec-15,,,,63897250.0,84816700.0,220544004.0,-9.485385964063662,
4464,(주)에코프로,86520,Dec-16,126171155.0,108728141.0,346356774.0,43746050.0,28254343.0,192987651.0,8.02730481444121,5.0361405664322305
4465,(주)에코프로,86520,Dec-17,164984163.0,179491757.0,448145544.0,41581309.0,45217538.0,208573214.0,-1.743382541921227,-3.2372505303768007
4466,(주)에코프로,86520,Dec-18,271444769.0,258962168.0,667514759.0,43065193.0,29660688.0,258245476.0,5.190605933402683,1.870011236710348
4467,(주)에코프로,86520,Dec-19,367719002.0,260635090.0,927834885.0,54823763.0,46056312.0,380935613.0,2.301557192553693,11.541268142768743
4468,(주)에코프로비엠,247540,Dec-16,,,,,,,,
4469,(주)에코프로비엠,247540,Dec-17,,,,,,,,
4470,(주)에코프로비엠,247540,Dec-19,,,,245507156.0,137876295.0,650356539.0,16.54951623389459,
4471,(주)에프알텍,73540,Dec-11,,,,15210903.0,3134681.0,25009995.0,48.285583423747184,
4472,(주)에프알텍,73540,Dec-12,,,,35472035.0,14954815.0,46517374.0,44.10657402973779,
4473,(주)에프알텍,73540,Dec-13,,,,39669186.0,16401230.0,58625683.0,39.689014795784985,
4474,(주)에프알텍,73540,Dec-14,30161618.0,7025877.0,51905567.0,29190747.0,7019945.0,52337705.0,42.36105117715804,44.572754594897305
4475,(주)에프알텍,73540,Dec-15,30700945.0,15336456.0,62194043.0,30438111.0,15324117.0,63439308.0,23.824336167096906,24.704116759220813
4476,(주)에프알텍,73540,Dec-16,13838709.0,9451853.0,52861917.0,13090899.0,9432552.0,55287128.0,6.616995912683328,8.298707744556445
4477,(주)에프알텍,73540,Dec-17,15366320.0,11172607.0,60837367.0,15259471.0,11144097.0,63964752.0,6.433815298775801,6.893317720341184
4478,(주)에프알텍,73540,Dec-18,12466561.0,9108528.0,56219782.0,12302165.0,8991926.0,59746893.0,5.540437056701844,5.973045217428983
4479,(주)에프알텍,73540,Dec-19,16270723.0,18069048.0,60056996.0,16164366.0,17811324.0,61526764.0,-2.6768155724880964,-2.994363887264691
4480,(주)에프앤리퍼블릭,64090,Dec-11,18711613.0,14901573.0,23737288.0,18931293.0,14888158.0,24260873.0,16.66524943269766,16.050864782868203
4481,(주)에프앤리퍼블릭,64090,Dec-12,13264163.0,10585966.0,20118347.0,13234833.0,10472332.0,20389798.0,13.548447120466815,13.312211982425792
4482,(주)에프앤리퍼블릭,64090,Dec-13,11291856.0,8809326.0,18226304.0,11291856.0,8809326.0,18219779.0,13.625467136566256,13.62058923191449
4483,(주)에프앤리퍼블릭,64090,Dec-14,,,,12397412.0,4652814.0,18242150.0,42.45441463862538,
4484,(주)에프앤리퍼블릭,64090,Dec-15,22646531.0,13174491.0,28574774.0,22338403.0,12989035.0,28439201.0,32.87493203483459,33.14825867039228
4485,(주)에프앤리퍼블릭,64090,Dec-16,12878814.0,10265289.0,20395112.0,10956505.0,8533776.0,18473654.0,13.114508910906311,12.814467505743533
4486,(주)에프앤리퍼블릭,64090,Dec-17,30276515.0,54726820.0,100752645.0,29367359.0,54420958.0,100551019.0,-24.91630542302112,-24.26765570273614
4487,(주)에프앤리퍼블릭,64090,Dec-18,86812352.0,89750785.0,151707133.0,85615673.0,89445218.0,154122583.0,-2.4847396958043455,-1.9369115623587718
4488,(주)에프앤리퍼블릭,64090,Dec-19,39640814.0,57677566.0,86585036.0,38874455.0,57238518.0,87205201.0,-21.058449254649386,-20.831257724487173
4489,(주)에프앤에프홀딩스,7700,Dec-11,76097968.0,26219379.0,199711119.0,75842323.0,26259167.0,196838455.0,25.189770972343794,24.975369047929675
4490,(주)에프앤에프홀딩스,7700,Dec-12,81676172.0,32968153.0,212315399.0,81340055.0,32989939.0,208043735.0,23.240361455729488,22.94135009962231
4491,(주)에프앤에프홀딩스,7700,Dec-13,116010262.0,62374138.0,277792560.0,115721692.0,62449079.0,273483027.0,19.479312330413837,19.307977146688163
4492,(주)에프앤에프홀딩스,7700,Dec-14,155120689.0,68787979.0,322662218.0,154763340.0,68862534.0,317829243.0,27.027344994809056,26.75637406050435
4493,(주)에프앤에프홀딩스,7700,Dec-15,163899034.0,108628897.0,333443952.0,163561323.0,108778696.0,327918310.0,16.7061811827464,16.57554040746254
4494,(주)에프앤에프홀딩스,7700,Dec-16,163066711.0,64887272.0,305575468.0,161761128.0,64687608.0,304434809.0,31.886471957285277,32.12935895757182
4495,(주)에프앤에프홀딩스,7700,Dec-17,254646957.0,103934249.0,400094845.0,253241324.0,104077341.0,399368973.0,37.34991776639594,37.66924515110911
4496,(주)에프앤에프홀딩스,7700,Dec-18,291131187.0,99760359.0,495832732.0,281229014.0,95714599.0,487248982.0,38.07384352831752,38.595844051699274
4497,(주)에프앤에프홀딩스,7700,Dec-19,400051201.0,161362385.0,684437158.0,379068947.0,146538919.0,657338363.0,35.37448003776405,34.87373723213315
4498,(주)에프에스엔,214270,Dec-15,,,,,,,,
4499,(주)에프에스엔,214270,Dec-16,24624305.0,4762847.0,28457502.0,23454893.0,4393574.0,27613154.0,69.0298507732945,69.79339929414746
4500,(주)에프에스엔,214270,Dec-17,25887859.0,13171066.0,37993333.0,17360567.0,9073668.0,40503531.0,20.459695230028217,33.47111715626529
4501,(주)에프에스엔,214270,Dec-18,120332418.0,133122796.0,189631623.0,19467729.0,55154396.0,161066788.0,-22.156440469899977,-6.744854997101407
4502,(주)에프에스엔,214270,Dec-19,98127494.0,89222134.0,196990249.0,19703541.0,34757339.0,180852338.0,-8.32380613182894,4.520711073368916
4503,(주)에프에스티,36810,Dec-11,,,,38945131.0,25316436.0,77155787.0,17.66386622431834,
4504,(주)에프에스티,36810,Dec-12,,,,33072315.0,27461589.0,93457941.0,6.003477007908831,
4505,(주)에프에스티,36810,Dec-13,33748454.0,33038931.0,95460147.0,33717741.0,33033675.0,95122281.0,0.7191438144760216,0.7432661925400136
4506,(주)에프에스티,36810,Dec-14,35922031.0,34744027.0,93282952.0,35826963.0,34737712.0,93279884.0,1.1677233646645615,1.2628288178530198
4507,(주)에프에스티,36810,Dec-15,33787290.0,37546417.0,109373768.0,33711681.0,37542635.0,109781247.0,-3.489625145176207,-3.436954828144898
4508,(주)에프에스티,36810,Dec-16,49303693.0,38751904.0,128227088.0,49171121.0,38749191.0,127654913.0,8.164143278997809,8.228985906628402
4509,(주)에프에스티,36810,Dec-17,51987037.0,40239766.0,134204943.0,51766519.0,40231069.0,132965805.0,8.675501193709165,8.753232733014908
4510,(주)에프에스티,36810,Dec-18,56801898.0,35819292.0,141867686.0,56360359.0,35769884.0,138595900.0,14.85648204600569,14.790264500402156
4511,(주)에프에스티,36810,Dec-19,62138712.0,46709686.0,181134486.0,58349428.0,39719469.0,166839090.0,11.166423288451167,8.517994745627842
4512,(주)에프엔씨엔터테인먼트,173940,Dec-14,65273128.0,18893828.0,76379789.0,46219367.0,8815324.0,63849096.0,58.581946093645556,60.72195355239853
4513,(주)에프엔씨엔터테인먼트,173940,Dec-15,86301019.0,20874933.0,110111615.0,69774855.0,11320000.0,96027928.0,60.87276505643233,59.417969666506124
4514,(주)에프엔씨엔터테인먼트,173940,Dec-16,83642027.0,23996558.0,134050054.0,40364079.0,13717775.0,89537412.0,29.7599667053142,44.49492351565931
4515,(주)에프엔씨엔터테인먼트,173940,Dec-17,76110821.0,22813012.0,123872017.0,33001028.0,10421802.0,74606961.0,30.264234995444994,43.02651259807935
4516,(주)에프엔씨엔터테인먼트,173940,Dec-18,47164110.0,15779762.0,84364232.0,33625614.0,12152618.0,72503134.0,29.616645261155195,37.20101191699345
4517,(주)에프엔씨엔터테인먼트,173940,Dec-19,74363277.0,39710145.0,115339954.0,55013785.0,33219614.0,98884157.0,22.04010395719913,30.044343523840837
4518,(주)엑사이엔씨,54940,Dec-11,69664574.0,59281484.0,115814997.0,42277401.0,44182500.0,82494740.0,-2.3093581481679926,8.965237895745057
4519,(주)엑사이엔씨,54940,Dec-12,55625925.0,48020115.0,101135001.0,29733797.0,37440028.0,69607626.0,-11.070957943602329,7.520452785678026
4520,(주)엑사이엔씨,54940,Dec-13,50895012.0,44159163.0,95092837.0,22410410.0,33365892.0,60713846.0,-18.04445397842199,7.083445202081835
4521,(주)엑사이엔씨,54940,Dec-14,64736092.0,43051907.0,110074365.0,22097319.0,25112187.0,59583351.0,-5.059916821395292,19.699577644622345
4522,(주)엑사이엔씨,54940,Dec-15,69050103.0,41496715.0,113080346.0,29081134.0,29459803.0,64347425.0,-0.588475762627642,24.366204185473574
4523,(주)엑사이엔씨,54940,Dec-16,80658632.0,54629989.0,129431200.0,38191708.0,43701030.0,78281592.0,-7.037825699814587,20.110022158490377
4524,(주)엑사이엔씨,54940,Dec-17,97727823.0,70347575.0,142570221.0,52500381.0,54435199.0,87448878.0,-2.2125132354471146,19.20474542857025
4525,(주)엑사이엔씨,54940,Dec-18,85269368.0,60323292.0,125384299.0,38198552.0,40163193.0,71594851.0,-2.744109349427936,19.895693638642907
4526,(주)엑사이엔씨,54940,Dec-19,101385731.0,75533085.0,143107906.0,49598748.0,53980367.0,83576665.0,-5.242634412368572,18.065141698041476
4527,(주)엑세스바이오인코퍼레이션,950130,Dec-13,42144622.0,6998912.0,59189994.0,39855083.0,6563364.0,59128547.0,56.303969383857854,59.37778942839562
4528,(주)엑세스바이오인코퍼레이션,950130,Dec-14,53088048.0,8079836.0,78933427.0,44472698.0,7884320.0,67247855.0,54.40824543771694,57.02047118770099
4529,(주)엑세스바이오인코퍼레이션,950130,Dec-15,45784331.0,2104385.0,81121027.0,32011525.0,1928812.0,65728187.0,45.76835962324657,53.845405581465336
4530,(주)엑세스바이오인코퍼레이션,950130,Dec-16,58683071.0,2907965.0,110244429.0,46108935.0,2419545.0,96189633.0,45.42006101634674,50.59222176206292
4531,(주)엑세스바이오인코퍼레이션,950130,Dec-17,38541785.0,17239762.0,93376260.0,24699840.0,16407648.0,83917136.0,9.881404913532798,22.81310367324628
4532,(주)엑세스바이오인코퍼레이션,950130,Dec-18,40496734.0,23189887.0,94840028.0,28347285.0,22811310.0,91740046.0,6.034414894450784,18.248462558446313
4533,(주)엑세스바이오인코퍼레이션,950130,Dec-19,25912635.0,17743727.0,69730399.0,19386647.0,16701494.0,83196219.0,3.227494028304339,11.714988178971986
4534,(주)엑셈,205100,Dec-14,,,,,,,,
4535,(주)엑셈,205100,Dec-15,19278427.0,5614277.0,37299037.0,12588741.0,4219973.0,30143819.0,27.76279939844384,36.63405572642532
4536,(주)엑셈,205100,Dec-16,33522643.0,10358191.0,55098712.0,25889231.0,8826240.0,47143680.0,36.193591590643756,42.04173048546035
4537,(주)엑셈,205100,Dec-17,34106990.0,8881561.0,61720037.0,26083615.0,5436421.0,48294026.0,42.753101594801805,40.870728901215664
4538,(주)엑셈,205100,Dec-18,51750966.0,10702004.0,77768734.0,44953373.0,6152717.0,64866925.0,59.8157782259603,52.78337435710346
4539,(주)엑셈,205100,Dec-19,57630263.0,8563014.0,86036975.0,49342244.0,6550221.0,71355037.0,59.970570823192205,57.03042093239563
4540,(주)엑시콘,92870,Dec-15,48427650.0,14545866.0,90135933.0,48298745.0,14545866.0,90807958.0,37.16951657474778,37.58965250850624
4541,(주)엑시콘,92870,Dec-16,43047687.0,17446839.0,94550122.0,42076960.0,17421298.0,94704141.0,26.034407513394797,27.07648330691736
4542,(주)엑시콘,92870,Dec-17,39126292.0,11517994.0,91402727.0,38234226.0,11736373.0,91375430.0,28.998881865726922,30.205114120938646
4543,(주)엑시콘,92870,Dec-18,55732198.0,11789009.0,107801498.0,54087536.0,11708298.0,107931164.0,39.265061572021956,40.763059711841855
4544,(주)엑시콘,92870,Dec-19,50059092.0,26890014.0,103959650.0,48522747.0,26812633.0,103909825.0,20.89322544812293,22.28660639007538
4545,(주)엔바이오니아,317870,Dec-19,,,,17885485.0,4703604.0,30141955.0,43.73266763884426,
4546,(주)엔씨소프트,36570,Dec-11,638973439.0,198682915.0,1113431660.0,599838952.0,139898990.0,1144558297.0,40.184931008367855,39.543560670800396
4547,(주)엔씨소프트,36570,Dec-12,674303526.0,235652440.0,1316825985.0,534191268.0,127558644.0,1200513922.0,33.871545889494485,33.31124165202436
4548,(주)엔씨소프트,36570,Dec-13,785504545.0,251845267.0,1479521682.0,650202682.0,165475694.0,1390187662.0,34.86773773424555,36.06971661804953
4549,(주)엔씨소프트,36570,Dec-14,1019545798.0,245386467.0,1698826128.0,875418744.0,158680154.0,1592381848.0,45.010472262052566,45.57025102453569
4550,(주)엔씨소프트,36570,Dec-15,1082774018.0,337541366.0,2219197320.0,924363837.0,225123835.0,2101635883.0,33.27122493749313,33.58118024403527
4551,(주)엔씨소프트,36570,Dec-16,1191628830.0,284355733.0,2360802862.0,1018270459.0,183894655.0,2277262883.0,36.63941524839757,38.430701334858
4552,(주)엔씨소프트,36570,Dec-17,1772726949.0,455797606.0,3526567161.0,1669239629.0,372494396.0,3461508054.0,37.461858033279036,37.343095505561536
4553,(주)엔씨소프트,36570,Dec-18,1576408673.0,473074463.0,2941278714.0,1475896161.0,382745748.0,2882011625.0,37.93011809936749,37.5120591172918
4554,(주)엔씨소프트,36570,Dec-19,2087864327.0,449764539.0,3346377400.0,1935418843.0,349981740.0,3185181621.0,49.77540660624074,48.95143590199958
4555,(주)엔아이스틸,8260,Dec-11,,,,61688615.0,81389478.0,143559344.0,-13.723149222526402,
4556,(주)엔아이스틸,8260,Dec-12,,,,56610604.0,54853618.0,142242311.0,1.2352063093238128,
4557,(주)엔아이스틸,8260,Dec-13,,,,54557149.0,55017397.0,153991972.0,-0.2988779181293944,
4558,(주)엔아이스틸,8260,Dec-14,,,,54676422.0,75706938.0,169173823.0,-12.431306231106452,
4559,(주)엔아이스틸,8260,Dec-15,,,,39026016.0,71624553.0,176627843.0,-18.456057916078382,
4560,(주)엔아이스틸,8260,Dec-16,,,,37861306.0,94619677.0,207262893.0,-27.38472390231473,
4561,(주)엔아이스틸,8260,Dec-17,,,,47360108.0,106982960.0,251330239.0,-23.722912227843782,
4562,(주)엔아이스틸,8260,Dec-18,,,,38313207.0,103326832.0,243908883.0,-26.654882020020565,
4563,(주)엔아이스틸,8260,Dec-19,,,,51369243.0,127226000.0,258675167.0,-29.32510216568257,
4564,(주)엔에스,217820,Dec-15,,,,24117297.0,10889009.0,35658200.0,37.09746425787056,
4565,(주)엔에스,217820,Dec-16,20458688.0,7967475.0,33657850.0,19911496.0,6988557.0,32587715.0,39.65586111207858,37.11233189285709
4566,(주)엔에스,217820,Dec-17,48672465.0,36542437.0,61887233.0,46963091.0,35291706.0,59422127.0,19.641479679783256,19.600210595939878
4567,(주)엔에스,217820,Dec-18,51712581.0,38302368.0,73013623.0,49653703.0,37697084.0,70802820.0,16.887207317448656,18.366727261294784
4568,(주)엔에스,217820,Dec-19,85971313.0,57448105.0,107444751.0,83403958.0,56986776.0,105242209.0,25.101318426335954,26.54686034872006
4569,(주)엔에스엔,31860,Dec-11,91881275.0,44190789.0,171106458.0,8620989.0,4478966.0,45499465.0,9.103454293363669,27.871821179303474
4570,(주)엔에스엔,31860,Dec-12,106465219.0,73349972.0,196245161.0,7332689.0,5716511.0,41702878.0,3.8754591469682262,16.874427288426237
4571,(주)엔에스엔,31860,Dec-13,5794013.0,9717143.0,35500289.0,5594098.0,9713510.0,41182144.0,-10.002908056462529,-11.050980458215424
4572,(주)엔에스엔,31860,Dec-14,11418152.0,7440676.0,38088786.0,11353293.0,7435538.0,38413978.0,10.198774519004514,10.442643144362753
4573,(주)엔에스엔,31860,Dec-15,20415567.0,13902663.0,39203012.0,17454639.0,12054914.0,35545931.0,15.190838580089519,16.613274510642192
