,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별),차입금비율(개별),차입금비율(연결)
2353,(주)비츠로시스,54220,Mar-11,1204.0,18673845.0,95692059.0,0.0,18673845.0,95697544.0,19.51340046929522,19.515777166002877
2354,(주)비츠로시스,54220,Mar-12,3000000.0,17568285.0,112581157.0,3000000.0,17568285.0,112586037.0,18.268948395439125,18.26974029055324
2355,(주)비츠로시스,54220,Mar-13,4750000.0,16381359.0,136641049.0,4750000.0,16381359.0,136894294.0,15.436259892614663,15.464868833083973
2356,(주)비츠로시스,54220,Mar-14,1678550.0,36673531.0,138951650.0,1678550.0,36673531.0,140460341.0,27.304562075639556,27.601025968385407
2357,(주)비츠로시스,54220,Mar-15,1400000.0,31330348.0,143268771.0,1400000.0,31330348.0,142819739.0,22.917243953232543,22.845416884325754
2358,(주)비츠로시스,54220,Mar-16,,,,1000000.0,27633272.0,114682434.0,24.967443575534855,
2359,(주)비츠로시스,54220,Mar-17,,,,0.0,23748837.0,123239221.0,19.270518595699336,
2360,(주)비츠로시스,54220,Mar-18,,,,774576.0,27856220.0,107177481.0,26.713443657068225,
2361,(주)비츠로시스,54220,Mar-19,,,,0.0,31116809.0,18700996.0,166.39118579566565,
2362,(주)비츠로테크,42370,Mar-11,0.0,9359818.0,78979703.0,0.0,8126994.0,75943848.0,10.70131974350312,11.850915671333938
2363,(주)비츠로테크,42370,Mar-12,0.0,12749343.0,86873008.0,0.0,11522351.0,81133628.0,14.2016957506202,14.675839243416092
2364,(주)비츠로테크,42370,Mar-13,,,,3250000.0,3996150.0,91326941.0,7.934296189773837,
2365,(주)비츠로테크,42370,Mar-14,,,,750000.0,9391147.0,89285060.0,11.358167872654171,
2366,(주)비츠로테크,42370,Jun-15,,,,4250000.0,12984796.0,104292070.0,16.525509561752873,
2367,(주)비츠로테크,42370,Jun-16,,,,3150000.0,10390498.0,98896312.0,13.69161066390423,
2368,(주)비츠로테크,42370,Jun-17,5335580.0,15012541.0,279729096.0,2300000.0,11984525.0,122983215.0,11.61501998463774,7.2742239870535315
2369,(주)비츠로테크,42370,Jun-18,3759540.0,17895587.0,321189574.0,450000.0,14293658.0,113913549.0,12.942848440267628,6.742163741591438
2370,(주)비츠로테크,42370,Dec-19,1220500.0,14582443.0,367544313.0,0.0,0.0,116863287.0,0.0,4.299602099951414
2371,(주)비케이홀딩스,50090,Dec-11,0.0,0.0,118073226.0,0.0,0.0,117847082.0,0.0,0.0
2372,(주)비케이홀딩스,50090,Dec-12,9422997.0,22776517.0,109056458.0,8975000.0,22776517.0,122631076.0,25.891901168672778,29.525545383107893
2373,(주)비케이홀딩스,50090,Dec-13,17187769.0,15667268.0,101309981.0,16825000.0,15667268.0,117543814.0,27.642686496458246,32.43020744422013
2374,(주)비케이홀딩스,50090,Dec-14,0.0,4700000.0,80636989.0,0.0,4700000.0,98164952.0,4.787859520371384,5.828590648393382
2375,(주)비케이홀딩스,50090,Dec-15,,,,0.0,10900000.0,53622702.0,20.32721141131605,
2376,(주)비케이홀딩스,50090,Dec-16,,,,0.0,10900000.0,51934968.0,20.987786109736316,
2377,(주)비케이홀딩스,50090,Dec-17,,,,0.0,5400000.0,44139463.0,12.233950376786416,
2378,(주)비케이홀딩스,50090,Dec-18,0.0,0.0,33553804.0,0.0,0.0,33215957.0,0.0,0.0
2379,(주)비케이홀딩스,50090,Dec-19,0.0,0.0,44270690.0,0.0,0.0,43938679.0,0.0,0.0
2380,(주)비투엔,307870,Dec-18,,,,,,,,
2381,(주)비투엔,307870,Dec-19,,,,,,,,
2382,(주)비트컴퓨터,32850,Dec-11,11555440.0,1444560.0,54412502.0,11555440.0,1000000.0,54388719.0,23.084640033533425,23.891568154686215
2383,(주)비트컴퓨터,32850,Dec-12,9777680.0,1002114.0,54048278.0,9777680.0,1000000.0,53813179.0,20.027956348759844,19.9447501361653
2384,(주)비트컴퓨터,32850,Dec-13,7999920.0,1000000.0,54770874.0,7999920.0,1000000.0,54541626.0,16.50101153933328,16.43194519773411
2385,(주)비트컴퓨터,32850,Dec-14,6222160.0,1000000.0,51425741.0,6222160.0,1000000.0,51225590.0,14.098734636340938,14.043861808427808
2386,(주)비트컴퓨터,32850,Dec-15,4444400.0,700000.0,50024322.0,4444400.0,700000.0,49826548.0,10.324616507649697,10.283797549520012
2387,(주)비트컴퓨터,32850,Dec-16,2666640.0,0.0,52225052.0,2666640.0,0.0,52103523.0,5.11796486391141,5.106055231883733
2388,(주)비트컴퓨터,32850,Dec-17,888880.0,0.0,53636156.0,888880.0,0.0,53486604.0,1.6618740647658243,1.6572403137913163
2389,(주)비트컴퓨터,32850,Dec-18,0.0,0.0,56060862.0,0.0,0.0,55971073.0,0.0,0.0
2390,(주)비트컴퓨터,32850,Dec-19,1500000.0,0.0,62486547.0,1500000.0,0.0,61549147.0,2.437076829025754,2.4005167064200235
2391,(주)비피도,238200,Dec-18,,,,0.0,0.0,46741371.0,0.0,
2392,(주)비피도,238200,Dec-19,0.0,0.0,48243898.0,0.0,0.0,48239213.0,0.0,0.0
2393,(주)빅솔론,93190,Dec-11,0.0,0.0,73343957.0,0.0,0.0,72044755.0,0.0,0.0
2394,(주)빅솔론,93190,Dec-12,0.0,0.0,81851062.0,0.0,0.0,80244697.0,0.0,0.0
2395,(주)빅솔론,93190,Dec-13,0.0,0.0,100188806.0,0.0,0.0,96163345.0,0.0,0.0
2396,(주)빅솔론,93190,Dec-14,0.0,0.0,111160231.0,0.0,0.0,109179177.0,0.0,0.0
2397,(주)빅솔론,93190,Dec-15,0.0,0.0,127872053.0,0.0,0.0,125463397.0,0.0,0.0
2398,(주)빅솔론,93190,Dec-16,0.0,0.0,137330614.0,0.0,0.0,132426363.0,0.0,0.0
2399,(주)빅솔론,93190,Dec-17,0.0,0.0,161585816.0,0.0,0.0,150262382.0,0.0,0.0
2400,(주)빅솔론,93190,Dec-18,0.0,0.0,162918104.0,0.0,0.0,155370335.0,0.0,0.0
2401,(주)빅솔론,93190,Dec-19,0.0,0.0,164097769.0,0.0,0.0,159183608.0,0.0,0.0
2402,(주)빅텍,65450,Dec-11,,,,425640.0,205325.0,47456982.0,1.3295514662099668,
2403,(주)빅텍,65450,Dec-12,,,,990000.0,1522574.0,41638189.0,6.034301828064616,
2404,(주)빅텍,65450,Dec-13,,,,990000.0,1295262.0,46190328.0,4.947490305762712,
2405,(주)빅텍,65450,Dec-14,,,,2067000.0,601172.0,50729063.0,5.259651651756312,
2406,(주)빅텍,65450,Dec-15,,,,9501600.0,2926611.0,58845864.0,21.119939712330506,
2407,(주)빅텍,65450,Dec-16,,,,7022445.0,3864851.0,61832806.0,17.6076369556963,
2408,(주)빅텍,65450,Dec-17,,,,3827300.0,4367445.0,61861299.0,13.24696560283999,
2409,(주)빅텍,65450,Dec-18,,,,2674660.0,361856.0,66300861.0,4.579904324319408,
2410,(주)빅텍,65450,Dec-19,,,,835275.0,0.0,93617772.0,0.8922184134012504,
2411,(주)빙그레,5180,Dec-11,9172930.0,0.0,493949047.0,9172930.0,0.0,491620453.0,1.86585605705058,1.8570599651344202
2412,(주)빙그레,5180,Dec-12,8171810.0,480633.0,545632463.0,8171810.0,480633.0,542967569.0,1.593546925083476,1.5857639687395213
2413,(주)빙그레,5180,Dec-13,2812620.0,293905.0,564293685.0,2812620.0,293905.0,561401086.0,0.5533521536508036,0.5505156415138688
2414,(주)빙그레,5180,Dec-14,2055620.0,0.0,578852362.0,2055620.0,0.0,578496730.0,0.35533822291441475,0.35511991225147665
2415,(주)빙그레,5180,Dec-15,20650.0,0.0,616988522.0,20650.0,0.0,616351609.0,0.0033503603622457648,0.0033469018083289396
2416,(주)빙그레,5180,Dec-16,0.0,0.0,623750932.0,0.0,0.0,622118009.0,0.0,0.0
2417,(주)빙그레,5180,Dec-17,0.0,0.0,635622607.0,0.0,0.0,632229308.0,0.0,0.0
2418,(주)빙그레,5180,Dec-18,0.0,0.0,653929093.0,0.0,0.0,648465581.0,0.0,0.0
2419,(주)빙그레,5180,Dec-19,0.0,0.0,684922782.0,0.0,0.0,677017157.0,0.0,0.0
2420,(주)사람인에이치알,143240,Dec-12,,,,0.0,770000.0,37418348.0,2.057813990077809,
2421,(주)사람인에이치알,143240,Dec-13,,,,0.0,0.0,66650097.0,0.0,
2422,(주)사람인에이치알,143240,Dec-14,0.0,403000.0,66036602.0,0.0,0.0,65966794.0,0.0,0.6102676209778329
2423,(주)사람인에이치알,143240,Dec-15,,,,0.0,0.0,72172003.0,0.0,
2424,(주)사람인에이치알,143240,Dec-16,0.0,0.0,82955433.0,0.0,0.0,80156126.0,0.0,0.0
2425,(주)사람인에이치알,143240,Dec-17,0.0,0.0,97757060.0,0.0,0.0,94038028.0,0.0,0.0
2426,(주)사람인에이치알,143240,Dec-18,0.0,0.0,104464541.0,0.0,0.0,100030493.0,0.0,0.0
2427,(주)사람인에이치알,143240,Dec-19,0.0,0.0,130667966.0,0.0,0.0,124432598.0,0.0,0.0
2428,(주)사조대림,3960,Dec-11,6574580.0,108578568.0,358454161.0,17080.0,64368043.0,280124752.0,22.984446229871182,32.12492991537626
2429,(주)사조대림,3960,Dec-12,13837817.0,107846056.0,362275910.0,10014217.0,63254736.0,280913730.0,26.082368063675638,33.58872882273624
2430,(주)사조대림,3960,Dec-13,14346579.0,108349211.0,353654050.0,10014379.0,56240566.0,266385366.0,24.871841120581674,34.6937324766958
2431,(주)사조대림,3960,Dec-14,10900359.0,102182573.0,363336125.0,5011159.0,50746327.0,269636096.0,20.67879146269793,31.123503615281855
2432,(주)사조대림,3960,Dec-15,62122395.0,176440113.0,657031493.0,10008494.0,38266074.0,311175711.0,15.513604145022747,36.30914355577169
2433,(주)사조대림,3960,Dec-16,55914371.0,152589806.0,671743822.0,15001182.0,33516254.0,332559132.0,14.589115538105265,31.03923998574564
2434,(주)사조대림,3960,Dec-17,27462276.0,137092379.0,680094196.0,5000000.0,30609842.0,344907865.0,10.324450560151767,24.19586227434883
2435,(주)사조대림,3960,Dec-18,45001465.0,178174186.0,720876010.0,5000000.0,52740998.0,347712772.0,16.605946818657554,30.95895104069284
2436,(주)사조대림,3960,Dec-19,74086331.0,239536404.0,1070930247.0,0.0,71748541.0,622193823.0,11.53154183595937,29.28507583743687
2437,(주)사조오양,6090,Dec-11,,,,4107150.0,74476963.0,172615973.0,45.52540047959525,
2438,(주)사조오양,6090,Dec-12,,,,10686220.0,67734884.0,174208895.0,45.01555675443553,
2439,(주)사조오양,6090,Dec-13,,,,17452740.0,55296144.0,172567839.0,42.15668714493203,
2440,(주)사조오양,6090,Dec-14,,,,23651725.0,55931579.0,173321672.0,45.9165337384929,
2441,(주)사조오양,6090,Dec-15,,,,28188721.0,89079324.0,282509735.0,41.5093819687311,
2442,(주)사조오양,6090,Dec-16,,,,18721105.0,77171690.0,292401068.0,32.79495374483379,
2443,(주)사조오양,6090,Dec-17,,,,17253525.0,74067537.0,302399963.0,30.198767583843917,
2444,(주)사조오양,6090,Dec-18,,,,10785945.0,80283188.0,308290136.0,29.540073575367327,
2445,(주)사조오양,6090,Dec-19,,,,4618885.0,71058676.0,311156562.0,24.32137715932213,
2446,(주)삼기,122350,Dec-11,,,,,,,,
2447,(주)삼기,122350,Dec-12,12230050.0,61911010.0,168606251.0,8230050.0,32089085.0,108571659.0,37.13596657853409,43.97290109961581
2448,(주)삼기,122350,Dec-13,31700000.0,52884383.0,206059273.0,13825000.0,13572221.0,105608635.0,25.942216751499537,41.048569068764984
2449,(주)삼기,122350,Dec-14,50148406.0,76390302.0,247110669.0,37075000.0,76390302.0,234306085.0,48.426101268347345,51.20730258716591
2450,(주)삼기,122350,Dec-15,84815908.0,58942000.0,285651276.0,70746874.0,58942000.0,271953730.0,47.68784528162199,50.32636647490417
2451,(주)삼기,122350,Dec-16,84075151.0,62134726.0,308312187.0,66634780.0,58601000.0,291452490.0,42.96953510330277,47.42267194257877
2452,(주)삼기,122350,Dec-17,37592925.0,86235412.0,337321756.0,31519860.0,71010000.0,313904981.0,32.66270566123957,36.70926490730115
2453,(주)삼기,122350,Dec-18,41004378.0,149376455.0,398693914.0,41004378.0,122490000.0,376757653.0,43.39510470408414,47.751125942694976
2454,(주)삼기,122350,Dec-19,88659444.0,120955561.0,424954537.0,88659444.0,100450000.0,413977125.0,45.68113370998458,49.32645418490967
2455,(주)삼보판지,23600,Dec-11,21629472.0,110640933.0,506625882.0,0.0,40609062.0,273872294.0,14.827736463185284,26.10810258604198
2456,(주)삼보판지,23600,Dec-12,38991110.0,105086445.0,518373324.0,6368000.0,24333377.0,269273424.0,11.401562227693143,27.79416847461078
2457,(주)삼보판지,23600,Dec-13,38644339.0,76291944.0,512954373.0,15743260.0,14838439.0,273358081.0,11.187413552262974,22.406726416581304
2458,(주)삼보판지,23600,Dec-14,51671818.0,70148873.0,544017684.0,19407870.0,19523372.0,293293483.0,13.273817611556,22.392781444950234
2459,(주)삼보판지,23600,Dec-15,47638865.0,63479996.0,531607625.0,9975000.0,17952245.0,272026749.0,10.266359871837457,20.902420464717753
2460,(주)삼보판지,23600,Dec-16,72309447.0,74478899.0,574874609.0,5630000.0,35352745.0,280248881.0,14.623696213795052,25.533976227501114
2461,(주)삼보판지,23600,Dec-17,35080086.0,59382101.0,511843398.0,997500.0,40794411.0,281405290.0,14.851146188474281,18.455290694205654
2462,(주)삼보판지,23600,Dec-18,22821423.0,35712791.0,542666495.0,12033606.0,20740733.0,298757899.0,10.970199987917308,10.786406483414828
2463,(주)삼보판지,23600,Dec-19,34598574.0,15252706.0,530767249.0,2854074.0,3828492.0,279029521.0,2.3949315384446366,9.392305213617277
2464,(주)삼성출판사,68290,Dec-11,0.0,2000000.0,85801871.0,0.0,2000000.0,77183967.0,2.5912117214706,2.3309515010459387
2465,(주)삼성출판사,68290,Dec-12,0.0,0.0,86525481.0,0.0,0.0,75750206.0,0.0,0.0
2466,(주)삼성출판사,68290,Dec-13,2000000.0,15561409.0,130529534.0,0.0,0.0,76758882.0,0.0,13.453973565859814
2467,(주)삼성출판사,68290,Dec-14,6900000.0,26350717.0,155739822.0,0.0,0.0,78639798.0,0.0,21.35017015750795
2468,(주)삼성출판사,68290,Dec-15,3458330.0,27542412.0,155126969.0,0.0,0.0,77899922.0,0.0,19.984108630395532
2469,(주)삼성출판사,68290,Dec-16,6158290.0,33997448.0,176478585.0,0.0,0.0,78179045.0,0.0,22.75388710760572
2470,(주)삼성출판사,68290,Dec-17,5258250.0,27512328.0,184611016.0,0.0,0.0,78700728.0,0.0,17.7511498013748
2471,(주)삼성출판사,68290,Dec-18,2458260.0,34901603.0,190739722.0,0.0,0.0,77341546.0,0.0,19.586828903944824
2472,(주)삼성출판사,68290,Dec-19,0.0,28650000.0,241486315.0,0.0,0.0,78283091.0,0.0,11.864026332092566
2473,(주)삼양사,145990,Dec-11,8036384.0,240845720.0,921855414.0,550155.0,229692260.0,900406670.0,25.570936185979164,26.997954366843906
2474,(주)삼양사,145990,Dec-12,7635285.0,178926147.0,826949798.0,542373.0,168203861.0,799572399.0,21.104559663520853,22.56018835136108
2475,(주)삼양사,145990,Dec-13,6351263.0,118940782.0,780911217.0,519951.0,112041621.0,761642799.0,14.778787661064724,16.044339263217424
2476,(주)삼양사,145990,Dec-14,482489.0,206477903.0,1081397671.0,482489.0,200720081.0,1056718150.0,19.040324991105717,19.138231711616104
2477,(주)삼양사,145990,Dec-15,260087212.0,153455176.0,1437819497.0,471019.0,147620765.0,1023111635.0,14.47464567246369,28.76177356496091
2478,(주)삼양사,145990,Dec-16,202581836.0,256666080.0,2063771564.0,0.0,239261082.0,1638590568.0,14.601639157000202,22.252846391094085
2479,(주)삼양사,145990,Dec-17,196748492.0,142617145.0,2128238456.0,30000000.0,126873236.0,1656219184.0,9.471767838187292,15.945846483661134
2480,(주)삼양사,145990,Dec-18,155956133.0,100392572.0,2173866563.0,0.0,78706305.0,1641119232.0,4.795891941628285,11.792292561243098
2481,(주)삼양사,145990,Dec-19,156522142.0,120307234.0,2388160290.0,22800000.0,107380480.0,1820281506.0,7.151667452034202,11.591741859169764
2482,(주)삼양옵틱스,225190,Dec-17,0.0,0.0,44181489.0,0.0,0.0,44593069.0,0.0,0.0
2483,(주)삼양옵틱스,225190,Dec-18,0.0,0.0,45489833.0,0.0,0.0,45594432.0,0.0,0.0
2484,(주)삼양옵틱스,225190,Dec-19,0.0,0.0,49488705.0,0.0,0.0,49355040.0,0.0,0.0
2485,(주)삼양패키징,272550,Dec-17,,,,166666042.0,100660.0,497394205.0,33.52807498028651,
2486,(주)삼양패키징,272550,Dec-18,,,,152956133.0,10021727.0,545964474.0,29.851367215515936,
2487,(주)삼양패키징,272550,Dec-19,,,,133722142.0,8306179.0,563858154.0,25.188661366773456,
2488,(주)삼양홀딩스,70,Dec-11,53000000.0,190148956.0,1884480517.0,0.0,13301187.0,912354587.0,1.4578966543848813,12.902704687394758
2489,(주)삼양홀딩스,70,Dec-12,112603285.0,426891675.0,2748398512.0,0.0,10096399.0,1061522053.0,0.9511247525631952,19.629429925990298
2490,(주)삼양홀딩스,70,Dec-13,111288763.0,295197774.0,2595067569.0,0.0,7706795.0,1122216976.0,0.6867473193526169,15.66381322227529
2491,(주)삼양홀딩스,70,Dec-14,104482489.0,329668332.0,2795940327.0,0.0,6430655.0,1309722668.0,0.4909936398840736,15.527900106002512
2492,(주)삼양홀딩스,70,Dec-15,343287212.0,243536749.0,3071422344.0,0.0,8490183.0,1263550358.0,0.6719307185697462,19.105935142601147
2493,(주)삼양홀딩스,70,Dec-16,202581836.0,256858588.0,3169444797.0,0.0,0.0,1564527966.0,0.0,14.495927628551152
2494,(주)삼양홀딩스,70,Dec-17,197028492.0,145450595.0,3261056035.0,0.0,0.0,1578058778.0,0.0,10.502091449035772
2495,(주)삼양홀딩스,70,Dec-18,156096133.0,101156063.0,3313797255.0,0.0,0.0,1590709925.0,0.0,7.763063826908747
2496,(주)삼양홀딩스,70,Dec-19,168522142.0,121050685.0,3589513891.0,0.0,0.0,1607953228.0,0.0,8.067187808523235
2497,(주)삼원강재,23000,Dec-11,,,,482900.0,2155600.0,217769532.0,1.2116019976568624,
2498,(주)삼원강재,23000,Dec-12,,,,1480000.0,38900.0,205818260.0,0.7379811684347152,
2499,(주)삼원강재,23000,Dec-13,,,,1480000.0,0.0,203893675.0,0.725868519462411,
2500,(주)삼원강재,23000,Dec-14,,,,1235800.0,0.0,211168967.0,0.5852185657563973,
2501,(주)삼원강재,23000,Dec-15,,,,939800.0,0.0,223484365.0,0.42052158771822806,
2502,(주)삼원강재,23000,Dec-16,,,,643800.0,5000000.0,234265074.0,2.409151267678937,
2503,(주)삼원강재,23000,Dec-17,,,,347800.0,5000000.0,245605264.0,2.1773963281177884,
2504,(주)삼원강재,23000,Dec-18,,,,51800.0,5296000.0,253757378.0,2.107446113350052,
2505,(주)삼원강재,23000,Dec-19,,,,0.0,5051800.0,249461228.0,2.025084234733263,
2506,(주)삼익악기,2450,Dec-11,9144205.0,136047508.0,351805364.0,1146975.0,80829950.0,260830209.0,31.429229503090266,41.27046596140018
2507,(주)삼익악기,2450,Dec-12,8969599.0,116920384.0,322968331.0,942482.0,73006650.0,248097518.0,29.806477951141773,38.97904869192887
2508,(주)삼익악기,2450,Dec-13,7602173.0,68512924.0,344769973.0,946613.0,51760830.0,293896365.0,17.934023443944263,22.077066728778032
2509,(주)삼익악기,2450,Dec-14,40441831.0,63879876.0,378836770.0,34706845.0,45600000.0,315836677.0,25.42670020556226,27.537376321733497
2510,(주)삼익악기,2450,Dec-15,58886020.0,70459475.0,408469903.0,34486390.0,45600000.0,317073955.0,25.257952833117436,31.66585690892384
2511,(주)삼익악기,2450,Dec-16,37990345.0,76649902.0,414022232.0,13000000.0,45600000.0,311114511.0,18.835508447241793,27.689393984040933
2512,(주)삼익악기,2450,Dec-17,149105733.0,120848467.0,599793052.0,13000000.0,84100000.0,315507921.0,30.775772504297922,45.007890488201255
2513,(주)삼익악기,2450,Dec-18,136847951.0,137352105.0,594358054.0,0.0,94600000.0,311371380.0,30.381726156077672,46.13381683896556
2514,(주)삼익악기,2450,Dec-19,201305197.0,101130733.0,612852995.0,65000000.0,40000000.0,341633396.0,30.73470018721472,49.348854042885115
2515,(주)삼일,32280,Dec-11,,,,15650000.0,14807953.0,88876402.0,34.270011290511064,
2516,(주)삼일,32280,Dec-12,,,,26125000.0,17568748.0,105960625.0,41.23583453759356,
2517,(주)삼일,32280,Dec-13,,,,23925000.0,20983854.0,110495317.0,40.643219295891065,
2518,(주)삼일,32280,Dec-14,,,,21083260.0,21997754.0,108348125.0,39.76166085015315,
2519,(주)삼일,32280,Dec-15,,,,11500000.0,0.0,95495608.0,12.042438642832662,
2520,(주)삼일,32280,Dec-16,,,,7900000.0,5800000.0,86886032.0,15.767781868551667,
2521,(주)삼일,32280,Dec-17,,,,1300000.0,5400000.0,84414537.0,7.937021558265492,
2522,(주)삼일,32280,Dec-18,,,,5800000.0,7400000.0,90193963.0,14.635125856483322,
2523,(주)삼일,32280,Dec-19,,,,8500000.0,7052513.0,98674478.0,15.761434278882124,
2524,(주)삼일기업공사,2290,Dec-11,,,,0.0,1379400.0,51735264.0,2.666266475416072,
2525,(주)삼일기업공사,2290,Dec-12,,,,0.0,1379400.0,54984067.0,2.5087267553344135,
2526,(주)삼일기업공사,2290,Dec-13,,,,0.0,1379400.0,53082193.0,2.598611553218986,
2527,(주)삼일기업공사,2290,Dec-14,,,,0.0,0.0,61726750.0,0.0,
2528,(주)삼일기업공사,2290,Dec-15,,,,0.0,0.0,62469631.0,0.0,
2529,(주)삼일기업공사,2290,Dec-16,,,,0.0,0.0,62473131.0,0.0,
2530,(주)삼일기업공사,2290,Dec-17,,,,0.0,0.0,64106791.0,0.0,
2531,(주)삼일기업공사,2290,Dec-18,,,,0.0,0.0,61777297.0,0.0,
2532,(주)삼일기업공사,2290,Dec-19,,,,0.0,0.0,69829145.0,0.0,
2533,(주)삼일씨엔에스,4440,Dec-16,,,,0.0,9000000.0,378938965.0,2.375052668442265,
2534,(주)삼일씨엔에스,4440,Dec-17,,,,0.0,9000000.0,361301200.0,2.4909964317860003,
2535,(주)삼일씨엔에스,4440,Dec-18,,,,0.0,9000000.0,338910391.0,2.6555692120988996,
2536,(주)삼일씨엔에스,4440,Dec-19,,,,0.0,0.0,337219744.0,0.0,
2537,(주)삼진,32750,Dec-11,1029221.0,28482691.0,91828914.0,0.0,21570000.0,81756584.0,26.38319624508774,32.13792988992552
2538,(주)삼진,32750,Dec-12,1978071.0,16563497.0,76497227.0,1000000.0,9010000.0,70533541.0,14.191829671503378,24.238222386806257
2539,(주)삼진,32750,Dec-13,623742.0,8582094.0,72673320.0,0.0,4360000.0,66087781.0,6.59728611556802,12.667421826882272
2540,(주)삼진,32750,Dec-14,203011.0,9031621.0,83318947.0,0.0,5736000.0,74020076.0,7.749249001041285,11.083471806238741
2541,(주)삼진,32750,Dec-15,0.0,3943725.0,78358394.0,0.0,2770000.0,71817951.0,3.856974421339311,5.03293240032459
2542,(주)삼진,32750,Dec-16,0.0,3302658.0,83807458.0,0.0,2100000.0,71719927.0,2.928056521864558,3.940768612740885
2543,(주)삼진,32750,Dec-17,0.0,2000000.0,79676217.0,0.0,2000000.0,72597948.0,2.754898802373863,2.5101593365056476
2544,(주)삼진,32750,Dec-18,0.0,0.0,78444968.0,0.0,0.0,72157055.0,0.0,0.0
2545,(주)삼진,32750,Dec-19,0.0,100000.0,96419553.0,0.0,100000.0,83846723.0,0.11926524546463192,0.10371340344214207
2546,(주)삼진엘앤디,54090,Dec-11,15258062.0,25264186.0,196287402.0,10210472.0,12614436.0,145373115.0,15.700914161466514,20.644344765437367
2547,(주)삼진엘앤디,54090,Dec-12,14246572.0,25556302.0,184033478.0,14246572.0,11484611.0,131723757.0,19.534200652961943,21.628061607356027
2548,(주)삼진엘앤디,54090,Dec-13,18944282.0,16841672.0,184020091.0,14432775.0,5281475.0,137496096.0,14.338043459793942,19.446764647018895
2549,(주)삼진엘앤디,54090,Dec-14,17224747.0,20104034.0,172919117.0,14015518.0,5231048.0,123858709.0,15.53913015515122,21.587422864297878
2550,(주)삼진엘앤디,54090,Dec-15,18359362.0,22446766.0,201281074.0,12030782.0,7324233.0,143950030.0,13.445648465651589,20.273206610572835
2551,(주)삼진엘앤디,54090,Dec-16,16628878.0,25353672.0,197988798.0,14849589.0,12742127.0,150604287.0,18.320671044377377,21.2045077418976
2552,(주)삼진엘앤디,54090,Dec-17,16088100.0,18284329.0,162170125.0,12314005.0,9279141.0,135258427.0,15.964362797151264,21.195290439592373
2553,(주)삼진엘앤디,54090,Dec-18,22523910.0,16199617.0,171051336.0,7895963.0,11710000.0,135356680.0,14.484665995058391,22.638541098562364
2554,(주)삼진엘앤디,54090,Dec-19,16055489.0,16843300.0,170409136.0,5564417.0,11630000.0,135635910.0,12.676891392552312,19.305765977241972
2555,(주)삼천리,4690,Dec-11,145129574.0,33527456.0,2445760692.0,77723474.0,589070.0,2293782398.0,3.4141226329176844,7.304763323099478
2556,(주)삼천리,4690,Dec-12,184132607.0,28761354.0,2775289821.0,76204307.0,547084.0,2590523806.0,2.962774973240296,7.671053285645297
2557,(주)삼천리,4690,Dec-13,222996986.0,36895479.0,2747656135.0,74946486.0,415280.0,2506237676.0,3.00696804304206,9.458696875837411
2558,(주)삼천리,4690,Dec-14,821861881.0,45476147.0,3659823478.0,76653267.0,193667.0,2524203392.0,3.0444034043988797,23.69890332727135
2559,(주)삼천리,4690,Dec-15,854129891.0,36930590.0,3543526900.0,80490358.0,0.0,2425464258.0,3.3185546946122018,25.146146936262852
2560,(주)삼천리,4690,Dec-16,828892156.0,28380175.0,3690167118.0,86831766.0,0.0,2590393407.0,3.3520686767251333,23.23126036266415
2561,(주)삼천리,4690,Dec-17,787356157.0,23247248.0,3704259229.0,71549357.0,0.0,2600414929.0,2.7514592460640346,21.88300966233484
2562,(주)삼천리,4690,Dec-18,771688821.0,8856565.0,3699411189.0,67099020.0,0.0,2592381487.0,2.588315814492622,21.099178926660265
2563,(주)삼천리,4690,Dec-19,723109483.0,25365832.0,3912362195.0,55438346.0,9148212.0,2789078340.0,2.315695370535917,19.131033316816925
2564,(주)삼표시멘트,38500,Dec-11,112881120.0,117345676.0,1560204642.0,26640488.0,104399651.0,1444542215.0,9.071395604731428,14.756192220071604
2565,(주)삼표시멘트,38500,Dec-12,455351408.0,112955298.0,1475796322.0,384663731.0,105107003.0,1383905868.0,35.390465878131536,38.50847827224765
2566,(주)삼표시멘트,38500,Dec-13,61388357.0,100216334.0,1379971344.0,0.0,93326236.0,1223373954.0,7.62859432268083,11.710728030885836
2567,(주)삼표시멘트,38500,Dec-14,49028420.0,6057805.0,1312244568.0,5440000.0,0.0,1244757594.0,0.43703288304662474,4.19786268073163
2568,(주)삼표시멘트,38500,Dec-15,38949097.0,0.0,1107696145.0,14440000.0,0.0,1056134342.0,1.3672503038443948,3.516225742574919
2569,(주)삼표시멘트,38500,Dec-16,314851346.0,1566961.0,1263350828.0,213968230.0,1566961.0,1151508804.0,18.71763292224034,25.045957147225618
2570,(주)삼표시멘트,38500,Dec-17,235471903.0,50479799.0,1265303707.0,136297994.0,41479799.0,1103910928.0,16.104360278603927,22.599451848440687
2571,(주)삼표시멘트,38500,Dec-18,367532205.0,52758084.0,1306846597.0,277473611.0,38158084.0,1110495487.0,28.422600424309515,32.160644559569526
2572,(주)삼표시멘트,38500,Dec-19,306723483.0,41688877.0,1346969002.0,220095445.0,29088877.0,1111648259.0,22.415752463297835,25.866397777727034
