,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별),매출액영업이익률(개별),매출액영업이익률(연결)
4184,(주)에스엠라이프디자인그룹,63440,Dec-19,36981225.0,29263815.0,7293582.0,33325088.0,28222820.0,4028640.0,3.2216809149911327,1.1460626304293597
4185,(주)에스엠벡셀,10580,Dec-11,,,,95831997.0,96069020.0,2354546.0,-2.704283622514931,
4186,(주)에스엠벡셀,10580,Dec-12,,,,88689945.0,92253742.0,2515662.0,-6.854733081636255,
4187,(주)에스엠벡셀,10580,Dec-13,,,,91201607.0,91103783.0,2252970.0,-2.363057045694381,
4188,(주)에스엠벡셀,10580,Dec-14,,,,92396215.0,91013528.0,2188114.0,-0.8717099504563038,
4189,(주)에스엠벡셀,10580,Dec-15,,,,87071516.0,84836431.0,2149910.0,0.09782188701067292,
4190,(주)에스엠벡셀,10580,Dec-16,,,,77234738.0,79162149.0,2511259.0,-5.746986543801055,
4191,(주)에스엠벡셀,10580,Dec-17,,,,72104140.0,72629477.0,2360025.0,-4.001659266721717,
4192,(주)에스엠벡셀,10580,Dec-18,,,,79623082.0,74427507.0,2698469.0,3.1361584320486364,
4193,(주)에스엠벡셀,10580,Dec-19,,,,78268988.0,77027134.0,5950588.0,-6.01609158406392,
4194,(주)에스엠엔터테인먼트,41510,Dec-11,143002535.0,86506493.0,30882550.0,109936174.0,73076887.0,16358482.0,18.647915653313532,17.911215350133478
4195,(주)에스엠엔터테인먼트,41510,Dec-12,241325968.0,131632793.0,49147458.0,168560156.0,99948869.0,20790055.0,28.370424621581392,25.088769974394136
4196,(주)에스엠엔터테인먼트,41510,Dec-13,268700179.0,170010835.0,58153454.0,164258711.0,103289389.0,26383945.0,21.055429443860668,15.085918495052436
4197,(주)에스엠엔터테인먼트,41510,Dec-14,286980060.0,184782436.0,67867236.0,169480324.0,111958478.0,33947411.0,13.909835928800799,11.962638797970842
4198,(주)에스엠엔터테인먼트,41510,Dec-15,325439247.0,212411579.0,76604828.0,195445281.0,126818997.0,45388899.0,11.889458205951772,11.191901510268675
4199,(주)에스엠엔터테인먼트,41510,Dec-16,349870229.0,247611540.0,81553455.0,202127701.0,135709819.0,50293537.0,7.97730589138794,5.917975375950036
4200,(주)에스엠엔터테인먼트,41510,Dec-17,365386504.0,248982350.0,105462854.0,216128551.0,132704122.0,57817535.0,11.847992262715906,2.99444557481521
4201,(주)에스엠엔터테인먼트,41510,Dec-18,612227479.0,409514857.0,154966585.0,281638319.0,172283297.0,67493946.0,14.863416366293535,7.7987412583942515
4202,(주)에스엠엔터테인먼트,41510,Dec-19,657825612.0,442207145.0,175221761.0,307504375.0,195614080.0,74714629.0,12.089475474942429,6.140944539568946
4203,(주)에스엠컬처앤콘텐츠,48550,Dec-11,16312677.0,0.0,15177285.0,12402856.0,0.0,10616787.0,14.400465505686755,6.960181949290114
4204,(주)에스엠컬처앤콘텐츠,48550,Dec-12,19551687.0,8167913.0,13948474.0,16582761.0,5529848.0,11914227.0,-5.1940325257054605,-13.117538143895205
4205,(주)에스엠컬처앤콘텐츠,48550,Dec-13,57588578.0,43996242.0,13767746.0,54648483.0,40564687.0,12177346.0,3.4885689324624067,-0.3045916501011711
4206,(주)에스엠컬처앤콘텐츠,48550,Dec-14,62680400.0,54770325.0,14268525.0,60616267.0,52627504.0,13370063.0,-8.877649954920516,-10.14423966662625
4207,(주)에스엠컬처앤콘텐츠,48550,Dec-15,75502152.0,64890092.0,14553214.0,75189434.0,64467008.0,14231460.0,-4.666924344715775,-5.219922738096259
4208,(주)에스엠컬처앤콘텐츠,48550,Dec-16,95394112.0,78661867.0,13246739.0,90041933.0,75511709.0,12043895.0,2.7613012261742536,3.653795739510631
4209,(주)에스엠컬처앤콘텐츠,48550,Dec-17,88565311.0,76518963.0,25011753.0,50524355.0,53024495.0,13291669.0,-31.255834933469217,-14.639371615823718
4210,(주)에스엠컬처앤콘텐츠,48550,Dec-18,197029802.0,148694596.0,50412887.0,196445244.0,148694596.0,50040607.0,-1.165698366309138,-1.0545008820543809
4211,(주)에스엠컬처앤콘텐츠,48550,Dec-19,166658489.0,109235025.0,52612047.0,165431176.0,109235025.0,52146024.0,2.4482247529933536,2.8869918531422663
4212,(주)에스엠코어,7820,Dec-11,67223777.0,54758371.0,3727014.0,66962474.0,54954292.0,3458473.0,12.767910874977527,12.99896017446327
4213,(주)에스엠코어,7820,Dec-12,78316804.0,66951919.0,3865920.0,78178950.0,67336572.0,3524829.0,9.359999079035981,9.575167291045226
4214,(주)에스엠코어,7820,Dec-13,76007199.0,66614209.0,3819680.0,75945857.0,67460009.0,3502943.0,6.561128146858623,7.3326080599286385
4215,(주)에스엠코어,7820,Dec-14,91959384.0,80491961.0,3926444.0,91750092.0,80691585.0,3519863.0,8.216497483185085,8.20033657467736
4216,(주)에스엠코어,7820,Dec-15,73298444.0,66396942.0,4544345.0,73417749.0,67223220.0,4005578.0,2.981501108131223,3.215834977342766
4217,(주)에스엠코어,7820,Dec-16,50388628.0,58920644.0,5567554.0,48819058.0,57357342.0,4824121.0,-27.371288073604372,-27.981650939176195
4218,(주)에스엠코어,7820,Dec-17,72414808.0,67480616.0,4401804.0,71252475.0,67033378.0,3788226.0,0.6047102223466623,0.7351921722971357
4219,(주)에스엠코어,7820,Dec-18,93475185.0,88203025.0,5045173.0,88696371.0,82433383.0,4540755.0,1.9417175478351871,0.24283129260455594
4220,(주)에스엠코어,7820,Dec-19,128073312.0,116916618.0,6105435.0,128057986.0,117172691.0,5964247.0,3.8428278889221326,3.9440371464743564
4221,(주)에스원,12750,Dec-11,1026118270.0,628371283.0,230558800.0,953611461.0,591025260.0,217242393.0,15.241407422640027,16.293266759590978
4222,(주)에스원,12750,Dec-12,1096463350.0,697514406.0,264303443.0,1006607796.0,645803511.0,248239842.0,11.182552275802164,12.279981907283997
4223,(주)에스원,12750,Dec-13,1274104352.0,838477215.0,304729942.0,1160082357.0,763411568.0,286668783.0,9.482258335905371,10.273663597061475
4224,(주)에스원,12750,Dec-14,1718331685.0,1178545511.0,370541617.0,1619767068.0,1126580607.0,342188502.0,9.322202061216373,9.849353211455213
4225,(주)에스원,12750,Dec-15,1799570545.0,1263417750.0,363594524.0,1788781585.0,1251574353.0,367297589.0,9.49862433875626,9.58885837954188
4226,(주)에스원,12750,Dec-16,1830176817.0,1280843141.0,343655893.0,1818302083.0,1267458582.0,348151444.0,11.147325787889999,11.238137271192414
4227,(주)에스원,12750,Dec-17,1942266128.0,1375981178.0,363710593.0,1929985702.0,1361599718.0,368094844.0,10.377856156781,10.4297940472553
4228,(주)에스원,12750,Dec-18,2018339271.0,1471226713.0,347984429.0,1998320018.0,1452806878.0,352784276.0,9.644544530604806,9.865939382001947
4229,(주)에스원,12750,Dec-19,2151521516.0,1607782233.0,346917277.0,2120328700.0,1576990099.0,353040713.0,8.974923935142698,9.148038006420753
4230,(주)에스제이그룹,306040,Dec-19,109494821.0,28156473.0,64971733.0,100118312.0,25135060.0,58885380.0,16.078848792416718,14.947387328940426
4231,(주)에스제이엠,123700,Dec-11,176464054.0,128540049.0,22684303.0,100009602.0,85717712.0,11402147.0,2.8894655535175513,14.303027402963325
4232,(주)에스제이엠,123700,Dec-12,187307251.0,135496927.0,27936403.0,109952522.0,99623144.0,14595064.0,-3.879570856955878,12.745860543327284
4233,(주)에스제이엠,123700,Dec-13,183092244.0,137962383.0,25044839.0,108128207.0,97832981.0,11026109.0,-0.6759411075779699,10.969892312860614
4234,(주)에스제이엠,123700,Dec-14,157096646.0,110929374.0,25972197.0,84073321.0,79365981.0,10964742.0,-7.442791512898604,12.855191701546575
4235,(주)에스제이엠,123700,Dec-15,180300135.0,127225167.0,29680447.0,96585651.0,88759200.0,11306371.0,-3.6029368378953106,12.975320844879013
4236,(주)에스제이엠,123700,Dec-16,176789058.0,130104113.0,32370681.0,97244014.0,87950111.0,12550326.0,-3.348713063202019,8.096804271676135
4237,(주)에스제이엠,123700,Dec-17,163096255.0,125642113.0,29046848.0,83185009.0,74905965.0,12081157.0,-4.570670900570558,5.154805056682632
4238,(주)에스제이엠,123700,Dec-18,155259475.0,127302912.0,27214561.0,70952383.0,68837585.0,11102885.0,-12.667773258581041,0.47791092942958874
4239,(주)에스제이엠,123700,Dec-19,157732122.0,124139041.0,27140213.0,68854326.0,62960362.0,11272718.0,-7.811788034930442,4.091029726969627
4240,(주)에스제이엠홀딩스,25530,Dec-11,177303373.0,127349255.0,24921891.0,7205862.0,0.0,193211.0,97.31869691648272,14.11830275783868
4241,(주)에스제이엠홀딩스,25530,Dec-12,189997621.0,135738469.0,30336917.0,1596656.0,0.0,534062.0,66.55121704362116,12.590807650165262
4242,(주)에스제이엠홀딩스,25530,Dec-13,186255266.0,138369248.0,27778145.0,844632.0,0.0,960730.0,-13.745394443970865,10.795868182325648
4243,(주)에스제이엠홀딩스,25530,Dec-14,161934964.0,112574996.0,28629641.0,8784849.0,0.0,944651.0,89.24681573923468,12.801637452428125
4244,(주)에스제이엠홀딩스,25530,Dec-15,185141914.0,128996733.0,32599819.0,12294306.0,0.0,1058926.0,91.38685827406606,12.717467099319283
4245,(주)에스제이엠홀딩스,25530,Dec-16,181367297.0,131529966.0,36225909.0,9830720.0,2460316.0,1724196.0,57.434328309625336,7.504893233315375
4246,(주)에스제이엠홀딩스,25530,Dec-17,169845355.0,126198715.0,33201153.0,6477991.0,814363.0,1891257.0,58.233656082572516,6.149998626691911
4247,(주)에스제이엠홀딩스,25530,Dec-18,160740722.0,127726485.0,31233798.0,5326690.0,775189.0,1828302.0,51.12366216168014,1.1076465116288328
4248,(주)에스제이엠홀딩스,25530,Dec-19,160751444.0,123256990.0,31196269.0,6051434.0,0.0,1893649.0,68.70743364300098,3.9179648053425886
4249,(주)에스지글로벌,1380,Dec-11,90556204.0,81814643.0,6347185.0,64498415.0,59259094.0,4142960.0,1.6998262670485778,2.644077262779257
4250,(주)에스지글로벌,1380,Dec-12,114473043.0,112541011.0,8355906.0,93146399.0,91680691.0,6355175.0,-5.249228153199996,-5.611691479189559
4251,(주)에스지글로벌,1380,Dec-13,136699203.0,123205097.0,7364012.0,114461549.0,103968225.0,5344408.0,4.498380499813086,4.484367037604454
4252,(주)에스지글로벌,1380,Dec-14,120977926.0,110892571.0,9328270.0,99003342.0,90784556.0,1852897.0,6.42997384876159,0.625804247958425
4253,(주)에스지글로벌,1380,Dec-15,112358741.0,105517777.0,11506285.0,92274206.0,84580240.0,8764174.0,-1.1598127433358787,-4.152165606768413
4254,(주)에스지글로벌,1380,Dec-16,141456442.0,128311479.0,9502662.0,119573193.0,107189346.0,7536718.0,4.053692034467959,2.574856930163704
4255,(주)에스지글로벌,1380,Dec-17,143292754.0,134934969.0,10195211.0,109536532.0,102894379.0,6115437.0,0.48085875130682426,-1.2822881469638026
4256,(주)에스지글로벌,1380,Dec-18,134548200.0,120566963.0,8797369.0,98644770.0,89731101.0,5550854.0,3.4090149939018564,3.8527962469955006
4257,(주)에스지글로벌,1380,Dec-19,125797650.0,112812915.0,9124083.0,85883733.0,75945066.0,5717611.0,4.914849241590372,3.0689380922457614
4258,(주)에스지세계물산,4060,Dec-11,342171589.0,245921326.0,92114928.0,341735550.0,246330023.0,90194383.0,1.5249054422344996,1.2085559213392203
4259,(주)에스지세계물산,4060,Dec-12,321841545.0,226106739.0,95505904.0,316301188.0,220007192.0,93523695.0,0.8758427426456583,0.07112257679473917
4260,(주)에스지세계물산,4060,Dec-13,313797490.0,222039212.0,94870152.0,312689450.0,220756405.0,92706805.0,-0.2474531839817429,-0.9916822470441048
4261,(주)에스지세계물산,4060,Dec-14,340410703.0,247898946.0,96359448.0,340528691.0,248551530.0,94130762.0,-0.6324286490150693,-1.1303084674161963
4262,(주)에스지세계물산,4060,Dec-15,317710618.0,225355717.0,89192408.0,315376986.0,225084777.0,86432753.0,1.223759554858578,0.9954004747804809
4263,(주)에스지세계물산,4060,Dec-16,308617898.0,219570466.0,87731788.0,305134794.0,219377009.0,84751901.0,0.329652343744188,0.4263019120167813
4264,(주)에스지세계물산,4060,Dec-17,285426943.0,200299160.0,91838686.0,257343342.0,173995557.0,85135231.0,-0.6945763531741187,-2.3511806311851924
4265,(주)에스지세계물산,4060,Dec-18,320202197.0,223509418.0,92755059.0,317555834.0,222539029.0,87699048.0,2.304400113776527,1.2297604566404645
4266,(주)에스지세계물산,4060,Dec-19,312545170.0,224485911.0,87551113.0,309596142.0,221421421.0,82908405.0,1.7010276568627267,0.16258321957111033
4267,(주)에스지엔지,40610,Dec-11,931116544.0,756925935.0,125722379.0,45806440.0,37381847.0,5724006.0,5.895649170727959,5.205388123787864
4268,(주)에스지엔지,40610,Dec-12,955617969.0,787921846.0,135204569.0,45074616.0,35484967.0,6161610.0,7.605253919412203,3.4000568275207894
4269,(주)에스지엔지,40610,Dec-13,1007026648.0,838895034.0,122586673.0,57135307.0,48496269.0,4755389.0,6.797283858122964,4.522714576665304
4270,(주)에스지엔지,40610,Dec-14,961587982.0,792890237.0,129555067.0,54869906.0,46746567.0,3868464.0,7.754478383833936,4.070628869402821
4271,(주)에스지엔지,40610,Dec-15,913193255.0,766559212.0,125437414.0,48118092.0,41790063.0,4367138.0,4.07516366193406,2.3211547921474738
4272,(주)에스지엔지,40610,Dec-16,1199996426.0,1022498084.0,131066165.0,48507191.0,40678112.0,4471799.0,6.92120061126607,3.869359607576031
4273,(주)에스지엔지,40610,Dec-17,1217586997.0,1058210801.0,130798216.0,55141217.0,47403787.0,4667386.0,5.567602905826326,2.34709963808853
4274,(주)에스지엔지,40610,Dec-18,1088824262.0,947836189.0,132102957.0,56385942.0,50977741.0,6409960.0,-1.7766112695253011,0.8160284731054238
4275,(주)에스지엔지,40610,Dec-19,938887548.0,800057368.0,127107318.0,51882904.0,46152603.0,5314858.0,0.8007319713638235,1.2485906352653002
4276,(주)에스코넥,96630,Dec-11,140355090.0,114328398.0,18695178.0,113104552.0,95584866.0,10806925.0,5.935005162303282,5.223546933709351
4277,(주)에스코넥,96630,Dec-12,216241217.0,184422630.0,22281253.0,170145395.0,149045188.0,13067459.0,4.721108085234984,4.4105069941407145
4278,(주)에스코넥,96630,Dec-13,315858419.0,274638475.0,26303809.0,226562155.0,199727183.0,14056287.0,5.640255761161876,4.722411720803301
4279,(주)에스코넥,96630,Dec-14,280173771.0,240386389.0,27204312.0,181936377.0,158580498.0,13585047.0,5.370466402109348,4.491166305499739
4280,(주)에스코넥,96630,Dec-15,307564793.0,265615308.0,31712152.0,200785557.0,175404562.0,16498087.0,4.42407717602915,3.3285126363601703
4281,(주)에스코넥,96630,Dec-16,334554748.0,284322947.0,32600551.0,190637159.0,163704096.0,18138768.0,4.613106409123523,5.27006419887964
4282,(주)에스코넥,96630,Dec-17,365629927.0,313350232.0,32834522.0,129165691.0,110078962.0,15057075.0,3.119755694257851,5.318266247937632
4283,(주)에스코넥,96630,Dec-18,367055024.0,318824285.0,30210352.0,115657190.0,102876318.0,11131881.0,1.425757447504993,4.909451123600477
4284,(주)에스코넥,96630,Dec-19,254480908.0,242084674.0,27113763.0,56377902.0,55012927.0,12669198.0,-20.050804657470227,-5.78335291070244
4285,(주)에스텍파마,41910,Dec-11,,,,56025831.0,38701051.0,6020098.0,20.17762485307893,
4286,(주)에스텍파마,41910,Dec-12,,,,58619805.0,38519190.0,6742007.0,22.788557553202367,
4287,(주)에스텍파마,41910,Dec-13,42247214.0,29200692.0,6411073.0,42247214.0,29200692.0,6316307.0,15.930553432470127,15.706240416231942
4288,(주)에스텍파마,41910,Dec-14,44214723.0,35531034.0,8728116.0,44214723.0,35531034.0,8530331.0,0.3468482659045495,-0.1004801047831963
4289,(주)에스텍파마,41910,Dec-15,45065875.0,36660648.0,7792205.0,45065875.0,36660648.0,7734398.0,1.4885520363246025,1.360279812607655
4290,(주)에스텍파마,41910,Dec-16,43397040.0,31724778.0,8897138.0,43385843.0,31724778.0,8800503.0,6.593307406750169,6.394731069215781
4291,(주)에스텍파마,41910,Dec-17,38213541.0,27115220.0,8563532.0,38174581.0,27115220.0,8517808.0,6.657710270611745,6.633221977518389
4292,(주)에스텍파마,41910,Dec-18,40335857.0,30490403.0,8320706.0,40330037.0,30490403.0,8378753.0,3.622315050194474,3.780130418451255
4293,(주)에스텍파마,41910,Dec-19,46489682.0,33488949.0,9206084.0,46489682.0,33488949.0,9433721.0,7.672696061891755,8.162346647154955
4294,(주)에스티아이,39440,Dec-11,92705960.0,79379671.0,8864607.0,92479372.0,81153215.0,7111353.0,4.557561225653652,4.812724014723542
4295,(주)에스티아이,39440,Dec-12,72033627.0,56995823.0,10160179.0,70873400.0,58064599.0,8133663.0,6.596463553321838,6.771316679639081
4296,(주)에스티아이,39440,Dec-13,99700888.0,82904177.0,11395755.0,97357721.0,82735357.0,9583483.0,5.1756357361734056,5.417159373745999
4297,(주)에스티아이,39440,Dec-14,121153111.0,100469719.0,11997914.0,118469412.0,101647966.0,9049447.0,6.560342343895485,7.169009469348254
4298,(주)에스티아이,39440,Dec-15,125514037.0,101750817.0,11716956.0,123687218.0,102753523.0,9333124.0,9.37895700750582,9.597543261236988
4299,(주)에스티아이,39440,Dec-16,180384449.0,145612060.0,12654424.0,177369440.0,147898655.0,9504731.0,11.256761029408448,12.261569732100353
