,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),유동성장기부채(IFRS연결),사채(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),유동성장기부채(IFRS개별),사채(IFRS개별),단기차입금대총차입금비율(개별),단기차입금대총차입금비율(연결)
856,(주)대동,490,Dec-16,19625487.0,164847569.0,41807868.0,34170000.0,13168000.0,133065807.0,37691500.0,34170000.0,61.01268699009649,51.09054902028299
857,(주)대동,490,Dec-17,29301913.0,191572250.0,53447611.0,10000000.0,19015500.0,121663351.0,50580500.0,10000000.0,60.451030173499866,42.79072590479827
858,(주)대동,490,Dec-18,29821835.0,255601851.0,24390245.0,39862000.0,8030000.0,158802732.0,20985500.0,32362000.0,72.1239734182858,45.41425872402982
859,(주)대동,490,Dec-19,39714553.0,237383122.0,35520592.0,23156000.0,12199500.0,141661693.0,26989500.0,23156000.0,69.43972813676265,42.18956213222855
860,(주)대동스틸,48470,Dec-11,,,,,752934.0,30011044.0,0.0,0.0,97.552546683007,
861,(주)대동스틸,48470,Dec-12,,,,,3016000.0,19078457.0,710500.0,0.0,83.65925443314802,
862,(주)대동스틸,48470,Dec-13,,,,,0.0,6593869.0,3000000.0,0.0,68.73002956367237,
863,(주)대동스틸,48470,Dec-14,,,,,0.0,18921102.0,0.0,0.0,100.0,
864,(주)대동스틸,48470,Dec-15,,,,,0.0,0.0,0.0,0.0,,
865,(주)대동스틸,48470,Dec-16,,,,,0.0,0.0,0.0,0.0,,
866,(주)대동스틸,48470,Dec-17,,,,,0.0,0.0,0.0,0.0,,
867,(주)대동스틸,48470,Dec-18,,,,,0.0,789929.0,0.0,0.0,100.0,
868,(주)대동스틸,48470,Dec-19,,,,,4000000.0,0.0,0.0,0.0,0.0,
869,(주)대륙제관,4780,Dec-11,,,,,6828857.0,21030000.0,1057814.0,0.0,72.72621388540887,
870,(주)대륙제관,4780,Dec-12,,,,,3603386.0,22530000.0,5957231.0,0.0,70.2074378937619,
871,(주)대륙제관,4780,Dec-13,,,,,11488640.0,18330000.0,2783418.0,0.0,56.223444544513114,
872,(주)대륙제관,4780,Dec-14,,,,,5567048.0,19300000.0,7310345.0,0.0,59.979999001162085,
873,(주)대륙제관,4780,Dec-15,,,,,5541982.0,17500000.0,2231592.0,0.0,69.2422844509447,
874,(주)대륙제관,4780,Dec-16,,,,,2643864.0,16500000.0,5401682.0,0.0,67.22197175813486,
875,(주)대륙제관,4780,Dec-17,,,,,1010000.0,14000000.0,1633864.0,0.0,84.11508289180925,
876,(주)대륙제관,4780,Dec-18,,,,,340000.0,14000000.0,670000.0,0.0,93.2711525649567,
877,(주)대륙제관,4780,Dec-19,,,,,1420000.0,13000000.0,1170000.0,0.0,83.38678640153945,
878,(주)대림제지,17650,Dec-11,,,,,12987100.0,7800000.0,4411600.0,0.0,30.953977784568252,
879,(주)대림제지,17650,Dec-12,,,,,4382300.0,0.0,1409800.0,0.0,0.0,
880,(주)대림제지,17650,Dec-13,,,,,2186800.0,0.0,1157400.0,0.0,0.0,
881,(주)대림제지,17650,Dec-14,,,,,959850.0,0.0,1212600.0,0.0,0.0,
882,(주)대림제지,17650,Dec-15,,,,,1916450.0,0.0,601400.0,0.0,0.0,
883,(주)대림제지,17650,Dec-16,,,,,6658450.0,0.0,258000.0,0.0,0.0,
884,(주)대림제지,17650,Dec-17,24531750.0,35301884.0,8256700.0,0.0,24531750.0,16628884.0,8256700.0,0.0,33.64990106507971,24.42179825406643
885,(주)대림제지,17650,Dec-18,31110880.0,28778738.0,11453170.0,0.0,31110880.0,14963738.0,11453170.0,0.0,26.01132169378736,20.97442281061402
886,(주)대림제지,17650,Dec-19,,,,,23395154.0,15000000.0,10480748.0,0.0,30.689970693533187,
887,(주)대명소노시즌,7720,Dec-11,4974360.0,1502183.0,6214667.0,0.0,0.0,0.0,4914707.0,0.0,0.0,0.0
888,(주)대명소노시즌,7720,Dec-12,3249900.0,4965529.0,2049940.0,0.0,0.0,0.0,0.0,0.0,,0.0
889,(주)대명소노시즌,7720,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
890,(주)대명소노시즌,7720,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
891,(주)대명소노시즌,7720,Dec-15,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
892,(주)대명소노시즌,7720,Dec-16,0.0,1450000.0,0.0,30000000.0,0.0,0.0,0.0,30000000.0,0.0,0.0
893,(주)대명소노시즌,7720,Dec-17,28537789.0,24030147.0,4424000.0,35376000.0,0.0,0.0,0.0,30000000.0,0.0,0.0
894,(주)대명소노시즌,7720,Dec-18,63322066.0,3400000.0,45065339.0,5152000.0,0.0,0.0,28527040.0,0.0,0.0,0.0
895,(주)대명소노시즌,7720,Dec-19,0.0,0.0,399588.0,0.0,0.0,0.0,0.0,0.0,,0.0
896,(주)대성미생물연구소,36480,Dec-11,,,,,2733333.0,1681787.0,771679.0,0.0,32.4243719488648,
897,(주)대성미생물연구소,36480,Dec-12,,,,,2140000.0,810148.0,1093333.0,0.0,20.03590470686025,
898,(주)대성미생물연구소,36480,Dec-13,,,,,2241867.0,2040935.0,1093333.0,0.0,37.96286737591225,
899,(주)대성미생물연구소,36480,Dec-14,,,,,1195200.0,1800000.0,0.0,0.0,60.09615384615385,
900,(주)대성미생물연구소,36480,Dec-15,,,,,97600.0,1800000.0,97600.0,0.0,90.21651964715318,
901,(주)대성미생물연구소,36480,Dec-16,,,,,336900.0,800000.0,285100.0,0.0,56.258790436005626,
902,(주)대성미생물연구소,36480,Dec-17,,,,,125000.0,800000.0,274400.0,0.0,66.70001667500416,
903,(주)대성미생물연구소,36480,Dec-18,,,,,0.0,700000.0,125000.0,0.0,84.84848484848484,
904,(주)대성미생물연구소,36480,Dec-19,,,,,10500000.0,700000.0,0.0,0.0,6.25,
905,(주)대성엘텍,25440,Dec-11,4000000.0,67215525.0,3321705.0,0.0,4000000.0,56081543.0,3321705.0,0.0,88.45216099970146,75.23963930508285
906,(주)대성엘텍,25440,Dec-12,1000000.0,58171891.0,3000000.0,8000000.0,1000000.0,49560522.0,3000000.0,8000000.0,80.5069879037088,70.62731429027615
907,(주)대성엘텍,25440,Dec-13,2000000.0,25420442.0,1693201.0,25000000.0,2000000.0,19810042.0,1693201.0,25000000.0,40.84271643444543,36.60822096194854
908,(주)대성엘텍,25440,Dec-14,0.0,22736666.0,9107577.0,19200000.0,0.0,18854262.0,9107577.0,19200000.0,39.977792214591126,36.9370978819296
909,(주)대성엘텍,25440,Dec-15,3500000.0,20823839.0,3353546.0,24200000.0,3500000.0,16743819.0,3353546.0,24200000.0,35.030841135280156,32.27575753866545
910,(주)대성엘텍,25440,Dec-16,0.0,23543727.0,6787629.0,5000000.0,0.0,19156938.0,6787629.0,5000000.0,61.90727438519337,54.22078337440544
911,(주)대성엘텍,25440,Dec-17,0.0,24096044.0,6095460.0,0.0,0.0,20855999.0,6095460.0,0.0,77.38356205502642,69.07903296238571
912,(주)대성엘텍,25440,Dec-18,2991292.0,23233049.0,2585250.0,3100000.0,2975000.0,22235084.0,1995292.0,3100000.0,73.37009776747202,69.68150735620522
913,(주)대성엘텍,25440,Dec-19,1541667.0,28012882.0,5986457.0,3500000.0,1541667.0,24549428.0,5737021.0,3500000.0,69.48977409381241,62.88113579860109
914,(주)대성파인텍,104040,Dec-11,2571750.0,6305180.0,1184483.0,0.0,2398867.0,6305180.0,1002883.0,0.0,64.95544935422424,62.66694349988416
915,(주)대성파인텍,104040,Dec-12,328100.0,4927060.0,404100.0,0.0,328100.0,4927060.0,404100.0,0.0,87.06191268823133,87.06191268823133
916,(주)대성파인텍,104040,Dec-13,717303.0,4854380.0,317400.0,0.0,10700.0,4854380.0,317400.0,0.0,93.66905419799015,82.43015084012231
917,(주)대성파인텍,104040,Dec-14,1292951.0,10662507.0,87333.0,0.0,300000.0,10662507.0,10700.0,0.0,97.16855792477077,88.53850407268547
918,(주)대성파인텍,104040,Dec-15,475100.0,9088449.0,795733.0,3500000.0,300000.0,9088449.0,0.0,3500000.0,70.51623511874858,65.57662222328689
919,(주)대성파인텍,104040,Dec-16,5806754.0,9848461.0,384546.0,0.0,5710000.0,9109100.0,300000.0,0.0,60.248956617788096,56.79074644566088
920,(주)대성파인텍,104040,Dec-17,15721896.0,13090394.0,82384.0,0.0,15710000.0,12278440.0,0.0,0.0,43.86968334069351,42.49378276425614
921,(주)대성파인텍,104040,Dec-18,18181500.0,12293260.0,1206500.0,0.0,18181500.0,12293260.0,1206500.0,0.0,38.80293902452112,38.80293902452112
922,(주)대성파인텍,104040,Dec-19,16721500.0,12075880.0,2330583.0,0.0,16721500.0,12075880.0,2330584.0,0.0,38.794313691701774,38.79431493798678
923,(주)대양금속,9190,Dec-11,6153306.0,111638672.0,6306598.0,0.0,6153306.0,111638672.0,6306598.0,0.0,89.95967205941187,89.95967205941187
924,(주)대양금속,9190,Dec-12,0.0,17810636.0,2191272.0,51644362.0,0.0,17810636.0,2191271.0,51644362.0,24.859125602199885,24.859125255229618
925,(주)대양금속,9190,Dec-13,4981281.0,5897454.0,0.0,56396875.0,4981281.0,5897454.0,0.0,56396875.0,8.766110036014538,8.766110036014538
926,(주)대양금속,9190,Dec-14,0.0,15079502.0,60136334.0,0.0,0.0,15079502.0,60136334.0,0.0,20.048307380376652,20.048307380376652
927,(주)대양금속,9190,Dec-15,,,,,0.0,30037677.0,42028693.0,0.0,41.680574448248194,
928,(주)대양금속,9190,Dec-16,,,,,0.0,25050032.0,43297137.0,0.0,36.65116253754417,
929,(주)대양금속,9190,Dec-17,,,,,2461586.0,8403542.0,43893673.0,324774.0,15.255985109898912,
930,(주)대양금속,9190,Dec-18,,,,,0.0,2620741.0,35354753.0,0.0,6.901137349260026,
931,(주)대양금속,9190,Dec-19,,,,,0.0,8034881.0,316824.0,0.0,96.20647520476358,
932,(주)대우건설,47040,Dec-11,593781000.0,23081921.0,675249000.0,657815000.0,305908000.0,0.0,673795000.0,657815000.0,0.0,0.0
933,(주)대우건설,47040,Dec-12,794603000.0,585129896.0,442523000.0,650000000.0,520941000.0,569999527.0,441334000.0,650000000.0,26.11951520982951,23.055846602377766
934,(주)대우건설,47040,Dec-13,468013893.0,1085126000.0,513545408.0,950000000.0,403488000.0,1057809000.0,412276000.0,950000178.0,37.46348804564257,35.06527511004702
935,(주)대우건설,47040,Dec-14,424842000.0,968760892.0,496545000.0,800000000.0,265763000.0,832523617.0,494458000.0,800000000.0,34.79366795290548,30.947131920730847
936,(주)대우건설,47040,Dec-15,496465556.0,769162843.0,823397000.0,450000000.0,259440631.0,639051880.0,823151000.0,450000000.0,29.427107937514517,25.169180278846042
937,(주)대우건설,47040,Dec-16,46421162.0,1435253381.0,1170063000.0,100000000.0,46421466.0,1324252683.0,928363000.0,100000000.0,55.19934043338984,48.124236498088145
938,(주)대우건설,47040,Dec-17,278085154.0,1038618379.0,575590000.0,80000000.0,117375175.0,926617776.0,575590000.0,80000000.0,54.520303081105695,46.98173778375412
939,(주)대우건설,47040,Dec-18,543464000.0,1141678662.0,388268000.0,74999518.0,375749606.0,1028765685.0,388268000.0,75000000.0,55.079499316497525,47.88497534488503
940,(주)대우건설,47040,Dec-19,605282647.0,843622055.0,563802000.0,340000000.0,605282916.0,725622264.0,448022000.0,340000000.0,34.24479476449021,30.842019678150262
941,(주)대웅,3090,Dec-11,11061620.0,38055626.0,9566640.0,0.0,0.0,0.0,0.0,0.0,,0.0
942,(주)대웅,3090,Dec-12,3194980.0,47122154.0,566640.0,0.0,0.0,0.0,0.0,0.0,,0.0
943,(주)대웅,3090,Dec-13,200000.0,32017637.0,0.0,40000000.0,0.0,0.0,0.0,0.0,,0.0
944,(주)대웅,3090,Dec-14,0.0,27740741.0,0.0,140000000.0,0.0,0.0,0.0,0.0,,0.0
945,(주)대웅,3090,Dec-15,0.0,11665635.0,39962572.0,189410334.0,0.0,0.0,0.0,0.0,,0.0
946,(주)대웅,3090,Dec-16,0.0,24051888.0,99882352.0,289164854.0,0.0,0.0,0.0,0.0,,0.0
947,(주)대웅,3090,Dec-17,0.0,5790172.0,89936158.0,289335720.0,0.0,0.0,0.0,0.0,,0.0
948,(주)대웅,3090,Dec-18,200000.0,7298978.0,199864886.0,179485776.0,0.0,0.0,0.0,0.0,,0.0
949,(주)대웅,3090,Dec-19,0.0,9414842.0,91199043.0,289196132.0,0.0,0.0,432066.0,0.0,0.0,0.0
950,(주)대웅제약,69620,Dec-11,0.0,0.0,31728728.0,0.0,0.0,0.0,29988110.0,0.0,0.0,0.0
951,(주)대웅제약,69620,Dec-12,0.0,2856703.0,0.0,0.0,0.0,356703.0,0.0,0.0,100.0,12.48652730087797
952,(주)대웅제약,69620,Dec-13,0.0,3003185.0,0.0,40000000.0,0.0,329095.0,0.0,40000000.0,0.8160237664643851,0.7652805251517998
953,(주)대웅제약,69620,Dec-14,0.0,4851473.0,0.0,140000000.0,0.0,2351473.0,0.0,140000000.0,1.6518782352185426,1.6233683726502388
954,(주)대웅제약,69620,Dec-15,0.0,7480879.0,39962572.0,190000000.0,0.0,4980879.0,39962572.0,190000000.0,2.120033130866031,2.097711677884938
955,(주)대웅제약,69620,Dec-16,0.0,7870599.0,99882352.0,289164854.0,0.0,5370599.0,99882352.0,289164854.0,1.361652271250787,1.3530758591189933
956,(주)대웅제약,69620,Dec-17,0.0,5790172.0,89936158.0,290000000.0,0.0,3390172.0,89936158.0,290000000.0,0.8844088534174002,0.8789060368266797
957,(주)대웅제약,69620,Dec-18,0.0,7498978.0,199864886.0,180000000.0,0.0,2564761.0,199864886.0,179485776.0,0.671552088641364,0.6621064168236405
958,(주)대웅제약,69620,Dec-19,0.0,9414842.0,90915041.0,290000000.0,0.0,4355409.0,90395371.0,290000000.0,1.132007841543557,1.11582771130029
959,(주)대원,7680,Dec-17,3418619.0,36801384.0,35331.0,0.0,3418619.0,32072000.0,35331.0,0.0,90.27767026638274,79.67142938125914
960,(주)대원,7680,Dec-18,3383288.0,36072000.0,35331.0,17000000.0,3383288.0,36072000.0,35331.0,17000000.0,63.8548499530515,63.8548499530515
961,(주)대원,7680,Dec-19,16521569.0,47708620.0,5753864.0,18652046.0,3097956.0,28072000.0,285331.0,18652046.0,56.023736086692146,31.671068917417045
962,(주)대유,290380,Dec-18,,,,,0.0,233928.0,0.0,0.0,100.0,
963,(주)대유,290380,Dec-19,,,,,0.0,142224.0,367022.0,0.0,27.928348970831387,
964,(주)대유에이텍,2880,Dec-11,29133770.0,70349575.0,37189962.0,16000000.0,20046700.0,65550733.0,3225129.0,16000000.0,62.53494643643608,42.935293855919426
965,(주)대유에이텍,2880,Dec-12,23499517.0,72015399.0,18163587.0,0.0,15589767.0,66452181.0,16986267.0,0.0,67.10429042874296,58.45624216216147
966,(주)대유에이텍,2880,Dec-13,21819100.0,97796570.0,12987417.0,0.0,14660100.0,94996570.0,12236667.0,0.0,77.93417781318105,71.63978769212213
967,(주)대유에이텍,2880,Dec-14,60808563.0,151839215.0,23610596.0,0.0,12551133.0,144566868.0,8358967.0,0.0,87.36373994959831,61.1901561635229
968,(주)대유에이텍,2880,Dec-15,54605937.0,139928067.0,17568503.0,0.0,6012867.0,75220182.0,5100367.0,0.0,87.12754051108091,35.46407021016494
969,(주)대유에이텍,2880,Dec-16,47108981.0,148249666.0,19697603.0,25000000.0,3287500.0,71562843.0,2100367.0,25000000.0,70.19357001044916,29.810864328672963
970,(주)대유에이텍,2880,Dec-17,63125068.0,136954556.0,18694902.0,10021412.0,1758333.0,71249157.0,1529167.0,0.0,95.58941850585008,31.140918681869255
971,(주)대유에이텍,2880,Dec-18,58400208.0,152795641.0,30838771.0,20062900.0,5875000.0,82266901.0,4925000.0,0.0,88.3954446919856,31.387897527607283
972,(주)대유에이텍,2880,Dec-19,54165861.0,179139982.0,38083118.0,19662814.0,5041667.0,76344820.0,4833333.0,7000000.0,81.89762649187693,26.230666347937582
973,(주)대유에이피,290120,Dec-18,,,,,749000.0,8117171.0,0.0,0.0,91.5521593255984,
974,(주)대유에이피,290120,Dec-19,749000.0,26452905.0,0.0,7000000.0,749000.0,23138105.0,0.0,7000000.0,74.91186046733742,67.65150947001344
975,(주)대유플러스,300,Dec-11,13317430.0,56273142.0,4288220.0,7000000.0,13317430.0,55543102.0,4288220.0,0.0,75.93171514395762,68.67449503944124
976,(주)대유플러스,300,Dec-12,10054230.0,52360865.0,5163200.0,7000000.0,10054230.0,52360865.0,5163200.0,0.0,77.48177872791848,70.20925458271739
977,(주)대유플러스,300,Dec-13,12571810.0,23656435.0,7582420.0,7000000.0,12571810.0,21996202.0,7582420.0,0.0,52.18499777179033,43.29052178317288
978,(주)대유플러스,300,Dec-14,19475140.0,45188623.0,6896670.0,7000000.0,3700000.0,15700465.0,0.0,0.0,80.92829218268737,19.98520680251342
979,(주)대유플러스,300,Dec-15,17733390.0,54070007.0,8193950.0,7000000.0,6091630.0,18112600.0,1608370.0,0.0,70.16960709111054,20.81971534143449
980,(주)대유플러스,300,Dec-16,6931320.0,65181902.0,4210440.0,0.0,1000000.0,9425327.0,1000000.0,0.0,82.49503055798752,12.349154578038982
981,(주)대유플러스,300,Dec-17,7712500.0,55744480.0,4610360.0,0.0,4691620.0,6046773.0,1699920.0,0.0,48.61409260242928,8.883515941713016
982,(주)대유플러스,300,Dec-18,9881899.0,53451363.0,10269627.0,20000000.0,8542459.0,17734193.0,7839187.0,23370288.0,30.849517832363276,18.946202611331795
983,(주)대유플러스,300,Dec-19,7415849.0,86714792.0,21160292.0,6759354.0,6666849.0,39844063.0,18653843.0,0.0,61.14357830394667,32.64561188618917
984,(주)대창,12800,Dec-11,9589549.0,218084092.0,28987249.0,0.0,8714099.0,213241695.0,28858349.0,0.0,85.0198048839694,83.0830497782502
985,(주)대창,12800,Dec-12,30354831.0,207620506.0,5625294.0,0.0,28155205.0,203306394.0,5558894.0,0.0,85.77587170911842,83.4588946528632
986,(주)대창,12800,Dec-13,47499471.0,341763360.0,36227247.0,0.0,24607981.0,225867704.0,26546878.0,0.0,81.53404601920458,53.084129496434464
987,(주)대창,12800,Dec-14,25205814.0,360330782.0,27401952.0,0.0,2772749.0,241618129.0,21835232.0,0.0,90.75673644482129,58.511885163116325
988,(주)대창,12800,Dec-15,24704658.0,316565138.0,7019520.0,0.0,7204000.0,232679235.0,1041600.0,0.0,96.57752178184536,66.80630852311302
989,(주)대창,12800,Dec-16,19401840.0,291073747.0,7341676.0,0.0,6162400.0,173442668.0,1041600.0,0.0,96.0121046904668,54.57307962531915
990,(주)대창,12800,Dec-17,26381837.0,263191725.0,19841303.0,0.0,20854133.0,173606273.0,4515600.0,0.0,87.24985313053273,56.107929074448315
991,(주)대창,12800,Dec-18,34859620.0,251105098.0,4667868.0,0.0,31506570.0,172325579.0,1313215.0,0.0,84.00169306287614,59.29327518697439
992,(주)대창,12800,Dec-19,12214345.0,254327684.0,23407447.0,0.0,10653548.0,167758918.0,21815194.0,0.0,83.78408757311551,57.857982816289
993,(주)대창솔루션,96350,Dec-11,,,,,18321020.0,23306807.0,0.0,0.0,55.98852661706315,
994,(주)대창솔루션,96350,Dec-12,27538518.0,26578337.0,6230553.0,0.0,19738020.0,20409520.0,1583000.0,0.0,48.90787418518907,33.820044101977004
995,(주)대창솔루션,96350,Dec-13,22900808.0,27801552.0,8550660.0,2459592.0,16691140.0,17340416.0,6046880.0,2459592.0,40.76450370477917,28.09865834231745
996,(주)대창솔루션,96350,Dec-14,19386676.0,40454480.0,4763912.0,2500000.0,14086560.0,28426546.0,2354580.0,2500000.0,60.012528372190275,42.361250569033025
997,(주)대창솔루션,96350,Dec-15,13095928.0,45236073.0,8416040.0,2500000.0,8969400.0,33079270.0,5293160.0,2500000.0,66.36849008152389,47.76925025214793
998,(주)대창솔루션,96350,Dec-16,17227440.0,48052524.0,7712964.0,0.0,16090000.0,35249077.0,3938084.0,0.0,63.76788598097504,48.291085130877335
999,(주)대창솔루션,96350,Dec-17,14279500.0,48470777.0,2947940.0,0.0,14255500.0,33387666.0,1834500.0,0.0,67.48027685865377,50.81974446886435
1000,(주)대창솔루션,96350,Dec-18,12176411.0,45822530.0,3964422.0,20000000.0,12176411.0,31472912.0,3940422.0,20000000.0,46.56462603905371,38.39875628334089
1001,(주)대창솔루션,96350,Dec-19,10043901.0,51987085.0,3284901.0,510000.0,10043901.0,36406130.0,3284901.0,510000.0,72.45731768529411,55.30670631145465
1002,(주)대창스틸,140520,Dec-14,3520556.0,74367156.0,4433280.0,0.0,3499960.0,74367156.0,4433280.0,0.0,90.36062961349542,90.3380221657193
1003,(주)대창스틸,140520,Dec-15,11105720.0,105696251.0,3564680.0,0.0,11000000.0,78976640.0,3499960.0,0.0,84.4881392776374,65.61338987490812
1004,(주)대창스틸,140520,Dec-16,19941000.0,103580136.0,1167600.0,2821013.0,9900000.0,81158865.0,1100000.0,2821013.0,85.44848309870434,63.64914497635785
1005,(주)대창스틸,140520,Dec-17,35702880.0,81223151.0,12241000.0,2970698.0,35700000.0,53394760.0,2200000.0,2970698.0,56.64297520306961,40.40841355764484
1006,(주)대창스틸,140520,Dec-18,5500000.0,85441573.0,30200000.0,3129225.0,5500000.0,61300000.0,30200000.0,3129225.0,61.22088730837575,49.32775920534445
1007,(주)대창스틸,140520,Dec-19,3300000.0,72946918.0,30200000.0,3297115.0,3300000.0,77946918.0,30200000.0,3297115.0,67.93112980437074,71.02611036720329
1008,(주)대한과학,131220,Dec-11,,,,,6549000.0,1000000.0,0.0,0.0,13.246787653993907,
1009,(주)대한과학,131220,Dec-12,5786120.0,2028716.0,762880.0,0.0,5786120.0,2028716.0,762880.0,0.0,23.651004533141457,23.651004533141457
1010,(주)대한과학,131220,Dec-13,5647239.0,991505.0,1138880.0,4326984.0,5647239.0,707906.0,1138880.0,4326984.0,5.988541248890006,5.848235647118849
1011,(주)대한과학,131220,Dec-14,4341660.0,1000000.0,1305580.0,0.0,4341660.0,1000000.0,1305580.0,0.0,15.043837743183639,15.043837743183639
1012,(주)대한과학,131220,Dec-15,2869460.0,4876504.0,1472200.0,0.0,2869460.0,4876504.0,1472200.0,0.0,52.90103322093206,52.90103322093206
1013,(주)대한과학,131220,Dec-16,1397260.0,3386211.0,1472200.0,0.0,1397260.0,3386211.0,1472200.0,0.0,54.13026036695344,54.13026036695344
1014,(주)대한과학,131220,Dec-17,91720.0,0.0,1305540.0,0.0,91720.0,0.0,1305540.0,0.0,0.0,0.0
1015,(주)대한과학,131220,Dec-18,0.0,140000.0,91720.0,0.0,0.0,0.0,91720.0,0.0,0.0,0.0
1016,(주)대한과학,131220,Dec-19,0.0,720000.0,0.0,0.0,0.0,600000.0,0.0,0.0,100.0,83.33333333333334
1017,(주)대한항공,3490,Dec-11,2397927162.0,1028175107.0,3611600794.0,2449858000.0,1102428889.0,995576653.0,3611448447.0,2449858000.0,12.20172306613829,10.493494022216025
1018,(주)대한항공,3490,Dec-12,2115334136.0,1265615831.0,2849776719.0,3712605959.0,919062200.0,1234048224.0,2834888411.0,3490830001.0,14.554465573834824,12.41081102341015
1019,(주)대한항공,3490,Dec-13,1256763589.0,817466077.0,4947714975.0,2369293234.0,1171312333.0,786019892.0,3910963980.0,2148186200.0,9.805047304909541,8.369715499299927
1020,(주)대한항공,3490,Dec-14,1627346387.0,1634526417.0,3719114852.0,2420708092.0,1535252801.0,563314899.0,3706806258.0,1860065900.0,7.348761577094614,5.99163080894032
1021,(주)대한항공,3490,Dec-15,1108519735.0,869438288.0,5161693145.0,694974516.0,907993513.0,862438288.0,5154372252.0,97201000.0,12.281937729901546,11.008034369290744
1022,(주)대한항공,3490,Dec-16,1016089496.0,1167972250.0,5176008083.0,84595000.0,944814984.0,1167972250.0,4333911317.0,84595001.0,17.882709461777992,15.688715030531297
1023,(주)대한항공,3490,Dec-17,1941915172.0,772624618.0,3300464752.0,1116670881.0,1233845502.0,772624618.0,3294419752.0,795250881.0,12.673995718025049,10.833704174312926
1024,(주)대한항공,3490,Dec-18,2373633210.0,732310999.0,3588867290.0,1532926473.0,1643588540.0,732310999.0,3582302604.0,1197496473.0,10.233955317270729,8.900514351479641
1025,(주)대한항공,3490,Dec-19,1832845393.0,762860319.0,4506573390.0,2033969825.0,1779579083.0,762860319.0,3452782146.0,2033969855.0,9.501085236490532,8.349819768434163
1026,(주)대현,16090,Dec-11,,,,,0.0,19600000.0,0.0,0.0,100.0,
1027,(주)대현,16090,Dec-12,,,,,0.0,25700000.0,0.0,0.0,100.0,
1028,(주)대현,16090,Dec-13,,,,,0.0,29800000.0,0.0,0.0,100.0,
1029,(주)대현,16090,Dec-14,,,,,0.0,34100000.0,0.0,0.0,100.0,
1030,(주)대현,16090,Dec-15,,,,,0.0,27700000.0,0.0,0.0,100.0,
1031,(주)대현,16090,Dec-16,,,,,0.0,0.0,0.0,0.0,,
1032,(주)대현,16090,Dec-17,,,,,0.0,0.0,0.0,0.0,,
1033,(주)대현,16090,Dec-18,,,,,0.0,0.0,0.0,0.0,,
1034,(주)대현,16090,Dec-19,,,,,0.0,0.0,1154991.0,0.0,0.0,
1035,(주)대호에이엘,69460,Dec-11,4674500.0,46652301.0,12079800.0,17750000.0,864500.0,45486443.0,7659800.0,17750000.0,63.386248662447656,56.047742807760024
1036,(주)대호에이엘,69460,Dec-12,14277880.0,68027828.0,13979760.0,3250000.0,12187880.0,49285895.0,9259760.0,3250000.0,66.61738317856805,49.515912257528136
1037,(주)대호에이엘,69460,Dec-13,4447320.0,53153336.0,19390560.0,2800000.0,3037320.0,31806848.0,18000560.0,2800000.0,57.160577728046405,39.86259339624552
1038,(주)대호에이엘,69460,Dec-14,,,,,13859780.0,56548483.0,4537540.0,0.0,75.45250132285594,
1039,(주)대호에이엘,69460,Dec-15,,,,,2162140.0,41439613.0,11697640.0,0.0,74.93683158511342,
1040,(주)대호에이엘,69460,Dec-16,,,,,1024000.0,51649464.0,1138140.0,0.0,95.98201904555754,
1041,(주)대호에이엘,69460,Dec-17,,,,,512000.0,47133751.0,512000.0,0.0,97.8736548556846,
1042,(주)대호에이엘,69460,Dec-18,,,,,0.0,41453615.0,512000.0,0.0,98.7799535405355,
1043,(주)대호에이엘,69460,Dec-19,,,,,800000.0,38121296.0,0.0,0.0,97.9445699855421,
1044,(주)대호특수강,21040,Dec-11,,,,,260000.0,72258145.0,312400.0,0.0,99.21406602133762,
1045,(주)대호특수강,21040,Dec-12,,,,,4782400.0,135722632.0,3540600.0,0.0,94.22196988243282,
1046,(주)대호특수강,21040,Dec-13,,,,,3635500.0,128463770.0,1146900.0,0.0,96.41085368532543,
1047,(주)대호특수강,21040,Dec-14,,,,,2506500.0,105922982.0,1129000.0,0.0,96.68168093092054,
1048,(주)대호특수강,21040,Dec-15,,,,,1765900.0,89263619.0,740600.0,0.0,97.26871880813405,
1049,(주)대호특수강,21040,Dec-16,,,,,1046700.0,74161427.0,719200.0,0.0,97.67422340575746,
1050,(주)대호특수강,21040,Dec-17,,,,,3348900.0,45885470.0,3097800.0,0.0,87.6811911296627,
1051,(주)대호특수강,21040,Dec-18,,,,,9441000.0,30173279.0,5748900.0,12976577.0,51.71992663116384,
1052,(주)대호특수강,21040,Dec-19,,,,,9341000.0,22682386.0,6600000.0,13953520.0,43.14134802835298,
1053,(주)더 미동,161570,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1054,(주)더 미동,161570,Dec-14,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,,0.0
1055,(주)더 미동,161570,Dec-15,10000000.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0
1056,(주)더 미동,161570,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
