,회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별),순운전자본회전율(개별),순운전자본회전율(연결)
3171,(주)스킨앤스킨,159910,Dec-17,29874487.0,20856972.0,24248729.0,16411014.0,17773629.0,16035266.0,944.0498906154813,-880.796796468615
3172,(주)스킨앤스킨,159910,Dec-18,31663746.0,30247036.0,17307218.0,20653554.0,23883274.0,12588903.0,182.86590727363213,244.70008774466535
3173,(주)스킨앤스킨,159910,Dec-19,20974333.0,27208490.0,11731310.0,20548700.0,26134115.0,9244299.0,121.6632555381302,135.5177945853185
3174,(주)스타플렉스,115570,Dec-11,208655295.0,76400192.0,103675634.0,87205882.0,85970521.0,55171541.0,283.145357411187,-764.993267570146
3175,(주)스타플렉스,115570,Dec-12,259492832.0,95681769.0,135623975.0,104112587.0,59815329.0,62625774.0,-3704.4876167297352,-649.6707567929523
3176,(주)스타플렉스,115570,Dec-13,100141173.0,38615073.0,63228487.0,90348444.0,57625794.0,63072974.0,-1658.6278404605687,-406.8560866850897
3177,(주)스타플렉스,115570,Dec-14,87819220.0,34220859.0,58210411.0,87819220.0,53837711.0,58090375.0,-2065.040172466012,-366.0727803503792
3178,(주)스타플렉스,115570,Dec-15,79179678.0,47164951.0,64902183.0,79179678.0,53022747.0,60264389.0,-1093.3939844029849,-446.4038019009956
3179,(주)스타플렉스,115570,Dec-16,85305534.0,46861186.0,60875599.0,86728447.0,61536029.0,60606099.0,9326.341445055004,-608.6985876611458
3180,(주)스타플렉스,115570,Dec-17,86988215.0,57519423.0,77255841.0,83505468.0,65120785.0,70427306.0,-1573.63869849945,-440.7497601641797
3181,(주)스타플렉스,115570,Dec-18,95096698.0,50844074.0,66589361.0,77472112.0,65812238.0,58831098.0,1109.7343986798717,-603.9692893498861
3182,(주)스타플렉스,115570,Dec-19,92736865.0,56717198.0,55006535.0,72428801.0,46391475.0,46198091.0,37453.357568361396,5421.106611880891
3183,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-14,,,,,,,,
3184,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-15,,,,20666174.0,19491083.0,2693979.0,123.03414922000839,
3185,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-16,29076105.0,46983789.0,4611173.0,27274346.0,40767256.0,3584651.0,73.3524345591171,68.620037526123
3186,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-17,46522005.0,37862913.0,3680207.0,37618724.0,33574998.0,2334976.0,120.41836590255923,136.0980754420086
3187,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-18,27311088.0,28183866.0,11474804.0,15627495.0,15906185.0,8749458.0,218.36092113056708,163.45075504537598
3188,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-19,40606059.0,50353070.0,36439181.0,23825796.0,17107369.0,13311634.0,627.699141273034,291.8383135009917
3189,(주)스페코,13810,Dec-11,66935430.0,42713729.0,58876745.0,51570535.0,29800363.0,50867154.0,-244.7953985967773,-414.1271035059298
3190,(주)스페코,13810,Dec-12,79055479.0,39088393.0,59725789.0,55729549.0,25879936.0,51744408.0,-215.46756879475444,-383.0690606508689
3191,(주)스페코,13810,Dec-13,66594552.0,48362849.0,58996487.0,49577024.0,38254138.0,47389248.0,-542.7085607069865,-626.2631095773619
3192,(주)스페코,13810,Dec-14,96112790.0,63970191.0,74957853.0,68637975.0,50987302.0,60179826.0,-746.6716975664137,-874.7337695680847
3193,(주)스페코,13810,Dec-15,101327628.0,73902755.0,73266407.0,67334237.0,49447573.0,57535405.0,-832.5375329260053,15923.304229761075
3194,(주)스페코,13810,Dec-16,84304231.0,58817671.0,55630824.0,50452747.0,34605087.0,43716121.0,-553.7543488477817,2645.380559531098
3195,(주)스페코,13810,Dec-17,68786456.0,56024517.0,53357913.0,37963619.0,31554487.0,40056736.0,-446.5126697653762,2579.5527194889078
3196,(주)스페코,13810,Dec-18,54900826.0,45800031.0,45461669.0,42102827.0,23337648.0,32120854.0,-479.35602330174197,16225.470354235995
3197,(주)스페코,13810,Dec-19,74708315.0,52956528.0,39546009.0,31268020.0,24624819.0,30563354.0,-526.5275021533088,557.0874251772061
3198,(주)승일,49830,Dec-11,,,,136753617.0,68795726.0,25678383.0,317.16615052091686,
3199,(주)승일,49830,Dec-12,,,,143000794.0,75161614.0,23386858.0,276.19791003940225,
3200,(주)승일,49830,Dec-13,,,,132556862.0,76236036.0,20896934.0,239.5356216658521,
3201,(주)승일,49830,Dec-14,,,,129485034.0,81723560.0,22830037.0,219.86294486067678,
3202,(주)승일,49830,Dec-15,,,,125067794.0,57522426.0,19863325.0,332.1050972512594,
3203,(주)승일,49830,Dec-16,,,,138451583.0,63673491.0,25281573.0,360.6268980882903,
3204,(주)승일,49830,Dec-17,,,,135816978.0,61054633.0,21216867.0,340.92518641733074,
3205,(주)승일,49830,Dec-18,,,,151026587.0,80361582.0,36578885.0,344.9458287140237,
3206,(주)승일,49830,Dec-19,,,,136635791.0,62322039.0,30275494.0,426.36668321031175,
3207,(주)시공테크,20710,Dec-11,119404079.0,77106791.0,48435232.0,116059056.0,69886465.0,47746741.0,524.2118465433444,416.45478364116855
3208,(주)시공테크,20710,Dec-12,114616808.0,49453422.0,21702293.0,112170419.0,46726213.0,21857260.0,451.0460050328617,413.01673888655125
3209,(주)시공테크,20710,Dec-13,75824441.0,49309215.0,20833562.0,72300133.0,49016501.0,22316571.0,270.78772491163835,266.27814645725596
3210,(주)시공테크,20710,Dec-14,75716553.0,54858170.0,24257360.0,65306319.0,51549644.0,23421324.0,232.1728386195834,247.43316598482198
3211,(주)시공테크,20710,Dec-15,72201144.0,52455593.0,21885549.0,64889026.0,48326484.0,20296009.0,231.49456439821302,236.1826630017281
3212,(주)시공테크,20710,Dec-16,80798733.0,56242471.0,29633969.0,74105042.0,53973530.0,28528007.0,291.23017829108875,303.6575790700281
3213,(주)시공테크,20710,Dec-17,173114089.0,71041761.0,32768745.0,164757329.0,65450266.0,31516782.0,485.5302479403529,452.3136849209898
3214,(주)시공테크,20710,Dec-18,72957663.0,57687410.0,24052097.0,65909194.0,54284462.0,19857560.0,191.44677612873792,216.907935418945
3215,(주)시공테크,20710,Dec-19,119772437.0,74115158.0,41924846.0,114634123.0,73140250.0,41000712.0,356.67632496770796,372.07603641741656
3216,(주)시너지이노베이션,48870,Dec-11,42462684.0,58925985.0,43046939.0,42656185.0,53851931.0,40346948.0,315.855155093494,267.413319414781
3217,(주)시너지이노베이션,48870,Dec-12,61807528.0,46598465.0,30039549.0,58624796.0,44259575.0,26908903.0,337.88199096841896,373.25829782577557
3218,(주)시너지이노베이션,48870,Dec-13,33352656.0,36132936.0,39907381.0,30205116.0,36993496.0,36740488.0,11938.403528742174,-883.6439794459848
3219,(주)시너지이노베이션,48870,Dec-14,31270864.0,28147356.0,50150006.0,29651641.0,28544761.0,49417935.0,-142.05621531253465,-142.12317152706606
3220,(주)시너지이노베이션,48870,Dec-15,14870429.0,7918784.0,34835623.0,14377783.0,7843967.0,34697464.0,-53.54156667193103,-55.245822141299726
3221,(주)시너지이노베이션,48870,Dec-16,17476573.0,28541137.0,11591916.0,7489098.0,5614708.0,493944.0,146.24962212669828,103.11136423319986
3222,(주)시너지이노베이션,48870,Dec-17,34197705.0,27130830.0,36529175.0,6189799.0,6986583.0,27480909.0,-30.20250092635396,-363.86943658697356
3223,(주)시너지이노베이션,48870,Dec-18,44445903.0,50464395.0,46705024.0,11725816.0,10873725.0,38019024.0,-43.196488644313696,1182.2696669203438
3224,(주)시너지이노베이션,48870,Dec-19,54585276.0,43710836.0,49130420.0,11002162.0,4717158.0,37103014.0,-33.9721204219521,-1007.1857175753712
3225,(주)시노펙스,25320,Dec-11,394141996.0,152371128.0,141452892.0,367819499.0,120808984.0,100893604.0,1846.9117787358314,3609.942082219143
3226,(주)시노펙스,25320,Dec-12,542011621.0,144346008.0,155932570.0,510029813.0,128880346.0,146481213.0,-2897.75391746327,-4677.93311769272
3227,(주)시노펙스,25320,Dec-13,439376556.0,134938426.0,139173988.0,399469587.0,119684713.0,129484339.0,-4076.375843323,-10373.512558663999
3228,(주)시노펙스,25320,Dec-14,402101768.0,144547607.0,118725031.0,345041378.0,113207015.0,95831495.0,1985.7902267097618,1557.1713991663728
3229,(주)시노펙스,25320,Dec-15,197144903.0,63596245.0,66967235.0,155241129.0,59057993.0,60072630.0,-15300.164393768413,-5848.2790812194635
3230,(주)시노펙스,25320,Dec-16,155021724.0,68248629.0,64472510.0,108769971.0,46637536.0,48159631.0,-7146.069791964365,4105.318820725724
3231,(주)시노펙스,25320,Dec-17,181187121.0,65514987.0,82026535.0,130717223.0,53575224.0,57631406.0,-3222.666611113604,-1097.3357616136293
3232,(주)시노펙스,25320,Dec-18,165400318.0,67219989.0,71637739.0,107081466.0,60249898.0,37787604.0,476.7165188025764,-3743.994522098353
3233,(주)시노펙스,25320,Dec-19,217056055.0,73459557.0,55123215.0,97575177.0,66582477.0,39828451.0,364.71212594321315,1183.7478543975674
3234,(주)시디즈,134790,Dec-11,45869424.0,35489566.0,7261946.0,45869424.0,15152266.0,7049224.0,566.0765919761985,162.49837570436333
3235,(주)시디즈,134790,Dec-12,,,,81906819.0,28422371.0,9687656.0,437.19276754410197,
3236,(주)시디즈,134790,Dec-13,,,,23508112.0,20477050.0,1197962.0,121.9358094117315,
3237,(주)시디즈,134790,Dec-14,,,,10777054.0,20618618.0,831144.0,54.464021026635336,
3238,(주)시디즈,134790,Dec-15,,,,6721129.0,16323002.0,999638.0,43.86196790730808,
3239,(주)시디즈,134790,Dec-16,,,,9939845.0,15823961.0,1318472.0,68.52471502339561,
3240,(주)시디즈,134790,Dec-17,,,,12520488.0,16251984.0,1261960.0,83.5254700059186,
3241,(주)시디즈,134790,Dec-18,,,,140959207.0,46002466.0,44133704.0,7542.919162525779,
3242,(주)시디즈,134790,Dec-19,,,,192881845.0,42098805.0,30824146.0,1710.7554649768122,
3243,(주)시스웍,269620,Dec-17,31381567.0,27309391.0,3088180.0,30441340.0,27035531.0,2984594.0,126.57028705368111,129.56233691205614
3244,(주)시스웍,269620,Dec-18,22371735.0,25118404.0,2307672.0,20630141.0,24212366.0,1573841.0,91.12846795451559,98.07548043613858
3245,(주)시스웍,269620,Dec-19,14879639.0,27457790.0,1410318.0,13481466.0,26931579.0,1339261.0,52.67778401315583,57.12507916315257
3246,(주)시큐브,131090,Dec-11,,,,17652671.0,20936456.0,6593190.0,123.07288312159868,
3247,(주)시큐브,131090,Dec-12,,,,20469883.0,23532188.0,7874678.0,130.73523823392097,
3248,(주)시큐브,131090,Dec-13,,,,17468859.0,22703880.0,8840017.0,126.00282475382222,
3249,(주)시큐브,131090,Dec-14,,,,15924844.0,19868797.0,6316051.0,117.50271125866301,
3250,(주)시큐브,131090,Dec-15,,,,14813921.0,22811775.0,7269827.0,95.31572876192868,
3251,(주)시큐브,131090,Dec-16,15151907.0,24966685.0,7703690.0,15144604.0,24563685.0,7696767.0,89.78880433283662,87.77102119302009
3252,(주)시큐브,131090,Dec-17,15259224.0,28783675.0,8803115.0,15173425.0,27937804.0,8787132.0,79.23181494623269,76.37035198212662
3253,(주)시큐브,131090,Dec-18,13950490.0,27302157.0,6143090.0,13918768.0,26651017.0,6148176.0,67.88702112063396,65.93149877544222
3254,(주)시큐브,131090,Dec-19,18216685.0,30645246.0,5810493.0,18216685.0,30003841.0,5806034.0,75.28237992806538,73.35158517582197
3255,(주)시티랩스,139050,Dec-11,,,,32875201.0,15093383.0,5276934.0,334.8991167783788,
3256,(주)시티랩스,139050,Dec-12,,,,42955232.0,17664849.0,6531530.0,385.8259338477592,
3257,(주)시티랩스,139050,Dec-13,47707598.0,19213259.0,8656717.0,47707598.0,17787355.0,8656717.0,522.5001582583824,451.9244843623982
3258,(주)시티랩스,139050,Dec-14,66149977.0,21865442.0,10240827.0,61463413.0,19545863.0,9173232.0,592.553740704745,569.0509062020549
3259,(주)시티랩스,139050,Dec-15,44494085.0,24717072.0,18041440.0,41619406.0,22928618.0,17156234.0,721.0089626746939,666.5149457010212
3260,(주)시티랩스,139050,Dec-16,37514190.0,25131712.0,14703768.0,36297715.0,16775731.0,11300422.0,662.9345485341557,359.7467535307056
3261,(주)시티랩스,139050,Dec-17,49340104.0,35352575.0,22221750.0,30345343.0,27779474.0,11848367.0,190.4785587090715,375.7578369980561
3262,(주)시티랩스,139050,Dec-18,38285541.0,17546554.0,20603296.0,21988953.0,13494960.0,12513871.0,2241.280148895768,-1252.495009392353
3263,(주)시티랩스,139050,Dec-19,80745442.0,60297671.0,89990063.0,19097657.0,11354766.0,38411955.0,-70.58256125571654,-271.9398356319693
3264,(주)신도리코,29530,Dec-11,751013124.0,777562759.0,109756095.0,716629326.0,606001315.0,67390599.0,133.05144229622047,112.45966302606408
3265,(주)신도리코,29530,Dec-12,759340972.0,725557094.0,80558548.0,737389011.0,563784910.0,44982646.0,142.13295935038556,117.72754786954202
3266,(주)신도리코,29530,Dec-13,527571697.0,720394748.0,71613818.0,510746446.0,645033466.0,39403275.0,84.33305564847575,81.31738659457824
3267,(주)신도리코,29530,Dec-14,480039122.0,681359821.0,76325491.0,457231337.0,594355024.0,35749397.0,81.85226121970304,79.34080732245393
3268,(주)신도리코,29530,Dec-15,500503730.0,717513876.0,97266162.0,474963360.0,605412633.0,32124474.0,82.84897438462531,80.69416762090637
3269,(주)신도리코,29530,Dec-16,507283935.0,722434498.0,79911633.0,480114248.0,628585136.0,51883562.0,83.25176653670793,78.95188835030797
3270,(주)신도리코,29530,Dec-17,558437442.0,749499570.0,74892042.0,531267060.0,675045243.0,56109489.0,85.83557446254753,82.77960426199098
3271,(주)신도리코,29530,Dec-18,557945582.0,766836413.0,62637770.0,524068949.0,692101045.0,49019703.0,81.49341533842852,79.23127764391332
3272,(주)신도리코,29530,Dec-19,427065042.0,774746887.0,62483865.0,397786844.0,708326029.0,62581715.0,61.601292551218656,59.95889563392216
3273,(주)신성이엔지,11930,Dec-11,,,,193636382.0,79280604.0,176630880.0,-198.90686493790733,
3274,(주)신성이엔지,11930,Dec-12,,,,155612173.0,59437681.0,179828992.0,-129.25531893244354,
3275,(주)신성이엔지,11930,Dec-13,,,,148528857.0,62114989.0,147811469.0,-173.3196707729419,
3276,(주)신성이엔지,11930,Dec-14,,,,189572241.0,113209568.0,270994655.0,-120.1458544684898,
3277,(주)신성이엔지,11930,Dec-15,,,,170569625.0,86792656.0,139465793.0,-323.82659305064743,
3278,(주)신성이엔지,11930,Dec-16,217216936.0,376362334.0,456194032.0,211860883.0,338945555.0,425139240.0,-245.79629354517095,-272.0935937000864
3279,(주)신성이엔지,11930,Dec-17,990545402.0,365422938.0,487924743.0,888339550.0,325755357.0,460044366.0,-661.5132218303883,-808.5965770055388
3280,(주)신성이엔지,11930,Dec-18,424654240.0,159849487.0,272010305.0,320628826.0,97350600.0,220265684.0,-260.8539290425901,-378.61193202068125
3281,(주)신성이엔지,11930,Dec-19,451123644.0,176850498.0,277484359.0,317968150.0,120518314.0,233521224.0,-281.3804971925059,-448.28215822902786
3282,(주)신세계,4170,Dec-11,2185477973.0,506719879.0,1323246478.0,1430633571.0,208781699.0,1153790144.0,-151.3884429889936,-267.6554536835119
3283,(주)신세계,4170,Dec-12,2296702972.0,576292461.0,1496623678.0,1521212511.0,202116583.0,1237948039.0,-146.85907656003835,-249.5517841377318
3284,(주)신세계,4170,Dec-13,2441636907.0,488908215.0,1346020424.0,1543719663.0,197094014.0,1042315560.0,-182.64083189852806,-284.86782493142624
3285,(주)신세계,4170,Dec-14,2492306887.0,802331830.0,1616383183.0,1502014514.0,409265485.0,1144053828.0,-204.41458119321308,-306.16089240748425
3286,(주)신세계,4170,Dec-15,2563985168.0,588737540.0,1906777083.0,1486078871.0,227356038.0,1267876881.0,-142.8206730309582,-194.53021585104295
3287,(주)신세계,4170,Dec-16,2947485624.0,987527215.0,2434987520.0,1643709943.0,419334189.0,1596736543.0,-139.60477804514395,-203.63153406130886
3288,(주)신세계,4170,Dec-17,3871416071.0,1269096586.0,2892094354.0,1665520576.0,612468250.0,2029087842.0,-117.57006506232197,-238.53489803443773
3289,(주)신세계,4170,Dec-18,5185683014.0,1836907053.0,3244847597.0,1739326807.0,485187605.0,1449203815.0,-180.42505810146076,-368.31690344446815
3290,(주)신세계,4170,Dec-19,6394223582.0,1831162511.0,3172981441.0,1557606955.0,401089345.0,1433868253.0,-150.81707642697134,-476.534012081645
3291,(주)신세계아이앤씨,35510,Dec-11,,,,337064820.0,121649220.0,48757921.0,462.4212006428915,
3292,(주)신세계아이앤씨,35510,Dec-12,,,,297112700.0,134061468.0,43169262.0,326.88468359982375,
3293,(주)신세계아이앤씨,35510,Dec-13,,,,239782313.0,142024592.0,36951842.0,228.2059934664316,
3294,(주)신세계아이앤씨,35510,Dec-14,,,,228062491.0,154087256.0,42195550.0,203.82430401052244,
3295,(주)신세계아이앤씨,35510,Dec-15,,,,261095043.0,139002575.0,47159063.0,284.2825119753696,
3296,(주)신세계아이앤씨,35510,Dec-16,,,,296339096.0,141747632.0,53036009.0,334.0476546122936,
3297,(주)신세계아이앤씨,35510,Dec-17,,,,320149548.0,147131501.0,59137009.0,363.8290769381338,
3298,(주)신세계아이앤씨,35510,Dec-18,,,,373531202.0,228187296.0,111733398.0,320.7545719079322,
3299,(주)신세계아이앤씨,35510,Dec-19,,,,456039721.0,182596149.0,89070983.0,487.61177392617515,
3300,(주)신세계인터내셔날,31430,Dec-11,,,,792330070.0,251037311.0,160646286.0,876.5583419371558,
3301,(주)신세계인터내셔날,31430,Dec-12,790245518.0,249997371.0,179517921.0,788338689.0,245315891.0,178827367.0,1185.6763266394664,1121.24245861737
3302,(주)신세계인터내셔날,31430,Dec-13,803129633.0,271820971.0,264154506.0,790015551.0,268441586.0,260152104.0,9530.336768932002,10475.87946987301
3303,(주)신세계인터내셔날,31430,Dec-14,911892490.0,339775208.0,348400631.0,846193149.0,295067748.0,331835707.0,-2301.441722669458,-10572.14805581129
3304,(주)신세계인터내셔날,31430,Dec-15,1005239641.0,330464248.0,322199605.0,884540956.0,295050274.0,302693673.0,-11572.612603371877,12163.134463279297
3305,(주)신세계인터내셔날,31430,Dec-16,1021123056.0,364106712.0,329013701.0,893803537.0,296798229.0,274342558.0,3980.302067125939,2909.761878226978
3306,(주)신세계인터내셔날,31430,Dec-17,1102544876.0,368331903.0,303500785.0,960655106.0,310805412.0,265503470.0,2120.560540208188,1700.641466648778
3307,(주)신세계인터내셔날,31430,Dec-18,1262650382.0,403700427.0,246154352.0,1120763405.0,342478258.0,214849019.0,878.1400044232811,801.4483267831331
3308,(주)신세계인터내셔날,31430,Dec-19,1425001392.0,436317472.0,292334885.0,1282444400.0,362161699.0,267377463.0,1353.0144400805216,989.7039785790207
3309,(주)신세계푸드,31440,Dec-11,,,,698211880.0,126766600.0,63772684.0,1108.3798632236167,
3310,(주)신세계푸드,31440,Dec-12,,,,721101035.0,128425182.0,54415692.0,974.3359061115001,
3311,(주)신세계푸드,31440,Dec-13,,,,721354860.0,140459966.0,61832852.0,917.4377937870136,
3312,(주)신세계푸드,31440,Dec-14,,,,652135490.0,123486330.0,81078427.0,1537.7687739004684,
3313,(주)신세계푸드,31440,Dec-15,906403573.0,140816394.0,92959328.0,901317644.0,131851844.0,81117890.0,1776.5570647223751,1893.9806569002787
3314,(주)신세계푸드,31440,Dec-16,1069034287.0,176666857.0,138140271.0,1039326249.0,170341697.0,127785263.0,2442.2305896213015,2774.7963107865307
3315,(주)신세계푸드,31440,Dec-17,1207512591.0,226070795.0,263446015.0,1185685419.0,217704017.0,257765889.0,-2959.6355831799374,-3230.7839017402434
3316,(주)신세계푸드,31440,Dec-18,1278572164.0,214537069.0,186666752.0,1263684652.0,204532115.0,181282786.0,5435.359669950044,4587.576682389367
3317,(주)신세계푸드,31440,Dec-19,1320103297.0,283897472.0,260520251.0,1305874666.0,267634822.0,255151069.0,10460.5935891234,5646.9641836384235
3318,(주)신영와코루,5800,Sep-11,192450998.0,98245453.0,19039071.0,191519877.0,96623781.0,18543088.0,245.2845506891185,242.97410529368707
3319,(주)신영와코루,5800,Sep-12,205910361.0,114437621.0,19971088.0,199198948.0,112780942.0,19819922.0,214.2822314126932,217.97175619856822
3320,(주)신영와코루,5800,Sep-13,198678392.0,122541156.0,19103826.0,194248113.0,120923670.0,18692924.0,190.00948403526274,192.07610250573947
3321,(주)신영와코루,5800,Sep-14,186677286.0,122186433.0,17648662.0,184605043.0,120901977.0,17337251.0,178.25088727604032,178.57400651865822
3322,(주)신영와코루,5800,Dec-15,179119559.0,141978989.0,21495670.0,177238032.0,140598645.0,20729283.0,147.85932705639993,148.6675172021116
3323,(주)신영와코루,5800,Dec-16,179458127.0,156004698.0,22245369.0,177671484.0,154583395.0,20941642.0,132.94608908639503,134.1649426186939
3324,(주)신영와코루,5800,Dec-17,182408178.0,147635753.0,16963690.0,180658696.0,146971141.0,16242896.0,138.19408039938116,139.59233045857707
3325,(주)신영와코루,5800,Dec-18,171440942.0,148018554.0,16644778.0,169818531.0,147059838.0,15663672.0,129.24161805451766,130.49860270439362
3326,(주)신영와코루,5800,Dec-19,178061482.0,149588848.0,27339238.0,177071146.0,149273108.0,27315216.0,145.19039571461272,145.65402867133892
3327,(주)신원,9270,Dec-11,535688092.0,219306030.0,165538999.0,526884280.0,217059353.0,148884965.0,772.8478325320647,996.3133207039087
3328,(주)신원,9270,Dec-12,578383732.0,241184518.0,166087179.0,559822343.0,241565740.0,166686756.0,747.6361364625353,770.1787303009498
3329,(주)신원,9270,Dec-13,589673802.0,249192769.0,181336650.0,569338984.0,247050765.0,181904537.0,873.9400598911114,869.006083298103
3330,(주)신원,9270,Dec-14,607512909.0,253702073.0,208831262.0,594412740.0,259056626.0,216207741.0,1387.2303561691278,1353.9155978259453
3331,(주)신원,9270,Dec-15,639432774.0,253058165.0,165226642.0,629235092.0,248802439.0,172676582.0,826.5720962589623,728.0219585854159
3332,(주)신원,9270,Dec-16,640056400.0,274128786.0,186182220.0,631250271.0,272100661.0,184264529.0,718.6681114327757,727.7787287339905
3333,(주)신원,9270,Dec-17,639930980.0,269773192.0,174484197.0,634684342.0,262424591.0,178676822.0,757.8522384279872,671.5686108348608
3334,(주)신원,9270,Dec-18,621490810.0,273816549.0,203120069.0,617516948.0,267503791.0,206577402.0,1013.5459496869247,879.0972478403451
3335,(주)신원,9270,Dec-19,674868344.0,272607770.0,139135883.0,671016122.0,253142591.0,145402077.0,622.8076116288066,505.62583564882095
3336,(주)신진에스엠,138070,Dec-11,43224222.0,43058924.0,7016861.0,42687784.0,42628743.0,6997704.0,119.80504974890012,119.92715844262301
3337,(주)신진에스엠,138070,Dec-12,38648908.0,32469740.0,9132480.0,44670907.0,36485566.0,9054420.0,162.84739616784512,165.6103072940011
3338,(주)신진에스엠,138070,Dec-13,40807984.0,33658417.0,11427126.0,39467481.0,27312590.0,6212844.0,187.05192470089452,183.5610176664954
3339,(주)신진에스엠,138070,Dec-14,47793665.0,59389617.0,23722823.0,45646336.0,33443345.0,15839673.0,259.30008239190096,134.00045151240676
3340,(주)신진에스엠,138070,Dec-15,57406145.0,52919022.0,23255484.0,52679668.0,35579430.0,12201985.0,225.34399289571638,193.52426875041002
3341,(주)신진에스엠,138070,Dec-16,49757132.0,48060936.0,20549099.0,38473668.0,33207678.0,9571845.0,162.77686510985248,180.85717794853176
3342,(주)신진에스엠,138070,Dec-17,56975933.0,51218430.0,26612323.0,43813246.0,35579920.0,12023080.0,185.98948755435788,231.55200048508283
3343,(주)신진에스엠,138070,Dec-18,56235779.0,47318700.0,21024821.0,41542201.0,30931228.0,7289105.0,175.71265067862137,213.87403129070458
3344,(주)신진에스엠,138070,Dec-19,51776148.0,61110801.0,26612869.0,38505624.0,43691546.0,12585188.0,123.78698914221972,150.08478769104187
3345,(주)신테카바이오,226330,Dec-19,,,,461374.0,45656252.0,713214.0,1.0265750170248837,
3346,(주)신화다이나믹스,1770,Dec-11,,,,95288276.0,66676439.0,50338022.0,583.2160851323601,
3347,(주)신화다이나믹스,1770,Dec-12,,,,93073417.0,70062418.0,52620388.0,533.6157373883659,
3348,(주)신화다이나믹스,1770,Dec-13,,,,77052874.0,58657479.0,43390670.0,504.7084430020707,
3349,(주)신화다이나믹스,1770,Dec-14,,,,62011801.0,53533993.0,35838924.0,350.4467883114782,
3350,(주)신화다이나믹스,1770,Dec-15,,,,57212357.0,49260805.0,29397241.0,288.02664516800706,
3351,(주)신화다이나믹스,1770,Dec-16,,,,70158673.0,50251940.0,29856534.0,343.992529494142,
3352,(주)신화다이나믹스,1770,Dec-17,,,,61275313.0,49198045.0,31095679.0,338.4933936260045,
3353,(주)신화다이나믹스,1770,Dec-18,,,,71644133.0,45587253.0,28491323.0,419.07128187820143,
3354,(주)신화다이나믹스,1770,Dec-19,,,,74112165.0,44643138.0,29553387.0,491.142398572382,
3355,(주)신화콘텍,187270,Dec-14,53470447.0,27063799.0,12036392.0,53414270.0,26498634.0,12099526.0,370.955409182291,355.8195169665665
3356,(주)신화콘텍,187270,Dec-15,34122745.0,26681566.0,19254845.0,37476309.0,26298353.0,19214639.0,529.0488718206296,459.45909372386546
3357,(주)신화콘텍,187270,Dec-16,35206911.0,24263702.0,16647764.0,35696476.0,24656513.0,16492920.0,437.2642781187156,462.27938042562846
3358,(주)신화콘텍,187270,Dec-17,55347069.0,34967524.0,21331130.0,54676039.0,38249635.0,19739381.0,295.38243505464595,405.87760224587237
3359,(주)신화콘텍,187270,Dec-18,38696579.0,33590896.0,11751038.0,33438073.0,34459147.0,11994363.0,148.84662590123278,177.18329029428673
3360,(주)신화콘텍,187270,Dec-19,44341306.0,32456124.0,17410068.0,41613551.0,31081852.0,16254823.0,280.66007694461246,294.70384797185386
3361,(주)신흥,4080,Dec-11,169282299.0,58890244.0,50712793.0,168757162.0,54037656.0,48507515.0,3051.588775042083,2070.1108328255345
3362,(주)신흥,4080,Dec-12,153009371.0,63096798.0,51185867.0,152346856.0,57949588.0,49666213.0,1839.1882052907179,1284.6130247921008
3363,(주)신흥,4080,Dec-13,123566816.0,55456868.0,39996724.0,122951715.0,48458695.0,36968769.0,1070.0827403065955,799.2604467332258
3364,(주)신흥,4080,Dec-14,124180071.0,52405236.0,31573300.0,123605084.0,47215918.0,26941077.0,609.647612033061,596.1043227091327
3365,(주)신흥,4080,Dec-15,125395067.0,53900761.0,47122696.0,124093746.0,49983535.0,40626998.0,1326.2785793504584,1850.01275437754
3366,(주)신흥,4080,Dec-16,124367361.0,51330450.0,41415808.0,124314821.0,49085795.0,34870702.0,874.526962292825,1254.3807532334502
3367,(주)신흥,4080,Dec-17,121146584.0,52072593.0,40834092.0,120763130.0,49739669.0,32689879.0,708.2968763838147,1077.9603436436942
3368,(주)신흥,4080,Dec-18,121544612.0,56687854.0,39965234.0,121270215.0,53945946.0,31551361.0,541.5157950013363,726.8275664937671
3369,(주)신흥,4080,Dec-19,123013464.0,57764709.0,44490170.0,122712221.0,56085038.0,36942938.0,641.0593456308346,926.6872770496964
3370,(주)심텍,222800,Dec-15,395470686.0,143262383.0,289667350.0,385130175.0,153116298.0,290041774.0,-281.26991868189674,-270.12108544104245
3371,(주)심텍,222800,Dec-16,792025672.0,191601844.0,316666142.0,763387057.0,213216694.0,331268567.0,-646.6539137418006,-633.2947808974229
3372,(주)심텍,222800,Dec-17,811565475.0,210218380.0,393238764.0,768547060.0,173656873.0,338125437.0,-467.29115966501655,-443.4290089785846
3373,(주)심텍,222800,Dec-18,1007545639.0,252394518.0,520650409.0,798613750.0,233420243.0,450545348.0,-367.8127179259165,-375.59124433170416
