,회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별),자기자본구성비율(개별),자기자본구성비율(연결)
1213,(주)동아지질,28100,Dec-17,156235444.0,257634756.0,154093175.0,254667941.0,60.50748845532936,60.642223287606434
1214,(주)동아지질,28100,Dec-18,174760987.0,284762190.0,175335281.0,284393541.0,61.652342870895225,61.37085369374354
1215,(주)동아지질,28100,Dec-19,193879989.0,322274034.0,193724122.0,321600590.0,60.237489614058234,60.15997832453359
1216,(주)동양,1520,Dec-11,353679357.0,3633466665.0,242068505.0,1776093594.0,13.629265136575905,9.733937025124737
1217,(주)동양,1520,Dec-12,234618283.0,3401374248.0,253071142.0,1744452583.0,14.507195235125517,6.8977497297733406
1218,(주)동양,1520,Dec-13,-476439948.0,1124605701.0,-467021842.0,940420262.0,-49.66097189428698,-42.365066047268776
1219,(주)동양,1520,Dec-14,374952922.0,830447598.0,382501490.0,782917713.0,48.85589936831586,45.15070221203771
1220,(주)동양,1520,Dec-15,959976000.0,1184189631.0,971173008.0,1127049246.0,86.1695273251618,81.0660704054079
1221,(주)동양,1520,Dec-16,862687591.0,1004693583.0,857369725.0,925332263.0,92.65533682142888,85.86574111720986
1222,(주)동양,1520,Dec-17,851648583.0,980377628.0,851291706.0,914720129.0,93.06581095254329,86.86944282249574
1223,(주)동양,1520,Dec-18,834114956.0,977551540.0,853471154.0,913713631.0,93.40685364033932,85.32695432099672
1224,(주)동양,1520,Dec-19,819145877.0,1017398588.0,818596908.0,928011545.0,88.20977631264275,80.51376192788662
1225,(주)동양고속,84670,Dec-11,133426848.0,290833249.0,105500221.0,243463463.0,43.33308156386488,45.87743954956127
1226,(주)동양고속,84670,Dec-12,111864261.0,209135730.0,107468574.0,201016268.0,53.462625223944556,53.488832826413734
1227,(주)동양고속,84670,Dec-13,115021355.0,214756370.0,112631714.0,210730816.0,53.44814590382453,53.558995712211
1228,(주)동양고속,84670,Dec-14,123810245.0,224095138.0,121312535.0,219864779.0,55.175974774932,55.24896528544944
1229,(주)동양고속,84670,Dec-15,131415651.0,240378400.0,126112034.0,233201229.0,54.07863180686754,54.670324371906965
1230,(주)동양고속,84670,Dec-16,126497870.0,237926437.0,128508643.0,233558225.0,55.022101234071286,53.16679877822909
1231,(주)동양고속,84670,Dec-17,123239558.0,211678292.0,125589891.0,211177314.0,59.47129860738735,58.22021560907152
1232,(주)동양고속,84670,Dec-18,112681255.0,195948851.0,115261445.0,195267781.0,59.02737482329458,57.50544309137082
1233,(주)동양고속,84670,Dec-19,132201487.0,186827240.0,131788754.0,186386151.0,70.70737460531603,70.76135524990896
1234,(주)동양에스텍,60380,Dec-11,56498450.0,142309589.0,55624044.0,139727799.0,39.80886008230903,39.701084373168975
1235,(주)동양에스텍,60380,Dec-12,49933835.0,133430047.0,49216615.0,129114179.0,38.1186755638976,37.42323121567963
1236,(주)동양에스텍,60380,Dec-13,50452685.0,119723882.0,49353735.0,114778886.0,42.998966726336754,42.14086960528059
1237,(주)동양에스텍,60380,Dec-14,49117049.0,106112076.0,47335869.0,99930615.0,47.36873579733298,46.287897524500416
1238,(주)동양에스텍,60380,Dec-15,46037010.0,92678515.0,45894411.0,88698236.0,51.74219135541771,49.67387533129982
1239,(주)동양에스텍,60380,Dec-16,52123793.0,120249193.0,50318637.0,101171708.0,49.73587774163109,43.34648050403133
1240,(주)동양에스텍,60380,Dec-17,54371541.0,124977099.0,52467003.0,104369971.0,50.270209426425915,43.50520330128642
1241,(주)동양에스텍,60380,Dec-18,54205684.0,136232434.0,50920110.0,114666650.0,44.40707912893592,39.78911805980065
1242,(주)동양에스텍,60380,Dec-19,54368158.0,144962083.0,51484929.0,116260464.0,44.28412482509961,37.505088830711685
1243,(주)동우팜투테이블,88910,Dec-11,,,108633418.0,134810786.0,80.58214125389047,
1244,(주)동우팜투테이블,88910,Dec-12,,,109712527.0,149560052.0,73.3568392982372,
1245,(주)동우팜투테이블,88910,Dec-13,,,121475668.0,152310667.0,79.7551940337836,
1246,(주)동우팜투테이블,88910,Dec-14,,,123080500.0,158072462.0,77.86334092778286,
1247,(주)동우팜투테이블,88910,Dec-15,,,131384787.0,162703401.0,80.75110058701232,
1248,(주)동우팜투테이블,88910,Dec-16,,,143945431.0,173623656.0,82.90657754609198,
1249,(주)동우팜투테이블,88910,Dec-17,,,171381045.0,200503429.0,85.47536860329706,
1250,(주)동우팜투테이블,88910,Dec-18,,,188587342.0,220488718.0,85.53151549459325,
1251,(주)동우팜투테이블,88910,Dec-19,190049748.0,224727531.0,189996815.0,222990590.0,85.20396084875152,84.56896542862833
1252,(주)동운아나텍,94170,Dec-15,,,35373285.0,43445926.0,81.41910705275335,
1253,(주)동운아나텍,94170,Dec-16,,,32761904.0,42756175.0,76.62496469808163,
1254,(주)동운아나텍,94170,Dec-17,,,26544497.0,42933844.0,61.82650917537224,
1255,(주)동운아나텍,94170,Dec-18,,,20645426.0,41671771.0,49.542953190062406,
1256,(주)동운아나텍,94170,Dec-19,,,24723874.0,54041008.0,45.750208804395356,
1257,(주)동원개발,13120,Dec-11,,,209627600.0,325725111.0,64.35721193138222,
1258,(주)동원개발,13120,Dec-12,,,242306893.0,419752428.0,57.72614446913932,
1259,(주)동원개발,13120,Dec-13,,,272157708.0,387097857.0,70.30721123315338,
1260,(주)동원개발,13120,Dec-14,,,327949813.0,433463150.0,75.65806066790222,
1261,(주)동원개발,13120,Dec-15,,,413515113.0,546033824.0,75.73067726295285,
1262,(주)동원개발,13120,Dec-16,,,504259410.0,654000395.0,77.10383875226864,
1263,(주)동원개발,13120,Dec-17,,,594797507.0,703630959.0,84.53259473479193,
1264,(주)동원개발,13120,Dec-18,,,703263908.0,877699704.0,80.12579983734392,
1265,(주)동원개발,13120,Dec-19,,,771138229.0,929793884.0,82.93647035862844,
1266,(주)동원에프앤비,49770,Dec-11,385854167.0,910153374.0,373940549.0,687821589.0,54.36592206180373,42.39441153793932
1267,(주)동원에프앤비,49770,Dec-12,397620617.0,967287072.0,383645965.0,755773972.0,50.761997530129285,41.1067849979494
1268,(주)동원에프앤비,49770,Dec-13,427056471.0,914931543.0,403022099.0,711103333.0,56.675602587845,46.676330515364036
1269,(주)동원에프앤비,49770,Dec-14,478641038.0,897092470.0,448504623.0,759423296.0,59.05858107887172,53.3547046716377
1270,(주)동원에프앤비,49770,Dec-15,522191654.0,952430434.0,475980471.0,798604570.0,59.60152106317148,54.827275080544105
1271,(주)동원에프앤비,49770,Dec-16,560601738.0,1092285976.0,496989905.0,879483056.0,56.50932119833813,51.32371469722138
1272,(주)동원에프앤비,49770,Dec-17,593249304.0,1369136235.0,521186117.0,1055184115.0,49.392907796001076,43.330187956058296
1273,(주)동원에프앤비,49770,Dec-18,632494679.0,1403607395.0,546819723.0,1029298805.0,53.12545981242055,45.062079414308016
1274,(주)동원에프앤비,49770,Dec-19,681209948.0,1573514559.0,575957439.0,1159056111.0,49.69193756315047,43.29225580428837
1275,(주)동일기연,32960,Dec-11,45621955.0,59334855.0,45685037.0,58932405.0,77.52108029529764,76.88896349371714
1276,(주)동일기연,32960,Dec-12,51659309.0,59541847.0,52717429.0,60329086.0,87.38310572117734,86.76134786346148
1277,(주)동일기연,32960,Dec-13,56229894.0,63525265.0,58394089.0,65406649.0,89.2785212096709,88.51579603800157
1278,(주)동일기연,32960,Dec-14,60797889.0,66654278.0,62791719.0,68757810.0,91.32303515775153,91.21378375743564
1279,(주)동일기연,32960,Dec-15,54098918.0,59911236.0,56592892.0,63705812.0,88.83473928564007,90.29845086153789
1280,(주)동일기연,32960,Dec-16,59388724.0,65783269.0,61161422.0,66980452.0,91.31234587667458,90.27937483617605
1281,(주)동일기연,32960,Dec-17,64938095.0,72003645.0,64726062.0,70656416.0,91.60677212951191,90.18723288244644
1282,(주)동일기연,32960,Dec-18,56071441.0,61115452.0,56180638.0,60568446.0,92.75562064115034,91.74675006903328
1283,(주)동일기연,32960,Dec-19,52302690.0,58374142.0,52107360.0,57091220.0,91.27035645761292,89.59907282234659
1284,(주)동진쎄미켐,5290,Dec-11,133881788.0,553762349.0,142570284.0,464260245.0,30.709130393019112,24.176758900594738
1285,(주)동진쎄미켐,5290,Dec-12,134138597.0,594654428.0,152306334.0,515077372.0,29.569602991606477,22.557403204941746
1286,(주)동진쎄미켐,5290,Dec-13,138492451.0,621098749.0,170423353.0,533833650.0,31.924430578701813,22.297976162885494
1287,(주)동진쎄미켐,5290,Dec-14,144682174.0,633547864.0,147778679.0,572111127.0,25.830415110944,22.836818213943186
1288,(주)동진쎄미켐,5290,Dec-15,170477501.0,655669437.0,164669088.0,562825991.0,29.257548626605622,26.000525780188227
1289,(주)동진쎄미켐,5290,Dec-16,196926637.0,657591755.0,185699971.0,566293245.0,32.79219249736945,29.946640222093418
1290,(주)동진쎄미켐,5290,Dec-17,267599530.0,667169455.0,257766673.0,567261062.0,45.44057229861478,40.109679481654325
1291,(주)동진쎄미켐,5290,Dec-18,305894112.0,760451748.0,288130567.0,645833483.0,44.613754874025325,40.225315124135925
1292,(주)동진쎄미켐,5290,Dec-19,360362019.0,840710798.0,326188406.0,701213988.0,46.5176695819137,42.863969376541775
1293,(주)두산,150,Dec-11,3489048562.0,6296220754.0,1968126257.0,3177644299.0,61.936644627574154,55.41496555347748
1294,(주)두산,150,Dec-12,3203085062.0,5950670747.0,1918354671.0,3090083028.0,62.08100732625363,53.82729440399334
1295,(주)두산,150,Dec-13,9057983430.0,31166041855.0,1967887134.0,3291631175.0,59.78455754539389,29.063631089704188
1296,(주)두산,150,Dec-14,8902340738.0,31369299869.0,2110538267.0,3509598140.0,60.13618034912681,28.37915023662207
1297,(주)두산,150,Dec-15,8393525638.0,31556310459.0,2109256309.0,3478222671.0,60.64178485713746,26.59856464812454
1298,(주)두산,150,Dec-16,7900858125.0,28664805143.0,2112550487.0,3744673181.0,56.41481605708116,27.562922844181287
1299,(주)두산,150,Dec-17,7603418069.0,28769021898.0,2199758748.0,3950029379.0,55.68968068173956,26.429185169929546
1300,(주)두산,150,Dec-18,7145046191.0,28880281620.0,2305507779.0,4734223086.0,48.69875663058266,24.740223398832633
1301,(주)두산,150,Dec-19,6819539375.0,29169746816.0,2144652664.0,4752375845.0,45.128010366781076,23.378808935219798
1302,(주)두산테스나,131970,Dec-13,,,58416764.0,110923213.0,52.66414704377523,
1303,(주)두산테스나,131970,Dec-14,,,62921021.0,99720768.0,63.097208597511,
1304,(주)두산테스나,131970,Dec-15,,,58061285.0,82970288.0,69.97840600480983,
1305,(주)두산테스나,131970,Dec-16,,,58481800.0,78236596.0,74.74992904854909,
1306,(주)두산테스나,131970,Dec-17,,,66998617.0,96222618.0,69.62876129601878,
1307,(주)두산테스나,131970,Dec-18,,,81449935.0,111616930.0,72.97274257587985,
1308,(주)두산테스나,131970,Dec-19,,,163314273.0,342662378.0,47.66040379256342,
1309,(주)두올,16740,Dec-16,121697537.0,220602297.0,122245414.0,186362087.0,65.59564553492041,55.16603347063064
1310,(주)두올,16740,Dec-17,154246501.0,326289225.0,151827468.0,232488877.0,65.30526103405798,47.272937376341496
1311,(주)두올,16740,Dec-18,163958207.0,346631230.0,141864365.0,219833556.0,64.5326253103962,47.30047174341446
1312,(주)두올,16740,Dec-19,177080036.0,364345053.0,149359663.0,227824797.0,65.559001902677,48.60228910532236
1313,(주)듀오백,73190,Dec-11,48348944.0,55916043.0,48499310.0,53151312.0,91.24762527028496,86.46703415690557
1314,(주)듀오백,73190,Dec-12,46551413.0,51454405.0,47452819.0,50648025.0,93.69135124222514,90.47119095051241
1315,(주)듀오백,73190,Dec-13,45031925.0,51565867.0,47027858.0,51781107.0,90.82049559118155,87.32893989739375
1316,(주)듀오백,73190,Dec-14,41079794.0,46573646.0,41981755.0,46066355.0,91.13322510539416,88.2039469274104
1317,(주)듀오백,73190,Dec-15,36997523.0,43373284.0,38103927.0,43749537.0,87.09561200613392,85.3002576424695
1318,(주)듀오백,73190,Dec-16,31932889.0,38094678.0,32375943.0,37911685.0,85.39832244333112,83.82506606303379
1319,(주)듀오백,73190,Dec-17,33519767.0,39279572.0,33648134.0,38777381.0,86.7725801286064,85.33638553902777
1320,(주)듀오백,73190,Dec-18,30343525.0,34065097.0,30376726.0,33563382.0,90.50555751503231,89.07511697383394
1321,(주)듀오백,73190,Dec-19,27335489.0,32605733.0,27314797.0,31552159.0,86.57029460329481,83.83644986604043
1322,(주)드래곤플라이,30350,Dec-11,77533703.0,111829954.0,84018857.0,118074660.0,71.15739905581773,69.33178475598764
1323,(주)드래곤플라이,30350,Dec-12,67062406.0,120608960.0,74754043.0,128001615.0,58.40085923915882,55.60317077603521
1324,(주)드래곤플라이,30350,Dec-13,32438186.0,89288698.0,34441713.0,90869736.0,37.9022923539692,36.329554273487105
1325,(주)드래곤플라이,30350,Dec-14,27946275.0,76939220.0,29990450.0,78936061.0,37.99334501882479,36.32253485283579
1326,(주)드래곤플라이,30350,Dec-15,22925102.0,62770029.0,22998485.0,62828108.0,36.6054075669444,36.522369616875594
1327,(주)드래곤플라이,30350,Dec-16,31665146.0,67297051.0,31723850.0,67353254.0,47.10069390262867,47.05279879203027
1328,(주)드래곤플라이,30350,Dec-17,,,21512813.0,50306246.0,42.76370174789031,
1329,(주)드래곤플라이,30350,Dec-18,,,18103755.0,19895923.0,90.99228520335548,
1330,(주)드래곤플라이,30350,Dec-19,12373861.0,14923301.0,12554131.0,15028635.0,83.53473885020163,82.91638022981644
1331,(주)드림시큐리티,203650,Dec-14,,,,,,
1332,(주)드림시큐리티,203650,Dec-15,,,,,,
1333,(주)드림시큐리티,203650,Dec-16,,,,,,
1334,(주)드림시큐리티,203650,Dec-17,19820918.0,24242344.0,18932598.0,21837665.0,86.69698889510394,81.76155738075494
1335,(주)드림시큐리티,203650,Dec-18,24062733.0,27006031.0,22773404.0,24698314.0,92.20631011493336,89.10133073608633
1336,(주)드림시큐리티,203650,Dec-19,64306598.0,77347110.0,62203461.0,77356759.0,80.41115192015735,83.1402724678401
1337,(주)드림어스컴퍼니,60570,Dec-11,46117805.0,90519026.0,52699311.0,96340576.0,54.70105451725761,50.94818961043616
1338,(주)드림어스컴퍼니,60570,Dec-12,25779894.0,57422700.0,25002480.0,49935187.0,50.06986356134002,44.89495269292457
1339,(주)드림어스컴퍼니,60570,Dec-13,18363101.0,31393820.0,20564017.0,36326448.0,56.60893958033001,58.492725638358124
1340,(주)드림어스컴퍼니,60570,Dec-14,47552576.0,61944863.0,49239675.0,65252246.0,75.4605059877939,76.76597169970333
1341,(주)드림어스컴퍼니,60570,Dec-15,48056922.0,60433974.0,50447072.0,65405240.0,77.13001588251952,79.51971187597228
1342,(주)드림어스컴퍼니,60570,Dec-16,38134629.0,50075192.0,40598642.0,54063168.0,75.09482611155899,76.15473346562506
1343,(주)드림어스컴퍼니,60570,Dec-17,113673622.0,130877588.0,117864874.0,132080078.0,89.23743518685687,86.8549182003568
1344,(주)드림어스컴퍼니,60570,Dec-18,159858811.0,204478522.0,165599089.0,200063358.0,82.77332273908948,78.17877860052216
1345,(주)드림어스컴퍼니,60570,Dec-19,117917040.0,171585555.0,114560799.0,164361525.0,69.70049651218557,68.72200867957679
1346,(주)드림텍,192650,Dec-19,221126798.0,377121831.0,170159101.0,257511541.0,66.07824268349977,58.635374519063575
1347,(주)디딤,217620,Dec-15,,,,,,
1348,(주)디딤,217620,Dec-16,,,,,,
1349,(주)디딤,217620,Dec-17,31334884.0,54140507.0,31682465.0,53913043.0,58.765863021310075,57.876968163596985
1350,(주)디딤,217620,Dec-18,33493533.0,69675606.0,34182038.0,63314495.0,53.98769744590082,48.070673400386355
1351,(주)디딤,217620,Dec-19,32760278.0,117030402.0,34835290.0,111113819.0,31.350996944853453,27.992963742874267
1352,(주)디모아,16670,Dec-11,,,17868197.0,28327024.0,63.078271123715645,
1353,(주)디모아,16670,Dec-12,26539922.0,52168522.0,26255194.0,37829435.0,69.40413992437371,50.873440501151244
1354,(주)디모아,16670,Dec-13,33664495.0,63223890.0,31386741.0,47508663.0,66.06530055371165,53.24647850677964
1355,(주)디모아,16670,Dec-14,46250199.0,73222299.0,42847246.0,59397023.0,72.13702612671345,63.16409021792665
1356,(주)디모아,16670,Dec-15,50654773.0,86485309.0,47607409.0,59869670.0,79.51840890387403,58.57037869865274
1357,(주)디모아,16670,Dec-16,57494372.0,83167982.0,55400193.0,66490368.0,83.32062923760627,69.13041607766797
1358,(주)디모아,16670,Dec-17,57536987.0,85079445.0,54570018.0,69440308.0,78.58550684999842,67.62736522317464
1359,(주)디모아,16670,Dec-18,59440409.0,92574280.0,55037638.0,67553811.0,81.47229177048206,64.20834058876828
1360,(주)디모아,16670,Dec-19,57155507.0,102374669.0,45804918.0,61389633.0,74.6134416539027,55.82973557648327
1361,(주)디바이스이엔지,187870,Dec-17,,,48913538.0,79756898.0,61.32828536034588,
1362,(주)디바이스이엔지,187870,Dec-18,,,60790641.0,74549363.0,81.54414545433474,
1363,(주)디바이스이엔지,187870,Dec-19,,,63535155.0,107991965.0,58.833224305160115,
1364,(주)디비아이엔씨,12030,Dec-11,256540154.0,686746431.0,240375076.0,664749627.0,36.16024232834959,37.35587728158139
1365,(주)디비아이엔씨,12030,Dec-12,295936592.0,693327543.0,278242377.0,671558435.0,41.43234043363628,42.68351877663686
1366,(주)디비아이엔씨,12030,Dec-13,246276986.0,638356756.0,259512227.0,654682413.0,39.63940711509536,38.57983544236195
1367,(주)디비아이엔씨,12030,Dec-14,110249513.0,365853366.0,110165913.0,359439139.0,30.649392636120243,30.134890982525498
1368,(주)디비아이엔씨,12030,Dec-15,165830230.0,276200611.0,165830230.0,276075787.0,60.066922855498376,60.03977666798137
1369,(주)디비아이엔씨,12030,Dec-16,151547472.0,214971054.0,151547472.0,214971054.0,70.49668742843862,70.49668742843862
1370,(주)디비아이엔씨,12030,Dec-17,139478707.0,193495948.0,139500792.0,193518033.0,72.08671452339534,72.08352859151344
1371,(주)디비아이엔씨,12030,Dec-18,137568033.0,288416201.0,147925312.0,288195834.0,51.32805354847704,47.69774808870741
1372,(주)디비아이엔씨,12030,Dec-19,210991208.0,363158130.0,232131897.0,372989588.0,62.2354898013936,58.098990651813295
1373,(주)디스플레이테크,66670,Dec-11,,,73201343.0,130035398.0,56.293397125604216,
1374,(주)디스플레이테크,66670,Dec-12,,,89423491.0,183976284.0,48.60598825879101,
1375,(주)디스플레이테크,66670,Dec-13,,,114616133.0,304073877.0,37.69351518479833,
1376,(주)디스플레이테크,66670,Dec-14,,,129910145.0,266110759.0,48.81807315426882,
1377,(주)디스플레이테크,66670,Dec-15,,,142287916.0,198212543.0,71.78552570207427,
1378,(주)디스플레이테크,66670,Dec-16,,,144464005.0,180278673.0,80.13371886756677,
1379,(주)디스플레이테크,66670,Dec-17,,,148364566.0,166844088.0,88.92407742970191,
1380,(주)디스플레이테크,66670,Dec-18,,,149051259.0,172266882.0,86.52345550667133,
1381,(주)디스플레이테크,66670,Dec-19,,,149646271.0,167971201.0,89.0904334249536,
1382,(주)디아이,3160,Dec-11,108768187.0,188261131.0,103937294.0,141656545.0,73.37274391380927,57.77516921429735
1383,(주)디아이,3160,Dec-12,107479365.0,188020556.0,106466000.0,149804529.0,71.06994742462025,57.16362470494981
1384,(주)디아이,3160,Dec-13,113967596.0,184476587.0,108319411.0,153412329.0,70.60671831662239,61.7788944675131
1385,(주)디아이,3160,Dec-14,117062535.0,179415424.0,107453711.0,153313187.0,70.08771593796429,65.24663955313005
1386,(주)디아이,3160,Dec-15,115513648.0,171701971.0,105305302.0,143777580.0,73.24181002350993,67.27566802363614
1387,(주)디아이,3160,Dec-16,115175644.0,179576752.0,101657589.0,148363889.0,68.51909159647332,64.13727986348701
1388,(주)디아이,3160,Dec-17,133510356.0,201552129.0,114156034.0,161795318.0,70.55583277137846,66.2411043050803
1389,(주)디아이,3160,Dec-18,144077719.0,210488936.0,112099889.0,159491494.0,70.28581035174201,68.44906993116255
1390,(주)디아이,3160,Dec-19,142280029.0,214826209.0,114379766.0,175313891.0,65.24284262220841,66.23029362306532
1391,(주)디아이씨,92200,Dec-11,165754026.0,528402290.0,136383568.0,397603188.0,34.301427180709624,31.368907579866846
1392,(주)디아이씨,92200,Dec-12,163108965.0,546804337.0,139680713.0,424232003.0,32.92554828778441,29.829493653046868
1393,(주)디아이씨,92200,Dec-13,169658588.0,553613090.0,144541724.0,431021443.0,33.53469446762536,30.645696618192318
1394,(주)디아이씨,92200,Dec-14,168619500.0,563512800.0,137790653.0,434517320.0,31.71119922216219,29.92292278010366
1395,(주)디아이씨,92200,Dec-15,175553624.0,585802945.0,146725305.0,450148181.0,32.594890125747284,29.968033704576204
1396,(주)디아이씨,92200,Dec-16,203346322.0,733802132.0,164617092.0,494590435.0,33.283517098344205,27.71132886269674
1397,(주)디아이씨,92200,Dec-17,200083324.0,829328476.0,146505735.0,538773509.0,27.19245333199929,24.12594403667866
1398,(주)디아이씨,92200,Dec-18,186564484.0,810320832.0,147058892.0,542793333.0,27.092980524873173,23.023532980082635
1399,(주)디아이씨,92200,Dec-19,186127731.0,779788534.0,115706670.0,502680802.0,23.017921022573685,23.8690007462972
1400,(주)디아크,78590,Dec-11,,,6032007.0,14997453.0,40.22020939155468,
1401,(주)디아크,78590,Dec-12,,,6879398.0,16765329.0,41.03348046435593,
1402,(주)디아크,78590,Dec-13,,,5960142.0,15246905.0,39.090831877026844,
1403,(주)디아크,78590,Dec-14,,,7101297.0,16708694.0,42.50061075988344,
1404,(주)디아크,78590,Dec-15,,,11981488.0,18875607.0,63.47604079699265,
1405,(주)디아크,78590,Dec-16,,,14296275.0,21553844.0,66.32819185292423,
1406,(주)디아크,78590,Dec-17,,,17315219.0,27530067.0,62.895666036700895,
1407,(주)디아크,78590,Dec-18,26138583.0,70085034.0,25977236.0,63709884.0,40.77426353499561,37.2955273161457
1408,(주)디아크,78590,Dec-19,24706578.0,71913569.0,24079947.0,64605288.0,37.272408722951596,34.355933579099656
1409,(주)디알비동일,4840,Dec-11,227018423.0,522115419.0,208836865.0,393174353.0,53.115586865351816,43.48050540909231
1410,(주)디알비동일,4840,Dec-12,148109150.0,368994998.0,123862484.0,223432593.0,55.43617533006924,40.138525129817616
1411,(주)디알비동일,4840,Dec-13,289457378.0,567066429.0,176634111.0,254574210.0,69.38413400163354,51.044703617960074
1412,(주)디알비동일,4840,Dec-14,334281638.0,617244613.0,185162463.0,258996213.0,71.4923437895982,54.15707662077238
1413,(주)디알비동일,4840,Dec-15,385118945.0,639083096.0,194277806.0,262548810.0,73.99683357924951,60.2611690733876
1414,(주)디알비동일,4840,Dec-16,430409334.0,701206828.0,202823779.0,273155471.0,74.25213862913989,61.38122402881109
1415,(주)디알비동일,4840,Dec-17,437067864.0,677426447.0,210836699.0,272812298.0,77.28269603154033,64.51886635598093
1416,(주)디알비동일,4840,Dec-18,446280829.0,714235989.0,215187164.0,274239860.0,78.46677138764584,62.48366588539408
1417,(주)디알비동일,4840,Dec-19,461521620.0,745278927.0,218737987.0,278587627.0,78.51676305782237,61.926025717348644
1418,(주)디알젬,263690,Dec-18,28677781.0,46285007.0,29057454.0,46674657.0,62.25531341344405,61.95911561599202
1419,(주)디알젬,263690,Dec-19,32521559.0,63046253.0,33151802.0,63489548.0,52.2161569019203,51.5836508158542
1420,(주)디알텍,214680,Dec-15,,,,,,
1421,(주)디알텍,214680,Dec-16,27298742.0,37617822.0,27725809.0,38043113.0,72.87996910242335,72.56864047046636
1422,(주)디알텍,214680,Dec-17,26503219.0,43511933.0,26781474.0,43378522.0,61.73901913947183,60.91023122323709
1423,(주)디알텍,214680,Dec-18,31327286.0,49797948.0,32033861.0,49653053.0,64.51539042322332,62.9087889324275
1424,(주)디알텍,214680,Dec-19,37359272.0,70958295.0,38714031.0,71560870.0,54.09944149644911,52.64961904735732
1425,(주)디앤씨미디어,263720,Dec-17,,,31975445.0,35747220.0,89.44875993154153,
1426,(주)디앤씨미디어,263720,Dec-18,36521650.0,43639727.0,37171702.0,43768673.0,84.9276421974228,83.688997412839
1427,(주)디앤씨미디어,263720,Dec-19,41521440.0,53449595.0,41854377.0,52879947.0,79.14980890582208,77.68335756332672
1428,(주)디에스앤엘,141020,Dec-13,14612941.0,28481699.0,14650598.0,27306648.0,53.65212896141628,51.3064231175254
1429,(주)디에스앤엘,141020,Dec-14,22335700.0,35400439.0,23373668.0,34770399.0,67.22289266798462,63.094415298070174
1430,(주)디에스앤엘,141020,Dec-15,11845826.0,32832038.0,12522512.0,33000007.0,37.94699801124285,36.080081291328916
1431,(주)디에스앤엘,141020,Dec-16,6118488.0,28784785.0,6290842.0,28400863.0,22.150179028010523,21.255979504450007
1432,(주)디에스앤엘,141020,Dec-17,30441816.0,35626995.0,30453850.0,35474508.0,85.84713845784697,85.44592660705737
1433,(주)디에스앤엘,141020,Dec-18,33204828.0,77208383.0,33228936.0,74234227.0,44.76228465341197,43.006765210974564
1434,(주)디에스앤엘,141020,Dec-19,36698411.0,72600826.0,-13797060.0,19012926.0,-72.5667369662092,50.548200374469566
1435,(주)디에스케이,109740,Dec-11,28337952.0,40826431.0,28293191.0,40686370.0,69.53972792362651,69.41079909728087
1436,(주)디에스케이,109740,Dec-12,27094224.0,36888452.0,27309877.0,36927565.0,73.95526079231057,73.44906747510034
1437,(주)디에스케이,109740,Dec-13,30137063.0,36090434.0,30448918.0,36221923.0,84.0621244763841,83.50429645706117
1438,(주)디에스케이,109740,Dec-14,32102279.0,46018793.0,32223923.0,46067114.0,69.94994954535247,69.75906343306309
1439,(주)디에스케이,109740,Dec-15,41206830.0,55047429.0,40805983.0,54519680.0,74.84633622207613,74.85695653470029
1440,(주)디에스케이,109740,Dec-16,84276988.0,179389785.0,50310324.0,112787890.0,44.606139896756645,46.97981437460332
1441,(주)디에스케이,109740,Dec-17,76242741.0,163321779.0,76003673.0,153376217.0,49.55375382612286,46.68253154406308
1442,(주)디에스케이,109740,Dec-18,106643685.0,164451241.0,100422463.0,144853007.0,69.32715107529663,64.84820932424584
1443,(주)디에스케이,109740,Dec-19,125263484.0,171897832.0,110528496.0,148458560.0,74.45073965421732,72.87089228676253
1444,(주)디에이테크놀로지,196490,Dec-14,27713678.0,34491956.0,27726876.0,34498114.0,80.37215019928335,80.3482353972619
1445,(주)디에이테크놀로지,196490,Dec-15,30065393.0,46798087.0,29985944.0,46714476.0,64.18983271909119,64.24491881473702
1446,(주)디에이테크놀로지,196490,Dec-16,35325527.0,73563751.0,35407725.0,73635301.0,48.0852587266534,48.02029059121795
1447,(주)디에이테크놀로지,196490,Dec-17,43335414.0,92144515.0,43077817.0,91963115.0,46.84249440658899,47.0298356879951
1448,(주)디에이테크놀로지,196490,Dec-18,76958071.0,157728816.0,76470492.0,157208549.0,48.642705811119725,48.791383180103246
1449,(주)디에이테크놀로지,196490,Dec-19,65671883.0,122217450.0,65459977.0,123800679.0,52.87529723483988,53.73363869071069
1450,(주)디에이피,66900,Dec-11,,,54960916.0,199470810.0,27.553362820354515,
1451,(주)디에이피,66900,Dec-12,,,68591896.0,219424832.0,31.259860324286358,
1452,(주)디에이피,66900,Dec-13,,,83439324.0,228830608.0,36.463358083635384,
1453,(주)디에이피,66900,Dec-14,,,79617850.0,284054336.0,28.02909158901204,
1454,(주)디에이피,66900,Dec-15,,,87347960.0,251564237.0,34.72193068524283,
1455,(주)디에이피,66900,Dec-16,,,89527838.0,238950607.0,37.46708958977451,
1456,(주)디에이피,66900,Dec-17,,,95249647.0,229912365.0,41.42867522588444,
1457,(주)디에이피,66900,Dec-18,,,102855496.0,219431626.0,46.873596971842154,
1458,(주)디에이피,66900,Dec-19,,,100606888.0,225787010.0,44.55831537872794,
