,회사명,거래소코드,회계년도,이자비용(IFRS연결),장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),이자비용(IFRS개별),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
2136,(주)버킷스튜디오,66410,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
2137,(주)버킷스튜디오,66410,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
2138,(주)버킷스튜디오,66410,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2139,(주)버킷스튜디오,66410,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2140,(주)베노홀딩스,206400,Dec-14,,,,,,,,,,
2141,(주)베노홀딩스,206400,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,(주)베노홀딩스,206400,Dec-16,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,(주)베노홀딩스,206400,Dec-17,0.0,0.0,155000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
2144,(주)베노홀딩스,206400,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,(주)베노홀딩스,206400,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,(주)베셀,177350,Dec-15,0.0,6768610.0,2782017.0,0.0,0.0,6768610.0,2782017.0,0.0,0.0,0.0
2147,(주)베셀,177350,Dec-16,0.0,8643690.0,5955000.0,0.0,0.0,8643690.0,5955000.0,0.0,0.0,0.0
2148,(주)베셀,177350,Dec-17,0.0,5800000.0,17474000.0,0.0,0.0,5800000.0,17474000.0,0.0,0.0,0.0
2149,(주)베셀,177350,Dec-18,0.0,3533333.0,12900000.0,0.0,0.0,3533333.0,12900000.0,0.0,0.0,0.0
2150,(주)베셀,177350,Dec-19,0.0,2958333.0,20266000.0,0.0,0.0,2958333.0,20266000.0,0.0,0.0,0.0
2151,(주)베스파,299910,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,(주)베스파,299910,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,(주)벽산,7210,Dec-11,0.0,8000000.0,63365581.0,0.0,0.0,8000000.0,50000000.0,0.0,0.0,0.0
2154,(주)벽산,7210,Dec-12,0.0,15000000.0,42486231.0,0.0,0.0,15000000.0,30000000.0,0.0,0.0,0.0
2155,(주)벽산,7210,Dec-13,0.0,8079600.0,32744900.0,0.0,0.0,8000000.0,23000000.0,0.0,0.0,0.0
2156,(주)벽산,7210,Dec-14,0.0,10000000.0,28734322.0,0.0,0.0,10000000.0,21000000.0,0.0,0.0,0.0
2157,(주)벽산,7210,Dec-15,0.0,19000000.0,27654307.0,0.0,0.0,19000000.0,21000000.0,0.0,0.0,0.0
2158,(주)벽산,7210,Dec-16,0.0,11000000.0,37227111.0,0.0,0.0,11000000.0,31000000.0,0.0,0.0,0.0
2159,(주)벽산,7210,Dec-17,0.0,10500000.0,27206324.0,0.0,0.0,8000000.0,24000000.0,0.0,0.0,0.0
2160,(주)벽산,7210,Dec-18,0.0,37625000.0,41292215.0,0.0,0.0,36125000.0,35000000.0,0.0,0.0,0.0
2161,(주)벽산,7210,Dec-19,0.0,21375000.0,41732296.0,0.0,0.0,20625000.0,35000000.0,0.0,0.0,0.0
2162,(주)보광산업,225530,Dec-15,,,,,0.0,17809043.0,5010000.0,0.0,0.0,
2163,(주)보광산업,225530,Dec-16,,,,,0.0,7837766.0,7800000.0,0.0,0.0,
2164,(주)보광산업,225530,Dec-17,,,,,0.0,4316489.0,1800000.0,0.0,0.0,
2165,(주)보광산업,225530,Dec-18,,,,,0.0,1835106.0,6000000.0,0.0,0.0,
2166,(주)보광산업,225530,Dec-19,,,,,0.0,666667.0,6840000.0,0.0,0.0,
2167,(주)보라티알,250000,Dec-17,0.0,0.0,6954457.0,0.0,0.0,0.0,6887457.0,0.0,0.0,0.0
2168,(주)보라티알,250000,Dec-18,0.0,0.0,2198234.0,0.0,0.0,0.0,2198234.0,0.0,0.0,0.0
2169,(주)보라티알,250000,Dec-19,0.0,1437500.0,20492854.0,0.0,0.0,1437500.0,20492854.0,0.0,0.0,0.0
2170,(주)보락,2760,Dec-11,,,,,0.0,139900.0,1500000.0,0.0,0.0,
2171,(주)보락,2760,Dec-12,,,,,0.0,1098200.0,1499700.0,0.0,0.0,
2172,(주)보락,2760,Dec-13,,,,,0.0,2289600.0,1424600.0,0.0,0.0,
2173,(주)보락,2760,Dec-14,,,,,0.0,1357900.0,1101700.0,0.0,0.0,
2174,(주)보락,2760,Dec-15,,,,,0.0,1167900.0,1229200.0,0.0,0.0,
2175,(주)보락,2760,Dec-16,,,,,0.0,870000.0,811900.0,0.0,0.0,
2176,(주)보락,2760,Dec-17,,,,,0.0,660100.0,723900.0,0.0,0.0,
2177,(주)보락,2760,Dec-18,,,,,0.0,2319700.0,248000.0,0.0,0.0,
2178,(주)보락,2760,Dec-19,,,,,0.0,3247700.0,234000.0,0.0,0.0,
2179,(주)보령,3850,Dec-11,,,,,0.0,100000.0,53512399.0,0.0,0.0,
2180,(주)보령,3850,Dec-12,,,,,0.0,0.0,52122017.0,0.0,0.0,
2181,(주)보령,3850,Dec-13,,,,,0.0,0.0,31685418.0,0.0,0.0,
2182,(주)보령,3850,Dec-14,,,,,0.0,2482440.0,33722117.0,0.0,0.0,
2183,(주)보령,3850,Dec-15,,,,,0.0,1249980.0,53571255.0,0.0,0.0,
2184,(주)보령,3850,Dec-16,,,,,0.0,0.0,24267946.0,0.0,0.0,
2185,(주)보령,3850,Dec-17,0.0,27400000.0,38887894.0,0.0,0.0,27400000.0,38887894.0,0.0,0.0,0.0
2186,(주)보령,3850,Dec-18,0.0,54290740.0,29111733.0,0.0,0.0,54290740.0,29111733.0,0.0,0.0,0.0
2187,(주)보령,3850,Dec-19,0.0,72082490.0,15791597.0,0.0,0.0,72082490.0,15791597.0,0.0,0.0,0.0
2188,(주)본느,226340,Dec-15,,,,,,,,,,
2189,(주)본느,226340,Dec-16,,,,,,,,,,
2190,(주)본느,226340,Dec-17,,,,,,,,,,
2191,(주)본느,226340,Dec-18,0.0,0.0,2078810.0,0.0,0.0,0.0,1235366.0,0.0,0.0,0.0
2192,(주)본느,226340,Dec-19,0.0,0.0,911570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,(주)부-스타,8470,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
2194,(주)부-스타,8470,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
2195,(주)부-스타,8470,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
2196,(주)부-스타,8470,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
2197,(주)부-스타,8470,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
2198,(주)부-스타,8470,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
2199,(주)부-스타,8470,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
2200,(주)부-스타,8470,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2201,(주)부-스타,8470,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2202,(주)부방,14470,Dec-11,0.0,759600.0,0.0,0.0,0.0,759600.0,14200000.0,0.0,0.0,0.0
2203,(주)부방,14470,Dec-12,0.0,422000.0,15116077.0,0.0,0.0,422000.0,13240000.0,0.0,0.0,0.0
2204,(주)부방,14470,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,(주)부방,14470,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,(주)부방,14470,Dec-15,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,(주)부방,14470,Dec-16,0.0,0.0,10884000.0,0.0,0.0,0.0,10884000.0,0.0,0.0,0.0
2208,(주)부방,14470,Dec-17,0.0,0.0,5125000.0,0.0,0.0,0.0,5125000.0,0.0,0.0,0.0
2209,(주)부방,14470,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,(주)부방,14470,Dec-19,0.0,0.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,(주)뷰웍스,100120,Dec-11,0.0,0.0,407357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,(주)뷰웍스,100120,Dec-12,0.0,0.0,136252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,(주)뷰웍스,100120,Dec-13,0.0,7200000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0,0.0
2214,(주)뷰웍스,100120,Dec-14,0.0,2400000.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0
2215,(주)뷰웍스,100120,Dec-15,0.0,1500000.0,336252.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0
2216,(주)뷰웍스,100120,Dec-16,0.0,300000.0,249623.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0
2217,(주)뷰웍스,100120,Dec-17,0.0,0.0,58145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,(주)뷰웍스,100120,Dec-18,0.0,0.0,402578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,(주)뷰웍스,100120,Dec-19,0.0,0.0,1700091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,(주)브리지텍,64480,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
2221,(주)브리지텍,64480,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
2222,(주)브리지텍,64480,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
2223,(주)브리지텍,64480,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
2224,(주)브리지텍,64480,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
2225,(주)브리지텍,64480,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
2226,(주)브리지텍,64480,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
2227,(주)브리지텍,64480,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2228,(주)브리지텍,64480,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2229,(주)브이원텍,251630,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,(주)브이원텍,251630,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,(주)브이원텍,251630,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,(주)브이티지엠피,18290,Dec-11,,,,,0.0,4069200.0,40827694.0,0.0,0.0,
2233,(주)브이티지엠피,18290,Dec-12,,,,,0.0,36207913.0,2707259.0,0.0,0.0,
2234,(주)브이티지엠피,18290,Dec-13,,,,,0.0,33875170.0,2658787.0,0.0,0.0,
2235,(주)브이티지엠피,18290,Dec-14,,,,,0.0,0.0,2864450.0,0.0,0.0,
2236,(주)브이티지엠피,18290,Dec-15,,,,,0.0,27835560.0,5624443.0,0.0,0.0,
2237,(주)브이티지엠피,18290,Dec-16,,,,,0.0,0.0,1551591.0,0.0,0.0,
2238,(주)브이티지엠피,18290,Dec-17,0.0,0.0,1624325.0,0.0,0.0,0.0,1624325.0,0.0,0.0,0.0
2239,(주)브이티지엠피,18290,Dec-18,0.0,8900000.0,7815878.0,0.0,0.0,0.0,1215878.0,0.0,0.0,0.0
2240,(주)브이티지엠피,18290,Dec-19,0.0,500000.0,29408315.0,0.0,0.0,500000.0,29408315.0,0.0,0.0,0.0
2241,(주)블루베리엔에프티,44480,Dec-11,0.0,0.0,1080846.0,52920.0,0.0,0.0,75731.0,52920.0,0.0,0.0
2242,(주)블루베리엔에프티,44480,Dec-12,0.0,0.0,1000659.0,591520.0,0.0,0.0,313139.0,591520.0,0.0,0.0
2243,(주)블루베리엔에프티,44480,Dec-13,0.0,0.0,769100.0,626917.0,0.0,0.0,72740.0,626917.0,0.0,0.0
2244,(주)블루베리엔에프티,44480,Dec-14,0.0,0.0,620712.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0
2245,(주)블루베리엔에프티,44480,Dec-15,0.0,0.0,631925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,(주)블루베리엔에프티,44480,Dec-16,0.0,0.0,606410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,(주)블루베리엔에프티,44480,Dec-17,0.0,0.0,572775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,(주)블루베리엔에프티,44480,Dec-18,0.0,0.0,569346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,(주)블루베리엔에프티,44480,Dec-19,0.0,4700000.0,581027.0,0.0,0.0,4700000.0,0.0,0.0,0.0,0.0
2250,(주)블루콤,33560,Dec-11,0.0,0.0,912550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,(주)블루콤,33560,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,(주)블루콤,33560,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,(주)블루콤,33560,Dec-14,0.0,4641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,(주)블루콤,33560,Dec-15,0.0,0.0,2329547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,(주)블루콤,33560,Dec-16,0.0,0.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,(주)블루콤,33560,Dec-17,0.0,0.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,(주)블루콤,33560,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,(주)블루콤,33560,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,(주)비덴트,121800,Jun-12,,,,,0.0,2400000.0,2884500.0,0.0,0.0,
2260,(주)비덴트,121800,Dec-13,,,,,0.0,2400000.0,6542860.0,0.0,0.0,
2261,(주)비덴트,121800,Dec-14,0.0,0.0,5902704.0,0.0,0.0,0.0,5902704.0,0.0,0.0,0.0
2262,(주)비덴트,121800,Dec-15,0.0,0.0,7176440.0,0.0,0.0,0.0,7176440.0,0.0,0.0,0.0
2263,(주)비덴트,121800,Dec-16,0.0,5500000.0,31631323.0,0.0,0.0,5500000.0,22361323.0,0.0,0.0,0.0
2264,(주)비덴트,121800,Dec-17,0.0,5500000.0,10061682.0,0.0,0.0,5500000.0,10061682.0,0.0,0.0,0.0
2265,(주)비덴트,121800,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,(주)비덴트,121800,Dec-19,0.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0
2267,(주)비보존헬스케어,82800,Dec-11,,,,,0.0,8807652.0,11738681.0,0.0,0.0,
2268,(주)비보존헬스케어,82800,Dec-12,,,,,0.0,14999980.0,7991664.0,0.0,0.0,
2269,(주)비보존헬스케어,82800,Dec-13,,,,,0.0,2888882.0,7280000.0,0.0,0.0,
2270,(주)비보존헬스케어,82800,Dec-14,,,,,0.0,3555556.0,7280000.0,0.0,0.0,
2271,(주)비보존헬스케어,82800,Dec-15,,,,,0.0,3000000.0,7400000.0,0.0,0.0,
2272,(주)비보존헬스케어,82800,Dec-16,,,,,0.0,27770.0,3000000.0,0.0,0.0,
2273,(주)비보존헬스케어,82800,Dec-17,,,,,0.0,0.0,8000000.0,0.0,0.0,
2274,(주)비보존헬스케어,82800,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2275,(주)비보존헬스케어,82800,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,(주)비비안,2070,Dec-11,0.0,0.0,26143567.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0
2277,(주)비비안,2070,Dec-12,0.0,0.0,43632670.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0
2278,(주)비비안,2070,Dec-13,0.0,0.0,49068780.0,0.0,0.0,0.0,39700000.0,0.0,0.0,0.0
2279,(주)비비안,2070,Dec-14,0.0,0.0,28009560.0,0.0,0.0,0.0,19400000.0,0.0,0.0,0.0
2280,(주)비비안,2070,Dec-15,0.0,0.0,9322120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,(주)비비안,2070,Dec-16,0.0,0.0,9477440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,(주)비비안,2070,Dec-17,0.0,0.0,9878325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,(주)비비안,2070,Dec-18,0.0,0.0,9724793.0,0.0,0.0,0.0,46909.0,0.0,0.0,0.0
2284,(주)비비안,2070,Dec-19,0.0,0.0,3210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,(주)비상교육,100220,Dec-11,0.0,21000.0,15036020.0,0.0,0.0,0.0,5630000.0,0.0,0.0,0.0
2286,(주)비상교육,100220,Dec-12,0.0,5800000.0,26209600.0,0.0,0.0,5800000.0,17445000.0,0.0,0.0,0.0
2287,(주)비상교육,100220,Dec-13,0.0,25225000.0,21000000.0,0.0,0.0,25225000.0,16000000.0,0.0,0.0,0.0
2288,(주)비상교육,100220,Dec-14,0.0,24500000.0,14800000.0,0.0,0.0,23600000.0,11800000.0,0.0,0.0,0.0
2289,(주)비상교육,100220,Dec-15,0.0,12500000.0,3000000.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0
2290,(주)비상교육,100220,Dec-16,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,(주)비상교육,100220,Dec-17,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,(주)비상교육,100220,Dec-18,0.0,0.0,7550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,(주)비상교육,100220,Dec-19,0.0,0.0,6400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,(주)비씨월드제약,200780,Dec-14,,,,,0.0,1855199.0,2762600.0,0.0,0.0,
2295,(주)비씨월드제약,200780,Dec-15,,,,,0.0,1100009.0,2050000.0,0.0,0.0,
2296,(주)비씨월드제약,200780,Dec-16,,,,,0.0,8201030.0,2050000.0,0.0,0.0,
2297,(주)비씨월드제약,200780,Dec-17,0.0,15886005.0,6550000.0,0.0,0.0,14036005.0,6050000.0,0.0,0.0,0.0
2298,(주)비씨월드제약,200780,Dec-18,0.0,29572940.0,7130000.0,0.0,0.0,17722940.0,7130000.0,0.0,0.0,0.0
2299,(주)비씨월드제약,200780,Dec-19,0.0,26649107.0,13240000.0,0.0,0.0,16262747.0,8740000.0,0.0,0.0,0.0
2300,(주)비아트론,141000,Dec-12,,,,,0.0,122986.0,0.0,0.0,0.0,
2301,(주)비아트론,141000,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
2302,(주)비아트론,141000,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
2303,(주)비아트론,141000,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
2304,(주)비아트론,141000,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,(주)비아트론,141000,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,(주)비아트론,141000,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,(주)비아트론,141000,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,(주)비에이치,90460,Dec-11,0.0,17888193.0,43243023.0,0.0,0.0,8992175.0,33888050.0,0.0,0.0,0.0
2309,(주)비에이치,90460,Dec-12,0.0,24095482.0,49203190.0,0.0,0.0,16180377.0,36819511.0,0.0,0.0,0.0
2310,(주)비에이치,90460,Dec-13,0.0,39540006.0,51046060.0,0.0,0.0,35134593.0,36747652.0,0.0,0.0,0.0
2311,(주)비에이치,90460,Dec-14,0.0,56663505.0,54757497.0,0.0,0.0,54857390.0,34191640.0,0.0,0.0,0.0
2312,(주)비에이치,90460,Dec-15,0.0,73671452.0,73770608.0,0.0,0.0,67361070.0,45820610.0,0.0,0.0,0.0
2313,(주)비에이치,90460,Dec-16,0.0,72017230.0,66691864.0,0.0,0.0,50224990.0,47248846.0,0.0,0.0,0.0
2314,(주)비에이치,90460,Dec-17,0.0,38805908.0,90428572.0,0.0,0.0,20261806.0,74376377.0,0.0,0.0,0.0
2315,(주)비에이치,90460,Dec-18,0.0,21184177.0,56251276.0,0.0,0.0,7950000.0,31329143.0,0.0,0.0,0.0
2316,(주)비에이치,90460,Dec-19,0.0,9856333.0,47421260.0,0.0,0.0,2475000.0,21796523.0,0.0,0.0,0.0
2317,(주)비엔지티,32790,Dec-11,0.0,100000.0,2767975.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0
2318,(주)비엔지티,32790,Dec-12,0.0,100000.0,9672561.0,0.0,0.0,0.0,4100000.0,0.0,0.0,0.0
2319,(주)비엔지티,32790,Dec-13,0.0,0.0,8762812.0,0.0,0.0,0.0,5100000.0,0.0,0.0,0.0
2320,(주)비엔지티,32790,Dec-14,0.0,0.0,8797950.0,0.0,0.0,0.0,4960000.0,0.0,0.0,0.0
2321,(주)비엔지티,32790,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0
2322,(주)비엔지티,32790,Dec-16,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
2323,(주)비엔지티,32790,Dec-17,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
2324,(주)비엔지티,32790,Dec-18,0.0,500000.0,1200000.0,0.0,0.0,500000.0,1000000.0,0.0,0.0,0.0
2325,(주)비엔지티,32790,Dec-19,0.0,4800000.0,700000.0,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0
2326,(주)비엘,142760,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
2327,(주)비엘,142760,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,(주)비엘,142760,Dec-18,0.0,0.0,10650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,(주)비엘,142760,Dec-19,0.0,19330852.0,3590612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,(주)비엘팜텍,65170,Dec-11,0.0,2071085.0,13934622.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0
2331,(주)비엘팜텍,65170,Dec-12,0.0,579888.0,19611882.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0
2332,(주)비엘팜텍,65170,Dec-13,0.0,1194000.0,19138805.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0
2333,(주)비엘팜텍,65170,Dec-14,0.0,869740.0,18903219.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0
2334,(주)비엘팜텍,65170,Dec-15,0.0,13572740.0,3691548.0,0.0,0.0,0.0,2590000.0,0.0,0.0,0.0
2335,(주)비엘팜텍,65170,Dec-16,0.0,11824240.0,2812597.0,0.0,0.0,0.0,1420000.0,0.0,0.0,0.0
2336,(주)비엘팜텍,65170,Dec-17,0.0,516003.0,1184284.0,0.0,0.0,0.0,1120000.0,0.0,0.0,0.0
2337,(주)비엘팜텍,65170,Dec-18,0.0,0.0,10650000.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0
2338,(주)비엘팜텍,65170,Dec-19,0.0,19330852.0,3590612.0,0.0,0.0,0.0,650000.0,0.0,0.0,0.0
2339,(주)비엠티,86670,Dec-11,0.0,8521980.0,13010000.0,0.0,0.0,5821980.0,13010000.0,0.0,0.0,0.0
2340,(주)비엠티,86670,Dec-12,0.0,9033520.0,12050000.0,0.0,0.0,6483520.0,12000000.0,0.0,0.0,0.0
2341,(주)비엠티,86670,Dec-13,0.0,5293750.0,22700000.0,0.0,0.0,3508750.0,22700000.0,0.0,0.0,0.0
2342,(주)비엠티,86670,Dec-14,0.0,5352433.0,24200000.0,0.0,0.0,4077433.0,24200000.0,0.0,0.0,0.0
2343,(주)비엠티,86670,Dec-15,0.0,3940101.0,27200000.0,0.0,0.0,3175101.0,27200000.0,0.0,0.0,0.0
2344,(주)비엠티,86670,Dec-16,0.0,504999.0,28660000.0,0.0,0.0,249999.0,28660000.0,0.0,0.0,0.0
2345,(주)비엠티,86670,Dec-17,0.0,0.0,28900000.0,0.0,0.0,0.0,28900000.0,0.0,0.0,0.0
2346,(주)비엠티,86670,Dec-18,0.0,2000000.0,30900000.0,0.0,0.0,2000000.0,30900000.0,0.0,0.0,0.0
2347,(주)비엠티,86670,Dec-19,0.0,6280000.0,29900000.0,0.0,0.0,6280000.0,29900000.0,0.0,0.0,0.0
2348,(주)비올,335890,Dec-19,,,,,,,,,,
2349,(주)비와이씨,1460,Dec-11,0.0,49900000.0,36956499.0,0.0,0.0,49900000.0,36956499.0,0.0,0.0,0.0
2350,(주)비와이씨,1460,Dec-12,0.0,44851433.0,23285699.0,0.0,0.0,37900000.0,23285699.0,0.0,0.0,0.0
2351,(주)비와이씨,1460,Dec-13,0.0,27130027.0,18059695.0,0.0,0.0,19500000.0,18059695.0,0.0,0.0,0.0
2352,(주)비와이씨,1460,Dec-14,0.0,60053467.0,55168746.0,0.0,0.0,58900000.0,55168746.0,0.0,0.0,0.0
2353,(주)비와이씨,1460,Dec-15,0.0,114077000.0,63286502.0,0.0,0.0,114077000.0,55414176.0,0.0,0.0,0.0
2354,(주)비와이씨,1460,Dec-16,0.0,98400000.0,69649468.0,0.0,0.0,98400000.0,57398633.0,0.0,0.0,0.0
2355,(주)비와이씨,1460,Dec-17,0.0,122500000.0,31636476.0,0.0,0.0,122500000.0,20294839.0,0.0,0.0,0.0
2356,(주)비와이씨,1460,Dec-18,0.0,155000000.0,11537425.0,0.0,0.0,155000000.0,290065.0,0.0,0.0,0.0
2357,(주)비와이씨,1460,Dec-19,0.0,56500000.0,56319316.0,0.0,0.0,56500000.0,46138839.0,0.0,0.0,0.0
2358,(주)비즈니스온커뮤니케이션,138580,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
2359,(주)비즈니스온커뮤니케이션,138580,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2360,(주)비즈니스온커뮤니케이션,138580,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2361,(주)비지에프,27410,Dec-14,0.0,9722222.0,74792000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,(주)비지에프,27410,Dec-15,0.0,1388889.0,63098000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,(주)비지에프,27410,Dec-16,0.0,10500000.0,38989000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,(주)비지에프,27410,Dec-17,0.0,5827000.0,15994000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,(주)비지에프,27410,Dec-18,0.0,5826604.0,19367517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,(주)비지에프,27410,Dec-19,0.0,827000.0,19225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,(주)비지에프리테일,282330,Dec-17,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,(주)비지에프리테일,282330,Dec-18,0.0,0.0,5094239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
