,회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별),타인자본구성비율(개별),타인자본구성비율(연결)
1973,(주)미래생명자원,218150,Dec-19,8857799.0,38518768.0,4472152.0,34097096.0,13.115932218978413,22.996059998596007
1974,(주)미래아이앤지,7120,Dec-11,17297233.0,40944375.0,16582339.0,40419986.0,41.02509832635766,42.24568820503427
1975,(주)미래아이앤지,7120,Dec-12,12191251.0,37376216.0,11662801.0,36577462.0,31.88521117184128,32.61767055284569
1976,(주)미래아이앤지,7120,Dec-13,15049727.0,33288537.0,14315314.0,32881790.0,43.535689510820426,45.20993818382586
1977,(주)미래아이앤지,7120,Dec-14,11025578.0,48844887.0,11000861.0,48802259.0,22.54170447314744,22.572634879880056
1978,(주)미래아이앤지,7120,Dec-15,2975551.0,47974558.0,2960395.0,48258949.0,6.134395923127128,6.202352088371507
1979,(주)미래아이앤지,7120,Dec-16,2877965.0,52119332.0,3221715.0,52448637.0,6.142609578205054,5.52187622051641
1980,(주)미래아이앤지,7120,Dec-17,3120271.0,68822164.0,3126411.0,68770378.0,4.546159394383436,4.533817041847158
1981,(주)미래아이앤지,7120,Dec-18,2436861.0,57570343.0,2436421.0,57637429.0,4.227150728739133,4.232840856966928
1982,(주)미래아이앤지,7120,Dec-19,2716720.0,72302050.0,2716390.0,72260851.0,3.7591447684445343,3.7574591591801343
1983,(주)미래컴퍼니,49950,Dec-11,42886508.0,102459368.0,39206391.0,102340517.0,38.309744907776846,41.85708816786768
1984,(주)미래컴퍼니,49950,Dec-12,40525498.0,111468183.0,38257944.0,108970493.0,35.10853529863355,36.35611248817073
1985,(주)미래컴퍼니,49950,Dec-13,19521151.0,88595021.0,17300838.0,85430379.0,20.25138856050258,22.034140044958058
1986,(주)미래컴퍼니,49950,Dec-14,21643899.0,83230684.0,19417635.0,80877083.0,24.008822128265926,26.004711195212572
1987,(주)미래컴퍼니,49950,Dec-15,24747962.0,89398997.0,23028219.0,87501848.0,26.317408747755817,27.68259469398745
1988,(주)미래컴퍼니,49950,Dec-16,28240458.0,99550771.0,26782103.0,97078555.0,27.588073390668,28.367894810176807
1989,(주)미래컴퍼니,49950,Dec-17,65802429.0,164648625.0,64171146.0,161327672.0,39.776899526573466,39.96536806790825
1990,(주)미래컴퍼니,49950,Dec-18,38496476.0,141860588.0,37591873.0,138548469.0,27.13265131785758,27.136836624418898
1991,(주)미래컴퍼니,49950,Dec-19,20859933.0,133767810.0,19745430.0,129827035.0,15.209027919338988,15.594135091245045
1992,(주)미코,59090,Dec-11,108922719.0,154834983.0,67195748.0,120539782.0,55.74570227777581,70.34761582271108
1993,(주)미코,59090,Dec-12,105392033.0,155496949.0,71464096.0,126737365.0,56.38755074322399,67.77755684453976
1994,(주)미코,59090,Dec-13,119467464.0,162859575.0,61028331.0,102180694.0,59.72589205549925,73.35611922111427
1995,(주)미코,59090,Dec-14,97884399.0,153113170.0,39952227.0,81049533.0,49.29359309201695,63.929444475612385
1996,(주)미코,59090,Dec-15,94729207.0,159736611.0,40524111.0,86230655.0,46.99501702729731,59.303378484723204
1997,(주)미코,59090,Dec-16,88114598.0,166968576.0,37608720.0,84702031.0,44.40120213882474,52.77316253808142
1998,(주)미코,59090,Dec-17,85231920.0,202082378.0,38385601.0,95824441.0,40.05825716217849,42.176819593839106
1999,(주)미코,59090,Dec-18,183673219.0,332053846.0,57648176.0,120303041.0,47.91913447973439,55.314287490589706
2000,(주)미코,59090,Dec-19,236190783.0,404978178.0,69596444.0,135623302.0,51.31599288151825,58.32185431976534
2001,(주)미투온,201490,Dec-16,1834472.0,47339503.0,482821.0,45084252.0,1.0709304881003683,3.875139965030896
2002,(주)미투온,201490,Dec-17,83899504.0,149419199.0,70942128.0,125030188.0,56.739999463169646,56.15041745739783
2003,(주)미투온,201490,Dec-18,61179904.0,152485031.0,45988662.0,100462888.0,45.776766839511914,40.12190809732662
2004,(주)미투온,201490,Dec-19,76356793.0,175119533.0,48787577.0,100407142.0,48.58974772929997,43.6026705256232
2005,(주)바른손,18700,Mar-11,28161852.0,76283352.0,23911090.0,72601060.0,32.934904807174995,36.91742858913699
2006,(주)바른손,18700,Mar-12,31932124.0,72025623.0,26963676.0,70723789.0,38.1253272502128,44.33439471950142
2007,(주)바른손,18700,Mar-13,31045446.0,60226651.0,26600680.0,58292650.0,45.6329914663341,51.54768775039476
2008,(주)바른손,18700,Mar-14,30064807.0,55215989.0,25181725.0,54206209.0,46.45542542921605,54.449458471168555
2009,(주)바른손,18700,Mar-15,18412941.0,26672163.0,16547744.0,25693324.0,64.4048391714517,69.03429991785818
2010,(주)바른손,18700,Mar-16,10275008.0,29041271.0,7228580.0,28014321.0,25.803159748187365,35.380710437914374
2011,(주)바른손,18700,Mar-17,4551031.0,40851312.0,2607764.0,40475076.0,6.442888458072321,11.140476957019153
2012,(주)바른손,18700,Mar-18,10960670.0,41829499.0,2637741.0,38500063.0,6.8512641135158665,26.20320649788323
2013,(주)바른손,18700,Mar-19,12234653.0,39243971.0,3033724.0,37155302.0,8.164982752663402,31.17587921976601
2014,(주)바른손이앤에이,35620,Dec-11,13079203.0,34607288.0,11468929.0,34357694.0,33.38096264551398,37.79320413665469
2015,(주)바른손이앤에이,35620,Dec-12,9916427.0,41503340.0,8647703.0,38596638.0,22.405327116833337,23.893081857990225
2016,(주)바른손이앤에이,35620,Dec-13,17671329.0,43721997.0,16427722.0,44090031.0,37.25949296792284,40.41747910096604
2017,(주)바른손이앤에이,35620,Dec-14,13730527.0,34439524.0,12780332.0,36408403.0,35.10269868194988,39.86851560433878
2018,(주)바른손이앤에이,35620,Dec-15,18304729.0,47832856.0,17699148.0,47498518.0,37.26252680136252,38.26810801345418
2019,(주)바른손이앤에이,35620,Dec-16,23545151.0,68782257.0,19483302.0,76119603.0,25.595643214271625,34.23143122506143
2020,(주)바른손이앤에이,35620,Dec-17,34780043.0,72073730.0,15600904.0,58622618.0,26.61243139977133,48.256199588948704
2021,(주)바른손이앤에이,35620,Dec-18,23264354.0,113995488.0,12876449.0,111896610.0,11.507452281172773,20.40813580270826
2022,(주)바른손이앤에이,35620,Dec-19,32171070.0,103169274.0,21853034.0,106761431.0,20.469034365041434,31.182801577143987
2023,(주)바른전자,64520,Dec-11,85460970.0,110932311.0,85409457.0,111469827.0,76.62114430302292,77.03884398477915
2024,(주)바른전자,64520,Dec-12,71480918.0,90478042.0,71458318.0,90931046.0,78.58517100969013,79.00360841141986
2025,(주)바른전자,64520,Dec-13,78481939.0,100527791.0,78418236.0,100508137.0,78.02177847550792,78.0698931303484
2026,(주)바른전자,64520,Dec-14,,,74255211.0,106060658.0,70.01202179982704,
2027,(주)바른전자,64520,Dec-15,65390581.0,122404388.0,63876526.0,120857096.0,52.852937985536244,53.42176213486726
2028,(주)바른전자,64520,Dec-16,60214204.0,124804257.0,58177416.0,122909653.0,47.333479983057146,48.24691516732479
2029,(주)바른전자,64520,Dec-17,53600286.0,95254890.0,51269264.0,92951554.0,55.15697349180413,56.270377300314976
2030,(주)바른전자,64520,Dec-18,62811204.0,78019141.0,62230168.0,77219134.0,80.58905193109263,80.50742829890936
2031,(주)바른전자,64520,Dec-19,38811963.0,76832470.0,38650093.0,76731767.0,50.37039352944915,50.515053075867534
2032,(주)바이넥스,53030,Dec-11,30098859.0,100681382.0,29740051.0,98339090.0,30.242349202133152,29.895158769274737
2033,(주)바이넥스,53030,Dec-12,51903870.0,143800524.0,47347601.0,136833583.0,34.60232492779203,36.094353870365595
2034,(주)바이넥스,53030,Dec-13,24820916.0,122267849.0,23681209.0,122594066.0,19.31676611492762,20.300443823134568
2035,(주)바이넥스,53030,Dec-14,,,17583300.0,128676935.0,13.664686682193667,
2036,(주)바이넥스,53030,Dec-15,,,31970452.0,176114856.0,18.153182943294688,
2037,(주)바이넥스,53030,Dec-16,35325149.0,177100025.0,32721931.0,173319425.0,18.879552017899897,19.946439307391405
2038,(주)바이넥스,53030,Dec-17,34683705.0,167774068.0,34665005.0,164893896.0,21.02261262600042,20.67286405667889
2039,(주)바이넥스,53030,Dec-18,38154387.0,190422759.0,38143556.0,187688906.0,20.3227547183849,20.036673767551072
2040,(주)바이넥스,53030,Dec-19,41402635.0,202782054.0,41329216.0,202621622.0,20.397238750758792,20.417307243569
2041,(주)바이오니아,64550,Dec-11,32794030.0,70634407.0,32508119.0,72556990.0,44.80356613470322,46.42784075471887
2042,(주)바이오니아,64550,Dec-12,36708747.0,68131985.0,36082585.0,71433403.0,50.51220225361516,53.87887495131692
2043,(주)바이오니아,64550,Dec-13,40397236.0,69934207.0,39604791.0,70195687.0,56.42054760429939,57.76463011870572
2044,(주)바이오니아,64550,Dec-14,37157632.0,67359506.0,36290821.0,67268295.0,53.94936946149742,55.163159896095436
2045,(주)바이오니아,64550,Dec-15,37454010.0,71985448.0,36487477.0,71640245.0,50.931535758985746,52.029974169223756
2046,(주)바이오니아,64550,Dec-16,37594722.0,63709625.0,36583555.0,63509702.0,57.60309661034152,59.00948561539956
2047,(주)바이오니아,64550,Dec-17,31549597.0,58695411.0,30736047.0,58705528.0,52.35630791021929,53.75138611773244
2048,(주)바이오니아,64550,Dec-18,31770193.0,70807118.0,30206722.0,69333072.0,43.567551716156466,44.868643008461376
2049,(주)바이오니아,64550,Dec-19,50480711.0,82099866.0,48142735.0,74980585.0,64.20693436841017,61.486959065195066
2050,(주)바이오로그디바이스,208710,Dec-14,,,,,,
2051,(주)바이오로그디바이스,208710,Dec-15,13510940.0,42361952.0,10649160.0,30840976.0,34.52925743984237,31.89404492030962
2052,(주)바이오로그디바이스,208710,Dec-16,16022605.0,52640799.0,13831300.0,36981690.0,37.4004000358015,30.437617407744895
2053,(주)바이오로그디바이스,208710,Dec-17,21987475.0,63923411.0,18144731.0,44572583.0,40.70827800129958,34.396592196871346
2054,(주)바이오로그디바이스,208710,Dec-18,30495602.0,76554499.0,28900990.0,53535174.0,53.98504915665353,39.835153254676776
2055,(주)바이오로그디바이스,208710,Dec-19,32785181.0,88918610.0,26333550.0,53107447.0,49.5854187831699,36.871000345147095
2056,(주)바이오솔루션,86820,Dec-18,,,3801892.0,52865195.0,7.191673084720486,
2057,(주)바이오솔루션,86820,Dec-19,,,3710866.0,51807476.0,7.162800210533321,
2058,(주)바이오스마트,38460,Dec-11,33807915.0,69038826.0,23675551.0,58410641.0,40.53294159192672,48.9694233792446
2059,(주)바이오스마트,38460,Dec-12,30690077.0,69022715.0,25371975.0,62828352.0,40.383002565465986,44.463734873367414
2060,(주)바이오스마트,38460,Dec-13,25582616.0,72124579.0,19252795.0,65522917.0,29.383299586616392,35.47003858421135
2061,(주)바이오스마트,38460,Dec-14,17303582.0,67761449.0,11308105.0,58839431.0,19.218583198059818,25.53602712952611
2062,(주)바이오스마트,38460,Dec-15,17293419.0,74576208.0,10145585.0,63767156.0,15.910361440613723,23.18892239734152
2063,(주)바이오스마트,38460,Dec-16,54819318.0,112165319.0,30067105.0,85147873.0,35.311633679915886,48.873679037992126
2064,(주)바이오스마트,38460,Dec-17,49184925.0,112735334.0,26087276.0,88806853.0,29.375296070901197,43.62866836408184
2065,(주)바이오스마트,38460,Dec-18,58780423.0,141383449.0,18950415.0,96526170.0,19.63241160402407,41.57517970862346
2066,(주)바이오스마트,38460,Dec-19,77540405.0,183543718.0,17964530.0,119972450.0,14.973879419816798,42.24628652232053
2067,(주)바이오톡스텍,86040,Dec-11,22452719.0,44194146.0,22696000.0,42867218.0,52.944886696402826,50.80473554121851
2068,(주)바이오톡스텍,86040,Dec-12,18754612.0,44680667.0,19046280.0,43832484.0,43.45243130642562,41.974780725632414
2069,(주)바이오톡스텍,86040,Dec-13,20694405.0,46294125.0,20940160.0,45844255.0,45.67673746688652,44.70201132433111
2070,(주)바이오톡스텍,86040,Dec-14,21152680.0,47836166.0,20840150.0,48328060.0,43.122256511020716,44.21901203369852
2071,(주)바이오톡스텍,86040,Dec-15,21794880.0,45379011.0,21496508.0,45488475.0,47.25704258056574,48.02854782357421
2072,(주)바이오톡스텍,86040,Dec-16,22444931.0,48007296.0,22257283.0,47902497.0,46.463721922470974,46.75316643536849
2073,(주)바이오톡스텍,86040,Dec-17,28529781.0,59770502.0,26276788.0,53934065.0,48.720206793239115,47.7322091087674
2074,(주)바이오톡스텍,86040,Dec-18,27386460.0,63135803.0,25610083.0,57912152.0,44.222295520981504,43.37706768376732
2075,(주)바이오톡스텍,86040,Dec-19,28980519.0,60175524.0,29100546.0,60584722.0,48.032812628900075,48.15997780094113
2076,(주)바텍,43150,Dec-11,96417627.0,171126563.0,75097231.0,155108668.0,48.41588285704317,56.34287588654486
2077,(주)바텍,43150,Dec-12,113256880.0,199976304.0,79257796.0,159632008.0,49.65031574369471,56.63515013258771
2078,(주)바텍,43150,Dec-13,122968038.0,227688793.0,74835631.0,156256128.0,47.89292551777553,54.007066566513004
2079,(주)바텍,43150,Dec-14,126933008.0,239957971.0,74511805.0,165745650.0,44.95551165294534,52.89801687813072
2080,(주)바텍,43150,Dec-15,136203161.0,270205260.0,85862685.0,187062825.0,45.90045349737448,50.407294439789965
2081,(주)바텍,43150,Dec-16,133129906.0,390173060.0,103320687.0,221494855.0,46.64699186805039,34.1207324770193
2082,(주)바텍,43150,Dec-17,122870900.0,321481558.0,109852107.0,320605433.0,34.26395678079479,38.22020173238055
2083,(주)바텍,43150,Dec-18,125921912.0,349615466.0,106735209.0,341480704.0,31.256585730829467,36.017260174639986
2084,(주)바텍,43150,Dec-19,133226782.0,386987301.0,97511374.0,362905886.0,26.869603872999736,34.42665473924686
2085,(주)배럴,267790,Dec-18,2924498.0,41379987.0,2911300.0,41848150.0,6.956818879687633,7.067421263327124
2086,(주)배럴,267790,Dec-19,12570107.0,58348027.0,12156738.0,59689555.0,20.366608529750305,21.54332827740688
2087,(주)백금티앤에이,46310,Dec-11,40332816.0,73132489.0,36209670.0,65157256.0,55.57273621221863,55.15033954334577
2088,(주)백금티앤에이,46310,Dec-12,43740285.0,77532850.0,34486059.0,61308271.0,56.25025536929593,56.41516466891131
2089,(주)백금티앤에이,46310,Dec-13,44871497.0,72867912.0,36488329.0,60079196.0,60.73371720886544,61.57922708146214
2090,(주)백금티앤에이,46310,Dec-14,43854024.0,74503723.0,34082852.0,61801695.0,55.148733380209066,58.86152024912903
2091,(주)백금티앤에이,46310,Dec-15,32305735.0,55411509.0,24369156.0,57637697.0,42.279891925591684,58.3014893169576
2092,(주)백금티앤에이,46310,Dec-16,34830027.0,64969546.0,26898402.0,59969611.0,44.85338749320885,53.60977433950362
2093,(주)백금티앤에이,46310,Dec-17,39165738.0,74533011.0,32254804.0,67782127.0,47.586001542855094,52.548176270511874
2094,(주)백금티앤에이,46310,Dec-18,32493185.0,77049623.0,25173803.0,67436933.0,37.329400789920264,42.171763773587834
2095,(주)백금티앤에이,46310,Dec-19,40718881.0,93349212.0,22854896.0,61445123.0,37.19562250693192,43.619951499965524
2096,(주)백산,35150,Dec-11,69910317.0,153278162.0,66755700.0,144982969.0,46.04382187814073,45.610096107493774
2097,(주)백산,35150,Dec-12,68174565.0,158972213.0,65424006.0,151758463.0,43.11061452961605,42.884579457920736
2098,(주)백산,35150,Dec-13,57125762.0,152570048.0,59396348.0,150978561.0,39.34091542970793,37.44231764284429
2099,(주)백산,35150,Dec-14,70972376.0,163001526.0,73303065.0,160548189.0,45.65798309939205,43.540927340766125
2100,(주)백산,35150,Dec-15,67008236.0,170612301.0,65682032.0,163431870.0,40.18924338319081,39.2751493340448
2101,(주)백산,35150,Dec-16,63716322.0,186773462.0,55799477.0,171172693.0,32.59835200466233,34.114226570367904
2102,(주)백산,35150,Dec-17,66806244.0,191846950.0,61451865.0,186913634.0,32.87714421089261,34.82267713925084
2103,(주)백산,35150,Dec-18,156642323.0,294732636.0,106246170.0,240815078.0,44.119401028535265,53.14726089580388
2104,(주)백산,35150,Dec-19,188355180.0,330589417.0,112904365.0,264591967.0,42.67112349635316,56.975562529879774
2105,(주)버킷스튜디오,66410,Dec-11,,,6102664.0,25942642.0,23.52367966223332,
2106,(주)버킷스튜디오,66410,Dec-12,,,4585661.0,29661171.0,15.460148218693051,
2107,(주)버킷스튜디오,66410,Dec-13,,,3469266.0,24739430.0,14.023225272368848,
2108,(주)버킷스튜디오,66410,Dec-14,,,3586561.0,33367269.0,10.748740030237416,
2109,(주)버킷스튜디오,66410,Dec-15,,,2542612.0,33235979.0,7.650179343295409,
2110,(주)버킷스튜디오,66410,Dec-16,,,2998953.0,23751307.0,12.626475671423051,
2111,(주)버킷스튜디오,66410,Dec-17,,,3037635.0,24444762.0,12.426527204478408,
2112,(주)버킷스튜디오,66410,Dec-18,,,18830248.0,34550470.0,54.5006999904777,
2113,(주)버킷스튜디오,66410,Dec-19,,,12774973.0,53999881.0,23.657409541328434,
2114,(주)베노홀딩스,206400,Dec-14,,,,,,
2115,(주)베노홀딩스,206400,Dec-15,2973337.0,25457362.0,2603842.0,25115735.0,10.367373282127717,11.679674429738634
2116,(주)베노홀딩스,206400,Dec-16,3240326.0,20238153.0,2692930.0,20378498.0,13.21456566622329,16.010976891023603
2117,(주)베노홀딩스,206400,Dec-17,4312824.0,17769478.0,3456812.0,19636000.0,17.60446119372581,24.270966203959397
2118,(주)베노홀딩스,206400,Dec-18,17797725.0,24782754.0,16750520.0,24109126.0,69.4779230072463,71.81496051649465
2119,(주)베노홀딩스,206400,Dec-19,10410109.0,44249191.0,10315375.0,44519677.0,23.170372507419586,23.526100172091283
2120,(주)베셀,177350,Dec-15,29643451.0,67258749.0,29451920.0,66990949.0,43.96402863318148,44.07374719384091
2121,(주)베셀,177350,Dec-16,33827510.0,76210812.0,33798427.0,76100288.0,44.4130080033337,44.38675971593112
2122,(주)베셀,177350,Dec-17,52400167.0,97668551.0,51684673.0,96844753.0,53.368583634056044,53.65101300622347
2123,(주)베셀,177350,Dec-18,54704428.0,85246113.0,54638578.0,84810730.0,64.42413359724648,64.17234296653503
2124,(주)베셀,177350,Dec-19,66743943.0,86241040.0,60256125.0,79391713.0,75.8972476132364,77.39232156755067
2125,(주)베스파,299910,Dec-18,21444587.0,112067379.0,20991187.0,113003363.0,18.575718848296578,19.135440831537608
2126,(주)베스파,299910,Dec-19,21787083.0,106207019.0,17079029.0,111946288.0,15.256449593040546,20.513788264785024
2127,(주)벽산,7210,Dec-11,177082313.0,339288838.0,132613229.0,285722663.0,46.41326928973779,52.19220120645407
2128,(주)벽산,7210,Dec-12,153121044.0,322986331.0,120567360.0,283594374.0,42.51401686833181,47.40790222481582
2129,(주)벽산,7210,Dec-13,171090856.0,398397733.0,127900425.0,301784379.0,42.381393438525194,42.944736334631706
2130,(주)벽산,7210,Dec-14,156772450.0,399992604.0,117296909.0,304530910.0,38.51724246973813,39.19383719404972
2131,(주)벽산,7210,Dec-15,162137695.0,429504382.0,121916164.0,328229935.0,37.14352379224643,37.74995129153304
2132,(주)벽산,7210,Dec-16,178134279.0,458398720.0,135936754.0,354439727.0,38.3525727069528,38.860117017778755
2133,(주)벽산,7210,Dec-17,159814221.0,451649551.0,118385439.0,343106483.0,34.503993618797345,35.384563240714925
2134,(주)벽산,7210,Dec-18,178853514.0,474553687.0,137202696.0,370360064.0,37.04575879973927,37.6887839878905
2135,(주)벽산,7210,Dec-19,171172716.0,462713987.0,133833270.0,356233109.0,37.56901495643966,36.99320115862415
2136,(주)보광산업,225530,Dec-15,,,40900735.0,84808540.0,48.22714198357854,
2137,(주)보광산업,225530,Dec-16,,,33298193.0,87769270.0,37.938327389529384,
2138,(주)보광산업,225530,Dec-17,,,31875629.0,90402464.0,35.25969048808227,
2139,(주)보광산업,225530,Dec-18,,,34860162.0,92460531.0,37.70274907895564,
2140,(주)보광산업,225530,Dec-19,,,32824776.0,100570886.0,32.638447671625364,
2141,(주)보라티알,250000,Dec-17,13620621.0,60853021.0,13613029.0,60563965.0,22.47710994483271,22.38281810199694
2142,(주)보라티알,250000,Dec-18,7066145.0,58124051.0,6254053.0,56780147.0,11.014506531657975,12.15700708816734
2143,(주)보라티알,250000,Dec-19,31401048.0,86622147.0,30539553.0,84921422.0,35.96213096855585,36.25059997647022
2144,(주)보락,2760,Dec-11,,,9594390.0,46455549.0,20.652839556368175,
2145,(주)보락,2760,Dec-12,,,10900766.0,49422088.0,22.056465926733,
2146,(주)보락,2760,Dec-13,,,10436584.0,49687810.0,21.00431474037596,
2147,(주)보락,2760,Dec-14,,,10362731.0,51497215.0,20.12289596631585,
2148,(주)보락,2760,Dec-15,,,9518956.0,49528866.0,19.219006548625604,
2149,(주)보락,2760,Dec-16,,,10390140.0,53139580.0,19.552544449918496,
2150,(주)보락,2760,Dec-17,,,8609397.0,51828012.0,16.61147450533121,
2151,(주)보락,2760,Dec-18,,,9552033.0,53313420.0,17.916751542107036,
2152,(주)보락,2760,Dec-19,,,11669629.0,55616509.0,20.98231120547318,
2153,(주)보령,3850,Dec-11,,,124416758.0,262386266.0,47.41740484237083,
2154,(주)보령,3850,Dec-12,,,127213133.0,273006171.0,46.59716391539003,
2155,(주)보령,3850,Dec-13,,,107579507.0,267559994.0,40.20762050099314,
2156,(주)보령,3850,Dec-14,,,105052976.0,282409341.0,37.19883188991259,
2157,(주)보령,3850,Dec-15,,,134988168.0,330928386.0,40.79074921061622,
2158,(주)보령,3850,Dec-16,,,202551724.0,397900573.0,50.90510990543359,
2159,(주)보령,3850,Dec-17,152862300.0,402516283.0,152855956.0,401220772.0,38.09771743323399,37.9766748467167
2160,(주)보령,3850,Dec-18,193914931.0,450017573.0,193908310.0,451316774.0,42.96501286256203,43.090524156042235
2161,(주)보령,3850,Dec-19,224675238.0,507628914.0,224668382.0,511049761.0,43.962134247040574,44.2597400982561
2162,(주)본느,226340,Dec-15,,,,,,
2163,(주)본느,226340,Dec-16,,,,,,
2164,(주)본느,226340,Dec-17,,,,,,
2165,(주)본느,226340,Dec-18,9532540.0,34336249.0,7210116.0,31692065.0,22.75054023775352,27.76232197057984
2166,(주)본느,226340,Dec-19,7116993.0,41068940.0,4170131.0,38732823.0,10.76640088949881,17.329380792394446
2167,(주)부-스타,8470,Dec-11,,,12350612.0,58296014.0,21.186031689919655,
2168,(주)부-스타,8470,Dec-12,,,13333435.0,61504069.0,21.678947778235617,
2169,(주)부-스타,8470,Dec-13,,,12375796.0,64936071.0,19.05843056011196,
2170,(주)부-스타,8470,Dec-14,,,13789729.0,69927690.0,19.719983600201864,
2171,(주)부-스타,8470,Dec-15,,,15454902.0,75759452.0,20.39996540629676,
2172,(주)부-스타,8470,Dec-16,,,16938090.0,82882152.0,20.436354017448775,
2173,(주)부-스타,8470,Dec-17,,,15305315.0,84540828.0,18.10405145310382,
2174,(주)부-스타,8470,Dec-18,,,14712307.0,85716617.0,17.163891337428776,
2175,(주)부-스타,8470,Dec-19,,,20510306.0,94164882.0,21.78126873243467,
2176,(주)부방,14470,Dec-11,100680879.0,229679143.0,96506714.0,229172480.0,42.11095241453075,43.835447000078716
2177,(주)부방,14470,Dec-12,76114659.0,215669885.0,73265945.0,213838074.0,34.26234796708841,35.29220549266765
2178,(주)부방,14470,Dec-13,65305302.0,221941699.0,65365850.0,220826344.0,29.60056704104108,29.424530087966932
2179,(주)부방,14470,Dec-14,64971025.0,234630021.0,64971025.0,234630021.0,27.690840551047813,27.690840551047813
2180,(주)부방,14470,Dec-15,32126056.0,226710329.0,16280884.0,208751455.0,7.7991715075710495,14.170530359911393
2181,(주)부방,14470,Dec-16,80903270.0,275144751.0,27000784.0,228417375.0,11.820810041267658,29.403893661776596
2182,(주)부방,14470,Dec-17,80721170.0,274081718.0,20667635.0,200547100.0,10.305626458821893,29.45149738152181
2183,(주)부방,14470,Dec-18,63728208.0,257894793.0,13957295.0,193523464.0,7.2121977932350365,24.710932414986758
2184,(주)부방,14470,Dec-19,78912024.0,261497703.0,14695304.0,223913219.0,6.562946156385702,30.176947290431837
2185,(주)뷰웍스,100120,Dec-11,4781327.0,53983639.0,3912800.0,53142663.0,7.362822596978251,8.856992764048382
2186,(주)뷰웍스,100120,Dec-12,4735633.0,58335798.0,4008397.0,59369815.0,6.751574011136804,8.117885007761444
2187,(주)뷰웍스,100120,Dec-13,14482364.0,76434946.0,14244890.0,78367793.0,18.17696971509712,18.94730716497137
2188,(주)뷰웍스,100120,Dec-14,13444133.0,84339360.0,13232025.0,86926246.0,15.222128653755506,15.940520535133299
2189,(주)뷰웍스,100120,Dec-15,12297697.0,96987147.0,11691477.0,100334134.0,11.652541895662347,12.679718272360358
2190,(주)뷰웍스,100120,Dec-16,19564784.0,129948073.0,19348088.0,133513067.0,14.491531379471645,15.055847730808598
2191,(주)뷰웍스,100120,Dec-17,11559305.0,137641189.0,11287270.0,140743102.0,8.019767817821721,8.398143814349062
2192,(주)뷰웍스,100120,Dec-18,15630373.0,156377977.0,12642887.0,156662214.0,8.070157236511417,9.995252080796519
2193,(주)뷰웍스,100120,Dec-19,19560681.0,181014312.0,17213969.0,181258083.0,9.49693868272898,10.806151615238026
2194,(주)브리지텍,64480,Dec-11,,,7172940.0,31083818.0,23.07612275943708,
2195,(주)브리지텍,64480,Dec-12,,,8833574.0,36974500.0,23.890989736169523,
2196,(주)브리지텍,64480,Dec-13,,,10679637.0,46845597.0,22.79752566714007,
2197,(주)브리지텍,64480,Dec-14,,,13295817.0,51485260.0,25.824511714615017,
2198,(주)브리지텍,64480,Dec-15,,,18805260.0,61895924.0,30.382065222905467,
2199,(주)브리지텍,64480,Dec-16,,,13480144.0,62590715.0,21.536970779132336,
2200,(주)브리지텍,64480,Dec-17,,,8812773.0,51895512.0,16.981763278489286,
2201,(주)브리지텍,64480,Dec-18,,,16678693.0,56122698.0,29.718266573713187,
2202,(주)브리지텍,64480,Dec-19,,,9374465.0,42299688.0,22.162019256501374,
2203,(주)브이원텍,251630,Dec-17,26659744.0,88099849.0,26636241.0,87633631.0,30.39499869633383,30.26082825635717
2204,(주)브이원텍,251630,Dec-18,4976678.0,81944439.0,4953132.0,81636022.0,6.0673363040643995,6.073234573001348
2205,(주)브이원텍,251630,Dec-19,5587469.0,87282327.0,5569606.0,86929602.0,6.407030369240618,6.401604072723679
2206,(주)브이티지엠피,18290,Dec-11,,,66904611.0,89450756.0,74.7949083851231,
2207,(주)브이티지엠피,18290,Dec-12,,,56949391.0,78858612.0,72.21708518024639,
2208,(주)브이티지엠피,18290,Dec-13,,,55434635.0,78768835.0,70.37635506479181,
2209,(주)브이티지엠피,18290,Dec-14,,,60195316.0,79619776.0,75.60347318736491,
2210,(주)브이티지엠피,18290,Dec-15,,,46069317.0,62449424.0,73.77060355272452,
2211,(주)브이티지엠피,18290,Dec-16,,,28669149.0,62089520.0,46.17389375856022,
2212,(주)브이티지엠피,18290,Dec-17,37978851.0,74092908.0,30642997.0,56768349.0,53.9790174274753,51.2584159876678
2213,(주)브이티지엠피,18290,Dec-18,54235863.0,123950307.0,15910858.0,67816541.0,23.461618309314833,43.75613446443501
2214,(주)브이티지엠피,18290,Dec-19,74641892.0,135892621.0,59898272.0,122122968.0,49.04750759087349,54.927111899622574
2215,(주)블루베리엔에프티,44480,Dec-11,4174552.0,28198745.0,2317061.0,27527297.0,8.417321177593282,14.804034718566376
2216,(주)블루베리엔에프티,44480,Dec-12,3366569.0,29135466.0,2286716.0,29917737.0,7.643345484319218,11.554882973212099
2217,(주)블루베리엔에프티,44480,Dec-13,2588911.0,28653364.0,1402909.0,29414165.0,4.76950136099393,9.035277672806586
2218,(주)블루베리엔에프티,44480,Dec-14,2604247.0,27768924.0,1646430.0,26811108.0,6.140850277429788,9.378278394942491
2219,(주)블루베리엔에프티,44480,Dec-15,2400597.0,26183118.0,1227072.0,25009593.0,4.906405314152853,9.168491697589264
