,회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별),재고자산회전율(개별),재고자산회전율(연결)
2084,(주)바텍,43150,Dec-19,271702910.0,66703068.0,189138285.0,25698918.0,7.359776197581548,4.073319536066917
2085,(주)배럴,267790,Dec-18,50068540.0,9817976.0,50099838.0,9612122.0,5.212151697616822,5.099680422930347
2086,(주)배럴,267790,Dec-19,59946896.0,11680038.0,59440692.0,11228849.0,5.293569447767977,5.132423028075765
2087,(주)백금티앤에이,46310,Dec-11,104522555.0,16570995.0,71533145.0,3251072.0,22.00294087611717,6.307560590055093
2088,(주)백금티앤에이,46310,Dec-12,106041966.0,14137129.0,75299082.0,1136494.0,66.25559131856393,7.500954826117806
2089,(주)백금티앤에이,46310,Dec-13,81099769.0,14776682.0,58695710.0,1545036.0,37.98986560830945,5.488361257283604
2090,(주)백금티앤에이,46310,Dec-14,94309334.0,17616982.0,57872877.0,805725.0,71.82708368239784,5.353319541338011
2091,(주)백금티앤에이,46310,Dec-15,92584519.0,7205078.0,56288523.0,890429.0,63.215060381007355,12.849898224557736
2092,(주)백금티앤에이,46310,Dec-16,60216859.0,8038958.0,36744298.0,688005.0,53.40702175129541,7.490629880141182
2093,(주)백금티앤에이,46310,Dec-17,101998708.0,18316766.0,68146269.0,312261.0,218.23496690268718,5.568598081124146
2094,(주)백금티앤에이,46310,Dec-18,112217563.0,16425909.0,62247878.0,506065.0,123.00372086589667,6.831741427521607
2095,(주)백금티앤에이,46310,Dec-19,155629903.0,13632630.0,54558064.0,382788.0,142.5281461278828,11.41598525009481
2096,(주)백산,35150,Dec-11,178131543.0,21154782.0,145778637.0,14498905.0,10.054458388409332,8.420391332796529
2097,(주)백산,35150,Dec-12,185390651.0,24829183.0,161779184.0,17025782.0,9.502011948702268,7.4666432238225475
2098,(주)백산,35150,Dec-13,177231545.0,22091356.0,151700131.0,15236552.0,9.95632942413743,8.022664837776368
2099,(주)백산,35150,Dec-14,169766437.0,23435309.0,145694279.0,16112245.0,9.042456777438526,7.244045171326736
2100,(주)백산,35150,Dec-15,172072593.0,23443260.0,149316291.0,15724450.0,9.495803732403996,7.33996009940597
2101,(주)백산,35150,Dec-16,200786094.0,26086083.0,174059704.0,16279676.0,10.691840795848762,7.697058005987331
2102,(주)백산,35150,Dec-17,211371854.0,23012774.0,178689712.0,14014259.0,12.750564407294029,9.184979351033475
2103,(주)백산,35150,Dec-18,323119368.0,48351663.0,191665660.0,16181120.0,11.845018144603094,6.682693995447478
2104,(주)백산,35150,Dec-19,468882611.0,57691257.0,241436660.0,22136801.0,10.906574079967562,8.127446607724286
2105,(주)버킷스튜디오,66410,Dec-11,,,27515568.0,128347.0,214.38419285218976,
2106,(주)버킷스튜디오,66410,Dec-12,,,14084966.0,105775.0,133.15968801701726,
2107,(주)버킷스튜디오,66410,Dec-13,,,15787540.0,142500.0,110.78975438596491,
2108,(주)버킷스튜디오,66410,Dec-14,,,21663767.0,193433.0,111.99623125319879,
2109,(주)버킷스튜디오,66410,Dec-15,,,26078568.0,162994.0,159.99710418788422,
2110,(주)버킷스튜디오,66410,Dec-16,,,17961354.0,80073.0,224.31224008092616,
2111,(주)버킷스튜디오,66410,Dec-17,,,16096172.0,61875.0,260.14015353535353,
2112,(주)버킷스튜디오,66410,Dec-18,,,18445342.0,24049.0,766.989978793297,
2113,(주)버킷스튜디오,66410,Dec-19,,,17584675.0,14656.0,1199.8277156113538,
2114,(주)베노홀딩스,206400,Dec-14,,,,,,
2115,(주)베노홀딩스,206400,Dec-15,20271602.0,0.0,20102639.0,0.0,inf,inf
2116,(주)베노홀딩스,206400,Dec-16,20266910.0,0.0,20247733.0,0.0,inf,inf
2117,(주)베노홀딩스,206400,Dec-17,18892219.0,0.0,18888947.0,0.0,inf,inf
2118,(주)베노홀딩스,206400,Dec-18,15092291.0,0.0,15045022.0,0.0,inf,inf
2119,(주)베노홀딩스,206400,Dec-19,15950474.0,0.0,16109554.0,0.0,inf,inf
2120,(주)베셀,177350,Dec-15,52751850.0,0.0,52554919.0,0.0,inf,inf
2121,(주)베셀,177350,Dec-16,44002936.0,0.0,43831409.0,0.0,inf,inf
2122,(주)베셀,177350,Dec-17,80643961.0,0.0,80513243.0,0.0,inf,inf
2123,(주)베셀,177350,Dec-18,75788384.0,24264756.0,75235199.0,24244729.0,3.103156937740983,3.1233936166512453
2124,(주)베셀,177350,Dec-19,42343768.0,22032110.0,40367749.0,21737167.0,1.8570841821291615,1.9219116099184328
2125,(주)베스파,299910,Dec-18,124486560.0,0.0,124486560.0,0.0,inf,inf
2126,(주)베스파,299910,Dec-19,100572482.0,0.0,100123379.0,0.0,inf,inf
2127,(주)벽산,7210,Dec-11,336793187.0,24044030.0,252815668.0,11429862.0,22.118873176246574,14.007351804169268
2128,(주)벽산,7210,Dec-12,318846473.0,21407320.0,244893406.0,10517188.0,23.28506498124784,14.894273220561939
2129,(주)벽산,7210,Dec-13,399388963.0,23770261.0,266820648.0,9182863.0,29.056368150107435,16.80204365446387
2130,(주)벽산,7210,Dec-14,428396771.0,24562523.0,285567518.0,10936587.0,26.111209831732697,17.441073581895477
2131,(주)벽산,7210,Dec-15,442823058.0,24080328.0,293984781.0,10725659.0,27.40948420978142,18.38941139007741
2132,(주)벽산,7210,Dec-16,443779912.0,22669742.0,294713122.0,8338594.0,35.34326314484193,19.575869544523268
2133,(주)벽산,7210,Dec-17,414696624.0,29467961.0,250971159.0,12570007.0,19.965872652258668,14.072796689258547
2134,(주)벽산,7210,Dec-18,432398854.0,31348987.0,267776172.0,13475592.0,19.871199128023466,13.793072611883758
2135,(주)벽산,7210,Dec-19,433534084.0,29005508.0,261761390.0,13667341.0,19.15232743516094,14.94661234686874
2136,(주)보광산업,225530,Dec-15,,,40267561.0,1224237.0,32.89196536291584,
2137,(주)보광산업,225530,Dec-16,,,47698115.0,1878300.0,25.394300697439174,
2138,(주)보광산업,225530,Dec-17,,,42039497.0,1767805.0,23.780618903103,
2139,(주)보광산업,225530,Dec-18,,,37337946.0,907116.0,41.16115910203326,
2140,(주)보광산업,225530,Dec-19,,,49767222.0,802740.0,61.99668884072053,
2141,(주)보라티알,250000,Dec-17,42068055.0,9094901.0,41950240.0,8855727.0,4.737074663661154,4.625454966469674
2142,(주)보라티알,250000,Dec-18,42014603.0,11614470.0,39253402.0,11329313.0,3.464764544858104,3.617436094802432
2143,(주)보라티알,250000,Dec-19,46789495.0,13081992.0,42135809.0,12854258.0,3.277965091411733,3.5766338184582285
2144,(주)보락,2760,Dec-11,,,25276708.0,8464974.0,2.986034924619969,
2145,(주)보락,2760,Dec-12,,,31403501.0,8700069.0,3.6095691884742522,
2146,(주)보락,2760,Dec-13,,,30749426.0,8583241.0,3.5824959359757,
2147,(주)보락,2760,Dec-14,,,31151277.0,8615432.0,3.6157533365709345,
2148,(주)보락,2760,Dec-15,,,31066714.0,8666423.0,3.5847216319812683,
2149,(주)보락,2760,Dec-16,,,35708601.0,8467455.0,4.217158638575581,
2150,(주)보락,2760,Dec-17,,,33456069.0,9190390.0,3.640331803111729,
2151,(주)보락,2760,Dec-18,,,33763267.0,8522837.0,3.961505658268485,
2152,(주)보락,2760,Dec-19,,,36123805.0,10095538.0,3.578195139278362,
2153,(주)보령,3850,Dec-11,,,308005547.0,43769380.0,7.037009594378536,
2154,(주)보령,3850,Dec-12,,,312075037.0,44531302.0,7.007992647508937,
2155,(주)보령,3850,Dec-13,,,327278734.0,44755405.0,7.312608030247967,
2156,(주)보령,3850,Dec-14,,,359490951.0,50324839.0,7.143409857704661,
2157,(주)보령,3850,Dec-15,,,401350240.0,48461122.0,8.281901520975929,
2158,(주)보령,3850,Dec-16,,,409140007.0,73407620.0,5.5735359217476335,
2159,(주)보령,3850,Dec-17,422721052.0,60720875.0,422721052.0,60720875.0,6.961708835717535,6.961708835717535
2160,(주)보령,3850,Dec-18,460401670.0,75829816.0,460401670.0,75829816.0,6.0715124246114485,6.0715124246114485
2161,(주)보령,3850,Dec-19,524268670.0,85057652.0,524268670.0,85057652.0,6.16368613137828,6.16368613137828
2162,(주)본느,226340,Dec-15,,,,,,
2163,(주)본느,226340,Dec-16,,,,,,
2164,(주)본느,226340,Dec-17,,,,,,
2165,(주)본느,226340,Dec-18,29229682.0,6176638.0,24842430.0,3899597.0,6.370512132407528,4.7322964369937175
2166,(주)본느,226340,Dec-19,47018567.0,3541016.0,32954152.0,805723.0,40.90010090316399,13.278270134899136
2167,(주)부-스타,8470,Dec-11,,,62438421.0,7772802.0,8.032935999141623,
2168,(주)부-스타,8470,Dec-12,,,67029100.0,5918193.0,11.325940198300394,
2169,(주)부-스타,8470,Dec-13,,,68048277.0,5823451.0,11.685215003955559,
2170,(주)부-스타,8470,Dec-14,,,72246416.0,6072165.0,11.89796654076429,
2171,(주)부-스타,8470,Dec-15,,,77037504.0,5136097.0,14.999230738827556,
2172,(주)부-스타,8470,Dec-16,,,86313556.0,5355204.0,16.117697103602403,
2173,(주)부-스타,8470,Dec-17,,,78949525.0,11605116.0,6.802993179904449,
2174,(주)부-스타,8470,Dec-18,,,81943315.0,11468371.0,7.145157320076234,
2175,(주)부-스타,8470,Dec-19,,,96542723.0,9564194.0,10.094182844890014,
2176,(주)부방,14470,Dec-11,334669259.0,23855340.0,305639687.0,21482208.0,14.227573208489556,14.02911293655844
2177,(주)부방,14470,Dec-12,328982526.0,23812640.0,305740128.0,21557775.0,14.182360099778386,13.815457924866793
2178,(주)부방,14470,Dec-13,372055119.0,25187091.0,355624386.0,24915164.0,14.273411405198859,14.771658981976124
2179,(주)부방,14470,Dec-14,382206548.0,24082417.0,382206548.0,24082417.0,15.87077194120507,15.87077194120507
2180,(주)부방,14470,Dec-15,121967291.0,4149980.0,72220964.0,0.0,inf,29.389850312531628
2181,(주)부방,14470,Dec-16,257006997.0,27927184.0,14619745.0,4883381.0,2.9937752143443244,9.202753739868653
2182,(주)부방,14470,Dec-17,383330726.0,25887346.0,26323558.0,0.0,inf,14.807648725365667
2183,(주)부방,14470,Dec-18,348599294.0,28210714.0,10113038.0,4194.0,2411.3109203624226,12.356982315300492
2184,(주)부방,14470,Dec-19,330262944.0,30075634.0,5610972.0,0.0,inf,10.981080033092569
2185,(주)뷰웍스,100120,Dec-11,35629219.0,10773598.0,35285299.0,10603412.0,3.3277306399110023,3.307086360564038
2186,(주)뷰웍스,100120,Dec-12,46820976.0,13870613.0,46753327.0,13616324.0,3.433623274534302,3.3755520394087846
2187,(주)뷰웍스,100120,Dec-13,66501264.0,11741057.0,65819178.0,11508380.0,5.719239197871464,5.663992943735815
2188,(주)뷰웍스,100120,Dec-14,70811410.0,14771893.0,70249120.0,14408949.0,4.8753812647959265,4.793658470177113
2189,(주)뷰웍스,100120,Dec-15,93438699.0,14584888.0,92745632.0,14285806.0,6.492152560380562,6.406542100289012
2190,(주)뷰웍스,100120,Dec-16,117303133.0,22490079.0,116465198.0,22123426.0,5.264338262979703,5.215772385681705
2191,(주)뷰웍스,100120,Dec-17,123460627.0,21596920.0,122607323.0,20717971.0,5.917921354364286,5.71658491118178
2192,(주)뷰웍스,100120,Dec-18,131403852.0,24120047.0,116568491.0,21332436.0,5.464377861018779,5.447910279776818
2193,(주)뷰웍스,100120,Dec-19,136009901.0,33227053.0,125452626.0,30301152.0,4.1401932837404996,4.093348302661689
2194,(주)브리지텍,64480,Dec-11,,,28105315.0,410124.0,68.52882299012006,
2195,(주)브리지텍,64480,Dec-12,,,35449455.0,487113.0,72.7746026076085,
2196,(주)브리지텍,64480,Dec-13,,,42332466.0,340978.0,124.150138718627,
2197,(주)브리지텍,64480,Dec-14,,,40183859.0,466370.0,86.16304436391707,
2198,(주)브리지텍,64480,Dec-15,,,52454026.0,1157990.0,45.29747752571266,
2199,(주)브리지텍,64480,Dec-16,,,55214248.0,427807.0,129.0634515096761,
2200,(주)브리지텍,64480,Dec-17,,,30211608.0,645325.0,46.81611281137411,
2201,(주)브리지텍,64480,Dec-18,,,46502491.0,147578.0,315.10449389475394,
2202,(주)브리지텍,64480,Dec-19,,,35589607.0,33419.0,1064.9512851970435,
2203,(주)브이원텍,251630,Dec-17,38720628.0,19875455.0,37985173.0,19875455.0,1.9111599206156538,1.9481630986561063
2204,(주)브이원텍,251630,Dec-18,54628523.0,3939153.0,53788027.0,3939153.0,13.654718920539517,13.868088647483354
2205,(주)브이원텍,251630,Dec-19,26780003.0,5283681.0,26109076.0,5279923.0,4.944972871763471,5.068436758388707
2206,(주)브이티지엠피,18290,Dec-11,,,59105985.0,35580592.0,1.6611861039299178,
2207,(주)브이티지엠피,18290,Dec-12,,,53969499.0,31490382.0,1.7138407212716569,
2208,(주)브이티지엠피,18290,Dec-13,,,52606140.0,32805902.0,1.60355718919114,
2209,(주)브이티지엠피,18290,Dec-14,,,53824611.0,34783479.0,1.5474188478961521,
2210,(주)브이티지엠피,18290,Dec-15,,,47026940.0,22823859.0,2.060428957259156,
2211,(주)브이티지엠피,18290,Dec-16,,,41141465.0,15147455.0,2.716064513807765,
2212,(주)브이티지엠피,18290,Dec-17,69859691.0,10656858.0,40265014.0,6410150.0,6.28144645601117,6.555374107452685
2213,(주)브이티지엠피,18290,Dec-18,109469851.0,26448630.0,52279262.0,6979372.0,7.4905395499767025,4.1389611106511
2214,(주)브이티지엠피,18290,Dec-19,112756600.0,31349145.0,64608809.0,14798209.0,4.365988411165162,3.5967998489272994
2215,(주)블루베리엔에프티,44480,Dec-11,25969100.0,6781628.0,21939190.0,5214312.0,4.2074946800268185,3.8293312461255615
2216,(주)블루베리엔에프티,44480,Dec-12,27282211.0,7156102.0,22070619.0,6187576.0,3.5669249153464944,3.8124402083704227
2217,(주)블루베리엔에프티,44480,Dec-13,24702331.0,6195528.0,20677478.0,5083641.0,4.06745440915281,3.987122808580641
2218,(주)블루베리엔에프티,44480,Dec-14,18261707.0,6801962.0,14699293.0,5673714.0,2.590770877770716,2.68477051180233
2219,(주)블루베리엔에프티,44480,Dec-15,17443492.0,5958399.0,14269722.0,4568260.0,3.1236667790362196,2.9275468124910735
2220,(주)블루베리엔에프티,44480,Dec-16,15334875.0,5087951.0,12830029.0,3628715.0,3.5356948671912782,3.0139588608459476
2221,(주)블루베리엔에프티,44480,Dec-17,14931003.0,5814756.0,11902327.0,4296470.0,2.770257211152411,2.5677780804559984
2222,(주)블루베리엔에프티,44480,Dec-18,15350181.0,4765560.0,12878535.0,3519478.0,3.659217361210952,3.221065520106766
2223,(주)블루베리엔에프티,44480,Dec-19,37484494.0,14123330.0,11521976.0,3448398.0,3.3412546927587825,2.6540832792266413
2224,(주)블루콤,33560,Dec-11,41216047.0,10663258.0,40152576.0,2109135.0,19.037461328933425,3.865239591877079
2225,(주)블루콤,33560,Dec-12,56774888.0,8698654.0,57478849.0,2755927.0,20.856448302150238,6.526858983010475
2226,(주)블루콤,33560,Dec-13,85508234.0,12318157.0,80109459.0,7190746.0,11.140632557456486,6.941641838141859
2227,(주)블루콤,33560,Dec-14,196513183.0,17811546.0,190464948.0,9391297.0,20.281005701342423,11.032909945043512
2228,(주)블루콤,33560,Dec-15,217060294.0,9358496.0,221866505.0,8579543.0,25.859944404964228,23.19392923820238
2229,(주)블루콤,33560,Dec-16,238790401.0,16125500.0,248505341.0,11379279.0,21.838408303373175,14.808247868283154
2230,(주)블루콤,33560,Dec-17,116599132.0,11542822.0,121104741.0,7037732.0,17.207921671356626,10.101440704881353
2231,(주)블루콤,33560,Dec-18,73866708.0,9618826.0,65992040.0,5637127.0,11.70667966146585,7.679389147906408
2232,(주)블루콤,33560,Dec-19,28562802.0,5021963.0,27278673.0,2973255.0,9.174683301634067,5.687577148616985
2233,(주)비덴트,121800,Jun-12,,,31124822.0,10697081.0,2.9096556340930766,
2234,(주)비덴트,121800,Dec-13,,,26338670.0,15221850.0,1.7303199019830047,
2235,(주)비덴트,121800,Dec-14,29024533.0,15208673.0,29279902.0,15063008.0,1.943828350884498,1.9084198207167713
2236,(주)비덴트,121800,Dec-15,22678785.0,14910460.0,22717997.0,14520100.0,1.5645895689423626,1.5209983461274836
2237,(주)비덴트,121800,Dec-16,23993768.0,9925557.0,17053079.0,9504944.0,1.794127245778618,2.417372445697506
2238,(주)비덴트,121800,Dec-17,23931470.0,12562587.0,15823655.0,11953619.0,1.3237543374939422,1.9049794441224566
2239,(주)비덴트,121800,Dec-18,21471982.0,10839410.0,19854705.0,9865957.0,2.0124459289656342,1.980917965092196
2240,(주)비덴트,121800,Dec-19,18671853.0,12280616.0,17944734.0,12265839.0,1.4629846356209306,1.52043293268025
2241,(주)비보존헬스케어,82800,Dec-11,,,47382168.0,16227890.0,2.9197984457622033,
2242,(주)비보존헬스케어,82800,Dec-12,,,117695488.0,26772738.0,4.396094564552942,
2243,(주)비보존헬스케어,82800,Dec-13,,,133947802.0,27290971.0,4.908136174414608,
2244,(주)비보존헬스케어,82800,Dec-14,,,119988864.0,20133519.0,5.959656828992488,
2245,(주)비보존헬스케어,82800,Dec-15,,,89738594.0,16762899.0,5.353405398433767,
2246,(주)비보존헬스케어,82800,Dec-16,,,68210591.0,15108166.0,4.514816093495399,
2247,(주)비보존헬스케어,82800,Dec-17,,,61021493.0,12943508.0,4.714447814301965,
2248,(주)비보존헬스케어,82800,Dec-18,,,46003133.0,7785647.0,5.908710348671087,
2249,(주)비보존헬스케어,82800,Dec-19,44952919.0,2679862.0,43901057.0,2651868.0,16.554767054770448,16.77434099218542
2250,(주)비비안,2070,Dec-11,235214972.0,58859905.0,188072276.0,42052606.0,4.47230965900187,3.99618334416272
2251,(주)비비안,2070,Dec-12,238468901.0,60946044.0,195409773.0,46264089.0,4.223789492537073,3.9127872023982393
2252,(주)비비안,2070,Dec-13,241714607.0,71562216.0,203535893.0,56630266.0,3.5941186114153165,3.3776847687332654
2253,(주)비비안,2070,Dec-14,216710583.0,58475105.0,183214251.0,45000047.0,4.071423547624295,3.706031532564157
2254,(주)비비안,2070,Dec-15,200322459.0,48987972.0,171918797.0,37263576.0,4.613588266461598,4.08921722662861
2255,(주)비비안,2070,Dec-16,207495269.0,53162947.0,177429099.0,41593523.0,4.265786742806085,3.9030053958445907
2256,(주)비비안,2070,Dec-17,215172721.0,50564012.0,185229632.0,38782871.0,4.7760680739700785,4.255451901245494
2257,(주)비비안,2070,Dec-18,211392530.0,50057365.0,183178185.0,40090555.0,4.569110729447372,4.223005545737376
2258,(주)비비안,2070,Dec-19,200089190.0,41165865.0,176831589.0,34729116.0,5.0917388452962635,4.860560806872393
2259,(주)비상교육,100220,Dec-11,139386115.0,15852760.0,111834835.0,12746940.0,8.773465239500617,8.792545588276111
2260,(주)비상교육,100220,Dec-12,144564444.0,16450509.0,119402756.0,12794061.0,9.332670525800994,8.787840181723253
2261,(주)비상교육,100220,Dec-13,134893857.0,21200571.0,124147004.0,21183746.0,5.860483976724419,6.36274640904719
2262,(주)비상교육,100220,Dec-14,136882108.0,21064663.0,130363258.0,20966422.0,6.217716022314155,6.498186465171553
2263,(주)비상교육,100220,Dec-15,143846023.0,19540748.0,138346822.0,19078521.0,7.251443757092073,7.361336577289672
2264,(주)비상교육,100220,Dec-16,143872246.0,15943398.0,136992382.0,15681768.0,8.735774053027693,9.023938686094395
2265,(주)비상교육,100220,Dec-17,145635804.0,22133600.0,132565548.0,22004299.0,6.024529479443994,6.5798516282936355
2266,(주)비상교육,100220,Dec-18,161921532.0,20208160.0,140592964.0,19525848.0,7.200351247228801,8.012680620105938
2267,(주)비상교육,100220,Dec-19,199386233.0,16890270.0,180739253.0,16336120.0,11.06378093451811,11.804798443127316
2268,(주)비씨월드제약,200780,Dec-14,,,35691805.0,8401501.0,4.248265280216,
2269,(주)비씨월드제약,200780,Dec-15,,,41414970.0,8717816.0,4.750612997567281,
2270,(주)비씨월드제약,200780,Dec-16,,,45657696.0,12705241.0,3.5936111719565176,
2271,(주)비씨월드제약,200780,Dec-17,50207424.0,14343250.0,50207424.0,14343250.0,3.5004217314764783,3.5004217314764783
2272,(주)비씨월드제약,200780,Dec-18,54791756.0,15324419.0,54791756.0,15324419.0,3.5754540514717066,3.5754540514717066
2273,(주)비씨월드제약,200780,Dec-19,51497337.0,13908055.0,52238453.0,12026288.0,4.343688842309447,3.7026986879186197
2274,(주)비아트론,141000,Dec-12,,,53221558.0,189224.0,281.2621971842895,
2275,(주)비아트론,141000,Dec-13,,,32718125.0,137117.0,238.61465026218485,
2276,(주)비아트론,141000,Dec-14,,,32803707.0,129583.0,253.14822932020405,
2277,(주)비아트론,141000,Dec-15,,,45120053.0,150307.0,300.18597270918855,
2278,(주)비아트론,141000,Dec-16,76414019.0,97425.0,76230822.0,97425.0,782.4564742109314,784.3368642545548
2279,(주)비아트론,141000,Dec-17,100780806.0,62304.0,100632690.0,62304.0,1615.1882704160246,1617.5655816640985
2280,(주)비아트론,141000,Dec-18,129129271.0,8517080.0,128629399.0,8517080.0,15.102523282627379,15.161213819759825
2281,(주)비아트론,141000,Dec-19,49953294.0,1572210.0,48924013.0,1572210.0,31.117988691078164,31.772660140820882
2282,(주)비에이치,90460,Dec-11,152887054.0,32128324.0,153385504.0,24749892.0,6.197421144302367,4.7586377054713465
2283,(주)비에이치,90460,Dec-12,229848875.0,27595266.0,225568631.0,25961016.0,8.688744346523263,8.329286443551586
2284,(주)비에이치,90460,Dec-13,379057928.0,21872077.0,347683723.0,20655927.0,16.832152969944172,17.33067819759413
2285,(주)비에이치,90460,Dec-14,315941048.0,28034324.0,293595010.0,26974684.0,10.884094508762365,11.26979370003714
2286,(주)비에이치,90460,Dec-15,364623180.0,67366624.0,333975220.0,54339228.0,6.14611639311475,5.412519707088187
2287,(주)비에이치,90460,Dec-16,371953545.0,66447429.0,296715580.0,48140844.0,6.163489364665065,5.5977116134922245
2288,(주)비에이치,90460,Dec-17,691341627.0,58703702.0,513248234.0,25338033.0,20.256040948403534,11.776797773332932
2289,(주)비에이치,90460,Dec-18,767882470.0,24705870.0,473574349.0,12294449.0,38.51936341352101,31.08097265953395
2290,(주)비에이치,90460,Dec-19,654853721.0,43867336.0,351927255.0,8288686.0,42.458751001063376,14.928048537070953
2291,(주)비엔지티,32790,Dec-11,71404263.0,1435500.0,67694549.0,1378390.0,49.11131755163633,49.74173667711599
2292,(주)비엔지티,32790,Dec-12,63928638.0,1899995.0,41874308.0,1011397.0,41.402444341836095,33.64674012300032
2293,(주)비엔지티,32790,Dec-13,89713795.0,952621.0,19201677.0,60168.0,319.13437375349025,94.17574775277892
2294,(주)비엔지티,32790,Dec-14,73181587.0,2153156.0,17601545.0,1139823.0,15.442349382316378,33.9880561371308
2295,(주)비엔지티,32790,Dec-15,61727416.0,2003152.0,12792553.0,1083562.0,11.806018483483179,30.81514333410545
2296,(주)비엔지티,32790,Dec-16,51292674.0,1264528.0,8534019.0,3700.0,2306.4916216216216,40.56270323788797
2297,(주)비엔지티,32790,Dec-17,52949862.0,5127187.0,13932664.0,524563.0,26.560516086723617,10.327273415227491
2298,(주)비엔지티,32790,Dec-18,49621148.0,2426104.0,9468063.0,428598.0,22.090777371802947,20.453017677725274
2299,(주)비엔지티,32790,Dec-19,51911129.0,3881506.0,16099696.0,21791.0,738.8231838832545,13.373965929719033
2300,(주)비엘,142760,Dec-16,,,2500747.0,543413.0,4.601927079403695,
2301,(주)비엘,142760,Dec-17,7607067.0,1188667.0,7607067.0,1188667.0,6.399661974295577,6.399661974295577
2302,(주)비엘,142760,Dec-18,86066821.0,10996574.0,18567674.0,1827854.0,10.158182218054614,7.826694114003143
2303,(주)비엘,142760,Dec-19,72876570.0,8079093.0,14422363.0,1567601.0,9.200276728580805,9.020390036356805
2304,(주)비엘팜텍,65170,Dec-11,54136692.0,10078885.0,33377027.0,1169579.0,28.537642177227873,5.371297717951936
2305,(주)비엘팜텍,65170,Dec-12,64681459.0,12800406.0,35351367.0,1081488.0,32.687710820647105,5.053078707034762
2306,(주)비엘팜텍,65170,Dec-13,50703065.0,5230723.0,24337648.0,825948.0,29.46631991360231,9.693318686537214
2307,(주)비엘팜텍,65170,Dec-14,61595064.0,7501750.0,35201853.0,1676226.0,21.000660412140128,8.210759356150232
2308,(주)비엘팜텍,65170,Dec-15,57145127.0,7478032.0,23410135.0,3876231.0,6.039406578194127,7.641733413283067
2309,(주)비엘팜텍,65170,Dec-16,73962749.0,8001087.0,37454675.0,3802006.0,9.85129297533986,9.244087584599443
2310,(주)비엘팜텍,65170,Dec-17,83708355.0,6672188.0,42545194.0,3066489.0,13.874236626969802,12.545862766456821
2311,(주)비엘팜텍,65170,Dec-18,87686317.0,9219335.0,45933504.0,6797689.0,6.757223521111366,9.51113252745453
2312,(주)비엘팜텍,65170,Dec-19,58869487.0,6496801.0,37321138.0,4427344.0,8.42969012572775,9.061303709317862
2313,(주)비엠티,86670,Dec-11,45479327.0,20997616.0,43838123.0,19787098.0,2.21549026542447,2.16592812250686
2314,(주)비엠티,86670,Dec-12,44237535.0,22934058.0,42218180.0,21971574.0,1.9214909227713954,1.928901330937595
2315,(주)비엠티,86670,Dec-13,51230051.0,25282728.0,51230051.0,25282728.0,2.026286522561964,2.026286522561964
2316,(주)비엠티,86670,Dec-14,60016445.0,25405705.0,60016445.0,25405705.0,2.3623215730482583,2.3623215730482583
2317,(주)비엠티,86670,Dec-15,55123526.0,21009687.0,55123526.0,21009687.0,2.6237195251885477,2.6237195251885477
2318,(주)비엠티,86670,Dec-16,41125176.0,20766466.0,41125176.0,20766466.0,1.98036468988031,1.98036468988031
2319,(주)비엠티,86670,Dec-17,63638731.0,24091409.0,63638731.0,24091409.0,2.641552887172353,2.641552887172353
2320,(주)비엠티,86670,Dec-18,76878609.0,31291420.0,76878609.0,31291420.0,2.456859068715961,2.456859068715961
2321,(주)비엠티,86670,Dec-19,74362153.0,34293233.0,74362153.0,34293233.0,2.168420603563391,2.168420603563391
2322,(주)비올,335890,Dec-19,,,,,,
2323,(주)비와이씨,1460,Dec-11,202084292.0,127246984.0,202084292.0,126052522.0,1.603175317666393,1.5881263794825975
2324,(주)비와이씨,1460,Dec-12,216985677.0,121715226.0,218764182.0,120871167.0,1.809895506345198,1.7827324002996963
2325,(주)비와이씨,1460,Dec-13,182448693.0,60457067.0,182942569.0,59743784.0,3.062118880852944,3.0178224325702074
2326,(주)비와이씨,1460,Dec-14,176909795.0,66578997.0,178556072.0,65603850.0,2.7217316056908247,2.6571411852299307
2327,(주)비와이씨,1460,Dec-15,182195988.0,68567867.0,181640817.0,67577326.0,2.6878958927732652,2.657162836930599
2328,(주)비와이씨,1460,Dec-16,211857618.0,68256885.0,211090629.0,67357711.0,3.1338747393004494,3.1038278116559233
2329,(주)비와이씨,1460,Dec-17,195815808.0,62400941.0,195310605.0,61774776.0,3.161656223569309,3.1380265243115484
2330,(주)비와이씨,1460,Dec-18,197864080.0,54609508.0,197123732.0,53291908.0,3.6989430365300486,3.6232532986746557
2331,(주)비와이씨,1460,Dec-19,170589027.0,45676332.0,169620127.0,44030357.0,3.8523450309521676,3.7347356832418153
2332,(주)비즈니스온커뮤니케이션,138580,Dec-17,,,13456561.0,0.0,inf,
2333,(주)비즈니스온커뮤니케이션,138580,Dec-18,,,15037979.0,0.0,inf,
2334,(주)비즈니스온커뮤니케이션,138580,Dec-19,,,15677354.0,0.0,inf,
2335,(주)비지에프,27410,Dec-14,3367999286.0,62973067.0,3303137208.0,61842160.0,53.41238417286848,53.48317060688818
2336,(주)비지에프,27410,Dec-15,4334280041.0,52636925.0,4257634355.0,47778215.0,89.11246171503059,82.34295679316374
2337,(주)비지에프,27410,Dec-16,5052617837.0,80763742.0,4941266443.0,77942496.0,63.39630749058896,62.56047221041343
