,회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별),순이익증가율(개별),순이익증가율(연결)
2769,(주)서전기전,189860,Dec-16,1387665.0,,1781572.0,1387665.0,28.386318023442243,
2770,(주)서전기전,189860,Dec-17,,,2791479.0,2791479.0,0.0,
2771,(주)서전기전,189860,Dec-18,,,3367830.0,3367830.0,0.0,
2772,(주)서전기전,189860,Dec-19,,,1336274.0,1336274.0,0.0,
2773,(주)서진시스템,178320,Dec-17,6310106.0,6310106.0,-2167679.0,-2167679.0,0.0,-134.3524974065412
2774,(주)서진시스템,178320,Dec-18,32338552.0,32338552.0,10881019.0,10881019.0,0.0,-66.35279464584562
2775,(주)서진시스템,178320,Dec-19,48987390.0,48987390.0,9581343.0,9581343.0,0.0,-80.4412053795885
2776,(주)서진오토모티브,122690,Dec-11,,,,,,
2777,(주)서진오토모티브,122690,Dec-12,5031428.0,5031428.0,208232.0,208232.0,0.0,-95.86137374916227
2778,(주)서진오토모티브,122690,Dec-13,6641216.0,6641216.0,4579766.0,4579766.0,0.0,-31.040249255558024
2779,(주)서진오토모티브,122690,Dec-14,10497703.0,10497703.0,7005795.0,7005795.0,0.0,-33.26354346279372
2780,(주)서진오토모티브,122690,Dec-15,5971414.0,5971414.0,3198539.0,3198539.0,0.0,-46.43581905391252
2781,(주)서진오토모티브,122690,Dec-16,4073853.0,4073853.0,2750156.0,2750156.0,0.0,-32.492507707077294
2782,(주)서진오토모티브,122690,Dec-17,-17749881.0,-17749881.0,-8557290.0,-8557290.0,0.0,0.0
2783,(주)서진오토모티브,122690,Dec-18,-25261802.0,-25261802.0,-7098211.0,-7098211.0,0.0,0.0
2784,(주)서진오토모티브,122690,Dec-19,-16826424.0,-16826424.0,-16479737.0,-16479737.0,0.0,0.0
2785,(주)서플러스글로벌,140070,Dec-17,19867045.0,19867045.0,19531124.0,19531124.0,0.0,-1.6908453169557873
2786,(주)서플러스글로벌,140070,Dec-18,20430949.0,20430949.0,19690664.0,19690664.0,0.0,-3.6233510249572873
2787,(주)서플러스글로벌,140070,Dec-19,1535960.0,1535960.0,2460792.0,2460792.0,0.0,60.21198468710122
2788,(주)서한,11370,Dec-11,,,-6756228.0,-6756228.0,0.0,
2789,(주)서한,11370,Dec-12,,,4026131.0,4026131.0,0.0,
2790,(주)서한,11370,Dec-13,,,14759904.0,14759904.0,0.0,
2791,(주)서한,11370,Dec-14,,,26460800.0,30126185.0,-12.166774518579103,
2792,(주)서한,11370,Dec-15,,,32288231.0,32288231.0,0.0,
2793,(주)서한,11370,Dec-16,,,64691147.0,64691147.0,0.0,
2794,(주)서한,11370,Dec-17,,,77467236.0,77467236.0,0.0,
2795,(주)서한,11370,Dec-18,,,42121689.0,42121689.0,0.0,
2796,(주)서한,11370,Dec-19,,,9848609.0,9848609.0,0.0,
2797,(주)서흥,8490,Dec-11,19607774.0,19607774.0,15837267.0,15837267.0,0.0,-19.229653503758257
2798,(주)서흥,8490,Dec-12,-2377818.0,-2377818.0,-11432173.0,-11432173.0,0.0,0.0
2799,(주)서흥,8490,Dec-13,13842695.0,13842695.0,6668178.0,6668178.0,0.0,-51.82890325908358
2800,(주)서흥,8490,Dec-14,22173014.0,22173014.0,19147426.0,19147426.0,0.0,-13.645361879986183
2801,(주)서흥,8490,Dec-15,25222928.0,25222928.0,19967896.0,19967896.0,0.0,-20.834345639808348
2802,(주)서흥,8490,Dec-16,30703782.0,30703782.0,19383243.0,19383243.0,0.0,-36.87017775204371
2803,(주)서흥,8490,Dec-17,26393453.0,26393453.0,12601632.0,12601632.0,0.0,-52.25470498308804
2804,(주)서흥,8490,Dec-18,29384182.0,29384182.0,21412306.0,21412306.0,0.0,-27.129821071758954
2805,(주)서흥,8490,Dec-19,37366004.0,37366004.0,30217864.0,30217864.0,0.0,-19.130062716901705
2806,(주)서희건설,35890,Dec-11,-5343363.0,-5343363.0,8089118.0,8089118.0,0.0,-251.38627115545023
2807,(주)서희건설,35890,Dec-12,-16813926.0,-16813926.0,-11312391.0,-11312391.0,0.0,0.0
2808,(주)서희건설,35890,Dec-13,-65856638.0,-65856638.0,-58988437.0,-58988437.0,0.0,0.0
2809,(주)서희건설,35890,Dec-14,6177308.0,6177308.0,5656647.0,5656647.0,0.0,-8.428606765277053
2810,(주)서희건설,35890,Dec-15,15124830.0,15124830.0,4226264.0,4226264.0,0.0,-72.0574446126006
2811,(주)서희건설,35890,Dec-16,28515450.0,28515450.0,12591567.0,12591567.0,0.0,-55.84300089951237
2812,(주)서희건설,35890,Dec-17,31108092.0,31108092.0,37713012.0,37713012.0,0.0,21.232160429511396
2813,(주)서희건설,35890,Dec-18,36922785.0,36922785.0,46732414.0,46732414.0,0.0,26.567955261229613
2814,(주)서희건설,35890,Dec-19,61814559.0,61814559.0,63998782.0,63998782.0,0.0,3.533508990980593
2815,(주)선광,3100,Dec-11,87232131.0,87232131.0,70788479.0,70788479.0,0.0,-18.850453166161913
2816,(주)선광,3100,Dec-12,13090179.0,13090179.0,17292626.0,17292626.0,0.0,32.103816151024375
2817,(주)선광,3100,Dec-13,10646549.0,10646549.0,14754067.0,14754067.0,0.0,38.58074574211793
2818,(주)선광,3100,Dec-14,-46742491.0,-46742491.0,-11510493.0,-11510493.0,0.0,0.0
2819,(주)선광,3100,Dec-15,5512959.0,5512959.0,12772347.0,12772347.0,0.0,131.67861397119043
2820,(주)선광,3100,Dec-16,20844398.0,20844398.0,19343529.0,19343529.0,0.0,-7.200347066871387
2821,(주)선광,3100,Dec-17,6168685.0,6168685.0,12832332.0,12832332.0,0.0,108.0237846477815
2822,(주)선광,3100,Dec-18,10554585.0,10554585.0,8560337.0,8560337.0,0.0,-18.8946130994255
2823,(주)선광,3100,Dec-19,5086402.0,2683459.0,2447723.0,2447723.0,0.0,-8.784781135094661
2824,(주)선앤엘,2820,Dec-11,5936620.0,5936620.0,8387958.0,8387958.0,0.0,41.29181251284402
2825,(주)선앤엘,2820,Dec-12,-3609428.0,-3609428.0,632119.0,632119.0,0.0,-117.51299651911604
2826,(주)선앤엘,2820,Dec-13,2492361.0,2492361.0,542600.0,542600.0,0.0,-78.22947799295528
2827,(주)선앤엘,2820,Dec-14,-1736817.0,-1736817.0,572552.0,572552.0,0.0,-132.96559165415815
2828,(주)선앤엘,2820,Dec-15,4986428.0,4986428.0,3302999.0,3302999.0,0.0,-33.760218737741724
2829,(주)선앤엘,2820,Dec-16,8033547.0,8033547.0,3636424.0,3636424.0,0.0,-54.73451515252229
2830,(주)선앤엘,2820,Dec-17,-4134540.0,-9446323.0,-15000219.0,-18316097.0,0.0,0.0
2831,(주)선앤엘,2820,Dec-18,-9193105.0,-9193105.0,-2071651.0,-2071651.0,0.0,0.0
2832,(주)선앤엘,2820,Dec-19,-39963078.0,-39963078.0,-38328008.0,-38328008.0,0.0,0.0
2833,(주)선익시스템,171090,Dec-17,9765573.0,9765573.0,9780141.0,9780141.0,0.0,0.1491771143383005
2834,(주)선익시스템,171090,Dec-18,5158264.0,5158264.0,5452247.0,5452247.0,0.0,5.699262387500909
2835,(주)선익시스템,171090,Dec-19,7145804.0,7145804.0,7163682.0,7163682.0,0.0,0.2501887821160409
2836,(주)선진,136490,Dec-11,,,15627201.0,15627201.0,0.0,
2837,(주)선진,136490,Dec-12,,30193063.0,30193063.0,30186983.0,0.020141131692412273,0.0
2838,(주)선진,136490,Dec-13,29285268.0,29285268.0,29560302.0,29560302.0,0.0,0.9391547996077776
2839,(주)선진,136490,Dec-14,23418809.0,23418809.0,24362298.0,24362298.0,0.0,4.028765937670016
2840,(주)선진,136490,Dec-15,19089088.0,19089088.0,20367005.0,20367005.0,0.0,6.694489542926306
2841,(주)선진,136490,Dec-16,32701630.0,32701630.0,26428864.0,26428864.0,0.0,-19.18181448447676
2842,(주)선진,136490,Dec-17,55644518.0,55644518.0,34762370.0,34762370.0,0.0,-37.52777227758537
2843,(주)선진,136490,Dec-18,18495998.0,18495998.0,19384204.0,19384204.0,0.0,4.8021523358728615
2844,(주)선진,136490,Dec-19,20262797.0,20262797.0,26837228.0,26837228.0,0.0,32.445821768830825
2845,(주)성광벤드,14620,Dec-11,24594846.0,24594846.0,20460589.0,20460589.0,0.0,-16.809444547853644
2846,(주)성광벤드,14620,Dec-12,55519094.0,55519094.0,52828419.0,52828419.0,0.0,-4.846395728287646
2847,(주)성광벤드,14620,Dec-13,68730282.0,68730282.0,67738020.0,67738020.0,0.0,-1.4437042466958019
2848,(주)성광벤드,14620,Dec-14,44081833.0,44081833.0,43639730.0,43639730.0,0.0,-1.0029142844400383
2849,(주)성광벤드,14620,Dec-15,19455271.0,19455271.0,18323112.0,18323112.0,0.0,-5.819291851550162
2850,(주)성광벤드,14620,Dec-16,4561634.0,4561634.0,2751067.0,2751067.0,0.0,-39.69119398882067
2851,(주)성광벤드,14620,Dec-17,-16318803.0,-16318803.0,-18651597.0,-18651597.0,0.0,0.0
2852,(주)성광벤드,14620,Dec-18,-8333726.0,-8333726.0,-6461322.0,-6461322.0,0.0,0.0
2853,(주)성광벤드,14620,Dec-19,6167400.0,6167400.0,9392350.0,9392350.0,0.0,52.29026818432402
2854,(주)성도이엔지,37350,Dec-11,3038675.0,3038675.0,10623522.0,10623522.0,0.0,249.6103400330736
2855,(주)성도이엔지,37350,Dec-12,40561715.0,40797644.0,5575706.0,5575706.0,0.0,-86.33326473460085
2856,(주)성도이엔지,37350,Dec-13,22062280.0,22062280.0,9003856.0,9003856.0,0.0,-59.18891429172325
2857,(주)성도이엔지,37350,Dec-14,10818119.0,10818119.0,17726607.0,17726607.0,0.0,63.860343928551714
2858,(주)성도이엔지,37350,Dec-15,8194014.0,8194014.0,4921356.0,4921356.0,0.0,-39.93961933674998
2859,(주)성도이엔지,37350,Dec-16,23418768.0,23418768.0,13761281.0,13761281.0,0.0,-41.238236785128926
2860,(주)성도이엔지,37350,Dec-17,21235465.0,21235465.0,20145344.0,20145344.0,0.0,-5.133492485330564
2861,(주)성도이엔지,37350,Dec-18,15331610.0,17317303.0,4439672.0,6425364.0,-30.903961238616205,-74.36279771740438
2862,(주)성도이엔지,37350,Dec-19,-65568397.0,-65568397.0,-64418428.0,-64418428.0,0.0,0.0
2863,(주)성안,11300,Dec-11,5061499.0,5061500.0,1688864.0,1688864.0,0.0,-66.63313247061149
2864,(주)성안,11300,Dec-12,5568467.0,5568467.0,1757336.0,1757336.0,0.0,-68.44129632087251
2865,(주)성안,11300,Dec-13,4318378.0,4318378.0,3471959.0,3471959.0,0.0,-19.600391628523482
2866,(주)성안,11300,Dec-14,-3806790.0,-3806790.0,-3765918.0,-3765918.0,0.0,0.0
2867,(주)성안,11300,Dec-15,-5463983.0,-5463983.0,-831817.0,-831817.0,0.0,0.0
2868,(주)성안,11300,Dec-16,-3543534.0,-3543534.0,8453937.0,8453937.0,0.0,-338.57361041265585
2869,(주)성안,11300,Dec-17,-8718305.0,-8718305.0,-5184850.0,-5184850.0,0.0,0.0
2870,(주)성안,11300,Dec-18,-13022455.0,-20226567.0,-5027986.0,-5027986.0,0.0,0.0
2871,(주)성안,11300,Dec-19,-43560963.0,-16205904.0,-43787374.0,-25064037.0,0.0,0.0
2872,(주)성우하이텍,15750,Dec-11,75497139.0,75497139.0,51099445.0,51099445.0,0.0,-32.31605107578977
2873,(주)성우하이텍,15750,Dec-12,160914573.0,160914573.0,66697260.0,66697260.0,0.0,-58.55113756539627
2874,(주)성우하이텍,15750,Dec-13,153403043.0,153403043.0,96835635.0,96835635.0,0.0,-36.87502339832985
2875,(주)성우하이텍,15750,Dec-14,130526105.0,130526105.0,107958423.0,107958423.0,0.0,-17.289784292575035
2876,(주)성우하이텍,15750,Dec-15,30922692.0,30922692.0,94682016.0,94682016.0,0.0,206.18943525356718
2877,(주)성우하이텍,15750,Dec-16,27419171.0,38892368.0,72701036.0,72701036.0,0.0,86.9287979585095
2878,(주)성우하이텍,15750,Dec-17,29281956.0,29281956.0,56921778.0,56921778.0,0.0,94.39199348568107
2879,(주)성우하이텍,15750,Dec-18,18546014.0,18546014.0,62541549.0,62541549.0,0.0,237.2236697330219
2880,(주)성우하이텍,15750,Dec-19,29501514.0,29501514.0,-27454645.0,-27454645.0,0.0,-193.0618170986072
2881,(주)성창오토텍,80470,Dec-11,4459435.0,4459435.0,4277574.0,4277574.0,0.0,-4.078117519371844
2882,(주)성창오토텍,80470,Dec-12,6197617.0,7150669.0,3441530.0,3441530.0,0.0,-51.8712165253349
2883,(주)성창오토텍,80470,Dec-13,3996631.0,3996631.0,4642910.0,4642910.0,0.0,16.170594683372073
2884,(주)성창오토텍,80470,Dec-14,2153641.0,2153641.0,1982054.0,1982054.0,0.0,-7.96729817086505
2885,(주)성창오토텍,80470,Dec-15,1174806.0,1174806.0,2667647.0,1328934.0,100.73585294679796,127.07127815145651
2886,(주)성창오토텍,80470,Dec-16,1523907.0,1523907.0,1094384.0,1094384.0,0.0,-28.185643874593396
2887,(주)성창오토텍,80470,Dec-17,-1288740.0,-1288740.0,-1181123.0,-1181123.0,0.0,0.0
2888,(주)성창오토텍,80470,Dec-18,-3053272.0,-3053272.0,-2983236.0,-2983236.0,0.0,0.0
2889,(주)성창오토텍,80470,Dec-19,-140764.0,-140764.0,-770429.0,-770429.0,0.0,0.0
2890,(주)세경하이테크,148150,Dec-19,21123932.0,21123932.0,18278437.0,18278437.0,0.0,-13.47047983301593
2891,(주)세동,53060,Dec-11,154337.0,154337.0,-1838730.0,-1838730.0,0.0,-1291.3734230936197
2892,(주)세동,53060,Dec-12,586968.0,586968.0,483663.0,483663.0,0.0,-17.59976693789099
2893,(주)세동,53060,Dec-13,1429157.0,1429157.0,1509692.0,1509692.0,0.0,5.635140156050042
2894,(주)세동,53060,Dec-14,-1842105.0,-1842105.0,-2017201.0,-2017201.0,0.0,0.0
2895,(주)세동,53060,Dec-15,-4198930.0,-4198930.0,369377.0,369377.0,0.0,-108.79693159924076
2896,(주)세동,53060,Dec-16,-2579120.0,-2579120.0,-6662380.0,-6662380.0,0.0,0.0
2897,(주)세동,53060,Dec-17,-7778987.0,-7778987.0,-10707528.0,-10707528.0,0.0,0.0
2898,(주)세동,53060,Dec-18,-4182181.0,-4182181.0,-6651486.0,-6651486.0,0.0,0.0
2899,(주)세동,53060,Dec-19,-6196756.0,-6196756.0,-14609436.0,-14609436.0,0.0,0.0
2900,(주)세림비앤지,340440,Dec-19,,,,,,
2901,(주)세보엠이씨,11560,Dec-11,7957876.0,7957876.0,7884018.0,7884018.0,0.0,-0.9281119735969838
2902,(주)세보엠이씨,11560,Dec-12,7076445.0,7076445.0,6143501.0,6143501.0,0.0,-13.183794970497189
2903,(주)세보엠이씨,11560,Dec-13,5584536.0,5584536.0,4562636.0,4562636.0,0.0,-18.298744962876057
2904,(주)세보엠이씨,11560,Dec-14,8047203.0,8047203.0,5705077.0,5705077.0,0.0,-29.10484549724916
2905,(주)세보엠이씨,11560,Dec-15,13664565.0,13664565.0,10438582.0,10438582.0,0.0,-23.608384167370133
2906,(주)세보엠이씨,11560,Dec-16,14067004.0,14067004.0,13952661.0,13952661.0,0.0,-0.8128454360288799
2907,(주)세보엠이씨,11560,Dec-17,21596937.0,21596937.0,21300313.0,21300313.0,0.0,-1.373454022669975
2908,(주)세보엠이씨,11560,Dec-18,21156520.0,21156520.0,23999695.0,23999695.0,0.0,13.438764976470608
2909,(주)세보엠이씨,11560,Dec-19,-7586135.0,-7586135.0,-4882071.0,-4882071.0,0.0,0.0
2910,(주)세아베스틸지주,1430,Dec-11,,,226558728.0,226558728.0,0.0,
2911,(주)세아베스틸지주,1430,Dec-12,,,119182019.0,119182019.0,0.0,
2912,(주)세아베스틸지주,1430,Dec-13,,,104009777.0,104009777.0,0.0,
2913,(주)세아베스틸지주,1430,Dec-14,,123694448.0,123694448.0,123518832.0,0.1421775102277536,0.0
2914,(주)세아베스틸지주,1430,Dec-15,165047731.0,165047731.0,119917874.0,119917874.0,0.0,-27.343518584935893
2915,(주)세아베스틸지주,1430,Dec-16,104654833.0,104654833.0,70885725.0,70885725.0,0.0,-32.26712711872561
2916,(주)세아베스틸지주,1430,Dec-17,137150034.0,137150034.0,97300327.0,97300327.0,0.0,-29.055557507189533
2917,(주)세아베스틸지주,1430,Dec-18,24809846.0,24809846.0,17193777.0,17193777.0,0.0,-30.69776813608597
2918,(주)세아베스틸지주,1430,Dec-19,19189145.0,19189145.0,13291711.0,13291711.0,0.0,-30.733177533444035
2919,(주)세아제강,306200,Dec-18,,,7030156.0,7030156.0,0.0,
2920,(주)세아제강,306200,Dec-19,,,24851987.0,24851987.0,0.0,
2921,(주)세아제강지주,3030,Dec-11,98805214.0,98805214.0,71925896.0,71925896.0,0.0,-27.20435178653628
2922,(주)세아제강지주,3030,Dec-12,99639590.0,,55408222.0,55408222.0,0.0,
2923,(주)세아제강지주,3030,Dec-13,116649702.0,116649702.0,77720122.0,77720122.0,0.0,-33.37306425352034
2924,(주)세아제강지주,3030,Dec-14,76533010.0,76533010.0,50045431.0,50045431.0,0.0,-34.60935222592187
2925,(주)세아제강지주,3030,Dec-15,45773152.0,45773152.0,39727432.0,39727432.0,0.0,-13.208004552537702
2926,(주)세아제강지주,3030,Dec-16,65316124.0,65316124.0,27440931.0,27440931.0,0.0,-57.98750856679738
2927,(주)세아제강지주,3030,Dec-17,29091959.0,29091959.0,18434259.0,18434259.0,0.0,-36.63452158721934
2928,(주)세아제강지주,3030,Dec-18,322767021.0,322767021.0,135649802.0,135649802.0,0.0,-57.9728432044487
2929,(주)세아제강지주,3030,Dec-19,14745475.0,14745475.0,2873862.0,2873862.0,0.0,-80.510210759572
2930,(주)세아특수강,19440,Dec-11,29175813.0,29175813.0,27867019.0,27867019.0,0.0,-4.485886991392491
2931,(주)세아특수강,19440,Dec-12,21371983.0,21371983.0,18145967.0,18145967.0,0.0,-15.09460306046472
2932,(주)세아특수강,19440,Dec-13,33007145.0,33007145.0,30497265.0,30497265.0,0.0,-7.6040505775340534
2933,(주)세아특수강,19440,Dec-14,32164628.0,32164628.0,29792084.0,29792084.0,0.0,-7.376251949812698
2934,(주)세아특수강,19440,Dec-15,19214190.0,19214190.0,21346005.0,21346005.0,0.0,11.09500322417962
2935,(주)세아특수강,19440,Dec-16,23667736.0,23667736.0,24544981.0,24544981.0,0.0,3.7065015428598684
2936,(주)세아특수강,19440,Dec-17,23700203.0,23700203.0,24118193.0,24118193.0,0.0,1.7636557796572419
2937,(주)세아특수강,19440,Dec-18,11067241.0,11067241.0,12108348.0,12108348.0,0.0,9.4071051674035
2938,(주)세아특수강,19440,Dec-19,10992895.0,10992895.0,11949212.0,11949212.0,0.0,8.69940993705481
2939,(주)세아홀딩스,58650,Dec-11,234301214.0,234301214.0,9266652.0,9266652.0,0.0,-96.04498336060692
2940,(주)세아홀딩스,58650,Dec-12,126618021.0,126618021.0,5225435.0,5225435.0,0.0,-95.8730716538367
2941,(주)세아홀딩스,58650,Dec-13,23163452.0,23163452.0,-117217634.0,-117217634.0,0.0,-606.0456187618322
2942,(주)세아홀딩스,58650,Dec-14,164521941.0,164521941.0,55323534.0,55323534.0,0.0,-66.37315748663579
2943,(주)세아홀딩스,58650,Dec-15,207073751.0,207073751.0,31190052.0,31190052.0,0.0,-84.93770849787717
2944,(주)세아홀딩스,58650,Dec-16,161892655.0,161892655.0,29910437.0,29910437.0,0.0,-81.52452500084084
2945,(주)세아홀딩스,58650,Dec-17,211120899.0,211120899.0,41040321.0,41040321.0,0.0,-80.56074922265275
2946,(주)세아홀딩스,58650,Dec-18,64509520.0,64509520.0,32441902.0,32441902.0,0.0,-49.70990018217466
2947,(주)세아홀딩스,58650,Dec-19,48464791.0,48464791.0,48800020.0,48800020.0,0.0,0.6916959571743604
2948,(주)세우글로벌,13000,Dec-11,-1403234.0,-1403234.0,1489897.0,1489897.0,0.0,-206.17594784618956
2949,(주)세우글로벌,13000,Dec-12,1356974.0,1356974.0,1209513.0,1209513.0,0.0,-10.86689943948815
2950,(주)세우글로벌,13000,Dec-13,1134469.0,1134469.0,1417906.0,1417906.0,0.0,24.98411150943744
2951,(주)세우글로벌,13000,Dec-14,256730.0,256730.0,793870.0,793870.0,0.0,209.2236980485335
2952,(주)세우글로벌,13000,Dec-15,625009.0,625009.0,1308266.0,1308266.0,0.0,109.31954579854047
2953,(주)세우글로벌,13000,Dec-16,428964.0,428964.0,1714538.0,1714538.0,0.0,299.69274810939845
2954,(주)세우글로벌,13000,Dec-17,446713.0,446713.0,-727920.0,-727920.0,0.0,-262.9502611296291
2955,(주)세우글로벌,13000,Dec-18,528299.0,528299.0,-1348472.0,-1348472.0,0.0,-355.2478804616326
2956,(주)세우글로벌,13000,Dec-19,82818.0,,848099.0,82818.0,924.0515346905263,
2957,(주)세운메디칼,100700,Dec-11,3680903.0,3680903.0,3375695.0,3375695.0,0.0,-8.291661040782657
2958,(주)세운메디칼,100700,Dec-12,5413131.0,5413131.0,4930058.0,4930058.0,0.0,-8.924095869839462
2959,(주)세운메디칼,100700,Dec-13,8680712.0,8680712.0,8201975.0,8201975.0,0.0,-5.514950847349851
2960,(주)세운메디칼,100700,Dec-14,6115047.0,6115047.0,5786661.0,5786661.0,0.0,-5.3701304339933955
2961,(주)세운메디칼,100700,Dec-15,3083323.0,3083323.0,4163023.0,4163023.0,0.0,35.01741465295723
2962,(주)세운메디칼,100700,Dec-16,8490381.0,8490381.0,9541118.0,9541118.0,0.0,12.375616594826553
2963,(주)세운메디칼,100700,Dec-17,9306122.0,9306122.0,13142672.0,9000027.0,46.0292508011365,41.2260875152937
2964,(주)세운메디칼,100700,Dec-18,10075163.0,10075163.0,9672421.0,9672421.0,0.0,-3.997374533791671
2965,(주)세운메디칼,100700,Dec-19,9978657.0,9978657.0,9475921.0,9475921.0,0.0,-5.0381128442434715
2966,(주)세원물산,24830,Dec-11,,,9222499.0,9222499.0,0.0,
2967,(주)세원물산,24830,Dec-12,,,12843383.0,12843383.0,0.0,
2968,(주)세원물산,24830,Dec-13,,,2547586.0,2547586.0,0.0,
2969,(주)세원물산,24830,Dec-14,,,-193695.0,-193695.0,0.0,
2970,(주)세원물산,24830,Dec-15,,,8740638.0,8740638.0,0.0,
2971,(주)세원물산,24830,Dec-16,,,3769208.0,3769208.0,0.0,
2972,(주)세원물산,24830,Dec-17,,,6476214.0,6476214.0,0.0,
2973,(주)세원물산,24830,Dec-18,,,5810742.0,5810742.0,0.0,
2974,(주)세원물산,24830,Dec-19,,,13124812.0,13124812.0,0.0,
2975,(주)세원정공,21820,Jun-11,47563644.0,47563644.0,7242056.0,7242056.0,0.0,-84.77396727635082
2976,(주)세원정공,21820,Jun-12,70732875.0,70732875.0,10519848.0,10519848.0,0.0,-85.12735697509821
2977,(주)세원정공,21820,Jun-13,79923167.0,79923167.0,19034487.0,19034487.0,0.0,-76.1840180832674
2978,(주)세원정공,21820,Jun-14,67974435.0,67974435.0,13528077.0,13528077.0,0.0,-80.0982869515576
2979,(주)세원정공,21820,Jun-15,64116921.0,64116921.0,11859892.0,11859892.0,0.0,-81.50271127336262
2980,(주)세원정공,21820,Jun-16,56809840.0,56809840.0,8780044.0,8780044.0,0.0,-84.54485349721105
2981,(주)세원정공,21820,Jun-17,-2193959.0,-2193959.0,9446428.0,9446428.0,0.0,-530.5653843121042
2982,(주)세원정공,21820,Jun-18,-14416531.0,-14416531.0,2872187.0,2872187.0,0.0,-119.92287187534922
2983,(주)세원정공,21820,Jun-19,-18361641.0,-18361641.0,4460800.0,4460800.0,0.0,-124.2941249096418
2984,(주)세이브존아이앤씨,67830,Dec-11,16019785.0,16019785.0,17259004.0,17259004.0,0.0,7.735553254928206
2985,(주)세이브존아이앤씨,67830,Dec-12,18047805.0,18047805.0,19411613.0,19411613.0,0.0,7.556641929586448
2986,(주)세이브존아이앤씨,67830,Dec-13,21555114.0,21555114.0,22687254.0,22687254.0,0.0,5.252303467288556
2987,(주)세이브존아이앤씨,67830,Dec-14,25178635.0,25178635.0,26050186.0,26050186.0,0.0,3.4614704093371245
2988,(주)세이브존아이앤씨,67830,Dec-15,25728289.0,25728289.0,26108328.0,26108328.0,0.0,1.4771250431771819
2989,(주)세이브존아이앤씨,67830,Dec-16,27084469.0,27084469.0,27886029.0,27886029.0,0.0,2.959482055933975
2990,(주)세이브존아이앤씨,67830,Dec-17,28854035.0,28854035.0,26942323.0,26942323.0,0.0,-6.625458103173443
2991,(주)세이브존아이앤씨,67830,Dec-18,25422811.0,25422811.0,25210961.0,25210961.0,0.0,-0.833306749595863
2992,(주)세이브존아이앤씨,67830,Dec-19,22262341.0,,22338521.0,22262341.0,0.3421922249775946,
2993,(주)세종메디칼,258830,Dec-18,3597545.0,3597545.0,3238094.0,3238094.0,0.0,-9.99156369135062
2994,(주)세종메디칼,258830,Dec-19,3062980.0,3062980.0,3097927.0,3097927.0,0.0,1.1409477045230432
2995,(주)세중,39310,Dec-11,10329335.0,10329335.0,6367572.0,6367572.0,0.0,-38.35448264578504
2996,(주)세중,39310,Dec-12,12890324.0,12890324.0,7739414.0,7739414.0,0.0,-39.959507612066226
2997,(주)세중,39310,Dec-13,10446746.0,10446746.0,5201944.0,5201944.0,0.0,-50.20512607466478
2998,(주)세중,39310,Dec-14,7745911.0,7745911.0,2060729.0,2060729.0,0.0,-73.3959117268453
2999,(주)세중,39310,Dec-15,7094255.0,7094255.0,3828129.0,3828129.0,0.0,-46.03902735382363
3000,(주)세중,39310,Dec-16,9102705.0,9102705.0,3031413.0,3031413.0,0.0,-66.69766844031527
3001,(주)세중,39310,Dec-17,-1272896.0,-1272896.0,-4463295.0,-4463295.0,0.0,0.0
3002,(주)세중,39310,Dec-18,-1003471.0,-1003471.0,-2108676.0,-2108676.0,0.0,0.0
3003,(주)세중,39310,Dec-19,2311228.0,2311228.0,-323841.0,-323841.0,0.0,-114.01164229578389
3004,(주)세진중공업,75580,Dec-15,23786766.0,23786766.0,19140148.0,19140148.0,0.0,-19.534467190705968
3005,(주)세진중공업,75580,Dec-16,19686994.0,19686994.0,15449693.0,15449693.0,0.0,-21.523351914466986
3006,(주)세진중공업,75580,Dec-17,1867594.0,1867594.0,1770236.0,1770236.0,0.0,-5.213017390289323
3007,(주)세진중공업,75580,Dec-18,1768188.0,1768188.0,687058.0,687058.0,0.0,-61.14338520564556
3008,(주)세진중공업,75580,Dec-19,3096433.0,3096433.0,626253.0,626253.0,0.0,-79.77501854553287
3009,(주)세진티에스,67770,Dec-11,1448380.0,1448380.0,1201800.0,1201800.0,0.0,-17.024537759427773
3010,(주)세진티에스,67770,Dec-12,-1449179.0,-1449179.0,-3323599.0,-3323599.0,0.0,0.0
3011,(주)세진티에스,67770,Dec-13,-5074513.0,-5074513.0,-740049.0,-740049.0,0.0,0.0
3012,(주)세진티에스,67770,Dec-14,804116.0,804116.0,549728.0,549728.0,0.0,-31.63573414780953
3013,(주)세진티에스,67770,Dec-15,-5566473.0,-5566473.0,-5660241.0,-5660241.0,0.0,0.0
3014,(주)세진티에스,67770,Dec-16,-449021.0,-449021.0,1654754.0,1654754.0,0.0,-468.5248574120141
3015,(주)세진티에스,67770,Dec-17,-2457380.0,-2457380.0,-6225833.0,-6225833.0,0.0,0.0
3016,(주)세진티에스,67770,Dec-18,-2376566.0,-2376566.0,-2715703.0,-2715703.0,0.0,0.0
3017,(주)세진티에스,67770,Dec-19,-2108201.0,-2108201.0,-2511693.0,-2511693.0,0.0,0.0
3018,(주)세코닉스,53450,Dec-11,2216106.0,2216106.0,1431543.0,1431543.0,0.0,-35.40277405503166
3019,(주)세코닉스,53450,Dec-12,14967842.0,14967842.0,15133687.0,15133687.0,0.0,1.1080087563724987
