,회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별),총자산증가율(개별),총자산증가율(연결)
4571,(주)에프에스티,36810,Dec-17,134204943.0,134204943.0,132965805.0,132965805.0,0.0,-0.9233177052204411
4572,(주)에프에스티,36810,Dec-18,141867686.0,141867686.0,138595900.0,138595900.0,0.0,-2.3062235610158694
4573,(주)에프에스티,36810,Dec-19,181134486.0,181134486.0,166839090.0,166839090.0,0.0,-7.8921448453498755
4574,(주)에프엔씨엔터테인먼트,173940,Dec-14,76379789.0,76379789.0,63849096.0,63849096.0,0.0,-16.405770641759702
4575,(주)에프엔씨엔터테인먼트,173940,Dec-15,110111615.0,110111615.0,96027928.0,96027928.0,0.0,-12.790373658582695
4576,(주)에프엔씨엔터테인먼트,173940,Dec-16,134050054.0,134050054.0,89537412.0,89537412.0,0.0,-33.20598587748424
4577,(주)에프엔씨엔터테인먼트,173940,Dec-17,123872017.0,123872017.0,74606961.0,74606961.0,0.0,-39.77093228408479
4578,(주)에프엔씨엔터테인먼트,173940,Dec-18,84364232.0,84364232.0,72503134.0,72503134.0,0.0,-14.059391899638229
4579,(주)에프엔씨엔터테인먼트,173940,Dec-19,115339954.0,115339954.0,98884157.0,98884157.0,0.0,-14.26721307691868
4580,(주)엑사이엔씨,54940,Dec-11,115814997.0,115814997.0,82494740.0,82494740.0,0.0,-28.770243805299245
4581,(주)엑사이엔씨,54940,Dec-12,101135001.0,101135001.0,69607626.0,69607626.0,0.0,-31.173554840821126
4582,(주)엑사이엔씨,54940,Dec-13,95092837.0,95092837.0,60713846.0,60713846.0,0.0,-36.15308164588674
4583,(주)엑사이엔씨,54940,Dec-14,110074365.0,110074365.0,59583351.0,59583351.0,0.0,-45.86991167289496
4584,(주)엑사이엔씨,54940,Dec-15,113080346.0,113080346.0,64347425.0,64347425.0,0.0,-43.09583647718941
4585,(주)엑사이엔씨,54940,Dec-16,129431200.0,129431200.0,78281592.0,78281592.0,0.0,-39.518762091365915
4586,(주)엑사이엔씨,54940,Dec-17,142570221.0,142570221.0,87448878.0,87448878.0,0.0,-38.66259209908919
4587,(주)엑사이엔씨,54940,Dec-18,125384299.0,125384299.0,71594851.0,71594851.0,0.0,-42.89966800388619
4588,(주)엑사이엔씨,54940,Dec-19,143107906.0,143107906.0,83576665.0,83576665.0,0.0,-41.598848494086695
4589,(주)엑세스바이오인코퍼레이션,950130,Dec-13,59189994.0,59189994.0,59128547.0,59128547.0,0.0,-0.10381315463556007
4590,(주)엑세스바이오인코퍼레이션,950130,Dec-14,78933427.0,78933427.0,67247855.0,67247855.0,0.0,-14.804338851270188
4591,(주)엑세스바이오인코퍼레이션,950130,Dec-15,81121027.0,81121027.0,65728187.0,65728187.0,0.0,-18.975154246999352
4592,(주)엑세스바이오인코퍼레이션,950130,Dec-16,110244429.0,110244429.0,96189633.0,96189633.0,0.0,-12.748758488286057
4593,(주)엑세스바이오인코퍼레이션,950130,Dec-17,93376260.0,93376260.0,83917136.0,83917136.0,0.0,-10.130116584236731
4594,(주)엑세스바이오인코퍼레이션,950130,Dec-18,94840028.0,94840028.0,91740046.0,91740046.0,0.0,-3.2686430670391644
4595,(주)엑세스바이오인코퍼레이션,950130,Dec-19,69730399.0,69730399.0,83196219.0,83196219.0,0.0,19.31126193613204
4596,(주)엑셈,205100,Dec-14,,,,,,
4597,(주)엑셈,205100,Dec-15,37299037.0,37299037.0,30143819.0,30143819.0,0.0,-19.18338535120894
4598,(주)엑셈,205100,Dec-16,55098712.0,55098712.0,47143680.0,47143680.0,0.0,-14.437782139081577
4599,(주)엑셈,205100,Dec-17,61720037.0,61720037.0,48294026.0,48294026.0,0.0,-21.753083200517196
4600,(주)엑셈,205100,Dec-18,77768734.0,77768734.0,64866925.0,64866925.0,0.0,-16.589969177073144
4601,(주)엑셈,205100,Dec-19,86036975.0,86036975.0,71355037.0,71355037.0,0.0,-17.06468410819882
4602,(주)엑시콘,92870,Dec-15,90135933.0,90135933.0,90807958.0,90807958.0,0.0,0.745568362841496
4603,(주)엑시콘,92870,Dec-16,94550122.0,94550122.0,94704141.0,94704141.0,0.0,0.1628966697684575
4604,(주)엑시콘,92870,Dec-17,91402727.0,91402727.0,91375430.0,91375430.0,0.0,-0.029864535660948377
4605,(주)엑시콘,92870,Dec-18,107801498.0,107801498.0,107931164.0,107931164.0,0.0,0.12028218754436182
4606,(주)엑시콘,92870,Dec-19,103959650.0,103959650.0,103909825.0,103909825.0,0.0,-0.04792724869696485
4607,(주)엔바이오니아,317870,Dec-19,,,30141955.0,30141955.0,0.0,
4608,(주)엔씨소프트,36570,Dec-11,1113431660.0,1113431660.0,1144558297.0,1144558297.0,0.0,2.795558822173234
4609,(주)엔씨소프트,36570,Dec-12,1316825985.0,1316825985.0,1200513922.0,1200513922.0,0.0,-8.832758794625391
4610,(주)엔씨소프트,36570,Dec-13,1479521682.0,1479521682.0,1390187662.0,1390187662.0,0.0,-6.038033851537705
4611,(주)엔씨소프트,36570,Dec-14,1698826128.0,1698826128.0,1592381848.0,1592381848.0,0.0,-6.265754820083629
4612,(주)엔씨소프트,36570,Dec-15,2219197320.0,2219197320.0,2101635883.0,2101635883.0,0.0,-5.297475620599613
4613,(주)엔씨소프트,36570,Dec-16,2360802862.0,2360802862.0,2277262883.0,2254225366.0,1.021970444813121,-3.53862579314341
4614,(주)엔씨소프트,36570,Dec-17,3526567161.0,3526567161.0,3461508054.0,3461508054.0,0.0,-1.8448282431562006
4615,(주)엔씨소프트,36570,Dec-18,2941278714.0,2941278714.0,2882011625.0,2882011625.0,0.0,-2.015010978656946
4616,(주)엔씨소프트,36570,Dec-19,3346377400.0,3346377400.0,3185181621.0,3185181621.0,0.0,-4.8170232980894525
4617,(주)엔아이스틸,8260,Dec-11,,,143559344.0,143559344.0,0.0,
4618,(주)엔아이스틸,8260,Dec-12,,,142242311.0,142242311.0,0.0,
4619,(주)엔아이스틸,8260,Dec-13,,,153991972.0,153991972.0,0.0,
4620,(주)엔아이스틸,8260,Dec-14,,,169173823.0,169173823.0,0.0,
4621,(주)엔아이스틸,8260,Dec-15,,,176627843.0,176627843.0,0.0,
4622,(주)엔아이스틸,8260,Dec-16,,,207262893.0,207262893.0,0.0,
4623,(주)엔아이스틸,8260,Dec-17,,,251330239.0,251330239.0,0.0,
4624,(주)엔아이스틸,8260,Dec-18,,,243908883.0,243908883.0,0.0,
4625,(주)엔아이스틸,8260,Dec-19,,,258675167.0,258675167.0,0.0,
4626,(주)엔에스,217820,Dec-15,,35658200.0,35658200.0,35658200.0,0.0,0.0
4627,(주)엔에스,217820,Dec-16,33657850.0,33657850.0,32587715.0,32587715.0,0.0,-3.179451450404585
4628,(주)엔에스,217820,Dec-17,61887233.0,61887233.0,59422127.0,59422127.0,0.0,-3.9832221938247017
4629,(주)엔에스,217820,Dec-18,73013623.0,73013623.0,70802820.0,70802820.0,0.0,-3.027932198351536
4630,(주)엔에스,217820,Dec-19,107444751.0,107444751.0,105242209.0,105242209.0,0.0,-2.0499298285869685
4631,(주)엔에스엔,31860,Dec-11,171106458.0,171982562.0,45499465.0,45499465.0,0.0,-73.54414048094016
4632,(주)엔에스엔,31860,Dec-12,196245161.0,35384884.0,41702878.0,41702878.0,0.0,17.855064891550867
4633,(주)엔에스엔,31860,Dec-13,35500289.0,38598513.0,41182144.0,44280369.0,-6.996836453643823,6.693602419347087
4634,(주)엔에스엔,31860,Dec-14,38088786.0,38088786.0,38413978.0,38413978.0,0.0,0.8537736015004498
4635,(주)엔에스엔,31860,Dec-15,39203012.0,39203012.0,35545931.0,35545931.0,0.0,-9.328571488333608
4636,(주)엔에스엔,31860,Dec-16,45472371.0,45472371.0,38612274.0,38612274.0,0.0,-15.086297127545862
4637,(주)엔에스엔,31860,Dec-17,32562511.0,32562511.0,36018995.0,36018995.0,0.0,10.61491848709089
4638,(주)엔에스엔,31860,Dec-18,30673405.0,30673405.0,36079908.0,36079908.0,0.0,17.62602815044498
4639,(주)엔에스엔,31860,Dec-19,68332140.0,68332140.0,71991449.0,71991449.0,0.0,5.355179861189768
4640,(주)엔에이치엔벅스,104200,Dec-11,67331168.0,67331168.0,67184289.0,67184289.0,0.0,-0.21814414388295233
4641,(주)엔에이치엔벅스,104200,Dec-12,53838439.0,,53665027.0,53838439.0,-0.3220970058214334,
4642,(주)엔에이치엔벅스,104200,Dec-13,,,61177504.0,61177504.0,0.0,
4643,(주)엔에이치엔벅스,104200,Dec-14,,,70400550.0,70400550.0,0.0,
4644,(주)엔에이치엔벅스,104200,Dec-15,,94336866.0,94336866.0,94336866.0,0.0,0.0
4645,(주)엔에이치엔벅스,104200,Dec-16,95677069.0,95677069.0,91107066.0,91107066.0,0.0,-4.776487247952801
4646,(주)엔에이치엔벅스,104200,Dec-17,91004398.0,91004398.0,87027259.0,87027259.0,0.0,-4.370271203815889
4647,(주)엔에이치엔벅스,104200,Dec-18,90437496.0,90437496.0,86663494.0,86663494.0,0.0,-4.173050080908908
4648,(주)엔에이치엔벅스,104200,Dec-19,99589700.0,99589700.0,93502488.0,93502488.0,0.0,-6.112290728860515
4649,(주)엔이능률,53290,Dec-11,58207502.0,55246677.0,58311594.0,55350769.0,5.349203007459579,5.547694750944032
4650,(주)엔이능률,53290,Dec-12,50189633.0,50189633.0,50170479.0,50170479.0,0.0,-0.038163259731348376
4651,(주)엔이능률,53290,Dec-13,57952354.0,57952354.0,58259692.0,58259692.0,0.0,0.5303287593805095
4652,(주)엔이능률,53290,Dec-14,60446383.0,60446383.0,60659355.0,60659355.0,0.0,0.35233208246721404
4653,(주)엔이능률,53290,Dec-15,65622770.0,65622770.0,65683176.0,65683176.0,0.0,0.09205036605435168
4654,(주)엔이능률,53290,Dec-16,73655413.0,73655413.0,73737567.0,73737567.0,0.0,0.11153830608485293
4655,(주)엔이능률,53290,Dec-17,90041623.0,,89948183.0,90041623.0,-0.10377422894742949,
4656,(주)엔이능률,53290,Dec-18,,,94960503.0,94960503.0,0.0,
4657,(주)엔이능률,53290,Dec-19,,,92271601.0,92271601.0,0.0,
4658,(주)엔지스테크널러지,208860,Dec-16,,,12291694.0,12291694.0,0.0,
4659,(주)엔지스테크널러지,208860,Dec-17,,,11052561.0,11052561.0,0.0,
4660,(주)엔지스테크널러지,208860,Dec-18,,30992619.0,30992619.0,30992619.0,0.0,0.0
4661,(주)엔지스테크널러지,208860,Dec-19,86181796.0,86181796.0,54473350.0,54473350.0,0.0,-36.79251010271357
4662,(주)엔지켐생명과학,183490,Dec-18,67045474.0,67045474.0,66748831.0,66748831.0,0.0,-0.4424504478855624
4663,(주)엔지켐생명과학,183490,Dec-19,84991166.0,84991166.0,83885134.0,83885134.0,0.0,-1.3013493661211868
4664,(주)엔케이,85310,Dec-11,440135252.0,440135252.0,270263590.0,270263590.0,0.0,-38.59533205488389
4665,(주)엔케이,85310,Dec-12,414667374.0,414667374.0,273958919.0,273958919.0,0.0,-33.932849272101166
4666,(주)엔케이,85310,Dec-13,287996685.0,287996685.0,248825512.0,248825512.0,0.0,-13.601258292261235
4667,(주)엔케이,85310,Dec-14,324613903.0,324613903.0,282523865.0,282523865.0,0.0,-12.966184630730368
4668,(주)엔케이,85310,Dec-15,310948108.0,310948108.0,282383889.0,282383889.0,0.0,-9.186169095455625
4669,(주)엔케이,85310,Dec-16,252420279.0,252420279.0,231412073.0,231412073.0,0.0,-8.322709285968273
4670,(주)엔케이,85310,Dec-17,241293977.0,241293977.0,212585731.0,212585731.0,0.0,-11.897622293323963
4671,(주)엔케이,85310,Dec-18,205486074.0,205486074.0,191389853.0,191389853.0,0.0,-6.859939812758313
4672,(주)엔케이,85310,Dec-19,145821945.0,146944852.0,130997967.0,132120874.0,-0.849908849376817,-10.852292396061614
4673,(주)엔케이맥스,182400,Dec-15,32368511.0,32368511.0,32344298.0,32344298.0,0.0,-0.0748041823734269
4674,(주)엔케이맥스,182400,Dec-16,67511554.0,67511554.0,64832937.0,64832937.0,0.0,-3.9676423386728743
4675,(주)엔케이맥스,182400,Dec-17,54044211.0,54044211.0,53553028.0,53553028.0,0.0,-0.9088540491413539
4676,(주)엔케이맥스,182400,Dec-18,70564688.0,70564688.0,73182927.0,73182927.0,0.0,3.7104096598570777
4677,(주)엔케이맥스,182400,Dec-19,182158965.0,182158965.0,174102001.0,174102001.0,0.0,-4.42304006283743
4678,(주)엔텔스,69410,Dec-11,,38184726.0,38184726.0,38184726.0,0.0,0.0
4679,(주)엔텔스,69410,Dec-12,50524789.0,50524789.0,50539359.0,50539359.0,0.0,0.028837329731359773
4680,(주)엔텔스,69410,Dec-13,62619981.0,62619981.0,62508777.0,62508777.0,0.0,-0.17758548984548383
4681,(주)엔텔스,69410,Dec-14,59041549.0,59041549.0,58561816.0,58561816.0,0.0,-0.8125345762862679
4682,(주)엔텔스,69410,Dec-15,51116244.0,51116244.0,51167824.0,51167824.0,0.0,0.10090725758331587
4683,(주)엔텔스,69410,Dec-16,53274545.0,53274545.0,53798633.0,53798633.0,0.0,0.9837493684835721
4684,(주)엔텔스,69410,Dec-17,55523372.0,55523372.0,55633682.0,55633682.0,0.0,0.19867309211696238
4685,(주)엔텔스,69410,Dec-18,56119424.0,56119424.0,54963992.0,54963992.0,0.0,-2.058880718376571
4686,(주)엔텔스,69410,Dec-19,65880953.0,65880953.0,64698343.0,64698343.0,0.0,-1.795071179374105
4687,(주)엔투텍,227950,Dec-15,,,,,,
4688,(주)엔투텍,227950,Dec-16,,,,,,
4689,(주)엔투텍,227950,Dec-17,,,,,,
4690,(주)엔투텍,227950,Dec-18,28652327.0,28652327.0,28645495.0,28645495.0,0.0,-0.02384448565032926
4691,(주)엔피,291230,Dec-18,,,,,,
4692,(주)엔피,291230,Dec-19,,,,,,
4693,(주)엔피케이,48830,Dec-11,43296964.0,43296964.0,37651447.0,37651447.0,0.0,-13.039059736382441
4694,(주)엔피케이,48830,Dec-12,39235205.0,39235205.0,34559654.0,34559654.0,0.0,-11.916723768870327
4695,(주)엔피케이,48830,Dec-13,42998254.0,42998254.0,38776070.0,38776070.0,0.0,-9.819431272720976
4696,(주)엔피케이,48830,Dec-14,54593939.0,54593939.0,50621077.0,50621077.0,0.0,-7.2771118420306635
4697,(주)엔피케이,48830,Dec-15,56610119.0,56610119.0,52331301.0,52331301.0,0.0,-7.558397819301533
4698,(주)엔피케이,48830,Dec-16,64342633.0,64342633.0,59317242.0,59317242.0,0.0,-7.810359579161144
4699,(주)엔피케이,48830,Dec-17,76628791.0,76628791.0,70898643.0,70898643.0,0.0,-7.477800347913615
4700,(주)엔피케이,48830,Dec-18,76952969.0,76952969.0,73538841.0,73538841.0,0.0,-4.436642334098892
4701,(주)엔피케이,48830,Dec-19,76532516.0,76532516.0,76431276.0,76431276.0,0.0,-0.13228364268070436
4702,(주)엘디티,96870,Dec-11,,,27337299.0,27337299.0,0.0,
4703,(주)엘디티,96870,Dec-12,,,28072188.0,28072188.0,0.0,
4704,(주)엘디티,96870,Dec-13,,,22324183.0,22324183.0,0.0,
4705,(주)엘디티,96870,Dec-14,,,20575093.0,20575093.0,0.0,
4706,(주)엘디티,96870,Dec-15,,,20326405.0,20326405.0,0.0,
4707,(주)엘디티,96870,Dec-16,,,17224689.0,17224689.0,0.0,
4708,(주)엘디티,96870,Dec-17,,,11690183.0,11690183.0,0.0,
4709,(주)엘디티,96870,Dec-18,,,12055038.0,12055038.0,0.0,
4710,(주)엘디티,96870,Dec-19,,,11824918.0,11824918.0,0.0,
4711,(주)엘아이에스,138690,Dec-11,,53140768.0,53140768.0,53140768.0,0.0,0.0
4712,(주)엘아이에스,138690,Dec-12,45276856.0,45276856.0,45405999.0,45405999.0,0.0,0.28522961046589046
4713,(주)엘아이에스,138690,Dec-13,46934282.0,46726793.0,47276255.0,47068766.0,0.4408209894434094,1.175903512145581
4714,(주)엘아이에스,138690,Dec-14,44833423.0,44833423.0,44507880.0,44507880.0,0.0,-0.7261167633798635
4715,(주)엘아이에스,138690,Dec-15,103381228.0,104257021.0,87150249.0,88026042.0,-0.9949248882506794,-16.408268561596444
4716,(주)엘아이에스,138690,Dec-16,132060494.0,132060494.0,107605136.0,107605136.0,0.0,-18.51829965137037
4717,(주)엘아이에스,138690,Dec-17,167464013.0,167464013.0,145107137.0,145107137.0,0.0,-13.350256929529095
4718,(주)엘아이에스,138690,Dec-18,141480969.0,141480969.0,126320553.0,126320553.0,0.0,-10.715516091779094
4719,(주)엘아이에스,138690,Dec-19,217824901.0,217824901.0,216697256.0,216697256.0,0.0,-0.5176841558624119
4720,(주)엘앤씨바이오,290650,Dec-18,57378891.0,57378891.0,56940093.0,56940093.0,0.0,-0.7647376802733987
4721,(주)엘앤씨바이오,290650,Dec-19,66226107.0,66226107.0,64048897.0,64048897.0,0.0,-3.2875403653124238
4722,(주)엘앤에프,66970,Dec-11,120423703.0,120423703.0,73830765.0,73830765.0,0.0,-38.69083647095623
4723,(주)엘앤에프,66970,Dec-12,142804996.0,142804996.0,72562196.0,72562196.0,0.0,-49.18791496622429
4724,(주)엘앤에프,66970,Dec-13,157916669.0,157916669.0,87786567.0,87786567.0,0.0,-44.4095626155843
4725,(주)엘앤에프,66970,Dec-14,162689125.0,162689125.0,92569886.0,92569886.0,0.0,-43.10013899208075
4726,(주)엘앤에프,66970,Dec-15,168390495.0,168390495.0,109094064.0,109094064.0,0.0,-35.213644926930115
4727,(주)엘앤에프,66970,Dec-16,202669011.0,202669011.0,176666557.0,176666557.0,0.0,-12.830009813389779
4728,(주)엘앤에프,66970,Dec-17,265476273.0,265476273.0,240064894.0,240064894.0,0.0,-9.57199628909963
4729,(주)엘앤에프,66970,Dec-18,330981611.0,330981611.0,302409617.0,302409617.0,0.0,-8.632501942834523
4730,(주)엘앤에프,66970,Dec-19,416201279.0,416201279.0,393357840.0,393357840.0,0.0,-5.4885556947075145
4731,(주)엘앤케이바이오메드,156100,Dec-16,89799774.0,89799774.0,86707375.0,86707375.0,0.0,-3.443660114333909
4732,(주)엘앤케이바이오메드,156100,Dec-17,89594643.0,89594643.0,86909995.0,86909995.0,0.0,-2.9964380794507974
4733,(주)엘앤케이바이오메드,156100,Dec-18,91837016.0,91837016.0,91005205.0,91005205.0,0.0,-0.905746981151907
4734,(주)엘앤케이바이오메드,156100,Dec-19,71663905.0,71878400.0,72235719.0,72450214.0,-0.29605847679069086,0.49711596251447077
4735,(주)엘에스,6260,Dec-11,9957828000.0,9957828000.0,1830285000.0,1830285000.0,0.0,-81.61963633033227
4736,(주)엘에스,6260,Dec-12,10088230000.0,10088230000.0,1828317000.0,1828317000.0,0.0,-81.87673159711862
4737,(주)엘에스,6260,Dec-13,10006806000.0,10006806000.0,1814856000.0,1814856000.0,0.0,-81.86378350894381
4738,(주)엘에스,6260,Dec-14,10335736000.0,10335736000.0,2150823000.0,2150823000.0,0.0,-79.19042243339032
4739,(주)엘에스,6260,Dec-15,9881465000.0,9881465000.0,2211482000.0,2211482000.0,0.0,-77.61989745447664
4740,(주)엘에스,6260,Dec-16,9713037000.0,9713037000.0,2205888000.0,2205888000.0,0.0,-77.28941009902465
4741,(주)엘에스,6260,Dec-17,9978904000.0,9978904000.0,2208999000.0,2208999000.0,0.0,-77.8633104397036
4742,(주)엘에스,6260,Dec-18,10490289000.0,10490289000.0,2315648000.0,3522782000.0,-34.266497330802764,-77.92579403675151
4743,(주)엘에스,6260,Dec-19,10763512000.0,10763512000.0,3502957000.0,3502957000.0,0.0,-67.45525995604409
4744,(주)엘에스네트웍스,680,Dec-11,1342185570.0,1342185570.0,1195737795.0,1195737795.0,0.0,-10.9111421157657
4745,(주)엘에스네트웍스,680,Dec-12,1403958523.0,,1257202779.0,1257202779.0,0.0,
4746,(주)엘에스네트웍스,680,Dec-13,1432244357.0,1450767343.0,1295192276.0,1295192276.0,0.0,-10.723639993046078
4747,(주)엘에스네트웍스,680,Dec-14,1590408230.0,1590408230.0,1412632454.0,1412632454.0,0.0,-11.177996482073041
4748,(주)엘에스네트웍스,680,Dec-15,1521083340.0,1521083340.0,1314804965.0,1314804965.0,0.0,-13.561280278041835
4749,(주)엘에스네트웍스,680,Dec-16,1261322782.0,1261322782.0,1073362855.0,1073362855.0,0.0,-14.901810201347814
4750,(주)엘에스네트웍스,680,Dec-17,1273488634.0,1273488634.0,1047717136.0,1047717136.0,0.0,-17.728583669479377
4751,(주)엘에스네트웍스,680,Dec-18,1273639855.0,1273639855.0,1028330122.0,1028330122.0,0.0,-19.260525810100376
4752,(주)엘에스네트웍스,680,Dec-19,1168087094.0,1173590680.0,1036062846.0,1150563729.0,-9.951720197152156,-11.718551991227471
4753,(주)엘에프,93050,Dec-11,1172742302.0,1172742302.0,1152310780.0,1152310780.0,0.0,-1.7422004787544552
4754,(주)엘에프,93050,Dec-12,1208059897.0,1208059897.0,1202450421.0,1202450421.0,0.0,-0.46433757249371865
4755,(주)엘에프,93050,Dec-13,1291580454.0,1291580454.0,1305043867.0,1305043867.0,0.0,1.042398323565834
4756,(주)엘에프,93050,Dec-14,1402966835.0,1402966835.0,1418950059.0,1355791439.0,4.658431834219584,1.1392446065911344
4757,(주)엘에프,93050,Dec-15,1474852964.0,1474852964.0,1374419707.0,1374419707.0,0.0,-6.809713202027368
4758,(주)엘에프,93050,Dec-16,1581137589.0,1581137589.0,1466740985.0,1466740985.0,0.0,-7.235082183603694
4759,(주)엘에프,93050,Dec-17,1594829433.0,1594829433.0,1460551696.0,1460551696.0,0.0,-8.419567272934827
4760,(주)엘에프,93050,Dec-18,1651840925.0,1651840925.0,1506189440.0,1506189440.0,0.0,-8.81752490785395
4761,(주)엘에프,93050,Dec-19,2417125014.0,2417125014.0,1661805714.0,1661805714.0,0.0,-31.248665072149223
4762,(주)엘엑스세미콘,108320,Dec-11,268392727.0,268392727.0,268735010.0,268735010.0,0.0,0.12753065398824504
4763,(주)엘엑스세미콘,108320,Dec-12,336188904.0,336188904.0,337342406.0,337342406.0,0.0,0.34311126461210506
4764,(주)엘엑스세미콘,108320,Dec-13,344920968.0,344920968.0,346955900.0,346955900.0,0.0,0.5899705117376328
4765,(주)엘엑스세미콘,108320,Dec-14,376383183.0,376383183.0,376450306.0,376450306.0,0.0,0.017833687324980474
4766,(주)엘엑스세미콘,108320,Dec-15,463008332.0,463008332.0,463024484.0,463024484.0,0.0,0.0034884901380110023
4767,(주)엘엑스세미콘,108320,Dec-16,485997742.0,485997742.0,485935865.0,485935865.0,0.0,-0.012731952157921
4768,(주)엘엑스세미콘,108320,Dec-17,544294125.0,544294125.0,543846281.0,543846281.0,0.0,-0.08227977841943357
4769,(주)엘엑스세미콘,108320,Dec-18,607558306.0,607558306.0,607248819.0,607248819.0,0.0,-0.05093947312441571
4770,(주)엘엑스세미콘,108320,Dec-19,629733290.0,629733290.0,629264178.0,629264178.0,0.0,-0.07449375909601486
4771,(주)엘엑스인터내셔널,1120,Dec-11,4941008405.0,4941008405.0,3466189083.0,3466189083.0,0.0,-29.848549144493916
4772,(주)엘엑스인터내셔널,1120,Dec-12,4957521910.0,,3188100089.0,3188100089.0,0.0,
4773,(주)엘엑스인터내셔널,1120,Dec-13,4877002582.0,4877002582.0,3093789106.0,3093789106.0,0.0,-36.5637181038507
4774,(주)엘엑스인터내셔널,1120,Dec-14,4896827844.0,4896827844.0,2933571676.0,2933571676.0,0.0,-40.09240738176133
4775,(주)엘엑스인터내셔널,1120,Dec-15,5383467294.0,5383467294.0,2925629721.0,2880767440.0,1.5573031122567897,-45.65528940315691
4776,(주)엘엑스인터내셔널,1120,Dec-16,5177266513.0,5177266513.0,2842435626.0,2842435626.0,0.0,-45.09775344068713
4777,(주)엘엑스인터내셔널,1120,Dec-17,4967601556.0,4967601556.0,2728803700.0,2728803700.0,0.0,-45.067983628757844
4778,(주)엘엑스인터내셔널,1120,Dec-18,5038072461.0,5038072461.0,2697222673.0,2697222673.0,0.0,-46.46320207024907
4779,(주)엘엑스인터내셔널,1120,Dec-19,4875982304.0,4875982304.0,2527925654.0,2527925654.0,0.0,-48.15556135373538
4780,(주)엘엑스하우시스,108670,Dec-11,1942481000.0,1942481000.0,1641318000.0,1641318000.0,0.0,-15.50403839213871
4781,(주)엘엑스하우시스,108670,Dec-12,1778034000.0,1778034000.0,1535955000.0,1535955000.0,0.0,-13.614981490792644
4782,(주)엘엑스하우시스,108670,Dec-13,1952089000.0,1952089000.0,1713858000.0,1713858000.0,0.0,-12.203900539370906
4783,(주)엘엑스하우시스,108670,Dec-14,2057065000.0,2057065000.0,1781223000.0,1781223000.0,0.0,-13.409493623196155
4784,(주)엘엑스하우시스,108670,Dec-15,2251751000.0,2251751000.0,1890659000.0,1890659000.0,0.0,-16.036053719971704
4785,(주)엘엑스하우시스,108670,Dec-16,2285896000.0,2285896000.0,1918101000.0,1918101000.0,0.0,-16.089752114706883
4786,(주)엘엑스하우시스,108670,Dec-17,2582431000.0,2582431000.0,2223907000.0,2223907000.0,0.0,-13.88319765368368
4787,(주)엘엑스하우시스,108670,Dec-18,2509714000.0,2509714000.0,2144283000.0,2144283000.0,0.0,-14.56066308750718
4788,(주)엘엑스하우시스,108670,Dec-19,2565579000.0,2565579000.0,2168161000.0,2168161000.0,0.0,-15.490382482862543
4789,(주)엘엠에스,73110,Dec-11,148911246.0,148911246.0,144716778.0,144716778.0,0.0,-2.8167570366042156
4790,(주)엘엠에스,73110,Dec-12,152344155.0,152344155.0,151909350.0,151909350.0,0.0,-0.2854097027877458
4791,(주)엘엠에스,73110,Dec-13,168173993.0,168173993.0,165279610.0,165279610.0,0.0,-1.721064564364596
4792,(주)엘엠에스,73110,Dec-14,237690360.0,237690360.0,238723678.0,238723678.0,0.0,0.43473281794010177
4793,(주)엘엠에스,73110,Dec-15,224730965.0,224730965.0,231714264.0,231714264.0,0.0,3.107404001936274
4794,(주)엘엠에스,73110,Dec-16,205069605.0,205069605.0,208587876.0,208587876.0,0.0,1.7156472310950335
4795,(주)엘엠에스,73110,Dec-17,200202736.0,200202736.0,179951139.0,179951139.0,0.0,-10.115544574775441
4796,(주)엘엠에스,73110,Dec-18,196484605.0,196484605.0,179295515.0,179295515.0,0.0,-8.748313894617851
4797,(주)엘엠에스,73110,Dec-19,246427622.0,246427622.0,221187269.0,221187269.0,0.0,-10.242501548791466
4798,(주)엘오티베큠,83310,Dec-11,63168393.0,63168393.0,63036039.0,63036039.0,0.0,-0.20952567211897133
4799,(주)엘오티베큠,83310,Dec-12,64785349.0,64785349.0,64299189.0,64299189.0,0.0,-0.7504165795263305
4800,(주)엘오티베큠,83310,Dec-13,77630742.0,77630742.0,76393409.0,76393409.0,0.0,-1.5938698615040892
4801,(주)엘오티베큠,83310,Dec-14,85520313.0,85520313.0,83432593.0,83432593.0,0.0,-2.4411978005740025
4802,(주)엘오티베큠,83310,Dec-15,92515184.0,92515184.0,93997729.0,91725502.0,2.4772031228567073,1.6024883007312667
4803,(주)엘오티베큠,83310,Dec-16,116456265.0,116456265.0,112339409.0,112339409.0,0.0,-3.535109081507983
4804,(주)엘오티베큠,83310,Dec-17,153092790.0,153092790.0,148401644.0,148401644.0,0.0,-3.064250119159766
4805,(주)엘오티베큠,83310,Dec-18,175452869.0,175452869.0,169825171.0,169825171.0,0.0,-3.207526917100452
4806,(주)엘오티베큠,83310,Dec-19,210032402.0,210032402.0,198277239.0,198277239.0,0.0,-5.596833101970617
4807,(주)엘지,3550,Dec-11,15160651000.0,15160651000.0,7537759091.0,7537759091.0,0.0,-50.28076900523599
4808,(주)엘지,3550,Dec-12,16047732000.0,15848076000.0,7703591033.0,7703591033.0,0.0,-51.391001450270686
4809,(주)엘지,3550,Dec-13,16550177000.0,16550177000.0,7872016634.0,7872016634.0,0.0,-52.43545350602595
