,회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별),당좌비율(개별),당좌비율(연결)
0,(주)CMG제약,58820,Dec-11,15341167.0,2743103.0,7633673.0,15264885.0,2743103.0,7620349.0,164.3203218120325,165.03279613889669
1,(주)CMG제약,58820,Dec-12,47109213.0,2955172.0,6793095.0,47073443.0,2955172.0,6665126.0,661.9270363380977,649.9841530259771
2,(주)CMG제약,58820,Dec-13,38209699.0,4618718.0,5500075.0,38258866.0,4618718.0,5498201.0,611.8391815795749,610.7367808620792
3,(주)CMG제약,58820,Dec-14,28300941.0,4913103.0,8719202.0,28359823.0,4913103.0,8713579.0,269.0825434646315,268.2336984508445
4,(주)CMG제약,58820,Dec-15,26271614.0,5455617.0,8849994.0,26330765.0,5455617.0,8843328.0,236.05534025199563,235.20916511355824
5,(주)CMG제약,58820,Dec-16,78772201.0,6393756.0,9136755.0,78772201.0,6393756.0,9136755.0,792.1679524076108,792.1679524076108
6,(주)CMG제약,58820,Dec-17,81227330.0,7904518.0,10884321.0,81227330.0,7904518.0,10884321.0,673.6553616895349,673.6553616895349
7,(주)CMG제약,58820,Dec-18,81370415.0,8572582.0,8495060.0,81370415.0,8572582.0,8495060.0,856.9431293010291,856.9431293010291
8,(주)CMG제약,58820,Dec-19,150584066.0,9048933.0,9306387.0,150584066.0,9048933.0,9306387.0,1520.838677781184,1520.838677781184
9,(주)DB하이텍,990,Dec-11,279725559.0,77112663.0,794704783.0,265976810.0,77112663.0,796794129.0,23.703004342794298,25.495366371791423
10,(주)DB하이텍,990,Dec-12,309144147.0,79262392.0,555433290.0,303296307.0,79262392.0,563352691.0,39.76796748806158,41.38782444962922
11,(주)DB하이텍,990,Dec-13,222960700.0,72377687.0,476867874.0,222316934.0,72377687.0,476710357.0,31.452903172397406,31.577512600481867
12,(주)DB하이텍,990,Dec-14,247582371.0,69179569.0,376436760.0,246306720.0,69179569.0,376149526.0,47.08955847521126,47.392502793829166
13,(주)DB하이텍,990,Dec-15,337757266.0,83459568.0,244044785.0,334045125.0,83459568.0,242109386.0,103.50096753374115,104.20124240720816
14,(주)DB하이텍,990,Dec-16,368924211.0,76344778.0,274231115.0,364126852.0,76344778.0,271946015.0,105.82323627724422,106.690822811992
15,(주)DB하이텍,990,Dec-17,353662841.0,75018890.0,145225195.0,348507961.0,75018890.0,143100665.0,191.11656189717917,191.87025433155728
16,(주)DB하이텍,990,Dec-18,383378937.0,42891649.0,156796450.0,380098326.0,42891649.0,156793407.0,215.06432155020394,217.15242149933877
17,(주)DB하이텍,990,Dec-19,426263421.0,51837841.0,219715556.0,422531166.0,51837841.0,219572033.0,168.82538269343254,170.41377807586824
18,(주)ES큐브,50120,Dec-11,34078195.0,5312339.0,14801430.0,18786276.0,383848.0,4839823.0,380.22935962740786,194.34511395182764
19,(주)ES큐브,50120,Dec-12,22707006.0,4844206.0,4802996.0,15631243.0,410944.0,3228112.0,471.4922840347547,371.90953313306943
20,(주)ES큐브,50120,Dec-13,38357211.0,6264936.0,3630549.0,32518902.0,426328.0,2690545.0,1192.7908286239406,883.9510222834067
21,(주)ES큐브,50120,Dec-14,46214758.0,6084161.0,6002775.0,21477612.0,264950.0,3055060.0,694.3451847099566,668.5340863184111
22,(주)ES큐브,50120,Dec-15,41180599.0,6783417.0,5378364.0,22590313.0,397788.0,1792096.0,1238.3558135278467,639.5473047194276
23,(주)ES큐브,50120,Dec-16,50885945.0,7447857.0,3406254.0,43388800.0,420745.0,4569554.0,940.3117897282755,1275.2451226479293
24,(주)ES큐브,50120,Dec-17,51038158.0,8346570.0,3702478.0,44761949.0,408271.0,4085637.0,1085.6000667704939,1153.0544678455888
25,(주)ES큐브,50120,Dec-18,45061626.0,9236879.0,37613190.0,29054833.0,560371.0,37696219.0,75.58970834714219,95.24517064359603
26,(주)ES큐브,50120,Dec-19,359030693.0,7648032.0,230135454.0,24298462.0,468610.0,54789915.0,43.4931355524096,152.68514906877408
27,(주)HJ중공업,97230,Dec-11,2391530000.0,360584000.0,2482598000.0,2183437000.0,183693000.0,1800533000.0,111.0640016039695,81.80728414346584
28,(주)HJ중공업,97230,Dec-12,2274211000.0,223809000.0,2448324000.0,2419666000.0,163272000.0,2125376000.0,106.16446219398357,83.7471674500597
29,(주)HJ중공업,97230,Dec-13,2788908000.0,601781000.0,3284862000.0,1949615000.0,489464000.0,2490138000.0,58.637352628649495,66.58200557588113
30,(주)HJ중공업,97230,Dec-14,2647534000.0,655829000.0,2843001000.0,1858441000.0,459613000.0,2203465000.0,63.48310501868648,70.05642980779817
31,(주)HJ중공업,97230,Dec-15,2429499000.0,873978000.0,3430218000.0,1622994000.0,721779000.0,2558441000.0,35.22516251107608,45.34758432262906
32,(주)HJ중공업,97230,Dec-16,2372221000.0,675011000.0,2636927000.0,1709538000.0,518530000.0,1598996000.0,74.48473917383158,64.36317728932201
33,(주)HJ중공업,97230,Dec-17,1894161000.0,709533000.0,3329421000.0,1390569000.0,655299000.0,2532122000.0,29.037700395162634,35.580600951336585
34,(주)HJ중공업,97230,Dec-18,1720906000.0,519198000.0,2140149000.0,1382999000.0,519388000.0,1490510000.0,57.94063776828066,56.15066988326514
35,(주)HJ중공업,97230,Dec-19,1300538000.0,363759000.0,1845223000.0,1299550000.0,363759000.0,1840367000.0,50.848064543648086,50.76779337781937
36,(주)MH에탄올,23150,Dec-11,45677724.0,9734817.0,78266518.0,26253473.0,4542443.0,66482839.0,32.656592778777096,45.92373331339463
37,(주)MH에탄올,23150,Dec-12,50009828.0,20566965.0,81625166.0,23099890.0,5306016.0,67402817.0,26.399303162655652,36.070815463946495
38,(주)MH에탄올,23150,Dec-13,43178092.0,12486229.0,75260635.0,25868582.0,6094594.0,67842982.0,29.14669641142838,40.78076540278992
39,(주)MH에탄올,23150,Dec-14,28731429.0,6986598.0,31619269.0,28019052.0,6986598.0,31619104.0,66.51818470251402,68.77082136212573
40,(주)MH에탄올,23150,Dec-15,22500870.0,3603074.0,20538639.0,21758814.0,3603074.0,20538474.0,88.39868044724257,92.01094580804502
41,(주)MH에탄올,23150,Dec-16,19709368.0,5538540.0,7640748.0,18955978.0,5538540.0,7640583.0,175.60751581391105,185.46388390246608
42,(주)MH에탄올,23150,Dec-17,84767703.0,5608722.0,189894170.0,18235352.0,5502545.0,15540676.0,81.93213088027831,41.6858405921572
43,(주)MH에탄올,23150,Dec-18,29576016.0,6538026.0,141080352.0,18385099.0,6430326.0,13740951.0,87.00105982475304,16.329694158971193
44,(주)MH에탄올,23150,Dec-19,32814839.0,8173323.0,282350933.0,18130225.0,8081383.0,14251549.0,70.51052485592969,8.727265654192118
45,(주)SH에너지화학,2360,Dec-11,50355479.0,11114123.0,34076575.0,47641848.0,11114123.0,32842749.0,111.22005956322354,115.15639702640303
46,(주)SH에너지화학,2360,Dec-12,50509179.0,14210523.0,29499813.0,48762275.0,14210523.0,28724217.0,120.28788112831761,123.04707151872454
47,(주)SH에너지화학,2360,Dec-13,59051785.0,11944305.0,35131167.0,57773554.0,11944305.0,34930123.0,131.20265565626553,134.0902794376287
48,(주)SH에너지화학,2360,Dec-14,60325646.0,13898172.0,20681148.0,55486941.0,13898172.0,20421353.0,203.6533475524369,224.49176419026645
49,(주)SH에너지화학,2360,Dec-15,68213722.0,11899473.0,17080931.0,63737267.0,11416122.0,16794017.0,311.54633819889546,329.69074695050284
50,(주)SH에너지화학,2360,Dec-16,84222915.0,11572141.0,12512423.0,79584275.0,10801243.0,12205868.0,563.5242983129098,580.6291395359635
51,(주)SH에너지화학,2360,Dec-17,87597479.0,19985599.0,8284440.0,79139030.0,18561488.0,8386725.0,722.3027105336112,816.1309635895728
52,(주)SH에너지화학,2360,Dec-18,85758694.0,22253999.0,6658546.0,77591484.0,20857092.0,6653981.0,852.6383228326021,953.7321661515894
53,(주)SH에너지화학,2360,Dec-19,83558867.0,16753438.0,7524603.0,74793897.0,15888341.0,7038413.0,836.91531031214,887.8266268665603
54,(주)SIMPAC,9160,Dec-11,152885455.0,26468261.0,116979241.0,151220422.0,26353233.0,116922857.0,106.79450725361595,108.06805798987872
55,(주)SIMPAC,9160,Dec-12,152757766.0,25350698.0,108358727.0,150643335.0,25281451.0,108043478.0,116.02910820771615,117.57896343688128
56,(주)SIMPAC,9160,Dec-13,108635043.0,25646140.0,133795401.0,106534703.0,25606746.0,133732141.0,60.514964013026606,62.026723175634416
57,(주)SIMPAC,9160,Dec-14,144850453.0,40715808.0,136708331.0,118044851.0,31897827.0,116089000.0,74.2077406128057,76.17285957503205
58,(주)SIMPAC,9160,Dec-15,174086524.0,56208760.0,169308019.0,138074968.0,48860928.0,142954454.0,62.40731750827435,69.62326102226734
59,(주)SIMPAC,9160,Dec-16,176778523.0,45959349.0,155344858.0,138253630.0,41542910.0,130874395.0,73.89582966171496,84.21210440064904
60,(주)SIMPAC,9160,Dec-17,150671614.0,39255148.0,130651105.0,124800057.0,34297232.0,114191470.0,79.25532879119605,85.27785968591694
61,(주)SIMPAC,9160,Dec-18,310736335.0,110042965.0,228518804.0,273219151.0,103871365.0,207957388.0,81.43388779243563,87.82356921489927
62,(주)SIMPAC,9160,Dec-19,289195402.0,88166502.0,219489571.0,224313300.0,69944925.0,178141755.0,86.65479634463014,91.5892719112381
63,(주)SNT에너지,100840,Dec-11,,,,145463387.0,15421719.0,96002453.0,135.4566096347559,
64,(주)SNT에너지,100840,Dec-12,,,,161463967.0,17407006.0,88443397.0,162.8804024793394,
65,(주)SNT에너지,100840,Dec-13,,,,181309369.0,17793150.0,91989174.0,177.75593788895202,
66,(주)SNT에너지,100840,Dec-14,,,,170494610.0,17747389.0,76613085.0,199.3748469990472,
67,(주)SNT에너지,100840,Dec-15,,,,184059424.0,10693980.0,64293369.0,269.64747173227147,
68,(주)SNT에너지,100840,Dec-16,,,,211766053.0,6779276.0,102181702.0,200.61006323813243,
69,(주)SNT에너지,100840,Dec-17,,,,172919603.0,2324389.0,49128545.0,347.24255318369393,
70,(주)SNT에너지,100840,Dec-18,,,,155524318.0,5692284.0,31555307.0,474.8235661278783,
71,(주)SNT에너지,100840,Dec-19,204986584.0,10208805.0,67469967.0,202225767.0,10124894.0,65138557.0,294.9111583788999,288.6881195599221
72,(주)SNT홀딩스,36530,Dec-11,1041841182.0,274834022.0,597785981.0,64671576.0,0.0,199700.0,32384.364546820227,128.30798720253028
73,(주)SNT홀딩스,36530,Dec-12,998857779.0,280540811.0,540250663.0,40740917.0,0.0,165833.0,24567.436517460337,132.95994196679032
74,(주)SNT홀딩스,36530,Dec-13,1070812404.0,311174402.0,569273848.0,49212139.0,0.0,306090.0,16077.669639648468,133.4398206888998
75,(주)SNT홀딩스,36530,Dec-14,994978341.0,283952471.0,477795324.0,47079948.0,0.0,245998.0,19138.345840210084,148.813903000859
76,(주)SNT홀딩스,36530,Dec-15,1140793639.0,268780766.0,433769566.0,100040105.0,0.0,8658519.0,1155.3951085630233,201.03136350511045
77,(주)SNT홀딩스,36530,Dec-16,1205349271.0,236908975.0,487107956.0,97449826.0,0.0,318763.0,30571.24760401929,198.81430472878583
78,(주)SNT홀딩스,36530,Dec-17,1187727595.0,215870141.0,448821933.0,98229088.0,0.0,299279.0,32821.911326888956,216.53519637597566
79,(주)SNT홀딩스,36530,Dec-18,1168023374.0,220256725.0,381612594.0,89557460.0,0.0,231691.0,38653.836359634166,248.35832566888502
80,(주)SNT홀딩스,36530,Dec-19,1266526398.0,229809615.0,405603647.0,31735933.0,0.0,233270.0,13604.806876152099,255.5984865195258
81,(주)STX,11810,Dec-11,1430457000.0,315306000.0,2041868000.0,993206000.0,240418000.0,1568777000.0,47.98566016712382,54.6142551820196
82,(주)STX,11810,Dec-12,1484305000.0,182590000.0,2363189000.0,856988000.0,108537000.0,1821548000.0,41.088733319132956,55.082983206167604
83,(주)STX,11810,Dec-13,793607000.0,94076000.0,1278680000.0,640293000.0,47749000.0,1071743000.0,55.287881516370994,54.707276253636564
84,(주)STX,11810,Dec-14,893610000.0,207648000.0,788697000.0,728283000.0,148535000.0,671976000.0,86.27510506327607,86.97408510492622
85,(주)STX,11810,Dec-15,902119000.0,316312000.0,866685000.0,663016000.0,143454000.0,677923000.0,76.64026740500027,67.59168556049777
86,(주)STX,11810,Dec-16,486347000.0,226131000.0,974743000.0,441306000.0,139765000.0,914419000.0,32.976239557576996,26.69585726699243
87,(주)STX,11810,Dec-17,475786000.0,181620000.0,553981000.0,349891000.0,103343000.0,453983000.0,54.30776042274711,53.10037708874492
88,(주)STX,11810,Dec-18,422861000.0,129417000.0,463598000.0,297842000.0,89120000.0,361935000.0,57.668365866799284,63.29708066039974
89,(주)STX,11810,Dec-19,386401000.0,118778000.0,439806000.0,292473000.0,89664000.0,377150000.0,53.77409518759114,60.85023851425401
90,(주)TCC스틸,2710,Dec-11,183481284.0,79633257.0,165589918.0,163515113.0,76580688.0,143961450.0,60.38729465422862,62.713979361956085
91,(주)TCC스틸,2710,Dec-12,218440703.0,100648536.0,191715329.0,168674581.0,75866000.0,115747321.0,80.18205535832661,61.44118345382804
92,(주)TCC스틸,2710,Dec-13,220034732.0,117184576.0,155751890.0,150092488.0,62722660.0,98538725.0,88.6654744112023,66.03461184323349
93,(주)TCC스틸,2710,Dec-14,233224033.0,124343812.0,283660429.0,141191905.0,59114758.0,189566139.0,43.29736704718135,38.38400068132168
94,(주)TCC스틸,2710,Dec-15,240184174.0,48965898.0,153614700.0,202116240.0,45683627.0,121276743.0,128.98813831106926,124.47915206031715
95,(주)TCC스틸,2710,Dec-16,120777516.0,51850499.0,94244692.0,97007914.0,44890754.0,77521428.0,67.22936011963041,73.13623243630528
96,(주)TCC스틸,2710,Dec-17,120243911.0,52771855.0,160048884.0,101914014.0,48077587.0,148607324.0,36.22730397863836,42.15715493523841
97,(주)TCC스틸,2710,Dec-18,152165969.0,69197191.0,93172096.0,128625665.0,62280830.0,82038987.0,80.86988568008525,89.04895517215799
98,(주)TCC스틸,2710,Dec-19,148991647.0,72619098.0,165995910.0,121879909.0,67392895.0,152915323.0,35.632147865260045,46.008693226236716
99,(주)가비아,79940,Dec-11,28837190.0,14450.0,13905604.0,9245779.0,14450.0,11953563.0,77.22658926045732,207.27427589625017
100,(주)가비아,79940,Dec-12,31997486.0,248459.0,14858349.0,9613034.0,92459.0,10723878.0,88.77921774194,213.67802708093612
101,(주)가비아,79940,Dec-13,37411881.0,93612.0,14999568.0,10360239.0,81039.0,11588806.0,88.6993880128807,248.79562531400902
102,(주)가비아,79940,Dec-14,41920706.0,0.0,16229926.0,14916105.0,0.0,13161566.0,113.33077689995248,258.29265025607634
103,(주)가비아,79940,Dec-15,52239105.0,0.0,13210992.0,17436488.0,0.0,9687159.0,179.99588940369412,395.42151717297236
104,(주)가비아,79940,Dec-16,60241586.0,1363738.0,20386590.0,12237594.0,0.0,10247269.0,119.42297991786886,288.80674992728063
105,(주)가비아,79940,Dec-17,66113388.0,1675464.0,29400833.0,15116578.0,0.0,17323452.0,87.26077227564114,219.1704024168295
106,(주)가비아,79940,Dec-18,78058272.0,1982294.0,29792809.0,18388749.0,0.0,18089528.0,101.65411170484934,255.35013499398462
107,(주)가비아,79940,Dec-19,86880807.0,2643604.0,43098923.0,13602872.0,0.0,20260391.0,67.14022449023813,195.4508306390858
108,(주)강스템바이오텍,217730,Dec-15,,,,18896590.0,334913.0,2965591.0,625.90144763725,
109,(주)강스템바이오텍,217730,Dec-16,,,,37966496.0,582808.0,3231048.0,1157.0143185740355,
110,(주)강스템바이오텍,217730,Dec-17,25246012.0,1725225.0,6368374.0,24316617.0,1725225.0,4000962.0,564.6490019150394,369.3374007242665
111,(주)강스템바이오텍,217730,Dec-18,48992790.0,1918575.0,20056267.0,44071609.0,501972.0,13802351.0,315.6682292748533,234.71075150724707
112,(주)강스템바이오텍,217730,Dec-19,55408095.0,266393.0,20598774.0,50136013.0,34319.0,15296868.0,327.5290994208749,267.69409674575775
113,(주)강원랜드,35250,Dec-11,1163791156.0,2245975.0,440884890.0,1116717650.0,2245975.0,439575361.0,253.53369953781373,263.45769776777786
114,(주)강원랜드,35250,Dec-12,1165450728.0,1200611.0,518388305.0,1117338850.0,1200611.0,516757053.0,215.98897054628105,224.59035162839947
115,(주)강원랜드,35250,Dec-13,1080401909.0,1493306.0,570217325.0,1032979185.0,1493306.0,568327002.0,181.49513842736616,189.21007056388544
116,(주)강원랜드,35250,Dec-14,1371825587.0,1204918.0,624516570.0,1349601870.0,1204918.0,619817290.0,217.54748919637268,219.4690637271642
117,(주)강원랜드,35250,Dec-15,1750420316.0,1621646.0,664599978.0,1736167993.0,1621646.0,662837030.0,261.6851908530216,263.13552932437807
118,(주)강원랜드,35250,Dec-16,1809513458.0,1309513.0,718893173.0,1799026863.0,1309513.0,717426075.0,250.57875823651935,251.5260977447062
119,(주)강원랜드,35250,Dec-17,2164296051.0,1299617.0,681337932.0,2155754572.0,1299617.0,680591144.0,316.5564192236977,317.46308731861416
120,(주)강원랜드,35250,Dec-18,1759033105.0,1148805.0,636028473.0,1749493012.0,1143581.0,635168405.0,275.25761943401454,276.3845290932439
121,(주)강원랜드,35250,Dec-19,1878191161.0,3636529.0,651342607.0,1868365557.0,3631307.0,650507914.0,286.6581958294208,287.79855821715034
122,(주)강원에너지,114190,Nov-11,,,,47950975.0,3989692.0,29049482.0,151.33241618559668,
123,(주)강원에너지,114190,Dec-12,,,,80491240.0,3808870.0,52980413.0,144.73720693721282,
124,(주)강원에너지,114190,Dec-13,,,,61556228.0,2086978.0,26561224.0,223.8949906826583,
125,(주)강원에너지,114190,Dec-14,,,,48800730.0,1736909.0,16587078.0,283.7378651019788,
126,(주)강원에너지,114190,Dec-15,62927388.0,1233999.0,18860326.0,58744703.0,1233999.0,26044865.0,220.81398386975707,327.10669476232806
127,(주)강원에너지,114190,Dec-16,53716336.0,335220.0,12090212.0,49882033.0,335220.0,17100077.0,289.7461397396047,441.52340752999197
128,(주)강원에너지,114190,Dec-17,68068421.0,361382.0,33693980.0,66557788.0,361382.0,36681993.0,180.46022199502627,200.9469911242305
129,(주)강원에너지,114190,Dec-18,70556730.0,543737.0,43608244.0,70097814.0,543737.0,40299772.0,172.5917382361369,160.54990198642255
130,(주)강원에너지,114190,Dec-19,30544232.0,118784.0,30840573.0,30346449.0,118784.0,27565065.0,109.65932784849228,98.65396469773762
131,(주)갤럭시아에스엠,11420,Dec-11,24658098.0,20209.0,15665609.0,17322791.0,0.0,12001627.0,144.33702197210428,157.2737389270982
132,(주)갤럭시아에스엠,11420,Dec-12,24752609.0,37487.0,13440442.0,21665386.0,0.0,12435097.0,174.2277201376073,183.88622933680304
133,(주)갤럭시아에스엠,11420,Dec-13,19899780.0,126351.0,13503615.0,15680160.0,0.0,9491278.0,165.2059922804916,146.4306335747872
134,(주)갤럭시아에스엠,11420,Dec-14,26742964.0,508736.0,17868979.0,21910144.0,404356.0,14705118.0,146.24695973197902,146.8143647155218
135,(주)갤럭시아에스엠,11420,Dec-15,44426010.0,11280.0,16873228.0,40480215.0,0.0,14961439.0,270.56364698609536,263.22604068409436
136,(주)갤럭시아에스엠,11420,Dec-16,37929417.0,0.0,12464561.0,33508731.0,0.0,9845511.0,340.3452700423574,304.29805750880433
137,(주)갤럭시아에스엠,11420,Dec-17,28750883.0,0.0,8744690.0,25522603.0,0.0,7871709.0,324.23204414695715,328.78104312445606
138,(주)갤럭시아에스엠,11420,Dec-18,14251248.0,0.0,6670268.0,14317048.0,0.0,6429460.0,222.67885638918355,213.65330448491724
139,(주)갤럭시아에스엠,11420,Dec-19,13644588.0,0.0,6311576.0,13644588.0,0.0,6311576.0,216.18353324114295,216.18353324114295
140,(주)경농,2100,Dec-11,94363834.0,70194121.0,24871768.0,85897543.0,70007203.0,24782041.0,64.12038459624854,97.17730158949698
141,(주)경농,2100,Dec-12,142516976.0,102583675.0,102878086.0,88973571.0,69708618.0,45244293.0,42.57985200476003,38.816139133848196
142,(주)경농,2100,Dec-13,129526582.0,98860077.0,72472377.0,90491612.0,70268926.0,40577371.0,49.83734899927351,42.31474979770568
143,(주)경농,2100,Dec-14,139646908.0,98308244.0,90426180.0,92163573.0,69968941.0,46610936.0,47.61679104663335,45.71537136700898
144,(주)경농,2100,Dec-15,161184139.0,115444315.0,114383542.0,110823037.0,84302523.0,75250424.0,35.24300939487065,39.98811647221066
145,(주)경농,2100,Dec-16,156061222.0,115876266.0,112348070.0,113338004.0,89356248.0,75688103.0,31.6849743215258,35.768265534067474
146,(주)경농,2100,Dec-17,163437464.0,119704437.0,121066567.0,114661596.0,91796107.0,78430974.0,29.153646619255298,36.1231247269116
147,(주)경농,2100,Dec-18,169982099.0,120967753.0,128301300.0,124295854.0,91526504.0,86896477.0,37.71079234892342,38.202532632171305
148,(주)경농,2100,Dec-19,185020093.0,133714688.0,122608005.0,138697201.0,101542875.0,80682497.0,46.05004478232745,41.84506957763484
149,(주)경동나비엔,9450,Dec-11,129512842.0,60788326.0,81664623.0,109967953.0,41637076.0,74711381.0,91.45979646661864,84.15457449671935
150,(주)경동나비엔,9450,Dec-12,145371681.0,59527947.0,100189444.0,123218302.0,33893618.0,87833093.0,101.69821071882326,85.6814156988435
151,(주)경동나비엔,9450,Dec-13,134043087.0,71724409.0,149468556.0,104914630.0,37417214.0,132677192.0,50.87341311836023,41.69350374937723
152,(주)경동나비엔,9450,Dec-14,159947056.0,83525372.0,186324883.0,134136648.0,40963230.0,156677220.0,59.46838857620782,41.015286186976965
153,(주)경동나비엔,9450,Dec-15,158254944.0,87185691.0,177125715.0,129837058.0,39239496.0,136609355.0,66.31871001806576,40.12362236618212
154,(주)경동나비엔,9450,Dec-16,175420277.0,89997026.0,177489101.0,145915928.0,41128987.0,135099803.0,77.56261569086078,48.128730450891176
155,(주)경동나비엔,9450,Dec-17,230894567.0,110374505.0,219839746.0,175839342.0,57016736.0,159637322.0,74.43284847887888,54.821780043359404
156,(주)경동나비엔,9450,Dec-18,287001959.0,150049770.0,275122471.0,209454208.0,74930222.0,191253920.0,70.33789738793328,49.77862713365932
157,(주)경동나비엔,9450,Dec-19,274279157.0,138114361.0,270253541.0,214093729.0,66299991.0,183748685.0,80.43254187097992,50.38409320971672
158,(주)경동도시가스,267290,Dec-17,376858740.0,1111165.0,334894003.0,374489353.0,1111165.0,334399752.0,111.65623950582355,112.1989559783189
159,(주)경동도시가스,267290,Dec-18,444232799.0,1299646.0,375912237.0,441723742.0,1299646.0,375445868.0,117.30694982638616,117.82887317924688
160,(주)경동도시가스,267290,Dec-19,395154174.0,1333402.0,321180745.0,392458231.0,1333402.0,320773519.0,121.93176987281174,122.61655722854744
161,(주)경동인베스트,12320,Dec-11,610411619.0,6238419.0,488755455.0,563584969.0,837931.0,450578763.0,124.89426582228866,123.61462032173125
162,(주)경동인베스트,12320,Dec-12,814034002.0,20579836.0,649801248.0,753036515.0,1073025.0,612902677.0,122.68888980558327,122.10720869529632
163,(주)경동인베스트,12320,Dec-13,778164231.0,13656418.0,596199441.0,724069045.0,759346.0,555649865.0,130.173647932048,128.2302129833765
164,(주)경동인베스트,12320,Dec-14,766552554.0,18386682.0,550250914.0,631297926.0,1014437.0,449400573.0,140.24981872909183,135.96812889619298
165,(주)경동인베스트,12320,Dec-15,571798491.0,8347076.0,392919112.0,459634757.0,958537.0,294859087.0,155.55776987127413,143.40137646447698
166,(주)경동인베스트,12320,Dec-16,508994824.0,10949433.0,337654347.0,394847821.0,1016660.0,259946634.0,151.50462036757898,147.50154867693738
167,(주)경동인베스트,12320,Dec-17,238339688.0,14232992.0,77526863.0,110951332.0,0.0,615156.0,18036.291932452907,289.06973315817
168,(주)경동인베스트,12320,Dec-18,188460289.0,30703229.0,78414333.0,44742051.0,87903.0,424952.0,10508.045143922138,201.18395957024848
169,(주)경동인베스트,12320,Dec-19,236475693.0,30814751.0,84662496.0,44653640.0,176596.0,7787239.0,571.1529336649357,242.91859054096398
170,(주)경방,50,Dec-11,138673371.0,72996830.0,406687562.0,123787600.0,71422892.0,362096037.0,14.461552364352444,16.1491393238134
171,(주)경방,50,Dec-12,123685731.0,52907652.0,164949423.0,101710997.0,50300747.0,121339742.0,42.36884729819188,42.90895822048435
172,(주)경방,50,Dec-13,103410904.0,40216862.0,135215333.0,79482802.0,35601409.0,88576434.0,49.54070853653919,46.73585502318735
173,(주)경방,50,Dec-14,101229398.0,37758471.0,409405729.0,83665762.0,34615710.0,388656785.0,12.620402857498036,15.503184861392109
174,(주)경방,50,Dec-15,108093423.0,52862910.0,185946014.0,83760073.0,37595998.0,143915877.0,32.07712447181905,29.702445248436465
175,(주)경방,50,Dec-16,106002223.0,45810493.0,155435755.0,80538917.0,33656952.0,120641481.0,38.86056819876076,38.724507112279284
176,(주)경방,50,Dec-17,90254697.0,31921285.0,319476563.0,71472590.0,22476156.0,249334914.0,19.650851625216035,18.259058333490337
177,(주)경방,50,Dec-18,120711492.0,59792825.0,163151849.0,88159568.0,35574579.0,102888605.0,51.10866164430939,37.33863108103666
178,(주)경방,50,Dec-19,264861016.0,31308041.0,192380293.0,223798878.0,13959690.0,150525799.0,139.40413496825218,121.40171498751174
179,(주)경보제약,214390,Dec-15,,,,105108130.0,49522277.0,64542191.0,86.12328174604423,
180,(주)경보제약,214390,Dec-16,,,,102226920.0,47568951.0,72716830.0,75.16550020126014,
181,(주)경보제약,214390,Dec-17,,,,110638039.0,47964422.0,60379395.0,103.79967702558133,
182,(주)경보제약,214390,Dec-18,,,,128936315.0,53494316.0,69317865.0,108.83485664193495,
183,(주)경보제약,214390,Dec-19,,,,124176490.0,62312499.0,83814952.0,73.81020870834598,
184,(주)경인양행,12610,Dec-11,166259207.0,95390048.0,107188765.0,99039937.0,51423188.0,64682274.0,73.61638058674313,66.11621936310209
185,(주)경인양행,12610,Dec-12,146242797.0,70357744.0,94090486.0,94723927.0,38724208.0,70551008.0,79.37479645932203,80.65114362359654
186,(주)경인양행,12610,Dec-13,175887375.0,90667397.0,108289018.0,123143650.0,60685132.0,88530619.0,70.55018783953155,78.69678714788974
187,(주)경인양행,12610,Dec-14,164606526.0,89741323.0,86323503.0,107227115.0,57418066.0,64009841.0,77.81467384054274,86.72632643279084
188,(주)경인양행,12610,Dec-15,176664098.0,95494779.0,109310448.0,113173448.0,62450588.0,81834318.0,61.98238250118978,74.2557737939195
189,(주)경인양행,12610,Dec-16,191409058.0,99419770.0,119502456.0,126364739.0,66161603.0,93552900.0,64.35197198590316,76.97690162953639
190,(주)경인양행,12610,Dec-17,193184742.0,97118533.0,124353660.0,125062666.0,63955013.0,93894860.0,65.08093520774194,77.25241782187994
191,(주)경인양행,12610,Dec-18,234817064.0,123873222.0,156924274.0,165167110.0,86129207.0,127936086.0,61.77920981575128,70.69896783463851
192,(주)경인양행,12610,Dec-19,251884675.0,141253404.0,192593606.0,172620331.0,101010142.0,154357193.0,46.39251829359193,57.442857682409254
193,(주)고려시멘트,198440,Dec-14,,,,,,,,
194,(주)고려시멘트,198440,Dec-15,,,,,,,,
195,(주)고려시멘트,198440,Dec-16,,,,,,,,
196,(주)고려시멘트,198440,Dec-17,,,,38542950.0,3329941.0,23125664.0,152.26809919922732,
197,(주)고려시멘트,198440,Dec-18,,,,49955334.0,4242987.0,29601570.0,154.42541392230208,
198,(주)고려시멘트,198440,Dec-19,,,,46591282.0,6942200.0,27999091.0,141.6084615032681,
199,(주)고영테크놀러지,98460,Dec-11,63304178.0,14264259.0,14902695.0,61560094.0,13001882.0,14154716.0,343.053241054077,329.0674539068269
200,(주)고영테크놀러지,98460,Dec-12,77857574.0,17763177.0,15604806.0,75787332.0,15164342.0,14596799.0,415.3170157374915,385.10185259592464
