,회사명,거래소코드,회계년도,현금및현금성자산(IFRS연결),유동부채(IFRS연결),현금및현금성자산(IFRS개별),유동부채(IFRS개별),현금비율(개별),현금비율(연결ㅊ
4751,(주)엘에스네트웍스,680,Dec-18,28940290.0,210475374.0,14034063.0,188140780.0,7.459341350663051,13.749964877126194
4752,(주)엘에스네트웍스,680,Dec-19,32103852.0,169990544.0,19888833.0,155784293.0,12.766905197560577,18.8856693111118
4753,(주)엘에프,93050,Dec-11,16068385.0,262782983.0,7157522.0,235192350.0,3.0432630993312495,6.114697693343408
4754,(주)엘에프,93050,Dec-12,91016565.0,198254369.0,76915170.0,167574275.0,45.89915128679507,45.908983221449205
4755,(주)엘에프,93050,Dec-13,220076070.0,248080020.0,212573359.0,197662343.0,107.54368068985198,88.71172696616196
4756,(주)엘에프,93050,Dec-14,275385689.0,238452739.0,199740091.0,175551660.0,113.77852593361976,115.4885828340181
4757,(주)엘에프,93050,Dec-15,168896754.0,275713038.0,160197703.0,155357017.0,103.11584638626267,61.258167268825346
4758,(주)엘에프,93050,Dec-16,128665169.0,395208564.0,119859238.0,256044482.0,46.81188091372342,32.5562704658394
4759,(주)엘에프,93050,Dec-17,127348261.0,334744183.0,104997061.0,205788062.0,51.02193974692274,38.043457501993394
4760,(주)엘에프,93050,Dec-18,336343746.0,298589620.0,310506272.0,172722072.0,179.77220189901382,112.64415219792303
4761,(주)엘에프,93050,Dec-19,247434890.0,710019556.0,188172467.0,218692245.0,86.04441689278922,34.8490246372876
4762,(주)엘엑스세미콘,108320,Dec-11,119976863.0,46754350.0,115418989.0,46689707.0,247.20435491274338,256.61112388472947
4763,(주)엘엑스세미콘,108320,Dec-12,115488939.0,79232381.0,114817390.0,79220375.0,144.9341662419548,145.75977339365832
4764,(주)엘엑스세미콘,108320,Dec-13,106199297.0,69709075.0,105372768.0,69659304.0,151.2687637533674,152.34644413227403
4765,(주)엘엑스세미콘,108320,Dec-14,189609010.0,75160566.0,189566844.0,75154789.0,252.23521550968627,252.27192940510852
4766,(주)엘엑스세미콘,108320,Dec-15,229479620.0,109674247.0,229387327.0,109727073.0,209.05262550838296,209.23747030604187
4767,(주)엘엑스세미콘,108320,Dec-16,262888712.0,100300512.0,262696791.0,100401191.0,261.6470864374507,262.10106684201173
4768,(주)엘엑스세미콘,108320,Dec-17,74727328.0,129360440.0,73769560.0,129626588.0,56.909281605097874,57.766754658533934
4769,(주)엘엑스세미콘,108320,Dec-18,222527312.0,155223703.0,221572195.0,155610549.0,142.38892955772556,143.35910540673032
4770,(주)엘엑스세미콘,108320,Dec-19,109686195.0,144851948.0,108327650.0,145432437.0,74.48658100943464,75.72296853059926
4771,(주)엘엑스인터내셔널,1120,Dec-11,390666052.0,2801638264.0,304265082.0,1559257838.0,19.513455349390394,13.944200328069192
4772,(주)엘엑스인터내셔널,1120,Dec-12,534260401.0,2423238519.0,356935105.0,975449621.0,36.5918543936776,22.04737159842085
4773,(주)엘엑스인터내셔널,1120,Dec-13,384819519.0,2245307687.0,223224480.0,811677858.0,27.501610127696747,17.13883229581621
4774,(주)엘엑스인터내셔널,1120,Dec-14,479922899.0,2352147332.0,368566153.0,755963598.0,48.75448420732026,20.40360705602263
4775,(주)엘엑스인터내셔널,1120,Dec-15,528923854.0,2589073721.0,296389135.0,680179398.0,43.575141480542165,20.42907661183588
4776,(주)엘엑스인터내셔널,1120,Dec-16,311172521.0,2098319719.0,64719357.0,442215621.0,14.635248943410797,14.82960476339116
4777,(주)엘엑스인터내셔널,1120,Dec-17,395210647.0,2130330307.0,114777446.0,633733272.0,18.111317658574823,18.551613601955857
4778,(주)엘엑스인터내셔널,1120,Dec-18,342013992.0,2167354737.0,80089467.0,705989656.0,11.344283350236509,15.780249820728818
4779,(주)엘엑스인터내셔널,1120,Dec-19,423581792.0,2126279483.0,88139699.0,655476273.0,13.446665063343948,19.921266013551616
4780,(주)엘엑스하우시스,108670,Dec-11,328633000.0,892666000.0,256968000.0,630318000.0,40.767993298620695,36.814777307526
4781,(주)엘엑스하우시스,108670,Dec-12,99641000.0,673687000.0,66394000.0,451760000.0,14.696741632725342,14.790399696001257
4782,(주)엘엑스하우시스,108670,Dec-13,113351000.0,820309000.0,80754000.0,576961000.0,13.996439967346147,13.818085623831994
4783,(주)엘엑스하우시스,108670,Dec-14,128895000.0,718249000.0,101422000.0,460188000.0,22.039253522473423,17.94572634281426
4784,(주)엘엑스하우시스,108670,Dec-15,180474000.0,712261000.0,145077000.0,423352000.0,34.26864642189006,25.33818361527586
4785,(주)엘엑스하우시스,108670,Dec-16,104321000.0,803725000.0,85075000.0,514335000.0,16.540775953415576,12.979688326230987
4786,(주)엘엑스하우시스,108670,Dec-17,125947000.0,804673000.0,111258000.0,529256000.0,21.02158501745847,15.651948058403848
4787,(주)엘엑스하우시스,108670,Dec-18,134480000.0,736764000.0,108232000.0,386744000.0,27.98543739527957,18.252791938802655
4788,(주)엘엑스하우시스,108670,Dec-19,139134000.0,974505000.0,117706000.0,667276000.0,17.63977724359935,14.277402373512707
4789,(주)엘엠에스,73110,Dec-11,24645745.0,43733909.0,18952110.0,36861401.0,51.414513517812296,56.35385805554222
4790,(주)엘엠에스,73110,Dec-12,24576203.0,61384899.0,19189018.0,56079048.0,34.217802698790464,40.03623594786724
4791,(주)엘엠에스,73110,Dec-13,17675942.0,69341079.0,11834004.0,60699087.0,19.496181219332016,25.49129932056581
4792,(주)엘엠에스,73110,Dec-14,48765046.0,118288008.0,41885923.0,110013864.0,38.07331319623498,41.22568874437382
4793,(주)엘엠에스,73110,Dec-15,51774097.0,76577864.0,43417250.0,69539835.0,62.435077678858455,67.60974294085821
4794,(주)엘엠에스,73110,Dec-16,24655201.0,67698664.0,19487300.0,61511078.0,31.680959972771085,36.41903627522103
4795,(주)엘엠에스,73110,Dec-17,24376058.0,78106708.0,18519478.0,67857037.0,27.291904891161106,31.208661361070295
4796,(주)엘엠에스,73110,Dec-18,45827734.0,63970359.0,25854036.0,58200121.0,44.42264991167286,71.6390133123999
4797,(주)엘엠에스,73110,Dec-19,32465956.0,102051499.0,19408640.0,91200328.0,21.281326970666157,31.813306338596753
4798,(주)엘오티베큠,83310,Dec-11,3308836.0,10643421.0,3091071.0,10659821.0,28.997400613012168,31.088087185501728
4799,(주)엘오티베큠,83310,Dec-12,823532.0,7406537.0,548913.0,7568896.0,7.2522201388419125,11.118988536748011
4800,(주)엘오티베큠,83310,Dec-13,3743283.0,14193226.0,1617371.0,13489642.0,11.989725153565974,26.37372927056893
4801,(주)엘오티베큠,83310,Dec-14,13647768.0,17321766.0,12005203.0,16719010.0,71.805705002868,78.78970308223768
4802,(주)엘오티베큠,83310,Dec-15,5121782.0,13959011.0,4091093.0,13402326.0,30.52524614011031,36.69158223315391
4803,(주)엘오티베큠,83310,Dec-16,7991746.0,27558213.0,6022995.0,25765258.0,23.376420294335883,28.99950733380281
4804,(주)엘오티베큠,83310,Dec-17,37254076.0,29260784.0,35162678.0,28098280.0,125.14174533103093,127.31742252702456
4805,(주)엘오티베큠,83310,Dec-18,40164096.0,44348309.0,34598131.0,41959388.0,82.4562336323876,90.56511264048422
4806,(주)엘오티베큠,83310,Dec-19,36540746.0,50156584.0,33369360.0,42651602.0,78.23706129490752,72.85333865639655
4807,(주)엘지,3550,Dec-11,441265000.0,2621422000.0,1981724.0,203291488.0,0.9748189752047072,16.833039472469522
4808,(주)엘지,3550,Dec-12,508366000.0,2425871000.0,120964798.0,135180405.0,89.48397365727674,20.95601950804474
4809,(주)엘지,3550,Dec-13,682142000.0,2659677000.0,185978801.0,125372969.0,148.34042974606433,25.64755043563561
4810,(주)엘지,3550,Dec-14,497211000.0,2896801000.0,151998133.0,134994358.0,112.59591530484556,17.16414071936595
4811,(주)엘지,3550,Dec-15,870393000.0,2712625000.0,63609000.0,134819000.0,47.181035314013606,32.086742546426436
4812,(주)엘지,3550,Dec-16,1129035000.0,3567302000.0,128683000.0,135045000.0,95.28897774815802,31.64954915507574
4813,(주)엘지,3550,Dec-17,1309949000.0,3943608000.0,357788000.0,280068000.0,127.75040347344215,33.217018527196416
4814,(주)엘지,3550,Dec-18,1054293000.0,3039531000.0,132903000.0,145653000.0,91.24631830446334,34.686042024246504
4815,(주)엘지,3550,Dec-19,1337102000.0,2244801000.0,150273000.0,156049000.0,96.29859851713243,59.564389003746875
4816,(주)엘지생활건강,51900,Dec-11,91762585.0,730773322.0,8126616.0,466848944.0,1.7407377920512124,12.556915015570313
4817,(주)엘지생활건강,51900,Dec-12,65204262.0,939863395.0,2237304.0,698547234.0,0.32027955893387733,6.937631824675967
4818,(주)엘지생활건강,51900,Dec-13,143045276.0,981691553.0,58476045.0,518878987.0,11.269688398462742,14.571305575856371
4819,(주)엘지생활건강,51900,Dec-14,338067115.0,1035674374.0,268104951.0,601780594.0,44.55194362748095,32.64222071019399
4820,(주)엘지생활건강,51900,Dec-15,396937751.0,1159458141.0,189104047.0,764403594.0,24.73877000112587,34.23476337469607
4821,(주)엘지생활건강,51900,Dec-16,338852485.0,1146889563.0,105355940.0,674497929.0,15.619905632060139,29.545345596627428
4822,(주)엘지생활건강,51900,Dec-17,386194253.0,1244057335.0,224276260.0,849774782.0,26.392435354712607,31.043123346079543
4823,(주)엘지생활건강,51900,Dec-18,396643799.0,1358883492.0,167913575.0,759176531.0,22.117856406707073,29.188948231037898
4824,(주)엘지생활건강,51900,Dec-19,647104059.0,1771203780.0,261567480.0,793017322.0,32.983829324222505,36.53470404179016
4825,(주)엘지유플러스,32640,Dec-11,118821000.0,3960418000.0,101870000.0,3951784000.0,2.5778230793990766,3.0002136138155113
4826,(주)엘지유플러스,32640,Dec-12,341367000.0,3537463000.0,325761000.0,3534108000.0,9.2176300214934,9.650051463435801
4827,(주)엘지유플러스,32640,Dec-13,398335000.0,3738134000.0,377358000.0,3725199000.0,10.129874940909197,10.655985044944885
4828,(주)엘지유플러스,32640,Dec-14,415938000.0,3485661000.0,368423000.0,3458045000.0,10.654083448885137,11.932829956785815
4829,(주)엘지유플러스,32640,Dec-15,292147000.0,3354154000.0,258993000.0,3327786000.0,7.782742039301806,8.710005563250823
4830,(주)엘지유플러스,32640,Dec-16,317283000.0,3574394000.0,289294000.0,3558835000.0,8.128896113475337,8.876553619998242
4831,(주)엘지유플러스,32640,Dec-17,449879000.0,3664552000.0,391206000.0,3646692000.0,10.727695127529278,12.276507469398714
4832,(주)엘지유플러스,32640,Dec-18,378631000.0,3832967000.0,319316000.0,3822069000.0,8.354532584314935,9.878274454228277
4833,(주)엘지유플러스,32640,Dec-19,474365000.0,4648853000.0,340806000.0,4047947000.0,8.419230785383307,10.203914815116761
4834,(주)엘지헬로비전,37560,Dec-12,37572246.0,494594194.0,26521458.0,334503939.0,7.92859363010371,7.5965804806839285
4835,(주)엘지헬로비전,37560,Dec-13,59690639.0,419361268.0,34008615.0,306048087.0,11.112180224148894,14.233703385311205
4836,(주)엘지헬로비전,37560,Dec-14,95766103.0,510338904.0,23615526.0,411139987.0,5.743913690399567,18.76519745004586
4837,(주)엘지헬로비전,37560,Dec-15,,,115655872.0,527750453.0,21.91487877320685,
4838,(주)엘지헬로비전,37560,Dec-16,,,59480214.0,565112674.0,10.525372502970974,
4839,(주)엘지헬로비전,37560,Dec-17,,,64687632.0,361302909.0,17.903988699963662,
4840,(주)엘지헬로비전,37560,Dec-18,109074326.0,347995195.0,107356502.0,346848616.0,30.951976466874527,31.343629902705985
4841,(주)엘지헬로비전,37560,Dec-19,80741726.0,582920876.0,79562326.0,581808847.0,13.67499418584812,13.851232529884552
4842,(주)엘지화학,51910,Dec-11,1379379000.0,4723904000.0,1105301000.0,3833483000.0,28.83281339711171,29.199979508474343
4843,(주)엘지화학,51910,Dec-12,720767000.0,4338012000.0,448967000.0,3394450000.0,13.226502084284641,16.61514537073664
4844,(주)엘지화학,51910,Dec-13,1399054000.0,4597877000.0,1076468000.0,3286775000.0,32.751496527751364,30.428260695099063
4845,(주)엘지화학,51910,Dec-14,988016000.0,4809049000.0,717965000.0,3738040000.0,19.206990829418626,20.544935183650654
4846,(주)엘지화학,51910,Dec-15,1704918000.0,4798981000.0,1423061000.0,3412605000.0,41.70013816424696,35.5266670153518
4847,(주)엘지화학,51910,Dec-16,1474367000.0,5446851000.0,956068000.0,3138763000.0,30.46002517552297,27.068245487163132
4848,(주)엘지화학,51910,Dec-17,2249341000.0,6644689000.0,1649689000.0,4458776000.0,36.9986965032556,33.85171224717966
4849,(주)엘지화학,51910,Dec-18,2513702000.0,7273534000.0,1690862000.0,4320708000.0,39.13391046097075,34.55956897981091
4850,(주)엘지화학,51910,Dec-19,1888631000.0,8941529000.0,1002263000.0,4976280000.0,20.14080799311936,21.12201391954329
4851,(주)엠게임,58630,Dec-11,1855699.0,36635406.0,1355637.0,31074956.0,4.362474398998344,5.0653157767652415
4852,(주)엠게임,58630,Dec-12,2605862.0,38287044.0,2390707.0,34242047.0,6.981787625021366,6.806119584473535
4853,(주)엠게임,58630,Dec-13,2629125.0,46338313.0,2568905.0,43427992.0,5.915320699147223,5.6737607171845035
4854,(주)엠게임,58630,Dec-14,1895859.0,20826751.0,1654278.0,19371408.0,8.539792254646642,9.102999310838259
4855,(주)엠게임,58630,Dec-15,,,4979003.0,12872689.0,38.6788106199101,
4856,(주)엠게임,58630,Dec-16,,,6980698.0,9220067.0,75.71200946804399,
4857,(주)엠게임,58630,Dec-17,,,7413214.0,6891781.0,107.56601232685716,
4858,(주)엠게임,58630,Dec-18,8638576.0,6727987.0,8547311.0,6710547.0,127.37130073002992,128.39763215951515
4859,(주)엠게임,58630,Dec-19,10866394.0,4965620.0,10787348.0,4929347.0,218.83929047802883,218.83257277036904
4860,(주)엠디에스테크,86960,Dec-11,8647898.0,14774458.0,5580048.0,12700985.0,43.93397834892333,58.53275971274209
4861,(주)엠디에스테크,86960,Dec-12,8615522.0,13640584.0,5583586.0,12294857.0,45.41399708837606,63.16094677471287
4862,(주)엠디에스테크,86960,Dec-13,9186056.0,19422853.0,5186403.0,14556467.0,35.62954527358871,47.29509099409855
4863,(주)엠디에스테크,86960,Dec-14,16272724.0,25474118.0,10332627.0,18648422.0,55.40751383682759,63.87944030093603
4864,(주)엠디에스테크,86960,Dec-15,13414915.0,27122240.0,7391736.0,19442656.0,38.01813908552412,49.46094054178416
4865,(주)엠디에스테크,86960,Dec-16,22258874.0,38931949.0,6256295.0,29946717.0,20.891421921140804,57.17379831151017
4866,(주)엠디에스테크,86960,Dec-17,17468463.0,35907328.0,3541763.0,18453623.0,19.192778567113894,48.648741003507695
4867,(주)엠디에스테크,86960,Dec-18,15540372.0,38269532.0,9566112.0,22829441.0,41.90252402588395,40.607687598583645
4868,(주)엠디에스테크,86960,Dec-19,23444591.0,36493930.0,14769692.0,28968296.0,50.98571210401882,64.24243977012067
4869,(주)엠씨넥스,97520,Dec-12,7541805.0,89616512.0,4129208.0,68034128.0,6.069318621971608,8.415642197723562
4870,(주)엠씨넥스,97520,Dec-13,18506531.0,126094796.0,6824845.0,103373232.0,6.602139517123737,14.67668102655085
4871,(주)엠씨넥스,97520,Dec-14,19057474.0,181846831.0,7941939.0,157859002.0,5.031033326816548,10.479959367562474
4872,(주)엠씨넥스,97520,Dec-15,37875178.0,170062161.0,20816797.0,148458906.0,14.021925367010315,22.271372877591507
4873,(주)엠씨넥스,97520,Dec-16,41798114.0,223988776.0,16023740.0,210163813.0,7.624404873164345,18.660807361168846
4874,(주)엠씨넥스,97520,Dec-17,61710046.0,286236805.0,16828942.0,252673132.0,6.660360706654002,21.559088461737126
4875,(주)엠씨넥스,97520,Dec-18,65210690.0,257405577.0,55406712.0,218770465.0,25.32641323407161,25.33382949973924
4876,(주)엠씨넥스,97520,Dec-19,48419308.0,244810858.0,3348912.0,195397138.0,1.7139002312306129,19.778251829009967
4877,(주)엠아이텍,179290,Dec-18,11588414.0,3749445.0,11568401.0,3749445.0,308.536356714127,309.0701157104585
4878,(주)엠아이텍,179290,Dec-19,10290722.0,7801352.0,10280722.0,7801078.0,131.78591471588928,131.90946902536894
4879,(주)엠에스씨,9780,Dec-11,1059081.0,71871115.0,940851.0,71867768.0,1.3091418116672275,1.4735836503997468
4880,(주)엠에스씨,9780,Dec-12,1023759.0,57441961.0,984626.0,57435587.0,1.7143134621397704,1.7822493908242445
4881,(주)엠에스씨,9780,Dec-13,1221165.0,56823025.0,1149497.0,56796030.0,2.023903783415848,2.1490672135107203
4882,(주)엠에스씨,9780,Dec-14,2042852.0,61548266.0,1987440.0,61519484.0,3.2305862643451304,3.3191056917834207
4883,(주)엠에스씨,9780,Dec-15,877722.0,58949532.0,874685.0,58925818.0,1.4843832969785842,1.4889380292281202
4884,(주)엠에스씨,9780,Dec-16,6318839.0,58909717.0,6281686.0,58889689.0,10.666869033728469,10.72631022824299
4885,(주)엠에스씨,9780,Dec-17,2723915.0,57144382.0,2690287.0,57129893.0,4.709070608621654,4.766724049968726
4886,(주)엠에스씨,9780,Dec-18,5018080.0,49036617.0,5006735.0,49024851.0,10.212647051186346,10.233332368748032
4887,(주)엠에스씨,9780,Dec-19,3648900.0,49660156.0,3640125.0,49652603.0,7.331186644937829,7.347741718733223
4888,(주)엠에스오토텍,123040,Dec-11,5544632.0,280654076.0,1877904.0,114768883.0,1.6362483897312132,1.975610715876437
4889,(주)엠에스오토텍,123040,Dec-12,13667738.0,260350183.0,1587291.0,129537090.0,1.2253563824847384,5.2497516393141925
4890,(주)엠에스오토텍,123040,Dec-13,8605424.0,282619387.0,368332.0,139600065.0,0.2638480146839473,3.0448809939567236
4891,(주)엠에스오토텍,123040,Dec-14,14255795.0,362959606.0,169651.0,175498101.0,0.09666828246762625,3.927653315779718
4892,(주)엠에스오토텍,123040,Dec-15,5748357.0,393320409.0,632629.0,189484806.0,0.3338679302867165,1.4614947174022694
4893,(주)엠에스오토텍,123040,Dec-16,18590689.0,407119345.0,976505.0,185755816.0,0.52569282675919,4.566397845820861
4894,(주)엠에스오토텍,123040,Dec-17,29273958.0,347882630.0,16784377.0,157716919.0,10.64209033908404,8.414894989151945
4895,(주)엠에스오토텍,123040,Dec-18,31871651.0,422680864.0,913944.0,187755061.0,0.4867746281417149,7.540358155414388
4896,(주)엠에스오토텍,123040,Dec-19,65071587.0,619008162.0,84124.0,225459587.0,0.03731223015147278,10.512234085856852
4897,(주)엠투엔,33310,Dec-11,,,398937.0,50674448.0,0.7872547521385926,
4898,(주)엠투엔,33310,Dec-12,,,48384.0,31688805.0,0.15268483617479423,
4899,(주)엠투엔,33310,Dec-13,,,3041.0,23782602.0,0.012786658078876315,
4900,(주)엠투엔,33310,Dec-14,3099003.0,28680016.0,10687.0,24790260.0,0.04310967291186135,10.805443762653411
4901,(주)엠투엔,33310,Dec-15,3938453.0,26923031.0,0.0,21835959.0,0.0,14.628564666437446
4902,(주)엠투엔,33310,Dec-16,7349199.0,29134107.0,752337.0,23334059.0,3.2242011559154795,25.22541363632666
4903,(주)엠투엔,33310,Dec-17,7289424.0,27540278.0,632504.0,22359607.0,2.8287795934874884,26.468229550914486
4904,(주)엠투엔,33310,Dec-18,5284889.0,31643399.0,617664.0,25697320.0,2.4036125167916342,16.70139481539262
4905,(주)엠투엔,33310,Dec-19,5588686.0,28532327.0,1732892.0,24952369.0,6.944799509818086,19.58720717030896
4906,(주)엠플러스,259630,Dec-17,,,14559137.0,21175858.0,68.75346916285517,
4907,(주)엠플러스,259630,Dec-18,,,12123862.0,38494017.0,31.495445123329162,
4908,(주)엠플러스,259630,Dec-19,3881699.0,86993689.0,3856037.0,86984428.0,4.433019896388811,4.462046666396685
4909,(주)엠피대산,65150,Dec-11,2791199.0,61993268.0,2446823.0,59551925.0,4.108721926285338,4.502422746934394
4910,(주)엠피대산,65150,Dec-12,7881926.0,46584377.0,4034210.0,46541256.0,8.668029930262303,16.919676740551882
4911,(주)엠피대산,65150,Dec-13,3000784.0,37961687.0,2898914.0,37932309.0,7.642334665153129,7.904769880221603
4912,(주)엠피대산,65150,Dec-14,11027188.0,33068288.0,10980978.0,33044458.0,33.23092180843154,33.34671574167976
4913,(주)엠피대산,65150,Dec-15,5848997.0,48023772.0,837944.0,45264445.0,1.851218986557772,12.179378579425206
4914,(주)엠피대산,65150,Dec-16,8287094.0,58587493.0,512651.0,55190282.0,0.928879109550482,14.144817563707669
4915,(주)엠피대산,65150,Dec-17,13883126.0,51970023.0,872657.0,46016249.0,1.8964105483695555,26.713719176148913
4916,(주)엠피대산,65150,Dec-18,10176201.0,23794567.0,4559837.0,21378679.0,21.32889969487825,42.76690977398328
4917,(주)엠피대산,65150,Dec-19,5773788.0,48560472.0,5028499.0,28920943.0,17.38705062279608,11.889892668259074
4918,(주)연우,115960,Dec-15,,,37872025.0,33093927.0,114.4379903902006,
4919,(주)연우,115960,Dec-16,30832746.0,33663825.0,26427702.0,33661995.0,78.50901885048702,91.59014461369141
4920,(주)연우,115960,Dec-17,26340056.0,49830926.0,22395642.0,47577731.0,47.0716899046741,52.858853154765775
4921,(주)연우,115960,Dec-18,24209948.0,44356717.0,20679224.0,40119924.0,51.543527350650024,54.58011691893249
4922,(주)연우,115960,Dec-19,32374431.0,60957213.0,31721819.0,51186495.0,61.97302432995265,53.11009051545713
4923,(주)연이비앤티,90740,Dec-11,10491435.0,77044916.0,4819115.0,19070567.0,25.269909384445675,13.617296954415526
4924,(주)연이비앤티,90740,Dec-12,29995002.0,85137592.0,6333800.0,29467300.0,21.494334397790094,35.231207854692435
4925,(주)연이비앤티,90740,Dec-13,3049477.0,65760827.0,373437.0,28922549.0,1.2911621309726193,4.637224224689267
4926,(주)연이비앤티,90740,Dec-14,9925805.0,122119689.0,1291691.0,32790720.0,3.9391968215397526,8.127931770281531
4927,(주)연이비앤티,90740,Dec-15,5241532.0,96025582.0,153384.0,34874819.0,0.4398130353020614,5.4584745969048125
4928,(주)연이비앤티,90740,Dec-16,6398315.0,74666386.0,3467345.0,23805132.0,14.565535700453164,8.569204086026074
4929,(주)연이비앤티,90740,Dec-17,10751128.0,63602146.0,5134282.0,16996736.0,30.207458655591285,16.90371894055273
4930,(주)연이비앤티,90740,Dec-18,8377954.0,67304828.0,3712205.0,29245788.0,12.69312695558075,12.447775663285254
4931,(주)연이비앤티,90740,Dec-19,16953588.0,107367327.0,340627.0,31287181.0,1.088711060290155,15.790267368768527
4932,(주)영우디에스피,143540,Dec-14,,,1938330.0,21278533.0,9.109321587160167,
4933,(주)영우디에스피,143540,Dec-15,,,1818060.0,20275856.0,8.966625132867387,
4934,(주)영우디에스피,143540,Dec-16,13035386.0,82450322.0,12922153.0,82448147.0,15.67306661240064,15.809987982824373
4935,(주)영우디에스피,143540,Dec-17,35973379.0,111893531.0,35916230.0,111495057.0,32.21329354538112,32.149650367187
4936,(주)영우디에스피,143540,Dec-18,31741155.0,95145119.0,31427621.0,94523527.0,33.248464162789865,33.36078122935555
4937,(주)영우디에스피,143540,Dec-19,6110862.0,85198181.0,6031599.0,84538875.0,7.134704595962509,7.172526371190953
4938,(주)영원무역,111770,Dec-11,175007226.0,186732170.0,121460550.0,192078684.0,63.23478871814845,93.72098337420917
4939,(주)영원무역,111770,Dec-12,145077174.0,155197172.0,79064070.0,181025003.0,43.67577334054788,93.4792639133914
4940,(주)영원무역,111770,Dec-13,165387042.0,142838233.0,105586202.0,205818057.0,51.30074763070959,115.78625591090868
4941,(주)영원무역,111770,Dec-14,201820449.0,189232869.0,102142761.0,255792384.0,39.931900787163386,106.65189935898505
4942,(주)영원무역,111770,Dec-15,453377470.0,439696487.0,227402257.0,301590238.0,75.40106686079143,103.11146061078264
4943,(주)영원무역,111770,Dec-16,461039956.0,620770036.0,196619459.0,391181873.0,50.26292693271092,74.26904155534982
4944,(주)영원무역,111770,Dec-17,388965861.0,551720664.0,174363234.0,346526039.0,50.31749836265551,70.50050621268737
4945,(주)영원무역,111770,Dec-18,356132868.0,469434351.0,159181998.0,334330078.0,47.61222769792193,75.86425391353603
4946,(주)영원무역,111770,Dec-19,446899133.0,622883897.0,199618175.0,379588106.0,52.588100587113765,71.74677899884769
4947,(주)영원무역홀딩스,9970,Dec-11,228362601.0,299182493.0,295533.0,11085716.0,2.665890051666487,76.32886493796279
4948,(주)영원무역홀딩스,9970,Dec-12,200963497.0,249929309.0,1697369.0,29580042.0,5.738223765875654,80.40813532597731
4949,(주)영원무역홀딩스,9970,Dec-13,260599778.0,221894597.0,143006.0,22477463.0,0.6362194879377624,117.44304797110495
4950,(주)영원무역홀딩스,9970,Dec-14,275640033.0,217634366.0,286999.0,6028072.0,4.761041341244763,126.65280675387451
4951,(주)영원무역홀딩스,9970,Dec-15,555901273.0,473706142.0,1727545.0,2323122.0,74.36307692837484,117.35150206264373
4952,(주)영원무역홀딩스,9970,Dec-16,583030713.0,663872060.0,7612610.0,2659539.0,286.23795326934476,87.82275202243035
4953,(주)영원무역홀딩스,9970,Dec-17,506740054.0,593115811.0,9293324.0,2008300.0,462.74580490962506,85.43694917618711
4954,(주)영원무역홀딩스,9970,Dec-18,540565837.0,524348282.0,6729676.0,3711019.0,181.34307585059523,103.09289751806605
4955,(주)영원무역홀딩스,9970,Dec-19,547379456.0,671234943.0,6226542.0,6003888.0,103.70849689401267,81.54811690129785
4956,(주)영풍,670,Dec-11,117301128.0,316641305.0,110925792.0,204163748.0,54.33177686373587,37.04542842254897
4957,(주)영풍,670,Dec-12,45628023.0,284018255.0,27430403.0,136536123.0,20.090216711368022,16.06517264180783
4958,(주)영풍,670,Dec-13,85945228.0,590723103.0,27228040.0,57980200.0,46.96092804095191,14.54915637521629
4959,(주)영풍,670,Dec-14,120498054.0,488364517.0,53319106.0,63844004.0,83.5146649010297,24.67379381700657
4960,(주)영풍,670,Dec-15,167880912.0,489923529.0,37794316.0,98779571.0,38.26126760562668,34.266758394451394
4961,(주)영풍,670,Dec-16,206699062.0,508220295.0,122324414.0,106788494.0,114.54830892174581,40.67115462203256
4962,(주)영풍,670,Dec-17,191664667.0,787959776.0,86121887.0,154476545.0,55.750785337670514,24.32416892813574
4963,(주)영풍,670,Dec-18,190015503.0,709998045.0,79312886.0,226055546.0,35.08557405621006,26.762820593400367
4964,(주)영풍,670,Dec-19,166597391.0,668480586.0,61533896.0,201359418.0,30.55923413525162,24.921799449236364
4965,(주)영흥,12160,Dec-11,10864926.0,50990319.0,4515159.0,39757104.0,11.356860902142168,21.307821196411815
4966,(주)영흥,12160,Dec-12,4907005.0,56972593.0,2840011.0,35318094.0,8.0412351810378,8.61292200620042
4967,(주)영흥,12160,Dec-13,5373432.0,89441396.0,3269016.0,70048585.0,4.666783775860712,6.007768483398896
4968,(주)영흥,12160,Dec-14,5022806.0,116156154.0,2060131.0,102421127.0,2.011431684402379,4.324184149554401
4969,(주)영흥,12160,Dec-15,4802000.0,84330490.0,1680585.0,71310107.0,2.3567276375002497,5.694263130689743
4970,(주)영흥,12160,Dec-16,9146824.0,85196192.0,7665332.0,86158405.0,8.896789581933415,10.736188772380812
4971,(주)영흥,12160,Dec-17,2945438.0,88703878.0,1691315.0,91194447.0,1.8546249861024982,3.3205290077622087
4972,(주)영흥,12160,Dec-18,9109293.0,89954968.0,7528535.0,91583044.0,8.220446352492935,10.126503518960732
4973,(주)영흥,12160,Dec-19,5526431.0,97946723.0,3958390.0,96177779.0,4.115701195387346,5.642282692806374
4974,(주)예림당,36000,Dec-11,5262377.0,16219224.0,4753357.0,13015842.0,36.5197810483563,32.445306877813636
4975,(주)예림당,36000,Dec-12,2697588.0,16469589.0,1015340.0,12935293.0,7.849377667749775,16.379206548505856
4976,(주)예림당,36000,Dec-13,9176930.0,48393129.0,614059.0,18802815.0,3.2657822778131886,18.963291255665656
