,회사명,거래소코드,회계년도,매출액(IFRS연결),부채(IFRS연결),매출액(IFRS개별),부채(IFRS개별),타인자본회전율(개별),타인자본회전율(연결)
1335,(주)드림시큐리티,203650,Dec-18,28316767.0,2943298.0,24951235.0,1924910.0,12.962286548462005,9.620761132579847
1336,(주)드림시큐리티,203650,Dec-19,28815881.0,13040512.0,22615520.0,15153298.0,1.4924487065455982,2.2097200631386253
1337,(주)드림어스컴퍼니,60570,Dec-11,148471368.0,44401221.0,91429418.0,43641265.0,2.09502217683195,3.3438577736409547
1338,(주)드림어스컴퍼니,60570,Dec-12,96863412.0,31642806.0,91279846.0,24932708.0,3.6610482102465562,3.0611511507544558
1339,(주)드림어스컴퍼니,60570,Dec-13,69412593.0,13030719.0,54199947.0,15762430.0,3.438552748529256,5.326842900994182
1340,(주)드림어스컴퍼니,60570,Dec-14,53191621.0,14392287.0,44672881.0,16012571.0,2.7898631019340994,3.695842154898662
1341,(주)드림어스컴퍼니,60570,Dec-15,55637376.0,12377052.0,54350016.0,14958168.0,3.633467413923951,4.495204189172026
1342,(주)드림어스컴퍼니,60570,Dec-16,52327953.0,11940564.0,49673321.0,13464526.0,3.6891993821394085,4.382368621783694
1343,(주)드림어스컴퍼니,60570,Dec-17,69451993.0,17203966.0,61034418.0,14215204.0,4.2936012736785205,4.036975718273333
1344,(주)드림어스컴퍼니,60570,Dec-18,137849260.0,44619711.0,107695318.0,34464269.0,3.124839757953375,3.089425209410254
1345,(주)드림어스컴퍼니,60570,Dec-19,196961163.0,53668515.0,174357763.0,49800726.0,3.5011088593367092,3.669957385629172
1346,(주)드림텍,192650,Dec-19,559670324.0,155995033.0,409390388.0,87352440.0,4.686650859437927,3.5877445149167024
1347,(주)디딤,217620,Dec-15,,,,,,
1348,(주)디딤,217620,Dec-16,,,,,,
1349,(주)디딤,217620,Dec-17,68808886.0,22805623.0,65876555.0,22230577.0,2.9633308663108475,3.017189488750209
1350,(주)디딤,217620,Dec-18,97013239.0,36182073.0,93391889.0,29132457.0,3.205767676924744,2.681251541336507
1351,(주)디딤,217620,Dec-19,125265879.0,84270124.0,118257663.0,76278529.0,1.5503401094690747,1.4864802975726013
1352,(주)디모아,16670,Dec-11,,,49059079.0,10458827.0,4.690686536836301,
1353,(주)디모아,16670,Dec-12,95972857.0,25628600.0,55723664.0,11574241.0,4.814455133602281,3.7447561318214806
1354,(주)디모아,16670,Dec-13,103871260.0,29559395.0,59365552.0,16121922.0,3.682287508896272,3.513984640078053
1355,(주)디모아,16670,Dec-14,111790797.0,26972100.0,70059334.0,16549777.0,4.233249426865389,4.1446827277075196
1356,(주)디모아,16670,Dec-15,125056165.0,35830536.0,72820518.0,12262261.0,5.938588160862014,3.4902119521739783
1357,(주)디모아,16670,Dec-16,112077282.0,25673610.0,53443154.0,11090175.0,4.818963992903629,4.365466406944718
1358,(주)디모아,16670,Dec-17,113100719.0,27542458.0,55737521.0,14870289.0,3.7482473272711783,4.106413414518051
1359,(주)디모아,16670,Dec-18,15619906.0,33133872.0,8889174.0,12516173.0,0.7102150154044691,0.4714180703058188
1360,(주)디모아,16670,Dec-19,20405375.0,45219162.0,4633217.0,15584715.0,0.2972923791034998,0.45125504537213673
1361,(주)디바이스이엔지,187870,Dec-17,,,115287774.0,30843359.0,3.737847554152581,
1362,(주)디바이스이엔지,187870,Dec-18,,,93160425.0,13758722.0,6.771008600944186,
1363,(주)디바이스이엔지,187870,Dec-19,,,43228287.0,44456810.0,0.9723659209916321,
1364,(주)디비아이엔씨,12030,Dec-11,511077050.0,430206277.0,511011832.0,424374552.0,1.2041528635298566,1.187981387821545
1365,(주)디비아이엔씨,12030,Dec-12,544542768.0,397390951.0,545150378.0,393316059.0,1.3860364089532382,1.3702948359284608
1366,(주)디비아이엔씨,12030,Dec-13,525450781.0,392079771.0,525422001.0,395170186.0,1.3296094179534081,1.3401629460755833
1367,(주)디비아이엔씨,12030,Dec-14,283311322.0,255603853.0,283064800.0,249273227.0,1.1355603784918307,1.1084000443451845
1368,(주)디비아이엔씨,12030,Dec-15,203671200.0,110370381.0,203754352.0,110245557.0,1.848186516940542,1.8453429095256997
1369,(주)디비아이엔씨,12030,Dec-16,204809968.0,63423582.0,204809968.0,63423582.0,3.2292400009825997,3.2292400009825997
1370,(주)디비아이엔씨,12030,Dec-17,199529519.0,54017241.0,199529519.0,54017241.0,3.693811740588528,3.693811740588528
1371,(주)디비아이엔씨,12030,Dec-18,237112636.0,150848167.0,206838971.0,140270522.0,1.474571906134348,1.5718628917777966
1372,(주)디비아이엔씨,12030,Dec-19,238505593.0,152166923.0,192984328.0,140857691.0,1.3700659625323548,1.567394465878764
1373,(주)디스플레이테크,66670,Dec-11,,,177792014.0,56834055.0,3.1282655091212477,
1374,(주)디스플레이테크,66670,Dec-12,,,293664618.0,94552793.0,3.1058270060832576,
1375,(주)디스플레이테크,66670,Dec-13,,,535275211.0,189457744.0,2.825301303070515,
1376,(주)디스플레이테크,66670,Dec-14,,,429634668.0,136200614.0,3.1544253390810706,
1377,(주)디스플레이테크,66670,Dec-15,,,318044268.0,55924627.0,5.687016347914131,
1378,(주)디스플레이테크,66670,Dec-16,,,89178900.0,35814668.0,2.4900105174784812,
1379,(주)디스플레이테크,66670,Dec-17,,,82707089.0,18479522.0,4.475607594179113,
1380,(주)디스플레이테크,66670,Dec-18,,,57286597.0,23215623.0,2.4675881840431333,
1381,(주)디스플레이테크,66670,Dec-19,,,43569777.0,18324931.0,2.377622977134266,
1382,(주)디아이,3160,Dec-11,87027369.0,79492944.0,45262670.0,37719251.0,1.1999885681717275,1.0947810537750369
1383,(주)디아이,3160,Dec-12,93937495.0,80541191.0,32555358.0,43338528.0,0.7511874422684591,1.1663286056944453
1384,(주)디아이,3160,Dec-13,106942673.0,70508991.0,53780232.0,45092919.0,1.1926535960113827,1.5167239168122544
1385,(주)디아이,3160,Dec-14,133969332.0,62352889.0,88193860.0,45859476.0,1.9231327457819187,2.1485665563948446
1386,(주)디아이,3160,Dec-15,105480560.0,56188323.0,58266423.0,38472278.0,1.5145041060474767,1.877268342748012
1387,(주)디아이,3160,Dec-16,109725349.0,64401108.0,52288689.0,46706300.0,1.1195211138540198,1.7037804535909538
1388,(주)디아이,3160,Dec-17,152165620.0,68041773.0,81473534.0,47639284.0,1.7102174331587352,2.2363558927249
1389,(주)디아이,3160,Dec-18,195994250.0,66411218.0,80608154.0,47391605.0,1.7008952112932239,2.9512220360120485
1390,(주)디아이,3160,Dec-19,109539465.0,72546181.0,68875685.0,60934126.0,1.1303302356384006,1.5099273799126656
1391,(주)디아이씨,92200,Dec-11,519145524.0,362648265.0,323532686.0,261219620.0,1.2385466528126792,1.4315400736854484
1392,(주)디아이씨,92200,Dec-12,504880496.0,383695373.0,332305763.0,284551291.0,1.167823775573733,1.3158368109901601
1393,(주)디아이씨,92200,Dec-13,503605129.0,383954502.0,323945943.0,286479719.0,1.1307814184221536,1.3116270974210376
1394,(주)디아이씨,92200,Dec-14,502040264.0,394893299.0,317362603.0,296726667.0,1.069545269417932,1.2713314337602877
1395,(주)디아이씨,92200,Dec-15,519409720.0,410249321.0,328714343.0,303422877.0,1.0833538533747407,1.2660830704945882
1396,(주)디아이씨,92200,Dec-16,557499791.0,530455809.0,329571934.0,329973343.0,0.998783510824388,1.0509825352859883
1397,(주)디아이씨,92200,Dec-17,632994705.0,629245152.0,363622576.0,392267774.0,0.9269753981880755,1.0059588111057867
1398,(주)디아이씨,92200,Dec-18,588210775.0,623756348.0,362351958.0,395734441.0,0.9156442312282848,0.9430136893773143
1399,(주)디아이씨,92200,Dec-19,537765529.0,593660803.0,380837907.0,386974132.0,0.9841430615315652,0.9058464467966567
1400,(주)디아크,78590,Dec-11,,,36339241.0,8965447.0,4.053254790307722,
1401,(주)디아크,78590,Dec-12,,,33487579.0,9885930.0,3.3873979483973686,
1402,(주)디아크,78590,Dec-13,,,31284457.0,9286763.0,3.3687149117512742,
1403,(주)디아크,78590,Dec-14,,,36718175.0,9607397.0,3.821865069175345,
1404,(주)디아크,78590,Dec-15,,,39626376.0,6894119.0,5.747852046069991,
1405,(주)디아크,78590,Dec-16,,,39105093.0,7257569.0,5.38818067041457,
1406,(주)디아크,78590,Dec-17,,,40019060.0,10214848.0,3.9177342629082683,
1407,(주)디아크,78590,Dec-18,43385870.0,43946450.0,37763569.0,37732648.0,1.0008194760145113,0.9872440208481004
1408,(주)디아크,78590,Dec-19,64599738.0,47206991.0,37772354.0,40525342.0,0.9320674949516774,1.3684358318876966
1409,(주)디알비동일,4840,Dec-11,505919694.0,295096996.0,338846704.0,184337488.0,1.8381866199673937,1.7144183128180674
1410,(주)디알비동일,4840,Dec-12,336113707.0,220885847.0,142337360.0,99570109.0,1.4295189734099818,1.5216624856910819
1411,(주)디알비동일,4840,Dec-13,421068531.0,277609051.0,141540778.0,77940100.0,1.8160199691814611,1.5167680213711765
1412,(주)디알비동일,4840,Dec-14,585108837.0,282962974.0,141168522.0,73833750.0,1.9119782213418661,2.067792929685564
1413,(주)디알비동일,4840,Dec-15,679635431.0,253964151.0,159591245.0,68271004.0,2.3376138572680136,2.6761077432538896
1414,(주)디알비동일,4840,Dec-16,551252492.0,270797494.0,129988200.0,70331692.0,1.8482165906089676,2.035663195612881
1415,(주)디알비동일,4840,Dec-17,546864454.0,240358582.0,121992898.0,61975598.0,1.9684021120699795,2.275202530525829
1416,(주)디알비동일,4840,Dec-18,545431367.0,267955160.0,111036815.0,59052696.0,1.8803005200643168,2.0355322397971363
1417,(주)디알비동일,4840,Dec-19,546994961.0,283757307.0,113889433.0,59849639.0,1.9029259808902106,1.9276859044902057
1418,(주)디알젬,263690,Dec-18,56626161.0,17607226.0,56606738.0,17617203.0,3.2131512590278946,3.216075093260006
1419,(주)디알젬,263690,Dec-19,60087401.0,30524694.0,60226049.0,30337746.0,1.9851853529263512,1.9684849584405335
1420,(주)디알텍,214680,Dec-15,,,,,,
1421,(주)디알텍,214680,Dec-16,36639222.0,10319080.0,37786686.0,10317304.0,3.6624573628924764,3.550628738220849
1422,(주)디알텍,214680,Dec-17,38804491.0,17008714.0,37757616.0,16597048.0,2.2749597398284322,2.2814476744097174
1423,(주)디알텍,214680,Dec-18,44714337.0,18470662.0,43183164.0,17619192.0,2.450916250870074,2.4208302333722527
1424,(주)디알텍,214680,Dec-19,47845054.0,33599023.0,46786896.0,32846839.0,1.4243956929919497,1.4240013467058255
1425,(주)디앤씨미디어,263720,Dec-17,,,26536904.0,3771775.0,7.035654035566809,
1426,(주)디앤씨미디어,263720,Dec-18,32910222.0,7118078.0,32081829.0,6596971.0,4.863115056895051,4.6234702682381394
1427,(주)디앤씨미디어,263720,Dec-19,42139941.0,11928155.0,42139941.0,11025570.0,3.82201926975204,3.5328129958069794
1428,(주)디에스앤엘,141020,Dec-13,16492480.0,13868758.0,16329351.0,12656049.0,1.2902408168615656,1.1891821892054069
1429,(주)디에스앤엘,141020,Dec-14,12123550.0,13064739.0,12293434.0,11396731.0,1.0786807199362693,0.9279596017953363
1430,(주)디에스앤엘,141020,Dec-15,53708366.0,20986211.0,18250289.0,20477495.0,0.8912364036714452,2.559221671792016
1431,(주)디에스앤엘,141020,Dec-16,50063640.0,22666296.0,49888011.0,22110021.0,2.2563529451193194,2.208726119168302
1432,(주)디에스앤엘,141020,Dec-17,46442299.0,5185179.0,46533423.0,5020658.0,9.268391314445237,8.956739776968163
1433,(주)디에스앤엘,141020,Dec-18,25153821.0,44003555.0,11087403.0,41005291.0,0.27038956997037283,0.571631564767892
1434,(주)디에스앤엘,141020,Dec-19,38570359.0,35902415.0,875623.0,32809986.0,0.026687698068508778,1.0743109899431555
1435,(주)디에스케이,109740,Dec-11,37945005.0,12488480.0,37457285.0,12393179.0,3.0224113603136047,3.038400589983729
1436,(주)디에스케이,109740,Dec-12,19550609.0,9794228.0,19222311.0,9617687.0,1.9986417732246848,1.9961357852808819
1437,(주)디에스케이,109740,Dec-13,32036754.0,5953371.0,31332384.0,5773005.0,5.427395957564562,5.381279614524275
1438,(주)디에스케이,109740,Dec-14,35009890.0,13916514.0,34714490.0,13843192.0,2.5076940347284067,2.5157083160337423
1439,(주)디에스케이,109740,Dec-15,56461731.0,13840598.0,55953367.0,13713697.0,4.080108157559555,4.079428576713232
1440,(주)디에스케이,109740,Dec-16,59535940.0,95112797.0,46508330.0,62477566.0,0.7444004780852058,0.6259508907092701
1441,(주)디에스케이,109740,Dec-17,103291567.0,87079038.0,102528479.0,77372544.0,1.3251274121217986,1.1861817651223938
1442,(주)디에스케이,109740,Dec-18,117907273.0,57807556.0,117447230.0,44430543.0,2.6433894809703316,2.0396515811877602
1443,(주)디에스케이,109740,Dec-19,76480134.0,46634348.0,76019403.0,37930064.0,2.004199175619635,1.6399957816500403
1444,(주)디에이테크놀로지,196490,Dec-14,40333039.0,6778278.0,40275056.0,6771238.0,5.947960476356022,5.950337091514983
1445,(주)디에이테크놀로지,196490,Dec-15,60452386.0,16732694.0,60039421.0,16728532.0,3.5890430194352976,3.6128304264692823
1446,(주)디에이테크놀로지,196490,Dec-16,74923371.0,38238223.0,74682634.0,38227576.0,1.9536324772462685,1.9593842266153425
1447,(주)디에이테크놀로지,196490,Dec-17,101348011.0,48809101.0,100382714.0,48885298.0,2.0534336110623688,2.0764162609755914
1448,(주)디에이테크놀로지,196490,Dec-18,92133286.0,80770746.0,91110422.0,80738057.0,1.128469341292174,1.1406764275768853
1449,(주)디에이테크놀로지,196490,Dec-19,108845736.0,56545566.0,107549535.0,58340702.0,1.8434734467199245,1.9249207975033797
1450,(주)디에이피,66900,Dec-11,,,212427333.0,144509893.0,1.4699847089361557,
1451,(주)디에이피,66900,Dec-12,,,309642334.0,150832935.0,2.052882773911414,
1452,(주)디에이피,66900,Dec-13,,,304367858.0,145391284.0,2.0934395076942853,
1453,(주)디에이피,66900,Dec-14,,,216686457.0,204436486.0,1.0599206689553449,
1454,(주)디에이피,66900,Dec-15,,,256089914.0,164216278.0,1.5594672898383435,
1455,(주)디에이피,66900,Dec-16,,,247819536.0,149422769.0,1.658512539009366,
1456,(주)디에이피,66900,Dec-17,,,297905538.0,134662718.0,2.2122347032977605,
1457,(주)디에이피,66900,Dec-18,,,304108132.0,116576129.0,2.608665552790829,
1458,(주)디에이피,66900,Dec-19,,,270484203.0,125180122.0,2.1607600206684574,
1459,(주)디엔에이링크,127120,Dec-11,,,9150508.0,8973541.0,1.019720977482579,
1460,(주)디엔에이링크,127120,Dec-12,,,10037535.0,12333106.0,0.8138691907780571,
1461,(주)디엔에이링크,127120,Dec-13,,,6666124.0,11447607.0,0.5823159372958907,
1462,(주)디엔에이링크,127120,Dec-14,,,8732714.0,12744459.0,0.685216532141537,
1463,(주)디엔에이링크,127120,Dec-15,9419934.0,21528405.0,9296431.0,21432414.0,0.43375566560071116,0.4375583792668338
1464,(주)디엔에이링크,127120,Dec-16,11483885.0,24044714.0,10403732.0,23882120.0,0.4356284952927127,0.4776053896918882
1465,(주)디엔에이링크,127120,Dec-17,14480118.0,1409914.0,14179692.0,1477790.0,9.595200941947096,10.270213644236456
1466,(주)디엔에이링크,127120,Dec-18,14876023.0,15461869.0,12094514.0,15309511.0,0.7900000202488505,0.9621102726973045
1467,(주)디엔에이링크,127120,Dec-19,15572845.0,16237483.0,13471617.0,15609743.0,0.863026188195411,0.9590676707713874
1468,(주)디엔에프,92070,Dec-11,,,25329505.0,25992059.0,0.9745093684190237,
1469,(주)디엔에프,92070,Dec-12,,,27174584.0,37810657.0,0.7187017141754506,
1470,(주)디엔에프,92070,Dec-13,,,20605828.0,40467415.0,0.5091955589453885,
1471,(주)디엔에프,92070,Dec-14,,,61629776.0,24978414.0,2.4673214240103474,
1472,(주)디엔에프,92070,Dec-15,,,71488720.0,18744787.0,3.813792069229701,
1473,(주)디엔에프,92070,Dec-16,,,58221631.0,22714898.0,2.563147366983554,
1474,(주)디엔에프,92070,Dec-17,,,74380663.0,20733243.0,3.587507415024268,
1475,(주)디엔에프,92070,Dec-18,,,74242592.0,25482894.0,2.913428592529561,
1476,(주)디엔에프,92070,Dec-19,,,58814557.0,19850202.0,2.9629198231836633,
1477,(주)디엔오토모티브,7340,Dec-11,562794298.0,234441580.0,377329347.0,148585020.0,2.539484444663399,2.4005737292847114
1478,(주)디엔오토모티브,7340,Dec-12,632802344.0,171099675.0,410243496.0,93569772.0,4.384359256534258,3.698442700139553
1479,(주)디엔오토모티브,7340,Dec-13,666499706.0,200236901.0,436690334.0,109913875.0,3.973022823551622,3.3285558389659657
1480,(주)디엔오토모티브,7340,Dec-14,721986990.0,321305939.0,438359811.0,85221835.0,5.143749967364585,2.247039043993519
1481,(주)디엔오토모티브,7340,Dec-15,910458499.0,339060525.0,385393012.0,81229392.0,4.744501990117075,2.685238864064167
1482,(주)디엔오토모티브,7340,Dec-16,959031647.0,325069655.0,349008113.0,85010689.0,4.1054615261382015,2.950234302860413
1483,(주)디엔오토모티브,7340,Dec-17,877858995.0,265832535.0,133035668.0,21238035.0,6.264029040351426,3.3023008075365943
1484,(주)디엔오토모티브,7340,Dec-18,908521022.0,307231005.0,145490957.0,25104590.0,5.795392675204017,2.9571267457202115
1485,(주)디엔오토모티브,7340,Dec-19,929772577.0,285645034.0,159118853.0,25254909.0,6.300511833164792,3.2549929679505647
1486,(주)디엠에스,68790,Dec-11,230196160.0,233532639.0,227055326.0,216650450.0,1.0480260991841928,0.9857130077650517
1487,(주)디엠에스,68790,Dec-12,91469485.0,167134939.0,92920491.0,159614074.0,0.5821572538772489,0.5472792555959828
1488,(주)디엠에스,68790,Dec-13,109258841.0,170504099.0,137576794.0,160819471.0,0.8554734892766809,0.6407989112332132
1489,(주)디엠에스,68790,Dec-14,104435241.0,150517728.0,104063540.0,145647973.0,0.7144867028118544,0.693840136890719
1490,(주)디엠에스,68790,Dec-15,180943915.0,140789701.0,188558092.0,153203037.0,1.230772546630391,1.285207040818987
1491,(주)디엠에스,68790,Dec-16,248848765.0,136598085.0,248456867.0,144922815.0,1.7144082317197606,1.8217588116260928
1492,(주)디엠에스,68790,Dec-17,268731601.0,163302326.0,265966852.0,145185574.0,1.8319096358705722,1.6456079198773936
1493,(주)디엠에스,68790,Dec-18,298717912.0,165835272.0,293684096.0,165000859.0,1.7798943458833751,1.8012929842814138
1494,(주)디엠에스,68790,Dec-19,196206589.0,136508949.0,193234089.0,142300670.0,1.3579281741962284,1.4373166773117563
1495,(주)디오,39840,Dec-11,51256033.0,60059180.0,50140272.0,59953396.0,0.836320798241354,0.8534254546931876
1496,(주)디오,39840,Dec-12,47870234.0,57013124.0,42657352.0,56929080.0,0.7493068920137125,0.8396353443112502
1497,(주)디오,39840,Dec-13,62794873.0,70204288.0,58162567.0,65793141.0,0.8840217401993318,0.8944592244849773
1498,(주)디오,39840,Dec-14,61576256.0,79586805.0,58295434.0,73357949.0,0.794670990597079,0.7736993085725705
1499,(주)디오,39840,Dec-15,71939173.0,44785143.0,60492899.0,41200230.0,1.4682660509419487,1.6063178139232468
1500,(주)디오,39840,Dec-16,88019748.0,40149205.0,76571181.0,34847879.0,2.1972981770282205,2.1923160869561427
1501,(주)디오,39840,Dec-17,94538598.0,54726122.0,78075286.0,46356425.0,1.6842387220325985,1.7274857882310755
1502,(주)디오,39840,Dec-18,91043124.0,106021912.0,71369828.0,79644402.0,0.8961060188511428,0.858719884244306
1503,(주)디오,39840,Dec-19,127165199.0,129533220.0,87716698.0,101511249.0,0.8641081541613186,0.9817188131353486
1504,(주)디와이디,219550,Dec-15,,,,,,
1505,(주)디와이디,219550,Dec-16,,,,,,
1506,(주)디와이디,219550,Dec-17,,,63692286.0,6086765.0,10.464061944234745,
1507,(주)디와이디,219550,Dec-18,,,54157675.0,2669564.0,20.287086205837358,
1508,(주)디와이디,219550,Dec-19,48109003.0,21354451.0,48109003.0,21072260.0,2.283049041725947,2.2528794114163833
1509,(주)디이엔티,79810,Dec-11,,,45089545.0,7053742.0,6.392287242714576,
1510,(주)디이엔티,79810,Dec-12,,,30360810.0,5582099.0,5.438959430852086,
1511,(주)디이엔티,79810,Dec-13,,,40762816.0,4255576.0,9.578683590658468,
1512,(주)디이엔티,79810,Dec-14,25084836.0,3037957.0,25035048.0,3037957.0,8.240751268039674,8.257139913435246
1513,(주)디이엔티,79810,Dec-15,47963195.0,15334669.0,47889517.0,15328792.0,3.1241546626766152,3.1277620012534997
1514,(주)디이엔티,79810,Dec-16,45512487.0,39703277.0,38609273.0,36704452.0,1.0518961841468168,1.1463156303193816
1515,(주)디이엔티,79810,Dec-17,180427567.0,46226515.0,176696709.0,44968372.0,3.929355258847263,3.903118524076496
1516,(주)디이엔티,79810,Dec-18,74958203.0,42350494.0,74849074.0,42313361.0,1.7689229177516765,1.7699487283430508
1517,(주)디이엔티,79810,Dec-19,29668977.0,27902135.0,29443763.0,27832951.0,1.057874280021547,1.0633228245795527
1518,(주)디지아이,43360,Dec-11,,,26955616.0,6721438.0,4.010394204335442,
1519,(주)디지아이,43360,Dec-12,,,30811536.0,7618898.0,4.044093515886418,
1520,(주)디지아이,43360,Dec-13,,,24543546.0,6104397.0,4.020633979080981,
1521,(주)디지아이,43360,Dec-14,25893556.0,4596936.0,25614568.0,4425394.0,5.788087569152035,5.632785838219196
1522,(주)디지아이,43360,Dec-15,,,22052199.0,5089085.0,4.333234559847202,
1523,(주)디지아이,43360,Dec-16,,,18979552.0,4014155.0,4.728156237115906,
1524,(주)디지아이,43360,Dec-17,,,24750765.0,3897898.0,6.349772364489784,
1525,(주)디지아이,43360,Dec-18,,,21067104.0,3957532.0,5.323293406092484,
1526,(주)디지아이,43360,Dec-19,,,15369640.0,3203037.0,4.798458463014945,
1527,(주)디지캡,197140,Dec-18,,,18022795.0,12023879.0,1.4989168636843402,
1528,(주)디지캡,197140,Dec-19,23851999.0,18914542.0,19282616.0,15544510.0,1.2404775705377655,1.261040262037537
1529,(주)디지털대성,68930,Dec-11,,,49919903.0,7747649.0,6.44323239217471,
1530,(주)디지털대성,68930,Dec-12,,,52484028.0,8366960.0,6.27277147255395,
1531,(주)디지털대성,68930,Dec-13,,,58018152.0,5996530.0,9.675287541294715,
1532,(주)디지털대성,68930,Dec-14,,,57505052.0,9194205.0,6.254488778529519,
1533,(주)디지털대성,68930,Dec-15,60225882.0,29973902.0,54927432.0,9354323.0,5.871876778255358,2.009277337331656
1534,(주)디지털대성,68930,Dec-16,83509558.0,27076301.0,52731007.0,10137815.0,5.201417366562716,3.084230670947261
1535,(주)디지털대성,68930,Dec-17,89840128.0,30409620.0,56820821.0,14251914.0,3.9868905327382693,2.954332477683049
1536,(주)디지털대성,68930,Dec-18,106906093.0,35101215.0,58651268.0,22761962.0,2.57672286773873,3.0456522089050195
1537,(주)디지털대성,68930,Dec-19,140630621.0,47962083.0,89600446.0,34931245.0,2.565051603514275,2.932120796338224
1538,(주)디지틀조선일보,33130,Dec-11,41082372.0,11175979.0,39539534.0,10785518.0,3.665983775651758,3.675952862831972
1539,(주)디지틀조선일보,33130,Dec-12,42238388.0,4860859.0,40626783.0,4718361.0,8.610359190405312,8.689490478946212
1540,(주)디지틀조선일보,33130,Dec-13,39763158.0,5410225.0,38594766.0,5273292.0,7.318913119167306,7.3496311151569484
1541,(주)디지틀조선일보,33130,Dec-14,34085791.0,6031152.0,33084453.0,5925818.0,5.583103126015683,5.651621945525498
1542,(주)디지틀조선일보,33130,Dec-15,35093099.0,7315545.0,34132393.0,7187500.0,4.748854678260869,4.797058729048895
1543,(주)디지틀조선일보,33130,Dec-16,39134399.0,6294595.0,38355691.0,6126533.0,6.260586697239695,6.217143279273726
1544,(주)디지틀조선일보,33130,Dec-17,39512311.0,7525459.0,38315401.0,7260127.0,5.277511123428006,5.250485186352089
1545,(주)디지틀조선일보,33130,Dec-18,39679633.0,7016118.0,37853975.0,6804555.0,5.5630346143135005,5.655496814620278
1546,(주)디지틀조선일보,33130,Dec-19,33842796.0,8595903.0,31849762.0,8405604.0,3.7891104553581156,3.9370844459273213
1547,(주)디케이앤디,263020,Dec-18,54765341.0,10876923.0,37122470.0,5353613.0,6.934096655847182,5.0350030978430205
1548,(주)디케이앤디,263020,Dec-19,59822274.0,10638598.0,34748575.0,5278955.0,6.582472288549533,5.623135116112104
1549,(주)디케이티,290550,Dec-18,240165625.0,43409778.0,80671161.0,26222283.0,3.076435449956817,5.53252368625336
1550,(주)디케이티,290550,Dec-19,337722378.0,56178571.0,112873728.0,14406969.0,7.834661683522745,6.011587193985408
1551,(주)디티앤씨,187220,Dec-14,,,27474396.0,17347242.0,1.5837904376960903,
1552,(주)디티앤씨,187220,Dec-15,31787850.0,25867078.0,27539674.0,23579889.0,1.1679306039142083,1.2288921848845857
1553,(주)디티앤씨,187220,Dec-16,40391906.0,39886590.0,33251805.0,37108195.0,0.8960771333663629,1.0126688192698348
1554,(주)디티앤씨,187220,Dec-17,49819705.0,47787721.0,38160395.0,43928874.0,0.868685935359964,1.042521048450919
1555,(주)디티앤씨,187220,Dec-18,59585468.0,73551666.0,43898718.0,66044958.0,0.6646793234390428,0.8101171766795874
1556,(주)디티앤씨,187220,Dec-19,73787518.0,94646940.0,41658375.0,68201052.0,0.610817190913712,0.779608067624796
1557,(주)딜리,131180,Dec-11,28938214.0,2351223.0,29300804.0,2416154.0,12.1270432265493,12.307728360942368
1558,(주)딜리,131180,Dec-12,32942064.0,3308239.0,32301792.0,2939885.0,10.987433862208896,9.957582871128718
1559,(주)딜리,131180,Dec-13,32786658.0,3215046.0,33025773.0,2645721.0,12.482711895925535,10.197881461105066
1560,(주)딜리,131180,Dec-14,33956365.0,3294540.0,36210592.0,2859341.0,12.663964179158764,10.306860745354435
1561,(주)딜리,131180,Dec-15,42510672.0,7548695.0,41493308.0,7102668.0,5.8419326371442395,5.63152597899372
1562,(주)딜리,131180,Dec-16,38637658.0,2779150.0,37156393.0,2163378.0,17.17517373293063,13.90268895165788
1563,(주)딜리,131180,Dec-17,50899907.0,4725182.0,50013539.0,3809388.0,13.129022037135623,10.772052166456234
1564,(주)딜리,131180,Dec-18,43828703.0,4534144.0,43110610.0,3796966.0,11.353962611200627,9.666367676015582
1565,(주)딜리,131180,Dec-19,40486467.0,6210663.0,40186673.0,5883904.0,6.829933493136529,6.518863928054058
1566,(주)라닉스,317120,Dec-19,,,9044034.0,2717916.0,3.3275619997086,
1567,(주)라온테크,232680,Dec-15,,,,,,
1568,(주)라온테크,232680,Dec-16,,,,,,
1569,(주)라온테크,232680,Dec-17,,,,,,
1570,(주)라온테크,232680,Dec-18,,,24340758.0,18851811.0,1.291162849022834,
1571,(주)라온테크,232680,Dec-19,,,12632424.0,15457884.0,0.8172156033775386,
1572,(주)라이온켐텍,171120,Dec-13,,,103142696.0,8956840.0,11.5155228853033,
1573,(주)라이온켐텍,171120,Dec-14,,,113997945.0,8730933.0,13.05678843257645,
1574,(주)라이온켐텍,171120,Dec-15,,,115052995.0,18227645.0,6.312005473005427,
1575,(주)라이온켐텍,171120,Dec-16,,,120686730.0,20768064.0,5.81116901411706,
1576,(주)라이온켐텍,171120,Dec-17,,,131372664.0,17655614.0,7.440843688585399,
1577,(주)라이온켐텍,171120,Dec-18,,,137943447.0,31565576.0,4.370059554750402,
1578,(주)라이온켐텍,171120,Dec-19,,,156075491.0,23815107.0,6.553633834187686,
1579,(주)라이트론,69540,Dec-11,37556589.0,10095849.0,36933511.0,12406371.0,2.9769794084023444,3.7200030428347333
1580,(주)라이트론,69540,Dec-12,44020565.0,14614090.0,43488258.0,17456129.0,2.4912887616721897,3.012200212260907
1581,(주)라이트론,69540,Dec-13,43728305.0,15904870.0,43062206.0,18774367.0,2.2936701940470217,2.7493657602985753
