,회사명,거래소코드,회계년도,[제조]매출원가(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS),[제조]매출액(수익)(*)(IFRS),매출원가대매출액비율(개별),매출원가대매출액비율(연결)
2378,(주)비츠로셀,82920,2019/12,97546343.0,133438199.0,95284616.0,129410384.0,73.62980701765014,73.10226286852088
2379,(주)비츠로시스,54220,2011/03,96992315.0,118523752.0,89546704.0,104506657.0,85.68516740517305,81.83365221175247
2380,(주)비츠로시스,54220,2012/03,101835936.0,121574862.0,101761582.0,120622759.0,84.36350058947002,83.76397416762028
2381,(주)비츠로시스,54220,2013/03,113675826.0,134326240.0,113260015.0,133555372.0,84.8037883492998,84.62667160191486
2382,(주)비츠로시스,54220,2014/03,80410699.0,97265580.0,79478575.0,96008027.0,82.78326040384101,82.67127898687285
2383,(주)비츠로시스,54220,2015/03,83508441.0,85543985.0,82917525.0,84705430.0,97.88926754754684,97.62047091914178
2384,(주)비츠로시스,54220,2016/03,,,48998222.0,63540760.0,77.11305624924852,
2385,(주)비츠로시스,54220,2017/03,,,58892966.0,72073712.0,81.71213104717016,
2386,(주)비츠로시스,54220,2018/03,,,66550125.0,75293447.0,88.38767203738195,
2387,(주)비츠로시스,54220,2019/03,,,32292973.0,31266242.0,103.28383244778824,
2388,(주)비츠로테크,42370,2011/03,69879066.0,82087605.0,66817859.0,78219441.0,85.42359565060048,85.12742697268364
2389,(주)비츠로테크,42370,2012/03,76579584.0,88409704.0,74261772.0,84750368.0,87.62412925451841,86.61898019701547
2390,(주)비츠로테크,42370,2013/03,,,74024511.0,85361499.0,86.71885084867125,
2391,(주)비츠로테크,42370,2014/03,,,84841973.0,97884650.0,86.6754623937461,
2392,(주)비츠로테크,42370,2015/06,,,106235571.0,119884799.0,88.61471336328471,
2393,(주)비츠로테크,42370,2016/06,,,94607758.0,103230046.0,91.64750154233197,
2394,(주)비츠로테크,42370,2017/06,187140583.0,232764175.0,73377163.0,86734828.0,84.59942181472937,80.39922079933478
2395,(주)비츠로테크,42370,2018/06,182229826.0,220440565.0,20268675.0,28937727.0,70.04238791802825,82.66619440029108
2396,(주)비츠로테크,42370,2019/12,246288755.0,312975670.0,22367922.0,30787116.0,72.6535151912248,78.6926201004698
2397,(주)비케이홀딩스,50090,2011/12,58933702.0,64570700.0,56881178.0,61852372.0,91.96280782893822,91.27003733891688
2398,(주)비케이홀딩스,50090,2012/12,51010788.0,58866968.0,48062453.0,54766822.0,87.7583384334406,86.65434917592493
2399,(주)비케이홀딩스,50090,2013/12,49473361.0,57878075.0,43786164.0,50350934.0,86.96196976207035,85.4785875307705
2400,(주)비케이홀딩스,50090,2014/12,10881362.0,13179711.0,10881362.0,13179711.0,82.5614613249107,82.5614613249107
2401,(주)비케이홀딩스,50090,2015/12,,,17949495.0,20682210.0,86.78712284615618,
2402,(주)비케이홀딩스,50090,2016/12,,,38317882.0,43031183.0,89.04677800747426,
2403,(주)비케이홀딩스,50090,2017/12,,,35347844.0,38071774.0,92.8452769235287,
2404,(주)비케이홀딩스,50090,2018/12,14808218.0,14927444.0,15256216.0,15426057.0,98.89899927116825,99.20129661849678
2405,(주)비케이홀딩스,50090,2019/12,10988804.0,12993006.0,11198119.0,13301419.0,84.18740135920837,84.57476276082686
2406,(주)비투엔,307870,2018/12,,,,,,
2407,(주)비투엔,307870,2019/12,,,,,,
2408,(주)비트컴퓨터,32850,2011/12,24020771.0,30736645.0,24801110.0,30557773.0,81.16137913584213,78.15026981637065
2409,(주)비트컴퓨터,32850,2012/12,26728163.0,32814796.0,27412364.0,32648079.0,83.9631759038564,81.45155922956218
2410,(주)비트컴퓨터,32850,2013/12,29315857.0,35363295.0,30089189.0,35213773.0,85.44721691708526,82.8991105042672
2411,(주)비트컴퓨터,32850,2014/12,26487910.0,34660003.0,26854223.0,34509144.0,77.81770246170116,76.42212264090111
2412,(주)비트컴퓨터,32850,2015/12,27274082.0,37311343.0,27630315.0,37162699.0,74.34959177749711,73.0986338390446
2413,(주)비트컴퓨터,32850,2016/12,26480114.0,34800927.0,26592343.0,34716080.0,76.59949798479552,76.09025472223772
2414,(주)비트컴퓨터,32850,2017/12,23151873.0,31905155.0,23057356.0,31554469.0,73.07160199716877,72.56467802773564
2415,(주)비트컴퓨터,32850,2018/12,29242174.0,32769953.0,29373098.0,32611975.0,90.06844265028414,89.23471449592864
2416,(주)비트컴퓨터,32850,2019/12,26310646.0,37376712.0,26429004.0,37165111.0,71.11240431920142,70.3931528273541
2417,(주)비피도,238200,2018/12,,,8148125.0,14870382.0,54.79432202884902,
2418,(주)비피도,238200,2019/12,7553177.0,13012639.0,7552375.0,13009644.0,58.052126560880524,58.04492847300229
2419,(주)빅솔론,93190,2011/12,55666748.0,79281840.0,57857757.0,75914338.0,76.21453143673597,70.21374377789415
2420,(주)빅솔론,93190,2012/12,52263781.0,74894093.0,53785302.0,71227154.0,75.51235586360787,69.78358226462534
2421,(주)빅솔론,93190,2013/12,54613512.0,83988189.0,55252971.0,79204923.0,69.75951608462519,65.0252287259105
2422,(주)빅솔론,93190,2014/12,52675525.0,78856302.0,54072305.0,74745421.0,72.34196326220437,66.79938529199607
2423,(주)빅솔론,93190,2015/12,53696072.0,83861117.0,54467704.0,78363649.0,69.50633960396611,64.02976006150742
2424,(주)빅솔론,93190,2016/12,56742287.0,87574944.0,57499472.0,80774588.0,71.1851009379336,64.79283275362414
2425,(주)빅솔론,93190,2017/12,58564956.0,89445133.0,57824271.0,80933343.0,71.4467843000134,65.47584428098509
2426,(주)빅솔론,93190,2018/12,56846731.0,85248786.0,56866273.0,77604084.0,73.27742313149396,66.68333200662822
2427,(주)빅솔론,93190,2019/12,58116517.0,84844466.0,56249621.0,74852401.0,75.14738371585436,68.49771085836052
2428,(주)빅텍,65450,2011/12,,,29677393.0,30868279.0,96.14203953514868,
2429,(주)빅텍,65450,2012/12,,,27363132.0,27834143.0,98.30779413614424,
2430,(주)빅텍,65450,2013/12,,,28669954.0,32453011.0,88.34297070308823,
2431,(주)빅텍,65450,2014/12,,,30278452.0,34457445.0,87.87201720847266,
2432,(주)빅텍,65450,2015/12,,,36229241.0,40621164.0,89.1880917051023,
2433,(주)빅텍,65450,2016/12,,,36181893.0,38351993.0,94.34162391508572,
2434,(주)빅텍,65450,2017/12,,,38610895.0,40828484.0,94.56852475835252,
2435,(주)빅텍,65450,2018/12,,,42137086.0,48767203.0,86.40455758760656,
2436,(주)빅텍,65450,2019/12,,,41515214.0,48979452.0,84.76047057447683,
2437,(주)빙그레,5180,2011/12,505037389.0,721329490.0,504621028.0,720634377.0,70.02455671081592,70.01479850768337
2438,(주)빙그레,5180,2012/12,538603513.0,790017219.0,538084770.0,789102353.0,68.18947731613214,68.17617389172375
2439,(주)빙그레,5180,2013/12,573758672.0,805971786.0,573219356.0,805058851.0,71.20216805119009,71.18843140248585
2440,(주)빙그레,5180,2014/12,586225696.0,820996487.0,585633619.0,819872484.0,71.42984188746112,71.40416619103024
2441,(주)빙그레,5180,2015/12,575847255.0,799571651.0,573401673.0,795438210.0,72.08626211205016,72.01946870925268
2442,(주)빙그레,5180,2016/12,567128665.0,813166107.0,561290383.0,804139945.0,69.80008722238018,69.7432738671682
2443,(주)빙그레,5180,2017/12,611940006.0,857454493.0,603632872.0,841320054.0,71.74830424284644,71.36705341166135
2444,(주)빙그레,5180,2018/12,634657923.0,855162972.0,626250800.0,838159210.0,74.7174036302721,74.21485071035092
2445,(주)빙그레,5180,2019/12,647115637.0,878334260.0,638020904.0,857206874.0,74.43021321361918,73.67532686246349
2446,(주)사람인에이치알,143240,2012/12,,,25809687.0,48822488.0,52.86434194013218,
2447,(주)사람인에이치알,143240,2013/12,,,27011234.0,52214408.0,51.731380350036716,
2448,(주)사람인에이치알,143240,2014/12,27038045.0,55301566.0,27038045.0,55333146.0,48.86410217846641,48.89200606000922
2449,(주)사람인에이치알,143240,2015/12,,,30689556.0,68496029.0,44.80486890707197,
2450,(주)사람인에이치알,143240,2016/12,28108534.0,73701173.0,11633130.0,55357477.0,21.01455960501957,38.13851646567416
2451,(주)사람인에이치알,143240,2017/12,28746438.0,81347113.0,2453179.0,52529118.0,4.670131716279721,35.337994109268514
2452,(주)사람인에이치알,143240,2018/12,0.0,86145918.0,0.0,57494328.0,0.0,0.0
2453,(주)사람인에이치알,143240,2019/12,0.0,93567189.0,0.0,67733872.0,0.0,0.0
2454,(주)사조대림,3960,2011/12,340367781.0,418702677.0,300407879.0,371465751.0,80.87094925744582,81.29104486236662
2455,(주)사조대림,3960,2012/12,369262123.0,454177460.0,309427789.0,378399029.0,81.77288134637365,81.30348938936775
2456,(주)사조대림,3960,2013/12,407314772.0,508115858.0,322004712.0,399418524.0,80.6183721213691,80.16179097484495
2457,(주)사조대림,3960,2014/12,438229055.0,543628320.0,324913932.0,405812234.0,80.06509039843289,80.61188846820932
2458,(주)사조대림,3960,2015/12,587631729.0,715055913.0,343735550.0,429808463.0,79.97412326429692,82.17982934154129
2459,(주)사조대림,3960,2016/12,786899336.0,953549613.0,362424194.0,460627065.0,78.68061204783962,82.52316662625503
2460,(주)사조대림,3960,2017/12,797502517.0,987439474.0,366680598.0,471851779.0,77.71097075804391,80.76469879914889
2461,(주)사조대림,3960,2018/12,783021369.0,937110913.0,346198759.0,431028398.0,80.31924592587981,83.55695768105946
2462,(주)사조대림,3960,2019/12,1138357421.0,1329705655.0,644695371.0,780446517.0,82.60596427262932,85.60972999697441
2463,(주)사조오양,6090,2011/12,,,120122660.0,137322948.0,87.47457125665552,
2464,(주)사조오양,6090,2012/12,,,111547284.0,127186238.0,87.7038945046869,
2465,(주)사조오양,6090,2013/12,,,104764468.0,109789487.0,95.42304173440577,
2466,(주)사조오양,6090,2014/12,,,113518050.0,111843800.0,101.49695378733554,
2467,(주)사조오양,6090,2015/12,,,173588332.0,194924901.0,89.05395416873907,
2468,(주)사조오양,6090,2016/12,,,239362523.0,279104782.0,85.76081043283594,
2469,(주)사조오양,6090,2017/12,,,266053703.0,310186761.0,85.77210134380945,
2470,(주)사조오양,6090,2018/12,,,263861432.0,296145759.0,89.09850098511794,
2471,(주)사조오양,6090,2019/12,,,269599529.0,313595840.0,85.97037798715698,
2472,(주)삼기,122350,2011/12,,,,,,
2473,(주)삼기,122350,2012/12,157768507.0,187481786.0,121613371.0,138741292.0,87.6547776418285,84.15137831042423
2474,(주)삼기,122350,2013/12,175532455.0,204178825.0,124720459.0,139606299.0,89.33727195217746,85.96996040113366
2475,(주)삼기,122350,2014/12,207814267.0,243939551.0,199775513.0,233990318.0,85.37768344756897,85.1908869013209
2476,(주)삼기,122350,2015/12,231267218.0,276145441.0,231236279.0,277054863.0,83.4622704312539,83.74833825339164
2477,(주)삼기,122350,2016/12,259003517.0,304482853.0,260419866.0,309545066.0,84.12987141587972,85.06341636256278
2478,(주)삼기,122350,2017/12,251746498.0,292561351.0,249997699.0,292542881.0,85.45677069475501,86.0491302557596
2479,(주)삼기,122350,2018/12,247072254.0,277272867.0,244869661.0,278343288.0,87.97397729957117,89.10798112820754
2480,(주)삼기,122350,2019/12,268292648.0,301765684.0,255936924.0,291623432.0,87.76281187171544,88.90760687023645
2481,(주)삼보판지,23600,2011/12,267778819.0,308995210.0,103558529.0,117711072.0,87.97688037366612,86.66115536224656
2482,(주)삼보판지,23600,2012/12,236577839.0,291587109.0,97742162.0,116547744.0,83.86448218165424,81.13453293986326
2483,(주)삼보판지,23600,2013/12,250981119.0,301880815.0,90114829.0,106335197.0,84.74600277460341,83.1391418497396
2484,(주)삼보판지,23600,2014/12,245694073.0,303156744.0,92789088.0,107828830.0,86.05220700252428,81.04522754737069
2485,(주)삼보판지,23600,2015/12,250948274.0,302484857.0,90828356.0,105933402.0,85.7409979148975,82.96226015704316
2486,(주)삼보판지,23600,2016/12,268254756.0,326686710.0,101070833.0,112897265.0,89.52460717272469,82.1137645911583
2487,(주)삼보판지,23600,2017/12,280209018.0,323858909.0,103404803.0,112996351.0,91.51163031804452,86.52194218316224
2488,(주)삼보판지,23600,2018/12,280392758.0,374788747.0,108355964.0,126535646.0,85.63275837703472,74.81354769704438
2489,(주)삼보판지,23600,2019/12,279280094.0,367007847.0,116787178.0,139868908.0,83.49759762191037,76.09649120118132
2490,(주)삼성출판사,68290,2011/12,35780643.0,75033786.0,32124751.0,56384010.0,56.97493136795343,47.686042391623424
2491,(주)삼성출판사,68290,2012/12,37139401.0,75776098.0,33568085.0,57794033.0,58.08226776629345,49.01202619327271
2492,(주)삼성출판사,68290,2013/12,72366871.0,139049845.0,33783898.0,57081761.0,59.18510117443644,52.04383435306957
2493,(주)삼성출판사,68290,2014/12,78706260.0,153807691.0,31987520.0,56493549.0,56.62154452360569,51.171862400560975
2494,(주)삼성출판사,68290,2015/12,77837910.0,145532697.0,26261080.0,45096628.0,58.23291266921332,53.484826162467115
2495,(주)삼성출판사,68290,2016/12,84113644.0,163300248.0,27853058.0,47244342.0,58.9553305663565,51.50858313454613
2496,(주)삼성출판사,68290,2017/12,87204815.0,176579639.0,27197661.0,47296099.0,57.50508303020933,49.385543822524184
2497,(주)삼성출판사,68290,2018/12,93374722.0,186065483.0,26278710.0,47697313.0,55.094738774907505,50.18379577688786
2498,(주)삼성출판사,68290,2019/12,95320806.0,202043374.0,26848027.0,53035752.0,50.62250649335566,47.17838754761638
2499,(주)삼양사,145990,2011/12,237796994.0,260700499.0,229280378.0,250418148.0,91.55901033179113,91.21462939739136
2500,(주)삼양사,145990,2012/12,1186908000.0,1366653149.0,1155896297.0,1312354919.0,88.07802525560543,86.84778583859978
2501,(주)삼양사,145990,2013/12,1164275540.0,1345314087.0,1111259227.0,1282861124.0,86.62350165659865,86.54302747964907
2502,(주)삼양사,145990,2014/12,1156385836.0,1355143873.0,1075745363.0,1264340289.0,85.08353109990945,85.3330675096518
2503,(주)삼양사,145990,2015/12,1195343075.0,1445814350.0,965620624.0,1169694370.0,82.5532420062858,82.67611087135772
2504,(주)삼양사,145990,2016/12,1597866986.0,2000884794.0,1263775315.0,1583352819.0,79.8164060362847,79.85802035137061
2505,(주)삼양사,145990,2017/12,1685072231.0,2041175039.0,1351234013.0,1624179958.0,83.19484588788406,82.55402887081846
2506,(주)삼양사,145990,2018/12,1740597341.0,2123808798.0,1381650089.0,1666024095.0,82.93097879835885,81.95640505111045
2507,(주)삼양사,145990,2019/12,1712653218.0,2096386534.0,1286124171.0,1550801257.0,82.93288164390493,81.69548841416093
2508,(주)삼양옵틱스,225190,2017/12,33125123.0,66272717.0,33553088.0,66264746.0,50.634900192630326,49.98304656801682
2509,(주)삼양옵틱스,225190,2018/12,33429184.0,60460259.0,33416718.0,60460259.0,55.27055052807498,55.29116903055278
2510,(주)삼양옵틱스,225190,2019/12,34727601.0,63594654.0,34797106.0,63594654.0,54.71703014533266,54.607736367273894
2511,(주)삼양패키징,272550,2017/12,,,258062670.0,333439971.0,77.39404163995684,
2512,(주)삼양패키징,272550,2018/12,,,294738946.0,366291688.0,80.46563863059868,
2513,(주)삼양패키징,272550,2019/12,,,296442135.0,375442076.0,78.95815465286314,
2514,(주)삼양홀딩스,70,2011/12,1024816107.0,1180816171.0,386848952.0,491319252.0,78.73677866789556,86.7887933929726
2515,(주)삼양홀딩스,70,2012/12,1624814011.0,1864066371.0,302448057.0,349865452.0,86.44696275984404,87.16502997306634
2516,(주)삼양홀딩스,70,2013/12,2025951909.0,2329145368.0,225084724.0,272552960.0,82.5838486582571,86.98263048903867
2517,(주)삼양홀딩스,70,2014/12,1864277672.0,2213366509.0,127000765.0,213420611.0,59.507263335498564,84.2281503953126
2518,(주)삼양홀딩스,70,2015/12,1770090254.0,2176562499.0,113572659.0,169560758.0,66.98050913407688,81.32503683276958
2519,(주)삼양홀딩스,70,2016/12,1859910399.0,2311465054.0,14074375.0,102179833.0,13.774122140129158,80.4645692471715
2520,(주)삼양홀딩스,70,2017/12,1974916010.0,2396290235.0,12170599.0,91590570.0,13.288048103642112,82.41555973289688
2521,(주)삼양홀딩스,70,2018/12,2081369930.0,2563475917.0,3977337.0,83056995.0,4.788683963343485,81.19327028575319
2522,(주)삼양홀딩스,70,2019/12,2025132241.0,2488563009.0,4027620.0,58119701.0,6.929870475417621,81.37757547934363
2523,(주)삼에스코리아,60310,2011/03,19540858.0,27394090.0,17650722.0,25029719.0,70.51905776489141,71.33238592703755
2524,(주)삼에스코리아,60310,2012/03,23134937.0,31177984.0,21522381.0,29110542.0,73.9332884973423,74.20279964220907
2525,(주)삼에스코리아,60310,2013/03,25003958.0,32236446.0,23363622.0,30197123.0,77.37035743438207,77.5642513445806
2526,(주)삼에스코리아,60310,2014/03,26426348.0,28862985.0,24542575.0,26536545.0,92.48594720978183,91.55791751961898
2527,(주)삼에스코리아,60310,2015/03,21575531.0,23210542.0,19807462.0,21104219.0,93.85546084410893,92.95573968070198
2528,(주)삼에스코리아,60310,2016/03,19822920.0,23742422.0,16195827.0,19425638.0,83.37346243145271,83.49156627744212
2529,(주)삼에스코리아,60310,2017/03,24374421.0,26486288.0,22815136.0,24416495.0,93.44148699475498,92.02656483988999
2530,(주)삼에스코리아,60310,2018/03,28246943.0,31546170.0,26845901.0,29680987.0,90.4481410944993,89.54159252929912
2531,(주)삼에스코리아,60310,2019/03,30438220.0,35751939.0,27347799.0,31950585.0,85.5940478085143,85.13725647160004
2532,(주)삼원강재,23000,2011/12,,,304446175.0,346997048.0,87.73739625588976,
2533,(주)삼원강재,23000,2012/12,,,307232288.0,349449644.0,87.9189014140189,
2534,(주)삼원강재,23000,2013/12,,,283485682.0,313409198.0,90.4522534147195,
2535,(주)삼원강재,23000,2014/12,,,255868639.0,282910591.0,90.44152009141291,
2536,(주)삼원강재,23000,2015/12,,,240915608.0,272320967.0,88.46752075465419,
2537,(주)삼원강재,23000,2016/12,,,241389293.0,268398548.0,89.93688482994327,
2538,(주)삼원강재,23000,2017/12,,,253300136.0,276173444.0,91.71777428390254,
2539,(주)삼원강재,23000,2018/12,,,263181966.0,286791821.0,91.76759821194483,
2540,(주)삼원강재,23000,2019/12,,,248421759.0,269337438.0,92.23439594758453,
2541,(주)삼익악기,2450,2011/12,123037742.0,164701388.0,90472663.0,107185449.0,84.40759808731127,74.70352466003504
2542,(주)삼익악기,2450,2012/12,109414411.0,155583864.0,88294624.0,103271266.0,85.49776469284302,70.32503769156935
2543,(주)삼익악기,2450,2013/12,110433175.0,158442932.0,91265936.0,105988866.0,86.10898431539026,69.6990226108666
2544,(주)삼익악기,2450,2014/12,107241567.0,155112617.0,87222679.0,103208757.0,84.5109286608306,69.13787483838276
2545,(주)삼익악기,2450,2015/12,111633472.0,160730157.0,95874811.0,115128984.0,83.2759985096368,69.45396811875197
2546,(주)삼익악기,2450,2016/12,134651544.0,208647230.0,118153279.0,155672846.0,75.8984511659792,64.5355052161488
2547,(주)삼익악기,2450,2017/12,181694708.0,262407793.0,102657306.0,136766023.0,75.06053312671087,69.2413536666573
2548,(주)삼익악기,2450,2018/12,169001791.0,240038309.0,82105303.0,97083969.0,84.57143217949815,70.4061746244013
2549,(주)삼익악기,2450,2019/12,185492918.0,265391541.0,108877726.0,127108066.0,85.65760571008923,69.89405815311952
2550,(주)삼일,32280,2011/12,,,77386157.0,88262817.0,87.67696254244865,
2551,(주)삼일,32280,2012/12,,,75293424.0,85714636.0,87.84196901915328,
2552,(주)삼일,32280,2013/12,,,80358578.0,92854211.0,86.5427395640678,
2553,(주)삼일,32280,2014/12,,,88429909.0,99905654.0,88.5134178692229,
2554,(주)삼일,32280,2015/12,,,85556577.0,95104012.0,89.9610596869457,
2555,(주)삼일,32280,2016/12,,,81728813.0,92546565.0,88.31101727006292,
2556,(주)삼일,32280,2017/12,,,80729564.0,90876304.0,88.83455911675281,
2557,(주)삼일,32280,2018/12,,,86638039.0,97598805.0,88.76956946347858,
2558,(주)삼일,32280,2019/12,,,86587749.0,96146134.0,90.05848222664886,
2559,(주)삼일기업공사,2290,2011/12,,,34864909.0,38666827.0,90.16749421926966,
2560,(주)삼일기업공사,2290,2012/12,,,47166529.0,52924028.0,89.12120029866207,
2561,(주)삼일기업공사,2290,2013/12,,,27929767.0,31434906.0,88.8495324274232,
2562,(주)삼일기업공사,2290,2014/12,,,61484155.0,64986897.0,94.61007962882118,
2563,(주)삼일기업공사,2290,2015/12,,,67032539.0,73289937.0,91.46213210689483,
2564,(주)삼일기업공사,2290,2016/12,,,25101636.0,28242761.0,88.87812349507897,
2565,(주)삼일기업공사,2290,2017/12,,,50844089.0,56403800.0,90.14302050571061,
2566,(주)삼일기업공사,2290,2018/12,,,50241522.0,56185007.0,89.4215818109625,
2567,(주)삼일기업공사,2290,2019/12,,,69163333.0,76264881.0,90.68831170142388,
2568,(주)삼일씨엔에스,4440,2016/12,,,200949650.0,284093265.0,70.73369021965374,
2569,(주)삼일씨엔에스,4440,2017/12,,,180908886.0,220937437.0,81.8824045650534,
2570,(주)삼일씨엔에스,4440,2018/12,,,179606921.0,205638035.0,87.34129413364604,
2571,(주)삼일씨엔에스,4440,2019/12,,,170885456.0,195508528.0,87.40562764607384,
2572,(주)삼진,32750,2011/12,80834771.0,88289560.0,77126620.0,84947107.0,90.79369824801685,91.55643204020951
2573,(주)삼진,32750,2012/12,121060925.0,137309465.0,112916860.0,129664113.0,87.08412635344985,88.1664821867888
2574,(주)삼진,32750,2013/12,125530786.0,146331345.0,121814523.0,136132140.0,89.48255937209244,85.78530184356606
2575,(주)삼진,32750,2014/12,115913777.0,137443780.0,121650355.0,135408590.0,89.83946660991005,84.33541117684628
2576,(주)삼진,32750,2015/12,98876043.0,115714410.0,97522804.0,108249014.0,90.09117071495912,85.44834044437508
2577,(주)삼진,32750,2016/12,82835849.0,98172878.0,69854520.0,79845355.0,87.48726835768969,84.37752940277457
2578,(주)삼진,32750,2017/12,91789121.0,108784102.0,82263349.0,94929233.0,86.6575515257771,84.37733024628912
2579,(주)삼진,32750,2018/12,76811899.0,87691023.0,70123334.0,78984312.0,88.78134432569344,87.59379965267368
2580,(주)삼진,32750,2019/12,112585884.0,135228931.0,111917541.0,128634279.0,87.00444537027334,83.25576721448755
2581,(주)삼진엘앤디,54090,2011/12,217602112.0,256603250.0,112554972.0,128142254.0,87.83595456343384,84.80099609026776
2582,(주)삼진엘앤디,54090,2012/12,234796877.0,269052489.0,109041550.0,116203334.0,93.83685153129943,87.2680560855172
2583,(주)삼진엘앤디,54090,2013/12,214753449.0,247897578.0,106915058.0,121927665.0,87.68728409586126,86.62991011553973
2584,(주)삼진엘앤디,54090,2014/12,199284279.0,229979167.0,88393055.0,101236562.0,87.3133710328883,86.65318759068295
2585,(주)삼진엘앤디,54090,2015/12,236539598.0,281480920.0,131995876.0,159876440.0,82.56118037154192,84.03397217829188
2586,(주)삼진엘앤디,54090,2016/12,223476242.0,256575199.0,87191844.0,106991896.0,81.49387688203974,87.09970522131408
2587,(주)삼진엘앤디,54090,2017/12,198761062.0,220648773.0,70790149.0,85327336.0,82.96303660529142,90.08029335381802
2588,(주)삼진엘앤디,54090,2018/12,185452431.0,215217526.0,58544480.0,73197965.0,79.9810213303061,86.16976249415671
2589,(주)삼진엘앤디,54090,2019/12,201656127.0,230790590.0,68868682.0,83754159.0,82.2271787124028,87.3762344469937
2590,(주)삼천리,4690,2011/12,2763043293.0,2998510382.0,2710889891.0,2941835049.0,92.14962245831887,92.1471978081682
2591,(주)삼천리,4690,2012/12,3197491053.0,3455369500.0,3106688725.0,3352643333.0,92.66386001818107,92.53687783607512
2592,(주)삼천리,4690,2013/12,3382594935.0,3658069483.0,3241639726.0,3504873437.0,92.48949453577659,92.46940088808586
2593,(주)삼천리,4690,2014/12,3495111445.0,3754788200.0,3262641960.0,3500332653.0,93.20948273883957,93.08411710146527
2594,(주)삼천리,4690,2015/12,3340482341.0,3667872079.0,2597827733.0,2877277879.0,90.28769004066012,91.07412333504121
2595,(주)삼천리,4690,2016/12,2767060885.0,3063254301.0,2105520708.0,2384712962.0,88.29241680450095,90.33075980981052
2596,(주)삼천리,4690,2017/12,2976575845.0,3295097686.0,2228238468.0,2519754004.0,88.4307938180778,90.33346287870872
2597,(주)삼천리,4690,2018/12,3109806792.0,3458139501.0,2232610578.0,2534706863.0,88.08160859112331,89.92716433506307
2598,(주)삼천리,4690,2019/12,3098981461.0,3461627493.0,2227534044.0,2538241962.0,87.75893225895696,89.52382852478114
2599,(주)삼표시멘트,38500,2011/12,538870177.0,584534130.0,509816149.0,544473358.0,93.63472822117404,92.18797489207346
2600,(주)삼표시멘트,38500,2012/12,529070644.0,635366594.0,507459595.0,611754903.0,82.95145531510354,83.27013868783916
2601,(주)삼표시멘트,38500,2013/12,515224179.0,609732692.0,511077758.0,607800377.0,84.08644965351839,84.50000889898159
2602,(주)삼표시멘트,38500,2014/12,452510784.0,557237633.0,460519233.0,553051229.0,83.26882011141865,81.2060703014292
2603,(주)삼표시멘트,38500,2015/12,465238303.0,563812485.0,470755367.0,563037737.0,83.60991387687395,82.51649535572098
2604,(주)삼표시멘트,38500,2016/12,482123696.0,615909683.0,495388570.0,615637893.0,80.46752411323713,78.27831081525633
2605,(주)삼표시멘트,38500,2017/12,527849876.0,671307465.0,550618013.0,670133332.0,82.16544181688309,78.63012159413422
2606,(주)삼표시멘트,38500,2018/12,516340872.0,576027308.0,522865537.0,571299588.0,91.52212744112815,89.63826277486136
2607,(주)삼표시멘트,38500,2019/12,494931054.0,595485610.0,500350576.0,587272635.0,85.19902787569865,83.11385626933956
2608,(주)삼화네트웍스,46390,2011/12,19479789.0,25839976.0,17087515.0,22622862.0,75.53206574835669,75.38625035874647
2609,(주)삼화네트웍스,46390,2012/12,16856724.0,18778857.0,13101748.0,14706627.0,89.08737537166068,89.76437703317087
2610,(주)삼화네트웍스,46390,2013/12,38936071.0,43754688.0,36784477.0,41765491.0,88.0738526454771,88.98719835460831
2611,(주)삼화네트웍스,46390,2014/12,30582991.0,32846587.0,29529408.0,31824007.0,92.78972317973661,93.10858080932427
2612,(주)삼화네트웍스,46390,2015/12,19510075.0,19754542.0,18359076.0,18860676.0,97.34049829391057,98.76247700402267
2613,(주)삼화네트웍스,46390,2016/12,33714104.0,45701998.0,32379079.0,44578967.0,72.63308501518216,73.7694312620643
2614,(주)삼화네트웍스,46390,2017/12,19093199.0,21001397.0,17724693.0,19835747.0,89.35732543876466,90.91394729598227
2615,(주)삼화네트웍스,46390,2018/12,14307389.0,12559043.0,13121157.0,11687665.0,112.26499903958576,113.92101293068268
2616,(주)삼화네트웍스,46390,2019/12,51970088.0,54197930.0,51203470.0,54011359.0,94.80129911191459,95.88943341563045
2617,(주)상보,27580,2011/12,,,156188823.0,182043935.0,85.79732304731822,
2618,(주)상보,27580,2012/12,,,204043395.0,253307228.0,80.551746040188,
2619,(주)상보,27580,2013/12,,,186688210.0,220831227.0,84.53886369974298,
2620,(주)상보,27580,2014/12,200371466.0,226913198.0,200607045.0,227113688.0,88.32890996864971,88.3031343112973
2621,(주)상보,27580,2015/12,157578360.0,178636196.0,156492430.0,176783328.0,88.52216539333392,88.211887360163
2622,(주)상보,27580,2016/12,142886389.0,151681829.0,114648189.0,118572515.0,96.69035779497466,94.20138848668552
2623,(주)상보,27580,2017/12,119528674.0,127789248.0,63893465.0,67228622.0,95.03908171730785,93.53578322958752
2624,(주)상보,27580,2018/12,109907113.0,127480778.0,53398637.0,64888592.0,82.29279655197327,86.21465504391573
2625,(주)상보,27580,2019/12,43385520.0,48850032.0,46513910.0,51309586.0,90.65345021493644,88.81369821825295
2626,(주)상상인,38540,2011/12,43250864.0,56869524.0,36428801.0,43789935.0,83.18989512087653,76.05279762848023
2627,(주)상상인,38540,2012/12,71070425.0,84221148.0,51374266.0,61378925.0,83.70017233113809,84.38548593519528
