,회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별),부가가치율(개별),부가가치율(연결)
1293,(주)두산,150,Dec-11,1010632.96,4033312612.0,454090.15,1930096327.0,2.3526812814871496,2.5057144268786473
1294,(주)두산,150,Dec-12,860105.52,3833824003.0,443583.43,1841080714.0,2.409364383793116,2.2434663649843083
1295,(주)두산,150,Dec-13,4534995.54,21936534160.0,460110.23,1652024598.0,2.785129413672326,2.067325452107791
1296,(주)두산,150,Dec-14,4470575.54,20468238468.0,654422.31,1995372674.0,3.279699669777076,2.1841525576269243
1297,(주)두산,150,Dec-15,3114724.49,18960372476.0,600363.89,1873556346.0,3.2044079767430707,1.642754905760745
1298,(주)두산,150,Dec-16,3795417.79,16410692546.0,595424.91,2067135545.0,2.880434770909036,2.3127712492091677
1299,(주)두산,150,Dec-17,4073197.68,17585204592.0,710062.51,2624828847.0,2.705176418689367,2.3162640267790864
1300,(주)두산,150,Dec-18,3615253.76,18172166697.0,668682.6,2919400699.0,2.2904790021768777,1.9894456287355287
1301,(주)두산,150,Dec-19,3904148.64,18535738102.0,575490.5,2060705340.0,2.7926869932796894,2.106281723725231
1302,(주)두산테스나,131970,Dec-13,,,52330.19,67808309.0,7.717371332766904,
1303,(주)두산테스나,131970,Dec-14,,,40032.68,47834146.0,8.369059207203156,
1304,(주)두산테스나,131970,Dec-15,,,26246.37,33822200.0,7.760101353548852,
1305,(주)두산테스나,131970,Dec-16,,,26621.43,30280048.0,8.791739696053321,
1306,(주)두산테스나,131970,Dec-17,,,40594.58,47188713.0,8.602603762471759,
1307,(주)두산테스나,131970,Dec-18,,,54012.85,65267823.0,8.275570950175556,
1308,(주)두산테스나,131970,Dec-19,,,71929.87,96831033.0,7.428390235184209,
1309,(주)두올,16740,Dec-16,84779.57,295927529.0,45685.22,172629125.0,2.6464375579729085,2.864876082549251
1310,(주)두올,16740,Dec-17,109925.65,345047915.0,52737.43,184816954.0,2.853495248060413,3.18580826665769
1311,(주)두올,16740,Dec-18,135413.51,483134075.0,37766.77,209597012.0,1.8018754007809994,2.8028143119485
1312,(주)두올,16740,Dec-19,139269.26,465931135.0,40065.56,204754869.0,1.9567573750834713,2.9890524487057513
1313,(주)듀오백,73190,Dec-11,9543.68,43295809.0,8344.32,40860122.0,2.0421671770828294,2.2042964943789363
1314,(주)듀오백,73190,Dec-12,7547.74,38673329.0,5976.4,36069601.0,1.6569077101795497,1.9516654488161596
1315,(주)듀오백,73190,Dec-13,9462.5,40419100.0,7669.73,37332774.0,2.0544227439407527,2.3410961649319257
1316,(주)듀오백,73190,Dec-14,4373.39,41712497.0,571.75,38932506.0,0.14685671659563862,1.048460369083155
1317,(주)듀오백,73190,Dec-15,5933.85,34845024.0,4967.78,34127486.0,1.455653662856971,1.7029260763315877
1318,(주)듀오백,73190,Dec-16,4006.88,32483515.0,2641.85,31983156.0,0.826012917549475,1.2335118290000329
1319,(주)듀오백,73190,Dec-17,8472.71,38859471.0,7961.49,38302767.0,2.078567848636105,2.180346201830694
1320,(주)듀오백,73190,Dec-18,3912.77,32678107.0,3673.64,28484831.0,1.2896829193053663,1.1973673995253151
1321,(주)듀오백,73190,Dec-19,4362.94,31808599.0,3615.79,28595364.0,1.2644672052434793,1.3716228118063292
1322,(주)드래곤플라이,30350,Dec-11,15420.99,36773818.0,15216.84,36387253.0,4.1819150239233505,4.193469930155199
1323,(주)드래곤플라이,30350,Dec-12,-694.36,34046437.0,275.11,33543646.0,0.0820155328374262,-0.20394498255426846
1324,(주)드래곤플라이,30350,Dec-13,-18397.85,23034689.0,-24490.96,23034689.0,-10.63220779755264,-7.987019056345843
1325,(주)드래곤플라이,30350,Dec-14,8290.17,19613337.0,8033.01,19613337.0,4.095687541594783,4.226802404914574
1326,(주)드래곤플라이,30350,Dec-15,-923.98,16519574.0,-3295.72,16519574.0,-1.995039339392166,-0.559324350615821
1327,(주)드래곤플라이,30350,Dec-16,5323.54,10939185.0,5306.33,10939185.0,4.850754420918926,4.866486854368036
1328,(주)드래곤플라이,30350,Dec-17,,,1731.76,7565737.0,2.288950831888552,
1329,(주)드래곤플라이,30350,Dec-18,,,-14.23,6373655.0,-0.022326279034557094,
1330,(주)드래곤플라이,30350,Dec-19,857.77,6081313.0,868.48,6081313.0,1.4281126460683737,1.4105013177253005
1331,(주)드림시큐리티,203650,Dec-14,,,,,,
1332,(주)드림시큐리티,203650,Dec-15,,,,,,
1333,(주)드림시큐리티,203650,Dec-16,,,,,,
1334,(주)드림시큐리티,203650,Dec-17,8201.55,24768402.0,6272.0,20574060.0,3.048498935066778,3.311295577324689
1335,(주)드림시큐리티,203650,Dec-18,13083.08,28316767.0,11321.91,24951235.0,4.5376150719593635,4.620259085368043
1336,(주)드림시큐리티,203650,Dec-19,15012.67,28815881.0,10993.16,22615520.0,4.860891989218024,5.20985979918504
1337,(주)드림어스컴퍼니,60570,Dec-11,-14531.95,148471368.0,-22639.24,91429418.0,-2.4761439474546365,-0.9787712065803824
1338,(주)드림어스컴퍼니,60570,Dec-12,6212.32,96863412.0,-11858.84,91279846.0,-1.2991739709990309,0.6413484587968056
1339,(주)드림어스컴퍼니,60570,Dec-13,8342.43,69412593.0,4879.06,54199947.0,0.9001964522216231,1.2018611666041634
1340,(주)드림어스컴퍼니,60570,Dec-14,14724.76,53191621.0,10669.72,44672881.0,2.388410991446914,2.7682480291397775
1341,(주)드림어스컴퍼니,60570,Dec-15,14684.64,55637376.0,14301.74,54350016.0,2.6314141287465307,2.6393480526471986
1342,(주)드림어스컴퍼니,60570,Dec-16,6591.54,52327953.0,4818.35,49673321.0,0.9700076224015706,1.2596594405288508
1343,(주)드림어스컴퍼니,60570,Dec-17,2172.28,69451993.0,1356.54,61034418.0,0.22225820192141424,0.31277432168145275
1344,(주)드림어스컴퍼니,60570,Dec-18,2534.27,137849260.0,-3587.05,107695318.0,-0.33307390391846003,0.18384356941778288
1345,(주)드림어스컴퍼니,60570,Dec-19,-16210.23,196961163.0,-20621.71,174357763.0,-1.1827239375627916,-0.8230165659612805
1346,(주)드림텍,192650,Dec-19,126174.57,559670324.0,50329.22,409390388.0,1.2293698502760158,2.2544445290259842
1347,(주)디딤,217620,Dec-15,,,,,,
1348,(주)디딤,217620,Dec-16,,,,,,
1349,(주)디딤,217620,Dec-17,25879.78,68808886.0,24733.76,65876555.0,3.7545618467753816,3.7611101566155276
1350,(주)디딤,217620,Dec-18,34365.03,97013239.0,33164.15,93391889.0,3.551073905358098,3.5423031283390096
1351,(주)디딤,217620,Dec-19,46895.55,125265879.0,43683.39,118257663.0,3.6939162242703882,3.7436810705651133
1352,(주)디모아,16670,Dec-11,,,6609.7,49059079.0,1.3472939432882545,
1353,(주)디모아,16670,Dec-12,8166.06,95972857.0,6008.11,55723664.0,1.0781972269447322,0.8508718251453117
1354,(주)디모아,16670,Dec-13,12429.76,103871260.0,8342.34,59365552.0,1.4052492933949305,1.1966505460702028
1355,(주)디모아,16670,Dec-14,15755.96,111790797.0,11746.19,70059334.0,1.6766060037053734,1.409414766047334
1356,(주)디모아,16670,Dec-15,10292.35,125056165.0,6490.75,72820518.0,0.8913353239261494,0.8230182014617192
1357,(주)디모아,16670,Dec-16,8272.79,112077282.0,5325.49,53443154.0,0.9964774908307247,0.7381326395834619
1358,(주)디모아,16670,Dec-17,6952.8,113100719.0,3843.94,55737521.0,0.6896503344667948,0.6147441025551748
1359,(주)디모아,16670,Dec-18,7725.67,15619906.0,3446.45,8889174.0,3.8771318909945967,4.946041288596743
1360,(주)디모아,16670,Dec-19,7737.09,20405375.0,-4938.5,4633217.0,-10.65890071628417,3.791692139938619
1361,(주)디바이스이엔지,187870,Dec-17,,,17911.24,115287774.0,1.5536114002860357,
1362,(주)디바이스이엔지,187870,Dec-18,,,28568.93,93160425.0,3.0666380064281586,
1363,(주)디바이스이엔지,187870,Dec-19,,,14634.94,43228287.0,3.3855007948846083,
1364,(주)디비아이엔씨,12030,Dec-11,100821.63,511077050.0,87597.71,511011832.0,1.7142012085544038,1.972728573900941
1365,(주)디비아이엔씨,12030,Dec-12,110722.44,544542768.0,107237.88,545150378.0,1.967124748100239,2.033310265172781
1366,(주)디비아이엔씨,12030,Dec-13,17471.49,525450781.0,57516.12,525422001.0,1.0946652384280344,0.33250478697071345
1367,(주)디비아이엔씨,12030,Dec-14,-97089.1,283311322.0,-111630.05,283064800.0,-3.9436217431485656,-3.4269403465633475
1368,(주)디비아이엔씨,12030,Dec-15,10251.93,203671200.0,-675.41,203754352.0,-0.033148249024884634,0.5033568810906991
1369,(주)디비아이엔씨,12030,Dec-16,24567.02,204809968.0,24507.05,204809968.0,1.1965750612294417,1.1995031413705413
1370,(주)디비아이엔씨,12030,Dec-17,28383.03,199529519.0,28403.73,199529519.0,1.4235352313960121,1.4224977909158394
1371,(주)디비아이엔씨,12030,Dec-18,56891.82,237112636.0,36070.75,206838971.0,1.7439049239903632,2.3993584213706773
1372,(주)디비아이엔씨,12030,Dec-19,83483.08,238505593.0,51970.54,192984328.0,2.6929927698584932,3.500256700479137
1373,(주)디스플레이테크,66670,Dec-11,,,23507.98,177792014.0,1.322217993435858,
1374,(주)디스플레이테크,66670,Dec-12,,,33684.78,293664618.0,1.1470493186891175,
1375,(주)디스플레이테크,66670,Dec-13,,,46534.18,535275211.0,0.8693505517108657,
1376,(주)디스플레이테크,66670,Dec-14,,,35458.51,429634668.0,0.8253177092310438,
1377,(주)디스플레이테크,66670,Dec-15,,,28635.1,318044268.0,0.9003495073207859,
1378,(주)디스플레이테크,66670,Dec-16,,,11002.65,89178900.0,1.2337727870606163,
1379,(주)디스플레이테크,66670,Dec-17,,,11334.67,82707089.0,1.3704593085122365,
1380,(주)디스플레이테크,66670,Dec-18,,,8208.97,57286597.0,1.432965201266886,
1381,(주)디스플레이테크,66670,Dec-19,,,9875.75,43569777.0,2.2666514910094677,
1382,(주)디아이,3160,Dec-11,3896.77,87027369.0,4924.55,45262670.0,1.0879937043042311,0.44776373740541325
1383,(주)디아이,3160,Dec-12,26391.82,93937495.0,5505.59,32555358.0,1.6911471223876575,2.8095085993085083
1384,(주)디아이,3160,Dec-13,26487.16,106942673.0,13810.78,53780232.0,2.5680030536127103,2.4767624800251626
1385,(주)디아이,3160,Dec-14,31251.99,133969332.0,17131.8,88193860.0,1.9425161796977704,2.332771951120873
1386,(주)디아이,3160,Dec-15,27421.48,105480560.0,12895.42,58266423.0,2.213182024233751,2.599671446567974
1387,(주)디아이,3160,Dec-16,33915.31,109725349.0,10396.81,52288689.0,1.9883478050099899,3.09092751211026
1388,(주)디아이,3160,Dec-17,64524.51,152165620.0,37880.98,81473534.0,4.649482861514268,4.240413176116918
1389,(주)디아이,3160,Dec-18,58819.38,195994250.0,21286.93,80608154.0,2.6407911537088418,3.001076817304589
1390,(주)디아이,3160,Dec-19,40037.38,109539465.0,26300.23,68875685.0,3.818507213394683,3.6550644098909917
1391,(주)디아이씨,92200,Dec-11,101212.51,519145524.0,71199.32,323532686.0,2.2006839828233,1.94959804757943
1392,(주)디아이씨,92200,Dec-12,104065.4,504880496.0,72762.3,332305763.0,2.189618962461388,2.061188753070786
1393,(주)디아이씨,92200,Dec-13,109462.9,503605129.0,73107.78,323945943.0,2.2567894915726727,2.173585884984106
1394,(주)디아이씨,92200,Dec-14,107760.31,502040264.0,62827.92,317362603.0,1.9796888293104906,2.1464475606283244
1395,(주)디아이씨,92200,Dec-15,126670.48,519409720.0,81231.18,328714343.0,2.471178448091022,2.4387391133150147
1396,(주)디아이씨,92200,Dec-16,132855.72,557499791.0,75928.24,329571934.0,2.303844234503294,2.3830631355339826
1397,(주)디아이씨,92200,Dec-17,140318.82,632994705.0,57781.43,363622576.0,1.589049575403701,2.2167455571370063
1398,(주)디아이씨,92200,Dec-18,132258.91,588210775.0,84391.17,362351958.0,2.3289834134137615,2.248495192900878
1399,(주)디아이씨,92200,Dec-19,79025.43,537765529.0,-1399.83,380837907.0,-0.03675658263713754,1.46951460698776
1400,(주)디아크,78590,Dec-11,,,7059.17,36339241.0,1.9425749701266464,
1401,(주)디아크,78590,Dec-12,,,5272.3,33487579.0,1.574404647167835,
1402,(주)디아크,78590,Dec-13,,,3576.91,31284457.0,1.1433505142825398,
1403,(주)디아크,78590,Dec-14,,,5143.37,36718175.0,1.4007695099225383,
1404,(주)디아크,78590,Dec-15,,,5920.49,39626376.0,1.494078085767924,
1405,(주)디아크,78590,Dec-16,,,8484.9,39105093.0,2.1697685260587414,
1406,(주)디아크,78590,Dec-17,,,9106.64,40019060.0,2.27557568818458,
1407,(주)디아크,78590,Dec-18,-3072.17,43385870.0,-4296.13,37763569.0,-1.137638765022448,-0.7081038135226976
1408,(주)디아크,78590,Dec-19,6066.21,64599738.0,1028.95,37772354.0,0.2724082274565149,0.9390456041787663
1409,(주)디알비동일,4840,Dec-11,119950.12,505919694.0,77949.7,338846704.0,2.3004414409177785,2.3709320159416447
1410,(주)디알비동일,4840,Dec-12,88613.74,336113707.0,42319.0,142337360.0,2.9731477385838825,2.6364214893503286
1411,(주)디알비동일,4840,Dec-13,86098.93,421068531.0,46161.52,141540778.0,3.2613583627468827,2.0447723745947664
1412,(주)디알비동일,4840,Dec-14,155492.34,585108837.0,30663.85,141168522.0,2.172145005527507,2.657494301355083
1413,(주)디알비동일,4840,Dec-15,170627.65,679635431.0,34923.25,159591245.0,2.188293599689632,2.510576144462368
1414,(주)디알비동일,4840,Dec-16,171828.16,551252492.0,35128.05,129988200.0,2.7024029873480826,3.117050035938885
1415,(주)디알비동일,4840,Dec-17,142518.14,546864454.0,36154.72,121992898.0,2.963674164048468,2.6060962448292537
1416,(주)디알비동일,4840,Dec-18,145038.07,545431367.0,33114.35,111036815.0,2.98228565003418,2.659144280567201
1417,(주)디알비동일,4840,Dec-19,142940.78,546994961.0,28969.97,113889433.0,2.5436925302806626,2.6132010382450304
1418,(주)디알젬,263690,Dec-18,15252.29,56626161.0,15327.73,56606738.0,2.707757157813969,2.6935059221125726
1419,(주)디알젬,263690,Dec-19,16910.97,60087401.0,17149.62,60226049.0,2.847541933225605,2.814395317247954
1420,(주)디알텍,214680,Dec-15,,,,,,
1421,(주)디알텍,214680,Dec-16,9404.93,36639222.0,9795.71,37786686.0,2.59237076254848,2.566902212061162
1422,(주)디알텍,214680,Dec-17,9622.58,38804491.0,8929.44,37757616.0,2.364937447321886,2.479759365997096
1423,(주)디알텍,214680,Dec-18,14902.57,44714337.0,14322.49,43183164.0,3.316683789080393,3.3328393083408567
1424,(주)디알텍,214680,Dec-19,18378.86,47845054.0,17625.4,46786896.0,3.7671659175680308,3.8413291371768543
1425,(주)디앤씨미디어,263720,Dec-17,,,8106.47,26536904.0,3.054791169308974,
1426,(주)디앤씨미디어,263720,Dec-18,9231.63,32910222.0,9438.7,32081829.0,2.942070416247154,2.80509502488315
1427,(주)디앤씨미디어,263720,Dec-19,11396.63,42139941.0,9145.55,42139941.0,2.1702806845410625,2.704472225056034
1428,(주)디에스앤엘,141020,Dec-13,339.36,16492480.0,338.05,16329351.0,0.2070198625775146,0.20576650691709192
1429,(주)디에스앤엘,141020,Dec-14,-2527.93,12123550.0,-1805.31,12293434.0,-1.4685156320032304,-2.0851400786073384
1430,(주)디에스앤엘,141020,Dec-15,-3842.0,53708366.0,-5665.39,18250289.0,-3.1042741295767975,-0.7153447937701176
1431,(주)디에스앤엘,141020,Dec-16,-11548.12,50063640.0,-11469.49,49888011.0,-2.2990473602966452,-2.3066880474532017
1432,(주)디에스앤엘,141020,Dec-17,4199.46,46442299.0,4007.55,46533423.0,0.8612196871912904,0.9042317220342602
1433,(주)디에스앤엘,141020,Dec-18,-9637.83,25153821.0,-11815.84,11087403.0,-10.656995150261968,-3.8315570425662164
1434,(주)디에스앤엘,141020,Dec-19,-24398.78,38570359.0,-38092.49,875623.0,-435.0329993615974,-6.325785041305941
1435,(주)디에스케이,109740,Dec-11,10694.33,37945005.0,10395.54,37457285.0,2.7753052577088813,2.818376226330712
1436,(주)디에스케이,109740,Dec-12,3520.22,19550609.0,3382.71,19222311.0,1.7597832019261368,1.8005679516172615
1437,(주)디에스케이,109740,Dec-13,7976.53,32036754.0,7704.43,31332384.0,2.458935138800801,2.4898059272796487
1438,(주)디에스케이,109740,Dec-14,8687.67,35009890.0,8150.08,34714490.0,2.3477458548289203,2.481490230332058
1439,(주)디에스케이,109740,Dec-15,17790.79,56461731.0,16930.68,55953367.0,3.0258554413713834,3.1509466119627114
1440,(주)디에스케이,109740,Dec-16,15213.94,59535940.0,16775.09,46508330.0,3.6069000972513954,2.555421145613893
1441,(주)디에스케이,109740,Dec-17,-8369.5,103291567.0,-16942.04,102528479.0,-1.6524228356103867,-0.8102791198820714
1442,(주)디에스케이,109740,Dec-18,35457.5,117907273.0,38602.13,117447230.0,3.2867637661611937,3.0072360336923407
1443,(주)디에스케이,109740,Dec-19,21197.58,76480134.0,24539.01,76019403.0,3.2279929901580524,2.7716452484249046
1444,(주)디에이테크놀로지,196490,Dec-14,9114.67,40333039.0,9080.49,40275056.0,2.2546188390153947,2.259852028506952
1445,(주)디에이테크놀로지,196490,Dec-15,9740.62,60452386.0,9475.38,60039421.0,1.5781931008295365,1.6112879316293656
1446,(주)디에이테크놀로지,196490,Dec-16,12878.04,74923371.0,12790.28,74682634.0,1.7126176883370234,1.718828161108768
1447,(주)디에이테크놀로지,196490,Dec-17,11711.0,101348011.0,12288.18,100382714.0,1.2241330713572858,1.155523417228188
1448,(주)디에이테크놀로지,196490,Dec-18,-4125.89,92133286.0,-4863.6,91110422.0,-0.533813793552619,-0.4478175238425774
1449,(주)디에이테크놀로지,196490,Dec-19,-2195.13,108845736.0,-2806.38,107549535.0,-0.2609383666791307,-0.20167349504623683
1450,(주)디에이피,66900,Dec-11,,,54968.52,212427333.0,2.5876387573909803,
1451,(주)디에이피,66900,Dec-12,,,107416.76,309642334.0,3.4690592404590257,
1452,(주)디에이피,66900,Dec-13,,,115045.18,304367858.0,3.7798071306202115,
1453,(주)디에이피,66900,Dec-14,,,66532.73,216686457.0,3.070460928714156,
1454,(주)디에이피,66900,Dec-15,,,90708.42,256089914.0,3.54205359294236,
1455,(주)디에이피,66900,Dec-16,,,83545.64,247819536.0,3.3712289736512133,
1456,(주)디에이피,66900,Dec-17,,,86373.17,297905538.0,2.899347577754664,
1457,(주)디에이피,66900,Dec-18,,,84603.95,304108132.0,2.782035108485688,
1458,(주)디에이피,66900,Dec-19,,,74773.44,270484203.0,2.7644290931104765,
1459,(주)디엔에이링크,127120,Dec-11,,,4161.22,9150508.0,4.54752894593393,
1460,(주)디엔에이링크,127120,Dec-12,,,4436.17,10037535.0,4.419581102332396,
1461,(주)디엔에이링크,127120,Dec-13,,,-708.52,6666124.0,-1.0628665173345109,
1462,(주)디엔에이링크,127120,Dec-14,,,2142.12,8732714.0,2.4529831161309072,
1463,(주)디엔에이링크,127120,Dec-15,-1609.85,9419934.0,-1106.9,9296431.0,-1.1906719901433143,-1.7089822497694782
1464,(주)디엔에이링크,127120,Dec-16,-1383.12,11483885.0,-4142.62,10403732.0,-3.9818595865406756,-1.2044007755215242
1465,(주)디엔에이링크,127120,Dec-17,6211.05,14480118.0,6620.01,14179692.0,4.668655708459676,4.289364216507075
1466,(주)디엔에이링크,127120,Dec-18,3234.87,14876023.0,2480.94,12094514.0,2.051293669179266,2.174552970239425
1467,(주)디엔에이링크,127120,Dec-19,-4924.91,15572845.0,-7010.35,13471617.0,-5.2037925365603845,-3.1624985672174866
1468,(주)디엔에프,92070,Dec-11,,,10541.36,25329505.0,4.161692066228693,
1469,(주)디엔에프,92070,Dec-12,,,12567.71,27174584.0,4.624803088061992,
1470,(주)디엔에프,92070,Dec-13,,,1454.84,20605828.0,0.7060332639872564,
1471,(주)디엔에프,92070,Dec-14,,,31052.16,61629776.0,5.038499572025055,
1472,(주)디엔에프,92070,Dec-15,,,40625.46,71488720.0,5.682779045421431,
1473,(주)디엔에프,92070,Dec-16,,,31200.13,58221631.0,5.358855371124866,
1474,(주)디엔에프,92070,Dec-17,,,36268.52,74380663.0,4.876068394281454,
1475,(주)디엔에프,92070,Dec-18,,,35547.08,74242592.0,4.787963221973715,
1476,(주)디엔에프,92070,Dec-19,,,23433.39,58814557.0,3.984284026826896,
1477,(주)디엔오토모티브,7340,Dec-11,115322.27,562794298.0,64169.19,377329347.0,1.700614874252015,2.049101606214212
1478,(주)디엔오토모티브,7340,Dec-12,145723.27,632802344.0,84883.01,410243496.0,2.0690885005523647,2.3028244345441298
1479,(주)디엔오토모티브,7340,Dec-13,155600.05,666499706.0,91377.01,436690334.0,2.0924898694918217,2.33458542590865
1480,(주)디엔오토모티브,7340,Dec-14,175666.6,721986990.0,88891.62,438359811.0,2.0278232121055457,2.433099244627663
1481,(주)디엔오토모티브,7340,Dec-15,260995.11,910458499.0,90903.3,385393012.0,2.35871687263494,2.866633792607388
1482,(주)디엔오토모티브,7340,Dec-16,283271.21,959031647.0,79633.37,349008113.0,2.2817054112435486,2.953721192476978
1483,(주)디엔오토모티브,7340,Dec-17,227619.3,877858995.0,41771.51,133035668.0,3.139872985040373,2.5928913560884568
1484,(주)디엔오토모티브,7340,Dec-18,238065.62,908521022.0,28961.06,145490957.0,1.9905745757105713,2.620364463069078
1485,(주)디엔오토모티브,7340,Dec-19,256490.16,929772577.0,36549.24,159118853.0,2.2969773418364197,2.758633308239634
1486,(주)디엠에스,68790,Dec-11,49855.15,230196160.0,55579.56,227055326.0,2.447842161606022,2.1657680996937567
1487,(주)디엠에스,68790,Dec-12,-13308.0,91469485.0,-24242.8,92920491.0,-2.6089832004869624,-1.454911438497768
1488,(주)디엠에스,68790,Dec-13,25587.0,109258841.0,32605.46,137576794.0,2.3699825422592706,2.3418699819449853
1489,(주)디엠에스,68790,Dec-14,6540.95,104435241.0,-658.57,104063540.0,-0.06328537353236302,0.6263163600110809
1490,(주)디엠에스,68790,Dec-15,52230.12,180943915.0,47867.13,188558092.0,2.5385879488004153,2.8865364165465306
1491,(주)디엠에스,68790,Dec-16,77402.46,248848765.0,32527.62,248456867.0,1.309185791190066,3.1104217053277323
1492,(주)디엠에스,68790,Dec-17,50008.11,268731601.0,27095.48,265966852.0,1.0187540212717938,1.8608942831401507
1493,(주)디엠에스,68790,Dec-18,59144.92,298717912.0,38897.6,293684096.0,1.3244707673921845,1.9799589386524634
1494,(주)디엠에스,68790,Dec-19,54486.49,196206589.0,32647.53,193234089.0,1.6895326372770594,2.776995934626844
1495,(주)디오,39840,Dec-11,22999.98,51256033.0,19245.43,50140272.0,3.8383178296280485,4.487272746995461
1496,(주)디오,39840,Dec-12,18617.7,47870234.0,15355.04,42657352.0,3.599623342771019,3.8892017950027147
1497,(주)디오,39840,Dec-13,18473.13,62794873.0,18288.1,58162567.0,3.144307575007822,2.9418213808633706
1498,(주)디오,39840,Dec-14,23550.93,61576256.0,23167.05,58295434.0,3.97407625441128,3.8246771612746318
1499,(주)디오,39840,Dec-15,33782.99,71939173.0,28891.59,60492899.0,4.7760299932063095,4.696049258169816
1500,(주)디오,39840,Dec-16,48306.1,88019748.0,43786.41,76571181.0,5.718392929057735,5.48809796637909
1501,(주)디오,39840,Dec-17,44911.32,94538598.0,36941.55,78075286.0,4.731529257542522,4.750580286794606
1502,(주)디오,39840,Dec-18,43684.65,91043124.0,23943.6,71369828.0,3.354863066224568,4.798237151879806
1503,(주)디오,39840,Dec-19,82555.71,127165199.0,47108.69,87716698.0,5.370549858135335,6.4920049391815144
1504,(주)디와이디,219550,Dec-15,,,,,,
1505,(주)디와이디,219550,Dec-16,,,,,,
1506,(주)디와이디,219550,Dec-17,,,12800.23,63692286.0,2.0096986313224807,
1507,(주)디와이디,219550,Dec-18,,,9507.62,54157675.0,1.7555443434379339,
1508,(주)디와이디,219550,Dec-19,2955.55,48109003.0,2899.55,48109003.0,0.6027042381235794,0.6143444710338312
1509,(주)디이엔티,79810,Dec-11,,,4155.55,45089545.0,0.9216216309124432,
1510,(주)디이엔티,79810,Dec-12,,,6339.71,30360810.0,2.088122813587648,
1511,(주)디이엔티,79810,Dec-13,,,4896.09,40762816.0,1.2011167236336173,
1512,(주)디이엔티,79810,Dec-14,4676.3,25084836.0,4580.59,25035048.0,1.8296709477049935,1.8641939696157472
1513,(주)디이엔티,79810,Dec-15,12698.49,47963195.0,12441.41,47889517.0,2.597940171332277,2.6475488132097955
1514,(주)디이엔티,79810,Dec-16,6721.61,45512487.0,5009.37,38609273.0,1.2974525575759999,1.4768716110811522
1515,(주)디이엔티,79810,Dec-17,21434.35,180427567.0,19853.39,176696709.0,1.1235857256401984,1.1879753386022214
1516,(주)디이엔티,79810,Dec-18,9518.12,74958203.0,8123.36,74849074.0,1.085298663815133,1.2697903123424665
1517,(주)디이엔티,79810,Dec-19,7464.84,29668977.0,6888.96,29443763.0,2.339700941078761,2.5160422619222764
1518,(주)디지아이,43360,Dec-11,,,2112.05,26955616.0,0.7835287459207018,
1519,(주)디지아이,43360,Dec-12,,,2797.08,30811536.0,0.9078028437141206,
1520,(주)디지아이,43360,Dec-13,,,2046.93,24543546.0,0.8339992925227675,
1521,(주)디지아이,43360,Dec-14,4937.45,25893556.0,4912.23,25614568.0,1.9177485249800033,1.9068257754941036
1522,(주)디지아이,43360,Dec-15,,,2411.52,22052199.0,1.0935508064297805,
1523,(주)디지아이,43360,Dec-16,,,2521.21,18979552.0,1.3283822505399496,
1524,(주)디지아이,43360,Dec-17,,,4222.98,24750765.0,1.7062018083077428,
1525,(주)디지아이,43360,Dec-18,,,3426.48,21067104.0,1.626459906401943,
1526,(주)디지아이,43360,Dec-19,,,1447.07,15369640.0,0.9415119677494073,
1527,(주)디지캡,197140,Dec-18,,,8225.91,18022795.0,4.564169985842929,
1528,(주)디지캡,197140,Dec-19,9947.3,23851999.0,8718.44,19282616.0,4.521398963709074,4.170426134933177
1529,(주)디지털대성,68930,Dec-11,,,12156.32,49919903.0,2.435164988201199,
1530,(주)디지털대성,68930,Dec-12,,,14655.01,52484028.0,2.7922799675360284,
1531,(주)디지털대성,68930,Dec-13,,,18135.84,58018152.0,3.125890669527013,
1532,(주)디지털대성,68930,Dec-14,,,19348.67,57505052.0,3.364690462326683,
1533,(주)디지털대성,68930,Dec-15,19723.67,60225882.0,17544.97,54927432.0,3.1942090429423318,3.274949132334832
1534,(주)디지털대성,68930,Dec-16,27483.97,83509558.0,16341.27,52731007.0,3.098986901577662,3.2911166887028673
1535,(주)디지털대성,68930,Dec-17,28626.62,89840128.0,17625.96,56820821.0,3.102024872185497,3.186395727307958
1536,(주)디지털대성,68930,Dec-18,36355.29,106906093.0,14538.78,58651268.0,2.478851778617983,3.4006752075393867
1537,(주)디지털대성,68930,Dec-19,52436.97,140630621.0,28222.81,89600446.0,3.1498515085516425,3.728702157974542
1538,(주)디지틀조선일보,33130,Dec-11,20933.93,41082372.0,19741.02,39539534.0,4.992729555183933,5.095599153817116
1539,(주)디지틀조선일보,33130,Dec-12,24199.97,42238388.0,23093.98,40626783.0,5.684422515068446,5.729378213960248
1540,(주)디지틀조선일보,33130,Dec-13,22792.28,39763158.0,22051.93,38594766.0,5.713709988551297,5.732009514938427
1541,(주)디지틀조선일보,33130,Dec-14,21004.16,34085791.0,20699.94,33084453.0,6.256697065537097,6.162145393662715
1542,(주)디지틀조선일보,33130,Dec-15,21382.43,35093099.0,20676.04,34132393.0,6.057600473544296,6.093058353153706
1543,(주)디지틀조선일보,33130,Dec-16,22005.32,39134399.0,21183.39,38355691.0,5.522880555065479,5.6230121229151875
1544,(주)디지틀조선일보,33130,Dec-17,24214.5,39512311.0,23196.52,38315401.0,6.054098194091718,6.128343138420833
