,회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별),총자본투자효율(개별),총자본투자효율(연결)
2834,(주)성안,11300,Dec-17,37357.65,293390451.0,1116.54,157758250.0,0.0707753794175582,1.2733083122735989
2835,(주)성안,11300,Dec-18,37224.19,306490119.0,1515.58,162602155.0,0.09320786677150743,1.2145314870656565
2836,(주)성안,11300,Dec-19,3936.05,264791163.0,-38980.61,120958172.0,-3.222652042062937,0.1486473323129745
2837,(주)성우하이텍,15750,Dec-11,464948.4,2238625332.0,172298.9,1148125362.0,1.5006976215546748,2.0769370977528094
2838,(주)성우하이텍,15750,Dec-12,577487.09,2259623106.0,176641.72,1121953553.0,1.5744120558972907,2.555678814164153
2839,(주)성우하이텍,15750,Dec-13,582005.25,2263358590.0,206075.55,1126081765.0,1.830022973509388,2.5714230726470966
2840,(주)성우하이텍,15750,Dec-14,570860.5,2612066830.0,195981.4,1379665178.0,1.4204997206938277,2.185474328005612
2841,(주)성우하이텍,15750,Dec-15,533839.81,3229104413.0,254492.0,1697475936.0,1.4992377482516488,1.6532132186584705
2842,(주)성우하이텍,15750,Dec-16,598088.7,3445158804.0,276589.58,1801014162.0,1.535743504053579,1.7360265056739599
2843,(주)성우하이텍,15750,Dec-17,616801.56,3385206082.0,260694.79,1900200679.0,1.3719329378262999,1.822050253541994
2844,(주)성우하이텍,15750,Dec-18,601233.39,3317671247.0,244951.42,1937359976.0,1.264356769183096,1.8122150907618244
2845,(주)성우하이텍,15750,Dec-19,662701.54,3446277584.0,182892.95,1843989416.0,0.9918329704773099,1.9229488160695993
2846,(주)성창오토텍,80470,Dec-11,10476.04,52162131.0,10203.69,50954217.0,2.00252120447656,2.008361199813712
2847,(주)성창오토텍,80470,Dec-12,13796.16,72905833.0,9985.65,52920005.0,1.886932928294319,1.8923259542209743
2848,(주)성창오토텍,80470,Dec-13,32045.5,106695690.0,14261.52,76017350.0,1.8760874984460785,3.003448405460427
2849,(주)성창오토텍,80470,Dec-14,35481.42,112591960.0,15021.7,79415631.0,1.8915293892206184,3.1513280344351404
2850,(주)성창오토텍,80470,Dec-15,35953.03,115469944.0,16438.65,81533274.0,2.0161891205301044,3.1136266940598842
2851,(주)성창오토텍,80470,Dec-16,36810.79,117662521.0,15486.95,78612541.0,1.970035544328735,3.128505975152444
2852,(주)성창오토텍,80470,Dec-17,30170.65,106028645.0,12587.79,76426273.0,1.6470500923157667,2.845518774666978
2853,(주)성창오토텍,80470,Dec-18,28048.61,109296757.0,11066.49,77962580.0,1.419461746904733,2.566280168770241
2854,(주)성창오토텍,80470,Dec-19,34303.4,110875098.0,13608.71,74400009.0,1.8291274669066235,3.0938777614428803
2855,(주)세경하이테크,148150,Dec-19,67097.75,206426561.0,37290.54,163348809.0,2.2828779853546406,3.2504416909798737
2856,(주)세동,53060,Dec-11,19069.5,75284054.0,13963.75,69452578.0,2.0105445185922397,2.533006524861161
2857,(주)세동,53060,Dec-12,19196.93,93156349.0,17306.5,87908162.0,1.968702291830422,2.06072159397316
2858,(주)세동,53060,Dec-13,22887.1,101433187.0,19740.56,94785508.0,2.0826559266844886,2.256371970250723
2859,(주)세동,53060,Dec-14,23030.96,125643592.0,20447.59,116531116.0,1.754689279728515,1.833038966284886
2860,(주)세동,53060,Dec-15,25272.79,126126166.0,22861.9,119898501.0,1.9067711280226929,2.003770573665103
2861,(주)세동,53060,Dec-16,26905.01,127367858.0,16252.35,116288035.0,1.3975943440784773,2.112386156325248
2862,(주)세동,53060,Dec-17,20716.05,114492516.0,11736.82,101220871.0,1.1595256871480586,1.809380274253035
2863,(주)세동,53060,Dec-18,23454.92,124461800.0,17355.56,108171021.0,1.604455596291358,1.884507535645475
2864,(주)세동,53060,Dec-19,23988.64,116302468.0,13717.76,92138164.0,1.4888249781057066,2.0626079921193075
2865,(주)세림비앤지,340440,Dec-19,,,,,,
2866,(주)세보엠이씨,11560,Dec-11,134668.07,130336341.0,133997.96,129806410.0,10.322907782443101,10.332350054233915
2867,(주)세보엠이씨,11560,Dec-12,93543.1,117506548.0,91703.58,114160973.0,8.032830974557303,7.960671264038835
2868,(주)세보엠이씨,11560,Dec-13,92189.39,130004221.0,87331.9,122770295.0,7.113438963390941,7.091261290662247
2869,(주)세보엠이씨,11560,Dec-14,177218.55,169668000.0,168462.57,158815970.0,10.607407428862475,10.445019096117122
2870,(주)세보엠이씨,11560,Dec-15,157712.57,161485346.0,149577.93,149794511.0,9.98554145952651,9.76637038013344
2871,(주)세보엠이씨,11560,Dec-16,208023.61,208097427.0,196537.4,196561202.0,9.99878907944407,9.996452767289622
2872,(주)세보엠이씨,11560,Dec-17,309114.75,257713994.0,328335.49,245392317.0,13.380023222161434,11.994488355180277
2873,(주)세보엠이씨,11560,Dec-18,242120.53,246405813.0,255046.67,238809722.0,10.679911515495169,9.826088396705154
2874,(주)세보엠이씨,11560,Dec-19,323318.31,289059467.0,362167.79,284018839.0,12.75154110463778,11.185183220447852
2875,(주)세아베스틸지주,1430,Dec-11,,,543567.84,1999402385.0,2.7186515534740647,
2876,(주)세아베스틸지주,1430,Dec-12,,,409879.49,2159086176.0,1.8983933784401201,
2877,(주)세아베스틸지주,1430,Dec-13,,,381364.23,2209112063.0,1.7263236047975896,
2878,(주)세아베스틸지주,1430,Dec-14,,,427441.24,2429299409.0,1.7595247354707606,
2879,(주)세아베스틸지주,1430,Dec-15,624807.59,3593929795.0,431743.16,2482589543.0,1.739083938451923,1.7385080556366295
2880,(주)세아베스틸지주,1430,Dec-16,577813.75,3537087560.0,341840.74,2453702462.0,1.3931629661461375,1.6335862208624545
2881,(주)세아베스틸지주,1430,Dec-17,623776.44,3590984649.0,385170.51,2485388745.0,1.5497394955814046,1.7370623964480219
2882,(주)세아베스틸지주,1430,Dec-18,490238.3,3718893786.0,268567.19,2667885807.0,1.0066667369920155,1.3182368957283257
2883,(주)세아베스틸지주,1430,Dec-19,505801.02,3576889161.0,269446.25,2606108194.0,1.0339027774070995,1.4140807758733902
2884,(주)세아제강,306200,Dec-18,,,,1054118541.0,,
2885,(주)세아제강,306200,Dec-19,,,140678.49,1028798817.0,1.3674052465400532,
2886,(주)세아제강지주,3030,Dec-11,283434.84,1932618927.0,197841.29,1641639574.0,1.2051444978141101,1.4665842088174894
2887,(주)세아제강지주,3030,Dec-12,301297.64,2030350314.0,183121.48,1682525725.0,1.0883725418225032,1.4839687413666685
2888,(주)세아제강지주,3030,Dec-13,299326.88,1995560542.0,208716.76,1717961948.0,1.2149090976257175,1.499963913397522
2889,(주)세아제강지주,3030,Dec-14,296681.65,2285029617.0,188685.67,1735274282.0,1.0873535783779915,1.298371136167204
2890,(주)세아제강지주,3030,Dec-15,237178.63,2073851398.0,164141.99,1591178587.0,1.031574905174362,1.1436626087516806
2891,(주)세아제강지주,3030,Dec-16,242309.73,2169697077.0,172654.41,1690749290.0,1.0211709744382031,1.1167905997967107
2892,(주)세아제강지주,3030,Dec-17,273447.78,2411700237.0,152927.52,1749525738.0,0.8741084322361651,1.1338381769209904
2893,(주)세아제강지주,3030,Dec-18,312105.31,2445381294.0,11630.12,708156138.0,0.16423101313286928,1.2763052975246976
2894,(주)세아제강지주,3030,Dec-19,271847.14,2448548032.0,10318.72,710686272.0,0.145193743097939,1.1102381347935102
2895,(주)세아특수강,19440,Dec-11,87128.3,474609645.0,78818.26,420485906.0,1.8744566435004364,1.835788651113485
2896,(주)세아특수강,19440,Dec-12,82070.48,484959468.0,71239.68,434310725.0,1.6402929031973594,1.6923162741509772
2897,(주)세아특수강,19440,Dec-13,101169.72,486216680.0,89987.99,436661795.0,2.060816655599558,2.0807537906762064
2898,(주)세아특수강,19440,Dec-14,100650.28,530110210.0,88912.56,461099393.0,1.9282731955363908,1.8986670715132992
2899,(주)세아특수강,19440,Dec-15,86045.95,500308874.0,76983.33,428517231.0,1.7965048878046168,1.7198565620485076
2900,(주)세아특수강,19440,Dec-16,92168.55,516822970.0,79269.1,420835195.0,1.8836138455577607,1.7833679102923772
2901,(주)세아특수강,19440,Dec-17,95190.02,527347713.0,79012.57,429595375.0,1.839232324137568,1.8050712585530828
2902,(주)세아특수강,19440,Dec-18,78269.06,500036175.0,61547.71,409085510.0,1.5045194340909314,1.5652679528636102
2903,(주)세아특수강,19440,Dec-19,79433.69,573172966.0,59343.25,453735614.0,1.3078816863601983,1.3858589764681957
2904,(주)세아홀딩스,58650,Dec-11,766948.83,3845130468.0,12441.56,1019398149.0,0.12204809290859327,1.994597677199025
2905,(주)세아홀딩스,58650,Dec-12,632040.47,4008794418.0,18198.66,1060446658.0,0.17161315812265968,1.576634778680736
2906,(주)세아홀딩스,58650,Dec-13,581365.1,3914700975.0,-104995.53,959769610.0,-1.0939659779392266,1.4850817564680021
2907,(주)세아홀딩스,58650,Dec-14,692100.87,4141073291.0,82514.92,969933027.0,0.8507280162963251,1.6713079469136112
2908,(주)세아홀딩스,58650,Dec-15,867642.91,5191468774.0,42424.29,980431299.0,0.4327104820426587,1.6712860035783008
2909,(주)세아홀딩스,58650,Dec-16,856056.72,5177866749.0,40947.59,985873936.0,0.4153430626854506,1.6533000200619878
2910,(주)세아홀딩스,58650,Dec-17,916276.91,5254771565.0,41805.07,1029729871.0,0.40598093905348115,1.7437045524546984
2911,(주)세아홀딩스,58650,Dec-18,755582.21,5453865784.0,44366.15,1039184692.0,0.42693228972237407,1.3854066820211284
2912,(주)세아홀딩스,58650,Dec-19,776620.63,5456657505.0,53554.24,1074470231.0,0.4984246045621714,1.423253391455068
2913,(주)세우글로벌,13000,Dec-11,851.51,31195672.0,2762.15,39776137.0,0.6944238954124681,0.272957735932087
2914,(주)세우글로벌,13000,Dec-12,3244.32,32499611.0,2487.53,40991889.0,0.6068346838078139,0.9982642561475581
2915,(주)세우글로벌,13000,Dec-13,3344.15,33460342.0,2726.89,42403303.0,0.6430843370857219,0.9994368856122272
2916,(주)세우글로벌,13000,Dec-14,3502.86,36222786.0,3078.78,39235194.0,0.7846985540583794,0.9670321879714056
2917,(주)세우글로벌,13000,Dec-15,3433.82,36979514.0,2983.66,40904573.0,0.7294196665981576,0.9285735880682479
2918,(주)세우글로벌,13000,Dec-16,3728.21,39207914.0,3486.05,43820764.0,0.7955246969222171,0.9508820081578427
2919,(주)세우글로벌,13000,Dec-17,2276.9,40346907.0,483.84,44036822.0,0.10987168874266176,0.5643307428745405
2920,(주)세우글로벌,13000,Dec-18,2352.81,43410663.0,-415.83,45549136.0,-0.0912926207864843,0.541988957874244
2921,(주)세우글로벌,13000,Dec-19,1887.17,45520999.0,2221.24,46313652.0,0.4796080430020936,0.41457130587138474
2922,(주)세운메디칼,100700,Dec-11,8100.13,55131039.0,6428.17,50819454.0,1.2649033970337422,1.4692503799901178
2923,(주)세운메디칼,100700,Dec-12,18782.41,56277534.0,14876.39,51821898.0,2.87067640787684,3.3374614459830454
2924,(주)세운메디칼,100700,Dec-13,23415.32,64641404.0,18840.5,60360045.0,3.1213528750682675,3.6223408761356732
2925,(주)세운메디칼,100700,Dec-14,20867.65,72997007.0,16655.95,67807719.0,2.456350139133865,2.858699398456159
2926,(주)세운메디칼,100700,Dec-15,19688.39,78636741.0,14980.22,73014416.0,2.051679766910688,2.5037138810215955
2927,(주)세운메디칼,100700,Dec-16,27218.79,85309919.0,21491.73,82965195.0,2.590451333236787,3.190577405190128
2928,(주)세운메디칼,100700,Dec-17,32172.25,86062523.0,25087.56,92164558.0,2.722039853975104,3.738241557245539
2929,(주)세운메디칼,100700,Dec-18,34344.01,96873412.0,25326.86,92906533.0,2.7260580265114402,3.545246243623586
2930,(주)세운메디칼,100700,Dec-19,37868.13,104471828.0,25515.55,106208381.0,2.40240457106676,3.624721680949241
2931,(주)세원물산,24830,Dec-11,,,31792.58,260242489.0,1.221652164570252,
2932,(주)세원물산,24830,Dec-12,,,40737.14,261082661.0,1.5603157959233456,
2933,(주)세원물산,24830,Dec-13,,,32921.88,205944350.0,1.598581364334588,
2934,(주)세원물산,24830,Dec-14,,,25422.21,222915515.0,1.1404414807107526,
2935,(주)세원물산,24830,Dec-15,,,36319.97,253851087.0,1.4307588921216634,
2936,(주)세원물산,24830,Dec-16,,,31242.96,246443449.0,1.2677537230863865,
2937,(주)세원물산,24830,Dec-17,,,38831.09,252941769.0,1.5351790316608402,
2938,(주)세원물산,24830,Dec-18,,,47699.74,243011621.0,1.9628583935086792,
2939,(주)세원물산,24830,Dec-19,,,63498.8,284013793.0,2.2357646552750343,
2940,(주)세이브존아이앤씨,67830,Dec-11,57240.45,525403825.0,57207.83,528249301.0,1.0829702924680253,1.0894562863146267
2941,(주)세이브존아이앤씨,67830,Dec-12,60386.81,502882801.0,60350.41,507092089.0,1.1901272236175626,1.2008127913684603
2942,(주)세이브존아이앤씨,67830,Dec-13,62173.0,510939100.0,62123.82,516280230.0,1.2032965120512167,1.2168377796884207
2943,(주)세이브존아이앤씨,67830,Dec-14,64965.48,512623544.0,64916.31,518836231.0,1.2511907635070305,1.2673136214750214
2944,(주)세이브존아이앤씨,67830,Dec-15,64069.67,527906656.0,63369.88,534449706.0,1.1857033372565837,1.2136552792393662
2945,(주)세이브존아이앤씨,67830,Dec-16,65258.72,553360023.0,64694.66,560797607.0,1.1536186886760378,1.1793175742296078
2946,(주)세이브존아이앤씨,67830,Dec-17,64856.64,562561981.0,62217.33,561656065.0,1.1077478527717848,1.152879899290599
2947,(주)세이브존아이앤씨,67830,Dec-18,59442.01,575796681.0,58523.82,574690418.0,1.018353850472586,1.032343741488152
2948,(주)세이브존아이앤씨,67830,Dec-19,53720.67,579249830.0,52996.85,578221234.0,0.9165497024967436,0.9274179674770039
2949,(주)세종메디칼,258830,Dec-18,9590.74,46378114.0,8965.5,46102466.0,1.9446899001020899,2.0679452381353842
2950,(주)세종메디칼,258830,Dec-19,10268.13,49484741.0,9898.08,49360169.0,2.0052767647533782,2.0750093447998443
2951,(주)세중,39310,Dec-11,45859.9,132382343.0,36020.25,100254809.0,3.5928700437701697,3.464200660053282
2952,(주)세중,39310,Dec-12,52016.45,140223436.0,39421.24,104834926.0,3.7603155269075117,3.709540393804071
2953,(주)세중,39310,Dec-13,47397.84,135976197.0,33952.71,95752314.0,3.545889240859495,3.485745376449968
2954,(주)세중,39310,Dec-14,47093.65,148046477.0,31059.02,96214354.0,3.228106691855978,3.1810044355192595
2955,(주)세중,39310,Dec-15,43901.52,132721734.0,27325.96,93665112.0,2.9174107003683507,3.307786801519637
2956,(주)세중,39310,Dec-16,49178.19,147817967.0,29821.03,93193103.0,3.199918131280595,3.3269426577893606
2957,(주)세중,39310,Dec-17,28326.28,115681226.0,12708.49,70970986.0,1.790659918406657,2.448649705700733
2958,(주)세중,39310,Dec-18,18164.65,111721714.0,5339.4,63911208.0,0.8354403190125901,1.6258835771173368
2959,(주)세중,39310,Dec-19,19725.56,124802699.0,6786.53,63216333.0,1.0735405990727112,1.5805395362483308
2960,(주)세진중공업,75580,Dec-15,84926.08,520261903.0,67860.54,420422573.0,1.6141031514023865,1.6323716864580797
2961,(주)세진중공업,75580,Dec-16,53273.83,365850478.0,59267.64,365903472.0,1.6197616184412702,1.4561640124466366
2962,(주)세진중공업,75580,Dec-17,33805.03,348994473.0,32974.71,346692858.0,0.9511216986188968,0.9686408414840426
2963,(주)세진중공업,75580,Dec-18,34738.1,368276715.0,31270.46,351232399.0,0.890306819331892,0.9432608303785919
2964,(주)세진중공업,75580,Dec-19,38704.96,408589323.0,33564.12,386471976.0,0.8684748722893172,0.9472827071401471
2965,(주)세진티에스,67770,Dec-11,11728.22,72814637.0,7426.41,61029620.0,1.216853390206264,1.6106953880714945
2966,(주)세진티에스,67770,Dec-12,10294.91,65660658.0,3826.57,54894779.0,0.6970735777987193,1.567896258365245
2967,(주)세진티에스,67770,Dec-13,6712.07,53355077.0,4372.06,53850421.0,0.8118896600641248,1.2580002461621413
2968,(주)세진티에스,67770,Dec-14,12891.92,54334363.0,8748.26,54287538.0,1.6114674421227209,2.3727010474016232
2969,(주)세진티에스,67770,Dec-15,4979.07,48615454.0,1317.5,47874645.0,0.27519786308598215,1.0241743294220804
2970,(주)세진티에스,67770,Dec-16,9113.91,47932640.0,7079.6,50123261.0,1.4124380295208647,1.901399547364802
2971,(주)세진티에스,67770,Dec-17,6507.05,44168218.0,-512.5,43289897.0,-0.11838790006823069,1.4732425926714996
2972,(주)세진티에스,67770,Dec-18,5604.89,41644197.0,2241.82,40657296.0,0.5513942688170901,1.3458994058643992
2973,(주)세진티에스,67770,Dec-19,5642.42,40921359.0,1033.55,38025649.0,0.2718033819751505,1.378844725073769
2974,(주)세코닉스,53450,Dec-11,26297.15,116101434.0,15724.11,106108410.0,1.4818910207023175,2.265015090166759
2975,(주)세코닉스,53450,Dec-12,47031.38,159406886.0,36575.34,154756043.0,2.3634191784032628,2.9503982657311303
2976,(주)세코닉스,53450,Dec-13,66874.94,203329442.0,55390.79,193543462.0,2.861930308965952,3.288994419214508
2977,(주)세코닉스,53450,Dec-14,67585.44,216184637.0,53671.1,204431936.0,2.625377475268835,3.1262832057765513
2978,(주)세코닉스,53450,Dec-15,63948.78,241551275.0,52629.24,230112715.0,2.2871069945004994,2.6474205114421356
2979,(주)세코닉스,53450,Dec-16,84731.26,296772466.0,66822.37,273434663.0,2.443814886776078,2.8550916849543584
2980,(주)세코닉스,53450,Dec-17,82247.27,343632178.0,59488.81,302420251.0,1.967090821573321,2.3934682275301937
2981,(주)세코닉스,53450,Dec-18,94838.17,398343417.0,71263.98,368641052.0,1.933153662983796,2.3808142912024075
2982,(주)세코닉스,53450,Dec-19,74882.31,357537428.0,45000.88,335866562.0,1.3398440062634158,2.0943908003947493
2983,(주)세토피아,222810,Dec-15,,,,,,
2984,(주)세토피아,222810,Dec-16,,,2254.07,25454929.0,0.8855141571991816,
2985,(주)세토피아,222810,Dec-17,,,4302.82,18780495.0,2.291111070288616,
2986,(주)세토피아,222810,Dec-18,,,-2508.56,49385746.0,-0.5079522338287651,
2987,(주)세토피아,222810,Dec-19,-26390.79,55633997.0,-27810.31,47295918.0,-5.880065590438481,-4.743644430221327
2988,(주)세화피앤씨,252500,Dec-16,,,,,,
2989,(주)세화피앤씨,252500,Dec-17,,,3865.81,28319079.0,1.3650902983109021,
2990,(주)세화피앤씨,252500,Dec-18,,,8063.33,30961519.0,2.6043069786078648,
2991,(주)세화피앤씨,252500,Dec-19,,,7897.89,29486062.0,2.678516378348523,
2992,(주)센트랄모텍,308170,Dec-19,36710.02,235415923.0,25866.21,191050052.0,1.3538970405514466,1.5593686073647617
2993,(주)센트럴인사이트,12600,Dec-11,-8369.35,194395183.0,-19630.79,167759244.0,-1.1701763510569945,-0.43053278743023177
2994,(주)센트럴인사이트,12600,Dec-12,28879.28,115369803.0,15695.09,106431082.0,1.4746716565373261,2.5031922781388474
2995,(주)센트럴인사이트,12600,Dec-13,-5601.73,119254181.0,-28085.07,85300387.0,-3.2924903377050327,-0.4697302814062343
2996,(주)센트럴인사이트,12600,Dec-14,16389.52,96783737.0,-1674.34,73586619.0,-0.22753321497214052,1.6934167359129768
2997,(주)센트럴인사이트,12600,Dec-15,5691.75,74700733.0,-3942.97,59776813.0,-0.6596152926386356,0.761940314561572
2998,(주)센트럴인사이트,12600,Dec-16,-2402.97,79229574.0,-522.66,64699089.0,-0.08078320855491489,-0.30329205102125123
2999,(주)센트럴인사이트,12600,Dec-17,-9731.89,63961239.0,-7169.85,52301474.0,-1.370869585817027,-1.5215293124637563
3000,(주)센트럴인사이트,12600,Dec-18,12634.06,72506901.0,8382.12,57327658.0,1.462142409515491,1.7424631070634227
3001,(주)센트럴인사이트,12600,Dec-19,1312.05,50795712.0,-8392.45,46539330.0,-1.8033027119212934,0.2582993619618916
3002,(주)셀루메드,49180,Dec-11,-4531.69,79246625.0,-6742.17,75337810.0,-0.894925137855746,-0.5718464351005483
3003,(주)셀루메드,49180,Dec-12,10962.51,82585710.0,6962.46,81277604.0,0.8566271220298275,1.3274100325589016
3004,(주)셀루메드,49180,Dec-13,8291.79,77776461.0,6032.61,82413271.0,0.7319949720233772,1.0661053348776053
3005,(주)셀루메드,49180,Dec-14,-6075.52,70404486.0,-13278.69,68305647.0,-1.9440105735328148,-0.8629450117709828
3006,(주)셀루메드,49180,Dec-15,-1612.82,82001944.0,-750.38,81092271.0,-0.09253409612859406,-0.1966807030818684
3007,(주)셀루메드,49180,Dec-16,-29236.41,69792841.0,-28069.92,70167070.0,-4.000440662550111,-4.189027066543974
3008,(주)셀루메드,49180,Dec-17,-653.26,64983515.0,713.58,66121770.0,0.10791907113194338,-0.10052703366384536
3009,(주)셀루메드,49180,Dec-18,-2739.29,49579067.0,-7049.6,48468870.0,-1.4544593261613072,-0.5525093886901905
3010,(주)셀루메드,49180,Dec-19,-30663.93,64980480.0,-32342.92,39500384.0,-8.188001412847026,-4.718944827739038
3011,(주)셀리드,299660,Dec-17,,,,,,
3012,(주)셀리드,299660,Dec-19,,,-1136.22,52515665.0,-0.21635829994726333,
3013,(주)셀리버리,268600,Dec-18,144.18,39995306.0,120.94,39972066.0,0.030256129367944102,0.036049230377184764
3014,(주)셀리버리,268600,Dec-19,,,-11850.58,30858307.0,-3.840320857524685,
3015,(주)셀바스에이아이,108860,Dec-11,10567.16,34680067.0,7838.46,30551849.0,2.565625406174271,3.0470414027746835
3016,(주)셀바스에이아이,108860,Dec-12,,,3708.04,41738307.0,0.8884021098412066,
3017,(주)셀바스에이아이,108860,Dec-13,,,17218.19,61917715.0,2.780818058289134,
3018,(주)셀바스에이아이,108860,Dec-14,5844.28,64821089.0,4932.89,61160305.0,0.806550915663354,0.901601637701582
3019,(주)셀바스에이아이,108860,Dec-15,15681.72,89582795.0,7017.29,57291999.0,1.2248289678284747,1.7505281008479363
3020,(주)셀바스에이아이,108860,Dec-16,1995.67,100647828.0,5829.3,71646943.0,0.8136146157694405,0.1982824706361274
3021,(주)셀바스에이아이,108860,Dec-17,19951.7,106906184.0,3151.44,67492191.0,0.46693401907785154,1.8662811872510576
3022,(주)셀바스에이아이,108860,Dec-18,1250.99,99226390.0,11245.22,69731209.0,1.6126523777896924,0.1260743235746055
3023,(주)셀바스에이아이,108860,Dec-19,13052.58,94134129.0,8675.34,68559543.0,1.265373078697447,1.386593803826453
3024,(주)셀바스헬스케어,208370,Dec-14,,,,,,
3025,(주)셀바스헬스케어,208370,Dec-15,,,,,,
3026,(주)셀바스헬스케어,208370,Dec-16,-3033.65,45481657.0,-5439.43,45611259.0,-1.1925630029199588,-0.667005162103043
3027,(주)셀바스헬스케어,208370,Dec-17,11961.14,54696398.0,11049.31,55995230.0,1.973259150824097,2.1868240756914195
3028,(주)셀바스헬스케어,208370,Dec-18,-4000.5,41258590.0,-7386.68,41439573.0,-1.7825183671656075,-0.9696162665762451
3029,(주)셀바스헬스케어,208370,Dec-19,7980.48,47106649.0,6267.97,47023141.0,1.332954342628877,1.694130270230005
3030,(주)셀트리온,68270,Dec-18,604013.85,3503108205.0,531373.88,3370639262.0,1.5764780467332016,1.7242226464426327
3031,(주)셀트리온,68270,Dec-19,750558.65,3859646629.0,668446.28,3674522702.0,1.8191377063371317,1.9446304860154078
3032,(주)셀트리온제약,68760,Dec-11,20972.77,216079282.0,17750.75,214249767.0,0.828507318750083,0.9706053169873083
3033,(주)셀트리온제약,68760,Dec-12,21306.62,331043843.0,19387.82,330075784.0,0.5873748072351773,0.6436192803622087
3034,(주)셀트리온제약,68760,Dec-13,22892.12,361353572.0,19811.59,359987807.0,0.5503405841742857,0.633510272869255
3035,(주)셀트리온제약,68760,Dec-14,27500.22,411164710.0,25901.42,412667481.0,0.6276583736919169,0.6688370701853279
3036,(주)셀트리온제약,68760,Dec-15,28763.74,466771901.0,25924.72,468519989.0,0.5533322079882487,0.6162268966571748
3037,(주)셀트리온제약,68760,Dec-16,25360.99,442080596.0,21779.56,441529265.0,0.493275570306761,0.5736734484496577
3038,(주)셀트리온제약,68760,Dec-17,73383.28,470269310.0,69003.44,469195117.0,1.4706768570227895,1.5604522438430013
3039,(주)셀트리온제약,68760,Dec-18,59434.13,452444115.0,53166.66,449699183.0,1.1822716609204957,1.3136236726164512
3040,(주)셀트리온제약,68760,Dec-19,75210.27,470980396.0,74886.77,470980396.0,1.590018833819996,1.5968874848880124
3041,(주)셀트리온헬스케어,91990,Dec-17,254674.14,2875003480.0,227302.24,2914223177.0,0.7799754040594538,0.8858220234223856
3042,(주)셀트리온헬스케어,91990,Dec-18,53128.47,2948569159.0,77512.1,2933661226.0,0.2642162609405535,0.18018390322585612
3043,(주)셀트리온헬스케어,91990,Dec-19,117928.64,2848904874.0,99572.17,2773873519.0,0.3589643482947861,0.41394376160556917
3044,(주)셀피글로벌,68940,Dec-11,,,13326.29,35591221.0,3.7442632271593044,
3045,(주)셀피글로벌,68940,Dec-12,,,12821.96,40251306.0,3.185476764406104,
3046,(주)셀피글로벌,68940,Dec-13,,,6300.19,40558920.0,1.5533426432459247,
3047,(주)셀피글로벌,68940,Dec-14,,,4054.96,38784668.0,1.0455059200197356,
3048,(주)셀피글로벌,68940,Dec-15,6735.96,39438708.0,6620.71,39354236.0,1.6823373219594457,1.7079565588203345
3049,(주)셀피글로벌,68940,Dec-16,6512.05,41542876.0,6119.57,41470955.0,1.4756279424961398,1.5675491509061625
3050,(주)셀피글로벌,68940,Dec-17,-2802.85,29821380.0,-3151.41,29821093.0,-1.056772131055022,-0.9398793751328745
3051,(주)셀피글로벌,68940,Dec-18,4795.75,27480265.0,4230.03,27500072.0,1.5381887000150398,1.7451614822491703
3052,(주)셀피글로벌,68940,Dec-19,6993.57,35940955.0,6388.27,35869322.0,1.7809843185773069,1.9458497972577524
3053,(주)소프트센,32680,Sep-11,,18304888.0,-695.36,14387170.0,-0.4833195131495631,
3054,(주)소프트센,32680,Sep-12,,,450.21,15466424.0,0.29108861880419157,
3055,(주)소프트센,32680,Dec-13,,,3167.56,41141486.0,0.7699187141660367,
3056,(주)소프트센,32680,Dec-14,11584.06,68413948.0,11585.25,68415289.0,1.6933714918605403,1.6932307429473301
3057,(주)소프트센,32680,Dec-15,,,8400.93,44436608.0,1.8905425904695516,
3058,(주)소프트센,32680,Dec-16,,,14094.59,65891981.0,2.1390448103237327,
3059,(주)소프트센,32680,Dec-17,,,12604.62,80239657.0,1.5708716202513178,
3060,(주)소프트센,32680,Dec-18,,,11824.7,81481743.0,1.4512085240984598,
3061,(주)소프트센,32680,Dec-19,,,5387.1,59357863.0,0.9075629963295679,
3062,(주)손오공,66910,Dec-11,13621.15,83459101.0,12895.72,83892699.0,1.5371683297494099,1.6320748530468836
3063,(주)손오공,66910,Dec-12,14791.96,70854564.0,6426.98,66196109.0,0.9708999663409219,2.0876509803941494
3064,(주)손오공,66910,Dec-13,3177.62,65267159.0,-4396.26,44282901.0,-0.9927669372880517,0.4868635388281571
3065,(주)손오공,66910,Dec-14,6597.64,54240480.0,112.63,37677563.0,0.029893122333840966,1.2163682917260321
3066,(주)손오공,66910,Dec-15,20145.57,69775983.0,15126.77,54303067.0,2.785619825119638,2.88717824297796
3067,(주)손오공,66910,Dec-16,12356.58,81428159.0,7500.45,67657419.0,1.1085923925061345,1.517482422757464
3068,(주)손오공,66910,Dec-17,-2750.05,60058075.0,-7413.11,46876389.0,-1.581416606129794,-0.45789845911644683
3069,(주)손오공,66910,Dec-18,9564.67,46444145.0,6240.58,33893032.0,1.8412575186545717,2.059391985792827
3070,(주)손오공,66910,Dec-19,5973.41,55702504.0,4550.56,43705598.0,1.0411847013281916,1.0723772848703534
3071,(주)솔고바이오메디칼,43100,Dec-11,6000.18,74299548.0,6419.66,78956427.0,0.8130636407850623,0.8075661510080788
