,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),유동성장기부채(IFRS연결),이자비용(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),유동성장기부채(IFRS개별),이자비용(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
1956,(주)모아텍,33200,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,(주)모아텍,33200,Mar-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,(주)모아텍,33200,Mar-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,(주)모토닉,9680,Dec-11,0.0,3695514.0,590631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,(주)모토닉,9680,Dec-12,0.0,4460772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,(주)모토닉,9680,Dec-13,0.0,4458465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,(주)모토닉,9680,Dec-14,0.0,1090918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,(주)모토닉,9680,Dec-15,0.0,535440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,(주)모토닉,9680,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,(주)모토닉,9680,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,(주)모토닉,9680,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,(주)모토닉,9680,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,(주)모헨즈,6920,Dec-11,0.0,13840740.0,41820.0,0.0,0.0,144000.0,0.0,0.0,0.0,0.0
1969,(주)모헨즈,6920,Dec-12,260000.0,11216893.0,0.0,0.0,130000.0,0.0,0.0,0.0,0.0,0.0
1970,(주)모헨즈,6920,Dec-13,205827.0,8903348.0,54173.0,0.0,101108.0,0.0,28892.0,0.0,0.0,0.0
1971,(주)모헨즈,6920,Dec-14,119163.0,9961540.0,86664.0,0.0,57776.0,0.0,43332.0,0.0,0.0,0.0
1972,(주)모헨즈,6920,Dec-15,655000.0,7291197.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,(주)모헨즈,6920,Dec-16,0.0,6965086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,(주)모헨즈,6920,Dec-17,0.0,7179633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,(주)모헨즈,6920,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,(주)모헨즈,6920,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,(주)무학,33920,Dec-11,35000.0,0.0,170000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0
1978,(주)무학,33920,Dec-12,0.0,0.0,170000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0
1979,(주)무학,33920,Dec-13,0.0,0.0,170000.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0
1980,(주)무학,33920,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,(주)무학,33920,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,(주)무학,33920,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,(주)무학,33920,Dec-17,0.0,30000000.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0
1984,(주)무학,33920,Dec-18,12000000.0,30000000.0,0.0,0.0,12000000.0,30000000.0,0.0,0.0,0.0,0.0
1985,(주)무학,33920,Dec-19,12000000.0,30000000.0,0.0,0.0,12000000.0,30000000.0,0.0,0.0,0.0,0.0
1986,(주)미래생명자원,218150,Dec-15,,,,,,,,,,
1987,(주)미래생명자원,218150,Dec-16,,,,,,,,,,
1988,(주)미래생명자원,218150,Dec-17,0.0,2103184.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0
1989,(주)미래생명자원,218150,Dec-18,0.0,3666887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,(주)미래생명자원,218150,Dec-19,0.0,3399650.0,0.0,0.0,0.0,889885.0,0.0,0.0,0.0,0.0
1991,(주)미래아이앤지,7120,Dec-11,23978.0,10351107.0,0.0,0.0,0.0,10334800.0,0.0,0.0,0.0,0.0
1992,(주)미래아이앤지,7120,Dec-12,35872.0,2660677.0,0.0,0.0,0.0,2626171.0,0.0,0.0,0.0,0.0
1993,(주)미래아이앤지,7120,Dec-13,175017.0,1000000.0,121825.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
1994,(주)미래아이앤지,7120,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,(주)미래아이앤지,7120,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,(주)미래아이앤지,7120,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,(주)미래아이앤지,7120,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,(주)미래아이앤지,7120,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,(주)미래아이앤지,7120,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,(주)미래컴퍼니,49950,Dec-11,3000000.0,19925000.0,0.0,0.0,3000000.0,19425000.0,0.0,0.0,0.0,0.0
2001,(주)미래컴퍼니,49950,Dec-12,3000000.0,21500000.0,0.0,0.0,3000000.0,21000000.0,0.0,0.0,0.0,0.0
2002,(주)미래컴퍼니,49950,Dec-13,0.0,4500000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0
2003,(주)미래컴퍼니,49950,Dec-14,3000000.0,5500000.0,0.0,0.0,3000000.0,5000000.0,0.0,0.0,0.0,0.0
2004,(주)미래컴퍼니,49950,Dec-15,0.0,8300000.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0
2005,(주)미래컴퍼니,49950,Dec-16,0.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0
2006,(주)미래컴퍼니,49950,Dec-17,0.0,10035000.0,0.0,0.0,0.0,10035000.0,0.0,0.0,0.0,0.0
2007,(주)미래컴퍼니,49950,Dec-18,0.0,4838000.0,0.0,0.0,0.0,4838000.0,0.0,0.0,0.0,0.0
2008,(주)미래컴퍼니,49950,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,(주)미코,59090,Dec-11,23016649.0,47607679.0,8379504.0,0.0,10149444.0,31299950.0,5927021.0,0.0,0.0,0.0
2010,(주)미코,59090,Dec-12,16853308.0,44862278.0,8293641.0,0.0,7815838.0,33316650.0,5176692.0,0.0,0.0,0.0
2011,(주)미코,59090,Dec-13,11245643.0,26972636.0,11375325.0,0.0,2741071.0,15665960.0,6262248.0,0.0,0.0,0.0
2012,(주)미코,59090,Dec-14,11785843.0,37539502.0,8131363.0,0.0,1250000.0,23633138.0,1750000.0,0.0,0.0,0.0
2013,(주)미코,59090,Dec-15,10964216.0,26291000.0,9910265.0,0.0,6004031.0,14450000.0,3745012.0,0.0,0.0,0.0
2014,(주)미코,59090,Dec-16,17624845.0,24817625.0,14816905.0,0.0,6997000.0,12990000.0,2077624.0,0.0,0.0,0.0
2015,(주)미코,59090,Dec-17,12470267.0,20917453.0,4576858.0,0.0,10708409.0,10000000.0,4005445.0,0.0,0.0,0.0
2016,(주)미코,59090,Dec-18,48485416.0,35683094.0,6373790.0,0.0,10991402.0,14000000.0,5414147.0,0.0,0.0,0.0
2017,(주)미코,59090,Dec-19,74188122.0,47240408.0,4714831.0,0.0,16872480.0,18000000.0,4324922.0,0.0,0.0,0.0
2018,(주)미투온,201490,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,(주)미투온,201490,Dec-17,4166.0,3213332.0,16664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,(주)미투온,201490,Dec-18,288889.0,0.0,15277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,(주)미투온,201490,Dec-19,238706.0,0.0,50183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,(주)바른손,18700,Mar-11,621860.0,5060000.0,5339239.0,0.0,80000.0,5000000.0,4234021.0,0.0,0.0,0.0
2023,(주)바른손,18700,Mar-12,208310.0,650000.0,10866933.0,0.0,0.0,650000.0,8625683.0,0.0,0.0,0.0
2024,(주)바른손,18700,Mar-13,33330.0,21045.0,16581900.0,0.0,0.0,0.0,15271084.0,0.0,0.0,0.0
2025,(주)바른손,18700,Mar-14,2513185.0,15453.0,7450181.0,0.0,2513185.0,0.0,7416851.0,0.0,0.0,0.0
2026,(주)바른손,18700,Mar-15,963450.0,1616820.0,3001584.0,0.0,963450.0,1600000.0,3001584.0,0.0,0.0,0.0
2027,(주)바른손,18700,Mar-16,535250.0,806820.0,1862937.0,0.0,535250.0,0.0,1862937.0,0.0,0.0,0.0
2028,(주)바른손,18700,Mar-17,107050.0,780820.0,428200.0,0.0,107050.0,700000.0,428200.0,0.0,0.0,0.0
2029,(주)바른손,18700,Mar-18,62928.0,2970560.0,181050.0,0.0,0.0,700000.0,107050.0,0.0,0.0,0.0
2030,(주)바른손,18700,Mar-19,74000.0,2963740.0,440916.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0
2031,(주)바른손이앤에이,35620,Dec-11,0.0,1550000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2032,(주)바른손이앤에이,35620,Dec-12,934080.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2033,(주)바른손이앤에이,35620,Dec-13,4000000.0,0.0,5099670.0,0.0,4000000.0,100000.0,4165590.0,0.0,0.0,0.0
2034,(주)바른손이앤에이,35620,Dec-14,1934080.0,2000000.0,3000000.0,0.0,1000000.0,3000000.0,3000000.0,0.0,0.0,0.0
2035,(주)바른손이앤에이,35620,Dec-15,3034400.0,950000.0,4334080.0,0.0,3034400.0,0.0,3400000.0,0.0,0.0,0.0
2036,(주)바른손이앤에이,35620,Dec-16,0.0,210000.0,1514992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,(주)바른손이앤에이,35620,Dec-17,0.0,0.0,2729017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,(주)바른손이앤에이,35620,Dec-18,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,(주)바른손이앤에이,35620,Dec-19,13000000.0,285000.0,0.0,0.0,13000000.0,285000.0,77212.0,0.0,0.0,0.0
2040,(주)바른전자,64520,Dec-11,17947564.0,20347221.0,12441349.0,0.0,17947564.0,20347221.0,12441349.0,0.0,0.0,0.0
2041,(주)바른전자,64520,Dec-12,10746500.0,19596731.0,6908500.0,0.0,10746500.0,19596731.0,6908500.0,0.0,0.0,0.0
2042,(주)바른전자,64520,Dec-13,7323760.0,23267821.0,24210148.0,0.0,7323760.0,23267821.0,24210148.0,0.0,0.0,0.0
2043,(주)바른전자,64520,Dec-14,,,,,11100000.0,26721731.0,10494463.0,0.0,0.0,
2044,(주)바른전자,64520,Dec-15,10500000.0,23530000.0,0.0,0.0,10500000.0,23530000.0,2737059.0,0.0,0.0,0.0
2045,(주)바른전자,64520,Dec-16,3305520.0,35330000.0,3375036.0,0.0,3305520.0,35330000.0,3375036.0,0.0,0.0,0.0
2046,(주)바른전자,64520,Dec-17,972164.0,37980000.0,2333356.0,0.0,972164.0,37980000.0,2333356.0,0.0,0.0,0.0
2047,(주)바른전자,64520,Dec-18,100000.0,45343000.0,1702164.0,0.0,0.0,45343000.0,1672164.0,0.0,0.0,0.0
2048,(주)바른전자,64520,Dec-19,0.0,27123060.0,41936.0,0.0,0.0,27374747.0,41936.0,0.0,0.0,0.0
2049,(주)바이넥스,53030,Dec-11,6035200.0,4850000.0,6128911.0,0.0,6035200.0,10628910.0,0.0,0.0,0.0,0.0
2050,(주)바이넥스,53030,Dec-12,9900000.0,9000000.0,4000000.0,0.0,5900000.0,9000000.0,4000000.0,0.0,0.0,0.0
2051,(주)바이넥스,53030,Dec-13,5324400.0,9760000.0,1475600.0,0.0,4424400.0,9760000.0,1475600.0,0.0,0.0,0.0
2052,(주)바이넥스,53030,Dec-14,,,,,2949600.0,6000000.0,1474800.0,0.0,0.0,
2053,(주)바이넥스,53030,Dec-15,,,,,3999880.0,2000000.0,999880.0,0.0,0.0,
2054,(주)바이넥스,53030,Dec-16,8350000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0
2055,(주)바이넥스,53030,Dec-17,3000000.0,0.0,3000000.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0
2056,(주)바이넥스,53030,Dec-18,0.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0
2057,(주)바이넥스,53030,Dec-19,0.0,0.0,23158852.0,0.0,0.0,0.0,23158852.0,0.0,0.0,0.0
2058,(주)바이오니아,64550,Dec-11,15954962.0,8600000.0,0.0,0.0,15954962.0,8600000.0,0.0,0.0,0.0,0.0
2059,(주)바이오니아,64550,Dec-12,7504962.0,7700000.0,12409475.0,0.0,7504962.0,7700000.0,12409475.0,0.0,0.0,0.0
2060,(주)바이오니아,64550,Dec-13,1600000.0,6440000.0,21705273.0,0.0,1600000.0,6440000.0,21705273.0,0.0,0.0,0.0
2061,(주)바이오니아,64550,Dec-14,400000.0,6948673.0,19029463.0,0.0,400000.0,6948673.0,19029463.0,0.0,0.0,0.0
2062,(주)바이오니아,64550,Dec-15,649740.0,6920000.0,18164003.0,0.0,649740.0,6920000.0,18164003.0,0.0,0.0,0.0
2063,(주)바이오니아,64550,Dec-16,5449820.0,7120000.0,12321202.0,0.0,5449820.0,7120000.0,12321202.0,0.0,0.0,0.0
2064,(주)바이오니아,64550,Dec-17,5244220.0,5270000.0,8366480.0,0.0,5244220.0,5270000.0,8366480.0,0.0,0.0,0.0
2065,(주)바이오니아,64550,Dec-18,1840240.0,4896650.0,11703980.0,0.0,1840240.0,4550000.0,11703980.0,0.0,0.0,0.0
2066,(주)바이오니아,64550,Dec-19,9412500.0,3810000.0,3650000.0,0.0,9412500.0,3810000.0,3650000.0,0.0,0.0,0.0
2067,(주)바이오로그디바이스,208710,Dec-14,,,,,,,,,,
2068,(주)바이오로그디바이스,208710,Dec-15,2055276.0,3283165.0,355498.0,0.0,750000.0,2500000.0,281504.0,0.0,0.0,0.0
2069,(주)바이오로그디바이스,208710,Dec-16,787477.0,3306215.0,618924.0,0.0,250000.0,2500000.0,535079.0,0.0,0.0,0.0
2070,(주)바이오로그디바이스,208710,Dec-17,1200000.0,1078799.0,816031.0,0.0,1200000.0,0.0,305639.0,0.0,0.0,0.0
2071,(주)바이오로그디바이스,208710,Dec-18,2791000.0,5314627.0,0.0,0.0,2791000.0,4404627.0,0.0,0.0,0.0,0.0
2072,(주)바이오로그디바이스,208710,Dec-19,0.0,6417422.0,3388000.0,0.0,0.0,5100000.0,3388000.0,0.0,0.0,0.0
2073,(주)바이오솔루션,86820,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2074,(주)바이오솔루션,86820,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2075,(주)바이오스마트,38460,Dec-11,12836197.0,14314218.0,0.0,0.0,10600390.0,7916218.0,0.0,0.0,0.0,0.0
2076,(주)바이오스마트,38460,Dec-12,0.0,8370347.0,6000000.0,0.0,0.0,4600347.0,6000000.0,0.0,0.0,0.0
2077,(주)바이오스마트,38460,Dec-13,500000.0,10420690.0,0.0,0.0,500000.0,7000000.0,0.0,0.0,0.0,0.0
2078,(주)바이오스마트,38460,Dec-14,62500.0,5459256.0,250000.0,0.0,62500.0,2069256.0,250000.0,0.0,0.0,0.0
2079,(주)바이오스마트,38460,Dec-15,1025906.0,6118299.0,282357.0,0.0,825906.0,2000000.0,282357.0,0.0,0.0,0.0
2080,(주)바이오스마트,38460,Dec-16,11248999.0,20270000.0,862031.0,0.0,1530555.0,8000000.0,295351.0,0.0,0.0,0.0
2081,(주)바이오스마트,38460,Dec-17,8439529.0,9156713.0,2216462.0,0.0,1000000.0,5000000.0,530555.0,0.0,0.0,0.0
2082,(주)바이오스마트,38460,Dec-18,6842324.0,16835000.0,2458292.0,0.0,384419.0,9000000.0,1000000.0,0.0,0.0,0.0
2083,(주)바이오스마트,38460,Dec-19,6353388.0,17085351.0,8226765.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0
2084,(주)바이오톡스텍,86040,Dec-11,3748800.0,9045514.0,3488253.0,0.0,3748800.0,9045514.0,3488253.0,0.0,0.0,0.0
2085,(주)바이오톡스텍,86040,Dec-12,634244.0,9040819.0,2514661.0,0.0,634244.0,9040819.0,2514661.0,0.0,0.0,0.0
2086,(주)바이오톡스텍,86040,Dec-13,2500000.0,11167914.0,573060.0,0.0,2500000.0,11167914.0,573060.0,0.0,0.0,0.0
2087,(주)바이오톡스텍,86040,Dec-14,0.0,12163023.0,2500000.0,0.0,0.0,11932988.0,2500000.0,0.0,0.0,0.0
2088,(주)바이오톡스텍,86040,Dec-15,0.0,14108091.0,0.0,0.0,0.0,13865089.0,0.0,0.0,0.0,0.0
2089,(주)바이오톡스텍,86040,Dec-16,0.0,13488651.0,0.0,0.0,0.0,13229448.0,0.0,0.0,0.0,0.0
2090,(주)바이오톡스텍,86040,Dec-17,600000.0,14696566.0,0.0,0.0,600000.0,14159288.0,0.0,0.0,0.0,0.0
2091,(주)바이오톡스텍,86040,Dec-18,1500000.0,15263839.0,0.0,0.0,1500000.0,14710544.0,0.0,0.0,0.0,0.0
2092,(주)바이오톡스텍,86040,Dec-19,5750000.0,10676333.0,750000.0,0.0,5750000.0,10410466.0,750000.0,0.0,0.0,0.0
2093,(주)바텍,43150,Dec-11,12565882.0,34449917.0,0.0,0.0,12236000.0,26960819.0,0.0,0.0,0.0,0.0
2094,(주)바텍,43150,Dec-12,11642240.0,54420178.0,0.0,0.0,10374040.0,35596301.0,0.0,0.0,0.0,0.0
2095,(주)바텍,43150,Dec-13,15047716.0,53972391.0,0.0,0.0,5681540.0,34735001.0,0.0,0.0,0.0,0.0
2096,(주)바텍,43150,Dec-14,12660380.0,57523193.0,0.0,0.0,5768440.0,36510219.0,0.0,0.0,0.0,0.0
2097,(주)바텍,43150,Dec-15,23914925.0,64282925.0,0.0,0.0,19414320.0,37077112.0,0.0,0.0,0.0,0.0
2098,(주)바텍,43150,Dec-16,25696100.0,45907772.0,0.0,0.0,23614000.0,28242568.0,0.0,0.0,0.0,0.0
2099,(주)바텍,43150,Dec-17,28894520.0,25132722.0,0.0,0.0,28894520.0,25132722.0,0.0,0.0,0.0,0.0
2100,(주)바텍,43150,Dec-18,27134300.0,20313897.0,0.0,0.0,27134300.0,20313897.0,0.0,0.0,0.0,0.0
2101,(주)바텍,43150,Dec-19,24448569.0,3443420.0,0.0,0.0,24448569.0,3141571.0,0.0,0.0,0.0,0.0
2102,(주)방림,3610,Sep-11,8316632.0,97264794.0,107868.0,0.0,0.0,78700831.0,0.0,0.0,0.0,0.0
2103,(주)방림,3610,Sep-12,16957487.0,64823959.0,1945941.0,0.0,0.0,44241969.0,0.0,0.0,0.0,0.0
2104,(주)방림,3610,Sep-13,12607423.0,74929394.0,0.0,0.0,294000.0,47879287.0,0.0,0.0,0.0,0.0
2105,(주)방림,3610,Sep-14,12529064.0,53215775.0,1822244.0,0.0,294000.0,31376148.0,0.0,0.0,0.0,0.0
2106,(주)방림,3610,Sep-15,12665700.0,45470384.0,2030298.0,0.0,1064000.0,26420071.0,0.0,0.0,0.0,0.0
2107,(주)방림,3610,Sep-16,922100.0,47042730.0,97800.0,0.0,922100.0,21025246.0,97800.0,0.0,0.0,0.0
2108,(주)방림,3610,Sep-17,747300.0,45732444.0,174800.0,0.0,747300.0,24083598.0,174800.0,0.0,0.0,0.0
2109,(주)방림,3610,Sep-18,3034500.0,37420693.0,212800.0,0.0,534500.0,18673619.0,212800.0,0.0,0.0,0.0
2110,(주)방림,3610,Sep-19,793500.0,21955517.0,3046400.0,0.0,321700.0,12598580.0,212800.0,0.0,0.0,0.0
2111,(주)배럴,267790,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,(주)배럴,267790,Dec-19,7000000.0,0.0,1000000.0,0.0,7000000.0,0.0,1000000.0,0.0,0.0,0.0
2113,(주)백금티앤에이,46310,Dec-11,2079070.0,28046233.0,750000.0,0.0,750000.0,25732308.0,750000.0,0.0,0.0,0.0
2114,(주)백금티앤에이,46310,Dec-12,2013760.0,27613307.0,0.0,0.0,1713760.0,26094019.0,0.0,0.0,0.0,0.0
2115,(주)백금티앤에이,46310,Dec-13,3188480.0,28314070.0,500000.0,0.0,3188480.0,24579681.0,500000.0,0.0,0.0,0.0
2116,(주)백금티앤에이,46310,Dec-14,1960927.0,26061143.0,1586243.0,0.0,1672477.0,21266924.0,1586243.0,0.0,0.0,0.0
2117,(주)백금티앤에이,46310,Dec-15,682755.0,22523626.0,855825.0,0.0,625065.0,17858132.0,625065.0,0.0,0.0,0.0
2118,(주)백금티앤에이,46310,Dec-16,2300000.0,20153134.0,702222.0,0.0,2000000.0,16005426.0,644532.0,0.0,0.0,0.0
2119,(주)백금티앤에이,46310,Dec-17,2058217.0,19619339.0,341783.0,0.0,1666667.0,16159339.0,333333.0,0.0,0.0,0.0
2120,(주)백금티앤에이,46310,Dec-18,2883000.0,15141720.0,1008550.0,0.0,2600000.0,12141720.0,900000.0,0.0,0.0,0.0
2121,(주)백금티앤에이,46310,Dec-19,1949800.0,14679687.0,1421192.0,0.0,800000.0,12349245.0,901033.0,0.0,0.0,0.0
2122,(주)백산,35150,Dec-11,1961912.0,49288406.0,1058520.0,0.0,32328.0,46651186.0,29752.0,0.0,0.0,0.0
2123,(주)백산,35150,Dec-12,1195073.0,43986273.0,1056712.0,0.0,26420.0,41520776.0,33851.0,0.0,0.0,0.0
2124,(주)백산,35150,Dec-13,10238927.0,26632691.0,1030376.0,0.0,10026462.0,24201638.0,63363.0,0.0,0.0,0.0
2125,(주)백산,35150,Dec-14,4000000.0,27952890.0,6340737.0,0.0,4000000.0,25424767.0,6134567.0,0.0,0.0,0.0
2126,(주)백산,35150,Dec-15,3649277.0,31815650.0,4804931.0,0.0,3000000.0,27713057.0,4165416.0,0.0,0.0,0.0
2127,(주)백산,35150,Dec-16,8172082.0,19725700.0,809820.0,0.0,7000000.0,15033841.0,144589.0,0.0,0.0,0.0
2128,(주)백산,35150,Dec-17,4560000.0,21304912.0,4727903.0,0.0,4000000.0,20298618.0,3000000.0,0.0,0.0,0.0
2129,(주)백산,35150,Dec-18,18000000.0,75973657.0,4560000.0,0.0,18000000.0,49352019.0,4000000.0,0.0,0.0,0.0
2130,(주)백산,35150,Dec-19,9500000.0,84886371.0,7190000.0,0.0,9500000.0,47961866.0,6750000.0,0.0,0.0,0.0
2131,(주)버킷스튜디오,66410,Dec-11,,,,,0.0,300000.0,0.0,0.0,0.0,
2132,(주)버킷스튜디오,66410,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
2133,(주)버킷스튜디오,66410,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
2134,(주)버킷스튜디오,66410,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
2135,(주)버킷스튜디오,66410,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
2136,(주)버킷스튜디오,66410,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
2137,(주)버킷스튜디오,66410,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
2138,(주)버킷스튜디오,66410,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
2139,(주)버킷스튜디오,66410,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
2140,(주)베노홀딩스,206400,Dec-14,,,,,,,,,,
2141,(주)베노홀딩스,206400,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,(주)베노홀딩스,206400,Dec-16,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,(주)베노홀딩스,206400,Dec-17,0.0,155000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0
2144,(주)베노홀딩스,206400,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,(주)베노홀딩스,206400,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,(주)베셀,177350,Dec-15,6768610.0,2782017.0,843690.0,0.0,6768610.0,2782017.0,843690.0,0.0,0.0,0.0
2147,(주)베셀,177350,Dec-16,8643690.0,5955000.0,1124920.0,0.0,8643690.0,5955000.0,1124920.0,0.0,0.0,0.0
2148,(주)베셀,177350,Dec-17,5800000.0,17474000.0,2843690.0,0.0,5800000.0,17474000.0,2843690.0,0.0,0.0,0.0
2149,(주)베셀,177350,Dec-18,3533333.0,12900000.0,2766667.0,0.0,3533333.0,12900000.0,2766667.0,0.0,0.0,0.0
2150,(주)베셀,177350,Dec-19,2958333.0,20266000.0,3575000.0,0.0,2958333.0,20266000.0,3575000.0,0.0,0.0,0.0
2151,(주)베스파,299910,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,(주)베스파,299910,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,(주)벽산,7210,Dec-11,8000000.0,63365581.0,11000000.0,0.0,8000000.0,50000000.0,11000000.0,0.0,0.0,0.0
2154,(주)벽산,7210,Dec-12,15000000.0,42486231.0,8000000.0,0.0,15000000.0,30000000.0,8000000.0,0.0,0.0,0.0
2155,(주)벽산,7210,Dec-13,8079600.0,32744900.0,15079600.0,0.0,8000000.0,23000000.0,15000000.0,0.0,0.0,0.0
2156,(주)벽산,7210,Dec-14,10000000.0,28734322.0,19079600.0,0.0,10000000.0,21000000.0,19000000.0,0.0,0.0,0.0
2157,(주)벽산,7210,Dec-15,19000000.0,27654307.0,10000000.0,0.0,19000000.0,21000000.0,10000000.0,0.0,0.0,0.0
2158,(주)벽산,7210,Dec-16,11000000.0,37227111.0,8000000.0,0.0,11000000.0,31000000.0,8000000.0,0.0,0.0,0.0
2159,(주)벽산,7210,Dec-17,10500000.0,27206324.0,11000000.0,0.0,8000000.0,24000000.0,11000000.0,0.0,0.0,0.0
2160,(주)벽산,7210,Dec-18,37625000.0,41292215.0,1875000.0,0.0,36125000.0,35000000.0,1875000.0,0.0,0.0,0.0
2161,(주)벽산,7210,Dec-19,21375000.0,41732296.0,17000000.0,0.0,20625000.0,35000000.0,15500000.0,0.0,0.0,0.0
2162,(주)보광산업,225530,Dec-15,,,,,17809043.0,5010000.0,3203457.0,0.0,0.0,
2163,(주)보광산업,225530,Dec-16,,,,,7837766.0,7800000.0,3521277.0,0.0,0.0,
2164,(주)보광산업,225530,Dec-17,,,,,4316489.0,1800000.0,3521277.0,0.0,0.0,
2165,(주)보광산업,225530,Dec-18,,,,,1835106.0,6000000.0,4187943.0,0.0,0.0,
2166,(주)보광산업,225530,Dec-19,,,,,666667.0,6840000.0,4416244.0,0.0,0.0,
