,회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별),총자산순이익률(개별),총자산순이익률(연결)
2197,(주)부-스타,8470,Dec-15,,,5010150.0,75759452.0,6.613234213996162,
2198,(주)부-스타,8470,Dec-16,,,6266618.0,82882152.0,7.560877521616476,
2199,(주)부-스타,8470,Dec-17,,,4635252.0,84540828.0,5.482856165070917,
2200,(주)부-스타,8470,Dec-18,,,2987173.0,85716617.0,3.4849403820965072,
2201,(주)부-스타,8470,Dec-19,,,3493120.0,94164882.0,3.709578269317005,
2202,(주)부방,14470,Dec-11,6935268.0,229679143.0,6448573.0,229172480.0,2.8138513839008943,3.0195462719921418
2203,(주)부방,14470,Dec-12,10693112.0,215669885.0,7846560.0,213838074.0,3.6693933186098557,4.958092317803202
2204,(주)부방,14470,Dec-13,18035410.0,221941699.0,14563124.0,220826344.0,6.594830913833361,8.12619263584172
2205,(주)부방,14470,Dec-14,15023315.0,234630021.0,15127807.0,234630021.0,6.447515512092121,6.402980716606593
2206,(주)부방,14470,Dec-15,267039972.0,226710329.0,264981451.0,208751455.0,126.93633728205631,117.7890628882639
2207,(주)부방,14470,Dec-16,9988648.0,275144751.0,2647428.0,228417375.0,1.1590309187293655,3.6303247522246935
2208,(주)부방,14470,Dec-17,-1811262.0,274081718.0,-22178004.0,200547100.0,-11.058750787221555,-0.6608474338299354
2209,(주)부방,14470,Dec-18,1802913.0,257894793.0,-311035.0,193523464.0,-0.1607221127459769,0.6990885620556131
2210,(주)부방,14470,Dec-19,-9421837.0,261497703.0,-10464858.0,223913219.0,-4.673622239337286,-3.6030285895092544
2211,(주)뷰웍스,100120,Dec-11,6599769.0,53983639.0,7091118.0,53142663.0,13.34355035990575,12.225498544105188
2212,(주)뷰웍스,100120,Dec-12,5502318.0,58335798.0,7218663.0,59369815.0,12.158809994607529,9.432146621187902
2213,(주)뷰웍스,100120,Dec-13,9413724.0,76434946.0,9973687.0,78367793.0,12.726767742457671,12.315994833044037
2214,(주)뷰웍스,100120,Dec-14,10587112.0,84339360.0,11240653.0,86926246.0,12.93125323737091,12.552990679559342
2215,(주)뷰웍스,100120,Dec-15,15776699.0,96987147.0,17002400.0,100334134.0,16.945778392824916,16.266793578328475
2216,(주)뷰웍스,100120,Dec-16,26871455.0,129948073.0,26733726.0,133513067.0,20.023303037447263,20.67860983209809
2217,(주)뷰웍스,100120,Dec-17,19616141.0,137641189.0,18683631.0,140743102.0,13.274988780622444,14.251650354458938
2218,(주)뷰웍스,100120,Dec-18,20801653.0,156377977.0,20888631.0,156662214.0,13.333547679850867,13.302162746356542
2219,(주)뷰웍스,100120,Dec-19,24320047.0,181014312.0,23774540.0,181258083.0,13.116402648923525,13.435427691485522
2220,(주)브리지텍,64480,Dec-11,,,2090084.0,31083818.0,6.724025986769064,
2221,(주)브리지텍,64480,Dec-12,,,5493420.0,36974500.0,14.85732058580914,
2222,(주)브리지텍,64480,Dec-13,,,6206511.0,46845597.0,13.248867337521602,
2223,(주)브리지텍,64480,Dec-14,,,3816289.0,51485260.0,7.412391430090865,
2224,(주)브리지텍,64480,Dec-15,,,6335468.0,61895924.0,10.235678846962523,
2225,(주)브리지텍,64480,Dec-16,,,7932233.0,62590715.0,12.673178441882316,
2226,(주)브리지텍,64480,Dec-17,,,-3637422.0,51895512.0,-7.009126338323823,
2227,(주)브리지텍,64480,Dec-18,,,2065243.0,56122698.0,3.6798711993496815,
2228,(주)브리지텍,64480,Dec-19,,,-3174465.0,42299688.0,-7.504700743892013,
2229,(주)브이원텍,251630,Dec-17,10997728.0,88099849.0,10895129.0,87633631.0,12.432588808285258,12.483254085940601
2230,(주)브이원텍,251630,Dec-18,15285849.0,81944439.0,15229207.0,81636022.0,18.65500869211878,18.653918663107817
2231,(주)브이원텍,251630,Dec-19,6642301.0,87282327.0,6599481.0,86929602.0,7.591753382236813,7.610132805006447
2232,(주)브이티지엠피,18290,Dec-11,,,-7380214.0,89450756.0,-8.25058873733834,
2233,(주)브이티지엠피,18290,Dec-12,,,-973332.0,78858612.0,-1.2342748310102136,
2234,(주)브이티지엠피,18290,Dec-13,,,1176834.0,78768835.0,1.4940350457131937,
2235,(주)브이티지엠피,18290,Dec-14,,,-3628280.0,79619776.0,-4.557008550237569,
2236,(주)브이티지엠피,18290,Dec-15,,,-24041329.0,62449424.0,-38.4972790141347,
2237,(주)브이티지엠피,18290,Dec-16,,,-14565415.0,62089520.0,-23.458733454534677,
2238,(주)브이티지엠피,18290,Dec-17,-13007380.0,74092908.0,-16806251.0,56768349.0,-29.6049670213238,-17.555499373840206
2239,(주)브이티지엠피,18290,Dec-18,10707739.0,123950307.0,5014715.0,67816541.0,7.394530782689138,8.638735360292412
2240,(주)브이티지엠피,18290,Dec-19,3411551.0,135892621.0,3868113.0,122122968.0,3.167391902889226,2.5104755320011085
2241,(주)블루베리엔에프티,44480,Dec-11,-2846234.0,28198745.0,-2155829.0,27527297.0,-7.831604388908945,-10.093477564338412
2242,(주)블루베리엔에프티,44480,Dec-12,1399581.0,29135466.0,1831090.0,29917737.0,6.1204161263935175,4.803702127160073
2243,(주)블루베리엔에프티,44480,Dec-13,78599.0,28653364.0,216432.0,29414165.0,0.7358087506478597,0.27430985066884295
2244,(주)블루베리엔에프티,44480,Dec-14,-897284.0,27768924.0,-897284.0,26811108.0,-3.346687499822835,-3.231252316438332
2245,(주)블루베리엔에프티,44480,Dec-15,-1574176.0,26183118.0,-1574176.0,25009593.0,-6.294288755518733,-6.012179298126373
2246,(주)블루베리엔에프티,44480,Dec-16,-1062790.0,24929728.0,-1062790.0,23870907.0,-4.452239707523472,-4.2631431839127965
2247,(주)블루베리엔에프티,44480,Dec-17,-1421184.0,23176322.0,-1421184.0,22200687.0,-6.40153162827799,-6.132051496350456
2248,(주)블루베리엔에프티,44480,Dec-18,-7181197.0,51234899.0,-7181197.0,49852503.0,-14.404887553991019,-14.01622163830166
2249,(주)블루베리엔에프티,44480,Dec-19,-3604285.0,140121718.0,-366992.0,79064180.0,-0.4641697415947399,-2.5722529322685013
2250,(주)블루콤,33560,Dec-11,1113693.0,107757425.0,4256145.0,108393378.0,3.9265728945175966,1.033518571922074
2251,(주)블루콤,33560,Dec-12,3718123.0,104044988.0,5850942.0,108360536.0,5.399513712261445,3.573572424267087
2252,(주)블루콤,33560,Dec-13,12327480.0,119877480.0,9367519.0,118862531.0,7.88096881430196,10.283399350737103
2253,(주)블루콤,33560,Dec-14,28516728.0,161843465.0,25394879.0,157768992.0,16.096242156380132,17.619944061380544
2254,(주)블루콤,33560,Dec-15,30999348.0,185891340.0,31300452.0,188136823.0,16.637068438218495,16.676058174630406
2255,(주)블루콤,33560,Dec-16,23365071.0,197756173.0,27191792.0,204824004.0,13.275686183734598,11.815090596438676
2256,(주)블루콤,33560,Dec-17,3140855.0,179950640.0,10131008.0,191366921.0,5.2940225756153545,1.7453980713822412
2257,(주)블루콤,33560,Dec-18,1920238.0,172271679.0,3253056.0,185102857.0,1.7574315452084026,1.1146568090277915
2258,(주)블루콤,33560,Dec-19,1818654.0,173877976.0,3913440.0,187309440.0,2.0892913886240865,1.0459369506348521
2259,(주)비덴트,121800,Jun-12,,,6866697.0,52647596.0,13.042755076604069,
2260,(주)비덴트,121800,Dec-13,,,749343.0,54523315.0,1.3743533385671798,
2261,(주)비덴트,121800,Dec-14,1058838.0,54262662.0,1262568.0,54448470.0,2.318830997455025,1.9513196753966844
2262,(주)비덴트,121800,Dec-15,-4155030.0,70428674.0,-3799275.0,71906858.0,-5.283605911413901,-5.899628324679235
2263,(주)비덴트,121800,Dec-16,-21880913.0,93265940.0,-26082011.0,78284208.0,-33.317078458531505,-23.46077571297732
2264,(주)비덴트,121800,Dec-17,65783781.0,163730638.0,68336846.0,162760792.0,41.986061360527174,40.178052075995694
2265,(주)비덴트,121800,Dec-18,63840828.0,281887665.0,65266516.0,282081481.0,23.137469276120257,22.64761319016921
2266,(주)비덴트,121800,Dec-19,-7421102.0,326821610.0,-7154750.0,327294551.0,-2.186027838880825,-2.2706888935526632
2267,(주)비보존헬스케어,82800,Dec-11,,,-9415946.0,55430988.0,-16.986790854242034,
2268,(주)비보존헬스케어,82800,Dec-12,,,1083699.0,67757809.0,1.5993713728258245,
2269,(주)비보존헬스케어,82800,Dec-13,,,-2544252.0,78903588.0,-3.224507357003841,
2270,(주)비보존헬스케어,82800,Dec-14,,,-1298295.0,53536822.0,-2.425050556792482,
2271,(주)비보존헬스케어,82800,Dec-15,,,-9699364.0,48707196.0,-19.91361604966954,
2272,(주)비보존헬스케어,82800,Dec-16,,,-1781196.0,41960205.0,-4.2449649614438245,
2273,(주)비보존헬스케어,82800,Dec-17,,,-6667629.0,36404550.0,-18.3153726663288,
2274,(주)비보존헬스케어,82800,Dec-18,,,-8534275.0,100651862.0,-8.479003597568816,
2275,(주)비보존헬스케어,82800,Dec-19,-29006089.0,164654060.0,-26832347.0,163766641.0,-16.384501041332346,-17.616382493088846
2276,(주)비비안,2070,Dec-11,5316588.0,213103309.0,8476070.0,193225448.0,4.386621994013956,2.4948406596539523
2277,(주)비비안,2070,Dec-12,-1279831.0,224383182.0,3381217.0,209548271.0,1.6135742775944928,-0.5703774180366156
2278,(주)비비안,2070,Dec-13,-6014689.0,220434779.0,-8284427.0,201654096.0,-4.108236412911741,-2.7285571847081354
2279,(주)비비안,2070,Dec-14,-177454.0,194159988.0,2212800.0,180345712.0,1.2269767744741278,-0.09139576172614926
2280,(주)비비안,2070,Dec-15,6659556.0,178009474.0,8941012.0,167532101.0,5.336894807998617,3.7411244752063024
2281,(주)비비안,2070,Dec-16,-2289535.0,164439473.0,-1732296.0,154656352.0,-1.1200936641774661,-1.3923268897851553
2282,(주)비비안,2070,Dec-17,-1666159.0,149155487.0,-1950054.0,137233021.0,-1.4209801589954068,-1.1170618215339272
2283,(주)비비안,2070,Dec-18,-5760916.0,141137610.0,-6728215.0,127750313.0,-5.2666915970687285,-4.081772392206443
2284,(주)비비안,2070,Dec-19,-2433112.0,133298819.0,2952870.0,126177978.0,2.340241971542768,-1.825306494275842
2285,(주)비상교육,100220,Dec-11,13114079.0,179673049.0,14947245.0,170806016.0,8.751006170649164,7.298857047836929
2286,(주)비상교육,100220,Dec-12,16872544.0,212784851.0,12601505.0,202050130.0,6.236821030503668,7.929391552408964
2287,(주)비상교육,100220,Dec-13,13439923.0,245904050.0,10919144.0,245502198.0,4.447676676198231,5.46551510640024
2288,(주)비상교육,100220,Dec-14,10488934.0,245737968.0,13469045.0,248346485.0,5.423489283530629,4.2683408206582065
2289,(주)비상교육,100220,Dec-15,16872546.0,235171219.0,18713656.0,239760896.0,7.8051326601649,7.174579470968341
2290,(주)비상교육,100220,Dec-16,25618214.0,239728294.0,25275808.0,240285409.0,10.519077336069124,10.68635394368593
2291,(주)비상교육,100220,Dec-17,18059171.0,256314376.0,13795563.0,247454917.0,5.574980350865285,7.045711318197774
2292,(주)비상교육,100220,Dec-18,2327869.0,254277215.0,7626530.0,250292905.0,3.047042024623111,0.9154847004282315
2293,(주)비상교육,100220,Dec-19,11156442.0,286170370.0,15902536.0,284157219.0,5.596386414522167,3.898531493669313
2294,(주)비씨월드제약,200780,Dec-14,,,3741814.0,74835090.0,5.000079508155866,
2295,(주)비씨월드제약,200780,Dec-15,,,6326464.0,79356291.0,7.972227431849102,
2296,(주)비씨월드제약,200780,Dec-16,,,6474769.0,96420404.0,6.715144026984164,
2297,(주)비씨월드제약,200780,Dec-17,8065198.0,118341155.0,8082649.0,115753386.0,6.982645846748707,6.815209805920857
2298,(주)비씨월드제약,200780,Dec-18,4967077.0,158379185.0,4992558.0,128651231.0,3.880691977210852,3.136193054661823
2299,(주)비씨월드제약,200780,Dec-19,-1738976.0,162170556.0,-1552776.0,129191709.0,-1.20191613844198,-1.0723130282663642
2300,(주)비아트론,141000,Dec-12,,,10229946.0,70611447.0,14.487659486711834,
2301,(주)비아트론,141000,Dec-13,,,3910947.0,85159194.0,4.5925129352445495,
2302,(주)비아트론,141000,Dec-14,,,1974262.0,80349029.0,2.4571074779260864,
2303,(주)비아트론,141000,Dec-15,,,6998867.0,81271055.0,8.611758515993179,
2304,(주)비아트론,141000,Dec-16,13211432.0,128427623.0,13149594.0,128363510.0,10.244028073087126,10.287064177774278
2305,(주)비아트론,141000,Dec-17,12171345.0,139163928.0,12639249.0,139436980.0,9.064488487917624,8.746048760566746
2306,(주)비아트론,141000,Dec-18,24483832.0,155072728.0,24617236.0,155444630.0,15.836659008419913,15.788612424487688
2307,(주)비아트론,141000,Dec-19,4800282.0,149710472.0,4735368.0,149896945.0,3.1590823949080487,3.206376905952177
2308,(주)비에이치,90460,Dec-11,8627731.0,148010999.0,6727996.0,129026867.0,5.214414762159574,5.829114767342392
2309,(주)비에이치,90460,Dec-12,14061730.0,181616994.0,12802448.0,160819996.0,7.9607314503353175,7.742518852613539
2310,(주)비에이치,90460,Dec-13,22119875.0,230979545.0,27633998.0,203389206.0,13.586757401471935,9.57655146476282
2311,(주)비에이치,90460,Dec-14,12718210.0,263922061.0,15067892.0,244563608.0,6.161134161874157,4.818926448138035
2312,(주)비에이치,90460,Dec-15,8692616.0,331915735.0,7676240.0,297030104.0,2.584330644142386,2.6189225406864183
2313,(주)비에이치,90460,Dec-16,-24498437.0,310622425.0,-16445331.0,285221965.0,-5.76580103148788,-7.886886144810698
2314,(주)비에이치,90460,Dec-17,46380929.0,519806002.0,31912462.0,425896755.0,7.4930042610914,8.92273825649285
2315,(주)비에이치,90460,Dec-18,81634647.0,469756138.0,68196730.0,385959785.0,17.66938749849288,17.3780905445029
2316,(주)비에이치,90460,Dec-19,56601199.0,477943796.0,33521388.0,375115601.0,8.93628201829974,11.842647498242659
2317,(주)비엔지티,32790,Dec-11,-1105501.0,47374675.0,656408.0,42566266.0,1.5420849928438638,-2.33352735401351
2318,(주)비엔지티,32790,Dec-12,-11553187.0,49755270.0,-13819063.0,26964683.0,-51.24875007801872,-23.220026742895776
2319,(주)비엔지티,32790,Dec-13,-6212523.0,41095950.0,-9300135.0,21189740.0,-43.889802328862935,-15.117117380179797
2320,(주)비엔지티,32790,Dec-14,-7166563.0,31079658.0,-7381583.0,14098029.0,-52.35897159808651,-23.058693245594917
2321,(주)비엔지티,32790,Dec-15,-9970008.0,27260643.0,-6442392.0,17339049.0,-37.15539416262103,-36.572901086742526
2322,(주)비엔지티,32790,Dec-16,-5923720.0,29433181.0,-7511085.0,20712453.0,-36.26361879976264,-20.125993177563785
2323,(주)비엔지티,32790,Dec-17,-2236526.0,35990574.0,-1761834.0,27941311.0,-6.305480798664028,-6.214199306740704
2324,(주)비엔지티,32790,Dec-18,-5760193.0,52079043.0,-3712443.0,46225348.0,-8.031184535376564,-11.060481660540498
2325,(주)비엔지티,32790,Dec-19,-18520371.0,41822337.0,-17778939.0,34683547.0,-51.260440577199326,-44.28344355792456
2326,(주)비엘,142760,Dec-16,,,-5895692.0,21612556.0,-27.279013181041613,
2327,(주)비엘,142760,Dec-17,-6646862.0,37575817.0,-6635206.0,37560196.0,-17.665525494062916,-17.689201541512723
2328,(주)비엘,142760,Dec-18,-16288373.0,153290616.0,-9133819.0,86546207.0,-10.553690700737468,-10.625812215406585
2329,(주)비엘,142760,Dec-19,-41657220.0,148113572.0,-28113589.0,83609474.0,-33.62488442398286,-28.125187609410972
2330,(주)비엘팜텍,65170,Dec-11,619650.0,75112472.0,258662.0,37263478.0,0.6941434720613036,0.8249628636905999
2331,(주)비엘팜텍,65170,Dec-12,-2526950.0,71220042.0,-2486786.0,35069398.0,-7.091042737602739,-3.548088331652486
2332,(주)비엘팜텍,65170,Dec-13,-4030503.0,65427439.0,-1283626.0,39161588.0,-3.2777680006234684,-6.160264044570046
2333,(주)비엘팜텍,65170,Dec-14,-1337791.0,65770124.0,-164819.0,41685898.0,-0.3953831101347511,-2.034040562246773
2334,(주)비엘팜텍,65170,Dec-15,-7778689.0,63196017.0,-5482842.0,39295912.0,-13.952703273561893,-12.308827944014258
2335,(주)비엘팜텍,65170,Dec-16,-4986278.0,73386439.0,-4619827.0,47956951.0,-9.633279229949377,-6.7945496033674555
2336,(주)비엘팜텍,65170,Dec-17,-2650367.0,68244814.0,-5515778.0,43731688.0,-12.612771773181954,-3.8836167096887393
2337,(주)비엘팜텍,65170,Dec-18,1196123.0,103882690.0,1211282.0,73946349.0,1.6380551797087373,1.151417045515475
2338,(주)비엘팜텍,65170,Dec-19,-17453415.0,89113254.0,-9276029.0,62066019.0,-14.94542287302171,-19.58565557487105
2339,(주)비엠티,86670,Dec-11,3185906.0,72873902.0,4255965.0,67667544.0,6.28952190137121,4.371806521352458
2340,(주)비엠티,86670,Dec-12,1175869.0,72452287.0,2893755.0,69113770.0,4.186944222547837,1.6229563602319412
2341,(주)비엠티,86670,Dec-13,3258226.0,93167225.0,3996054.0,91048101.0,4.388948211012111,3.4971804730687213
2342,(주)비엠티,86670,Dec-14,4107483.0,96611903.0,1644359.0,94565699.0,1.7388535350433987,4.251528923925658
2343,(주)비엠티,86670,Dec-15,2361915.0,94423945.0,2549076.0,93111687.0,2.737654189425222,2.5013941114195135
2344,(주)비엠티,86670,Dec-16,-1188136.0,94337401.0,-941323.0,93776763.0,-1.0037913123531466,-1.2594538193817741
2345,(주)비엠티,86670,Dec-17,3061279.0,97251592.0,2983071.0,97143015.0,3.0708033922974285,3.147793200135994
2346,(주)비엠티,86670,Dec-18,6931939.0,110016675.0,6873738.0,110096491.0,6.2433760945205785,6.300807582123347
2347,(주)비엠티,86670,Dec-19,5385385.0,117489334.0,5242645.0,117691092.0,4.454580980521448,4.583722467947601
2348,(주)비올,335890,Dec-19,,,,,,
2349,(주)비와이씨,1460,Dec-11,27006654.0,477929172.0,27452205.0,479531981.0,5.724791273097591,5.650764921292564
2350,(주)비와이씨,1460,Dec-12,24650594.0,505456934.0,25928550.0,502208011.0,5.162910473763828,4.8768930331856915
2351,(주)비와이씨,1460,Dec-13,15514678.0,525157538.0,21178482.0,526385377.0,4.0233796236326675,2.9542902609921216
2352,(주)비와이씨,1460,Dec-14,19050210.0,608388101.0,19503299.0,609987349.0,3.197328441642812,3.131259465575906
2353,(주)비와이씨,1460,Dec-15,13158137.0,691464609.0,14486173.0,694207408.0,2.086721177714658,1.9029371610254024
2354,(주)비와이씨,1460,Dec-16,17543266.0,733018518.0,7499265.0,722070199.0,1.0385783834294484,2.3932909700379494
2355,(주)비와이씨,1460,Dec-17,6190457.0,745823200.0,7918747.0,738219700.0,1.0726816149718033,0.8300166849194286
2356,(주)비와이씨,1460,Dec-18,9092446.0,738431267.0,7240661.0,727890891.0,0.9947453786724199,1.231319204147405
2357,(주)비와이씨,1460,Dec-19,27788950.0,693882853.0,21265094.0,677538544.0,3.1385807033879978,4.004847486842278
2358,(주)비즈니스온커뮤니케이션,138580,Dec-17,,,5296797.0,35900984.0,14.753904795478586,
2359,(주)비즈니스온커뮤니케이션,138580,Dec-18,,,5292983.0,39787118.0,13.303258104796633,
2360,(주)비즈니스온커뮤니케이션,138580,Dec-19,,,4411014.0,64059044.0,6.885856741789653,
2361,(주)비지에프,27410,Dec-14,101467618.0,1338474144.0,97565989.0,1183774828.0,8.241938136565953,7.580842592653027
2362,(주)비지에프,27410,Dec-15,152841276.0,1621622006.0,151122941.0,1460200504.0,10.349465062230934,9.425209785911107
2363,(주)비지에프,27410,Dec-16,184619215.0,1917601300.0,167386505.0,1707548342.0,9.802738867348564,9.627612111026416
2364,(주)비지에프,27410,Dec-17,3497875341.0,858118605.0,3507920571.0,699735805.0,501.32071932491715,407.6214314220585
2365,(주)비지에프,27410,Dec-18,47204821.0,1624874724.0,66139552.0,1487846481.0,4.4453209954528905,2.9051360269667166
2366,(주)비지에프,27410,Dec-19,17515292.0,1657381460.0,2291327.0,1488637056.0,0.15392113146483435,1.0568051123245943
2367,(주)비지에프리테일,282330,Dec-17,27983935.0,1277349524.0,24755495.0,1231046501.0,2.010930942079823,2.1907813385618016
2368,(주)비지에프리테일,282330,Dec-18,154186683.0,1482568537.0,154142275.0,1435845971.0,10.73529320785342,10.399969994776708
2369,(주)비지에프리테일,282330,Dec-19,151377054.0,2172410900.0,149768379.0,2114202246.0,7.083919207982905,6.968159384580513
2370,(주)비츠로셀,82920,Mar-11,,,6815741.0,52381187.0,13.011810900734266,
2371,(주)비츠로셀,82920,Mar-12,,,7295183.0,58464269.0,12.478019694388037,
2372,(주)비츠로셀,82920,Mar-13,7165666.0,68636471.0,7019940.0,68479182.0,10.251203059055232,10.440026848116943
2373,(주)비츠로셀,82920,Mar-14,6240535.0,76331779.0,6596099.0,76491251.0,8.623337850756291,8.175539836429072
2374,(주)비츠로셀,82920,Jun-15,10078315.0,97993820.0,10778916.0,98777317.0,10.912339317740328,10.284643460169223
2375,(주)비츠로셀,82920,Jun-16,14134494.0,113890700.0,14655931.0,115181850.0,12.724167045415575,12.410577861054502
2376,(주)비츠로셀,82920,Jun-17,16522522.0,120833372.0,16128923.0,121524286.0,13.272180837993156,13.67380693472661
2377,(주)비츠로셀,82920,Dec-18,15371863.0,145252937.0,15280746.0,146009162.0,10.465607630841687,10.582824221998347
2378,(주)비츠로셀,82920,Dec-19,20081747.0,163957502.0,19150919.0,163352810.0,11.723654462999443,12.248141594643226
2379,(주)비츠로시스,54220,Mar-11,5576067.0,95692059.0,678750.0,95697544.0,0.7092658511695974,5.827094806268094
2380,(주)비츠로시스,54220,Mar-12,1744903.0,112581157.0,1746943.0,112586037.0,1.5516515604861374,1.5499067930168813
2381,(주)비츠로시스,54220,Mar-13,935378.0,136641049.0,1410046.0,136894294.0,1.030025400474325,0.6845512434553982
2382,(주)비츠로시스,54220,Mar-14,-6929212.0,138951650.0,-5675264.0,140460341.0,-4.040474314383161,-4.986779214208684
2383,(주)비츠로시스,54220,Mar-15,-14701846.0,143268771.0,-16372979.0,142819739.0,-11.464086907482725,-10.26172409896641
2384,(주)비츠로시스,54220,Mar-16,,,1257068.0,114682434.0,1.0961295083778915,
2385,(주)비츠로시스,54220,Mar-17,,,1096280.0,123239221.0,0.8895544706502161,
2386,(주)비츠로시스,54220,Mar-18,,,-21646133.0,107177481.0,-20.19653083654765,
2387,(주)비츠로시스,54220,Mar-19,,,-116387168.0,18700996.0,-622.3581246688678,
2388,(주)비츠로테크,42370,Mar-11,1724789.0,78979703.0,442826.0,75943848.0,0.5830966057974835,2.18383829577075
2389,(주)비츠로테크,42370,Mar-12,2397715.0,86873008.0,523873.0,81133628.0,0.645691574398719,2.760022998167624
2390,(주)비츠로테크,42370,Mar-13,,,3066937.0,91326941.0,3.3581952558774524,
2391,(주)비츠로테크,42370,Mar-14,,,2170414.0,89285060.0,2.430881493499584,
2392,(주)비츠로테크,42370,Jun-15,,,2232367.0,104292070.0,2.140495437476694,
2393,(주)비츠로테크,42370,Jun-16,,,-5514405.0,98896312.0,-5.575946047411758,
2394,(주)비츠로테크,42370,Jun-17,43854429.0,279729096.0,589950.0,122983215.0,0.4796996077879408,15.677464242046527
2395,(주)비츠로테크,42370,Jun-18,10952755.0,321189574.0,1203745.0,113913549.0,1.0567180204349527,3.4100593190487563
2396,(주)비츠로테크,42370,Dec-19,29786931.0,367544313.0,891091.0,116863287.0,0.7625072192261715,8.104310132530877
2397,(주)비케이홀딩스,50090,Dec-11,-6741117.0,118073226.0,-6943880.0,117847082.0,-5.892279963283266,-5.709268077421718
2398,(주)비케이홀딩스,50090,Dec-12,8566695.0,109056458.0,24963182.0,122631076.0,20.3563263197658,7.855284461925217
2399,(주)비케이홀딩스,50090,Dec-13,-1645374.0,101309981.0,155024.0,117543814.0,0.13188614077130423,-1.6240986166999676
2400,(주)비케이홀딩스,50090,Dec-14,-15266415.0,80636989.0,-13532716.0,98164952.0,-13.785690029166418,-18.93227312840265
2401,(주)비케이홀딩스,50090,Dec-15,,,-5845047.0,53622702.0,-10.900321658539324,
2402,(주)비케이홀딩스,50090,Dec-16,,,-3425548.0,51934968.0,-6.595841168131653,
2403,(주)비케이홀딩스,50090,Dec-17,,,-2421634.0,44139463.0,-5.486324108655332,
2404,(주)비케이홀딩스,50090,Dec-18,-2862347.0,33553804.0,-2862347.0,33215957.0,-8.617385312727857,-8.53061846579303
2405,(주)비케이홀딩스,50090,Dec-19,-1963153.0,44270690.0,-1963153.0,43938679.0,-4.467938146251506,-4.434430545356307
2406,(주)비투엔,307870,Dec-18,,,,,,
2407,(주)비투엔,307870,Dec-19,,,,,,
2408,(주)비트컴퓨터,32850,Dec-11,2670372.0,54412502.0,2878788.0,54388719.0,5.292987319668256,4.907644202797364
2409,(주)비트컴퓨터,32850,Dec-12,354003.0,54048278.0,191321.0,53813179.0,0.355528150455486,0.6549755387211411
2410,(주)비트컴퓨터,32850,Dec-13,-455961.0,54770874.0,-498275.0,54541626.0,-0.9135682900249434,-0.8324880848167586
2411,(주)비트컴퓨터,32850,Dec-14,1315672.0,51425741.0,1291422.0,51225590.0,2.5210485618613667,2.558391915052814
2412,(주)비트컴퓨터,32850,Dec-15,4634621.0,50024322.0,4596147.0,49826548.0,9.224293442925244,9.264735262179066
2413,(주)비트컴퓨터,32850,Dec-16,4160233.0,52225052.0,4278518.0,52103523.0,8.211571413318827,7.965971963034139
2414,(주)비트컴퓨터,32850,Dec-17,3582818.0,53636156.0,3823101.0,53486604.0,7.147772926469588,6.679856028459609
2415,(주)비트컴퓨터,32850,Dec-18,-233696.0,56060862.0,-146513.0,55971073.0,-0.261765573084511,-0.4168612319946132
2416,(주)비트컴퓨터,32850,Dec-19,7093059.0,62486547.0,6173649.0,61549147.0,10.030437952292012,11.351337752748604
2417,(주)비피도,238200,Dec-18,,,1132106.0,46741371.0,2.4220641709461197,
2418,(주)비피도,238200,Dec-19,1581977.0,48243898.0,1626678.0,48239213.0,3.3721072522472535,3.279123506976986
2419,(주)빅솔론,93190,Dec-11,12006221.0,73343957.0,11548275.0,72044755.0,16.029307060590323,16.369748089811953
2420,(주)빅솔론,93190,Dec-12,11998206.0,81851062.0,12845641.0,80244697.0,16.008087113843796,14.658583171468198
2421,(주)빅솔론,93190,Dec-13,17002720.0,100188806.0,16848801.0,96163345.0,17.521022173261546,16.970678341051396
2422,(주)빅솔론,93190,Dec-14,12927164.0,111160231.0,13039127.0,109179177.0,11.942869838632324,11.629306527799498
2423,(주)빅솔론,93190,Dec-15,19429911.0,127872053.0,19156402.0,125463397.0,15.268518514607093,15.194806483634075
2424,(주)빅솔론,93190,Dec-16,14358517.0,137330614.0,13530880.0,132426363.0,10.217663381724075,10.455437853063119
2425,(주)빅솔론,93190,Dec-17,20622304.0,161585816.0,20297769.0,150262382.0,13.508217246283238,12.762446921702583
2426,(주)빅솔론,93190,Dec-18,14458167.0,162918104.0,14275606.0,155370335.0,9.188115607783171,8.874499914386433
2427,(주)빅솔론,93190,Dec-19,9563647.0,164097769.0,9353965.0,159183608.0,5.876211198831478,5.8280176862124184
2428,(주)빅텍,65450,Dec-11,,,-2496796.0,47456982.0,-5.261177375333307,
2429,(주)빅텍,65450,Dec-12,,,-5224968.0,41638189.0,-12.54849964776326,
2430,(주)빅텍,65450,Dec-13,,,1158268.0,46190328.0,2.507598560460536,
2431,(주)빅텍,65450,Dec-14,,,1798137.0,50729063.0,3.544589420072671,
2432,(주)빅텍,65450,Dec-15,,,1455369.0,58845864.0,2.4731882600959008,
2433,(주)빅텍,65450,Dec-16,,,-822482.0,61832806.0,-1.3301709128322592,
2434,(주)빅텍,65450,Dec-17,,,-1085534.0,61861299.0,-1.7547869468437771,
2435,(주)빅텍,65450,Dec-18,,,849691.0,66300861.0,1.28156857570824,
2436,(주)빅텍,65450,Dec-19,,,1979785.0,93617772.0,2.114753382509466,
