,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
208,(주)국순당,43650,201712,-12.28,-7.85,1.0,0.0,0.0
209,(주)국순당,43650,201812,-7.85,-4.32,1.0,0.0,0.0
210,(주)국순당,43650,201912,-4.32,,1.0,0.0,0.0
211,(주)국영지앤엠,6050,201112,-170.81,-4.57,1.0,,
212,(주)국영지앤엠,6050,201212,-4.57,2.35,1.0,0.0,0.0
213,(주)국영지앤엠,6050,201312,2.35,5.13,0.0,0.0,0.0
214,(주)국영지앤엠,6050,201412,5.13,-15.79,0.0,0.0,0.0
215,(주)국영지앤엠,6050,201512,-15.79,3.4,1.0,0.0,0.0
216,(주)국영지앤엠,6050,201612,3.4,17.57,0.0,0.0,0.0
217,(주)국영지앤엠,6050,201712,17.57,-18.31,0.0,0.0,0.0
218,(주)국영지앤엠,6050,201812,-18.31,15.75,1.0,0.0,0.0
219,(주)국영지앤엠,6050,201912,15.75,,0.0,0.0,0.0
220,(주)그래디언트,35080,201112,-48.06,1.38,1.0,,
221,(주)그래디언트,35080,201212,1.38,7.5,0.0,1.0,0.0
222,(주)그래디언트,35080,201312,7.5,14.81,0.0,0.0,1.0
223,(주)그래디언트,35080,201412,14.81,26.27,0.0,0.0,1.0
224,(주)그래디언트,35080,201512,26.27,13.02,0.0,0.0,1.0
225,(주)그래디언트,35080,201612,13.02,13.33,0.0,0.0,1.0
226,(주)그래디언트,35080,201712,13.33,8.44,0.0,0.0,1.0
227,(주)그래디언트,35080,201812,8.44,10.13,0.0,0.0,1.0
228,(주)그래디언트,35080,201912,10.13,,0.0,0.0,1.0
229,(주)금호에이치티,214330,201512,20.53,11.57,0.0,,
230,(주)금호에이치티,214330,201612,11.57,7.78,0.0,0.0,0.0
231,(주)금호에이치티,214330,201712,7.78,3.66,0.0,0.0,0.0
232,(주)금호에이치티,214330,201812,3.66,0.35,0.0,0.0,0.0
233,(주)금호에이치티,214330,201912,0.35,,1.0,0.0,0.0
234,(주)기가레인,49080,201312,5.72,7.6,0.0,,
235,(주)기가레인,49080,201412,7.6,-13.79,0.0,0.0,0.0
236,(주)기가레인,49080,201512,-13.79,-4.14,1.0,0.0,0.0
237,(주)기가레인,49080,201612,-4.14,1.96,1.0,0.0,0.0
238,(주)기가레인,49080,201712,1.96,-0.71,0.0,0.0,0.0
239,(주)기가레인,49080,201812,-0.71,-8.09,1.0,0.0,0.0
240,(주)기가레인,49080,201912,-8.09,,1.0,0.0,0.0
241,(주)기산텔레콤,35460,201112,-3.73,0.71,1.0,,
242,(주)기산텔레콤,35460,201212,0.71,4.99,1.0,0.0,0.0
243,(주)기산텔레콤,35460,201312,4.99,2.53,0.0,0.0,0.0
244,(주)기산텔레콤,35460,201412,2.53,2.72,0.0,0.0,0.0
245,(주)기산텔레콤,35460,201512,2.72,-5.83,0.0,0.0,0.0
246,(주)기산텔레콤,35460,201612,-5.83,-6.37,1.0,0.0,0.0
247,(주)기산텔레콤,35460,201712,-6.37,-5.52,1.0,0.0,0.0
248,(주)기산텔레콤,35460,201812,-5.52,6.63,1.0,0.0,0.0
249,(주)기산텔레콤,35460,201912,6.63,,0.0,0.0,0.0
250,(주)까뮤이앤씨,13700,201112,-14.28,0.46,1.0,,
251,(주)까뮤이앤씨,13700,201212,0.46,-0.14,1.0,0.0,0.0
252,(주)까뮤이앤씨,13700,201312,-0.14,0.4,1.0,0.0,0.0
