,회사명,거래소코드,회계년도,이자보상배율,부실기업
3470,(주)쎄트렉아이,99320,2017,22.98,
3471,(주)쎄트렉아이,99320,2018,24.67,
3472,(주)쎄트렉아이,99320,2019,108.65,
3473,(주)쎌마테라퓨틱스,15540,2011,-6.83,
3474,(주)쎌마테라퓨틱스,15540,2012,-13.71,1.0
3475,(주)쎌마테라퓨틱스,15540,2013,-49.39,1.0
3476,(주)쎌마테라퓨틱스,15540,2014,-87.91,1.0
3477,(주)쎌마테라퓨틱스,15540,2015,-9.64,1.0
3478,(주)쎌마테라퓨틱스,15540,2016,-2.49,1.0
3479,(주)쎌마테라퓨틱스,15540,2017,-11.62,1.0
3480,(주)쎌마테라퓨틱스,15540,2018,-15.27,1.0
3481,(주)쎌마테라퓨틱스,15540,2019,-3.31,1.0
3482,(주)쎌바이오텍,49960,2011,1089.95,
3483,(주)쎌바이오텍,49960,2012,671.59,
3484,(주)쎌바이오텍,49960,2013,4433.97,
3485,(주)쎌바이오텍,49960,2014,,
3486,(주)쎌바이오텍,49960,2015,,
3487,(주)쎌바이오텍,49960,2016,,
3488,(주)쎌바이오텍,49960,2017,,
3489,(주)쎌바이오텍,49960,2018,,
3490,(주)쎌바이오텍,49960,2019,108.05,
3491,(주)쏠리드,50890,2011,-1.35,
3492,(주)쏠리드,50890,2012,2.25,
3493,(주)쏠리드,50890,2013,4.6,
3494,(주)쏠리드,50890,2014,5.38,
3495,(주)쏠리드,50890,2015,1.37,
3496,(주)쏠리드,50890,2016,-5.95,
3497,(주)쏠리드,50890,2017,2.11,
3498,(주)쏠리드,50890,2018,0.17,
3499,(주)쏠리드,50890,2019,-1.32,1.0
3500,(주)씨씨에스충북방송,66790,2011,0.71,
3501,(주)씨씨에스충북방송,66790,2012,0.37,1.0
3502,(주)씨씨에스충북방송,66790,2013,-0.96,1.0
3503,(주)씨씨에스충북방송,66790,2014,-6.2,1.0
3504,(주)씨씨에스충북방송,66790,2015,-0.82,1.0
3505,(주)씨씨에스충북방송,66790,2016,-1.7,1.0
3506,(주)씨씨에스충북방송,66790,2017,-2.14,1.0
3507,(주)씨씨에스충북방송,66790,2018,-10.49,1.0
3508,(주)씨씨에스충북방송,66790,2019,1.35,
3509,(주)씨아이테크,4920,2011,-37.97,
3510,(주)씨아이테크,4920,2012,-123.22,1.0
3511,(주)씨아이테크,4920,2013,-5.7,1.0
3512,(주)씨아이테크,4920,2014,-3.74,1.0
3513,(주)씨아이테크,4920,2015,2.29,
3514,(주)씨아이테크,4920,2016,-1.99,
3515,(주)씨아이테크,4920,2017,-5.71,1.0
3516,(주)씨아이테크,4920,2018,-3.53,1.0
3517,(주)씨아이테크,4920,2019,-7.09,1.0
3518,(주)씨에스,65770,2011,-1.31,
3519,(주)씨에스,65770,2012,-0.25,1.0
3520,(주)씨에스,65770,2013,-4.59,1.0
3521,(주)씨에스,65770,2014,0.68,1.0
3522,(주)씨에스,65770,2015,-4.15,1.0
3523,(주)씨에스,65770,2016,-0.18,1.0
3524,(주)씨에스,65770,2017,2.16,
3525,(주)씨에스,65770,2018,,
3526,(주)씨에스,65770,2019,-77.92,
3527,(주)씨에스에이코스믹,83660,2011,-2.27,
3528,(주)씨에스에이코스믹,83660,2012,-2.21,1.0
3529,(주)씨에스에이코스믹,83660,2013,-1.58,1.0
3530,(주)씨에스에이코스믹,83660,2014,-1.44,1.0
3531,(주)씨에스에이코스믹,83660,2015,1.07,
3532,(주)씨에스에이코스믹,83660,2016,-3.95,
3533,(주)씨에스에이코스믹,83660,2017,-49.55,1.0
3534,(주)씨에스에이코스믹,83660,2018,0.15,1.0
3535,(주)씨에스에이코스믹,83660,2019,-20.75,1.0
3536,(주)씨엔플러스,115530,2011,31.87,
3537,(주)씨엔플러스,115530,2012,7.78,
3538,(주)씨엔플러스,115530,2013,-1.35,
3539,(주)씨엔플러스,115530,2014,-12.81,1.0
3540,(주)씨엔플러스,115530,2015,-5.9,1.0
3541,(주)씨엔플러스,115530,2016,-5.19,1.0
3542,(주)씨엔플러스,115530,2017,-0.28,1.0
3543,(주)씨엔플러스,115530,2018,-3.63,1.0
3544,(주)씨엔플러스,115530,2019,-1.01,1.0
3545,(주)씨유메디칼시스템,115480,2011,56.22,
3546,(주)씨유메디칼시스템,115480,2012,16.92,
3547,(주)씨유메디칼시스템,115480,2013,0.08,
3548,(주)씨유메디칼시스템,115480,2014,-0.6,1.0
3549,(주)씨유메디칼시스템,115480,2015,1.6,
3550,(주)씨유메디칼시스템,115480,2016,0.58,
3551,(주)씨유메디칼시스템,115480,2017,-2.2,1.0
3552,(주)씨유메디칼시스템,115480,2018,2.41,
3553,(주)씨유메디칼시스템,115480,2019,0.47,
3554,(주)씨제이이엔엠,35760,2011,5.92,
3555,(주)씨제이이엔엠,35760,2012,7.52,
3556,(주)씨제이이엔엠,35760,2013,7.19,
3557,(주)씨제이이엔엠,35760,2014,5.35,
3558,(주)씨제이이엔엠,35760,2015,6.06,
3559,(주)씨제이이엔엠,35760,2016,6.95,
3560,(주)씨제이이엔엠,35760,2017,11.09,
3561,(주)씨제이이엔엠,35760,2018,7.55,
3562,(주)씨제이이엔엠,35760,2019,9.09,
3563,(주)씨젠,96530,2011,21.29,
3564,(주)씨젠,96530,2012,8.86,
3565,(주)씨젠,96530,2013,10.48,
3566,(주)씨젠,96530,2014,6.35,
3567,(주)씨젠,96530,2015,5.33,
3568,(주)씨젠,96530,2016,4.65,
3569,(주)씨젠,96530,2017,8.46,
3570,(주)씨젠,96530,2018,26.71,
3571,(주)씨젠,96530,2019,46.17,
3572,(주)씨티씨바이오,60590,2011,0.27,
3573,(주)씨티씨바이오,60590,2012,5.66,
3574,(주)씨티씨바이오,60590,2013,1.49,
3575,(주)씨티씨바이오,60590,2014,0.12,
3576,(주)씨티씨바이오,60590,2015,1.83,
3577,(주)씨티씨바이오,60590,2016,-1.25,
3578,(주)씨티씨바이오,60590,2017,-4.7,1.0
3579,(주)씨티씨바이오,60590,2018,-1.54,1.0
3580,(주)씨티씨바이오,60590,2019,-0.79,1.0
3581,(주)씨티케이,260930,2017,3085.87,
3582,(주)씨티케이,260930,2018,,
3583,(주)씨티케이,260930,2019,10.42,
3584,(주)아가방앤컴퍼니,13990,2011,28.43,
3585,(주)아가방앤컴퍼니,13990,2012,13.09,
3586,(주)아가방앤컴퍼니,13990,2013,9.64,
3587,(주)아가방앤컴퍼니,13990,2014,-28.74,
3588,(주)아가방앤컴퍼니,13990,2015,0.58,1.0
3589,(주)아가방앤컴퍼니,13990,2016,7.05,
3590,(주)아가방앤컴퍼니,13990,2017,-16.64,
3591,(주)아가방앤컴퍼니,13990,2018,-106.56,1.0
3592,(주)아가방앤컴퍼니,13990,2019,-10.89,1.0
3593,(주)아나패스,123860,2011,2613.44,
3594,(주)아나패스,123860,2012,,
3595,(주)아나패스,123860,2013,46.68,
3596,(주)아나패스,123860,2014,40.3,
3597,(주)아나패스,123860,2015,16.2,
3598,(주)아나패스,123860,2016,28.6,
3599,(주)아나패스,123860,2017,17.22,
3600,(주)아나패스,123860,2018,-16.74,
3601,(주)아나패스,123860,2019,-35.82,1.0
3602,(주)아난티,25980,2011,-6.29,
3603,(주)아난티,25980,2012,-0.54,1.0
3604,(주)아난티,25980,2013,-0.66,1.0
3605,(주)아난티,25980,2014,3.82,
3606,(주)아난티,25980,2015,22.01,
3607,(주)아난티,25980,2016,19.01,
3608,(주)아난티,25980,2017,1.28,
3609,(주)아난티,25980,2018,1.08,
3610,(주)아난티,25980,2019,0.31,
3611,(주)아리온테크놀로지,58220,2011,21.5,
3612,(주)아리온테크놀로지,58220,2012,41.73,
3613,(주)아리온테크놀로지,58220,2013,9.32,
3614,(주)아리온테크놀로지,58220,2014,4.36,
3615,(주)아리온테크놀로지,58220,2015,10.65,
3616,(주)아리온테크놀로지,58220,2016,-20.97,
3617,(주)아리온테크놀로지,58220,2017,-7.79,1.0
3618,(주)아리온테크놀로지,58220,2018,-1.41,1.0
3619,(주)아리온테크놀로지,58220,2019,0.36,1.0
3620,(주)아모그린텍,125210,2015,,
3621,(주)아모그린텍,125210,2016,,
3622,(주)아모그린텍,125210,2017,,
3623,(주)아모그린텍,125210,2019,2.45,
3624,(주)아모레퍼시픽,90430,2011,193.89,
3625,(주)아모레퍼시픽,90430,2012,171.4,
3626,(주)아모레퍼시픽,90430,2013,149.16,
3627,(주)아모레퍼시픽,90430,2014,217.48,
3628,(주)아모레퍼시픽,90430,2015,251.98,
3629,(주)아모레퍼시픽,90430,2016,217.52,
3630,(주)아모레퍼시픽,90430,2017,193.63,
3631,(주)아모레퍼시픽,90430,2018,206.42,
3632,(주)아모레퍼시픽,90430,2019,21.42,
3633,(주)아모레퍼시픽그룹,2790,2011,215.34,
3634,(주)아모레퍼시픽그룹,2790,2012,195.45,
3635,(주)아모레퍼시픽그룹,2790,2013,149.6,
3636,(주)아모레퍼시픽그룹,2790,2014,237.53,
3637,(주)아모레퍼시픽그룹,2790,2015,268.63,
3638,(주)아모레퍼시픽그룹,2790,2016,240.67,
3639,(주)아모레퍼시픽그룹,2790,2017,155.32,
3640,(주)아모레퍼시픽그룹,2790,2018,120.55,
3641,(주)아모레퍼시픽그룹,2790,2019,18.87,
3642,(주)아모텍,52710,2011,0.02,
3643,(주)아모텍,52710,2012,2.67,
3644,(주)아모텍,52710,2013,3.52,
3645,(주)아모텍,52710,2014,0.42,
3646,(주)아모텍,52710,2015,4.13,
3647,(주)아모텍,52710,2016,6.67,
3648,(주)아모텍,52710,2017,10.55,
3649,(주)아모텍,52710,2018,2.72,
3650,(주)아모텍,52710,2019,1.39,
3651,(주)아미노로직스,74430,2011,-10.38,
3652,(주)아미노로직스,74430,2012,-7.14,1.0
3653,(주)아미노로직스,74430,2013,-9.36,1.0
3654,(주)아미노로직스,74430,2014,-27.93,1.0
3655,(주)아미노로직스,74430,2015,20.33,
3656,(주)아미노로직스,74430,2016,45.77,
3657,(주)아미노로직스,74430,2017,63.25,
3658,(주)아미노로직스,74430,2018,245.9,
3659,(주)아미노로직스,74430,2019,-19.35,
3660,(주)아바코,83930,2011,44.14,
3661,(주)아바코,83930,2012,-3.13,
3662,(주)아바코,83930,2013,49.49,
3663,(주)아바코,83930,2014,532.43,
3664,(주)아바코,83930,2015,,
3665,(주)아바코,83930,2016,592.25,
3666,(주)아바코,83930,2017,21.81,
3667,(주)아바코,83930,2018,525.99,
3668,(주)아바코,83930,2019,245.72,
3669,(주)아바텍,149950,2012,1660.31,
3670,(주)아바텍,149950,2013,1018.15,
3671,(주)아바텍,149950,2014,847.57,
3672,(주)아바텍,149950,2015,681.58,
3673,(주)아바텍,149950,2016,,
3674,(주)아바텍,149950,2017,,
3675,(주)아바텍,149950,2018,,
3676,(주)아바텍,149950,2019,,
3677,(주)아세아텍,50860,2011,16.87,
3678,(주)아세아텍,50860,2012,19.31,
3679,(주)아세아텍,50860,2013,23.77,
3680,(주)아세아텍,50860,2014,35.31,
3681,(주)아세아텍,50860,2015,9.7,
3682,(주)아세아텍,50860,2016,44.96,
3683,(주)아세아텍,50860,2017,62.5,
3684,(주)아세아텍,50860,2018,33.2,
3685,(주)아세아텍,50860,2019,15.73,
3686,(주)아센디오,12170,2011,13.19,
3687,(주)아센디오,12170,2012,-1.32,
3688,(주)아센디오,12170,2013,-4.15,1.0
3689,(주)아센디오,12170,2014,-3.38,1.0
3690,(주)아센디오,12170,2015,-1.05,1.0
3691,(주)아센디오,12170,2016,-3.15,1.0
3692,(주)아센디오,12170,2017,-1.15,1.0
3693,(주)아센디오,12170,2018,-3.29,1.0
3694,(주)아센디오,12170,2019,-1.93,1.0
3695,(주)아스타,246720,2017,-47.72,
3696,(주)아스타,246720,2018,-22.95,1.0
3697,(주)아스타,246720,2019,-20.34,1.0
3698,(주)아스트,67390,2014,-0.83,
3699,(주)아스트,67390,2015,1.56,
3700,(주)아스트,67390,2016,2.34,
3701,(주)아스트,67390,2017,1.75,
3702,(주)아스트,67390,2018,1.48,
3703,(주)아스트,67390,2019,1.36,
3704,(주)아시아경제,127710,2015,17.68,
3705,(주)아시아경제,127710,2016,137.42,
3706,(주)아시아경제,127710,2017,105.72,
3707,(주)아시아경제,127710,2018,4.81,
3708,(주)아시아경제,127710,2019,2.61,
3709,(주)아우딘퓨쳐스,227610,2017,-8.22,
3710,(주)아우딘퓨쳐스,227610,2018,665.52,
3711,(주)아우딘퓨쳐스,227610,2019,-151.48,
3712,(주)아이디스,143160,2011,,
3713,(주)아이디스,143160,2012,21.61,
3714,(주)아이디스,143160,2013,88.83,
3715,(주)아이디스,143160,2014,,
3716,(주)아이디스,143160,2015,,
3717,(주)아이디스,143160,2016,-9.11,
3718,(주)아이디스,143160,2017,,
3719,(주)아이디스,143160,2018,,
3720,(주)아이디스,143160,2019,16.75,
3721,(주)아이디스홀딩스,54800,2011,3.79,
3722,(주)아이디스홀딩스,54800,2012,11.35,
3723,(주)아이디스홀딩스,54800,2013,35.29,
3724,(주)아이디스홀딩스,54800,2014,19.55,
3725,(주)아이디스홀딩스,54800,2015,93.25,
3726,(주)아이디스홀딩스,54800,2016,57.4,
3727,(주)아이디스홀딩스,54800,2017,61.53,
3728,(주)아이디스홀딩스,54800,2018,19.92,
3729,(주)아이디스홀딩스,54800,2019,17.75,
3730,(주)아이마켓코리아,122900,2011,42212.58,
3731,(주)아이마켓코리아,122900,2012,150684.32,
3732,(주)아이마켓코리아,122900,2013,95.34,
3733,(주)아이마켓코리아,122900,2014,94.23,
3734,(주)아이마켓코리아,122900,2015,93.35,
3735,(주)아이마켓코리아,122900,2016,103.71,
3736,(주)아이마켓코리아,122900,2017,52.77,
3737,(주)아이마켓코리아,122900,2018,59.44,
3738,(주)아이마켓코리아,122900,2019,26.91,
3739,(주)아이비김영,339950,2019,,
3740,(주)아이센스,99190,2013,73.15,
3741,(주)아이센스,99190,2014,25.49,
3742,(주)아이센스,99190,2015,26.1,
3743,(주)아이센스,99190,2016,32.34,
3744,(주)아이센스,99190,2017,18.36,
3745,(주)아이센스,99190,2018,21.23,
3746,(주)아이센스,99190,2019,20.26,
3747,(주)아이스크림에듀,289010,2019,36.83,
3748,(주)아이씨디,40910,2011,38.37,
3749,(주)아이씨디,40910,2012,43.43,
3750,(주)아이씨디,40910,2013,43.97,
3751,(주)아이씨디,40910,2014,-107.93,
3752,(주)아이씨디,40910,2015,-86.48,1.0
3753,(주)아이씨디,40910,2016,28.68,
3754,(주)아이씨디,40910,2017,14.78,
3755,(주)아이씨디,40910,2018,14.79,
3756,(주)아이씨디,40910,2019,10.5,
3757,(주)아이앤씨테크놀로지,52860,2011,,
3758,(주)아이앤씨테크놀로지,52860,2012,,
3759,(주)아이앤씨테크놀로지,52860,2013,-47.48,
3760,(주)아이앤씨테크놀로지,52860,2014,-45.07,1.0
3761,(주)아이앤씨테크놀로지,52860,2015,-24.48,1.0
3762,(주)아이앤씨테크놀로지,52860,2016,1.35,
3763,(주)아이앤씨테크놀로지,52860,2017,17.55,
3764,(주)아이앤씨테크놀로지,52860,2018,3.26,
3765,(주)아이앤씨테크놀로지,52860,2019,11.48,
3766,(주)아이에스시,95340,2011,74.36,
3767,(주)아이에스시,95340,2012,79.4,
3768,(주)아이에스시,95340,2013,60.58,
3769,(주)아이에스시,95340,2014,14.09,
3770,(주)아이에스시,95340,2015,13.32,
3771,(주)아이에스시,95340,2016,19.13,
3772,(주)아이에스시,95340,2017,45.16,
3773,(주)아이에스시,95340,2018,27.39,
3774,(주)아이에스시,95340,2019,3.0,
3775,(주)아이에스이커머스,69920,2011,0.0,0.0
3776,(주)아이에스이커머스,69920,2012,-6.45,
3777,(주)아이에스이커머스,69920,2013,-3.27,1.0
3778,(주)아이에스이커머스,69920,2014,0.23,1.0
3779,(주)아이에스이커머스,69920,2015,-6.36,1.0
3780,(주)아이에스이커머스,69920,2016,-0.57,1.0
3781,(주)아이에스이커머스,69920,2017,-7.34,1.0
3782,(주)아이에스이커머스,69920,2018,-9.41,1.0
3783,(주)아이에스이커머스,69920,2019,-3.2,1.0
3784,(주)아이에이,38880,2011,-9.2,
3785,(주)아이에이,38880,2012,-3.4,1.0
3786,(주)아이에이,38880,2013,-0.29,1.0
3787,(주)아이에이,38880,2014,1.26,
3788,(주)아이에이,38880,2015,3.51,
3789,(주)아이에이,38880,2016,1.75,
3790,(주)아이에이,38880,2017,-2.85,
3791,(주)아이에이,38880,2018,-0.53,1.0
3792,(주)아이에이,38880,2019,1.51,
3793,(주)아이에이치큐,3560,2011,-1.27,
3794,(주)아이에이치큐,3560,2012,18.7,
3795,(주)아이에이치큐,3560,2013,-0.7,
3796,(주)아이에이치큐,3560,2014,-3.99,1.0
3797,(주)아이에이치큐,3560,2015,24.04,
3798,(주)아이에이치큐,3560,2016,45.38,
3799,(주)아이에이치큐,3560,2017,127.55,
3800,(주)아이에이치큐,3560,2018,181.07,
3801,(주)아이에이치큐,3560,2019,-21.7,
3802,(주)아이엘사이언스,307180,2018,-14.88,
3803,(주)아이엘사이언스,307180,2019,3.67,
3804,(주)아이엠,101390,2011,4.97,
3805,(주)아이엠,101390,2012,-0.04,
3806,(주)아이엠,101390,2013,2.32,
3807,(주)아이엠,101390,2014,-3.0,
3808,(주)아이엠,101390,2015,3.78,
3809,(주)아이엠,101390,2016,-6.9,
3810,(주)아이엠,101390,2017,0.77,1.0
3811,(주)아이엠,101390,2018,-1.76,1.0
3812,(주)아이엠,101390,2019,-3.57,1.0
3813,(주)아이엠비씨,52220,2011,,
3814,(주)아이엠비씨,52220,2012,,
3815,(주)아이엠비씨,52220,2013,,
3816,(주)아이엠비씨,52220,2014,,
3817,(주)아이엠비씨,52220,2015,,
3818,(주)아이엠비씨,52220,2016,,
3819,(주)아이엠비씨,52220,2017,,
3820,(주)아이엠비씨,52220,2018,,
3821,(주)아이엠비씨,52220,2019,30.07,
3822,(주)아이오케이컴퍼니,78860,2011,2.71,
3823,(주)아이오케이컴퍼니,78860,2012,5.26,
3824,(주)아이오케이컴퍼니,78860,2013,-1.21,
3825,(주)아이오케이컴퍼니,78860,2014,-32.25,1.0
3826,(주)아이오케이컴퍼니,78860,2015,2.27,
3827,(주)아이오케이컴퍼니,78860,2016,-2.08,
3828,(주)아이오케이컴퍼니,78860,2017,-0.45,1.0
3829,(주)아이오케이컴퍼니,78860,2018,-1.13,1.0
3830,(주)아이오케이컴퍼니,78860,2019,0.07,1.0
3831,(주)아이윈,90150,2011,3.03,
3832,(주)아이윈,90150,2012,2.94,
3833,(주)아이윈,90150,2013,1.34,
3834,(주)아이윈,90150,2014,1.66,
3835,(주)아이윈,90150,2015,1.26,
3836,(주)아이윈,90150,2016,1.49,
3837,(주)아이윈,90150,2017,-3.59,
3838,(주)아이윈,90150,2018,-2.38,1.0
3839,(주)아이윈,90150,2019,2.83,
3840,(주)아이윈플러스,123010,2016,0.06,
3841,(주)아이윈플러스,123010,2017,-7.82,1.0
3842,(주)아이윈플러스,123010,2018,-10.03,1.0
3843,(주)아이윈플러스,123010,2019,-7.64,1.0
3844,(주)아이즈비전,31310,2011,-7.38,
3845,(주)아이즈비전,31310,2012,-6.02,1.0
3846,(주)아이즈비전,31310,2013,16.64,
3847,(주)아이즈비전,31310,2014,14.66,
3848,(주)아이즈비전,31310,2015,5.36,
3849,(주)아이즈비전,31310,2016,15.53,
3850,(주)아이즈비전,31310,2017,25.06,
3851,(주)아이즈비전,31310,2018,32.09,
3852,(주)아이즈비전,31310,2019,-2.1,
3853,(주)아이컴포넌트,59100,2011,1.11,
3854,(주)아이컴포넌트,59100,2012,-1.14,
3855,(주)아이컴포넌트,59100,2013,-1.0,1.0
3856,(주)아이컴포넌트,59100,2014,-0.64,1.0
3857,(주)아이컴포넌트,59100,2015,5.32,
3858,(주)아이컴포넌트,59100,2016,5.13,
3859,(주)아이컴포넌트,59100,2017,-6.08,
3860,(주)아이컴포넌트,59100,2018,-5.44,1.0
3861,(주)아이컴포넌트,59100,2019,-2.43,1.0
3862,(주)아이톡시,52770,2011,-4.31,
3863,(주)아이톡시,52770,2012,0.27,1.0
3864,(주)아이톡시,52770,2013,9.03,
3865,(주)아이톡시,52770,2014,-6.56,
3866,(주)아이톡시,52770,2015,7.41,
3867,(주)아이톡시,52770,2016,-1.76,
3868,(주)아이톡시,52770,2017,-19.36,1.0
3869,(주)아이톡시,52770,2018,-21.12,1.0
3870,(주)아이톡시,52770,2019,-15.73,1.0
3871,(주)아이티센,124500,2015,2.81,
3872,(주)아이티센,124500,2016,-1.71,
3873,(주)아이티센,124500,2017,1.14,
3874,(주)아이티센,124500,2018,2.31,
3875,(주)아이티센,124500,2019,3.73,
3876,(주)아이티엑스에이아이,99520,2011,-0.6,
3877,(주)아이티엑스에이아이,99520,2012,1.09,
3878,(주)아이티엑스에이아이,99520,2013,3.64,
3879,(주)아이티엑스에이아이,99520,2014,-4.69,
3880,(주)아이티엑스에이아이,99520,2015,-22.96,1.0
3881,(주)아이티엑스에이아이,99520,2016,-8.77,1.0
3882,(주)아이티엑스에이아이,99520,2017,1.01,
3883,(주)아이티엑스에이아이,99520,2018,-11.62,
3884,(주)아이티엑스에이아이,99520,2019,-7.82,1.0
3885,(주)아이티엠반도체,84850,2019,13.48,
3886,(주)아즈텍더블유비이,32080,2011,7.2,
3887,(주)아즈텍더블유비이,32080,2012,1.87,
3888,(주)아즈텍더블유비이,32080,2013,-1.94,
3889,(주)아즈텍더블유비이,32080,2014,2.56,
3890,(주)아즈텍더블유비이,32080,2015,7.99,
3891,(주)아즈텍더블유비이,32080,2016,26.61,
3892,(주)아즈텍더블유비이,32080,2017,-23.17,
3893,(주)아즈텍더블유비이,32080,2018,7.71,
3894,(주)아즈텍더블유비이,32080,2019,7.9,
3895,(주)아진엑스텍,59120,2014,16.82,
3896,(주)아진엑스텍,59120,2015,204.76,
3897,(주)아진엑스텍,59120,2016,18.26,
3898,(주)아진엑스텍,59120,2017,16.35,
3899,(주)아진엑스텍,59120,2018,140.12,
3900,(주)아진엑스텍,59120,2019,79.0,
3901,(주)아톤,158430,2019,18.21,
3902,(주)아프리카티비,67160,2011,5.37,
3903,(주)아프리카티비,67160,2012,1.08,
3904,(주)아프리카티비,67160,2013,5.03,
3905,(주)아프리카티비,67160,2014,14.93,
3906,(주)아프리카티비,67160,2015,56.45,
3907,(주)아프리카티비,67160,2016,573.79,
3908,(주)아프리카티비,67160,2017,,
3909,(주)아프리카티비,67160,2018,3668.77,
3910,(주)아프리카티비,67160,2019,88.47,
3911,(주)안랩,53800,2011,280.83,
3912,(주)안랩,53800,2012,8529.88,
3913,(주)안랩,53800,2013,,
3914,(주)안랩,53800,2014,,
3915,(주)안랩,53800,2015,,
3916,(주)안랩,53800,2016,,
3917,(주)안랩,53800,2017,,
3918,(주)안랩,53800,2018,,
3919,(주)안랩,53800,2019,1688.99,
3920,(주)안트로젠,65660,2016,,
3921,(주)안트로젠,65660,2017,3.21,
3922,(주)안트로젠,65660,2018,-1.53,
3923,(주)안트로젠,65660,2019,-2.66,1.0
3924,(주)알로이스,297570,2018,-1.6,
3925,(주)알로이스,297570,2019,42.24,
3926,(주)알루코,1780,2011,0.99,
3927,(주)알루코,1780,2012,0.39,1.0
3928,(주)알루코,1780,2013,1.18,
3929,(주)알루코,1780,2014,1.36,
3930,(주)알루코,1780,2015,2.13,
3931,(주)알루코,1780,2016,2.97,
3932,(주)알루코,1780,2017,2.81,
3933,(주)알루코,1780,2018,0.66,
3934,(주)알루코,1780,2019,0.62,1.0
3935,(주)알에프세미,96610,2011,20.01,
3936,(주)알에프세미,96610,2012,9.77,
3937,(주)알에프세미,96610,2013,12.21,
3938,(주)알에프세미,96610,2014,5.23,
3939,(주)알에프세미,96610,2015,4.01,
3940,(주)알에프세미,96610,2016,4.06,
3941,(주)알에프세미,96610,2017,0.3,
3942,(주)알에프세미,96610,2018,0.52,1.0
3943,(주)알에프세미,96610,2019,-0.47,1.0
3944,(주)알에프텍,61040,2011,15.94,
3945,(주)알에프텍,61040,2012,21.8,
3946,(주)알에프텍,61040,2013,6.53,
3947,(주)알에프텍,61040,2014,-3.11,
3948,(주)알에프텍,61040,2015,5.32,
3949,(주)알에프텍,61040,2016,7.66,
3950,(주)알에프텍,61040,2017,4.34,
3951,(주)알에프텍,61040,2018,1.9,
3952,(주)알에프텍,61040,2019,2.33,
3953,(주)알엔투테크놀로지,148250,2016,9.56,
3954,(주)알엔투테크놀로지,148250,2017,4.3,
3955,(주)알엔투테크놀로지,148250,2018,2.69,
3956,(주)알엔투테크놀로지,148250,2019,4.52,
3957,(주)알테오젠,196170,2014,7.41,
3958,(주)알테오젠,196170,2015,18.32,
3959,(주)알테오젠,196170,2016,-10788.51,
3960,(주)알테오젠,196170,2017,-3313.32,1.0
3961,(주)알테오젠,196170,2018,-311.55,1.0
3962,(주)알테오젠,196170,2019,-11.88,1.0
3963,(주)알톤스포츠,123750,2011,2.54,
3964,(주)알톤스포츠,123750,2012,3.71,
3965,(주)알톤스포츠,123750,2013,5.07,
3966,(주)알톤스포츠,123750,2014,20.38,
3967,(주)알톤스포츠,123750,2015,-10.37,
3968,(주)알톤스포츠,123750,2016,-9.65,1.0
3969,(주)알톤스포츠,123750,2017,-14.42,1.0
3970,(주)알톤스포츠,123750,2018,-1.12,1.0
3971,(주)알톤스포츠,123750,2019,-10.78,1.0
3972,(주)알티캐스트,85810,2013,7.06,
3973,(주)알티캐스트,85810,2014,50.46,
3974,(주)알티캐스트,85810,2015,109.1,
3975,(주)알티캐스트,85810,2016,9.57,
3976,(주)알티캐스트,85810,2017,16.17,
3977,(주)알티캐스트,85810,2018,8.3,
3978,(주)알티캐스트,85810,2019,-26.04,
3979,(주)알파홀딩스,117670,2011,25.8,
3980,(주)알파홀딩스,117670,2012,13.51,
3981,(주)알파홀딩스,117670,2013,56.69,
3982,(주)알파홀딩스,117670,2014,3.23,
3983,(주)알파홀딩스,117670,2015,1.16,
3984,(주)알파홀딩스,117670,2016,-1.5,
3985,(주)알파홀딩스,117670,2017,-8.6,1.0
3986,(주)알파홀딩스,117670,2018,-3.07,1.0
3987,(주)알파홀딩스,117670,2019,-1.1,1.0
3988,(주)애니플러스,310200,2018,,
3989,(주)애니플러스,310200,2019,-2.7,
3990,(주)애드바이오텍,179530,2019,,
3991,(주)액션스퀘어,205500,2014,116.41,
3992,(주)액션스퀘어,205500,2015,-54.68,
3993,(주)액션스퀘어,205500,2016,-284.68,1.0
3994,(주)액션스퀘어,205500,2017,,
3995,(주)액션스퀘어,205500,2018,,
3996,(주)액션스퀘어,205500,2019,-68.02,
3997,(주)액토즈소프트,52790,2011,,
3998,(주)액토즈소프트,52790,2012,16.9,
3999,(주)액토즈소프트,52790,2013,20.53,
4000,(주)액토즈소프트,52790,2014,-114.57,
4001,(주)액토즈소프트,52790,2015,26336.34,
4002,(주)액토즈소프트,52790,2016,105.41,
4003,(주)액토즈소프트,52790,2017,26.6,
4004,(주)액토즈소프트,52790,2018,-4.32,
4005,(주)액토즈소프트,52790,2019,43.84,
4006,(주)액트로,290740,2018,137.16,
4007,(주)액트로,290740,2019,280.96,
4008,(주)앤디포스,238090,2016,356.0,
4009,(주)앤디포스,238090,2017,151.55,
4010,(주)앤디포스,238090,2018,23.15,
4011,(주)앤디포스,238090,2019,2.47,
4012,(주)앤씨앤,92600,2011,48.17,
4013,(주)앤씨앤,92600,2012,0.49,
4014,(주)앤씨앤,92600,2013,-111.75,1.0
4015,(주)앤씨앤,92600,2014,-42.31,1.0
4016,(주)앤씨앤,92600,2015,140.63,
4017,(주)앤씨앤,92600,2016,-12.42,
4018,(주)앤씨앤,92600,2017,-85.98,1.0
4019,(주)앤씨앤,92600,2018,-93.14,1.0
4020,(주)앤씨앤,92600,2019,-39.26,1.0
