,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
1878,스페코,13810,2013-12,0.4,4.09,1.0,,
1879,스페코,13810,2014-12,4.09,8.48,0.0,,
1880,스페코,13810,2015-12,8.48,4.99,0.0,,
1881,스페코,13810,2016-12,4.99,1.26,0.0,,
1882,스페코,13810,2017-12,1.26,-3.62,0.0,,
1883,스페코,13810,2018-12,-3.62,7.29,1.0,,
1884,스페코,13810,2019-12,7.29,,0.0,,
1886,승일,49830,2012-12,68.11,191.35,0.0,,
1887,승일,49830,2013-12,191.35,191.35,0.0,,
1888,승일,49830,2014-12,191.35,189.04,0.0,,
1889,승일,49830,2015-12,189.04,21.41,0.0,,
1890,승일,49830,2016-12,21.41,15.17,0.0,,
1891,승일,49830,2017-12,15.17,11.35,0.0,,
1892,승일,49830,2018-12,11.35,-13.35,0.0,,
1893,승일,49830,2019-12,-13.35,,1.0,,
1895,시공테크,20710,2012-12,319.62,13885.14,0.0,,
1896,시공테크,20710,2013-12,13885.14,13885.14,0.0,,
1897,시공테크,20710,2014-12,13885.14,-22700.81,0.0,,
1898,시공테크,20710,2015-12,-22700.81,-22700.81,1.0,,
1901,시공테크,20710,2018-12,-493.44,72.76,1.0,,
1902,시공테크,20710,2019-12,72.76,,0.0,,
1904,시너지이노베이션,48870,2012-12,-1.24,-5.02,1.0,,
1905,시너지이노베이션,48870,2013-12,-5.02,-2.24,1.0,,
1906,시너지이노베이션,48870,2014-12,-2.24,-7.01,1.0,,
1907,시너지이노베이션,48870,2015-12,-7.01,-0.81,1.0,,
1908,시너지이노베이션,48870,2016-12,-0.81,-0.26,1.0,,
1909,시너지이노베이션,48870,2017-12,-0.26,0.74,1.0,,
1910,시너지이노베이션,48870,2018-12,0.74,0.26,1.0,,
1911,시너지이노베이션,48870,2019-12,0.26,,1.0,,
1913,시노펙스,25320,2012-12,0.47,1.75,1.0,,
1914,시노펙스,25320,2013-12,1.75,1.06,0.0,,
1915,시노펙스,25320,2014-12,1.06,-8.05,0.0,,
1916,시노펙스,25320,2015-12,-8.05,5.02,1.0,,
1917,시노펙스,25320,2016-12,5.02,13.68,0.0,,
1918,시노펙스,25320,2017-12,13.68,1.19,0.0,,
1919,시노펙스,25320,2018-12,1.19,6.58,0.0,,
1920,시노펙스,25320,2019-12,6.58,,0.0,,
1922,시디즈,134790,2012-12,,,0.0,,
1923,시디즈,134790,2013-12,,,0.0,,
1924,시디즈,134790,2014-12,,,0.0,,
1925,시디즈,134790,2015-12,,,0.0,,
1926,시디즈,134790,2016-12,,,0.0,,
1927,시디즈,134790,2017-12,,,0.0,,
1928,시디즈,134790,2018-12,,,0.0,,
1929,시디즈,134790,2019-12,,,0.0,,
1931,시큐브,131090,2012-12,46.42,17.54,0.0,,
1932,시큐브,131090,2013-12,17.54,-24.71,0.0,,
1933,시큐브,131090,2014-12,-24.71,1407.18,1.0,,
1934,시큐브,131090,2015-12,1407.18,1407.18,0.0,,
1935,시큐브,131090,2016-12,1407.18,1407.18,0.0,,
1936,시큐브,131090,2017-12,1407.18,1407.18,0.0,,
1937,시큐브,131090,2018-12,1407.18,798.55,0.0,,
1938,시큐브,131090,2019-12,798.55,,0.0,,
1940,시티랩스,139050,2012-12,14.69,128.17,0.0,,
1941,시티랩스,139050,2013-12,128.17,605.11,0.0,,
1942,시티랩스,139050,2014-12,605.11,-4.0,0.0,,
1943,시티랩스,139050,2015-12,-4.0,-3.19,1.0,,
1944,시티랩스,139050,2016-12,-3.19,-17.05,1.0,,
1945,시티랩스,139050,2017-12,-17.05,-2.29,1.0,,
1946,시티랩스,139050,2018-12,-2.29,-0.43,1.0,,
1947,시티랩스,139050,2019-12,-0.43,,1.0,,
1949,신성이엔지,11930,2012-12,-3.08,-1.04,1.0,,
1950,신성이엔지,11930,2013-12,-1.04,-0.28,1.0,,
1951,신성이엔지,11930,2014-12,-0.28,0.78,1.0,,
1952,신성이엔지,11930,2015-12,0.78,-1.15,1.0,,
1953,신성이엔지,11930,2016-12,-1.15,-0.52,1.0,,
1954,신성이엔지,11930,2017-12,-0.52,-0.36,1.0,,
1955,신성이엔지,11930,2018-12,-0.36,0.87,1.0,,
1956,신성이엔지,11930,2019-12,0.87,,1.0,,
1960,신원,9270,2014-12,2.02,2.27,0.0,,
1961,신원,9270,2015-12,2.27,2.14,0.0,,
1962,신원,9270,2016-12,2.14,0.11,0.0,,
1963,신원,9270,2017-12,0.11,0.23,1.0,,
1964,신원,9270,2018-12,0.23,1.69,1.0,,
1965,신원,9270,2019-12,1.69,,0.0,,
1967,신화다이나믹스,1770,2012-12,2.27,-0.56,0.0,,
1968,신화다이나믹스,1770,2013-12,-0.56,1.27,1.0,,
1969,신화다이나믹스,1770,2014-12,1.27,3.32,0.0,,
1970,신화다이나믹스,1770,2015-12,3.32,0.99,0.0,,
1971,신화다이나믹스,1770,2016-12,0.99,-3.14,1.0,,
1974,신화다이나믹스,1770,2019-12,2.15,,0.0,,
1976,신화콘텍,187270,2015-12,-2.13,1.33,1.0,,
1977,신화콘텍,187270,2016-12,1.33,13.15,0.0,,
1978,신화콘텍,187270,2017-12,13.15,-0.51,0.0,,
1979,신화콘텍,187270,2018-12,-0.51,-0.82,1.0,,
1980,신화콘텍,187270,2019-12,-0.82,,1.0,,
1982,신흥,4080,2012-12,0.58,1.53,1.0,,
1983,신흥,4080,2013-12,1.53,5.73,0.0,,
1984,신흥,4080,2014-12,5.73,6.24,0.0,,
1985,신흥,4080,2015-12,6.24,4.32,0.0,,
1986,신흥,4080,2016-12,4.32,5.01,0.0,,
1987,신흥,4080,2017-12,5.01,1.36,0.0,,
1988,신흥,4080,2018-12,1.36,3.89,0.0,,
1989,신흥,4080,2019-12,3.89,,0.0,,
1991,심텍,222800,2016-12,4.87,4.16,0.0,,
1992,심텍,222800,2017-12,4.16,2.69,0.0,,
1993,심텍,222800,2018-12,2.69,-1.35,0.0,,
1994,심텍,222800,2019-12,-1.35,,1.0,,
1996,심텍홀딩스,36710,2012-12,6.62,-3.87,0.0,,
1997,심텍홀딩스,36710,2013-12,-3.87,1.2,1.0,,
1998,심텍홀딩스,36710,2014-12,1.2,1.61,0.0,,
1999,심텍홀딩스,36710,2015-12,1.61,3.76,0.0,,
2000,심텍홀딩스,36710,2016-12,3.76,3.36,0.0,,
2001,심텍홀딩스,36710,2017-12,3.36,2.55,0.0,,
2002,심텍홀딩스,36710,2018-12,2.55,-1.24,0.0,,
2003,심텍홀딩스,36710,2019-12,-1.24,,1.0,,
2005,싸이토젠,217330,2019-12,-94.69,,1.0,,
2007,쌍방울,102280,2012-12,2.82,-0.12,0.0,,
2008,쌍방울,102280,2013-12,-0.12,0.13,1.0,,
2009,쌍방울,102280,2014-12,0.13,0.52,1.0,,
2010,쌍방울,102280,2015-12,0.52,-9.13,1.0,,
2011,쌍방울,102280,2016-12,-9.13,-14.15,1.0,,
2012,쌍방울,102280,2017-12,-14.15,0.32,1.0,,
2013,쌍방울,102280,2018-12,0.32,-2.93,1.0,,
2014,쌍방울,102280,2019-12,-2.93,,1.0,,
2016,쎄니트,37760,2012-12,1.63,3.11,0.0,,
2017,쎄니트,37760,2013-12,3.11,4.41,0.0,,
2018,쎄니트,37760,2014-12,4.41,5.71,0.0,,
2019,쎄니트,37760,2015-12,5.71,5.56,0.0,,
2020,쎄니트,37760,2016-12,5.56,4.86,0.0,,
2021,쎄니트,37760,2017-12,4.86,3.63,0.0,,
2022,쎄니트,37760,2018-12,3.63,3.1,0.0,,
2023,쎄니트,37760,2019-12,3.1,,0.0,,
2025,쎌마테라퓨틱스,15540,2012-12,-13.71,-49.39,1.0,,
2026,쎌마테라퓨틱스,15540,2013-12,-49.39,-87.91,1.0,,
2027,쎌마테라퓨틱스,15540,2014-12,-87.91,-9.64,1.0,,
2028,쎌마테라퓨틱스,15540,2015-12,-9.64,-2.49,1.0,,
2029,쎌마테라퓨틱스,15540,2016-12,-2.49,-11.62,1.0,,
2030,쎌마테라퓨틱스,15540,2017-12,-11.62,-15.27,1.0,,
2031,쎌마테라퓨틱스,15540,2018-12,-15.27,-3.31,1.0,,
2032,쎌마테라퓨틱스,15540,2019-12,-3.31,,1.0,,
2034,쏠리드,50890,2012-12,2.25,4.6,0.0,,
2035,쏠리드,50890,2013-12,4.6,5.38,0.0,,
2036,쏠리드,50890,2014-12,5.38,1.37,0.0,,
2037,쏠리드,50890,2015-12,1.37,-5.95,0.0,,
2038,쏠리드,50890,2016-12,-5.95,2.11,1.0,,
2039,쏠리드,50890,2017-12,2.11,0.17,0.0,,
2040,쏠리드,50890,2018-12,0.17,-1.32,1.0,,
2041,쏠리드,50890,2019-12,-1.32,,1.0,,
2043,씨씨에스충북방송,66790,2012-12,0.37,-0.96,1.0,,
2044,씨씨에스충북방송,66790,2013-12,-0.96,-6.2,1.0,,
2045,씨씨에스충북방송,66790,2014-12,-6.2,-0.82,1.0,,
2046,씨씨에스충북방송,66790,2015-12,-0.82,-1.7,1.0,,
2047,씨씨에스충북방송,66790,2016-12,-1.7,-2.14,1.0,,
2048,씨씨에스충북방송,66790,2017-12,-2.14,-10.49,1.0,,
2049,씨씨에스충북방송,66790,2018-12,-10.49,1.35,1.0,,
2050,씨씨에스충북방송,66790,2019-12,1.35,,0.0,,
2052,씨아이테크,4920,2012-12,-123.22,-5.7,1.0,,
2053,씨아이테크,4920,2013-12,-5.7,-3.74,1.0,,
2054,씨아이테크,4920,2014-12,-3.74,2.29,1.0,,
2055,씨아이테크,4920,2015-12,2.29,-1.99,0.0,,
2056,씨아이테크,4920,2016-12,-1.99,-5.71,1.0,,
2057,씨아이테크,4920,2017-12,-5.71,-3.53,1.0,,
2058,씨아이테크,4920,2018-12,-3.53,-7.09,1.0,,
2059,씨아이테크,4920,2019-12,-7.09,,1.0,,
2061,씨에스,65770,2012-12,-0.25,-4.59,1.0,,
2062,씨에스,65770,2013-12,-4.59,0.68,1.0,,
2063,씨에스,65770,2014-12,0.68,-4.15,1.0,,
2064,씨에스,65770,2015-12,-4.15,-0.18,1.0,,
2065,씨에스,65770,2016-12,-0.18,2.16,1.0,,
2066,씨에스,65770,2017-12,2.16,2.16,0.0,,
2067,씨에스,65770,2018-12,2.16,-77.92,0.0,,
2068,씨에스,65770,2019-12,-77.92,,1.0,,
2070,씨에스에이코스믹,83660,2012-12,-2.21,-1.58,1.0,,
2071,씨에스에이코스믹,83660,2013-12,-1.58,-1.44,1.0,,
2072,씨에스에이코스믹,83660,2014-12,-1.44,1.07,1.0,,
2073,씨에스에이코스믹,83660,2015-12,1.07,-3.95,0.0,,
2074,씨에스에이코스믹,83660,2016-12,-3.95,-49.55,1.0,,
2075,씨에스에이코스믹,83660,2017-12,-49.55,0.15,1.0,,
2076,씨에스에이코스믹,83660,2018-12,0.15,-20.75,1.0,,
2077,씨에스에이코스믹,83660,2019-12,-20.75,,1.0,,
2079,씨엔플러스,115530,2012-12,7.78,-1.35,0.0,,
2080,씨엔플러스,115530,2013-12,-1.35,-12.81,1.0,,
2081,씨엔플러스,115530,2014-12,-12.81,-5.9,1.0,,
2082,씨엔플러스,115530,2015-12,-5.9,-5.19,1.0,,
2083,씨엔플러스,115530,2016-12,-5.19,-0.28,1.0,,
2084,씨엔플러스,115530,2017-12,-0.28,-3.63,1.0,,
2085,씨엔플러스,115530,2018-12,-3.63,-1.01,1.0,,
2086,씨엔플러스,115530,2019-12,-1.01,,1.0,,
2088,씨유메디칼시스템,115480,2012-12,16.92,0.08,0.0,,
2089,씨유메디칼시스템,115480,2013-12,0.08,-0.6,1.0,,
2092,씨유메디칼시스템,115480,2016-12,0.58,-2.2,1.0,,
2093,씨유메디칼시스템,115480,2017-12,-2.2,2.41,1.0,,
2094,씨유메디칼시스템,115480,2018-12,2.41,0.47,0.0,,
2095,씨유메디칼시스템,115480,2019-12,0.47,,1.0,,
2097,씨티씨바이오,60590,2012-12,5.66,1.49,0.0,,
2098,씨티씨바이오,60590,2013-12,1.49,0.12,0.0,,
2099,씨티씨바이오,60590,2014-12,0.12,1.83,1.0,,
2100,씨티씨바이오,60590,2015-12,1.83,-1.25,0.0,,
2101,씨티씨바이오,60590,2016-12,-1.25,-4.7,1.0,,
2102,씨티씨바이오,60590,2017-12,-4.7,-1.54,1.0,,
2103,씨티씨바이오,60590,2018-12,-1.54,-0.79,1.0,,
2104,씨티씨바이오,60590,2019-12,-0.79,,1.0,,
2106,아가방앤컴퍼니,13990,2012-12,13.09,9.64,0.0,,
2107,아가방앤컴퍼니,13990,2013-12,9.64,-28.74,0.0,,
2108,아가방앤컴퍼니,13990,2014-12,-28.74,0.58,1.0,,
2111,아가방앤컴퍼니,13990,2017-12,-16.64,-106.56,1.0,,
2112,아가방앤컴퍼니,13990,2018-12,-106.56,-10.89,1.0,,
2113,아가방앤컴퍼니,13990,2019-12,-10.89,,1.0,,
2115,아나패스,123860,2012-12,2613.44,46.68,0.0,,
2116,아나패스,123860,2013-12,46.68,40.3,0.0,,
2117,아나패스,123860,2014-12,40.3,16.2,0.0,,
2118,아나패스,123860,2015-12,16.2,28.6,0.0,,
2119,아나패스,123860,2016-12,28.6,17.22,0.0,,
2120,아나패스,123860,2017-12,17.22,-16.74,0.0,,
2121,아나패스,123860,2018-12,-16.74,-35.82,1.0,,
2122,아나패스,123860,2019-12,-35.82,,1.0,,
2124,아난티,25980,2012-12,-0.54,-0.66,1.0,,
2125,아난티,25980,2013-12,-0.66,3.82,1.0,,
2126,아난티,25980,2014-12,3.82,22.01,0.0,,
2127,아난티,25980,2015-12,22.01,19.01,0.0,,
2128,아난티,25980,2016-12,19.01,1.28,0.0,,
2129,아난티,25980,2017-12,1.28,1.08,0.0,,
2130,아난티,25980,2018-12,1.08,0.31,0.0,,
2131,아난티,25980,2019-12,0.31,,1.0,,
2133,아리온테크놀로지,58220,2012-12,41.73,9.32,0.0,,
2134,아리온테크놀로지,58220,2013-12,9.32,4.36,0.0,,
2135,아리온테크놀로지,58220,2014-12,4.36,10.65,0.0,,
2136,아리온테크놀로지,58220,2015-12,10.65,-20.97,0.0,,
2137,아리온테크놀로지,58220,2016-12,-20.97,-7.79,1.0,,
2138,아리온테크놀로지,58220,2017-12,-7.79,-1.41,1.0,,
2139,아리온테크놀로지,58220,2018-12,-1.41,0.36,1.0,,
2140,아리온테크놀로지,58220,2019-12,0.36,,1.0,,
2142,아모텍,52710,2012-12,2.67,3.52,0.0,,
2143,아모텍,52710,2013-12,3.52,0.42,0.0,,
2144,아모텍,52710,2014-12,0.42,4.13,1.0,,
2145,아모텍,52710,2015-12,4.13,6.67,0.0,,
2146,아모텍,52710,2016-12,6.67,10.55,0.0,,
2147,아모텍,52710,2017-12,10.55,2.72,0.0,,
2148,아모텍,52710,2018-12,2.72,1.39,0.0,,
2149,아모텍,52710,2019-12,1.39,,0.0,,
2151,아미노로직스,74430,2012-12,-7.14,-9.36,1.0,,
2152,아미노로직스,74430,2013-12,-9.36,-27.93,1.0,,
2153,아미노로직스,74430,2014-12,-27.93,20.33,1.0,,
2154,아미노로직스,74430,2015-12,20.33,45.77,0.0,,
2155,아미노로직스,74430,2016-12,45.77,63.25,0.0,,
2156,아미노로직스,74430,2017-12,63.25,245.9,0.0,,
2157,아미노로직스,74430,2018-12,245.9,-19.35,0.0,,
2158,아미노로직스,74430,2019-12,-19.35,,1.0,,
2160,아바코,83930,2012-12,-3.13,49.49,1.0,,
2161,아바코,83930,2013-12,49.49,532.43,0.0,,
2162,아바코,83930,2014-12,532.43,592.25,0.0,,
2163,아바코,83930,2015-12,592.25,592.25,0.0,,
2164,아바코,83930,2016-12,592.25,21.81,0.0,,
2165,아바코,83930,2017-12,21.81,525.99,0.0,,
2166,아바코,83930,2018-12,525.99,245.72,0.0,,
2167,아바코,83930,2019-12,245.72,,0.0,,
2169,아센디오,12170,2012-12,-1.32,-4.15,1.0,,
2170,아센디오,12170,2013-12,-4.15,-3.38,1.0,,
2171,아센디오,12170,2014-12,-3.38,-1.05,1.0,,
2172,아센디오,12170,2015-12,-1.05,-3.15,1.0,,
2173,아센디오,12170,2016-12,-3.15,-1.15,1.0,,
2174,아센디오,12170,2017-12,-1.15,-3.29,1.0,,
2175,아센디오,12170,2018-12,-3.29,-1.93,1.0,,
2176,아센디오,12170,2019-12,-1.93,,1.0,,
2178,아스타,246720,2018-12,-22.95,-20.34,1.0,,
2179,아스타,246720,2019-12,-20.34,,1.0,,
2181,아스트,67390,2015-12,1.56,2.34,0.0,,
2182,아스트,67390,2016-12,2.34,1.75,0.0,,
2183,아스트,67390,2017-12,1.75,1.48,0.0,,
2184,아스트,67390,2018-12,1.48,1.36,0.0,,
2185,아스트,67390,2019-12,1.36,,0.0,,
2187,아우딘퓨쳐스,227610,2018-12,665.52,-151.48,0.0,,
2188,아우딘퓨쳐스,227610,2019-12,-151.48,,1.0,,
2190,아이디스,143160,2012-12,21.61,88.83,0.0,,
2191,아이디스,143160,2013-12,88.83,88.83,0.0,,
2192,아이디스,143160,2014-12,88.83,88.83,0.0,,
2193,아이디스,143160,2015-12,88.83,-9.11,0.0,,
2194,아이디스,143160,2016-12,-9.11,-9.11,1.0,,
2197,아이디스,143160,2019-12,16.75,,0.0,,
2199,아이씨디,40910,2017-12,,,0.0,,
2200,아이씨디,40910,2018-12,,,0.0,,
2201,아이씨디,40910,2019-12,,,0.0,,
2203,아이앤씨테크놀로지,52860,2012-12,-47.48,-47.48,1.0,,
2204,아이앤씨테크놀로지,52860,2013-12,-47.48,-45.07,1.0,,
2205,아이앤씨테크놀로지,52860,2014-12,-45.07,-24.48,1.0,,
2206,아이앤씨테크놀로지,52860,2015-12,-24.48,1.35,1.0,,
2207,아이앤씨테크놀로지,52860,2016-12,1.35,17.55,0.0,,
2208,아이앤씨테크놀로지,52860,2017-12,17.55,3.26,0.0,,
2209,아이앤씨테크놀로지,52860,2018-12,3.26,11.48,0.0,,
2210,아이앤씨테크놀로지,52860,2019-12,11.48,,0.0,,
2212,아이에스이커머스,69920,2012-12,-6.45,-3.27,1.0,,
2213,아이에스이커머스,69920,2013-12,-3.27,0.23,1.0,,
2214,아이에스이커머스,69920,2014-12,0.23,-6.36,1.0,,
2215,아이에스이커머스,69920,2015-12,-6.36,-0.57,1.0,,
2216,아이에스이커머스,69920,2016-12,-0.57,-7.34,1.0,,
2217,아이에스이커머스,69920,2017-12,-7.34,-9.41,1.0,,
2218,아이에스이커머스,69920,2018-12,-9.41,-3.2,1.0,,
2219,아이에스이커머스,69920,2019-12,-3.2,,1.0,,
2221,아이에이,38880,2012-12,-3.4,-0.29,1.0,,
2222,아이에이,38880,2013-12,-0.29,1.26,1.0,,
2223,아이에이,38880,2014-12,1.26,3.51,0.0,,
2224,아이에이,38880,2015-12,3.51,1.75,0.0,,
2225,아이에이,38880,2016-12,1.75,-2.85,0.0,,
2226,아이에이,38880,2017-12,-2.85,-0.53,1.0,,
2230,아이에이치큐,3560,2012-12,18.7,-0.7,0.0,,
2231,아이에이치큐,3560,2013-12,-0.7,-3.99,1.0,,
2234,아이에이치큐,3560,2016-12,45.38,127.55,0.0,,
2235,아이에이치큐,3560,2017-12,127.55,181.07,0.0,,
2236,아이에이치큐,3560,2018-12,181.07,-21.7,0.0,,
2237,아이에이치큐,3560,2019-12,-21.7,,1.0,,
2239,아이엠,101390,2012-12,-0.04,2.32,1.0,,
2240,아이엠,101390,2013-12,2.32,-3.0,0.0,,
2241,아이엠,101390,2014-12,-3.0,3.78,1.0,,
2242,아이엠,101390,2015-12,3.78,-6.9,0.0,,
2243,아이엠,101390,2016-12,-6.9,0.77,1.0,,
2244,아이엠,101390,2017-12,0.77,-1.76,1.0,,
2245,아이엠,101390,2018-12,-1.76,-3.57,1.0,,
2246,아이엠,101390,2019-12,-3.57,,1.0,,
2248,아이오케이컴퍼니,78860,2012-12,5.26,-1.21,0.0,,
2249,아이오케이컴퍼니,78860,2013-12,-1.21,-32.25,1.0,,
2252,아이오케이컴퍼니,78860,2016-12,-2.08,-0.45,1.0,,
2253,아이오케이컴퍼니,78860,2017-12,-0.45,-1.13,1.0,,
2254,아이오케이컴퍼니,78860,2018-12,-1.13,0.07,1.0,,
2255,아이오케이컴퍼니,78860,2019-12,0.07,,1.0,,
2257,아이윈,90150,2012-12,2.94,1.34,0.0,,
2258,아이윈,90150,2013-12,1.34,1.66,0.0,,
2259,아이윈,90150,2014-12,1.66,1.26,0.0,,
2260,아이윈,90150,2015-12,1.26,1.49,0.0,,
2261,아이윈,90150,2016-12,1.49,-3.59,0.0,,
2262,아이윈,90150,2017-12,-3.59,-2.38,1.0,,
2266,아이윈플러스,123010,2017-12,-7.82,-10.03,1.0,,
2267,아이윈플러스,123010,2018-12,-10.03,-7.64,1.0,,
2268,아이윈플러스,123010,2019-12,-7.64,,1.0,,
2272,아이즈비전,31310,2014-12,14.66,5.36,0.0,,
2273,아이즈비전,31310,2015-12,5.36,15.53,0.0,,
2274,아이즈비전,31310,2016-12,15.53,25.06,0.0,,
2275,아이즈비전,31310,2017-12,25.06,32.09,0.0,,
2276,아이즈비전,31310,2018-12,32.09,-2.1,0.0,,
2277,아이즈비전,31310,2019-12,-2.1,,1.0,,
2279,아이컴포넌트,59100,2012-12,-1.14,-1.0,1.0,,
2280,아이컴포넌트,59100,2013-12,-1.0,-0.64,1.0,,
2281,아이컴포넌트,59100,2014-12,-0.64,5.32,1.0,,
2282,아이컴포넌트,59100,2015-12,5.32,5.13,0.0,,
2283,아이컴포넌트,59100,2016-12,5.13,-6.08,0.0,,
2284,아이컴포넌트,59100,2017-12,-6.08,-5.44,1.0,,
2285,아이컴포넌트,59100,2018-12,-5.44,-2.43,1.0,,
2286,아이컴포넌트,59100,2019-12,-2.43,,1.0,,
2290,아이톡시,52770,2014-12,-6.56,7.41,1.0,,
2291,아이톡시,52770,2015-12,7.41,-1.76,0.0,,
2292,아이톡시,52770,2016-12,-1.76,-19.36,1.0,,
2293,아이톡시,52770,2017-12,-19.36,-21.12,1.0,,
2294,아이톡시,52770,2018-12,-21.12,-15.73,1.0,,
2295,아이톡시,52770,2019-12,-15.73,,1.0,,
2297,아이티센,124500,2017-12,1.14,2.31,0.0,,
2298,아이티센,124500,2018-12,2.31,3.73,0.0,,
2299,아이티센,124500,2019-12,3.73,,0.0,,
2301,아이티엑스에이아이,99520,2012-12,1.09,3.64,0.0,,
2302,아이티엑스에이아이,99520,2013-12,3.64,-4.69,0.0,,
2303,아이티엑스에이아이,99520,2014-12,-4.69,-22.96,1.0,,
2304,아이티엑스에이아이,99520,2015-12,-22.96,-8.77,1.0,,
2305,아이티엑스에이아이,99520,2016-12,-8.77,1.01,1.0,,
2306,아이티엑스에이아이,99520,2017-12,1.01,-11.62,0.0,,
2307,아이티엑스에이아이,99520,2018-12,-11.62,-7.82,1.0,,
2308,아이티엑스에이아이,99520,2019-12,-7.82,,1.0,,
2310,아즈텍더블유비이,32080,2012-12,1.87,-1.94,0.0,,
2311,아즈텍더블유비이,32080,2013-12,-1.94,2.56,1.0,,
2312,아즈텍더블유비이,32080,2014-12,2.56,7.99,0.0,,
2313,아즈텍더블유비이,32080,2015-12,7.99,26.61,0.0,,
2314,아즈텍더블유비이,32080,2016-12,26.61,-23.17,0.0,,
2315,아즈텍더블유비이,32080,2017-12,-23.17,7.71,1.0,,
2316,아즈텍더블유비이,32080,2018-12,7.71,7.9,0.0,,
2317,아즈텍더블유비이,32080,2019-12,7.9,,0.0,,
2319,안트로젠,65660,2017-12,3.21,-1.53,0.0,,
2320,안트로젠,65660,2018-12,-1.53,-2.66,1.0,,
2321,안트로젠,65660,2019-12,-2.66,,1.0,,
2325,알루코,1780,2014-12,1.36,2.13,0.0,,
2326,알루코,1780,2015-12,2.13,2.97,0.0,,
2327,알루코,1780,2016-12,2.97,2.81,0.0,,
2328,알루코,1780,2017-12,2.81,0.66,0.0,,
2329,알루코,1780,2018-12,0.66,0.62,1.0,,
2330,알루코,1780,2019-12,0.62,,1.0,,
2332,알에프세미,96610,2012-12,9.77,12.21,0.0,,
2333,알에프세미,96610,2013-12,12.21,5.23,0.0,,
2334,알에프세미,96610,2014-12,5.23,4.01,0.0,,
2335,알에프세미,96610,2015-12,4.01,4.06,0.0,,
2336,알에프세미,96610,2016-12,4.06,0.3,0.0,,
2337,알에프세미,96610,2017-12,0.3,0.52,1.0,,
2338,알에프세미,96610,2018-12,0.52,-0.47,1.0,,
2339,알에프세미,96610,2019-12,-0.47,,1.0,,
2341,알에프텍,61040,2012-12,21.8,6.53,0.0,,
2342,알에프텍,61040,2013-12,6.53,-3.11,0.0,,
2343,알에프텍,61040,2014-12,-3.11,5.32,1.0,,
2344,알에프텍,61040,2015-12,5.32,7.66,0.0,,
2345,알에프텍,61040,2016-12,7.66,4.34,0.0,,
2346,알에프텍,61040,2017-12,4.34,1.9,0.0,,
2347,알에프텍,61040,2018-12,1.9,2.33,0.0,,
2348,알에프텍,61040,2019-12,2.33,,0.0,,
2350,알테오젠,196170,2015-12,18.32,-10788.51,0.0,,
2351,알테오젠,196170,2016-12,-10788.51,-3313.32,1.0,,
2352,알테오젠,196170,2017-12,-3313.32,-311.55,1.0,,
2353,알테오젠,196170,2018-12,-311.55,-11.88,1.0,,
2354,알테오젠,196170,2019-12,-11.88,,1.0,,
2356,알티캐스트,85810,2014-12,50.46,109.1,0.0,,
2357,알티캐스트,85810,2015-12,109.1,9.57,0.0,,
2358,알티캐스트,85810,2016-12,9.57,16.17,0.0,,
2359,알티캐스트,85810,2017-12,16.17,8.3,0.0,,
2360,알티캐스트,85810,2018-12,8.3,-26.04,0.0,,
2361,알티캐스트,85810,2019-12,-26.04,,1.0,,
2363,알파홀딩스,117670,2012-12,13.51,56.69,0.0,,
2364,알파홀딩스,117670,2013-12,56.69,3.23,0.0,,
2365,알파홀딩스,117670,2014-12,3.23,1.16,0.0,,
2366,알파홀딩스,117670,2015-12,1.16,-1.5,0.0,,
2367,알파홀딩스,117670,2016-12,-1.5,-8.6,1.0,,
2368,알파홀딩스,117670,2017-12,-8.6,-3.07,1.0,,
2369,알파홀딩스,117670,2018-12,-3.07,-1.1,1.0,,
2370,알파홀딩스,117670,2019-12,-1.1,,1.0,,
2372,액토즈소프트,52790,2012-12,16.9,20.53,0.0,,
2373,액토즈소프트,52790,2013-12,20.53,-114.57,0.0,,
2374,액토즈소프트,52790,2014-12,-114.57,26336.34,1.0,,
2375,액토즈소프트,52790,2015-12,26336.34,105.41,0.0,,
2376,액토즈소프트,52790,2016-12,105.41,26.6,0.0,,
2377,액토즈소프트,52790,2017-12,26.6,-4.32,0.0,,
2378,액토즈소프트,52790,2018-12,-4.32,43.84,1.0,,
2379,액토즈소프트,52790,2019-12,43.84,,0.0,,
2381,앤씨앤,92600,2012-12,0.49,-111.75,1.0,,
2382,앤씨앤,92600,2013-12,-111.75,-42.31,1.0,,
2383,앤씨앤,92600,2014-12,-42.31,140.63,1.0,,
2384,앤씨앤,92600,2015-12,140.63,-12.42,0.0,,
2385,앤씨앤,92600,2016-12,-12.42,-85.98,1.0,,
2386,앤씨앤,92600,2017-12,-85.98,-93.14,1.0,,
2387,앤씨앤,92600,2018-12,-93.14,-39.26,1.0,,
2388,앤씨앤,92600,2019-12,-39.26,,1.0,,
2390,어스앤에어로스페이스,263540,2018-12,-8.57,-22.81,1.0,,
2391,어스앤에어로스페이스,263540,2019-12,-22.81,,1.0,,
2393,얼라인드제네틱스,238120,2017-12,-4.12,-4.12,1.0,,
2394,얼라인드제네틱스,238120,2018-12,-4.12,-4.12,1.0,,
2395,얼라인드제네틱스,238120,2019-12,-4.12,,1.0,,
2397,에넥스,11090,2012-12,-5.64,2.83,1.0,,
2398,에넥스,11090,2013-12,2.83,7.51,0.0,,
