,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
228,(주)캠시스,50110,201212,2.63,7.4,0.0,,
229,(주)캠시스,50110,201312,7.4,3.98,0.0,,
230,(주)캠시스,50110,201412,3.98,1.88,0.0,,
231,(주)캠시스,50110,201512,1.88,-4.45,0.0,,
232,(주)캠시스,50110,201612,-4.45,2.92,1.0,,
233,(주)캠시스,50110,201712,2.92,2.61,0.0,1.0,
234,(주)캠시스,50110,201812,2.61,3.29,0.0,,1.0
235,(주)캠시스,50110,201912,3.29,,0.0,,1.0
236,(주)케이에이치바텍,60720,201112,6.57,1.77,0.0,,
237,(주)케이에이치바텍,60720,201212,1.77,12.93,0.0,,
238,(주)케이에이치바텍,60720,201312,12.93,9.99,0.0,,
239,(주)케이에이치바텍,60720,201412,9.99,10.13,0.0,,
240,(주)케이에이치바텍,60720,201512,10.13,-5.15,0.0,,
241,(주)케이에이치바텍,60720,201612,-5.15,-9.95,1.0,,
242,(주)케이에이치바텍,60720,201712,-9.95,-5.86,1.0,,
243,(주)케이에이치바텍,60720,201812,-5.86,1.88,1.0,,
244,(주)케이에이치바텍,60720,201912,1.88,,0.0,1.0,
245,(주)케이에이치필룩스,33180,201112,3.89,5.32,0.0,,
246,(주)케이에이치필룩스,33180,201212,5.32,12.19,0.0,,
247,(주)케이에이치필룩스,33180,201312,12.19,17.38,0.0,,
248,(주)케이에이치필룩스,33180,201412,17.38,10.94,0.0,,
249,(주)케이에이치필룩스,33180,201512,10.94,9.38,0.0,,
250,(주)케이에이치필룩스,33180,201612,9.38,3.47,0.0,,
251,(주)케이에이치필룩스,33180,201712,3.47,0.27,0.0,,
252,(주)케이에이치필룩스,33180,201812,0.27,0.44,1.0,,
253,(주)케이에이치필룩스,33180,201912,0.44,,1.0,,
254,(주)트루윈,105550,201412,3.44,-2.6,0.0,,
255,(주)트루윈,105550,201512,-2.6,-11.88,1.0,,
256,(주)트루윈,105550,201612,-11.88,-1.56,1.0,,
257,(주)트루윈,105550,201712,-1.56,1.46,1.0,,
258,(주)트루윈,105550,201812,1.46,-2.19,0.0,1.0,
259,(주)트루윈,105550,201912,-2.19,,1.0,,
260,(주)파버나인,177830,201412,12.64,-8.01,0.0,,
261,(주)파버나인,177830,201512,-8.01,3.71,1.0,,
262,(주)파버나인,177830,201612,3.71,2.69,0.0,1.0,
263,(주)파버나인,177830,201712,2.69,3.76,0.0,,1.0
264,(주)파버나인,177830,201812,3.76,-1.54,0.0,,1.0
265,(주)파버나인,177830,201912,-1.54,,1.0,,
266,(주)피에스엠씨,24850,201112,-5.98,1.89,1.0,,
267,(주)피에스엠씨,24850,201212,1.89,2.38,0.0,1.0,
268,(주)피에스엠씨,24850,201312,2.38,-7.98,0.0,,1.0
269,(주)피에스엠씨,24850,201412,-7.98,-34.23,1.0,,
270,(주)피에스엠씨,24850,201512,-34.23,-33.98,1.0,,
271,(주)피에스엠씨,24850,201612,-33.98,,1.0,,
272,(주)픽셀플러스,87600,201512,-155.29,-155.29,1.0,,
273,(주)픽셀플러스,87600,201612,-155.29,-155.29,1.0,,
274,(주)픽셀플러스,87600,201712,-155.29,-155.29,1.0,,
275,(주)픽셀플러스,87600,201812,-155.29,-155.29,1.0,,
276,(주)픽셀플러스,87600,201912,-155.29,,1.0,,
277,(주)하이소닉,106080,201112,7.63,24.55,0.0,,
278,(주)하이소닉,106080,201212,24.55,-16.76,0.0,,
279,(주)하이소닉,106080,201312,-16.76,-12.69,1.0,,
280,(주)하이소닉,106080,201412,-12.69,1.55,1.0,,
281,(주)하이소닉,106080,201512,1.55,-3.08,0.0,1.0,
282,(주)하이소닉,106080,201612,-3.08,-0.8,1.0,,
283,(주)하이소닉,106080,201712,-0.8,-1.87,1.0,,
284,(주)하이소닉,106080,201812,-1.87,-5.82,1.0,,
285,(주)하이소닉,106080,201912,-5.82,,1.0,,
286,대주전자재료(주),78600,201112,2.76,2.76,0.0,,
287,대주전자재료(주),78600,201212,2.76,0.78,0.0,,
288,대주전자재료(주),78600,201312,0.78,0.23,1.0,,
289,대주전자재료(주),78600,201412,0.23,-1.81,1.0,,
290,대주전자재료(주),78600,201512,-1.81,1.67,1.0,,
291,대주전자재료(주),78600,201612,1.67,1.18,0.0,1.0,
292,대주전자재료(주),78600,201712,1.18,1.45,0.0,,1.0
293,대주전자재료(주),78600,201812,1.45,1.04,0.0,,1.0
294,대주전자재료(주),78600,201912,1.04,,0.0,,1.0
295,아이쓰리시스템(주),214430,201512,14.66,49.29,0.0,,
296,아이쓰리시스템(주),214430,201612,49.29,110.43,0.0,,
297,아이쓰리시스템(주),214430,201712,110.43,179.42,0.0,,
298,아이쓰리시스템(주),214430,201812,179.42,-29.85,0.0,,
299,아이쓰리시스템(주),214430,201912,-29.85,,1.0,,
300,에스엔케이폴리텍(주),91340,201112,105.95,-487.77,0.0,,
301,에스엔케이폴리텍(주),91340,201212,-487.77,-4.75,1.0,,
302,에스엔케이폴리텍(주),91340,201312,-4.75,2.59,1.0,,
303,에스엔케이폴리텍(주),91340,201412,2.59,7.9,0.0,1.0,
304,에스엔케이폴리텍(주),91340,201512,7.9,4.2,0.0,,1.0
305,에스엔케이폴리텍(주),91340,201612,4.2,5.35,0.0,,1.0
306,에스엔케이폴리텍(주),91340,201712,5.35,4.06,0.0,,1.0
307,에스엔케이폴리텍(주),91340,201812,4.06,7.78,0.0,,1.0
308,에스엔케이폴리텍(주),91340,201912,7.78,,0.0,,1.0
309,일진머티리얼즈(주),20150,201112,9.73,-3.26,0.0,,
310,일진머티리얼즈(주),20150,201212,-3.26,-5.04,1.0,,
311,일진머티리얼즈(주),20150,201312,-5.04,-5.19,1.0,,
312,일진머티리얼즈(주),20150,201412,-5.19,-10.49,1.0,,
313,일진머티리얼즈(주),20150,201512,-10.49,122.34,1.0,,
314,일진머티리얼즈(주),20150,201612,122.34,115.89,0.0,1.0,
315,일진머티리얼즈(주),20150,201712,115.89,33.95,0.0,,1.0
316,일진머티리얼즈(주),20150,201812,33.95,45.96,0.0,,1.0
317,일진머티리얼즈(주),20150,201912,45.96,,0.0,,1.0
318,제이엠티(주),94970,201112,-1.19,7.46,1.0,,
319,제이엠티(주),94970,201212,7.46,10.94,0.0,1.0,
320,제이엠티(주),94970,201312,10.94,17.57,0.0,,1.0
321,제이엠티(주),94970,201412,17.57,-0.41,0.0,,1.0
322,제이엠티(주),94970,201512,-0.41,12.94,1.0,,
323,제이엠티(주),94970,201612,12.94,19.83,0.0,,
324,제이엠티(주),94970,201712,19.83,23.39,0.0,,1.0
325,제이엠티(주),94970,201812,23.39,141.18,0.0,,1.0
326,제이엠티(주),94970,201912,141.18,,0.0,,1.0
327,한국컴퓨터(주),54040,201112,315.68,123.22,0.0,,
328,한국컴퓨터(주),54040,201212,123.22,558.38,0.0,,
329,한국컴퓨터(주),54040,201312,558.38,256.27,0.0,,
330,한국컴퓨터(주),54040,201412,256.27,147.07,0.0,,
331,한국컴퓨터(주),54040,201512,147.07,558.38,0.0,,
332,한국컴퓨터(주),54040,201612,558.38,6.86,0.0,,
333,한국컴퓨터(주),54040,201712,6.86,-5.09,0.0,,
334,한국컴퓨터(주),54040,201812,-5.09,6.23,1.0,,
335,한국컴퓨터(주),54040,201912,6.23,,0.0,1.0,
336,(주)나무가,190510,201512,8.35,-0.37,0.0,,
337,(주)나무가,190510,201612,-0.37,-18.62,1.0,,
338,(주)나무가,190510,201712,-18.62,1.01,1.0,,
339,(주)나무가,190510,201812,1.01,1.15,0.0,1.0,
340,(주)나무가,190510,201912,1.15,,0.0,,1.0
341,(주)매직마이크로,127160,201512,-1.22,-4.36,1.0,,
342,(주)매직마이크로,127160,201612,-4.36,-1.99,1.0,,
343,(주)매직마이크로,127160,201712,-1.99,0.12,1.0,,
344,(주)매직마이크로,127160,201812,0.12,-1.82,1.0,,
345,(주)매직마이크로,127160,201912,-1.82,,1.0,,
346,(주)씨엔플러스,115530,201112,31.87,7.78,0.0,,
347,(주)씨엔플러스,115530,201212,7.78,-1.35,0.0,,
348,(주)씨엔플러스,115530,201312,-1.35,-12.81,1.0,,
349,(주)씨엔플러스,115530,201412,-12.81,-5.9,1.0,,
350,(주)씨엔플러스,115530,201512,-5.9,-5.19,1.0,,
351,(주)씨엔플러스,115530,201612,-5.19,-0.28,1.0,,
352,(주)씨엔플러스,115530,201712,-0.28,-3.63,1.0,,
353,(주)씨엔플러스,115530,201812,-3.63,-1.01,1.0,,
354,(주)씨엔플러스,115530,201912,-1.01,,1.0,,
355,(주)아이에이,38880,201112,-9.2,-3.4,1.0,,
356,(주)아이에이,38880,201212,-3.4,-0.29,1.0,,
357,(주)아이에이,38880,201312,-0.29,1.26,1.0,,
358,(주)아이에이,38880,201412,1.26,3.51,0.0,1.0,
359,(주)아이에이,38880,201512,3.51,1.75,0.0,,1.0
360,(주)아이에이,38880,201612,1.75,-2.85,0.0,,1.0
361,(주)아이에이,38880,201712,-2.85,-0.53,1.0,,
362,(주)아이에이,38880,201812,-0.53,1.51,1.0,,
363,(주)아이에이,38880,201912,1.51,,0.0,,
364,(주)아이엠,101390,201112,4.97,-0.04,0.0,,
365,(주)아이엠,101390,201212,-0.04,2.32,1.0,,
366,(주)아이엠,101390,201312,2.32,-3.0,0.0,1.0,
367,(주)아이엠,101390,201412,-3.0,3.78,1.0,,
368,(주)아이엠,101390,201512,3.78,-6.9,0.0,,
369,(주)아이엠,101390,201612,-6.9,0.77,1.0,,
370,(주)아이엠,101390,201712,0.77,-1.76,1.0,,
371,(주)아이엠,101390,201812,-1.76,-3.57,1.0,,
372,(주)아이엠,101390,201912,-3.57,,1.0,,
373,(주)아이윈플러스,123010,201612,0.06,-7.82,1.0,,
374,(주)아이윈플러스,123010,201712,-7.82,-10.03,1.0,,
375,(주)아이윈플러스,123010,201812,-10.03,-7.64,1.0,,
376,(주)아이윈플러스,123010,201912,-7.64,,1.0,,
377,(주)오킨스전자,80580,201412,7.69,-7.97,0.0,,
378,(주)오킨스전자,80580,201512,-7.97,-12.63,1.0,,
379,(주)오킨스전자,80580,201612,-12.63,0.07,1.0,,
380,(주)오킨스전자,80580,201712,0.07,1.03,1.0,,
381,(주)오킨스전자,80580,201812,1.03,1.31,0.0,1.0,
382,(주)오킨스전자,80580,201912,1.31,,0.0,,1.0
383,(주)월덱스,101160,201112,3.73,-0.2,0.0,,
384,(주)월덱스,101160,201212,-0.2,-1.44,1.0,,
385,(주)월덱스,101160,201312,-1.44,0.91,1.0,,
386,(주)월덱스,101160,201412,0.91,0.62,1.0,,
387,(주)월덱스,101160,201512,0.62,1.63,1.0,,
388,(주)월덱스,101160,201612,1.63,5.82,0.0,1.0,
389,(주)월덱스,101160,201712,5.82,13.15,0.0,,1.0
390,(주)월덱스,101160,201812,13.15,13.36,0.0,,1.0
391,(주)월덱스,101160,201912,13.36,,0.0,,1.0
392,(주)유씨아이,38340,201112,-0.38,-0.64,1.0,,
393,(주)유씨아이,38340,201212,-0.64,-0.74,1.0,,
394,(주)유씨아이,38340,201312,-0.74,-3.13,1.0,,
395,(주)유씨아이,38340,201412,-3.13,-23.81,1.0,,
396,(주)유씨아이,38340,201512,-23.81,0.35,1.0,,
397,(주)유씨아이,38340,201612,0.35,-0.22,1.0,,
398,(주)유씨아이,38340,201712,-0.22,0.74,1.0,,
399,(주)유씨아이,38340,201812,0.74,-8.54,1.0,,
400,(주)유씨아이,38340,201912,-8.54,,1.0,,
401,(주)육일씨엔에쓰,191410,201512,3.31,-18.6,0.0,,
402,(주)육일씨엔에쓰,191410,201612,-18.6,7.48,1.0,,
403,(주)육일씨엔에쓰,191410,201712,7.48,1.67,0.0,1.0,
404,(주)육일씨엔에쓰,191410,201812,1.67,-5.48,0.0,,1.0
405,(주)육일씨엔에쓰,191410,201912,-5.48,,1.0,,
406,(주)이랜텍,54210,201112,1.64,1.99,0.0,,
407,(주)이랜텍,54210,201212,1.99,3.36,0.0,,
408,(주)이랜텍,54210,201312,3.36,1.14,0.0,,
409,(주)이랜텍,54210,201412,1.14,3.13,0.0,,
410,(주)이랜텍,54210,201512,3.13,2.95,0.0,,
411,(주)이랜텍,54210,201612,2.95,0.55,0.0,,
412,(주)이랜텍,54210,201712,0.55,0.16,1.0,,
413,(주)이랜텍,54210,201812,0.16,4.05,1.0,,
414,(주)이랜텍,54210,201912,4.05,,0.0,1.0,
415,(주)이엠텍,91120,201112,7.27,61.21,0.0,,
416,(주)이엠텍,91120,201212,61.21,36.37,0.0,,
417,(주)이엠텍,91120,201312,36.37,10.59,0.0,,
418,(주)이엠텍,91120,201412,10.59,11.41,0.0,,
419,(주)이엠텍,91120,201512,11.41,15.02,0.0,,
420,(주)이엠텍,91120,201612,15.02,12.73,0.0,,
