,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
2235,아이윈,90150,16-Dec,1.49,-3.59,0,,
2236,아이윈,90150,17-Dec,-3.59,-2.38,1,,
2237,아이윈,90150,18-Dec,-2.38,2.83,1,,
2238,아이윈,90150,19-Dec,2.83,,0,,
2239,아이윈플러스,123010,16-Dec,0.06,-7.82,1,,
2240,아이윈플러스,123010,17-Dec,-7.82,-10.03,1,,
2241,아이윈플러스,123010,18-Dec,-10.03,-7.64,1,,
2242,아이윈플러스,123010,19-Dec,-7.64,,1,,
2243,아이즈비전,31310,11-Dec,-7.38,-6.02,1,,
2244,아이즈비전,31310,12-Dec,-6.02,16.64,1,,
2245,아이즈비전,31310,13-Dec,16.64,14.66,0,,
2246,아이즈비전,31310,14-Dec,14.66,5.36,0,,
2247,아이즈비전,31310,15-Dec,5.36,15.53,0,,
2248,아이즈비전,31310,16-Dec,15.53,25.06,0,,
2249,아이즈비전,31310,17-Dec,25.06,32.09,0,,
2250,아이즈비전,31310,18-Dec,32.09,-2.1,0,,
2251,아이즈비전,31310,19-Dec,-2.1,,1,,
2252,아이컴포넌트,59100,11-Dec,1.11,-1.14,0,,
2253,아이컴포넌트,59100,12-Dec,-1.14,-1,1,,
2254,아이컴포넌트,59100,13-Dec,-1,-0.64,1,,
2255,아이컴포넌트,59100,14-Dec,-0.64,5.32,1,,
2256,아이컴포넌트,59100,15-Dec,5.32,5.13,0,,
2257,아이컴포넌트,59100,16-Dec,5.13,-6.08,0,,
2258,아이컴포넌트,59100,17-Dec,-6.08,-5.44,1,,
2259,아이컴포넌트,59100,18-Dec,-5.44,-2.43,1,,
2260,아이컴포넌트,59100,19-Dec,-2.43,,1,,
2261,아이톡시,52770,11-Dec,-4.31,0.27,1,,
2262,아이톡시,52770,12-Dec,0.27,9.03,1,,
2263,아이톡시,52770,13-Dec,9.03,-6.56,0,,
2264,아이톡시,52770,14-Dec,-6.56,7.41,1,,
2265,아이톡시,52770,15-Dec,7.41,-1.76,0,,
2266,아이톡시,52770,16-Dec,-1.76,-19.36,1,,
2267,아이톡시,52770,17-Dec,-19.36,-21.12,1,,
2268,아이톡시,52770,18-Dec,-21.12,-15.73,1,,
2269,아이톡시,52770,19-Dec,-15.73,,1,,
2270,아이티센,124500,16-Dec,-1.71,1.14,1,,
2271,아이티센,124500,17-Dec,1.14,2.31,0,1,
2272,아이티센,124500,18-Dec,2.31,3.73,0,,1
2273,아이티센,124500,19-Dec,3.73,,0,,
2274,아이티엑스에이아이,99520,11-Dec,-0.6,1.09,1,,
2275,아이티엑스에이아이,99520,12-Dec,1.09,3.64,0,1,
2276,아이티엑스에이아이,99520,13-Dec,3.64,-4.69,0,,1
2277,아이티엑스에이아이,99520,14-Dec,-4.69,-22.96,1,,
2278,아이티엑스에이아이,99520,15-Dec,-22.96,-8.77,1,,
2279,아이티엑스에이아이,99520,16-Dec,-8.77,1.01,1,,
2280,아이티엑스에이아이,99520,17-Dec,1.01,-11.62,0,,
2281,아이티엑스에이아이,99520,18-Dec,-11.62,-7.82,1,,
2282,아이티엑스에이아이,99520,19-Dec,-7.82,,1,,
2283,아즈텍더블유비이,32080,11-Dec,7.2,1.87,0,,
2284,아즈텍더블유비이,32080,12-Dec,1.87,-1.94,0,,
2285,아즈텍더블유비이,32080,13-Dec,-1.94,2.56,1,,
2286,아즈텍더블유비이,32080,14-Dec,2.56,7.99,0,1,
2287,아즈텍더블유비이,32080,15-Dec,7.99,26.61,0,,1
2288,아즈텍더블유비이,32080,16-Dec,26.61,-23.17,0,,
2289,아즈텍더블유비이,32080,17-Dec,-23.17,7.71,1,,
2290,아즈텍더블유비이,32080,18-Dec,7.71,7.9,0,,
2291,아즈텍더블유비이,32080,19-Dec,7.9,,0,,
2292,안트로젠,65660,16-Dec,3.21,3.21,0,,
2293,안트로젠,65660,17-Dec,3.21,-1.53,0,,
2294,안트로젠,65660,18-Dec,-1.53,-2.66,1,,
2295,안트로젠,65660,19-Dec,-2.66,,1,,
2296,알루코,1780,11-Dec,0.99,0.39,1,,
2297,알루코,1780,12-Dec,0.39,1.18,1,,
2298,알루코,1780,13-Dec,1.18,1.36,0,,
2299,알루코,1780,14-Dec,1.36,2.13,0,,
2300,알루코,1780,15-Dec,2.13,2.97,0,,
2301,알루코,1780,16-Dec,2.97,2.81,0,,
2302,알루코,1780,17-Dec,2.81,0.66,0,,
2303,알루코,1780,18-Dec,0.66,0.62,1,,
2304,알루코,1780,19-Dec,0.62,,1,,
2305,알에프세미,96610,11-Dec,20.01,9.77,0,,
2306,알에프세미,96610,12-Dec,9.77,12.21,0,,
2307,알에프세미,96610,13-Dec,12.21,5.23,0,,
2308,알에프세미,96610,14-Dec,5.23,4.01,0,,
2309,알에프세미,96610,15-Dec,4.01,4.06,0,,
2310,알에프세미,96610,16-Dec,4.06,0.3,0,,
2311,알에프세미,96610,17-Dec,0.3,0.52,1,,
2312,알에프세미,96610,18-Dec,0.52,-0.47,1,,
2313,알에프세미,96610,19-Dec,-0.47,,1,,
2314,알에프텍,61040,11-Dec,15.94,21.8,0,,
2315,알에프텍,61040,12-Dec,21.8,6.53,0,,
2316,알에프텍,61040,13-Dec,6.53,-3.11,0,,
2317,알에프텍,61040,14-Dec,-3.11,5.32,1,,
2318,알에프텍,61040,15-Dec,5.32,7.66,0,1,
2319,알에프텍,61040,16-Dec,7.66,4.34,0,,1
2320,알에프텍,61040,17-Dec,4.34,1.9,0,,
2321,알에프텍,61040,18-Dec,1.9,2.33,0,,
2322,알에프텍,61040,19-Dec,2.33,,0,,
2323,알테오젠,196170,14-Dec,7.41,18.32,0,,
2324,알테오젠,196170,15-Dec,18.32,-10788.51,0,,
2325,알테오젠,196170,16-Dec,-10788.51,-3313.32,1,,
2326,알테오젠,196170,17-Dec,-3313.32,-311.55,1,,
2327,알테오젠,196170,18-Dec,-311.55,-11.88,1,,
2328,알테오젠,196170,19-Dec,-11.88,,1,,
2329,알티캐스트,85810,13-Dec,7.06,50.46,0,,
2330,알티캐스트,85810,14-Dec,50.46,109.1,0,,
2331,알티캐스트,85810,15-Dec,109.1,9.57,0,,
2332,알티캐스트,85810,16-Dec,9.57,16.17,0,,
2333,알티캐스트,85810,17-Dec,16.17,8.3,0,,
2334,알티캐스트,85810,18-Dec,8.3,-26.04,0,,
2335,알티캐스트,85810,19-Dec,-26.04,,1,,
2336,알파홀딩스,117670,11-Dec,25.8,13.51,0,,
2337,알파홀딩스,117670,12-Dec,13.51,56.69,0,,
2338,알파홀딩스,117670,13-Dec,56.69,3.23,0,,
2339,알파홀딩스,117670,14-Dec,3.23,1.16,0,,
2340,알파홀딩스,117670,15-Dec,1.16,-1.5,0,,
2341,알파홀딩스,117670,16-Dec,-1.5,-8.6,1,,
2342,알파홀딩스,117670,17-Dec,-8.6,-3.07,1,,
2343,알파홀딩스,117670,18-Dec,-3.07,-1.1,1,,
2344,알파홀딩스,117670,19-Dec,-1.1,,1,,
2345,액토즈소프트,52790,11-Dec,26336.34,16.9,0,,
2346,액토즈소프트,52790,12-Dec,16.9,20.53,0,,
2347,액토즈소프트,52790,13-Dec,20.53,-114.57,0,,
2348,액토즈소프트,52790,14-Dec,-114.57,26336.34,1,,
2349,액토즈소프트,52790,15-Dec,26336.34,105.41,0,1,
2350,액토즈소프트,52790,16-Dec,105.41,26.6,0,,1
2351,액토즈소프트,52790,17-Dec,26.6,-4.32,0,,
2352,액토즈소프트,52790,18-Dec,-4.32,43.84,1,,
2353,액토즈소프트,52790,19-Dec,43.84,,0,,
2354,앤씨앤,92600,11-Dec,48.17,0.49,0,,
2355,앤씨앤,92600,12-Dec,0.49,-111.75,1,,
2356,앤씨앤,92600,13-Dec,-111.75,-42.31,1,,
2357,앤씨앤,92600,14-Dec,-42.31,140.63,1,,
2358,앤씨앤,92600,15-Dec,140.63,-12.42,0,,
2359,앤씨앤,92600,16-Dec,-12.42,-85.98,1,,
2360,앤씨앤,92600,17-Dec,-85.98,-93.14,1,,
2361,앤씨앤,92600,18-Dec,-93.14,-39.26,1,,
2362,앤씨앤,92600,19-Dec,-39.26,,1,,
2363,어스앤에어로스페이스,263540,17-Dec,7.43,-8.57,0,,
2364,어스앤에어로스페이스,263540,18-Dec,-8.57,-22.81,1,,
2365,어스앤에어로스페이스,263540,19-Dec,-22.81,,1,,
2366,얼라인드제네틱스,238120,16-Dec,-4.12,-4.12,1,,
2367,얼라인드제네틱스,238120,17-Dec,-4.12,-4.12,1,,
2368,얼라인드제네틱스,238120,18-Dec,-4.12,-4.12,1,,
2369,얼라인드제네틱스,238120,19-Dec,-4.12,,1,,
2370,에넥스,11090,11-Dec,4.88,-5.64,0,,
2371,에넥스,11090,12-Dec,-5.64,2.83,1,,
2372,에넥스,11090,13-Dec,2.83,7.51,0,1,
2373,에넥스,11090,14-Dec,7.51,15.92,0,,1
2374,에넥스,11090,15-Dec,15.92,3.56,0,,
2375,에넥스,11090,16-Dec,3.56,5.54,0,,
2376,에넥스,11090,17-Dec,5.54,1.41,0,,
2377,에넥스,11090,18-Dec,1.41,-3.68,0,,
2378,에넥스,11090,19-Dec,-3.68,,1,,
2379,에스디생명공학,217480,17-Dec,134.81,25.92,0,,
2380,에스디생명공학,217480,18-Dec,25.92,-28.61,0,,
2381,에스디생명공학,217480,19-Dec,-28.61,,1,,
2382,에스디시스템,121890,11-Dec,-122.18,370.77,1,,
2383,에스디시스템,121890,12-Dec,370.77,-122.18,0,1,
2384,에스디시스템,121890,13-Dec,-122.18,370.77,1,,
2385,에스디시스템,121890,14-Dec,370.77,175.14,0,,
2386,에스디시스템,121890,15-Dec,175.14,-122.18,0,,
2387,에스디시스템,121890,16-Dec,-122.18,-62.23,1,,
2388,에스디시스템,121890,17-Dec,-62.23,-16.49,1,,
2389,에스디시스템,121890,18-Dec,-16.49,-15.6,1,,
2390,에스디시스템,121890,19-Dec,-15.6,,1,,
2391,에스비에스,34120,11-Dec,22.72,9.44,0,,
2392,에스비에스,34120,12-Dec,9.44,7.01,0,,
2393,에스비에스,34120,13-Dec,7.01,-5.86,0,,
2394,에스비에스,34120,14-Dec,-5.86,12.17,1,,
2395,에스비에스,34120,15-Dec,12.17,-1.89,0,1,
2396,에스비에스,34120,16-Dec,-1.89,4.66,1,,
2397,에스비에스,34120,17-Dec,4.66,1.03,0,,
2398,에스비에스,34120,18-Dec,1.03,1.97,0,,
2399,에스비에스,34120,19-Dec,1.97,,0,,
2400,에스아이리소스,65420,11-Dec,3.97,0.22,0,,
2401,에스아이리소스,65420,12-Dec,0.22,2.16,1,,
2402,에스아이리소스,65420,13-Dec,2.16,1.13,0,1,
2403,에스아이리소스,65420,14-Dec,1.13,2.97,0,,1
2404,에스아이리소스,65420,15-Dec,2.97,-7.28,0,,
2405,에스아이리소스,65420,16-Dec,-7.28,2.5,1,,
2406,에스아이리소스,65420,17-Dec,2.5,-0.12,0,,
2407,에스아이리소스,65420,18-Dec,-0.12,1.83,1,,
2408,에스아이리소스,65420,19-Dec,1.83,,0,,
2409,에스앤더블류,103230,11-Dec,0.91,0.44,1,,
2410,에스앤더블류,103230,12-Dec,0.44,-1.62,1,,
2411,에스앤더블류,103230,13-Dec,-1.62,0.83,1,,
2412,에스앤더블류,103230,14-Dec,0.83,2.42,1,,
2413,에스앤더블류,103230,15-Dec,2.42,-114.5,0,,
2414,에스앤더블류,103230,16-Dec,-114.5,-114.5,1,,
2415,에스앤더블류,103230,17-Dec,-114.5,-114.5,1,,
2416,에스앤더블류,103230,18-Dec,-114.5,-114.5,1,,
2417,에스앤더블류,103230,19-Dec,-114.5,,1,,
2418,에스앤에스텍,101490,11-Dec,3.47,-0.22,0,,
2419,에스앤에스텍,101490,12-Dec,-0.22,-0.6,1,,
2420,에스앤에스텍,101490,13-Dec,-0.6,5.79,1,,
2421,에스앤에스텍,101490,14-Dec,5.79,13.33,0,,
2422,에스앤에스텍,101490,15-Dec,13.33,12.9,0,,
2423,에스앤에스텍,101490,16-Dec,12.9,6.84,0,,
2424,에스앤에스텍,101490,17-Dec,6.84,6.69,0,,
2425,에스앤에스텍,101490,18-Dec,6.69,14.6,0,,
2426,에스앤에스텍,101490,19-Dec,14.6,,0,,
2427,에스에너지,95910,11-Dec,1.06,11.5,0,,
2428,에스에너지,95910,12-Dec,11.5,5.03,0,,
2429,에스에너지,95910,13-Dec,5.03,2.85,0,,
2430,에스에너지,95910,14-Dec,2.85,1.88,0,,
2431,에스에너지,95910,15-Dec,1.88,1.44,0,,
2432,에스에너지,95910,16-Dec,1.44,1.73,0,,
2433,에스에너지,95910,17-Dec,1.73,-0.37,0,,
2434,에스에너지,95910,18-Dec,-0.37,0.35,1,,
2435,에스에너지,95910,19-Dec,0.35,,1,,
2436,에스에이엠티,31330,11-Dec,3.37,3.69,0,,
2437,에스에이엠티,31330,12-Dec,3.69,3.75,0,,
2438,에스에이엠티,31330,13-Dec,3.75,-0.61,0,,
2439,에스에이엠티,31330,14-Dec,-0.61,6.52,1,,
2440,에스에이엠티,31330,15-Dec,6.52,7.29,0,1,
2441,에스에이엠티,31330,16-Dec,7.29,11.53,0,,1
2442,에스에이엠티,31330,17-Dec,11.53,13.01,0,,
2443,에스에이엠티,31330,18-Dec,13.01,14.78,0,,
2444,에스에이엠티,31330,19-Dec,14.78,,0,,
2445,에스에이티,60540,11-Dec,1.07,-1.3,0,,
2446,에스에이티,60540,12-Dec,-1.3,-5.18,1,,
2447,에스에이티,60540,13-Dec,-5.18,4.33,1,,
2448,에스에이티,60540,14-Dec,4.33,5.67,0,,
2449,에스에이티,60540,15-Dec,5.67,16.03,0,,
2450,에스에이티,60540,16-Dec,16.03,34.01,0,,
2451,에스에이티,60540,17-Dec,34.01,9.35,0,,
2452,에스에이티,60540,18-Dec,9.35,11.61,0,,
2453,에스에이티,60540,19-Dec,11.61,,0,,
2454,에스에프에이반도체,36540,11-Dec,1.65,1.16,0,,
2455,에스에프에이반도체,36540,12-Dec,1.16,-0.44,0,,
2456,에스에프에이반도체,36540,13-Dec,-0.44,1.6,1,,
2457,에스에프에이반도체,36540,14-Dec,1.6,0.29,0,1,
2458,에스에프에이반도체,36540,15-Dec,0.29,1.17,1,,
2459,에스에프에이반도체,36540,16-Dec,1.17,2.25,0,,
2460,에스에프에이반도체,36540,17-Dec,2.25,3.28,0,,
2461,에스에프에이반도체,36540,18-Dec,3.28,3.93,0,,
2462,에스에프에이반도체,36540,19-Dec,3.93,,0,,
2463,에스엘바이오닉스,214310,15-Dec,25.56,-12.56,0,,
2464,에스엘바이오닉스,214310,16-Dec,-12.56,-0.02,1,,
2465,에스엘바이오닉스,214310,17-Dec,-0.02,-1.5,1,,
2466,에스엘바이오닉스,214310,18-Dec,-1.5,-1.32,1,,
2467,에스엘바이오닉스,214310,19-Dec,-1.32,,1,,
2468,에스엠라이프디자인그룹,63440,11-Dec,5.68,-11.02,0,,
2469,에스엠라이프디자인그룹,63440,12-Dec,-11.02,-5.41,1,,
2470,에스엠라이프디자인그룹,63440,13-Dec,-5.41,-6.31,1,,
2471,에스엠라이프디자인그룹,63440,14-Dec,-6.31,-26.08,1,,
2472,에스엠라이프디자인그룹,63440,15-Dec,-26.08,-23.13,1,,
2473,에스엠라이프디자인그룹,63440,16-Dec,-23.13,292.41,1,,
2474,에스엠라이프디자인그룹,63440,17-Dec,292.41,-450.58,0,,
2475,에스엠라이프디자인그룹,63440,18-Dec,-450.58,2.94,1,,
2476,에스엠라이프디자인그룹,63440,19-Dec,2.94,,0,,
2477,에스엠벡셀,10580,11-Dec,-0.11,-4.4,1,,
2478,에스엠벡셀,10580,12-Dec,-4.4,-1.72,1,,
2479,에스엠벡셀,10580,13-Dec,-1.72,-0.54,1,,
2480,에스엠벡셀,10580,14-Dec,-0.54,0.06,1,,
2481,에스엠벡셀,10580,15-Dec,0.06,-3.07,1,,
2482,에스엠벡셀,10580,16-Dec,-3.07,-1.54,1,,
2483,에스엠벡셀,10580,17-Dec,-1.54,3.24,1,,
2484,에스엠벡셀,10580,18-Dec,3.24,-5.81,0,,
2485,에스엠벡셀,10580,19-Dec,-5.81,,1,,
2486,에스엠컬처앤콘텐츠,48550,11-Dec,2.4,-23.05,0,,
2487,에스엠컬처앤콘텐츠,48550,12-Dec,-23.05,-1.38,1,,
2488,에스엠컬처앤콘텐츠,48550,13-Dec,-1.38,-12.2,1,,
2489,에스엠컬처앤콘텐츠,48550,14-Dec,-12.2,-16.19,1,,
2490,에스엠컬처앤콘텐츠,48550,15-Dec,-16.19,17.55,1,,
2491,에스엠컬처앤콘텐츠,48550,16-Dec,17.55,-96.92,0,,
2492,에스엠컬처앤콘텐츠,48550,17-Dec,-96.92,-3.25,1,,
2493,에스엠컬처앤콘텐츠,48550,18-Dec,-3.25,3.88,1,,
2494,에스엠컬처앤콘텐츠,48550,19-Dec,3.88,,0,,
2495,에스엠코어,7820,11-Dec,87.96,63.59,0,,
2496,에스엠코어,7820,12-Dec,63.59,59.03,0,,
2497,에스엠코어,7820,13-Dec,59.03,67.86,0,,
2498,에스엠코어,7820,14-Dec,67.86,31.52,0,,
2499,에스엠코어,7820,15-Dec,31.52,-927.79,0,,
2500,에스엠코어,7820,16-Dec,-927.79,17.01,1,,
2501,에스엠코어,7820,17-Dec,17.01,982.63,0,1,
2502,에스엠코어,7820,18-Dec,982.63,135.67,0,,1
2503,에스엠코어,7820,19-Dec,135.67,,0,,
2504,에스지글로벌,1380,11-Dec,1,-3.59,0,,
2505,에스지글로벌,1380,12-Dec,-3.59,4.14,1,,
2506,에스지글로벌,1380,13-Dec,4.14,0.51,0,1,
2507,에스지글로벌,1380,14-Dec,0.51,-2.56,1,,
2508,에스지글로벌,1380,15-Dec,-2.56,1.98,1,,
2509,에스지글로벌,1380,16-Dec,1.98,-0.99,0,,
2510,에스지글로벌,1380,17-Dec,-0.99,3.03,1,,
2511,에스지글로벌,1380,18-Dec,3.03,2.13,0,,
2512,에스지글로벌,1380,19-Dec,2.13,,0,,
2513,에스지세계물산,4060,11-Dec,4.4,0.29,0,,
2514,에스지세계물산,4060,12-Dec,0.29,-5.63,1,,
2515,에스지세계물산,4060,13-Dec,-5.63,-14.52,1,,
2516,에스지세계물산,4060,14-Dec,-14.52,7.18,1,,
2517,에스지세계물산,4060,15-Dec,7.18,1.83,0,,
2518,에스지세계물산,4060,16-Dec,1.83,-4.57,0,,
2519,에스지세계물산,4060,17-Dec,-4.57,1.26,1,,
2520,에스지세계물산,4060,18-Dec,1.26,0.22,0,,
2521,에스지세계물산,4060,19-Dec,0.22,,1,,
2522,에스지엔지,40610,11-Dec,4.66,3.07,0,,
2523,에스지엔지,40610,12-Dec,3.07,4.79,0,,
2524,에스지엔지,40610,13-Dec,4.79,4.28,0,,
2525,에스지엔지,40610,14-Dec,4.28,2.64,0,,
2526,에스지엔지,40610,15-Dec,2.64,3.89,0,,
2527,에스지엔지,40610,16-Dec,3.89,2.43,0,,
2528,에스지엔지,40610,17-Dec,2.43,0.68,0,,
2529,에스지엔지,40610,18-Dec,0.68,0.9,1,,
2530,에스지엔지,40610,19-Dec,0.9,,1,,
2531,에스코넥,96630,11-Dec,1.13,3.73,0,,
2532,에스코넥,96630,12-Dec,3.73,6.25,0,,
2533,에스코넥,96630,13-Dec,6.25,3.66,0,,
2534,에스코넥,96630,14-Dec,3.66,3.61,0,,
2535,에스코넥,96630,15-Dec,3.61,10.47,0,,
2536,에스코넥,96630,16-Dec,10.47,13.09,0,,
2537,에스코넥,96630,17-Dec,13.09,10.84,0,,
2538,에스코넥,96630,18-Dec,10.84,-7.94,0,,
2539,에스코넥,96630,19-Dec,-7.94,,1,,
2540,에스텍파마,41910,11-Dec,17.91,12.18,0,,
2541,에스텍파마,41910,12-Dec,12.18,4.08,0,,
2542,에스텍파마,41910,13-Dec,4.08,-0.04,0,,
2543,에스텍파마,41910,14-Dec,-0.04,0.62,1,,
2544,에스텍파마,41910,15-Dec,0.62,10.33,1,,
2545,에스텍파마,41910,16-Dec,10.33,11.32,0,,
2546,에스텍파마,41910,17-Dec,11.32,17.17,0,,
2547,에스텍파마,41910,18-Dec,17.17,235.27,0,,
2548,에스텍파마,41910,19-Dec,235.27,,0,,
2549,에스티오,98660,11-Dec,4.08,2.44,0,,
2550,에스티오,98660,12-Dec,2.44,-1.99,0,,
2551,에스티오,98660,13-Dec,-1.99,0.86,1,,
2552,에스티오,98660,14-Dec,0.86,3.57,1,,
2553,에스티오,98660,15-Dec,3.57,3.93,0,,
2554,에스티오,98660,16-Dec,3.93,1.16,0,,
2555,에스티오,98660,17-Dec,1.16,0.62,0,,
2556,에스티오,98660,18-Dec,0.62,4.28,1,,
2557,에스티오,98660,19-Dec,4.28,,0,,
2558,에스티큐브,52020,11-Dec,-116.44,-2.17,1,,
2559,에스티큐브,52020,12-Dec,-2.17,-4.41,1,,
2560,에스티큐브,52020,13-Dec,-4.41,-6.29,1,,
2561,에스티큐브,52020,14-Dec,-6.29,-20.23,1,,
2562,에스티큐브,52020,15-Dec,-20.23,0.53,1,,
2563,에스티큐브,52020,16-Dec,0.53,-34.76,1,,
2564,에스티큐브,52020,17-Dec,-34.76,-7.31,1,,
2565,에스티큐브,52020,18-Dec,-7.31,-1.09,1,,
2566,에스티큐브,52020,19-Dec,-1.09,,1,,
2567,에스폴리텍,50760,11-Dec,2.9,2.62,0,,
2568,에스폴리텍,50760,12-Dec,2.62,2.26,0,,
2569,에스폴리텍,50760,13-Dec,2.26,-1.81,0,,
2570,에스폴리텍,50760,14-Dec,-1.81,-0.91,1,,
2571,에스폴리텍,50760,15-Dec,-0.91,2.85,1,,
2572,에스폴리텍,50760,16-Dec,2.85,1.05,0,,
2573,에스폴리텍,50760,17-Dec,1.05,3.11,0,,
2574,에스폴리텍,50760,18-Dec,3.11,14.69,0,,
2575,에스폴리텍,50760,19-Dec,14.69,,0,,
2576,에쎈테크,43340,11-Dec,-1.77,0.34,1,,
2577,에쎈테크,43340,12-Dec,0.34,1.57,1,,
2578,에쎈테크,43340,13-Dec,1.57,1.95,0,,
2579,에쎈테크,43340,14-Dec,1.95,1.6,0,,
2580,에쎈테크,43340,15-Dec,1.6,2.41,0,,
2581,에쎈테크,43340,16-Dec,2.41,0.72,0,,
2582,에쎈테크,43340,17-Dec,0.72,4.22,1,,
2583,에쎈테크,43340,18-Dec,4.22,0.88,0,,
2584,에쎈테크,43340,19-Dec,0.88,,1,,
2585,에이디칩스,54630,11-Dec,40,-9.42,0,,
2586,에이디칩스,54630,12-Dec,-9.42,-10.77,1,,
2587,에이디칩스,54630,13-Dec,-10.77,-13.91,1,,
2588,에이디칩스,54630,14-Dec,-13.91,-8.72,1,,
2589,에이디칩스,54630,15-Dec,-8.72,6.28,1,,
2590,에이디칩스,54630,16-Dec,6.28,5.9,0,,
2591,에이디칩스,54630,17-Dec,5.9,-8.86,0,,
2592,에이디칩스,54630,18-Dec,-8.86,-4.34,1,,
2593,에이디칩스,54630,19-Dec,-4.34,,1,,
2594,에이디테크놀로지,200710,14-Dec,74.7,30.07,0,,
2595,에이디테크놀로지,200710,15-Dec,30.07,-32.67,0,,
2596,에이디테크놀로지,200710,16-Dec,-32.67,-1.02,1,,
2597,에이디테크놀로지,200710,17-Dec,-1.02,73.99,1,,
2598,에이디테크놀로지,200710,18-Dec,73.99,16.3,0,,
2599,에이디테크놀로지,200710,19-Dec,16.3,,0,,
2600,에이루트,96690,11-Dec,73.37,25.81,0,,
2601,에이루트,96690,12-Dec,25.81,61.97,0,,
2602,에이루트,96690,13-Dec,61.97,49.26,0,,
2603,에이루트,96690,14-Dec,49.26,196.34,0,,
2604,에이루트,96690,15-Dec,196.34,-132.44,0,,
2605,에이루트,96690,16-Dec,-132.44,-2.33,1,,
2606,에이루트,96690,17-Dec,-2.33,-53.66,1,,
2607,에이루트,96690,18-Dec,-53.66,-0.38,1,,
2608,에이루트,96690,19-Dec,-0.38,,1,,
2609,에이비프로바이오,195990,15-Dec,19.81,1.06,0,,
2610,에이비프로바이오,195990,16-Dec,1.06,-3.94,0,,
2611,에이비프로바이오,195990,17-Dec,-3.94,-1.31,1,,
2612,에이비프로바이오,195990,18-Dec,-1.31,-7.09,1,,
2613,에이비프로바이오,195990,19-Dec,-7.09,,1,,
2614,에이스테크놀로지,88800,11-Dec,4.11,-1.2,0,,
2615,에이스테크놀로지,88800,12-Dec,-1.2,2.37,1,,
2616,에이스테크놀로지,88800,13-Dec,2.37,3.09,0,1,
2617,에이스테크놀로지,88800,14-Dec,3.09,1.96,0,,1
2618,에이스테크놀로지,88800,15-Dec,1.96,-1.65,0,,
2619,에이스테크놀로지,88800,16-Dec,-1.65,-1.45,1,,
2620,에이스테크놀로지,88800,17-Dec,-1.45,1.22,1,,
2621,에이스테크놀로지,88800,18-Dec,1.22,0.24,0,,
2622,에이스테크놀로지,88800,19-Dec,0.24,,1,,
2623,에이엔피,15260,11-Dec,0.92,2.46,1,,
2624,에이엔피,15260,12-Dec,2.46,2.07,0,1,
2625,에이엔피,15260,13-Dec,2.07,2.14,0,,1
2626,에이엔피,15260,14-Dec,2.14,1.93,0,,
2627,에이엔피,15260,15-Dec,1.93,0.78,0,,
2628,에이엔피,15260,16-Dec,0.78,-3.92,1,,
2629,에이엔피,15260,17-Dec,-3.92,-1.92,1,,
2630,에이엔피,15260,18-Dec,-1.92,-2.66,1,,
2631,에이엔피,15260,19-Dec,-2.66,,1,,
2632,에이치케이,44780,11-Dec,6.76,12.97,0,,
2633,에이치케이,44780,12-Dec,12.97,10.9,0,,
2634,에이치케이,44780,13-Dec,10.9,3.79,0,,
2635,에이치케이,44780,14-Dec,3.79,0.85,0,,
2636,에이치케이,44780,15-Dec,0.85,2.75,1,,
2637,에이치케이,44780,16-Dec,2.75,3.91,0,1,
2638,에이치케이,44780,17-Dec,3.91,1.17,0,,1
2639,에이치케이,44780,18-Dec,1.17,0.98,0,,
2640,에이치케이,44780,19-Dec,0.98,,1,,
2641,에이트원,230980,16-Dec,-0.14,-1.68,1,,
2642,에이트원,230980,17-Dec,-1.68,-0.14,1,,
2643,에이트원,230980,18-Dec,-0.14,-1.38,1,,
2644,에이트원,230980,19-Dec,-1.38,,1,,
2645,에이티세미콘,89530,11-Dec,2.69,1.26,0,,
2646,에이티세미콘,89530,12-Dec,1.26,-0.39,0,,
2647,에이티세미콘,89530,13-Dec,-0.39,1.19,1,,
2648,에이티세미콘,89530,14-Dec,1.19,-0.56,0,1,
2649,에이티세미콘,89530,15-Dec,-0.56,-1.9,1,,
2650,에이티세미콘,89530,16-Dec,-1.9,1.85,1,,
2651,에이티세미콘,89530,17-Dec,1.85,2.69,0,,
2652,에이티세미콘,89530,18-Dec,2.69,0.62,0,,
2653,에이티세미콘,89530,19-Dec,0.62,,1,,
2654,에이팩트,200470,14-Dec,2.2,-8.22,0,,
2655,에이팩트,200470,15-Dec,-8.22,-10.41,1,,
2656,에이팩트,200470,16-Dec,-10.41,4.17,1,,
2657,에이팩트,200470,17-Dec,4.17,13.22,0,,
2658,에이팩트,200470,18-Dec,13.22,3.65,0,,
2659,에이팩트,200470,19-Dec,3.65,,0,,
2660,에이프로젠,7460,11-Dec,-1.35,1.94,1,,
2661,에이프로젠,7460,12-Dec,1.94,0.51,0,1,
2662,에이프로젠,7460,13-Dec,0.51,1.39,1,,
2663,에이프로젠,7460,14-Dec,1.39,1.58,0,,
2664,에이프로젠,7460,15-Dec,1.58,2.69,0,,
2665,에이프로젠,7460,16-Dec,2.69,1.2,0,,
2666,에이프로젠,7460,17-Dec,1.2,0.08,0,,
2667,에이프로젠,7460,18-Dec,0.08,0.28,1,,
2668,에이프로젠,7460,19-Dec,0.28,,1,,
2669,에이프로젠헬스케어앤게임즈,109960,11-Dec,-21.05,-3.23,1,,
