회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별)
기신정기(주),92440,Mar-15,21999118,117897856,20220014,104620127
기신정기(주),92440,Mar-16,20119016,114501328,18076414,102307889
기신정기(주),92440,Mar-17,16948808,114076058,14975453,97748076
기신정기(주),92440,Mar-18,20966029,122924341,18543893,101156316
기신정기(주),92440,Mar-19,25811720,129427064,22736273,112372162
기아(주),270,Dec-11,4302865000,11075187000,1200056000,6562626000
기아(주),270,Dec-12,4222950000,11139430000,1186497000,6742393000
기아(주),270,Dec-13,4331367000,13472386000,1126728000,8505214000
기아(주),270,Dec-14,6080582000,16655401000,1297588000,10913812000
기아(주),270,Dec-15,7695346000,18390784000,1110649000,12275521000
기아(주),270,Dec-16,8854373000,20912221000,1274574000,13405152000
기아(주),270,Dec-17,8543645000,21642079000,1546557000,15248186000
기아(주),270,Dec-18,7233947000,19711791000,1476845000,12990133000
기아(주),270,Dec-19,8108681000,21555416000,1482217000,13334847000
깨끗한나라(주),4540,Dec-11,52854575,118549712,52854575,118400639
깨끗한나라(주),4540,Dec-12,37757666,116197732,37757666,115507818
깨끗한나라(주),4540,Dec-13,39134400,118149568,39134400,118090064
깨끗한나라(주),4540,Dec-14,48282135,126999742,48282135,126924516
깨끗한나라(주),4540,Dec-15,52238038,139403600,52058518,133425746
깨끗한나라(주),4540,Dec-16,51631955,144439749,50942249,143949909
깨끗한나라(주),4540,Dec-17,64437054,167459907,64013723,166264372
깨끗한나라(주),4540,Dec-18,71613959,166342438,71061245,164680281
깨끗한나라(주),4540,Dec-19,42364771,115382111,41570317,112850877
나노캠텍(주),91970,Dec-11,4575982,28672372,2057597,17585666
나노캠텍(주),91970,Dec-12,4805845,32376010,2770242,19795849
나노캠텍(주),91970,Dec-13,6270923,36532692,2930144,22142219
나노캠텍(주),91970,Dec-14,5012874,35312519,1635603,21908136
나노캠텍(주),91970,Dec-15,4052599,25777823,1665877,15701783
나노캠텍(주),91970,Dec-16,5062926,51222895,1634175,47327482
나노캠텍(주),91970,Dec-17,5679638,42233965,2642303,23586900
나노캠텍(주),91970,Dec-18,4570676,60079459,2419369,45620756
나노캠텍(주),91970,Dec-19,5520527,43143408,3174012,25323769
나라엠앤디(주),51490,Dec-11,33029608,77735748,26042606,55471413
나라엠앤디(주),51490,Dec-12,33298241,79231312,27965944,57969397
나라엠앤디(주),51490,Dec-13,35810865,70628278,28296649,53853819
나라엠앤디(주),51490,Dec-14,43310574,86038862,36622239,67916806
나라엠앤디(주),51490,Dec-15,40215764,88296288,33024955,65807429
나라엠앤디(주),51490,Dec-16,41297516,96459783,32782654,74047124
나라엠앤디(주),51490,Dec-17,48759214,107598223,40635963,84405508
나라엠앤디(주),51490,Dec-18,57890289,105278985,47699449,84540851
나라엠앤디(주),51490,Dec-19,58022152,123096396,43894673,79072026
나무기술(주),242040,Dec-16,,,,
나무기술(주),242040,Dec-17,,,,
나무기술(주),242040,Dec-18,4977077,32561913,1787158,26659279
나무기술(주),242040,Dec-19,11362890,50921339,3282702,32030467
나이스정보통신(주),36800,Dec-11,,,1995277,60793631
나이스정보통신(주),36800,Dec-12,,,3638072,95918614
나이스정보통신(주),36800,Dec-13,,,2316554,133279370
나이스정보통신(주),36800,Dec-14,,,4564201,199724178
나이스정보통신(주),36800,Dec-15,,,4303495,204380635
나이스정보통신(주),36800,Dec-16,4973121,281793460,4973121,137329681
나이스정보통신(주),36800,Dec-17,6007699,395946270,6007699,163569895
나이스정보통신(주),36800,Dec-18,7048231,462404894,7036899,179752080
나이스정보통신(주),36800,Dec-19,7019216,554769470,6958042,190680406
나이스평가정보(주),30190,Dec-11,36420,50803200,0,29046544
나이스평가정보(주),30190,Dec-12,2278,86675013,0,68631237
나이스평가정보(주),30190,Dec-13,0,71273003,0,59548450
나이스평가정보(주),30190,Dec-14,0,88972240,0,75581003
나이스평가정보(주),30190,Dec-15,0,96123565,0,80146888
나이스평가정보(주),30190,Dec-16,0,117357301,0,95698360
나이스평가정보(주),30190,Dec-17,0,122985295,0,101194921
나이스평가정보(주),30190,Dec-18,0,144404638,0,121855105
나이스평가정보(주),30190,Dec-19,0,174454102,0,147974965
남광토건(주),1260,Dec-11,19322217,666903958,19322217,666112007
남광토건(주),1260,Dec-12,11859862,365574380,11859862,365424286
남광토건(주),1260,Dec-13,11922455,318717031,11922455,320679285
남광토건(주),1260,Dec-14,10345522,208728219,10345522,208063064
남광토건(주),1260,Dec-15,1277325,148622945,1277325,148574440
남광토건(주),1260,Dec-16,718195,112638386,718195,112589881
남광토건(주),1260,Dec-17,127224,104022537,127224,103974032
남광토건(주),1260,Dec-18,127224,99013198,127224,98964693
남광토건(주),1260,Dec-19,127224,141893966,127224,141845461
남양유업(주),3920,Dec-11,115864033,679032398,115528276,507007650
남양유업(주),3920,Dec-12,150831980,621301682,150731933,506193713
남양유업(주),3920,Dec-13,156135847,516291109,155730763,430719777
남양유업(주),3920,Dec-14,185781954,503170219,185662410,447219956
남양유업(주),3920,Dec-15,164532331,508987341,164383522,445221374
남양유업(주),3920,Dec-16,121877671,619197194,121686618,547196117
남양유업(주),3920,Dec-17,131480688,605987923,130973529,477696975
남양유업(주),3920,Dec-18,134867252,628688724,134410250,497086904
남양유업(주),3920,Dec-19,155566272,546860002,154581110,405045224
남해화학(주),25860,Dec-11,,,223380171,414020102
남해화학(주),25860,Dec-12,,,168116417,346908292
남해화학(주),25860,Dec-13,,,136541650,298606615
남해화학(주),25860,Dec-14,,,151087114,322281403
남해화학(주),25860,Dec-15,,,112852917,317537128
남해화학(주),25860,Dec-16,109223809,316320411,109161038,315449823
남해화학(주),25860,Dec-17,120456802,344720008,120425845,344655192
남해화학(주),25860,Dec-18,,,130273571,340999633
남해화학(주),25860,Dec-19,,,141975095,373808861
남화산업(주),111710,Dec-18,,,26450,21741661
남화산업(주),111710,Dec-19,,,24147,26383949
남화토건(주),91590,Dec-12,0,58368043,0,55357829
남화토건(주),91590,Dec-13,0,61231196,0,57988082
남화토건(주),91590,Dec-14,0,58869551,0,56415828
남화토건(주),91590,Dec-15,0,48034154,0,45316609
남화토건(주),91590,Dec-16,0,44850347,0,41753278
남화토건(주),91590,Dec-17,34509,45339947,34509,41718097
남화토건(주),91590,Dec-18,0,40978353,0,40803501
남화토건(주),91590,Dec-19,0,62367315,0,59342203
네이버(주),35420,Dec-11,0,1431170126,0,904056144
네이버(주),35420,Dec-12,0,1738943198,0,1157654571
네이버(주),35420,Dec-13,0,1336088791,0,752776075
네이버(주),35420,Dec-14,16516878,1945783670,0,1278051845
네이버(주),35420,Dec-15,15506934,2639382642,1070498,1804796316
네이버(주),35420,Dec-16,10346099,4199933247,881893,2108036835
네이버(주),35420,Dec-17,36204514,4784227777,3424635,2629855600
네이버(주),35420,Dec-18,57440293,5385569586,2587442,1226980759
네이버(주),35420,Dec-19,55114732,5643714460,907256,880761993
넥센타이어(주),2350,Dec-11,275955953,731405860,166338597,589823594
넥센타이어(주),2350,Dec-12,265241006,684818261,179638774,552316505
넥센타이어(주),2350,Dec-13,263379460,734962932,154711755,598142249
넥센타이어(주),2350,Dec-14,251506891,730035502,132328338,593849935
넥센타이어(주),2350,Dec-15,251620145,800745044,121864153,659942356
넥센타이어(주),2350,Dec-16,251353086,847736927,114930013,697859735
넥센타이어(주),2350,Dec-17,270833239,913495259,137587394,703968863
넥센타이어(주),2350,Dec-18,303625187,983543922,148519821,771852338
넥센타이어(주),2350,Dec-19,385354111,1088556455,163526970,861552854
넷마블(주),251270,Dec-17,2357959,2918402601,1012759,2135945647
넷마블(주),251270,Dec-18,3304017,2590626109,1354716,1555443263
넷마블(주),251270,Dec-19,5125003,2560116032,2941544,1365153974
농업회사법인(주)농우바이오,54050,Oct-11,26624513,68352984,17577895,52253827
농업회사법인(주)농우바이오,54050,Sep-13,41412411,85326220,28129669,67209571
농업회사법인(주)농우바이오,54050,Sep-14,47766026,91336623,33126791,71971729
농업회사법인(주)농우바이오,54050,Sep-15,58527364,108841691,40137964,84529352
농업회사법인(주)농우바이오,54050,Dec-16,65701569,119794187,49831097,96922367
농업회사법인(주)농우바이오,54050,Dec-17,72863144,130271448,51183249,104869878
농업회사법인(주)농우바이오,54050,Dec-18,82594855,149717093,57603557,120898371
농업회사법인(주)농우바이오,54050,Dec-19,92902018,159701200,64642047,127220900
농업회사법인아시아종묘(주),154030,Sep-18,10252572,18978236,10197439,19445543
농업회사법인아시아종묘(주),154030,Sep-19,11146778,18397902,11057783,18224035
뉴지랩파마(주),214870,Dec-15,,,10119614,31440629
뉴지랩파마(주),214870,Dec-16,,,6587935,32764407
뉴지랩파마(주),214870,Dec-17,5866790,62051688,5866790,60890167
뉴지랩파마(주),214870,Dec-18,3716363,48603891,3716363,44917673
뉴지랩파마(주),214870,Dec-19,18352523,89998526,18352523,81814762
다믈멀티미디어(주),93640,Dec-11,,,2374762,7807223
다믈멀티미디어(주),93640,Dec-12,,,1828083,8548565
다믈멀티미디어(주),93640,Dec-13,,,991835,8860373
다믈멀티미디어(주),93640,Dec-14,,,2411657,8376509
다믈멀티미디어(주),93640,Dec-15,,,1369461,10495707
다믈멀티미디어(주),93640,Dec-16,,,784084,11594740
다믈멀티미디어(주),93640,Dec-17,,,1044784,8171601
다믈멀티미디어(주),93640,Dec-18,,,1687588,13912686
다믈멀티미디어(주),93640,Dec-19,,,1222713,18361907
다스코(주),58730,Dec-11,22763604,58356524,22763604,55627992
다스코(주),58730,Dec-12,,,21115578,55863868
다스코(주),58730,Dec-13,,,25065112,68202055
다스코(주),58730,Dec-14,,,22599608,58851493
다스코(주),58730,Dec-15,24948527,83440970,24948527,83340970
다스코(주),58730,Dec-16,23785569,86446111,23785569,86445268
다스코(주),58730,Dec-17,57717474,144010240,57446618,143932965
다스코(주),58730,Dec-18,39193095,127701175,39139476,127576899
다스코(주),58730,Dec-19,37270126,120454352,37255592,120767867
대동금속(주),20400,Dec-11,,,5316731,18193764
대동금속(주),20400,Dec-12,,,6138513,17582961
대동금속(주),20400,Dec-13,,,4690179,13609796
대동금속(주),20400,Dec-14,,,5235891,18721663
대동금속(주),20400,Dec-15,,,4842350,14874288
대동금속(주),20400,Dec-16,,,5206530,17380089
대동금속(주),20400,Dec-17,,,7713574,22052465
대동금속(주),20400,Dec-18,,,8653123,25210153
대동금속(주),20400,Dec-19,,,10840810,31101468
대동기어(주),8830,Dec-11,,,21594216,52551028
대동기어(주),8830,Dec-12,,,13358975,41985541
대동기어(주),8830,Dec-13,,,19679103,56797445
대동기어(주),8830,Dec-14,,,21075311,62824499
대동기어(주),8830,Dec-15,,,25455533,62134793
대동기어(주),8830,Dec-16,,,27840894,56012121
대동기어(주),8830,Dec-17,,,27185151,72005819
대동기어(주),8830,Dec-18,,,28858861,58093700
대동기어(주),8830,Dec-19,,,28040832,62940933
대동전자(주),8110,Mar-11,2639993,72156498,986611,41751171
대동전자(주),8110,Mar-12,2818769,62922232,391803,35555880
대동전자(주),8110,Mar-13,2823387,70312351,1120190,35906828
대동전자(주),8110,Mar-14,3842235,67003769,2367255,42397304
대동전자(주),8110,Mar-15,2340823,68756385,866039,40291059
대동전자(주),8110,Mar-16,1689407,72334786,768665,42112536
대동전자(주),8110,Mar-17,2043313,72701783,602138,42804367
대동전자(주),8110,Mar-18,2654837,70612511,656032,36262063
대동전자(주),8110,Mar-19,3577022,73568403,1518528,38243595
대림비앤코(주),5750,Dec-11,18281930,62289035,17201569,61347606
대림비앤코(주),5750,Dec-12,23808890,63659380,21679480,62563315
대림비앤코(주),5750,Dec-13,20443431,76168581,15760000,70551852
대림비앤코(주),5750,Dec-14,25591335,79666248,20592614,72740553
대림비앤코(주),5750,Dec-15,37842589,98463623,33065306,89387035
대림비앤코(주),5750,Dec-16,38141257,115206598,33590159,107958178
대림비앤코(주),5750,Dec-17,35634675,117817866,31796832,110035473
대림비앤코(주),5750,Dec-18,41157871,114243704,40629316,114230203
대림비앤코(주),5750,Dec-19,49194400,113754983,48603328,114080388
대림통상(주),6570,Dec-11,42905400,113784002,29700241,104619448
대림통상(주),6570,Dec-12,40277450,105011236,28659487,98139528
대림통상(주),6570,Dec-13,40873842,109165829,29712460,104147487
대림통상(주),6570,Dec-14,46047492,128705581,33604543,127160109
대림통상(주),6570,Dec-15,45303983,106067175,32952551,104232762
대림통상(주),6570,Dec-16,43489558,103119974,31167830,103510600
대림통상(주),6570,Dec-17,46664685,148695892,35446868,147879317
대림통상(주),6570,Dec-18,47261414,117794453,36140841,118303162
대림통상(주),6570,Dec-19,51144765,102648526,38431295,85843527
대모엔지니어링(주),317850,Dec-19,12595919,30997691,9400956,28752255
대보마그네틱(주),290670,Dec-18,,,4940475,33492752
대보마그네틱(주),290670,Dec-19,,,4662549,53634257
대봉엘에스(주),78140,Dec-11,6510624,28769385,6197327,27682468
대봉엘에스(주),78140,Dec-12,7677121,30052323,7337004,28668916
대봉엘에스(주),78140,Dec-13,8634881,33597556,8320740,30145103
대봉엘에스(주),78140,Dec-14,9314110,38098920,9020755,33689387
대봉엘에스(주),78140,Dec-15,10112417,44985170,9924453,38550448
대봉엘에스(주),78140,Dec-16,10248886,52097559,10022757,43624433
대봉엘에스(주),78140,Dec-17,11638546,53769779,11477865,43453555
대봉엘에스(주),78140,Dec-18,12695016,57739191,12581848,45037083
대봉엘에스(주),78140,Dec-19,15085373,69029741,15024791,44575008
대상(주),1680,Dec-11,285519984,734063882,169709347,469651814
대상(주),1680,Dec-12,276212303,754260751,167809142,476701740
대상(주),1680,Dec-13,230388213,835908880,132514756,557503886
대상(주),1680,Dec-14,243254927,862223176,152569800,543895131
대상(주),1680,Dec-15,284854551,1001893274,182322504,549396577
대상(주),1680,Dec-16,293864662,1086470600,195219748,763838629
대상(주),1680,Dec-17,317868327,998513517,211410112,707205818
대상(주),1680,Dec-18,322021661,904929356,221480983,660797751
대상(주),1680,Dec-19,344784436,1077780540,258487737,872766785
대상홀딩스(주),84690,Dec-11,5343227,160214214,0,75278292
대상홀딩스(주),84690,Dec-12,6503815,150735330,0,64898935
대상홀딩스(주),84690,Dec-13,244654507,992676167,0,38216818
대상홀딩스(주),84690,Dec-14,257785233,1027979934,0,46604443
대상홀딩스(주),84690,Dec-15,305831980,1174164273,0,43680401
대상홀딩스(주),84690,Dec-16,313628674,1277949952,0,53952978
대상홀딩스(주),84690,Dec-17,349769433,1185261201,0,44673640
대상홀딩스(주),84690,Dec-18,352836592,1081152826,0,25554834
대상홀딩스(주),84690,Dec-19,376947451,1271305505,0,10929438
대성산업(주),128820,Dec-11,192637751,569247535,34170677,400538267
대성산업(주),128820,Dec-12,187726155,1060253312,33276368,864030660
대성산업(주),128820,Dec-13,53194732,410802499,32373089,372382164
대성산업(주),128820,Dec-14,36455090,904039436,22881260,881702316
대성산업(주),128820,Dec-15,36522131,172371230,21452421,120719648
대성산업(주),128820,Dec-16,32942664,152186376,23439925,127353399
대성산업(주),128820,Dec-17,36962899,286112843,21123461,220608829
대성산업(주),128820,Dec-18,31638756,182920834,15476543,117225656
대성산업(주),128820,Dec-19,44796188,187336828,28523974,110890087
대성에너지(주),117580,Dec-11,,,560323,238834820
대성에너지(주),117580,Dec-12,,,547741,276894173
대성에너지(주),117580,Dec-13,,,860240,265489316
대성에너지(주),117580,Dec-14,,,1466574,286739548
대성에너지(주),117580,Dec-15,,,2100116,216134133
대성에너지(주),117580,Dec-16,,,2451934,200673048
대성에너지(주),117580,Dec-17,,,1279151,212400525
대성에너지(주),117580,Dec-18,504402,212944196,485127,210563882
대성에너지(주),117580,Dec-19,657749,210732770,606963,205476262
대성홀딩스(주),16710,Dec-11,3137284,350698833,889521,46326461
대성홀딩스(주),16710,Dec-12,2723399,441424828,1203925,75870835
대성홀딩스(주),16710,Dec-13,4445935,478650331,1877887,115022590
대성홀딩스(주),16710,Dec-14,3362017,499417000,1254734,113949350
대성홀딩스(주),16710,Dec-15,4112769,414796514,1743208,104397910
대성홀딩스(주),16710,Dec-16,2837827,390145618,67405,106284913
대성홀딩스(주),16710,Dec-17,1589342,354422958,0,53077284
대성홀딩스(주),16710,Dec-18,721525,344744605,0,55760171
대성홀딩스(주),16710,Dec-19,838456,303420987,0,16546157
대신정보통신(주),20180,Mar-11,,,5618532,21220493
대신정보통신(주),20180,Mar-12,,,4638287,20741381
대신정보통신(주),20180,Mar-13,,,3811510,24781909
대신정보통신(주),20180,Mar-14,,,4117424,23661567
대신정보통신(주),20180,Mar-15,,,3939579,29010851
대신정보통신(주),20180,Mar-16,,,3254330,35158099
대신정보통신(주),20180,Mar-17,,,4152068,40754718
대신정보통신(주),20180,Mar-18,,,4402908,39797085
대신정보통신(주),20180,Mar-19,,,4563140,35443028
대아티아이(주),45390,Dec-11,242473,38813762,242473,27457953
대아티아이(주),45390,Dec-12,319086,54210700,319086,43805481
대아티아이(주),45390,Dec-13,305700,57174038,305700,47398837
대아티아이(주),45390,Dec-14,412038,47870110,412038,37930858
대아티아이(주),45390,Dec-15,645797,56226233,645797,41714244
대아티아이(주),45390,Dec-16,1664406,69498499,1664406,56624682
대아티아이(주),45390,Dec-17,4211657,78892025,4211657,69765713
대아티아이(주),45390,Dec-18,2371702,71319479,2371702,62585736
대아티아이(주),45390,Dec-19,3100125,92901228,3100125,80812445
대양전기공업(주),108380,Dec-11,,,10765118,83692794
대양전기공업(주),108380,Dec-12,17462205,84193113,15382862,74317969
대양전기공업(주),108380,Dec-13,14266628,91947685,11286402,72485698
대양전기공업(주),108380,Dec-14,9048484,110203242,7274089,87633214
대양전기공업(주),108380,Dec-15,12394504,119661469,9944023,95175073
대양전기공업(주),108380,Dec-16,12719786,136493456,11227499,103462611
대양전기공업(주),108380,Dec-17,9320990,151089863,7106697,118946836
대양전기공업(주),108380,Dec-18,22496054,157963076,21055032,127393009
대양전기공업(주),108380,Dec-19,30817727,165235354,28818768,133146984
대양제지공업(주),6580,Dec-11,15115563,52948272,8505180,30104819
대양제지공업(주),6580,Dec-12,12105931,41562883,6883464,23303005
대양제지공업(주),6580,Dec-13,11145206,38147180,4331609,19106286
대양제지공업(주),6580,Dec-14,8492879,31994786,4689039,17182612
대양제지공업(주),6580,Dec-15,5804575,27849319,2530901,13281121
대양제지공업(주),6580,Dec-16,8179206,44287751,4115751,24317132
대양제지공업(주),6580,Dec-17,9777308,52451215,4262660,25045203
대양제지공업(주),6580,Dec-18,9286960,67654298,4187621,48636617
대양제지공업(주),6580,Dec-19,8040374,81962413,3682779,67875061
대영포장(주),14160,Dec-11,,,13918561,70047124
대영포장(주),14160,Dec-12,,,10901126,49279006
대영포장(주),14160,Dec-13,,,12076080,57243944
대영포장(주),14160,Dec-14,,,9574906,47251892
대영포장(주),14160,Dec-15,,,11020068,52764211
대영포장(주),14160,Dec-16,,,13340738,60217802
대영포장(주),14160,Dec-17,,,14060740,65870740
대영포장(주),14160,Dec-18,,,13886217,55559523
대영포장(주),14160,Dec-19,,,11682892,55351296
대우전자부품(주),9320,Dec-11,3233680,10904275,2042803,8649568
대우전자부품(주),9320,Dec-12,3950175,13160892,2574049,10930336
대우전자부품(주),9320,Dec-13,4134074,24253804,2583093,22927759
대우전자부품(주),9320,Dec-14,4302191,16180705,3896454,14269266
대우전자부품(주),9320,Dec-15,6682994,22408186,6362468,20154246
대우전자부품(주),9320,Dec-16,6375817,24583765,5997012,21455809
대우전자부품(주),9320,Dec-17,6660242,21817721,6119608,20991138
대우전자부품(주),9320,Dec-18,,,7474213,27319127
대우전자부품(주),9320,Dec-19,,,11025025,30005494
대우조선해양(주),42660,Dec-11,752127124,7488986683,517081019,6620873051
대우조선해양(주),42660,Dec-12,1198198771,6625509519,664985151,5765852067
대우조선해양(주),42660,Dec-13,1181813162,8739833253,827521105,7786107279
대우조선해양(주),42660,Dec-14,2019225464,9832280066,1637920026,8841685572
대우조선해양(주),42660,Dec-15,2014005065,10466010245,1737936761,9343707242
대우조선해양(주),42660,Dec-16,1071061945,7999488274,922725314,7260111559
대우조선해양(주),42660,Dec-17,743358871,6651301609,724178386,6566788800
대우조선해양(주),42660,Dec-18,1345634251,7350036433,1333868009,7328628645
대우조선해양(주),42660,Dec-19,1159031230,6871061134,1150475681,6813837538
대원강업(주),430,Dec-11,124489326,379863870,28542046,197780496
대원강업(주),430,Dec-12,116186463,354743495,28738429,209614737
대원강업(주),430,Dec-13,117058334,410124828,33470607,268377498
대원강업(주),430,Dec-14,107189050,391550879,25490443,235459505
대원강업(주),430,Dec-15,112281467,394061105,38171410,231140217
대원강업(주),430,Dec-16,99611205,473739246,21997631,281707061
대원강업(주),430,Dec-17,92333584,402484151,18115545,209833628
대원강업(주),430,Dec-18,93165318,352164240,31733477,152300733
대원강업(주),430,Dec-19,78995014,321885481,27601088,134229145
대원미디어(주),48910,Dec-11,10282113,46620247,4391295,13788837
대원미디어(주),48910,Dec-12,8697713,46371888,4015359,12135408
대원미디어(주),48910,Dec-13,5749630,45674992,2428816,11776031
대원미디어(주),48910,Dec-14,4606578,51952837,1260541,15535850
대원미디어(주),48910,Dec-15,4767411,54246866,2751318,15926638
대원미디어(주),48910,Dec-16,5021726,56209568,2770995,16762809
대원미디어(주),48910,Dec-17,7308065,54972191,4534910,18745420
대원미디어(주),48910,Dec-18,14321821,65262636,10788932,29027427
대원미디어(주),48910,Dec-19,15462001,67363945,10900173,27883973
대원산업(주),5710,Dec-11,32798908,191052828,21656029,125781287
대원산업(주),5710,Dec-12,20959022,202827921,15210057,148130162
대원산업(주),5710,Dec-13,18995732,219888554,12589218,165673401
대원산업(주),5710,Dec-14,23137618,258397606,15946703,196373716
대원산업(주),5710,Dec-15,18402018,189471980,13868988,212973953
대원산업(주),5710,Dec-16,20887553,302762828,14824025,234281330
대원산업(주),5710,Dec-17,21018163,291592866,13757270,235833938
대원산업(주),5710,Dec-18,17954123,323312619,12597625,279960849
대원산업(주),5710,Dec-19,21035428,341198734,13527184,280183654
대원전선(주),6340,Dec-11,23208140,180337053,22926306,177511825
대원전선(주),6340,Dec-12,23897113,180456908,23897113,179906342
대원전선(주),6340,Dec-13,25774317,159489782,24972992,160711312
대원전선(주),6340,Dec-14,30300620,146072437,30290028,144953533
대원전선(주),6340,Dec-15,19175449,141930530,18815163,139558704
대원전선(주),6340,Dec-16,20303186,147155745,18908738,143835877
대원전선(주),6340,Dec-17,34874439,174809496,30594256,175143328
대원전선(주),6340,Dec-18,28580189,147275104,27246134,143783299
대원전선(주),6340,Dec-19,24812300,142623829,20746034,142089201
대원제약(주),3220,Dec-11,15030743,68401610,14747925,67212586
대원제약(주),3220,Dec-12,18740088,75355425,17692035,74057187
대원제약(주),3220,Dec-13,24084802,83640013,23233483,82255942
대원제약(주),3220,Dec-14,32369581,92242655,31291720,91312734
대원제약(주),3220,Dec-15,31338783,88918995,30512961,87864717
대원제약(주),3220,Dec-16,40564457,95065620,39337492,93234728
대원제약(주),3220,Dec-17,37205997,95787595,36187161,93688329
대원제약(주),3220,Dec-18,44303710,106724038,43402428,104250566
대원제약(주),3220,Dec-19,52158639,121547977,51035553,118964948
대원화성(주),24890,Dec-11,17338826,45814854,13103942,43042667
대원화성(주),24890,Dec-12,20047597,50812870,13830467,45464451
대원화성(주),24890,Dec-13,20271762,53926471,12183767,47954455
대원화성(주),24890,Dec-14,20950359,65226803,12532627,57666846
대원화성(주),24890,Dec-15,19021288,75115701,11176208,66778481
대원화성(주),24890,Dec-16,21559885,84044922,12911108,72952582
대원화성(주),24890,Dec-17,20032349,74097760,11119213,61873750
대원화성(주),24890,Dec-18,20196485,74774457,11140178,62510383
대원화성(주),24890,Dec-19,19808668,61578766,9582404,45562514
대정화금(주),120240,Dec-11,,,7600624,41716149
대정화금(주),120240,Dec-12,,,6997861,36570989
대정화금(주),120240,Dec-13,,,6986625,55055164
대정화금(주),120240,Dec-14,,,7711708,45366448
대정화금(주),120240,Dec-15,,,7646392,42733189
대정화금(주),120240,Dec-16,,,8239165,44871828
대정화금(주),120240,Dec-17,,,8601457,47707164
대정화금(주),120240,Dec-18,,,8885097,57309656
대정화금(주),120240,Dec-19,,,9072083,60768758
대주산업(주),3310,Dec-11,12856755,27478932,12843767,27090596
대주산업(주),3310,Dec-12,10858398,29546266,10766638,28946204
대주산업(주),3310,Dec-13,7889350,28325169,7889350,28257982
대주산업(주),3310,Dec-14,8705762,27047136,8705762,26967003
대주산업(주),3310,Dec-15,10394315,26838138,10394315,26812435
대주산업(주),3310,Dec-16,9858407,24244587,9858407,24295134
대주산업(주),3310,Dec-17,9744289,26743951,9744289,26968916
대주산업(주),3310,Dec-18,12598932,24951766,12598932,25176842
대주산업(주),3310,Dec-19,9904123,24332677,9904123,24557789
대주전자재료(주),78600,Dec-11,22440517,52956760,14877759,36423447
대주전자재료(주),78600,Dec-12,19298111,41363123,13060649,25618035
대주전자재료(주),78600,Dec-13,12734116,43449393,7580718,28628824
대주전자재료(주),78600,Dec-14,9297201,34586452,4672238,21389140
대주전자재료(주),78600,Dec-15,9678511,36716319,4960392,20159361
대주전자재료(주),78600,Dec-16,10242268,42773820,5810449,28049547
대주전자재료(주),78600,Dec-17,14896885,42246908,9992450,29345111
대주전자재료(주),78600,Dec-18,16025911,55049229,10652661,40160447
대주전자재료(주),78600,Dec-19,22466779,61613275,12412638,39807887
대창단조(주),15230,Dec-11,42834489,97124240,25319110,76454726
대창단조(주),15230,Dec-12,35755036,93049067,20349294,70918748
대창단조(주),15230,Dec-13,31599659,105763601,16069889,83705413
대창단조(주),15230,Dec-14,38089278,121043993,18879464,91907915
대창단조(주),15230,Dec-15,38009734,124601121,17389161,93359096
대창단조(주),15230,Dec-16,45449966,134325191,22227662,107517117
대창단조(주),15230,Dec-17,53747833,150483605,29909866,119929941
대창단조(주),15230,Dec-18,66779177,158585292,36997165,120977691
대창단조(주),15230,Dec-19,65191009,162073794,30182399,120415076
대한광통신(주),10170,Dec-11,,,17464660,74592749
대한광통신(주),10170,Dec-12,,,20578819,60313024
대한광통신(주),10170,Dec-13,,,17485719,52597088
대한광통신(주),10170,Dec-14,21254692,57533946,21124448,57360330
대한광통신(주),10170,Dec-15,17095964,61753394,17073112,61626927
대한광통신(주),10170,Dec-16,18253268,68338002,18123558,68074941
대한광통신(주),10170,Dec-17,19512989,90324054,18184357,92622360
대한광통신(주),10170,Dec-18,35194944,204855364,33287633,204546169
대한광통신(주),10170,Dec-19,45671099,161272410,42474821,160325406
대한그린파워(주),60900,Dec-11,4668014,28778820,4239062,25879168
대한그린파워(주),60900,Dec-12,5503167,70594528,5391904,17350843
대한그린파워(주),60900,Dec-13,5726534,68537805,5553787,17275957
대한그린파워(주),60900,Dec-14,,,72738,2270673
대한그린파워(주),60900,Dec-15,,,1741987,5373357
대한그린파워(주),60900,Dec-16,,,1670541,13505939
대한그린파워(주),60900,Dec-17,,,3628422,19468512
대한그린파워(주),60900,Dec-18,1416958,10019589,1416958,8999194
대한그린파워(주),60900,Dec-19,853063,9973818,853063,8213183
대한뉴팜(주),54670,Dec-11,,,5568315,55585941
대한뉴팜(주),54670,Dec-12,,,6452535,55242032
대한뉴팜(주),54670,Dec-13,,,7305983,57338042
대한뉴팜(주),54670,Dec-14,,,9366863,52498058
대한뉴팜(주),54670,Dec-15,,,11157407,53382716
대한뉴팜(주),54670,Dec-16,,,12072374,67034750
대한뉴팜(주),54670,Dec-17,,,13048339,61147323
대한뉴팜(주),54670,Dec-18,,,12110052,57729649
대한뉴팜(주),54670,Dec-19,,,12932040,66129719
대한방직(주),1070,Dec-11,77217756,133282529,60097638,157285312
대한방직(주),1070,Dec-12,57671351,102166955,45034653,131835029
대한방직(주),1070,Dec-13,74807117,121133802,62022756,147082374
대한방직(주),1070,Dec-14,52757965,92088846,42523758,109376297
