,회사명,거래소코드,회계년도,이자보상배율
1120,(주)아미노로직스,74430,18-Dec,245.9
1121,(주)아미노로직스,74430,19-Dec,-19.35
1122,(주)아센디오,12170,11-Dec,13.19
1123,(주)아센디오,12170,12-Dec,-1.32
1124,(주)아센디오,12170,13-Dec,-4.15
1125,(주)아센디오,12170,14-Dec,-3.38
1126,(주)아센디오,12170,15-Dec,-1.05
1127,(주)아센디오,12170,16-Dec,-3.15
1128,(주)아센디오,12170,17-Dec,-1.15
1129,(주)아센디오,12170,18-Dec,-3.29
1130,(주)아센디오,12170,19-Dec,-1.93
1131,(주)아스타,246720,17-Dec,-47.72
1132,(주)아스타,246720,18-Dec,-22.95
1133,(주)아스타,246720,19-Dec,-20.34
1134,(주)아이앤씨테크놀로지,52860,11-Dec,11111111.11
1135,(주)아이앤씨테크놀로지,52860,12-Dec,11111111.11
1136,(주)아이앤씨테크놀로지,52860,13-Dec,-47.48
1137,(주)아이앤씨테크놀로지,52860,14-Dec,-45.07
1138,(주)아이앤씨테크놀로지,52860,15-Dec,-24.48
1139,(주)아이앤씨테크놀로지,52860,16-Dec,1.35
1140,(주)아이앤씨테크놀로지,52860,17-Dec,17.55
1141,(주)아이앤씨테크놀로지,52860,18-Dec,3.26
1142,(주)아이앤씨테크놀로지,52860,19-Dec,11.48
1143,(주)아이에스이커머스,69920,11-Dec,0.0
1144,(주)아이에스이커머스,69920,12-Dec,-6.45
1145,(주)아이에스이커머스,69920,13-Dec,-3.27
1146,(주)아이에스이커머스,69920,14-Dec,0.23
1147,(주)아이에스이커머스,69920,15-Dec,-6.36
1148,(주)아이에스이커머스,69920,16-Dec,-0.57
1149,(주)아이에스이커머스,69920,17-Dec,-7.34
1150,(주)아이에스이커머스,69920,18-Dec,-9.41
1151,(주)아이에스이커머스,69920,19-Dec,-3.2
1152,(주)아이에이,38880,11-Dec,-9.2
1153,(주)아이에이,38880,12-Dec,-3.4
1154,(주)아이에이,38880,13-Dec,-0.29
1155,(주)아이에이,38880,14-Dec,1.26
1156,(주)아이에이,38880,15-Dec,3.51
1157,(주)아이에이,38880,16-Dec,1.75
1158,(주)아이에이,38880,17-Dec,-2.85
1159,(주)아이에이,38880,18-Dec,-0.53
1160,(주)아이에이,38880,19-Dec,1.51
1161,(주)아이엠,101390,11-Dec,4.97
1162,(주)아이엠,101390,12-Dec,-0.04
1163,(주)아이엠,101390,13-Dec,2.32
1164,(주)아이엠,101390,14-Dec,-3.0
1165,(주)아이엠,101390,15-Dec,3.78
1166,(주)아이엠,101390,16-Dec,-6.9
1167,(주)아이엠,101390,17-Dec,0.77
1168,(주)아이엠,101390,18-Dec,-1.76
1169,(주)아이엠,101390,19-Dec,-3.57
1170,(주)아이오케이컴퍼니,78860,11-Dec,2.71
1171,(주)아이오케이컴퍼니,78860,12-Dec,5.26
1172,(주)아이오케이컴퍼니,78860,13-Dec,-1.21
1173,(주)아이오케이컴퍼니,78860,14-Dec,-32.25
1174,(주)아이오케이컴퍼니,78860,15-Dec,2.27
1175,(주)아이오케이컴퍼니,78860,16-Dec,-2.08
1176,(주)아이오케이컴퍼니,78860,17-Dec,-0.45
1177,(주)아이오케이컴퍼니,78860,18-Dec,-1.13
1178,(주)아이오케이컴퍼니,78860,19-Dec,0.07
1179,(주)아이윈플러스,123010,16-Dec,0.06
1180,(주)아이윈플러스,123010,17-Dec,-7.82
1181,(주)아이윈플러스,123010,18-Dec,-10.03
1182,(주)아이윈플러스,123010,19-Dec,-7.64
1183,(주)아이컴포넌트,59100,11-Dec,1.11
1184,(주)아이컴포넌트,59100,12-Dec,-1.14
1185,(주)아이컴포넌트,59100,13-Dec,-1.0
1186,(주)아이컴포넌트,59100,14-Dec,-0.64
1187,(주)아이컴포넌트,59100,15-Dec,5.32
1188,(주)아이컴포넌트,59100,16-Dec,5.13
1189,(주)아이컴포넌트,59100,17-Dec,-6.08
1190,(주)아이컴포넌트,59100,18-Dec,-5.44
1191,(주)아이컴포넌트,59100,19-Dec,-2.43
1192,(주)아이톡시,52770,11-Dec,-4.31
1193,(주)아이톡시,52770,12-Dec,0.27
1194,(주)아이톡시,52770,13-Dec,9.03
1195,(주)아이톡시,52770,14-Dec,-6.56
1196,(주)아이톡시,52770,15-Dec,7.41
1197,(주)아이톡시,52770,16-Dec,-1.76
1198,(주)아이톡시,52770,17-Dec,-19.36
1199,(주)아이톡시,52770,18-Dec,-21.12
1200,(주)아이톡시,52770,19-Dec,-15.73
1201,(주)아이티엑스에이아이,99520,11-Dec,-0.6
1202,(주)아이티엑스에이아이,99520,12-Dec,1.09
1203,(주)아이티엑스에이아이,99520,13-Dec,3.64
1204,(주)아이티엑스에이아이,99520,14-Dec,-4.69
1205,(주)아이티엑스에이아이,99520,15-Dec,-22.96
1206,(주)아이티엑스에이아이,99520,16-Dec,-8.77
1207,(주)아이티엑스에이아이,99520,17-Dec,1.01
1208,(주)아이티엑스에이아이,99520,18-Dec,-11.62
1209,(주)아이티엑스에이아이,99520,19-Dec,-7.82
1210,(주)알로이스,297570,18-Dec,-1.6
1211,(주)알로이스,297570,19-Dec,42.24
1212,(주)알에프세미,96610,11-Dec,20.01
1213,(주)알에프세미,96610,12-Dec,9.77
1214,(주)알에프세미,96610,13-Dec,12.21
1215,(주)알에프세미,96610,14-Dec,5.23
1216,(주)알에프세미,96610,15-Dec,4.01
1217,(주)알에프세미,96610,16-Dec,4.06
1218,(주)알에프세미,96610,17-Dec,0.3
1219,(주)알에프세미,96610,18-Dec,0.52
1220,(주)알에프세미,96610,19-Dec,-0.47
1221,(주)알테오젠,196170,14-Dec,7.41
1222,(주)알테오젠,196170,15-Dec,18.32
1223,(주)알테오젠,196170,16-Dec,-10788.51
1224,(주)알테오젠,196170,17-Dec,-3313.32
1225,(주)알테오젠,196170,18-Dec,-311.55
1226,(주)알테오젠,196170,19-Dec,-11.88
1227,(주)알톤스포츠,123750,11-Dec,2.54
1228,(주)알톤스포츠,123750,12-Dec,3.71
1229,(주)알톤스포츠,123750,13-Dec,5.07
1230,(주)알톤스포츠,123750,14-Dec,20.38
1231,(주)알톤스포츠,123750,15-Dec,-10.37
1232,(주)알톤스포츠,123750,16-Dec,-9.65
1233,(주)알톤스포츠,123750,17-Dec,-14.42
1234,(주)알톤스포츠,123750,18-Dec,-1.12
1235,(주)알톤스포츠,123750,19-Dec,-10.78
1236,(주)알파홀딩스,117670,11-Dec,25.8
1237,(주)알파홀딩스,117670,12-Dec,13.51
1238,(주)알파홀딩스,117670,13-Dec,56.69
1239,(주)알파홀딩스,117670,14-Dec,3.23
1240,(주)알파홀딩스,117670,15-Dec,1.16
1241,(주)알파홀딩스,117670,16-Dec,-1.5
1242,(주)알파홀딩스,117670,17-Dec,-8.6
1243,(주)알파홀딩스,117670,18-Dec,-3.07
1244,(주)알파홀딩스,117670,19-Dec,-1.1
1245,(주)앤씨앤,92600,11-Dec,48.17
1246,(주)앤씨앤,92600,12-Dec,0.49
1247,(주)앤씨앤,92600,13-Dec,-111.75
1248,(주)앤씨앤,92600,14-Dec,-42.31
1249,(주)앤씨앤,92600,15-Dec,140.63
1250,(주)앤씨앤,92600,16-Dec,-12.42
1251,(주)앤씨앤,92600,17-Dec,-85.98
1252,(주)앤씨앤,92600,18-Dec,-93.14
1253,(주)앤씨앤,92600,19-Dec,-39.26
1254,(주)에스디시스템,121890,11-Dec,11111111.11
1255,(주)에스디시스템,121890,12-Dec,11111111.11
1256,(주)에스디시스템,121890,13-Dec,11111111.11
1257,(주)에스디시스템,121890,14-Dec,370.77
1258,(주)에스디시스템,121890,15-Dec,175.14
1259,(주)에스디시스템,121890,16-Dec,-122.18
1260,(주)에스디시스템,121890,17-Dec,-62.23
1261,(주)에스디시스템,121890,18-Dec,-16.49
1262,(주)에스디시스템,121890,19-Dec,-15.6
1263,(주)에스앤더블류,103230,11-Dec,0.91
1264,(주)에스앤더블류,103230,12-Dec,0.44
1265,(주)에스앤더블류,103230,13-Dec,-1.62
1266,(주)에스앤더블류,103230,14-Dec,0.83
1267,(주)에스앤더블류,103230,15-Dec,2.42
1268,(주)에스앤더블류,103230,16-Dec,11111111.11
1269,(주)에스앤더블류,103230,17-Dec,11111111.11
1270,(주)에스앤더블류,103230,18-Dec,11111111.11
1271,(주)에스앤더블류,103230,19-Dec,-114.5
1272,(주)에스엘바이오닉스,214310,15-Dec,25.56
1273,(주)에스엘바이오닉스,214310,16-Dec,-12.56
1274,(주)에스엘바이오닉스,214310,17-Dec,-0.02
1275,(주)에스엘바이오닉스,214310,18-Dec,-1.5
1276,(주)에스엘바이오닉스,214310,19-Dec,-1.32
1277,(주)에스엠라이프디자인그룹,63440,11-Dec,5.68
1278,(주)에스엠라이프디자인그룹,63440,12-Dec,-11.02
1279,(주)에스엠라이프디자인그룹,63440,13-Dec,-5.41
1280,(주)에스엠라이프디자인그룹,63440,14-Dec,-6.31
1281,(주)에스엠라이프디자인그룹,63440,15-Dec,-26.08
1282,(주)에스엠라이프디자인그룹,63440,16-Dec,-23.13
1283,(주)에스엠라이프디자인그룹,63440,17-Dec,292.41
1284,(주)에스엠라이프디자인그룹,63440,18-Dec,-450.58
1285,(주)에스엠라이프디자인그룹,63440,19-Dec,2.94
1286,(주)에스엠벡셀,10580,11-Dec,-0.11
1287,(주)에스엠벡셀,10580,12-Dec,-4.4
1288,(주)에스엠벡셀,10580,13-Dec,-1.72
1289,(주)에스엠벡셀,10580,14-Dec,-0.54
1290,(주)에스엠벡셀,10580,15-Dec,0.06
1291,(주)에스엠벡셀,10580,16-Dec,-3.07
1292,(주)에스엠벡셀,10580,17-Dec,-1.54
1293,(주)에스엠벡셀,10580,18-Dec,3.24
1294,(주)에스엠벡셀,10580,19-Dec,-5.81
1295,(주)에스엠컬처앤콘텐츠,48550,11-Dec,2.4
1296,(주)에스엠컬처앤콘텐츠,48550,12-Dec,-23.05
1297,(주)에스엠컬처앤콘텐츠,48550,13-Dec,-1.38
1298,(주)에스엠컬처앤콘텐츠,48550,14-Dec,-12.2
1299,(주)에스엠컬처앤콘텐츠,48550,15-Dec,-16.19
1300,(주)에스엠컬처앤콘텐츠,48550,16-Dec,17.55
1301,(주)에스엠컬처앤콘텐츠,48550,17-Dec,-96.92
1302,(주)에스엠컬처앤콘텐츠,48550,18-Dec,-3.25
1303,(주)에스엠컬처앤콘텐츠,48550,19-Dec,3.88
1304,(주)에스지세계물산,4060,11-Dec,4.4
1305,(주)에스지세계물산,4060,12-Dec,0.29
1306,(주)에스지세계물산,4060,13-Dec,-5.63
1307,(주)에스지세계물산,4060,14-Dec,-14.52
1308,(주)에스지세계물산,4060,15-Dec,7.18
1309,(주)에스지세계물산,4060,16-Dec,1.83
1310,(주)에스지세계물산,4060,17-Dec,-4.57
1311,(주)에스지세계물산,4060,18-Dec,1.26
1312,(주)에스지세계물산,4060,19-Dec,0.22
1313,(주)에스티큐브,52020,11-Dec,-116.44
1314,(주)에스티큐브,52020,12-Dec,-2.17
1315,(주)에스티큐브,52020,13-Dec,-4.41
1316,(주)에스티큐브,52020,14-Dec,-6.29
1317,(주)에스티큐브,52020,15-Dec,-20.23
1318,(주)에스티큐브,52020,16-Dec,0.53
1319,(주)에스티큐브,52020,17-Dec,-34.76
1320,(주)에스티큐브,52020,18-Dec,-7.31
1321,(주)에스티큐브,52020,19-Dec,-1.09
1322,(주)에이디칩스,54630,11-Dec,40.0
1323,(주)에이디칩스,54630,12-Dec,-9.42
1324,(주)에이디칩스,54630,13-Dec,-10.77
1325,(주)에이디칩스,54630,14-Dec,-13.91
1326,(주)에이디칩스,54630,15-Dec,-8.72
1327,(주)에이디칩스,54630,16-Dec,6.28
1328,(주)에이디칩스,54630,17-Dec,5.9
1329,(주)에이디칩스,54630,18-Dec,-8.86
1330,(주)에이디칩스,54630,19-Dec,-4.34
1331,(주)에이루트,96690,11-Dec,73.37
1332,(주)에이루트,96690,12-Dec,25.81
1333,(주)에이루트,96690,13-Dec,61.97
1334,(주)에이루트,96690,14-Dec,49.26
1335,(주)에이루트,96690,15-Dec,196.34
1336,(주)에이루트,96690,16-Dec,-132.44
1337,(주)에이루트,96690,17-Dec,-2.33
1338,(주)에이루트,96690,18-Dec,-53.66
1339,(주)에이루트,96690,19-Dec,-0.38
1340,(주)에이비프로바이오,195990,15-Dec,19.81
1341,(주)에이비프로바이오,195990,16-Dec,1.06
1342,(주)에이비프로바이오,195990,17-Dec,-3.94
1343,(주)에이비프로바이오,195990,18-Dec,-1.31
1344,(주)에이비프로바이오,195990,19-Dec,-7.09
1345,(주)에이엔피,15260,11-Dec,0.92
1346,(주)에이엔피,15260,12-Dec,2.46
1347,(주)에이엔피,15260,13-Dec,2.07
1348,(주)에이엔피,15260,14-Dec,2.14
1349,(주)에이엔피,15260,15-Dec,1.93
1350,(주)에이엔피,15260,16-Dec,0.78
1351,(주)에이엔피,15260,17-Dec,-3.92
1352,(주)에이엔피,15260,18-Dec,-1.92
1353,(주)에이엔피,15260,19-Dec,-2.66
1354,(주)에이트원,230980,16-Dec,11111111.11
1355,(주)에이트원,230980,17-Dec,-1.68
1356,(주)에이트원,230980,18-Dec,-0.14
1357,(주)에이트원,230980,19-Dec,-1.38
1358,(주)에이프로젠헬스케어앤게임즈,109960,11-Dec,-21.05
1359,(주)에이프로젠헬스케어앤게임즈,109960,12-Dec,-3.23
1360,(주)에이프로젠헬스케어앤게임즈,109960,13-Dec,-10.42
1361,(주)에이프로젠헬스케어앤게임즈,109960,14-Dec,2.01
1362,(주)에이프로젠헬스케어앤게임즈,109960,15-Dec,-4.01
1363,(주)에이프로젠헬스케어앤게임즈,109960,16-Dec,-6.37
1364,(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,-1.04
1365,(주)에이프로젠헬스케어앤게임즈,109960,18-Dec,-0.12
1366,(주)에이프로젠헬스케어앤게임즈,109960,19-Dec,-3.55
1367,(주)에프알텍,73540,11-Dec,11111111.11
1368,(주)에프알텍,73540,12-Dec,11111111.11
1369,(주)에프알텍,73540,13-Dec,1895.07
1370,(주)에프알텍,73540,14-Dec,84.13
1371,(주)에프알텍,73540,15-Dec,-29.03
1372,(주)에프알텍,73540,16-Dec,-77.83
1373,(주)에프알텍,73540,17-Dec,-18.89
1374,(주)에프알텍,73540,18-Dec,-7.01
1375,(주)에프알텍,73540,19-Dec,-2.4
1376,(주)에프앤리퍼블릭,64090,11-Dec,-1.37
1377,(주)에프앤리퍼블릭,64090,12-Dec,-1.51
1378,(주)에프앤리퍼블릭,64090,13-Dec,-0.69
1379,(주)에프앤리퍼블릭,64090,14-Dec,1.43
1380,(주)에프앤리퍼블릭,64090,15-Dec,-14.67
1381,(주)에프앤리퍼블릭,64090,16-Dec,-8.3
1382,(주)에프앤리퍼블릭,64090,17-Dec,4.77
1383,(주)에프앤리퍼블릭,64090,18-Dec,3.34
1384,(주)에프앤리퍼블릭,64090,19-Dec,-18.2
1385,(주)엑세스바이오인코퍼레이션,950130,13-Dec,201.97
1386,(주)엑세스바이오인코퍼레이션,950130,14-Dec,41.72
1387,(주)엑세스바이오인코퍼레이션,950130,15-Dec,0.19
1388,(주)엑세스바이오인코퍼레이션,950130,16-Dec,-1.37
1389,(주)엑세스바이오인코퍼레이션,950130,17-Dec,-4.0
1390,(주)엑세스바이오인코퍼레이션,950130,18-Dec,-2.42
1391,(주)엑세스바이오인코퍼레이션,950130,19-Dec,-3.67
1392,(주)엔에스엔,31860,11-Dec,-0.99
1393,(주)엔에스엔,31860,12-Dec,1.29
1394,(주)엔에스엔,31860,13-Dec,-3.95
1395,(주)엔에스엔,31860,14-Dec,0.73
1396,(주)엔에스엔,31860,15-Dec,-8.97
1397,(주)엔에스엔,31860,16-Dec,-10.53
1398,(주)엔에스엔,31860,17-Dec,-7.61
1399,(주)엔에스엔,31860,18-Dec,-3.84
1400,(주)엔에스엔,31860,19-Dec,-3.77
1401,(주)엔지스테크널러지,208860,16-Dec,17.8
1402,(주)엔지스테크널러지,208860,17-Dec,0.37
1403,(주)엔지스테크널러지,208860,18-Dec,-0.83
1404,(주)엔지스테크널러지,208860,19-Dec,-0.99
1405,(주)엔케이,85310,11-Dec,1.0
1406,(주)엔케이,85310,12-Dec,0.13
1407,(주)엔케이,85310,13-Dec,-2.19
1408,(주)엔케이,85310,14-Dec,1.84
1409,(주)엔케이,85310,15-Dec,-1.01
1410,(주)엔케이,85310,16-Dec,-7.18
1411,(주)엔케이,85310,17-Dec,-2.96
1412,(주)엔케이,85310,18-Dec,-8.21
1413,(주)엔케이,85310,19-Dec,-2.67
1414,(주)엔피,291230,18-Dec,-1.36
1415,(주)엔피,291230,19-Dec,-1.06
1416,(주)엘아이에스,138690,11-Dec,23.37
1417,(주)엘아이에스,138690,12-Dec,-38.81
1418,(주)엘아이에스,138690,13-Dec,-4.49
1419,(주)엘아이에스,138690,14-Dec,-12.24
1420,(주)엘아이에스,138690,15-Dec,10.02
1421,(주)엘아이에스,138690,16-Dec,-6.55
1422,(주)엘아이에스,138690,17-Dec,-1.97
1423,(주)엘아이에스,138690,18-Dec,3.92
1424,(주)엘아이에스,138690,19-Dec,2.49
1425,(주)엘앤에프,66970,11-Dec,1.88
1426,(주)엘앤에프,66970,12-Dec,0.84
1427,(주)엘앤에프,66970,13-Dec,-0.88
1428,(주)엘앤에프,66970,14-Dec,0.27
1429,(주)엘앤에프,66970,15-Dec,-0.6
1430,(주)엘앤에프,66970,16-Dec,4.31
1431,(주)엘앤에프,66970,17-Dec,6.56
1432,(주)엘앤에프,66970,18-Dec,7.4
1433,(주)엘앤에프,66970,19-Dec,-1.8
1434,(주)엘앤케이바이오메드,156100,16-Dec,3.27
1435,(주)엘앤케이바이오메드,156100,17-Dec,-5.82
1436,(주)엘앤케이바이오메드,156100,18-Dec,-4.4
1437,(주)엘앤케이바이오메드,156100,19-Dec,-4.75
1438,(주)엘에스네트웍스,680,11-Dec,0.37
1439,(주)엘에스네트웍스,680,12-Dec,0.46
1440,(주)엘에스네트웍스,680,13-Dec,-0.24
1441,(주)엘에스네트웍스,680,14-Dec,0.14
1442,(주)엘에스네트웍스,680,15-Dec,-3.68
1443,(주)엘에스네트웍스,680,16-Dec,-3.28
1444,(주)엘에스네트웍스,680,17-Dec,0.15
1445,(주)엘에스네트웍스,680,18-Dec,0.21
1446,(주)엘에스네트웍스,680,19-Dec,-0.98
1447,(주)엠게임,58630,11-Dec,-0.15
1448,(주)엠게임,58630,12-Dec,0.19
1449,(주)엠게임,58630,13-Dec,-7.06
1450,(주)엠게임,58630,14-Dec,1.2
1451,(주)엠게임,58630,15-Dec,15.38
1452,(주)엠게임,58630,16-Dec,14.05
1453,(주)엠게임,58630,17-Dec,28.25
1454,(주)엠게임,58630,18-Dec,43.06
1455,(주)엠게임,58630,19-Dec,119.19
1456,(주)엠피대산,65150,11-Dec,5.01
1457,(주)엠피대산,65150,12-Dec,11.37
1458,(주)엠피대산,65150,13-Dec,39.43
1459,(주)엠피대산,65150,14-Dec,38.85
1460,(주)엠피대산,65150,15-Dec,-16.5
1461,(주)엠피대산,65150,16-Dec,0.45
1462,(주)엠피대산,65150,17-Dec,-0.09
1463,(주)엠피대산,65150,18-Dec,-0.47
1464,(주)엠피대산,65150,19-Dec,-1.9
1465,(주)영풍,670,11-Dec,22.44
1466,(주)영풍,670,12-Dec,30.6
1467,(주)영풍,670,13-Dec,10.2
1468,(주)영풍,670,14-Dec,-2.84
1469,(주)영풍,670,15-Dec,-0.66
1470,(주)영풍,670,16-Dec,-0.56
1471,(주)영풍,670,17-Dec,17.21
1472,(주)영풍,670,18-Dec,-9.39
1473,(주)영풍,670,19-Dec,6.54
1474,(주)영흥,12160,11-Dec,36.67
1475,(주)영흥,12160,12-Dec,6.94
1476,(주)영흥,12160,13-Dec,5.21
1477,(주)영흥,12160,14-Dec,2.38
1478,(주)영흥,12160,15-Dec,1.51
1479,(주)영흥,12160,16-Dec,0.28
1480,(주)영흥,12160,17-Dec,0.56
1481,(주)영흥,12160,18-Dec,-0.71
1482,(주)영흥,12160,19-Dec,1.26
1483,(주)예선테크,250930,16-Dec,-3.62
1484,(주)예선테크,250930,17-Dec,-2.42
1485,(주)예선테크,250930,18-Dec,-2.26
1486,(주)예선테크,250930,19-Dec,15.15
1487,(주)오리엔탈정공,14940,11-Dec,-3.54
1488,(주)오리엔탈정공,14940,12-Dec,-3.42
1489,(주)오리엔탈정공,14940,13-Dec,0.32
1490,(주)오리엔탈정공,14940,14-Dec,-4.71
1491,(주)오리엔탈정공,14940,15-Dec,-0.74
1492,(주)오리엔탈정공,14940,16-Dec,0.28
1493,(주)오리엔탈정공,14940,17-Dec,0.62
1494,(주)오리엔탈정공,14940,18-Dec,-0.42
1495,(주)오리엔탈정공,14940,19-Dec,1.6
1496,(주)오리엔트바이오,2630,11-Mar,2.17
1497,(주)오리엔트바이오,2630,12-Mar,-5.08
1498,(주)오리엔트바이오,2630,13-Mar,0.98
1499,(주)오리엔트바이오,2630,14-Mar,-0.49
1500,(주)오리엔트바이오,2630,15-Mar,0.27
1501,(주)오리엔트바이오,2630,16-Mar,0.03
1502,(주)오리엔트바이오,2630,17-Mar,-3.28
1503,(주)오리엔트바이오,2630,18-Mar,-1.29
1504,(주)오리엔트바이오,2630,19-Mar,-2.94
1505,(주)오리엔트정공,65500,11-Dec,-4.65
1506,(주)오리엔트정공,65500,12-Dec,0.77
1507,(주)오리엔트정공,65500,13-Dec,0.82
1508,(주)오리엔트정공,65500,14-Dec,1.19
1509,(주)오리엔트정공,65500,15-Dec,1.09
1510,(주)오리엔트정공,65500,16-Dec,-0.27
1511,(주)오리엔트정공,65500,17-Dec,0.8
1512,(주)오리엔트정공,65500,18-Dec,-3.71
1513,(주)오리엔트정공,65500,19-Dec,-2.22
1514,(주)오스코텍,39200,11-Dec,0.55
1515,(주)오스코텍,39200,12-Dec,-0.81
1516,(주)오스코텍,39200,13-Dec,-1.43
1517,(주)오스코텍,39200,14-Dec,-1.42
1518,(주)오스코텍,39200,15-Dec,1.02
1519,(주)오스코텍,39200,16-Dec,-2.51
1520,(주)오스코텍,39200,17-Dec,-11.98
1521,(주)오스코텍,39200,18-Dec,4.85
1522,(주)오스코텍,39200,19-Dec,-16.36
1523,(주)오킨스전자,80580,14-Dec,7.69
1524,(주)오킨스전자,80580,15-Dec,-7.97
1525,(주)오킨스전자,80580,16-Dec,-12.63
1526,(주)오킨스전자,80580,17-Dec,0.07
1527,(주)오킨스전자,80580,18-Dec,1.03
1528,(주)오킨스전자,80580,19-Dec,1.31
1529,(주)와이지플러스,37270,11-Dec,5.6
1530,(주)와이지플러스,37270,12-Dec,-59.9
1531,(주)와이지플러스,37270,13-Dec,-75.65
1532,(주)와이지플러스,37270,14-Dec,-61.76
1533,(주)와이지플러스,37270,15-Dec,-4708.96
1534,(주)와이지플러스,37270,16-Dec,-86.11
1535,(주)와이지플러스,37270,17-Dec,-22.03
1536,(주)와이지플러스,37270,18-Dec,1.34
1537,(주)와이지플러스,37270,19-Dec,1.57
1538,(주)와이투솔루션,11690,11-Dec,-0.67
1539,(주)와이투솔루션,11690,12-Dec,0.47
1540,(주)와이투솔루션,11690,13-Dec,-0.17
1541,(주)와이투솔루션,11690,14-Dec,1.04
1542,(주)와이투솔루션,11690,15-Dec,1.78
1543,(주)와이투솔루션,11690,16-Dec,-3.23
1544,(주)와이투솔루션,11690,17-Dec,-1.04
1545,(주)와이투솔루션,11690,18-Dec,-2.58
1546,(주)와이투솔루션,11690,19-Dec,-0.89
1547,(주)와이티엔,40300,11-Dec,3.2
1548,(주)와이티엔,40300,12-Dec,2.74
1549,(주)와이티엔,40300,13-Dec,1.91
1550,(주)와이티엔,40300,14-Dec,-3.86
1551,(주)와이티엔,40300,15-Dec,-2.28
1552,(주)와이티엔,40300,16-Dec,0.65
1553,(주)와이티엔,40300,17-Dec,1.12
1554,(주)와이티엔,40300,18-Dec,1.31
1555,(주)와이티엔,40300,19-Dec,1.24
1556,(주)우리기술,32820,11-Dec,1.32
1557,(주)우리기술,32820,12-Dec,-3.14
1558,(주)우리기술,32820,13-Dec,-4.33
1559,(주)우리기술,32820,14-Dec,-2.18
1560,(주)우리기술,32820,15-Dec,1.27
1561,(주)우리기술,32820,16-Dec,2.3
1562,(주)우리기술,32820,17-Dec,3.44
1563,(주)우리기술,32820,18-Dec,-1.38
1564,(주)우리기술,32820,19-Dec,-2.99
1565,(주)우성,6980,11-Dec,9.26
1566,(주)우성,6980,12-Dec,2.3
1567,(주)우성,6980,13-Dec,1.94
1568,(주)우성,6980,14-Dec,5.62
1569,(주)우성,6980,15-Dec,3.67
1570,(주)우성,6980,16-Dec,1.3
1571,(주)우성,6980,17-Dec,-2.32
1572,(주)우성,6980,18-Dec,-2.18
1573,(주)우성,6980,19-Dec,-1.3
1574,(주)우진,105840,11-Dec,50.18
1575,(주)우진,105840,12-Dec,28.68
1576,(주)우진,105840,13-Dec,-10.83
1577,(주)우진,105840,14-Dec,1.82
1578,(주)우진,105840,15-Dec,1.21
1579,(주)우진,105840,16-Dec,-0.26
1580,(주)우진,105840,17-Dec,-3.72
1581,(주)우진,105840,18-Dec,-0.59
1582,(주)우진,105840,19-Dec,-1.22
1583,(주)웅진,16880,11-Dec,-0.73
1584,(주)웅진,16880,12-Dec,-2.49
1585,(주)웅진,16880,13-Dec,-0.23
1586,(주)웅진,16880,14-Dec,0.18
1587,(주)웅진,16880,15-Dec,1.48
1588,(주)웅진,16880,16-Dec,-3.0
1589,(주)웅진,16880,17-Dec,2.18
1590,(주)웅진,16880,18-Dec,-13.96
1591,(주)웅진,16880,19-Dec,0.8
1592,(주)원익,32940,11-Dec,0.96
1593,(주)원익,32940,12-Dec,0.66
1594,(주)원익,32940,13-Dec,0.05
1595,(주)원익,32940,14-Dec,0.18
1596,(주)원익,32940,15-Dec,-1.84
1597,(주)원익,32940,16-Dec,1.27
1598,(주)원익,32940,17-Dec,0.31
1599,(주)원익,32940,18-Dec,1.65
1600,(주)원익,32940,19-Dec,2.64
1601,(주)월덱스,101160,11-Dec,3.73
1602,(주)월덱스,101160,12-Dec,-0.2
1603,(주)월덱스,101160,13-Dec,-1.44
1604,(주)월덱스,101160,14-Dec,0.91
1605,(주)월덱스,101160,15-Dec,0.62
1606,(주)월덱스,101160,16-Dec,1.63
1607,(주)월덱스,101160,17-Dec,5.82
1608,(주)월덱스,101160,18-Dec,13.15
1609,(주)월덱스,101160,19-Dec,13.36
1610,(주)웨이브일렉트로닉스,95270,11-Dec,-15.27
1611,(주)웨이브일렉트로닉스,95270,12-Dec,-10.79
1612,(주)웨이브일렉트로닉스,95270,13-Dec,-16.16
1613,(주)웨이브일렉트로닉스,95270,14-Dec,-2.14
1614,(주)웨이브일렉트로닉스,95270,15-Dec,-8.19
1615,(주)웨이브일렉트로닉스,95270,16-Dec,-4.63
1616,(주)웨이브일렉트로닉스,95270,17-Dec,9.42
1617,(주)웨이브일렉트로닉스,95270,18-Dec,-7.31
1618,(주)웨이브일렉트로닉스,95270,19-Dec,-7.23
1619,(주)위메이드맥스,101730,11-Dec,79.27
1620,(주)위메이드맥스,101730,12-Dec,-23.75
1621,(주)위메이드맥스,101730,13-Dec,475.16
1622,(주)위메이드맥스,101730,14-Dec,11111111.11
1623,(주)위메이드맥스,101730,15-Dec,-8.79
1624,(주)위메이드맥스,101730,16-Dec,-1.96
1625,(주)위메이드맥스,101730,17-Dec,-3.34
1626,(주)위메이드맥스,101730,18-Dec,-7.35
1627,(주)위메이드맥스,101730,19-Dec,-14.1
1628,(주)윈팩,97800,13-Dec,-6.05
1629,(주)윈팩,97800,14-Dec,0.05
1630,(주)윈팩,97800,15-Dec,-3.23
1631,(주)윈팩,97800,16-Dec,-4.63
1632,(주)윈팩,97800,17-Dec,-1.86
