,회사명,거래소코드,회계년도,이자보상배율
0,(주)CMG제약,58820,2000/12,11111111.11
1,(주)CMG제약,58820,2001/12,1.03
2,(주)CMG제약,58820,2002/12,-9.99
3,(주)CMG제약,58820,2003/12,-3.37
4,(주)CMG제약,58820,2004/12,-22.92
5,(주)CMG제약,58820,2005/12,-13.4
6,(주)CMG제약,58820,2006/12,-14.08
7,(주)CMG제약,58820,2007/12,999999999.0
8,(주)CMG제약,58820,2008/12,-5.05
9,(주)CMG제약,58820,2009/12,-8.29
10,(주)CMG제약,58820,2010/12,-7.42
11,(주)CMG제약,58820,2011/12,3.53
12,(주)CMG제약,58820,2012/12,-7.75
13,(주)CMG제약,58820,2013/12,0.7
14,(주)CMG제약,58820,2014/12,3.6
15,(주)CMG제약,58820,2015/12,-32.22
16,(주)CMG제약,58820,2016/12,999999999.0
17,(주)CMG제약,58820,2017/12,999999999.0
18,(주)CMG제약,58820,2018/12,999999999.0
19,(주)CMG제약,58820,2019/12,303.0
20,(주)DB하이텍,990,2000/12,1.01
21,(주)DB하이텍,990,2001/12,1.37
22,(주)DB하이텍,990,2002/12,1.5
23,(주)DB하이텍,990,2003/12,1.27
24,(주)DB하이텍,990,2004/12,2.94
25,(주)DB하이텍,990,2005/12,1.01
26,(주)DB하이텍,990,2006/12,0.56
27,(주)DB하이텍,990,2007/12,-0.27
28,(주)DB하이텍,990,2008/12,0.18
29,(주)DB하이텍,990,2009/12,-0.77
30,(주)DB하이텍,990,2010/12,-3.82
31,(주)DB하이텍,990,2011/12,-0.75
32,(주)DB하이텍,990,2012/12,-0.31
33,(주)DB하이텍,990,2013/12,-0.16
34,(주)DB하이텍,990,2014/12,0.67
35,(주)DB하이텍,990,2015/12,2.5
36,(주)DB하이텍,990,2016/12,4.41
37,(주)DB하이텍,990,2017/12,6.05
38,(주)DB하이텍,990,2018/12,6.77
39,(주)DB하이텍,990,2019/12,13.44
40,(주)ES큐브,50120,2001/06,11111111.11
41,(주)ES큐브,50120,2002/06,4.0
42,(주)ES큐브,50120,2003/06,2.24
43,(주)ES큐브,50120,2004/06,1.66
44,(주)ES큐브,50120,2005/12,-4.77
45,(주)ES큐브,50120,2006/12,-6.0
46,(주)ES큐브,50120,2007/12,-25.03
47,(주)ES큐브,50120,2008/12,-35.62
48,(주)ES큐브,50120,2009/12,10.3
49,(주)ES큐브,50120,2010/12,-7.12
50,(주)ES큐브,50120,2011/12,-245.99
51,(주)ES큐브,50120,2012/12,1.72
52,(주)ES큐브,50120,2013/12,-37.44
53,(주)ES큐브,50120,2014/12,22.2
54,(주)ES큐브,50120,2015/12,-11.86
55,(주)ES큐브,50120,2016/12,8.98
56,(주)ES큐브,50120,2017/12,2.86
57,(주)ES큐브,50120,2018/12,-0.82
58,(주)ES큐브,50120,2019/12,-0.68
59,(주)HJ중공업,97230,2007/12,11111111.11
60,(주)HJ중공업,97230,2008/12,3.39
61,(주)HJ중공업,97230,2009/12,2.07
62,(주)HJ중공업,97230,2010/12,0.54
63,(주)HJ중공업,97230,2011/12,0.55
64,(주)HJ중공업,97230,2012/12,0.27
65,(주)HJ중공업,97230,2013/12,-0.4
66,(주)HJ중공업,97230,2014/12,-0.88
67,(주)HJ중공업,97230,2015/12,-0.5
68,(주)HJ중공업,97230,2016/12,-0.58
69,(주)HJ중공업,97230,2017/12,-1.08
70,(주)HJ중공업,97230,2018/12,0.62
71,(주)HJ중공업,97230,2019/12,0.69
72,(주)SH에너지화학,2360,2000/06,0.76
73,(주)SH에너지화학,2360,2001/06,1.17
74,(주)SH에너지화학,2360,2002/06,2.09
75,(주)SH에너지화학,2360,2003/06,2.71
76,(주)SH에너지화학,2360,2004/06,0.46
77,(주)SH에너지화학,2360,2005/06,1.15
78,(주)SH에너지화학,2360,2006/12,0.43
79,(주)SH에너지화학,2360,2007/12,2.4
80,(주)SH에너지화학,2360,2008/12,-7.03
81,(주)SH에너지화학,2360,2009/12,4.2
82,(주)SH에너지화학,2360,2010/12,-4.92
83,(주)SH에너지화학,2360,2011/12,2.82
84,(주)SH에너지화학,2360,2012/12,1.72
85,(주)SH에너지화학,2360,2013/12,5.3
86,(주)SH에너지화학,2360,2014/12,26.68
87,(주)SH에너지화학,2360,2015/12,84.87
88,(주)SH에너지화학,2360,2016/12,210.93
89,(주)SH에너지화학,2360,2017/12,162.17
90,(주)SH에너지화학,2360,2018/12,22.72
91,(주)SH에너지화학,2360,2019/12,-24.12
92,(주)STX,11810,2000/12,1.36
93,(주)STX,11810,2001/12,0.95
94,(주)STX,11810,2002/12,0.87
95,(주)STX,11810,2003/12,0.89
96,(주)STX,11810,2004/12,1.3
97,(주)STX,11810,2005/12,2.41
98,(주)STX,11810,2006/12,3.02
99,(주)STX,11810,2007/12,8.69
100,(주)STX,11810,2008/12,4.23
101,(주)STX,11810,2009/12,-0.66
102,(주)STX,11810,2010/12,0.73
103,(주)STX,11810,2011/12,1.66
104,(주)STX,11810,2012/12,-3.12
105,(주)STX,11810,2013/12,-10.71
106,(주)STX,11810,2014/12,0.76
107,(주)STX,11810,2015/12,-0.84
108,(주)STX,11810,2016/12,-0.91
109,(주)STX,11810,2017/12,2.02
110,(주)STX,11810,2018/12,-1.12
111,(주)STX,11810,2019/12,0.11
112,(주)TCC스틸,2710,2000/12,1.65
113,(주)TCC스틸,2710,2001/12,2.25
114,(주)TCC스틸,2710,2002/12,1.57
115,(주)TCC스틸,2710,2003/12,2.98
116,(주)TCC스틸,2710,2004/12,2.68
117,(주)TCC스틸,2710,2005/12,2.69
118,(주)TCC스틸,2710,2006/12,-0.22
119,(주)TCC스틸,2710,2007/12,1.42
120,(주)TCC스틸,2710,2008/12,6.79
121,(주)TCC스틸,2710,2009/12,3.3
122,(주)TCC스틸,2710,2010/12,3.69
123,(주)TCC스틸,2710,2011/12,1.41
124,(주)TCC스틸,2710,2012/12,0.57
125,(주)TCC스틸,2710,2013/12,-0.59
126,(주)TCC스틸,2710,2014/12,0.02
127,(주)TCC스틸,2710,2015/12,2.17
128,(주)TCC스틸,2710,2016/12,2.53
129,(주)TCC스틸,2710,2017/12,1.55
130,(주)TCC스틸,2710,2018/12,3.3
131,(주)TCC스틸,2710,2019/12,2.27
132,(주)강스템바이오텍,217730,2013/12,11111111.11
133,(주)강스템바이오텍,217730,2014/12,-117.8
134,(주)강스템바이오텍,217730,2015/12,-5.41
135,(주)강스템바이오텍,217730,2016/12,-18.89
136,(주)강스템바이오텍,217730,2017/12,-8.15
137,(주)강스템바이오텍,217730,2018/12,-12.31
138,(주)강스템바이오텍,217730,2019/12,-21.5
139,(주)강원에너지,114190,2000/11,11111111.11
140,(주)강원에너지,114190,2001/11,1.35
141,(주)강원에너지,114190,2002/11,16.82
142,(주)강원에너지,114190,2003/11,11.94
143,(주)강원에너지,114190,2004/11,-5.42
144,(주)강원에너지,114190,2005/11,-82.13
145,(주)강원에너지,114190,2006/11,69.76
146,(주)강원에너지,114190,2007/11,241.72
147,(주)강원에너지,114190,2008/11,569.29
148,(주)강원에너지,114190,2009/11,514.44
149,(주)강원에너지,114190,2010/11,438.92
150,(주)강원에너지,114190,2011/11,376.82
151,(주)강원에너지,114190,2012/12,58.37
152,(주)강원에너지,114190,2013/12,18.11
153,(주)강원에너지,114190,2014/12,39.01
154,(주)강원에너지,114190,2015/12,187.51
155,(주)강원에너지,114190,2016/12,-241.54
156,(주)강원에너지,114190,2017/12,-26.56
157,(주)강원에너지,114190,2018/12,0.2
158,(주)강원에너지,114190,2019/12,-8.38
159,(주)갤럭시아에스엠,11420,2000/12,1.2
160,(주)갤럭시아에스엠,11420,2001/12,1.19
161,(주)갤럭시아에스엠,11420,2002/12,-0.82
162,(주)갤럭시아에스엠,11420,2003/12,0.27
163,(주)갤럭시아에스엠,11420,2004/12,-5.46
164,(주)갤럭시아에스엠,11420,2005/12,-1.7
165,(주)갤럭시아에스엠,11420,2006/12,0.13
166,(주)갤럭시아에스엠,11420,2007/12,2.01
167,(주)갤럭시아에스엠,11420,2008/12,4.1
168,(주)갤럭시아에스엠,11420,2009/12,1.94
169,(주)갤럭시아에스엠,11420,2010/12,0.74
170,(주)갤럭시아에스엠,11420,2011/12,6.31
171,(주)갤럭시아에스엠,11420,2012/12,3.79
172,(주)갤럭시아에스엠,11420,2013/12,1.9
173,(주)갤럭시아에스엠,11420,2014/12,-0.88
174,(주)갤럭시아에스엠,11420,2015/12,5.69
175,(주)갤럭시아에스엠,11420,2016/12,-18.76
176,(주)갤럭시아에스엠,11420,2017/12,-35.52
177,(주)갤럭시아에스엠,11420,2018/12,-157.86
178,(주)갤럭시아에스엠,11420,2019/12,-8.95
179,(주)경방,50,2000/12,0.49
180,(주)경방,50,2001/12,0.32
181,(주)경방,50,2002/12,1.09
182,(주)경방,50,2003/12,-0.25
183,(주)경방,50,2004/12,-1.36
184,(주)경방,50,2005/12,0.65
185,(주)경방,50,2006/12,-0.3
186,(주)경방,50,2007/12,-4.05
187,(주)경방,50,2008/12,-2.46
188,(주)경방,50,2009/12,-1.65
189,(주)경방,50,2010/12,2.12
190,(주)경방,50,2011/12,1.15
191,(주)경방,50,2012/12,0.36
192,(주)경방,50,2013/12,2.58
193,(주)경방,50,2014/12,2.47
194,(주)경방,50,2015/12,3.9
195,(주)경방,50,2016/12,5.54
196,(주)경방,50,2017/12,6.35
197,(주)경방,50,2018/12,5.13
198,(주)경방,50,2019/12,3.59
199,(주)골드앤에스,35290,2000/12,-2.91
200,(주)골드앤에스,35290,2001/12,0.06
201,(주)골드앤에스,35290,2002/12,-10.07
202,(주)골드앤에스,35290,2003/12,1464.76
203,(주)골드앤에스,35290,2004/12,6.17
204,(주)골드앤에스,35290,2005/12,10.71
205,(주)골드앤에스,35290,2006/12,-8.09
206,(주)골드앤에스,35290,2007/12,11.33
207,(주)골드앤에스,35290,2008/12,1.99
208,(주)골드앤에스,35290,2009/12,1.93
209,(주)골드앤에스,35290,2010/12,-7.22
210,(주)골드앤에스,35290,2011/12,1.13
211,(주)골드앤에스,35290,2012/12,-1.91
212,(주)골드앤에스,35290,2013/12,-3.83
213,(주)골드앤에스,35290,2014/12,-1.41
214,(주)골드앤에스,35290,2015/12,1.99
215,(주)골드앤에스,35290,2016/12,2.42
216,(주)골드앤에스,35290,2017/12,-26.15
217,(주)골드앤에스,35290,2018/12,-4.56
218,(주)골드앤에스,35290,2019/12,-1.46
219,(주)골드퍼시픽,38530,2000/12,4.75
220,(주)골드퍼시픽,38530,2001/12,-83.87
221,(주)골드퍼시픽,38530,2002/12,-177.16
222,(주)골드퍼시픽,38530,2003/12,-59.93
223,(주)골드퍼시픽,38530,2004/12,-23.64
224,(주)골드퍼시픽,38530,2005/12,-5.93
225,(주)골드퍼시픽,38530,2006/12,0.13
226,(주)골드퍼시픽,38530,2007/12,-14.13
227,(주)골드퍼시픽,38530,2008/12,-8.02
228,(주)골드퍼시픽,38530,2009/12,999999999.0
229,(주)골드퍼시픽,38530,2010/12,999999999.0
230,(주)골드퍼시픽,38530,2011/12,19.03
231,(주)골드퍼시픽,38530,2012/12,2.66
232,(주)골드퍼시픽,38530,2013/12,-11.34
233,(주)골드퍼시픽,38530,2014/12,-4.33
234,(주)골드퍼시픽,38530,2015/12,-9.59
235,(주)골드퍼시픽,38530,2016/12,-17.43
236,(주)골드퍼시픽,38530,2017/12,0.62
237,(주)골드퍼시픽,38530,2018/12,-0.68
238,(주)골드퍼시픽,38530,2019/12,-0.89
239,(주)광림,14200,2000/12,2.18
240,(주)광림,14200,2001/12,-2.35
241,(주)광림,14200,2002/12,5.39
242,(주)광림,14200,2003/12,5.99
243,(주)광림,14200,2004/12,8.03
244,(주)광림,14200,2005/12,6.24
245,(주)광림,14200,2006/12,4.46
246,(주)광림,14200,2007/12,2.22
247,(주)광림,14200,2008/12,0.6
248,(주)광림,14200,2009/12,0.36
249,(주)광림,14200,2010/12,1.91
250,(주)광림,14200,2011/12,2.8
251,(주)광림,14200,2012/12,1.71
252,(주)광림,14200,2013/12,6.18
253,(주)광림,14200,2014/12,0.7
254,(주)광림,14200,2015/12,0.43
255,(주)광림,14200,2016/12,0.16
256,(주)광림,14200,2017/12,-3.19
257,(주)광림,14200,2018/12,-0.23
258,(주)광림,14200,2019/12,-2.3
259,(주)광무,29480,2000/12,2.48
260,(주)광무,29480,2001/12,0.46
261,(주)광무,29480,2002/12,-1.31
262,(주)광무,29480,2003/12,1.43
263,(주)광무,29480,2004/12,-8.77
264,(주)광무,29480,2005/12,0.78
265,(주)광무,29480,2006/12,-1.89
266,(주)광무,29480,2007/12,4.06
267,(주)광무,29480,2008/12,3.1
268,(주)광무,29480,2009/12,3.31
269,(주)광무,29480,2010/12,0.68
270,(주)광무,29480,2011/12,-3.01
271,(주)광무,29480,2012/12,-2.69
272,(주)광무,29480,2013/12,-8.2
273,(주)광무,29480,2014/12,1.12
274,(주)광무,29480,2015/12,-0.8
275,(주)광무,29480,2016/12,1.93
276,(주)광무,29480,2017/12,0.32
277,(주)광무,29480,2018/12,-3.19
278,(주)광무,29480,2019/12,-2.9
279,(주)국동,5320,2000/12,14.31
280,(주)국동,5320,2001/12,10.6
281,(주)국동,5320,2002/12,6.45
282,(주)국동,5320,2003/12,6.23
283,(주)국동,5320,2004/12,2.63
284,(주)국동,5320,2005/12,1.92
285,(주)국동,5320,2006/12,1.12
286,(주)국동,5320,2007/12,-0.91
287,(주)국동,5320,2008/12,-0.11
288,(주)국동,5320,2009/12,0.23
289,(주)국동,5320,2010/12,0.69
290,(주)국동,5320,2011/12,0.5
291,(주)국동,5320,2012/12,3.42
292,(주)국동,5320,2013/12,3.64
293,(주)국동,5320,2014/12,5.32
294,(주)국동,5320,2015/12,4.08
295,(주)국동,5320,2016/12,5.25
296,(주)국동,5320,2017/12,-2.28
297,(주)국동,5320,2018/12,2.53
298,(주)국동,5320,2019/12,-1.78
299,(주)국보,1140,2000/12,0.74
300,(주)국보,1140,2001/12,0.96
301,(주)국보,1140,2002/12,1.44
302,(주)국보,1140,2003/12,1.13
303,(주)국보,1140,2004/12,0.99
304,(주)국보,1140,2005/12,0.77
305,(주)국보,1140,2006/12,-0.23
306,(주)국보,1140,2007/12,0.89
307,(주)국보,1140,2008/12,0.68
308,(주)국보,1140,2009/12,1.1
309,(주)국보,1140,2010/12,1.24
310,(주)국보,1140,2011/12,0.75
311,(주)국보,1140,2012/12,0.64
312,(주)국보,1140,2013/12,0.36
313,(주)국보,1140,2014/12,-1.31
314,(주)국보,1140,2015/12,-1.55
315,(주)국보,1140,2016/12,0.14
316,(주)국보,1140,2017/12,-2.66
317,(주)국보,1140,2018/12,-4.03
318,(주)국보,1140,2019/12,-0.35
319,(주)국순당,43650,2000/12,1988.57
320,(주)국순당,43650,2001/12,111.37
321,(주)국순당,43650,2002/12,66.04
322,(주)국순당,43650,2003/12,147.38
323,(주)국순당,43650,2004/12,999999999.0
324,(주)국순당,43650,2005/12,999999999.0
325,(주)국순당,43650,2006/12,999999999.0
326,(주)국순당,43650,2007/12,999999999.0
327,(주)국순당,43650,2008/12,999999999.0
328,(주)국순당,43650,2009/12,999999999.0
329,(주)국순당,43650,2010/12,261.67
330,(주)국순당,43650,2011/12,167.22
331,(주)국순당,43650,2012/12,172.69
332,(주)국순당,43650,2013/12,9.21
333,(주)국순당,43650,2014/12,9.17
334,(주)국순당,43650,2015/12,-334.84
335,(주)국순당,43650,2016/12,-327.25
336,(주)국순당,43650,2017/12,-12.28
337,(주)국순당,43650,2018/12,-7.85
338,(주)국순당,43650,2019/12,-4.32
339,(주)그래디언트,35080,2000/12,-213.52
340,(주)그래디언트,35080,2001/12,-21.28
341,(주)그래디언트,35080,2002/12,-3.22
342,(주)그래디언트,35080,2003/12,-6.78
343,(주)그래디언트,35080,2004/12,-247.35
344,(주)그래디언트,35080,2005/12,8.43
345,(주)그래디언트,35080,2006/12,-2.44
346,(주)그래디언트,35080,2007/12,-0.3
347,(주)그래디언트,35080,2008/12,3.56
348,(주)그래디언트,35080,2009/12,-17.42
349,(주)그래디언트,35080,2010/12,-42.02
350,(주)그래디언트,35080,2011/12,-48.06
351,(주)그래디언트,35080,2012/12,1.38
352,(주)그래디언트,35080,2013/12,7.5
353,(주)그래디언트,35080,2014/12,14.81
354,(주)그래디언트,35080,2015/12,26.27
355,(주)그래디언트,35080,2016/12,13.02
356,(주)그래디언트,35080,2017/12,13.33
357,(주)그래디언트,35080,2018/12,8.44
358,(주)그래디언트,35080,2019/12,10.13
359,(주)금양,1570,2000/12,-0.79
360,(주)금양,1570,2001/12,-0.27
361,(주)금양,1570,2002/12,-0.08
362,(주)금양,1570,2003/12,0.21
363,(주)금양,1570,2004/12,0.93
364,(주)금양,1570,2005/12,1.67
365,(주)금양,1570,2006/12,0.97
366,(주)금양,1570,2007/12,0.84
367,(주)금양,1570,2008/12,1.63
368,(주)금양,1570,2009/12,0.73
369,(주)금양,1570,2010/12,1.03
370,(주)금양,1570,2011/12,2.0
371,(주)금양,1570,2012/12,1.68
372,(주)금양,1570,2013/12,1.61
373,(주)금양,1570,2014/12,1.52
374,(주)금양,1570,2015/12,2.52
375,(주)금양,1570,2016/12,3.26
376,(주)금양,1570,2017/12,3.57
377,(주)금양,1570,2018/12,3.72
378,(주)금양,1570,2019/12,2.53
379,(주)기가레인,49080,2000/12,11111111.11
380,(주)기가레인,49080,2006/12,1.84
381,(주)기가레인,49080,2007/12,1.14
382,(주)기가레인,49080,2008/12,-6.09
383,(주)기가레인,49080,2009/12,-2.88
384,(주)기가레인,49080,2010/12,-2.15
385,(주)기가레인,49080,2013/12,5.72
386,(주)기가레인,49080,2014/12,7.6
387,(주)기가레인,49080,2015/12,-13.79
388,(주)기가레인,49080,2016/12,-4.14
389,(주)기가레인,49080,2017/12,1.96
390,(주)기가레인,49080,2018/12,-0.71
391,(주)기가레인,49080,2019/12,-8.09
392,(주)기산텔레콤,35460,2000/12,20.57
393,(주)기산텔레콤,35460,2001/12,-20.23
394,(주)기산텔레콤,35460,2002/12,-24.95
395,(주)기산텔레콤,35460,2003/12,22.14
396,(주)기산텔레콤,35460,2004/12,643.64
397,(주)기산텔레콤,35460,2005/12,-61.67
398,(주)기산텔레콤,35460,2006/12,2.24
399,(주)기산텔레콤,35460,2007/12,-1.03
400,(주)기산텔레콤,35460,2008/12,-0.64
401,(주)기산텔레콤,35460,2009/12,-1.3
402,(주)기산텔레콤,35460,2010/12,1.87
403,(주)기산텔레콤,35460,2011/12,-3.73
404,(주)기산텔레콤,35460,2012/12,0.71
405,(주)기산텔레콤,35460,2013/12,4.99
406,(주)기산텔레콤,35460,2014/12,2.53
407,(주)기산텔레콤,35460,2015/12,2.72
408,(주)기산텔레콤,35460,2016/12,-5.83
409,(주)기산텔레콤,35460,2017/12,-6.37
410,(주)기산텔레콤,35460,2018/12,-5.52
411,(주)기산텔레콤,35460,2019/12,6.63
412,(주)까뮤이앤씨,13700,2000/12,1.0
413,(주)까뮤이앤씨,13700,2001/12,1.13
414,(주)까뮤이앤씨,13700,2002/12,1.28
415,(주)까뮤이앤씨,13700,2003/12,1.59
416,(주)까뮤이앤씨,13700,2004/12,2.48
417,(주)까뮤이앤씨,13700,2005/12,4.6
418,(주)까뮤이앤씨,13700,2006/12,3.06
419,(주)까뮤이앤씨,13700,2007/12,9.52
420,(주)까뮤이앤씨,13700,2008/12,2.93
421,(주)까뮤이앤씨,13700,2009/12,1.66
422,(주)까뮤이앤씨,13700,2010/12,2.27
423,(주)까뮤이앤씨,13700,2011/12,-13.76
424,(주)까뮤이앤씨,13700,2012/12,0.46
425,(주)까뮤이앤씨,13700,2013/12,-0.14
426,(주)까뮤이앤씨,13700,2014/12,0.4
427,(주)까뮤이앤씨,13700,2015/12,1.65
428,(주)까뮤이앤씨,13700,2016/12,1.92
429,(주)까뮤이앤씨,13700,2017/12,4.85
430,(주)까뮤이앤씨,13700,2018/12,2.29
431,(주)까뮤이앤씨,13700,2019/12,5.87
432,(주)나노,187790,2014/12,11111111.11
433,(주)나노,187790,2015/12,-4.06
434,(주)나노,187790,2016/12,-5.47
435,(주)나노,187790,2017/12,0.96
436,(주)나노,187790,2018/12,1.22
437,(주)나노,187790,2019/12,-0.54
438,(주)나노브릭,286750,2015/12,11111111.11
439,(주)나노브릭,286750,2016/12,-11.17
440,(주)나노브릭,286750,2017/12,-1.69
441,(주)나노브릭,286750,2018/12,-1.13
442,(주)나노브릭,286750,2019/12,-3.38
443,(주)나노엔텍,39860,2000/12,9.67
444,(주)나노엔텍,39860,2001/12,-27.53
445,(주)나노엔텍,39860,2002/12,-80.16
446,(주)나노엔텍,39860,2003/12,5703.53
447,(주)나노엔텍,39860,2004/12,999999999.0
448,(주)나노엔텍,39860,2005/12,-130.34
449,(주)나노엔텍,39860,2006/12,-50.79
450,(주)나노엔텍,39860,2007/12,-21.93
451,(주)나노엔텍,39860,2008/12,-4.79
452,(주)나노엔텍,39860,2009/12,6.4
453,(주)나노엔텍,39860,2010/12,-23.35
454,(주)나노엔텍,39860,2011/12,-12.31
455,(주)나노엔텍,39860,2012/12,-5.04
456,(주)나노엔텍,39860,2013/12,-0.44
457,(주)나노엔텍,39860,2014/12,-8.4
458,(주)나노엔텍,39860,2015/12,-32.63
459,(주)나노엔텍,39860,2016/12,-42.07
460,(주)나노엔텍,39860,2017/12,3.38
461,(주)나노엔텍,39860,2018/12,18.0
462,(주)나노엔텍,39860,2019/12,133.96
463,(주)나이벡,138610,2008/12,11111111.11
464,(주)나이벡,138610,2009/12,1.15
465,(주)나이벡,138610,2010/12,1.15
466,(주)나이벡,138610,2011/12,-3.6
467,(주)나이벡,138610,2012/12,-2.68
468,(주)나이벡,138610,2013/12,-5.06
469,(주)나이벡,138610,2014/12,-5.51
470,(주)나이벡,138610,2015/12,-3.41
471,(주)나이벡,138610,2016/12,-3.51
472,(주)나이벡,138610,2017/12,-1.81
473,(주)나이벡,138610,2018/12,-4.64
474,(주)나이벡,138610,2019/12,-2.23
475,(주)남선알미늄,8350,2000/12,-0.19
476,(주)남선알미늄,8350,2001/12,0.79
477,(주)남선알미늄,8350,2002/12,0.77
478,(주)남선알미늄,8350,2003/12,1.42
479,(주)남선알미늄,8350,2004/12,-0.12
480,(주)남선알미늄,8350,2005/12,-1.81
481,(주)남선알미늄,8350,2006/12,-1.27
482,(주)남선알미늄,8350,2007/12,0.62
483,(주)남선알미늄,8350,2008/12,1.3
484,(주)남선알미늄,8350,2009/12,1.24
485,(주)남선알미늄,8350,2010/12,1.11
486,(주)남선알미늄,8350,2011/12,0.85
487,(주)남선알미늄,8350,2012/12,-0.73
488,(주)남선알미늄,8350,2013/12,3.16
489,(주)남선알미늄,8350,2014/12,4.69
490,(주)남선알미늄,8350,2015/12,7.95
491,(주)남선알미늄,8350,2016/12,12.45
492,(주)남선알미늄,8350,2017/12,8.89
493,(주)남선알미늄,8350,2018/12,5.19
494,(주)남선알미늄,8350,2019/12,7.9
495,(주)남성,4270,2000/12,1.19
496,(주)남성,4270,2001/12,1.0
497,(주)남성,4270,2002/12,1.69
498,(주)남성,4270,2003/12,1.2
499,(주)남성,4270,2004/12,1.44
500,(주)남성,4270,2005/12,0.7
501,(주)남성,4270,2006/12,1.17
502,(주)남성,4270,2007/12,0.14
503,(주)남성,4270,2008/12,-0.27
504,(주)남성,4270,2009/12,-0.04
505,(주)남성,4270,2010/12,0.34
506,(주)남성,4270,2011/12,-0.06
507,(주)남성,4270,2012/12,-0.01
508,(주)남성,4270,2013/12,0.39
509,(주)남성,4270,2014/12,0.41
510,(주)남성,4270,2015/12,0.65
511,(주)남성,4270,2016/12,1.01
512,(주)남성,4270,2017/12,1.79
513,(주)남성,4270,2018/12,0.23
514,(주)남성,4270,2019/12,0.13
515,(주)내츄럴엔도텍,168330,2012/12,11111111.11
516,(주)내츄럴엔도텍,168330,2013/12,999999999.0
517,(주)내츄럴엔도텍,168330,2014/12,4036.57
518,(주)내츄럴엔도텍,168330,2015/12,-805.99
519,(주)내츄럴엔도텍,168330,2016/12,-34.59
520,(주)내츄럴엔도텍,168330,2017/12,-1.96
521,(주)내츄럴엔도텍,168330,2018/12,-6.1
522,(주)내츄럴엔도텍,168330,2019/12,-4.35
523,(주)네오리진,94860,2007/12,11111111.11
524,(주)네오리진,94860,2008/12,0.35
525,(주)네오리진,94860,2009/12,1.24
526,(주)네오리진,94860,2010/12,-26.27
527,(주)네오리진,94860,2011/12,1.61
528,(주)네오리진,94860,2012/12,1.27
529,(주)네오리진,94860,2013/12,-2.65
530,(주)네오리진,94860,2014/12,-8.5
531,(주)네오리진,94860,2015/12,-19.24
532,(주)네오리진,94860,2016/12,9.47
533,(주)네오리진,94860,2017/12,2.48
534,(주)네오리진,94860,2018/12,-12.63
535,(주)네오리진,94860,2019/12,3.22
536,(주)네이처셀,7390,2000/12,2.39
537,(주)네이처셀,7390,2001/12,-1.87
538,(주)네이처셀,7390,2002/12,-1.61
539,(주)네이처셀,7390,2003/12,-5.3
540,(주)네이처셀,7390,2004/12,-1.08
541,(주)네이처셀,7390,2005/12,2.77
542,(주)네이처셀,7390,2006/12,-18.56
543,(주)네이처셀,7390,2007/12,-46.35
544,(주)네이처셀,7390,2008/12,2.74
545,(주)네이처셀,7390,2009/12,1.57
546,(주)네이처셀,7390,2010/12,1.06
547,(주)네이처셀,7390,2011/12,-1.42
548,(주)네이처셀,7390,2012/12,-0.67
549,(주)네이처셀,7390,2013/12,1.54
550,(주)네이처셀,7390,2014/12,-2.98
551,(주)네이처셀,7390,2015/12,-2.61
552,(주)네이처셀,7390,2016/12,-7.91
553,(주)네이처셀,7390,2017/12,-0.81
554,(주)네이처셀,7390,2018/12,7.8
555,(주)네이처셀,7390,2019/12,8.3
556,(주)네패스,33640,2000/12,2.39
557,(주)네패스,33640,2001/12,0.86
558,(주)네패스,33640,2002/12,3.68
559,(주)네패스,33640,2003/12,5.09
560,(주)네패스,33640,2004/12,7.62
561,(주)네패스,33640,2005/12,7.21
562,(주)네패스,33640,2006/12,3.01
563,(주)네패스,33640,2007/12,1.69
564,(주)네패스,33640,2008/12,2.89
565,(주)네패스,33640,2009/12,5.4
566,(주)네패스,33640,2010/12,4.17
567,(주)네패스,33640,2011/12,3.47
568,(주)네패스,33640,2012/12,7.99
569,(주)네패스,33640,2013/12,-0.1
570,(주)네패스,33640,2014/12,0.66
571,(주)네패스,33640,2015/12,0.42
572,(주)네패스,33640,2016/12,1.36
573,(주)네패스,33640,2017/12,3.32
574,(주)네패스,33640,2018/12,4.79
575,(주)네패스,33640,2019/12,11.65
576,(주)넥스트엔터테인먼트월드,160550,2013/12,11111111.11
577,(주)넥스트엔터테인먼트월드,160550,2014/12,13.68
578,(주)넥스트엔터테인먼트월드,160550,2015/12,-5.5
579,(주)넥스트엔터테인먼트월드,160550,2016/12,14.66
580,(주)넥스트엔터테인먼트월드,160550,2017/12,-6.92
581,(주)넥스트엔터테인먼트월드,160550,2018/12,-6.46
582,(주)넥스트엔터테인먼트월드,160550,2019/12,-3.05
583,(주)넥슨게임즈,225570,2015/12,11111111.11
584,(주)넥슨게임즈,225570,2016/12,11111111.11
585,(주)넥슨게임즈,225570,2017/12,-62.24
586,(주)넥슨게임즈,225570,2018/12,-236.72
587,(주)넥슨게임즈,225570,2019/12,-30.19
588,(주)넵튠,217270,2015/12,11111111.11
589,(주)넵튠,217270,2016/12,-58.73
590,(주)넵튠,217270,2017/12,-51.27
591,(주)넵튠,217270,2018/12,-48.7
592,(주)넵튠,217270,2019/12,-24.07
593,(주)노루홀딩스,320,2000/12,1.41
594,(주)노루홀딩스,320,2001/12,1.13
595,(주)노루홀딩스,320,2002/12,0.8
596,(주)노루홀딩스,320,2003/12,0.55
597,(주)노루홀딩스,320,2004/12,1.09
