,유형자산회전율(개별),순운전자본회전율(개별),운전자본회전률(개별),노동장비율(개별),기계장비율(개별),자본집약도(개별),총자본투자효율(개별),설비투자효율(개별),기계투자효율(개별),부가가치율(개별)
0,0.650121783,2.303174547,4.606349093,71317.77037,29216.42963,135488259.3,19.25319984,35.85819316,88.03189885,19.5596434
1,0.284642765,0.403198269,0.806396538,69135.38806,32002.74627,235839850.7,0.852498134,2.893478601,6.280011417,1.656742881
2,0.364893664,0.623735082,1.247470164,66012.04412,33789.61765,360648625,14.2760983,77.91470318,152.2156562,34.28512891
3,0.391824348,1.161928672,2.323857345,113899.6463,48479.93902,299189262.2,14.4101204,37.80253285,88.81395498,31.03533207
4,0.478339724,1.552203182,3.104406364,114246.5897,53386.76923,300466057.7,9.219519144,24.21308878,51.81551273,15.95809081
5,0.297079334,0.473463256,0.946926512,105508.0625,53273.70625,631922718.8,10.4036258,62.31075943,123.4058593,31.90450662
6,0.379084495,0.590472153,1.180944307,80771.91,45146.695,489720095,13.99780215,84.86867526,151.8384679,33.00786304
7,0.435957635,0.684247535,1.368495069,71425.40541,43924.82883,468386693.7,16.20249173,106.251151,172.7731612,33.78667132
8,0.30494026,0.414946518,0.829893036,68915.0332,44414.46473,747544742.7,10.56473768,114.5992865,177.8162622,32.46738238
9,0.460547157,-1.072307812,-2.144615624,284661.7908,596524.6658,113638292.9,70.7123211,29.7816315,14.22585373,39.44787427
10,0.510286263,-2.398751649,-4.797503299,287428.5503,631966.1458,119163723.5,84.44855913,37.06979249,16.87134576,41.58105085
11,0.466511563,-1.944616295,-3.88923259,279956.1387,682609.7106,92104325.86,93.55221836,31.92886686,13.10087747,38.7956847
12,0.576435874,-4.40588969,-8.81177938,274977.7379,738062.031,68086074.04,155.209003,34.07353642,12.69779637,32.99903052
13,0.676991057,7.113193247,14.22638649,243651.0519,773788.4232,138554367.3,151.9842216,79.07529365,24.90064308,57.9253231
14,0.783491218,8.164694288,16.32938858,242855.8085,796551.0503,178041257,99.74607457,68.60237183,20.91632833,44.11219451
15,0.683874694,3.261108332,6.522216663,264540.3052,868264.9485,227601447.9,72.26624053,64.18081675,19.55482019,48.45810651
16,0.627527333,2.953799055,5.90759811,254491.3151,876446.0358,277522875.7,55.35260348,62.12280594,18.03868223,46.18166522
17,0.741504251,3.909100794,7.818201587,280667.379,920709.8247,326076404.7,58.82448935,68.27100029,20.81200932,46.96616135
18,0.962199131,2.769134344,5.538268688,5937.864979,3.037974684,165166303.8,30.68904391,279.198736,1441.305677,22.56309635
19,1.209359107,3.126179387,6.252358773,5915.04661,2.084745763,168989309.3,45.13769189,565.4938179,2595.207048,32.14466911
20,1.243113662,1.687388238,3.374776476,5915.04661,2.084745763,168989309.3,3.38519566,65.87330964,334.4696926,2.447874743
21,0.785340737,1.105630155,2.21126031,23718.7037,0,1526901296,11.63252481,251.0878808,1081.428392,12.98482772
22,0.757870457,1.177383675,2.354767349,15290.94872,0,1150580538,5.377744517,135.6773324,872.8063724,6.334761679
23,0.326054362,0.722190568,1.444381136,155772.8667,0,2327745767,37.4846355,380.4623898,16054.09103,78.37711292
24,0.337567992,0.755155392,1.510310785,214463.3714,0,2039956200,10.29066337,64.46611437,1822.904351,20.9628579
25,0.300304536,4.532966115,9.065932231,362691.1,0,2217287700,1.647467066,7.667108207,321.7636877,3.452129441
26,0.09420718,0.339098941,0.678197881,352550.4,0,1799544367,-0.753621305,-3.21904884,-165.505397,-1.276578542
27,0.410918075,-31.75098827,-63.50197654,510769.8384,35476.12208,673205386,26.46267934,15.8107465,98.76547653,17.08518661
28,0.387134851,-14.6417499,-29.2834998,504897.874,37435.83903,707490129.1,31.70387219,19.11021724,112.9620168,21.3345211
29,0.378452427,-5.099950802,-10.1999016,473994.5613,36003.62582,654317984,21.84529816,12.86114082,72.52126253,14.15562394
30,0.389523087,-12.89386444,-25.78772887,480416.6667,38588.05031,692565251.6,18.52199131,11.00046816,57.50326134,11.56061222
31,0.526739511,-3.113234584,-6.226469169,451025.8359,38572.56839,523377279.6,21.39334745,10.87614427,52.48724959,9.397834615
32,0.535202182,-10.62790794,-21.25581589,400697.5334,38394.25799,365608572.6,24.71818611,9.41612878,38.0097501,7.865328296
33,0.582960571,-1.708620041,-3.417240082,261256.3177,27595.26675,225996791,29.75841912,9.618653013,33.90926338,7.00420093
34,0.621106445,-4.049844601,-8.099689202,279368.5601,29850.28622,-175662703.7,-55.13367957,61.33946442,575.9684319,22.99641492
35,0.659354099,-2.990262262,-5.980524523,303215.2778,34142.85714,122654761.9,135.9972081,54.32508801,484.0553812,20.45647247
36,0.33370248,-1.374250271,-2.748500543,689658.8431,194064.6667,1101201000,20.48698234,11.62281333,62.62820736,19.51818458
37,0.44475063,-1.890480342,-3.780960684,661984.1154,192636.5,1129095077,38.72243991,21.386393,112.7287102,25.7066407
38,0.479574995,-1.938745535,-3.87749107,667739.6275,198080.3529,923920098,28.44053886,18.55241758,94.71252298,20.98089021
39,0.572676369,-16.96208273,-33.92416547,671643.0566,216623.1321,990714792.5,21.39685968,31.7304553,98.38075447,23.0588978
40,0.637831913,25.67801803,51.35603606,778265.9149,263351.2766,1224889128,28.42711519,44.98501989,132.9415205,32.65745188
41,0.675936495,4.051583777,8.103167554,860181.3721,290573,1471104953,26.8807547,46.20789806,136.7889861,34.95363982
42,0.103916836,-0.494424796,-0.988849592,814281.3125,277834.5833,1347894417,13.29367566,3.651662919,106.4978042,27.32472811
43,0.165378419,-0.652852307,-1.305704614,810683.88,271766.6,1369430580,18.40200137,4.322102272,124.0296728,23.15181015
44,0.179144893,-0.324118811,-0.648237621,871730.2766,301172.9574,1265481745,28.43048547,5.621055675,159.4524501,27.90663158
45,1.654169868,10.64011134,21.28022267,293028.4771,233753.0917,591731045.9,21.78033935,44.34358697,55.77122917,8.203945063
46,1.870479034,9.231601848,18.4632037,284786.9464,241685.2946,579362607.1,22.3766662,45.26634379,53.63472045,7.485559353
47,2.098962981,9.695076356,19.39015271,268241.6121,240595.0948,601568008.6,29.93725167,66.70412492,74.6570886,8.984464113
48,2.085151284,5.824580929,11.64916186,216820.8571,202510.1786,595744992.9,44.05255792,121.9987808,130.8880947,16.07042755
49,1.873614991,4.232926851,8.465853702,221103.9795,209500.6438,621507780.8,39.70566337,112.7034505,118.9676273,16.81228547
50,1.754357101,3.045547045,6.09109409,211659.5811,208566.7365,696506973,39.28702783,130.5269614,132.4789155,18.72429715
51,1.501169807,2.371801968,4.743603936,206517.6554,213831.6622,714310608.1,27.04685758,94.86517106,92.03912171,15.48400051
52,1.49956498,2.321092572,4.642185145,188590.9423,204101.109,667086365.4,18.90187057,67.41279155,62.56592973,10.85020909
53,1.141284491,1.852488176,3.704976351,195304.2278,214448.8861,616368443,13.84357911,44.3155715,40.44851619,9.730130954
54,0.692763004,5.998006278,11.99601256,239684.9261,72631,606355346.3,31.80191573,74.78940208,287.8285617,24.94666548
55,0.707178271,5.075635106,10.15127021,233391.8691,81410.17091,646656298.2,23.30024922,59.15132045,195.5175402,19.42375191
56,0.568395508,-8.177592465,-16.35518493,232026.3357,89322.45848,714443559.6,22.08265517,62.56194917,186.3828377,22.41321086
57,0.688989787,32.31986256,64.63972512,223925.6754,85540.42623,668540718,23.59568764,30.94684824,114.7658018,19.6479822
58,0.63743311,56.40425991,112.8085198,238621.6723,101176.7669,743538935.8,25.84315674,34.11402545,120.9695041,22.24560771
59,0.639139092,12.46049875,24.92099751,245515.6471,118670.183,748232588.2,24.57946631,33.0699109,105.6565295,22.12610194
60,0.605089386,11.51992749,23.03985498,230820.1934,119107.0525,733711436.1,17.97268236,25.0686987,77.5778212,18.76685901
61,0.449065554,3.723668241,7.447336481,312023.478,218176.656,822239020,26.26352355,32.00146838,88.94987649,37.31982952
62,0.633273636,6.17000265,12.3400053,309068.7658,219441.8717,853800342.2,14.84046919,24.96160297,51.78866167,15.22384071
63,0.633273636,6.17000265,12.3400053,666060.3696,83774.27174,872803614.1,14.84046919,24.96160297,51.78866167,15.22384071
64,0.633273636,6.17000265,12.3400053,627125.6513,82709.83077,940032353.8,14.84046919,24.96160297,51.78866167,15.22384071
65,0.633273636,6.17000265,12.3400053,575920.2919,70308.74163,948156320.6,14.84046919,24.96160297,51.78866167,15.22384071
66,0.633273636,6.17000265,12.3400053,550413.6789,71886.88991,952809651.4,14.84046919,24.96160297,51.78866167,15.22384071
67,0.633273636,6.17000265,12.3400053,511700.681,61967.58621,997413530.2,14.84046919,24.96160297,51.78866167,15.22384071
68,0.633273636,6.17000265,12.3400053,541963.5138,67897.93578,1054126454,14.84046919,24.96160297,51.78866167,15.22384071
69,0.633273636,6.17000265,12.3400053,599104.7385,77328.97436,1199063210,14.84046919,24.96160297,51.78866167,15.22384071
70,0.633273636,6.17000265,12.3400053,607848.5211,79512.33684,1217244684,14.84046919,24.96160297,51.78866167,15.22384071
71,0.638899349,1.551279625,3.102559249,604898.7853,7533.340314,1285576194,14.98065093,29.95140874,1558.762449,17.20170777
72,0.783049667,3.746935204,7.493870407,16734.55556,0,43093230444,24.1132148,32.50338407,253.0255796,18.99971738
73,0.804254067,3.638735305,7.27747061,11140.33333,0,43179080667,21.94196833,29.59489124,224.9169204,17.33034766
74,0.733475662,3.143065364,6.286130728,6825.25,0,49606464625,20.90571208,29.39627493,217.1337085,18.22675641
75,0.761196079,3.00159664,6.00319328,9427.375,0,49857879500,20.66130543,30.84307052,236.3878811,18.04820324
76,0.743437295,2.281035386,4.562070771,6913.625,0,52740685750,25.08260834,42.17418996,90.98435552,23.78398948
77,0.695735809,2.140924287,4.281848573,4456.75,0,53335368375,15.04810451,25.68222689,57.73863131,14.98148396
78,0.70271631,2.041061816,4.082123631,2842.142857,0,60733734714,14.50568571,25.21005483,54.10527542,14.61284212
79,0.662922019,1.781902687,3.563805374,288.8,0,42257312200,18.85851933,33.17007279,70.13690498,20.23078472
80,0.676053447,1.756388205,3.512776409,5966.3,0,41693960400,19.70088686,37.79045581,78.04771848,21.1837937
81,1.140141665,-9.760539146,-19.52107829,185716.8367,0,2971040816,27.35171524,66.287736,102.9997189,8.781321316
82,1.215672932,-7.008717874,-14.01743575,185594.6667,0,2996090667,-9.271364939,-16.56427095,-25.86471233,-2.26768509
83,1.824480082,-5.049551305,-10.09910261,351141.2429,0,-2949661017,244.3082978,-577.768549,-867.983939,-50.83483676
84,1.302472825,15.58058582,31.16117164,460645.1613,0,442693548.4,539.3446649,467.3954478,11475.71558,30.90414448
85,1.286928751,46.02435514,92.04871028,422944.8819,0,569417322.8,109.9872826,78.33325129,1807.519309,4.878935657
86,2.430593648,-3.522045635,-7.04409127,256650,0,-2740691667,104.4074943,-469.7363944,-1045960.606,-20.06606389
87,2.874513578,-23.0689686,-46.13793721,249000,0,375714285.7,977.7114662,591.1046082,11295.1683,23.06774627
88,2.712670627,-36.89483762,-73.78967523,258763.6364,0,565572727.3,130.444493,112.5119556,2272.062024,5.55700822
89,2.626576708,-27.5473083,-55.09461661,372801.7241,0,436344827.6,90.71432378,56.60005099,1331.872718,3.470993037
90,1.132270812,28.75264208,57.50528417,235440.8127,164849.7968,652752288.9,22.53333771,60.9653517,81.27717787,9.875043885
91,0.916498475,18.75885722,37.51771444,221980.8119,170325.3511,657541482.8,22.06041987,39.29326863,60.6036582,9.944654546
92,0.921141874,7.791079834,15.58215967,229117.9646,192299.6077,675518463,19.47053541,26.42033425,39.57422971,7.9983407
93,0.941914174,-10.29009369,-20.58018737,224650.8203,204218.5752,686580568.6,35.25123975,45.14043293,62.51647093,12.83985572
94,1.317223757,5.727144316,11.45428863,180197.8399,230120.1032,272441106.8,54.4238373,65.14242872,60.74529792,9.441645794
95,1.570980865,16.75108669,33.50217338,157506.3682,218498.3249,334380902.5,78.83352545,126.1216317,111.646,18.32917848
96,1.404307744,-9.832190867,-19.66438173,160854.6926,233954.0989,316703339.2,60.93531258,104.3601278,78.15007963,15.7123299
97,1.35564715,7.003715098,14.0074302,154865.9711,230138.5018,355060314.1,67.70429933,136.7508145,100.2416944,18.39299927
98,1.391342672,-25.70966481,-51.41932961,162245.0945,250083.7164,354550734.5,63.69987419,131.0131094,91.86311303,17.02501674
99,0.813475784,3.538730849,7.077461698,37505.07853,0,127218256.5,52.99027394,116.429286,1844.372606,48.80519384
100,0.810118328,4.029266118,8.058532235,112556.8009,0,147702421.8,52.68972747,82.09060574,1844.372606,44.97382669
101,0.774685548,3.153425753,6.306851506,99705.97368,0,152732359.6,47.85523523,88.61252599,1844.372606,46.45000008
102,0.81620381,3.130774815,6.26154963,90336.48988,0,154444036.4,45.26562693,92.13120499,1844.372606,42.49542474
103,0.872166487,2.348271924,4.696543848,84773.25191,0,162100225.2,49.58400711,112.951415,1844.372606,45.4979454
104,0.812254488,2.563768367,5.127536733,83693.52985,0,169454149.3,47.32883656,105.069317,1844.372606,44.4444551
105,0.871312712,3.165618438,6.331236875,79732.18182,0,173319941.8,48.73342935,108.4902133,1844.372606,41.88940157
106,0.850026471,2.667092161,5.334184321,81024.85714,0,177974685.7,54.5077924,137.566458,1844.372606,48.35068379
107,0.741845479,3.387402835,6.774805671,108049.3213,0,195249335.7,98.61498153,209.209015,1844.372606,89.73955341
108,0.741845479,3.387402835,6.774805671,48064.59677,0,342532838.7,98.61498153,209.209015,1844.372606,89.73955341
109,0.741845479,3.387402835,6.774805671,37608.03797,0,290846974.7,98.61498153,209.209015,1844.372606,89.73955341
110,0.193498656,0.483796702,0.967593403,68716.89333,0,328908373.3,-2.6406572,-10.95297248,1844.372606,-7.078663287
111,0.125221353,0.316743446,0.633486891,52504.34831,0,538707427,-6.999167363,-59.54323191,1844.372606,-36.33535229
112,0.052836929,0.172499314,0.344998628,42039.4902,0,694560872.5,-19.56658831,-255.8431363,1844.372606,-223.9290848
113,0.466801502,1.750830619,3.501661238,378865.4512,124230.6127,724388617.5,34.47792468,64.83751025,198.4908508,61.49167713
114,0.445939088,2.003193474,4.006386948,412081.6269,141910.1281,748480088.9,30.05099364,53.87848909,157.2474702,54.99325002
115,0.438836373,2.668223699,5.336447398,355827.548,129771.0572,690173075.7,33.28141503,63.72824166,175.9966284,61.55390211
116,0.443402963,2.002573777,4.005147555,346210.3431,132480.763,756384020.6,33.41796768,68.76858867,187.800872,60.41098931
117,0.442646704,1.504592226,3.009184451,337230.642,134736.1738,828022745,34.06795986,79.18253026,207.1411328,62.51230419
118,0.42637291,1.555566621,3.111133241,331167.2136,135220.7029,896318011.3,32.07222287,82.57307609,210.3253484,61.49142402
119,0.383325693,1.081938886,2.163877772,314162.6867,135568.9913,947952790.7,28.56527407,83.01414733,197.6774253,62.33445348
120,0.339866999,1.280546187,2.561092373,244414.1812,38032.42761,690499140,23.2361797,64.88526369,420.9648929,57.95518798
121,0.34250554,1.2390123,2.478024601,255976.4952,109659.5374,722446668.2,24.42355681,68.09235257,159.3821323,59.73427266
122,0.34250554,1.2390123,2.478024601,41620.14894,28242.51064,260664191.5,24.42355681,68.09235257,159.3821323,59.73427266
123,0.34250554,1.2390123,2.478024601,41716.85149,28996,357504257.4,24.42355681,68.09235257,159.3821323,59.73427266
124,0.34250554,1.2390123,2.478024601,37521.85714,26233,409617455.4,24.42355681,68.09235257,159.3821323,59.73427266
125,0.34250554,1.2390123,2.478024601,66277.48299,21865.37415,343166605.4,24.42355681,68.09235257,159.3821323,59.73427266
126,0.540487227,1.048144848,2.096289696,72977.76692,23983.93233,412638526.3,13.82124573,77.6333531,245.1704039,16.93186016
127,0.547860247,1.015887835,2.03177567,74944.71429,21850,426558381,14.78577545,82.96211359,295.85885,19.26170902
128,0.880396679,2.386506562,4.773013123,67117.94891,20335.08759,343919854,1.422623559,7.357553074,24.66593465,0.837656406
129,0.915390673,3.187762199,6.375524399,73994.89076,23323.12605,414171042,23.10592323,133.0380584,417.951022,13.50326606
130,0.751732706,-143.5833111,-287.1666222,79080.29907,38766.42991,214056392.5,-115.9691593,-890.137405,-590.5960162,-57.57505907
131,1.049236388,5.263440078,10.52688016,7131.243243,0,663232783.8,64.45073611,2183.527522,4968.216061,34.41537903
132,1.251725639,4.866417902,9.732835804,6104.9,0,628835025,43.6340759,333.7616421,380.873364,20.53486836
133,1.233831564,7.260179185,14.52035837,5161.04,0,449452520,21.12514983,146.8162147,168.8769125,9.77759174
134,0.969338216,4.945455058,9.890910115,2699.571429,0,371467746,23.606249,179.3097331,138.8515016,12.48225683
135,0.909528168,2.267384615,4.534769229,4610.129032,0,544787290.3,21.52389666,368.4998759,269.7819826,17.13671851
136,0.900448041,2.066625902,4.133251804,4375.934579,0,419129271,12.61491559,218.5723884,140.1182688,10.7501129
137,0.748152725,1.863486971,3.726973943,2766.460317,0,321383619,-0.399586747,-44.44450548,140.1182688,-0.434024797
138,0.663404607,2.9099685,5.819937,2266.693694,0,241417405.4,-36.91254987,-3883.717603,140.1182688,-44.29450165
139,1.01738857,3.918264282,7.836528564,4231.280992,0,180154958.7,16.19212111,689.4108226,140.1182688,12.28454889
140,0.697765683,1.744855377,3.489710753,153038.0844,126324.1981,474081110.4,18.52195967,53.45825864,67.39651126,21.84170112
141,0.508403583,3.45545622,6.91091244,167896.951,129753.9804,495098846.4,25.74391656,42.12957841,72.17862941,28.51969917
142,0.767072926,3.441621034,6.883242068,156789.4212,128419.4855,523139752.4,32.55403282,57.06655351,96.59592978,27.04961982
143,0.662220219,3.829344966,7.658689932,162549.0529,118419.4912,497055750,28.01828602,43.44229033,85.03463825,25.10958712
144,0.620906491,4.196927445,8.39385489,167923.4827,118411.5462,500162942.2,26.85594072,39.45053226,1304.78177,23.88196114
145,0.635635115,4.666443157,9.332886313,178728.6328,126251.7761,527530603,26.22364387,39.56107369,87.31737136,23.65047647
146,0.614916441,4.874439689,9.748879378,170868.3876,127600.6479,541299284,28.99636439,41.0571402,85.69725664,26.9772904
147,0.595236788,5.101980339,10.20396068,193770.7886,126812.3429,534476248.6,28.76360924,40.67603663,93.49958441,27.2486019
148,0.613445227,3.645302509,7.290605019,175885.3453,123859.6547,527327663,27.72142289,40.25903104,89.20390317,24.59902357
149,1.296476577,7.131862463,14.26372493,91872.68383,24048.60229,204961507.9,36.0880253,63.66718333,201.1471067,17.77868956
150,1.264519618,8.388567813,16.77713563,86516.7449,22396.58801,194134373.7,38.9044928,67.23866192,220.7735994,18.05299626
151,1.167421267,-26.85024112,-53.70048223,108903.8643,24561.59003,223676986.1,42.309607,70.53944107,247.4363228,19.13137197
152,1.068033857,-16.2631048,-32.52620961,171185.772,39644.33814,220163145.5,42.61528199,44.16242118,161.8715432,18.87671856
153,1.273441996,-27.13355591,-54.26711182,168293.7164,45758.86198,232381751.6,52.26416065,56.56878498,189.7043896,21.0347
154,1.357176318,-281.9248539,-563.8497079,150180.1218,44564.23052,230727906.7,59.41731394,72.70177234,212.7513935,24.32325309
155,1.359270896,61.93324686,123.8664937,146145.7323,42758.01641,227721532.3,57.70464364,71.52669036,207.442874,21.61889885
156,1.245282424,61.17617317,122.3523463,144376.8984,43977.68593,224003682.2,58.77173681,74.02254626,197.2296161,22.65203431
157,1.269727961,192.3409247,384.6818494,137392.8826,41914.8389,218131551.8,64.89014659,72.44134555,195.7900886,25.22915476
158,1.227048553,20.76858683,41.53717365,137392.8826,41914.8389,218131551.8,0,0,195.7900886,0
159,2.064235635,23.51461727,47.02923454,1143977.816,0,1150760061,32.90865726,33.23737041,195.7900886,6.565010142
160,1.89694511,19.23268739,38.46537478,1141761.73,0,1214754194,28.21444998,30.14928393,195.7900886,6.735020898
161,1.844916374,15.18761436,30.37522871,951764.5307,0,1490657516,22.66720776,30.79216236,195.7900886,5.003664343
162,2.068428458,15.23838779,30.47677559,983109.669,0,1651133789,30.23614195,45.17501887,195.7900886,5.394586151
163,2.313896309,15.32309839,30.64619677,1010389.325,0,1788351495,28.26954554,44.38041306,195.7900886,5.056611239
164,1.970836317,12.03439353,24.06878707,1058515.004,0,1988659773,13.43129622,20.28578424,195.7900886,3.134335341
165,1.373644173,8.967878192,17.93575638,1100447.756,0,1911248972,-5.323787427,-7.422033131,195.7900886,-1.913174354
166,1.049532802,6.89797681,13.79595362,1118013.787,0,1944922318,4.434470255,5.327387008,195.7900886,2.205878825
167,0.325509033,1.213024266,2.426048532,878586.6364,0,28162636364,14.61264947,33.00695489,195.7900886,29.99412636
168,0.386221346,2.077713933,4.155427865,933211.2308,0,23878656769,32.21546148,72.66479417,195.7900886,56.05866807
169,0.448851635,1.790127804,3.580255608,233217.5,0,25692429667,31.28369042,76.0634704,195.7900886,47.7182154
170,0.257435558,-1.298947521,-2.597895042,517215.5464,156112.2243,1141018922,13.51864005,27.71203006,91.83102856,24.45233465
171,0.24989575,-8.085093404,-16.17018681,519823.6615,165284.456,1156710606,13.00599857,25.836945,75.62782394,24.19776556
172,0.267688871,-10.91639026,-21.83278052,415148.6598,138639.7589,1014155586,17.14788162,35.66243142,100.0520229,31.43404724
173,0.252746631,-1.067687521,-2.135375043,396878.9352,138797.5803,959602973.5,16.21705225,35.78774817,94.69418068,31.92136504
174,0.271209161,-4.593657596,-9.187315192,419960.5187,154691.8472,1092310350,17.66562101,35.9500607,81.8001817,32.74763223
175,0.28991615,-7.635404506,-15.27080901,433293.8937,164774.8972,1202518369,18.49099075,40.3716805,87.31707264,33.30545528
176,0.283184293,-1.573971787,-3.147943574,456134.1113,183534.5408,1413449151,17.99808146,45.05010144,92.37346011,34.87656419
177,0.269965324,-8.280772143,-16.56154429,463923.829,142556.5714,1578324045,13.82851,35.35472884,70.1765857,27.88884007
178,0.250880152,4.744600644,9.489201287,231193.7838,34418.27027,2859968622,17.16039256,94.48353296,93.83637483,37.00388743
179,0.250880152,4.744600644,9.489201287,182185.5176,147159.196,308585806.5,17.16039256,94.48353296,93.83637483,37.00388743
180,0.250880152,4.744600644,9.489201287,201191.6346,166801.4784,311063317.3,17.16039256,94.48353296,93.83637483,37.00388743
181,0.250880152,4.744600644,9.489201287,191186.1098,178204.7,345145356.1,17.16039256,94.48353296,93.83637483,37.00388743
182,0.250880152,4.744600644,9.489201287,168466.96,172981.4689,331138144.4,17.16039256,94.48353296,93.83637483,37.00388743
183,0.250880152,4.744600644,9.489201287,172120.4514,168222.2854,301950413,17.16039256,94.48353296,93.83637483,37.00388743
184,0.729340646,3.946052224,7.892104447,183660.2116,126996.4418,420323473.5,31.72314086,41.3316671,63.37917603,23.99258167
185,0.760489193,4.191658065,8.38331613,183178.3052,133603.1471,441724318.8,28.88053019,40.73656473,58.96730448,23.11829087
186,0.822882733,3.858206199,7.716412397,166508.9536,124502.1067,413165923.4,31.95851761,47.76340882,65.18818976,23.25058165
187,0.885451922,3.540756148,7.081512297,176819.1659,131633.1773,423712513.6,36.8622737,53.91233312,72.21300758,26.36373162
188,0.805551874,3.907192513,7.814385026,160850.9659,126654.0064,396381940.3,33.62692245,49.9500232,62.41537221,25.69969031
189,0.798358997,3.822650624,7.645301248,150209.0658,127222.4733,393048806.6,36.29835321,57.68052413,66.72739886,27.50607563
190,0.838068158,4.358317787,8.716635575,164164.8395,134920.8685,369137528,36.54882522,52.13607377,58.15189341,25.69913118
191,0.801706406,4.250740165,8.50148033,141870.9838,119256.0097,320254281.1,44.1439544,65.86821675,70.85985654,29.83257024
192,0.76004411,6.05154186,12.10308372,147504.269,132285.5608,325909768.2,46.75066401,67.04989266,69.93025721,30.93668669
193,0.76004411,6.05154186,12.10308372,147504.269,132285.5608,325909768.2,46.75066401,67.04989266,69.93025721,30.93668669
194,0.76004411,6.05154186,12.10308372,147504.269,132285.5608,325909768.2,46.75066401,67.04989266,69.93025721,30.93668669
195,0.76004411,6.05154186,12.10308372,147504.269,132285.5608,325909768.2,46.75066401,67.04989266,69.93025721,30.93668669
196,0.76004411,6.05154186,12.10308372,425902.8545,136850.1727,703582800,46.75066401,67.04989266,69.93025721,30.93668669
197,0.76004411,6.05154186,12.10308372,430092.8929,136304.5804,772419303.6,46.75066401,67.04989266,69.93025721,30.93668669
198,0.76004411,6.05154186,12.10308372,515839.1237,172176.7938,911808020.6,46.75066401,67.04989266,69.93025721,30.93668669
199,0.989938752,1.779507665,3.55901533,85581.83333,0,434459203.7,41.61010587,206.3940198,69.93025721,33.63499078
200,1.043440887,1.732319212,3.464638424,71645.0297,0,416291613.9,39.12254389,209.8602978,780.098407,30.2560515
201,0.925185887,1.45206103,2.904122061,62518.47768,0,446659343.8,31.75428617,220.8080775,780.098407,27.89984684
202,1.007900524,1.619989663,3.239979326,69762.60563,0,416720137.3,40.31527021,233.9793717,780.098407,32.69339623
203,0.918460346,1.447075806,2.894151613,62999.84691,0,435083759,35.40135459,236.1033584,780.098407,31.90044311
204,0.88044664,1.348309415,2.69661883,74484.14921,0,500231130.2,39.52333978,260.7033236,780.098407,36.18139023
205,0.991039509,1.575614321,3.151228642,71055.67353,0,484812447.1,40.72428223,259.2776186,780.098407,32.30353732
206,0.853613368,1.273218727,2.546437455,77919.66667,0,561939154.4,38.22761979,265.4199578,780.098407,36.24694656
207,0.726909043,1.185041674,2.370083349,72307.84989,0,532813167,33.13637615,225.126392,780.098407,36.36134293
208,1.018116896,27.27725657,54.55451314,6180.993789,0,140607496.9,69.39701684,1514.883726,780.098407,32.76425831
209,0.844823389,7.359608975,14.71921795,5422.464968,0,167214535,29.92375876,772.8281607,780.098407,17.39815185
210,0.768796348,-2.823025589,-5.646051179,7108.394737,0,86080263.16,10.48040523,5.828205447,780.098407,3.47873931
211,0.672431316,-3.136576169,-6.273152337,6791.337838,0,122760270.3,33.19031525,17.61404619,780.098407,12.81757273
212,0.920996118,2.991124696,5.982249392,5764.980769,0,288301153.8,9.083752818,416.1275409,780.098407,6.20382031
213,0.851210209,3.184705154,6.369410308,3230.266667,0,235035716.7,33.38901065,2333.25987,780.098407,29.97528423
214,0.74543404,1.677313732,3.354627464,2380.191489,0,278824191.5,-32.15919046,-3780.323248,780.098407,-33.52584179
215,0.204377544,-1.245061001,-2.490122002,174479.5082,103488.2787,227328082,-2.263641192,-2.930683767,-4.941083848,-3.593361267
216,0.474816866,-0.445762337,-0.891524673,10348.79592,102893.5714,-102063102,313.6077986,-3148.856911,-316.7046988,-208.9248702
217,0.474816866,-0.445762337,-0.891524673,170675.6441,148052.0847,369995322,313.6077986,-3148.856911,-316.7046988,-208.9248702
218,0.474816866,-0.445762337,-0.891524673,124905.5286,125811.0143,327548600,313.6077986,-3148.856911,-316.7046988,-208.9248702
219,0.212773779,1.208324146,2.416648292,129449.9107,163365.9464,305650196.4,-26.49879726,-43.41304429,-43.54712098,-59.85659262
220,0.393008725,2.769266858,5.538533716,256507.4545,430104.2273,768285863.6,9.382894589,15.68753019,6.69532896,9.429368959
221,0.652192317,1.82416984,3.64833968,57338.26667,208547.6222,447012422.2,-13.15033457,-108.0127989,-29.69713392,-14.95532271
222,0.652192317,1.82416984,3.64833968,13886.01042,88086.63542,19683760.42,-13.15033457,-108.0127989,-29.69713392,-14.95532271
223,0.652192317,1.82416984,3.64833968,43236.46667,39.56666667,178816466.7,-13.15033457,-108.0127989,-29.69713392,-14.95532271
224,0.150911151,0.483785959,0.967571918,3208,0.038461538,772565307.7,-7.409580211,-1572.417145,-148834000,-26.07334853
225,0.150911151,0.483785959,0.967571918,16230.51786,0.017857143,376237821.4,-7.409580211,-1572.417145,-148834000,-26.07334853
226,1.131521022,6.610129627,13.22025925,16230.51786,0.017857143,376237821.4,0,0,0,0
227,1.154592426,6.509487472,13.01897494,241372.0821,28629.13929,413880639.3,68.58965804,114.8879268,974.7981875,38.14105085
228,0.788833574,1.841344067,3.682688133,266093.2213,21731.25,743421864.8,45.72455377,123.5823776,1360.165418,43.27422158
229,0.782125909,2.185365152,4.370730303,165254.3511,19947.81915,420078391.5,32.45075542,79.47910963,588.3986265,31.83251969
