,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류),매출액(수익)감소,매출원가감소,매출액(수익)감소(연결),매출원가감소(연결)
5025,(주)오뚜기,7310,2017,46.09,2050191923.0,1580549681.0,2126150492.0,1649224696.0,식료품 제조업,-0.04442853275254075,-0.049564468578068066,-0.0543199065327498,-0.07607145970120738
5026,(주)오뚜기,7310,2018,33.21,2097129576.0,1657086580.0,2246764231.0,1847750040.0,식료품 제조업,-0.022381856389402235,-0.04618762828916278,-0.05368330923904583,-0.10744166673106932
5027,(주)오뚜기,7310,2019,18.84,2108629851.0,1672323258.0,2359651225.0,1951178385.0,식료품 제조업,-0.005453908847276392,-0.00911108419207311,-0.0478405421970783,-0.05300814410159633
5028,(주)오르비텍,46120,2011,-26.17,32731290.0,30565049.0,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",,,,
5029,(주)오르비텍,46120,2012,6.84,36516649.0,31633442.0,38544757.0,32814838.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.103661182054246,-0.03377416216673481,,
5030,(주)오르비텍,46120,2013,-4.19,14954785.0,16843502.0,23864548.0,24641135.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",1.441803676883352,0.87807986723901,0.6151471630638049,0.33170967976921517
5031,(주)오르비텍,46120,2014,-1.47,20791755.0,20650300.0,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.28073483936300714,-0.18434589328000078,,
5032,(주)오르비텍,46120,2015,2.24,32098342.0,28682446.0,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.35224831862032,-0.2800369954501091,,
5033,(주)오르비텍,46120,2016,4.44,41747970.0,36758379.0,,,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.23114005303730936,-0.21970318658502325,,
5034,(주)오르비텍,46120,2017,4.08,47332946.0,40324481.0,47516202.0,40324481.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.11799341625598372,-0.08843516175694859,,
5035,(주)오르비텍,46120,2018,4.48,67921225.0,58877000.0,69213196.0,60969961.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.30311995992416213,-0.3151063912903171,-0.31348059696593117,-0.33861724136579324
5036,(주)오르비텍,46120,2019,3.02,74556580.0,66228349.0,74944341.0,66458489.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.08899757741033722,-0.11100003413945891,-0.07647201808072474,-0.08258580781154985
5037,(주)오리엔탈정공,14940,2011,-3.54,389403693.0,423833170.0,407039310.0,469133571.0,기타 기계 및 장비 제조업,,,,
5038,(주)오리엔탈정공,14940,2012,-3.42,247349591.0,279052540.0,254795775.0,284364807.0,기타 기계 및 장비 제조업,0.5743049803547078,0.5188292856965215,0.5975120074106409,0.6497596026360604
5039,(주)오리엔탈정공,14940,2013,0.32,163794152.0,148227133.0,175658587.0,158464373.0,기타 기계 및 장비 제조업,0.5101246777113263,0.8826009405444009,0.45051704759528777,0.7945030899784647
5040,(주)오리엔탈정공,14940,2014,-4.71,150862832.0,165233532.0,163659053.0,176386737.0,기타 기계 및 장비 제조업,0.08571574475017146,-0.10292341266420427,0.07332031916376786,-0.10160834258190285
5041,(주)오리엔탈정공,14940,2015,-0.74,117675144.0,107409934.0,178690825.0,169063039.0,기타 기계 및 장비 제조업,0.2820280211426807,0.5383449728216014,-0.08412167776381356,0.04331933250058281
5042,(주)오리엔탈정공,14940,2016,0.28,82027963.0,66818233.0,182955369.0,165619171.0,기타 기계 및 장비 제조업,0.43457352464061555,0.6074943795655297,-0.023309203896607157,0.020793897102648822
5043,(주)오리엔탈정공,14940,2017,0.62,47621915.0,37550583.0,100983082.0,87971665.0,기타 기계 및 장비 제조업,0.7224835036558274,0.7794193235295441,0.8117427729131895,0.8826422234932123
5044,(주)오리엔탈정공,14940,2018,-0.42,41201091.0,35782830.0,77475080.0,68786923.0,기타 기계 및 장비 제조업,0.15584111595491487,0.04940226918888193,0.30342662440619617,0.2789010056460877
5045,(주)오리엔탈정공,14940,2019,1.6,59522470.0,52151674.0,130107247.0,115928924.0,기타 기계 및 장비 제조업,-0.3078060940683409,-0.31386996321537064,-0.4045290959080857,-0.4066457219942799
5046,(주)오리엔트바이오,2630,2011,2.17,20723448.0,17866453.0,47564586.0,35763557.0,의료용 물질 및 의약품 제조업,,,,
5047,(주)오리엔트바이오,2630,2012,-5.08,18112961.0,12546503.0,52052582.0,37430885.0,의료용 물질 및 의약품 제조업,0.14412259817707332,0.4240185492324036,-0.08622042994908495,-0.04454417788946214
5048,(주)오리엔트바이오,2630,2013,0.98,20028720.0,14148109.0,76980372.0,59229682.0,의료용 물질 및 의약품 제조업,-0.09565059574451089,-0.1132028315586203,-0.3238200771490166,-0.36803839331772875
5049,(주)오리엔트바이오,2630,2014,-0.49,20126910.0,18581748.0,83722281.0,70482194.0,의료용 물질 및 의약품 제조업,-0.0048785432040983935,-0.23860182583468467,-0.08052705826302081,-0.159650421778868
5050,(주)오리엔트바이오,2630,2015,0.27,20723879.0,16174288.0,93709381.0,77161906.0,의료용 물질 및 의약품 제조업,-0.028805852417879876,0.14884488269282703,-0.10657524245091321,-0.08656748318269898
5051,(주)오리엔트바이오,2630,2016,0.03,20071140.0,17275521.0,105049546.0,88964054.0,의료용 물질 및 의약품 제조업,0.032521271836079065,-0.06374528444033613,-0.10795063312315505,-0.13266198503049334
5052,(주)오리엔트바이오,2630,2017,-3.28,19180238.0,18043722.0,109019002.0,100648064.0,의료용 물질 및 의약품 제조업,0.046448954387323035,-0.042574420066990616,-0.03641068003906328,-0.11608777690944955
5053,(주)오리엔트바이오,2630,2018,-1.29,25657392.0,24229980.0,121207763.0,106283139.0,의료용 물질 및 의약품 제조업,-0.2524478715529622,-0.25531420166256846,-0.10056089394208191,-0.053019463416487916
5054,(주)오리엔트바이오,2630,2019,-2.94,26717684.0,26229415.0,30373354.0,27362556.0,의료용 물질 및 의약품 제조업,-0.03968502659137671,-0.07622873022520708,2.9905952763728365,2.8842547823383167
5055,(주)오리엔트정공,65500,2011,-4.65,23002501.0,24436084.0,,,자동차 및 트레일러 제조업,,,,
5056,(주)오리엔트정공,65500,2012,0.77,30406732.0,26860344.0,,,자동차 및 트레일러 제조업,-0.2435063064324045,-0.0902542424624197,,
5057,(주)오리엔트정공,65500,2013,0.82,36003959.0,31582443.0,,,자동차 및 트레일러 제조업,-0.1554614313387036,-0.14951658426170514,,
5058,(주)오리엔트정공,65500,2014,1.19,46998361.0,41929335.0,,,자동차 및 트레일러 제조업,-0.23393160455106082,-0.2467697615523833,,
5059,(주)오리엔트정공,65500,2015,1.09,53726370.0,48865969.0,53726370.0,48865969.0,자동차 및 트레일러 제조업,-0.12522731388701674,-0.1419522449252976,,
5060,(주)오리엔트정공,65500,2016,-0.27,52824038.0,48657500.0,71001875.0,66557974.0,자동차 및 트레일러 제조업,0.01708184444362243,0.004284416585315727,-0.2433105463764161,-0.2658134545982424
5061,(주)오리엔트정공,65500,2017,0.8,61682435.0,56092865.0,97067185.0,84091164.0,자동차 및 트레일러 제조업,-0.1436129588593576,-0.13255455930090218,-0.2685285454605488,-0.2085021679566714
5062,(주)오리엔트정공,65500,2018,-3.71,62891832.0,59506567.0,98179112.0,91080664.0,자동차 및 트레일러 제조업,-0.01922979441909086,-0.05736681129664227,-0.011325494571594822,-0.07673966891589636
5063,(주)오리엔트정공,65500,2019,-2.22,65499093.0,61888002.0,97332735.0,87764918.0,자동차 및 트레일러 제조업,-0.03980606265799742,-0.03847975250517863,0.008695707564366705,0.03777985641141943
5064,(주)오리온,271560,2017,9.27,399269518.0,214788484.0,1117220559.0,593476572.0,식료품 제조업,,,,
5065,(주)오리온,271560,2018,16.77,711901798.0,378104559.0,1926947889.0,1049975126.0,식료품 제조업,-0.43915085040984825,-0.43193363082405994,-0.42021236517206095,-0.43477082713290865
5066,(주)오리온,271560,2019,30.0,732834534.0,385943779.0,2023296057.0,1110079910.0,식료품 제조업,-0.02856406873423899,-0.020311818525257277,-0.04761941173495798,-0.05414455613380122
5067,(주)오리온홀딩스,1800,2011,5.67,757148093.0,459995857.0,1914267055.0,1077177023.0,금융업,,,,
5068,(주)오리온홀딩스,1800,2012,6.86,820657451.0,498713460.0,2368032597.0,1348410619.0,금융업,-0.07738838893452026,-0.07763496698083906,-0.1916213242059522,-0.20115059328229748
5069,(주)오리온홀딩스,1800,2013,6.87,792163680.0,471307421.0,2485195930.0,1407923899.0,금융업,0.035969549878883615,0.05814896557718322,-0.04714450542336113,-0.04227023920985377
5070,(주)오리온홀딩스,1800,2014,8.03,751706999.0,442810637.0,2463037805.0,1360632333.0,금융업,0.05381974765942016,0.06435433483048873,0.008996258585645216,0.03475704997817364
5071,(주)오리온홀딩스,1800,2015,10.1,707437986.0,368147165.0,2382377301.0,1267654384.0,금융업,0.06257652808595437,0.20280876534795536,0.03385714931305921,0.07334645008414217
5072,(주)오리온홀딩스,1800,2016,12.97,679379953.0,366030186.0,2386269282.0,1235596513.0,금융업,0.04129947149029285,0.005783618622099107,-0.0016309898590900103,0.025945258555452076
5073,(주)오리온홀딩스,1800,2017,5.85,13596540.0,0.0,112748278.0,85244092.0,금융업,48.96712053213538,inf,20.164574078905222,13.494805258762097
5074,(주)오리온홀딩스,1800,2018,14.38,26308919.0,0.0,1997682828.0,1100287564.0,금융업,-0.48319655398992256,,-0.9435604709517982,-0.9225256244012224
5075,(주)오리온홀딩스,1800,2019,24.37,28973423.0,0.0,2103591289.0,1175362310.0,금융업,-0.09196372827608253,,-0.0503465010307903,-0.0638737054619354
5076,(주)오리콤,10470,2011,1128.69,98285803.0,51303426.0,104216744.0,56316764.0,전문 서비스업,,,,
5077,(주)오리콤,10470,2012,3916.3,108574328.0,61470740.0,112494057.0,64819518.0,전문 서비스업,-0.09476019966708889,-0.16540087202464132,-0.07358000254182316,-0.1311758288606836
5078,(주)오리콤,10470,2013,11111111.11,94941548.0,54017691.0,100030921.0,58569763.0,전문 서비스업,0.14359129682612717,0.13797422403708445,0.124592834649598,0.10670616850541123
5079,(주)오리콤,10470,2014,11111111.11,90527249.0,51552186.0,94512857.0,54854136.0,전문 서비스업,0.0487621025576509,0.04782542102094371,0.058384268290609394,0.06773649666088989
5080,(주)오리콤,10470,2015,11111111.11,96003504.0,55544693.0,126262025.0,79541695.0,전문 서비스업,-0.057042240874874736,-0.07187918024859728,-0.2514546079868432,-0.31037255366509353
5081,(주)오리콤,10470,2016,11111111.11,98148956.0,58646799.0,161929811.0,107693576.0,전문 서비스업,-0.02185914234278763,-0.05289471979536343,-0.22026695257490297,-0.261407244940961
5082,(주)오리콤,10470,2017,11111111.11,100266090.0,60473259.0,167439882.0,113467782.0,전문 서비스업,-0.021115154684898954,-0.030202771112435002,-0.03290775730479791,-0.05088850683624009
5083,(주)오리콤,10470,2018,11111111.11,106964120.0,63878293.0,182757797.0,124744739.0,전문 서비스업,-0.0626194092000196,-0.053305024916680224,-0.08381538435812946,-0.09040026128877467
5084,(주)오리콤,10470,2019,88.4,113009121.0,72241694.0,198545882.0,142271616.0,전문 서비스업,-0.053491266426185194,-0.11576972433675213,-0.07951857193391702,-0.12319306895340248
5085,(주)오스코텍,39200,2011,0.55,15401169.0,11068458.0,25966280.0,16314584.0,의료용 물질 및 의약품 제조업,,,,
5086,(주)오스코텍,39200,2012,-0.81,13473249.0,10112274.0,24755850.0,16625258.0,의료용 물질 및 의약품 제조업,0.14309243449742523,0.0945567732836353,0.04889470569582543,-0.018686867897027525
5087,(주)오스코텍,39200,2013,-1.43,11380797.0,9079853.0,21858819.0,12481641.0,의료용 물질 및 의약품 제조업,0.1838581252262034,0.11370459411622633,0.13253373844213634,0.33197694117303966
5088,(주)오스코텍,39200,2014,-1.42,6959954.0,5142304.0,17110321.0,9519931.0,의료용 물질 및 의약품 제조업,0.6351827900011983,0.7657168848827296,0.27752243806530574,0.31110624646334095
5089,(주)오스코텍,39200,2015,1.02,6392975.0,3583643.0,18335818.0,9852533.0,의료용 물질 및 의약품 제조업,0.08868781748716364,0.4349375760922614,-0.06683623277674332,-0.033758019384456765
5090,(주)오스코텍,39200,2016,-2.51,4660728.0,3042194.0,3553891.0,1495578.0,의료용 물질 및 의약품 제조업,0.3716687607601216,0.177979773807982,4.1593642010967695,5.58777609726808
5091,(주)오스코텍,39200,2017,-11.98,3700345.0,1679957.0,3908491.0,1679957.0,의료용 물질 및 의약품 제조업,0.2595387727360557,0.8108761117100021,-0.09072555111422798,-0.10975221389595091
5092,(주)오스코텍,39200,2018,4.85,11688259.0,2437565.0,18702672.0,2437565.0,의료용 물질 및 의약품 제조업,-0.6834135006761913,-0.3108052503215299,-0.7910196468183798,-0.3108052503215299
5093,(주)오스코텍,39200,2019,-16.36,4374303.0,2094622.0,4368520.0,2094622.0,의료용 물질 및 의약품 제조업,1.6720277493351512,0.1637254836433495,3.2812375816065855,0.1637254836433495
5094,(주)오스테오닉,226400,2018,0.19,9084786.0,5168048.0,,,"의료, 정밀, 광학기기 및 시계 제조업",,,,
5095,(주)오스테오닉,226400,2019,0.35,11161204.0,6132118.0,,,"의료, 정밀, 광학기기 및 시계 제조업",-0.1860388897111817,-0.15721647887402038,,
5096,(주)오스템,31510,2011,3.48,209955054.0,176889024.0,216802492.0,176855128.0,자동차 및 트레일러 제조업,,,,
5097,(주)오스템,31510,2012,1.98,234039456.0,200660905.0,240296767.0,202350205.0,자동차 및 트레일러 제조업,-0.10290744309369784,-0.11846792478086351,-0.0977719146758225,-0.1259948167584016
5098,(주)오스템,31510,2013,2.26,247032588.0,210591922.0,254979890.0,216630368.0,자동차 및 트레일러 제조업,-0.05259683390435921,-0.04715763503977138,-0.05758541585377576,-0.0659194882593746
5099,(주)오스템,31510,2014,0.81,211058257.0,184987003.0,218064766.0,190856064.0,자동차 및 트레일러 제조업,0.17044739926948227,0.1384146917608044,0.16928513797593508,0.13504576936051663
5100,(주)오스템,31510,2015,2.43,198944026.0,167352855.0,209187050.0,174803675.0,자동차 및 트레일러 제조업,0.06089266033049919,0.10537106164098604,0.04243912804353807,0.09183095835942809
5101,(주)오스템,31510,2016,2.65,191142538.0,158087231.0,199278597.0,164436595.0,자동차 및 트레일러 제조업,0.04081502778831994,0.05861083113031438,0.049721611598861265,0.06304606343861596
5102,(주)오스템,31510,2017,1.1,168927130.0,141969410.0,179488801.0,150316294.0,자동차 및 트레일러 제조업,0.13150882276872874,0.11353023866197655,0.11025643878472395,0.09393726138564859
5103,(주)오스템,31510,2018,-0.38,142300336.0,119960028.0,152338949.0,127905381.0,자동차 및 트레일러 제조업,0.1871168737085765,0.18347263140018608,0.1782200295999154,0.1752147784931738
5104,(주)오스템,31510,2019,-1.94,123697655.0,104631752.0,147018157.0,120243347.0,자동차 및 트레일러 제조업,0.1503883076845717,0.14649736535043398,0.036191393692957256,0.06372106391882122
5105,(주)오이솔루션,138080,2014,39.74,71441080.0,42688586.0,71969430.0,43217843.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,
5106,(주)오이솔루션,138080,2015,1.45,59340845.0,39692168.0,59415535.0,39685934.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.2039107296163376,0.07549141684576162,0.21128977463553933,0.08899649432466425
5107,(주)오이솔루션,138080,2016,13.22,79590081.0,52965005.0,79719996.0,53089192.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.25441909023814163,-0.25059635130781166,-0.25469721548907254,-0.2524667921109065
5108,(주)오이솔루션,138080,2017,-3.98,76535200.0,53914122.0,76593767.0,53973467.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.03991471897897961,-0.017604237346200313,0.04081571023918957,-0.016383513032431286
5109,(주)오이솔루션,138080,2018,0.49,81406056.0,54117169.0,81504310.0,54106030.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.059834074261010756,-0.0037519885787078034,-0.060248875182183616,-0.0024500596329096774
5110,(주)오이솔루션,138080,2019,111.38,210242068.0,122834724.0,210283059.0,122834724.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.6127984433638657,-0.5594310204987313,-0.6124066751378199,-0.559521703325519
5111,(주)오킨스전자,80580,2014,7.69,42722030.0,29477284.0,47008167.0,32156267.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,
5112,(주)오킨스전자,80580,2015,-7.97,36035203.0,29319716.0,38312775.0,31165773.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.18556373888056077,0.005374131181898215,0.22695803162261152,0.031781467445071876
5113,(주)오킨스전자,80580,2016,-12.63,23335685.0,24178283.0,25087832.0,25729509.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.5442102085282691,0.2126467375702402,0.5271457095216517,0.2112851823173151
5114,(주)오킨스전자,80580,2017,0.07,37111838.0,31066239.0,39319105.0,32956177.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.3712064328368754,-0.22171837408448444,-0.36194295368625506,-0.21928113810045383
5115,(주)오킨스전자,80580,2018,1.03,31857846.0,25039950.0,34065696.0,26835601.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.16491987562498733,0.24066697417526792,0.15421405157845594,0.22807672539176596
5116,(주)오킨스전자,80580,2019,1.31,36620071.0,27877936.0,38478884.0,29544336.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.13004412252504918,-0.10180043458023579,-0.11469116412004049,-0.09168373254352374
5117,(주)오텍,67170,2011,2.93,60602560.0,54865269.0,355808679.0,308317024.0,자동차 및 트레일러 제조업,,,,
5118,(주)오텍,67170,2012,1.34,79301124.0,72502145.0,437597549.0,385968420.0,자동차 및 트레일러 제조업,-0.23579191639200472,-0.24326005803000725,-0.18690431467658883,-0.20118587940433055
5119,(주)오텍,67170,2013,1.58,76197412.0,69717297.0,449123861.0,385528383.0,자동차 및 트레일러 제조업,0.04073251201759976,0.039944864758597855,-0.025663993835321967,0.0011413867808534345
5120,(주)오텍,67170,2014,1.92,103757178.0,95595334.0,493892213.0,422480760.0,자동차 및 트레일러 제조업,-0.2656179218752461,-0.27070397599112944,-0.09064397214944549,-0.08746523036930723
5121,(주)오텍,67170,2015,2.62,106771331.0,100008426.0,564434327.0,492395487.0,자동차 및 트레일러 제조업,-0.0282299843204165,-0.044127201841972795,-0.12497842640956172,-0.14198896790457383
5122,(주)오텍,67170,2016,6.47,121690058.0,114323206.0,709690713.0,603457354.0,자동차 및 트레일러 제조업,-0.12259610394794947,-0.12521324848080276,-0.20467561902560785,-0.18404261090502844
5123,(주)오텍,67170,2017,5.96,120168133.0,110491643.0,824117388.0,693424681.0,자동차 및 트레일러 제조업,0.012664963347645585,0.03467740089628317,-0.13884754364629423,-0.12974347389864538
5124,(주)오텍,67170,2018,4.21,107877546.0,99182885.0,918665962.0,772319810.0,자동차 및 트레일러 제조업,0.113930910145101,0.11401924838141177,-0.10291942654995201,-0.1021534446979937
5125,(주)오텍,67170,2019,3.74,100678798.0,92523131.0,952257433.0,780952281.0,자동차 및 트레일러 제조업,0.07150212500550514,0.07197934103635123,-0.035275619633834875,-0.011053775256211845
5126,(주)오파스넷,173130,2018,18.43,79083415.0,66645503.0,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,
5127,(주)오파스넷,173130,2019,11.75,104149383.0,90595709.0,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.24067322607182415,-0.26436358039871405,,
5128,(주)오픈베이스,49480,2011,4.26,47612500.0,38557073.0,106729345.0,82363607.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,
5129,(주)오픈베이스,49480,2012,4.18,40729288.0,31237237.0,112550354.0,84203568.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",0.16899907506362497,0.23433045630764335,-0.05171915318898064,-0.02185134245142676
5130,(주)오픈베이스,49480,2013,2.01,43579562.0,30829873.0,114214257.0,87025720.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.06540391571627086,0.013213288293467832,-0.014568260072820857,-0.03242894169677654
5131,(주)오픈베이스,49480,2014,3.79,42821599.0,28526084.0,114130145.0,79816673.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",0.017700483347200556,0.08076078721495737,0.0007369832045687842,0.09032006382927035
5132,(주)오픈베이스,49480,2015,5.24,48722174.0,33860389.0,118626820.0,84210111.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.12110656228106734,-0.1575382078451609,-0.037906056994531256,-0.052172333557427564
5133,(주)오픈베이스,49480,2016,8.7,47632719.0,31080577.0,156599517.0,121149288.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",0.02287198847498082,0.08943888010830688,-0.2424828487817111,-0.3049062657305918
5134,(주)오픈베이스,49480,2017,2.18,43174318.0,28379062.0,136597377.0,105573239.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",0.10326511700775447,0.09519394968022551,0.1464313622947533,0.1475378528454545
5135,(주)오픈베이스,49480,2018,-1.61,45006289.0,29003605.0,146734696.0,119030448.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.04070477794781081,-0.021533288706696976,-0.06908603947358162,-0.1130568625600737
5136,(주)오픈베이스,49480,2019,2.75,53749679.0,38416795.0,157437309.0,125860083.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.16266869240279555,-0.24502798840975673,-0.06798015710494645,-0.05426370964652868
5137,(주)오하임아이엔티,309930,2018,-5.05,,,,,소매업; 자동차 제외,,,,
5138,(주)오하임아이엔티,309930,2019,-1.45,,,,,소매업; 자동차 제외,,,,
5139,(주)옵투스제약,131030,2011,11111111.11,,,,,의료용 물질 및 의약품 제조업,,,,
5140,(주)옵투스제약,131030,2012,3.72,,,,,의료용 물질 및 의약품 제조업,,,,
5141,(주)옵투스제약,131030,2013,11.33,26849589.0,11814053.0,,,의료용 물질 및 의약품 제조업,,,,
5142,(주)옵투스제약,131030,2014,48.6,32565661.0,13114026.0,,,의료용 물질 및 의약품 제조업,-0.17552451952380146,-0.09912844461342382,,
5143,(주)옵투스제약,131030,2015,166.58,38559068.0,15390726.0,,,의료용 물질 및 의약품 제조업,-0.1554344363302557,-0.14792674497616293,,
5144,(주)옵투스제약,131030,2016,232.98,44719857.0,19604819.0,,,의료용 물질 및 의약품 제조업,-0.1377640585925845,-0.21495189524575564,,
5145,(주)옵투스제약,131030,2017,261.97,49808082.0,22127427.0,,,의료용 물질 및 의약품 제조업,-0.10215661386037712,-0.11400367516747428,,
5146,(주)옵투스제약,131030,2018,11111111.11,49624684.0,22489985.0,,,의료용 물질 및 의약품 제조업,0.0036957011151950107,-0.01612086446478288,,
5147,(주)옵투스제약,131030,2019,3846.18,60441371.0,23518647.0,,,의료용 물질 및 의약품 제조업,-0.17896164201834536,-0.043738145310825066,,
5148,(주)옵트론텍,82210,2011,2.39,81739829.0,61231061.0,111812801.0,87426780.0,"의료, 정밀, 광학기기 및 시계 제조업",,,,
5149,(주)옵트론텍,82210,2012,3.86,135589715.0,98311968.0,171335252.0,134705695.0,"의료, 정밀, 광학기기 및 시계 제조업",-0.3971531764042723,-0.37717592022977303,-0.3474034111789207,-0.35097933313064456
5150,(주)옵트론텍,82210,2013,5.94,172803336.0,124227215.0,202747539.0,150548109.0,"의료, 정밀, 광학기기 및 시계 제조업",-0.21535244551065844,-0.2086116717661263,-0.15493301252845293,-0.1052315708595184
5151,(주)옵트론텍,82210,2014,-5.76,65708006.0,62563610.0,82963525.0,85545211.0,"의료, 정밀, 광학기기 및 시계 제조업",1.6298672950142483,0.9856145609244735,1.44381538754531,0.7598660081626311
5152,(주)옵트론텍,82210,2015,0.38,122800361.0,94379332.0,135475041.0,109301760.0,"의료, 정밀, 광학기기 및 시계 제조업",-0.46492009091080766,-0.3371047593343848,-0.3876102609926503,-0.21734827508724472
5153,(주)옵트론텍,82210,2016,2.74,121716274.0,79129965.0,138077754.0,94459813.0,"의료, 정밀, 광학기기 및 시계 제조업",0.008906672578557573,0.1927129248698644,-0.018849618599676817,0.15712445884261914
5154,(주)옵트론텍,82210,2017,3.88,149943083.0,98225971.0,154613398.0,104518903.0,"의료, 정밀, 광학기기 및 시계 제조업",-0.18825015756145283,-0.19440893081118027,-0.10694832539674214,-0.09624182527059244
5155,(주)옵트론텍,82210,2018,3.2,128773136.0,93476941.0,143579294.0,102462161.0,"의료, 정밀, 광학기기 및 시계 제조업",0.16439723111193005,0.05080429407718851,0.07685024555142331,0.020073185846626835
5156,(주)옵트론텍,82210,2019,4.56,163866344.0,119105416.0,238899888.0,186071223.0,"의료, 정밀, 광학기기 및 시계 제조업",-0.2141575087560384,-0.21517472387653638,-0.39899806901541957,-0.4493390254117908
5157,(주)옵티팜,153710,2018,-4.12,13958304.0,8437163.0,,,의료용 물질 및 의약품 제조업,,,,
5158,(주)옵티팜,153710,2019,-7.51,13652787.0,9151104.0,,,의료용 물질 및 의약품 제조업,0.022377628831388052,-0.07801692560810149,,
5159,(주)와이비엠넷,57030,2011,19.13,103140710.0,55356534.0,103140710.0,55356534.0,교육 서비스업,,,,
5160,(주)와이비엠넷,57030,2012,4.82,96068853.0,54060638.0,96068853.0,54060638.0,교육 서비스업,0.07361238090351718,0.023971156241256345,0.07361238090351718,0.023971156241256345
5161,(주)와이비엠넷,57030,2013,4.81,84559310.0,48158238.0,84559310.0,48158238.0,교육 서비스업,0.13611207328915054,0.12256262365745192,0.13611207328915054,0.12256262365745192
5162,(주)와이비엠넷,57030,2014,4.05,73918903.0,42255694.0,73918903.0,42255694.0,교육 서비스업,0.14394703611875842,0.13968635800893484,0.14394703611875842,0.13968635800893484
5163,(주)와이비엠넷,57030,2015,0.85,66471184.0,38782947.0,66825043.0,38790930.0,교육 서비스업,0.11204432585404225,0.08954314379461674,0.10615571171424461,0.08931892068584074
5164,(주)와이비엠넷,57030,2016,-6.77,66293209.0,38697840.0,68386271.0,39079837.0,교육 서비스업,0.0026846641260042186,0.0021992700367772463,-0.022829553025343348,-0.007392738101747968
5165,(주)와이비엠넷,57030,2017,2.19,60986567.0,36615163.0,60928090.0,36615163.0,교육 서비스업,0.0870132926157329,0.05688017830208758,0.12240956511192129,0.06731293262302288
5166,(주)와이비엠넷,57030,2018,1.65,62611447.0,35439741.0,62611447.0,35439741.0,교육 서비스업,-0.025951803988813738,0.03316677737571502,-0.026885770584410867,0.03316677737571502
5167,(주)와이비엠넷,57030,2019,4.46,60080366.0,33649735.0,60080366.0,33649735.0,교육 서비스업,0.042128255343850604,0.053195248045786986,0.042128255343850604,0.053195248045786986
5168,(주)와이솔,122990,2011,7.33,86885952.0,64721255.0,106673305.0,79822794.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,
5169,(주)와이솔,122990,2012,5.41,88901414.0,58879261.0,122573594.0,92789031.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.02267075302086871,0.09921989340185502,-0.12972034580302835,-0.13973889866357156
5170,(주)와이솔,122990,2013,6.85,140079249.0,104548735.0,174086344.0,133978685.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.3653491531782841,-0.43682474015587086,-0.29590345122073447,-0.30743438032699005
5171,(주)와이솔,122990,2014,6.2,191288239.0,164794896.0,229375102.0,195230352.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.2677058990542539,-0.36558268770654156,-0.24104079962436376,-0.3137404935888248
