,회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS),자기자본순이익률(개별)
2667,(주)새로닉스,42600,2016/12,6758887.0,52743153.0,12.814719286880708
2668,(주)새로닉스,42600,2017/12,2743241.0,54970583.0,4.990380036536997
2669,(주)새로닉스,42600,2018/12,2051059.0,56428715.0,3.634778853284183
2670,(주)새로닉스,42600,2019/12,352818.0,55828811.0,0.6319640230203004
2671,(주)서린바이오사이언스,38070,2011/12,3292809.0,30801293.0,10.690489519384787
2672,(주)서린바이오사이언스,38070,2012/12,4809270.0,37303091.0,12.892416877732732
2673,(주)서린바이오사이언스,38070,2013/12,4156748.0,41046007.0,10.127045975507434
2674,(주)서린바이오사이언스,38070,2014/12,2657019.0,42599145.0,6.237258987240237
2675,(주)서린바이오사이언스,38070,2015/12,1905414.0,45306357.0,4.205621740896095
2676,(주)서린바이오사이언스,38070,2016/12,3980611.0,48558119.0,8.197621905411946
2677,(주)서린바이오사이언스,38070,2017/12,1846208.0,51233471.0,3.603519269658696
2678,(주)서린바이오사이언스,38070,2018/12,2376267.0,53194485.0,4.46713038015125
2679,(주)서린바이오사이언스,38070,2019/12,8313596.0,58956201.0,14.101308868256284
2680,(주)서부티엔디,6730,2011/12,444548.0,416308747.0,0.10678324757850934
2681,(주)서부티엔디,6730,2012/12,300389.0,432594152.0,0.06943898770041626
2682,(주)서부티엔디,6730,2013/12,-20475815.0,412466351.0,-4.964238888907571
2683,(주)서부티엔디,6730,2014/12,240283.0,412657845.0,0.05822814297884001
2684,(주)서부티엔디,6730,2015/12,-13213704.0,401645524.0,-3.2898920093530037
2685,(주)서부티엔디,6730,2016/12,2812946.0,452534076.0,0.6215987147009897
2686,(주)서부티엔디,6730,2017/12,-26557902.0,483586172.0,-5.491865470462625
2687,(주)서부티엔디,6730,2018/12,-10377413.0,648431070.0,-1.6003879949799447
2688,(주)서부티엔디,6730,2019/12,47094.0,672403697.0,0.007003828237428624
2689,(주)서산,79650,2011/12,484209.0,27692397.0,1.7485268610008733
2690,(주)서산,79650,2012/12,4012770.0,31670362.0,12.670426691049505
2691,(주)서산,79650,2013/12,1841715.0,33225709.0,5.543041985951301
2692,(주)서산,79650,2014/12,1910105.0,34935814.0,5.467469571483292
2693,(주)서산,79650,2015/12,1833925.0,36569739.0,5.014870354967532
2694,(주)서산,79650,2016/12,2366409.0,38536147.0,6.140751435269333
2695,(주)서산,79650,2017/12,2311985.0,40348132.0,5.730091792105766
2696,(주)서산,79650,2018/12,111792.0,39134068.0,0.28566414306838733
2697,(주)서산,79650,2019/12,138652.0,37571893.0,0.3690311797704736
2698,(주)서연,7860,2011/12,40718993.0,288107816.0,14.133248297574822
2699,(주)서연,7860,2012/12,42795903.0,367507126.0,11.644917872966632
2700,(주)서연,7860,2013/12,-20059020.0,401289377.0,-4.998642164404965
2701,(주)서연,7860,2014/12,291926695.0,308041755.0,94.76854688092529
2702,(주)서연,7860,2015/12,3056011.0,307539970.0,0.9936955511831519
2703,(주)서연,7860,2016/12,31093534.0,345233216.0,9.00653024070546
2704,(주)서연,7860,2017/12,3149.0,341919351.0,0.0009209774149343188
2705,(주)서연,7860,2018/12,1304740.0,341047330.0,0.3825686012554328
2706,(주)서연,7860,2019/12,-40964731.0,298948920.0,-13.702919883436943
2707,(주)서연이화,200880,2014/12,13669706.0,301693074.0,4.530997619123334
2708,(주)서연이화,200880,2015/12,49918432.0,345745523.0,14.43791131895582
2709,(주)서연이화,200880,2016/12,43531762.0,385529908.0,11.291409848286012
2710,(주)서연이화,200880,2017/12,43159268.0,431638386.0,9.998941104371566
2711,(주)서연이화,200880,2018/12,-8117231.0,660584522.0,-1.2287952153986437
2712,(주)서연이화,200880,2019/12,-64811428.0,608804158.0,-10.645694045998944
2713,(주)서연탑메탈,19770,2011/12,9909071.0,57374393.0,17.270894700358745
2714,(주)서연탑메탈,19770,2012/12,7182226.0,63417667.0,11.325276283026936
2715,(주)서연탑메탈,19770,2013/12,5630836.0,68441936.0,8.227172299743245
2716,(주)서연탑메탈,19770,2014/12,6894261.0,74309680.0,9.277742818970557
2717,(주)서연탑메탈,19770,2015/12,1792611.0,74570616.0,2.403910677095654
2718,(주)서연탑메탈,19770,2016/12,5705368.0,79239531.0,7.200153670773241
2719,(주)서연탑메탈,19770,2017/12,-8212019.0,70312475.0,-11.679320063758244
2720,(주)서연탑메탈,19770,2018/12,-4201350.0,66466278.0,-6.321024926354384
2721,(주)서연탑메탈,19770,2019/12,-250223.0,65742170.0,-0.38061262656830464
2722,(주)서울리거,43710,2011/12,-866515.0,9685555.0,-8.946467187476609
2723,(주)서울리거,43710,2012/12,1371537.0,11475644.0,11.951721402302127
2724,(주)서울리거,43710,2013/12,-11530811.0,1486777.0,-775.557531492618
2725,(주)서울리거,43710,2014/12,-7303393.0,17548978.0,-41.617198448821355
2726,(주)서울리거,43710,2015/12,-6527779.0,14226923.0,-45.88328059412425
2727,(주)서울리거,43710,2016/12,-1818892.0,39667083.0,-4.585393889437245
2728,(주)서울리거,43710,2017/12,-1335012.0,37000902.0,-3.6080525820694853
2729,(주)서울리거,43710,2018/12,-2727076.0,49286761.0,-5.533080171366912
2730,(주)서울리거,43710,2019/12,-6359212.0,52562036.0,-12.098488726730448
2731,(주)서울옥션,63170,2011/12,-5719367.0,49921709.0,-11.456673087854425
2732,(주)서울옥션,63170,2012/12,2121187.0,51791217.0,4.0956500404306
2733,(주)서울옥션,63170,2013/12,1850161.0,52807483.0,3.5035962611586693
2734,(주)서울옥션,63170,2014/12,3120077.0,54866054.0,5.686716598937478
2735,(주)서울옥션,63170,2015/12,7318320.0,60555017.0,12.085406565074534
2736,(주)서울옥션,63170,2016/12,2809793.0,61124269.0,4.596853338237877
2737,(주)서울옥션,63170,2017/12,2591766.0,60385355.0,4.292043989805143
2738,(주)서울옥션,63170,2018/12,3310264.0,61953084.0,5.343178718915753
2739,(주)서울옥션,63170,2019/12,-6587779.0,53689020.0,-12.270253768833927
2740,(주)서울제약,18680,2011/12,1333418.0,20382799.0,6.54187876748429
2741,(주)서울제약,18680,2012/12,5102761.0,25383598.0,20.1025914450741
2742,(주)서울제약,18680,2013/12,617911.0,32252090.0,1.915878939938466
2743,(주)서울제약,18680,2014/12,-695966.0,31100098.0,-2.2378257457581
2744,(주)서울제약,18680,2015/12,-783061.0,33528488.0,-2.3355094330528714
2745,(주)서울제약,18680,2016/12,-4458632.0,36794334.0,-12.117713558832182
2746,(주)서울제약,18680,2017/12,-10577449.0,37121829.0,-28.493878898046752
2747,(주)서울제약,18680,2018/12,-7623976.0,30310098.0,-25.15325420590854
2748,(주)서울제약,18680,2019/12,-1869378.0,28450543.0,-6.570623274220109
2749,(주)서원,21050,2011/12,5556209.0,101271286.0,5.486460397076423
2750,(주)서원,21050,2012/12,8975476.0,106806647.0,8.403480730932412
2751,(주)서원,21050,2013/12,-8934351.0,96152692.0,-9.291836571772738
2752,(주)서원,21050,2014/12,-8552514.0,87481946.0,-9.776318876125595
2753,(주)서원,21050,2015/12,-37672768.0,57038836.0,-66.04757502414671
2754,(주)서원,21050,2016/12,2160696.0,81247606.0,2.6593965119415333
2755,(주)서원,21050,2017/12,-2991987.0,77555244.0,-3.857878391820932
2756,(주)서원,21050,2018/12,1603099.0,80191714.0,1.99908309728858
2757,(주)서원,21050,2019/12,1545016.0,80874831.0,1.910379262492678
2758,(주)서원인텍,93920,2011/12,8031797.0,82185060.0,9.77281880672716
2759,(주)서원인텍,93920,2012/12,15736736.0,94844800.0,16.59209150106279
2760,(주)서원인텍,93920,2013/12,27355926.0,118832536.0,23.020569046847577
2761,(주)서원인텍,93920,2014/12,37565967.0,148958503.0,25.21908198822326
2762,(주)서원인텍,93920,2015/12,16834322.0,156492825.0,10.757248455320557
2763,(주)서원인텍,93920,2016/12,16864711.0,162197536.0,10.397636989997185
2764,(주)서원인텍,93920,2017/12,5775990.0,155697526.0,3.709750661034909
2765,(주)서원인텍,93920,2018/12,-4175198.0,145942328.0,-2.8608547343441035
2766,(주)서원인텍,93920,2019/12,7098443.0,147460771.0,4.813783999542495
2767,(주)서전기전,189860,2014/12,9587822.0,32198647.0,29.777095913377977
2768,(주)서전기전,189860,2015/12,680015.0,30672190.0,2.217040909044969
2769,(주)서전기전,189860,2016/12,1781572.0,31795496.0,5.603221286436293
2770,(주)서전기전,189860,2017/12,2791479.0,33650084.0,8.295607820770968
2771,(주)서전기전,189860,2018/12,3367830.0,36912428.0,9.123837640807588
2772,(주)서전기전,189860,2019/12,1336274.0,37763763.0,3.5385085961904803
2773,(주)서진시스템,178320,2017/12,-2167679.0,85669814.0,-2.5302716310321394
2774,(주)서진시스템,178320,2018/12,10881019.0,161243281.0,6.748199945149963
2775,(주)서진시스템,178320,2019/12,9581343.0,166930806.0,5.7397093020685475
2776,(주)서진오토모티브,122690,2011/12,,,
2777,(주)서진오토모티브,122690,2012/12,208232.0,89502538.0,0.23265485499416788
2778,(주)서진오토모티브,122690,2013/12,4579766.0,94722732.0,4.834917557065394
2779,(주)서진오토모티브,122690,2014/12,7005795.0,95325704.0,7.349324165494754
2780,(주)서진오토모티브,122690,2015/12,3198539.0,96735447.0,3.306480818763364
2781,(주)서진오토모티브,122690,2016/12,2750156.0,97750661.0,2.8134397986321544
2782,(주)서진오토모티브,122690,2017/12,-8557290.0,88650161.0,-9.652875870129552
2783,(주)서진오토모티브,122690,2018/12,-7098211.0,83349806.0,-8.516169791684938
2784,(주)서진오토모티브,122690,2019/12,-16479737.0,66606631.0,-24.741886434700472
2785,(주)서플러스글로벌,140070,2017/12,19531124.0,107809473.0,18.116333803060144
2786,(주)서플러스글로벌,140070,2018/12,19690664.0,122660300.0,16.053004924983878
2787,(주)서플러스글로벌,140070,2019/12,2460792.0,123635268.0,1.9903641087266457
2788,(주)서한,11370,2011/12,-6756228.0,74582209.0,-9.058766280306877
2789,(주)서한,11370,2012/12,4026131.0,77845752.0,5.171934108877258
2790,(주)서한,11370,2013/12,14759904.0,91742466.0,16.08840991913167
2791,(주)서한,11370,2014/12,26460800.0,116226377.0,22.7666048645739
2792,(주)서한,11370,2015/12,32288231.0,150109586.0,21.50977286687074
2793,(주)서한,11370,2016/12,64691147.0,212412199.0,30.455476335424596
2794,(주)서한,11370,2017/12,77467236.0,286447772.0,27.04410491976178
2795,(주)서한,11370,2018/12,42121689.0,298356975.0,14.117883116357511
2796,(주)서한,11370,2019/12,9848609.0,302099855.0,3.2600508861548443
2797,(주)서흥,8490,2011/12,15837267.0,179653114.0,8.815470351379492
2798,(주)서흥,8490,2012/12,-11432173.0,163534095.0,-6.990696955274068
2799,(주)서흥,8490,2013/12,6668178.0,175546728.0,3.7985202435672853
2800,(주)서흥,8490,2014/12,19147426.0,191486879.0,9.999340999233688
2801,(주)서흥,8490,2015/12,19967896.0,211461950.0,9.442784387451265
2802,(주)서흥,8490,2016/12,19383243.0,224962743.0,8.61620139473495
2803,(주)서흥,8490,2017/12,12601632.0,231343504.0,5.447151868158788
2804,(주)서흥,8490,2018/12,21412306.0,229022194.0,9.349445844536797
2805,(주)서흥,8490,2019/12,30217864.0,247486042.0,12.209926570323509
2806,(주)서희건설,35890,2011/12,8089118.0,228324593.0,3.5428150308801825
2807,(주)서희건설,35890,2012/12,-11312391.0,249369831.0,-4.536391172354767
2808,(주)서희건설,35890,2013/12,-58988437.0,191418704.0,-30.81644362193571
2809,(주)서희건설,35890,2014/12,5656647.0,196584146.0,2.8774685624953706
2810,(주)서희건설,35890,2015/12,4226264.0,201010338.0,2.1025107673815264
2811,(주)서희건설,35890,2016/12,12591567.0,212926980.0,5.913561071499722
2812,(주)서희건설,35890,2017/12,37713012.0,255874328.0,14.738880721164024
2813,(주)서희건설,35890,2018/12,46732414.0,293791884.0,15.90663886412873
2814,(주)서희건설,35890,2019/12,63998782.0,401421805.0,15.943025815451156
2815,(주)선광,3100,2011/12,70788479.0,269960091.0,26.221831063169997
2816,(주)선광,3100,2012/12,17292626.0,284425936.0,6.079834435351915
2817,(주)선광,3100,2013/12,14754067.0,297215556.0,4.96409649567602
2818,(주)선광,3100,2014/12,-11510493.0,282915374.0,-4.068528633583553
2819,(주)선광,3100,2015/12,12772347.0,292860628.0,4.36123731866067
2820,(주)선광,3100,2016/12,19343529.0,309880812.0,6.242248067944265
2821,(주)선광,3100,2017/12,12832332.0,320291842.0,4.006449842703144
2822,(주)선광,3100,2018/12,8560337.0,319837088.0,2.6764679023090654
2823,(주)선광,3100,2019/12,2447723.0,319502756.0,0.7661038767377644
2824,(주)선앤엘,2820,2011/12,8387958.0,273087394.0,3.0715288161561936
2825,(주)선앤엘,2820,2012/12,632119.0,271377128.0,0.23293009424139827
2826,(주)선앤엘,2820,2013/12,542600.0,270030069.0,0.20094058487982683
2827,(주)선앤엘,2820,2014/12,572552.0,277135036.0,0.20659675812335762
2828,(주)선앤엘,2820,2015/12,3302999.0,277220388.0,1.191470448414494
2829,(주)선앤엘,2820,2016/12,3636424.0,279457420.0,1.3012443899324628
2830,(주)선앤엘,2820,2017/12,-15000219.0,261451936.0,-5.73727593281237
2831,(주)선앤엘,2820,2018/12,-2071651.0,255606197.0,-0.8104854359223537
2832,(주)선앤엘,2820,2019/12,-38328008.0,218945705.0,-17.505713574057093
2833,(주)선익시스템,171090,2017/12,9780141.0,90857449.0,10.764269861902022
2834,(주)선익시스템,171090,2018/12,5452247.0,84241661.0,6.472150400738181
2835,(주)선익시스템,171090,2019/12,7163682.0,90952729.0,7.876269441019192
2836,(주)선진,136490,2011/12,15627201.0,85770578.0,18.219768788313402
2837,(주)선진,136490,2012/12,30193063.0,116212380.0,25.98093507765696
2838,(주)선진,136490,2013/12,29560302.0,145554460.0,20.308757285760944
2839,(주)선진,136490,2014/12,24362298.0,168788246.0,14.433646049026425
2840,(주)선진,136490,2015/12,20367005.0,192234914.0,10.594852192146531
2841,(주)선진,136490,2016/12,26428864.0,215003864.0,12.292273965829748
2842,(주)선진,136490,2017/12,34762370.0,338657529.0,10.264756287169389
2843,(주)선진,136490,2018/12,19384204.0,349111677.0,5.5524364485808935
2844,(주)선진,136490,2019/12,26837228.0,375019061.0,7.156230386913586
2845,(주)성광벤드,14620,2011/12,20460589.0,300711593.0,6.804057268254369
2846,(주)성광벤드,14620,2012/12,52828419.0,349709877.0,15.10635600377967
2847,(주)성광벤드,14620,2013/12,67738020.0,411777012.0,16.450170365508406
2848,(주)성광벤드,14620,2014/12,43639730.0,443554395.0,9.838642225605723
2849,(주)성광벤드,14620,2015/12,18323112.0,455890497.0,4.019191477026993
2850,(주)성광벤드,14620,2016/12,2751067.0,457569150.0,0.6012352449897463
2851,(주)성광벤드,14620,2017/12,-18651597.0,436935018.0,-4.268734761835912
2852,(주)성광벤드,14620,2018/12,-6461322.0,424707343.0,-1.5213586735654816
2853,(주)성광벤드,14620,2019/12,9392350.0,430920177.0,2.179603207579672
2854,(주)성도이엔지,37350,2011/12,10623522.0,100345189.0,10.586976920238797
2855,(주)성도이엔지,37350,2012/12,5575706.0,104843749.0,5.318110095433539
2856,(주)성도이엔지,37350,2013/12,9003856.0,114040468.0,7.895316599367165
2857,(주)성도이엔지,37350,2014/12,17726607.0,131033361.0,13.528315892011653
2858,(주)성도이엔지,37350,2015/12,4921356.0,134086338.0,3.6702889148930296
2859,(주)성도이엔지,37350,2016/12,13761281.0,146321728.0,9.404810336848946
2860,(주)성도이엔지,37350,2017/12,20145344.0,164807682.0,12.22354671549837
2861,(주)성도이엔지,37350,2018/12,4439672.0,162008381.0,2.740396498376217
2862,(주)성도이엔지,37350,2019/12,-64418428.0,106289007.0,-60.60685843080649
2863,(주)성안,11300,2011/12,1688864.0,73042021.0,2.312181367489818
2864,(주)성안,11300,2012/12,1757336.0,74572576.0,2.356544582823584
2865,(주)성안,11300,2013/12,3471959.0,78063644.0,4.44760047327537
2866,(주)성안,11300,2014/12,-3765918.0,74094932.0,-5.082558143112946
2867,(주)성안,11300,2015/12,-831817.0,72718525.0,-1.1438859630334912
2868,(주)성안,11300,2016/12,8453937.0,80520105.0,10.49916291092765
2869,(주)성안,11300,2017/12,-5184850.0,94930583.0,-5.461727755322013
2870,(주)성안,11300,2018/12,-5027986.0,89838162.0,-5.596715124247533
2871,(주)성안,11300,2019/12,-43787374.0,46001567.0,-95.18670092260118
2872,(주)성우하이텍,15750,2011/12,51099445.0,501017423.0,10.199135330269742
2873,(주)성우하이텍,15750,2012/12,66697260.0,563378110.0,11.838809285650093
2874,(주)성우하이텍,15750,2013/12,96835635.0,629640100.0,15.379521571132463
2875,(주)성우하이텍,15750,2014/12,107958423.0,723960266.0,14.912202792079752
2876,(주)성우하이텍,15750,2015/12,94682016.0,805007392.0,11.7616331155379
2877,(주)성우하이텍,15750,2016/12,72701036.0,870560071.0,8.351064839958642
2878,(주)성우하이텍,15750,2017/12,56921778.0,932542102.0,6.103936527682908
2879,(주)성우하이텍,15750,2018/12,62541549.0,1060587766.0,5.896876336399302
2880,(주)성우하이텍,15750,2019/12,-27454645.0,1020265073.0,-2.6909325553281978
2881,(주)성창오토텍,80470,2011/12,4277574.0,31574909.0,13.54738346197609
2882,(주)성창오토텍,80470,2012/12,3441530.0,34252433.0,10.047549031042553
2883,(주)성창오토텍,80470,2013/12,4642910.0,40813066.0,11.37603825206369
2884,(주)성창오토텍,80470,2014/12,1982054.0,41900798.0,4.730349049676811
2885,(주)성창오토텍,80470,2015/12,2667647.0,44009863.0,6.061475356103699
2886,(주)성창오토텍,80470,2016/12,1094384.0,44173927.0,2.4774433117526544
2887,(주)성창오토텍,80470,2017/12,-1181123.0,42663023.0,-2.7684934562653942
2888,(주)성창오토텍,80470,2018/12,-2983236.0,38827919.0,-7.683224022384512
2889,(주)성창오토텍,80470,2019/12,-770429.0,37967429.0,-2.029184014540463
2890,(주)세경하이테크,148150,2019/12,18278437.0,131299304.0,13.921198698814125
2891,(주)세동,53060,2011/12,-1838730.0,19175114.0,-9.589147683815595
2892,(주)세동,53060,2012/12,483663.0,19441948.0,2.487729110272283
2893,(주)세동,53060,2013/12,1509692.0,20777816.0,7.265883960085122
2894,(주)세동,53060,2014/12,-2017201.0,24461016.0,-8.246595317218222
2895,(주)세동,53060,2015/12,369377.0,24967456.0,1.4794338678317887
2896,(주)세동,53060,2016/12,-6662380.0,17910811.0,-37.19753393634716
2897,(주)세동,53060,2017/12,-10707528.0,17237404.0,-62.11798481952386
2898,(주)세동,53060,2018/12,-6651486.0,15299529.0,-43.47510305709411
2899,(주)세동,53060,2019/12,-14609436.0,-1032832.0,-1414.502649027141
2900,(주)세림비앤지,340440,2019/12,,,
2901,(주)세보엠이씨,11560,2011/12,7884018.0,76628382.0,10.288639527844918
2902,(주)세보엠이씨,11560,2012/12,6143501.0,79982364.0,7.681069541780486
2903,(주)세보엠이씨,11560,2013/12,4562636.0,82874150.0,5.505499603917506
2904,(주)세보엠이씨,11560,2014/12,5705077.0,87578770.0,6.514223709695854
2905,(주)세보엠이씨,11560,2015/12,10438582.0,96731722.0,10.791270727094055
2906,(주)세보엠이씨,11560,2016/12,13952661.0,109196068.0,12.777622175919376
2907,(주)세보엠이씨,11560,2017/12,21300313.0,129065015.0,16.503552879918697
2908,(주)세보엠이씨,11560,2018/12,23999695.0,153814286.0,15.603033778019812
2909,(주)세보엠이씨,11560,2019/12,-4882071.0,146348405.0,-3.335923613243342
2910,(주)세아베스틸지주,1430,2011/12,226558728.0,1288022271.0,17.58965920861783
2911,(주)세아베스틸지주,1430,2012/12,119182019.0,1349718072.0,8.830141751261964
2912,(주)세아베스틸지주,1430,2013/12,104009777.0,1423122270.0,7.308562250241506
2913,(주)세아베스틸지주,1430,2014/12,123694448.0,1503917504.0,8.224816033526265
2914,(주)세아베스틸지주,1430,2015/12,119917874.0,1582470828.0,7.5778884437040634
2915,(주)세아베스틸지주,1430,2016/12,70885725.0,1625940693.0,4.359674698171786
2916,(주)세아베스틸지주,1430,2017/12,97300327.0,1696637587.0,5.73489163186858
2917,(주)세아베스틸지주,1430,2018/12,17193777.0,1679349827.0,1.0238353393417177
2918,(주)세아베스틸지주,1430,2019/12,13291711.0,1662814431.0,0.7993502312826632
2919,(주)세아제강,306200,2018/12,7030156.0,553451801.0,1.270238164786458
2920,(주)세아제강,306200,2019/12,24851987.0,571198013.0,4.350853195282387
2921,(주)세아제강지주,3030,2011/12,71925896.0,946010417.0,7.603076531450076
2922,(주)세아제강지주,3030,2012/12,55408222.0,969299155.0,5.716317992663472
2923,(주)세아제강지주,3030,2013/12,77720122.0,1063316495.0,7.309218127007425
2924,(주)세아제강지주,3030,2014/12,50045431.0,1105186608.0,4.528233570488577
2925,(주)세아제강지주,3030,2015/12,39727432.0,1133210992.0,3.505740085514455
2926,(주)세아제강지주,3030,2016/12,27440931.0,1146072085.0,2.394345989153029
2927,(주)세아제강지주,3030,2017/12,18434259.0,1161273770.0,1.5874171514267474
2928,(주)세아제강지주,3030,2018/12,135649802.0,666646579.0,20.348083418275518
2929,(주)세아제강지주,3030,2019/12,2873862.0,657701183.0,0.43695557713479133
2930,(주)세아특수강,19440,2011/12,27867019.0,199833084.0,13.945147841485547
2931,(주)세아특수강,19440,2012/12,18145967.0,207209662.0,8.757297717130584
2932,(주)세아특수강,19440,2013/12,30497265.0,232184594.0,13.134921863075894
2933,(주)세아특수강,19440,2014/12,29792084.0,259605558.0,11.475903763200632
2934,(주)세아특수강,19440,2015/12,21346005.0,272179326.0,7.842625416744547
2935,(주)세아특수강,19440,2016/12,24544981.0,290809951.0,8.44021358815194
2936,(주)세아특수강,19440,2017/12,24118193.0,308998230.0,7.805285162960319
2937,(주)세아특수강,19440,2018/12,12108348.0,313417304.0,3.863331043138575
2938,(주)세아특수강,19440,2019/12,11949212.0,317114927.0,3.7681013987714307
2939,(주)세아홀딩스,58650,2011/12,9266652.0,868545157.0,1.0669165472072284
2940,(주)세아홀딩스,58650,2012/12,5225435.0,862914023.0,0.60555685279436
2941,(주)세아홀딩스,58650,2013/12,-117217634.0,744134931.0,-15.75220153184826
2942,(주)세아홀딩스,58650,2014/12,55323534.0,802938491.0,6.890133505880216
2943,(주)세아홀딩스,58650,2015/12,31190052.0,840595553.0,3.710470735740378
2944,(주)세아홀딩스,58650,2016/12,29910437.0,859747751.0,3.4789782195080146
2945,(주)세아홀딩스,58650,2017/12,41040321.0,891936861.0,4.6012585413262785
2946,(주)세아홀딩스,58650,2018/12,32441902.0,918573225.0,3.531770915704625
2947,(주)세아홀딩스,58650,2019/12,48800020.0,957917426.0,5.09438691430591
2948,(주)세우글로벌,13000,2011/12,1489897.0,36519310.0,4.0797512329778405
2949,(주)세우글로벌,13000,2012/12,1209513.0,37769162.0,3.2023824092258124
2950,(주)세우글로벌,13000,2013/12,1417906.0,39210351.0,3.6161522757090343
2951,(주)세우글로벌,13000,2014/12,793870.0,34012475.0,2.3340553723302992
2952,(주)세우글로벌,13000,2015/12,1308266.0,35921686.0,3.6419949776299476
2953,(주)세우글로벌,13000,2016/12,1714538.0,37325556.0,4.5934694181112805
2954,(주)세우글로벌,13000,2017/12,-727920.0,36692255.0,-1.9838519055315627
2955,(주)세우글로벌,13000,2018/12,-1348472.0,35394331.0,-3.8098530524563383
2956,(주)세우글로벌,13000,2019/12,848099.0,43215522.0,1.9624869971488486
2957,(주)세운메디칼,100700,2011/12,3375695.0,43534656.0,7.754040826692188
2958,(주)세운메디칼,100700,2012/12,4930058.0,47815348.0,10.310618255878845
2959,(주)세운메디칼,100700,2013/12,8201975.0,55324666.0,14.825168578514328
2960,(주)세운메디칼,100700,2014/12,5786661.0,60245505.0,9.605133196244267
2961,(주)세운메디칼,100700,2015/12,4163023.0,63326251.0,6.573929348825655
2962,(주)세운메디칼,100700,2016/12,9541118.0,71785091.0,13.291225053960021
2963,(주)세운메디칼,100700,2017/12,13142672.0,83412575.0,15.75622380678213
2964,(주)세운메디칼,100700,2018/12,9672421.0,86567548.0,11.173264373850579
2965,(주)세운메디칼,100700,2019/12,9475921.0,95216421.0,9.951981917068697
2966,(주)세원물산,24830,2011/12,9222499.0,138980524.0,6.6358211457024
2967,(주)세원물산,24830,2012/12,12843383.0,159995333.0,8.027348522722221
2968,(주)세원물산,24830,2013/12,2547586.0,165151565.0,1.5425745435715368
2969,(주)세원물산,24830,2014/12,-193695.0,172093832.0,-0.11255197106657489
2970,(주)세원물산,24830,2015/12,8740638.0,179478164.0,4.870028645936004
2971,(주)세원물산,24830,2016/12,3769208.0,185259461.0,2.034556281041971
2972,(주)세원물산,24830,2017/12,6476214.0,186186821.0,3.478341788756359
2973,(주)세원물산,24830,2018/12,5810742.0,175746871.0,3.3063132031522766
2974,(주)세원물산,24830,2019/12,13124812.0,189052315.0,6.942423318116998
2975,(주)세원정공,21820,2011/06,7242056.0,160077148.0,4.524103590351322
2976,(주)세원정공,21820,2012/06,10519848.0,169000865.0,6.224730269871696
2977,(주)세원정공,21820,2013/06,19034487.0,192841758.0,9.870521404394166
2978,(주)세원정공,21820,2014/06,13528077.0,207733132.0,6.512238500308174
2979,(주)세원정공,21820,2015/06,11859892.0,218139067.0,5.436849145412362
2980,(주)세원정공,21820,2016/06,8780044.0,226095664.0,3.883331437970434
2981,(주)세원정공,21820,2017/06,9446428.0,234540589.0,4.027630373180311
2982,(주)세원정공,21820,2018/06,2872187.0,236996192.0,1.211912721365582
2983,(주)세원정공,21820,2019/06,4460800.0,239454051.0,1.8629043782600279
2984,(주)세이브존아이앤씨,67830,2011/12,17259004.0,253876667.0,6.79818441133072
2985,(주)세이브존아이앤씨,67830,2012/12,19411613.0,270283042.0,7.181957423729159
2986,(주)세이브존아이앤씨,67830,2013/12,22687254.0,292842882.0,7.747244476305898
2987,(주)세이브존아이앤씨,67830,2014/12,26050186.0,317395622.0,8.207481198338646
2988,(주)세이브존아이앤씨,67830,2015/12,26108328.0,343116394.0,7.609175328416397
2989,(주)세이브존아이앤씨,67830,2016/12,27886029.0,370043544.0,7.5358777236227095
2990,(주)세이브존아이앤씨,67830,2017/12,26942323.0,389075304.0,6.924706534445065
2991,(주)세이브존아이앤씨,67830,2018/12,25210961.0,433676558.0,5.813309604804602
2992,(주)세이브존아이앤씨,67830,2019/12,22338521.0,447087759.0,4.9964510435187295
2993,(주)세종메디칼,258830,2018/12,3238094.0,43476635.0,7.447894714022831
2994,(주)세종메디칼,258830,2019/12,3097927.0,46271788.0,6.695066548973642
2995,(주)세중,39310,2011/12,6367572.0,52004900.0,12.244176991014308
2996,(주)세중,39310,2012/12,7739414.0,58611851.0,13.20452070350073
2997,(주)세중,39310,2013/12,5201944.0,61379437.0,8.475059815227697
2998,(주)세중,39310,2014/12,2060729.0,60856685.0,3.386199889132969
2999,(주)세중,39310,2015/12,3828129.0,63419118.0,6.03623815771137
3000,(주)세중,39310,2016/12,3031413.0,63332519.0,4.786503123300685
3001,(주)세중,39310,2017/12,-4463295.0,57387459.0,-7.777474517559664
3002,(주)세중,39310,2018/12,-2108676.0,56258284.0,-3.7482053309695686
3003,(주)세중,39310,2019/12,-323841.0,56312155.0,-0.5750818806348291
3004,(주)세진중공업,75580,2015/12,19140148.0,146089941.0,13.101619364744627
3005,(주)세진중공업,75580,2016/12,15449693.0,158176225.0,9.767392665996423
3006,(주)세진중공업,75580,2017/12,1770236.0,156588318.0,1.1305032346027244
3007,(주)세진중공업,75580,2018/12,687058.0,155862304.0,0.44081088394535733
3008,(주)세진중공업,75580,2019/12,626253.0,154535127.0,0.40524961033616647
3009,(주)세진티에스,67770,2011/12,1201800.0,56138031.0,2.1407947136585537
3010,(주)세진티에스,67770,2012/12,-3323599.0,52322393.0,-6.352154038520371
3011,(주)세진티에스,67770,2013/12,-740049.0,51491063.0,-1.437237759103944
